Regret/t,ReturnLastEpisode,Regret,LQGmu1_higher,ReturnMean,TimeElapsed,Iteration,LQGmu1_actor,LQGsigma_higher
0.20066689770705892,17.19933310229294,0.20066689770705892,-1.0,0.9884674196720081,0.23177742958068848,1,-1.0597196,0.14999999
0.2011066333587177,17.198453630989622,0.4022132667174354,-0.97979796,0.9884421475081198,0.27294182777404785,2,-1.013009,0.14999999
0.1531200495723546,17.34285311800037,0.45936014871706377,-0.959596,0.9911999971510141,0.2998933792114258,3,-0.7926999,0.14999999
0.16460686613621878,17.200932684172187,0.6584274645448751,-0.93939394,0.9905398352795277,0.3348429203033447,4,-1.0050555,0.14999999
0.1415147303449551,17.350853812820098,0.7075736517247755,-0.9191919,0.9918669695204049,0.3649861812591553,5,-0.8103015,0.14999999
0.15123203133210103,17.200181463732168,0.9073921879926061,-0.8989899,0.991308503946431,0.40315842628479004,6,-1.0953366,0.14999999
0.14035702401540412,17.324893019884776,0.9824991681078288,-0.8787879,0.9919335043669308,0.430560827255249,7,-0.8341837,0.14999999
0.1360463723036167,17.294128189678894,1.0883709784289337,-0.85858583,0.9921812429710566,0.4962491989135742,8,-0.8837572,0.14999999
0.12415014365450913,17.37101968553835,1.1173512928905822,-0.83838385,0.9928649342727294,0.525787353515625,9,-0.43483073,0.14999999
0.12772648310247484,17.240086461865832,1.2772648310247483,-0.8181818,0.9926593975228464,0.5554409027099609,10,-0.96290374,0.14999999
0.12213369500590493,17.333794185959793,1.3434706450649543,-0.7979798,0.9929808221260976,0.5875244140625,11,-0.82614577,0.14999999
0.11133642304941116,17.40743356847202,1.336037076592934,-0.7777778,0.9936013549971604,0.6066122055053711,12,-0.5836947,0.14999999
0.10103565217077368,17.422573598372875,1.3134634782200578,-0.75757575,0.9941933533235189,0.6199278831481934,13,-0.61339927,0.14999999
0.09703014168555539,17.35504149462228,1.3584219835977756,-0.7373737,0.9944235550755429,0.6376116275787354,14,-0.7049329,0.14999999
0.09163255313391569,17.38393368658904,1.3744882970087353,-0.7171717,0.9947337613141428,0.6550571918487549,15,-0.5574265,0.14999999
0.08857804246905765,17.35723961750381,1.4172486795049224,-0.6969697,0.9949093079040772,0.6778898239135742,16,-0.578667,0.14999999
0.08597937175328638,17.355599359699053,1.4616493198058684,-0.67676765,0.9950586567957882,0.6951718330383301,17,-0.5276064,0.14999999
0.0815748978228987,17.39330115899369,1.4683481608121767,-0.65656567,0.9953117874814426,0.710982084274292,18,-0.5962971,0.14999999
0.077931493821395,17.38764977820567,1.480698382606505,-0.6363636,0.9955211785160117,0.733173131942749,19,-0.6057725,0.14999999
0.07476361286178453,17.385426125370813,1.4952722572356905,-0.61616164,0.9957032406401274,0.7523717880249023,20,-0.5451092,0.14999999
0.07253935783178346,17.371945742768236,1.5233265144674526,-0.5959596,0.995831071388978,0.7681670188903809,21,-0.5730111,0.14999999
0.07135381326033428,17.353542622740097,1.5697838917273543,-0.57575756,0.9958992061344635,0.7873575687408447,22,-0.5026244,0.14999999
0.06934652053789646,17.374813919355734,1.5949699723716186,-0.5555556,0.9960145677851784,0.8041102886199951,23,-0.7063789,0.14999999
0.06737263289465407,17.37802678289992,1.616943189471698,-0.53535354,0.9961280096037556,0.822376012802124,24,-0.6595634,0.14999999
0.09241384159578914,16.706597149576968,2.3103460398947284,-0.5151515,0.9946888596784029,0.8454713821411133,25,-0.17615053,0.14999999
0.09657149972491161,17.199487047047025,2.5108589928477016,-0.4949495,0.9944499138089131,0.8577561378479004,26,-0.3201273,0.14999999
0.09427515134782098,17.365429906456534,2.5454290863911666,-0.47474748,0.9945818878535735,0.899301290512085,27,-0.4423211,0.14999999
0.1494088812917053,15.761980410223417,4.183448676167748,-0.45454547,0.9914132826843848,0.9254887104034424,28,-0.105534345,0.14999999
0.14544641264921795,17.365502709340426,4.217945966827321,-0.43434343,0.9916410107672864,0.948514461517334,29,-0.4792762,0.14999999
0.14060793267445693,17.39970798659361,4.218237980233708,-0.41414142,0.9919190843290543,0.9837942123413086,30,-0.48496273,0.14999999
0.1367149545337518,17.3800743896874,4.238163590546305,-0.3939394,0.9921428187049568,1.018592119216919,31,-0.49001214,0.14999999
0.14877835725588123,16.877256158358104,4.7609074321881995,-0.37373737,0.9914495196979379,1.0455186367034912,32,-0.24293531,0.14999999
0.14611387547736632,17.33914954143511,4.821757890753089,-0.35353535,0.9916026508346342,1.074899435043335,33,-0.39949626,0.14999999
0.15328867955005349,17.00994278605127,5.211815104701818,-0.33333334,0.9911903057729854,1.1448876857757568,34,-0.23335242,0.14999999
0.15146433538567006,17.310563366203365,5.301251738498452,-0.3131313,0.9912951531387545,1.1905391216278076,35,-0.41118127,0.14999999
0.1502769547564358,17.291281367266762,5.4099703712316884,-0.2929293,0.9913633934048024,1.2383451461791992,36,-0.38066113,0.14999999
0.14892112563904628,17.299888722586974,5.510081648644713,-0.27272728,0.9914413146184455,1.2757465839385986,37,-0.43725002,0.14999999
0.2115040046977137,14.872929470131592,8.03715217851312,-0.25252524,0.9878445974311658,1.3162689208984375,38,-0.08503352,0.14999999
0.34317968153312084,12.053144598721405,13.384007579791714,-0.23232323,0.9802770297969469,1.3561732769012451,39,-0.02809751,0.14999999
0.35778719897033184,16.47251962097844,14.311487958813274,-0.21212122,0.9794375173005555,1.395294189453125,40,-0.1897184,0.14999999
0.37126361884906606,16.489679586001564,15.221808372811708,-0.1919192,0.978663010410973,1.4380686283111572,41,-0.1533355,0.14999999
0.36365451641929153,17.348318683201462,15.273489689610244,-0.17171717,0.9791003151483163,1.4787085056304932,42,-0.42271295,0.14999999
0.376852880009316,16.468815849209655,16.204673840400588,-0.15151516,0.9783417885052116,1.5283081531524658,43,-0.13407816,0.14999999
0.5016557614877537,11.531820334939427,22.07285350546116,-0.13131313,0.971169209109899,1.565796136856079,44,-0.02151443,0.14999999
0.498079420430283,17.059279586098423,22.413573919362737,-0.11111111,0.9713747459522825,1.5859084129333496,45,-0.25706533,0.14999999
0.5177805262351111,15.99566971254763,23.817904206815108,-0.09090909,0.9702424984922348,1.5979514122009277,46,-0.107055865,0.14999999
0.5142303776490568,17.04907645730944,24.168827749505667,-0.07070707,0.970446530020169,1.6317522525787354,47,-0.27322495,0.14999999
0.5125859367928189,16.964702783450356,24.60412496605531,-0.05050505,0.9705410381153551,1.6555485725402832,48,-0.25090328,0.14999999
0.5357438749660544,15.752675092718647,26.25144987333666,-0.030303031,0.9692101221283874,1.6701805591583252,49,-0.09691673,0.14999999
0.5576114144325733,15.770879151707994,27.880570721628665,-0.01010101,0.9679533669866335,1.6960196495056152,50,-0.099818714,0.14999999
0.7104438515725785,9.047934291427163,36.2326364302015,0.01010101,0.9591698935877826,1.7205934524536133,51,0.07892815,0.14999999
0.7365071460048037,15.334264837951709,38.298371592249794,0.030303031,0.957672003103172,1.7480931282043457,52,-0.07315526,0.14999999
0.8936811364813506,8.333271358738212,47.36510023351158,0.05050505,0.9486390151447497,1.7766783237457275,53,0.2910737,0.14999999
1.030744311755777,9.10490739869962,55.660192834811966,0.07070707,0.9407618211634609,1.810399055480957,54,0.035779987,0.14999999
1.16332421880042,9.077360800788863,63.982832034023104,0.09090909,0.9331422862758377,1.8422760963439941,55,0.054750554,0.14999999
1.1597843410640059,16.434908934438774,64.94792309958433,0.11111111,0.933345727525057,1.8725099563598633,56,-0.14845866,0.14999999
1.1720288438239965,15.542279001616524,66.8056440979678,0.13131313,0.932642020469885,1.9041986465454102,57,-0.093632296,0.14999999
1.3022869807967654,8.672999211755402,75.5326448862124,0.15151516,0.9251559206438638,1.9318394660949707,58,0.21773896,0.14999999
1.4393456157489544,8.011253557024085,84.92139132918831,0.17171717,0.9172789876006345,1.9594855308532715,59,0.3465435,0.14999999
1.569488877539413,8.152058676823536,94.16933265236477,0.1919192,0.9097994897965852,1.9828662872314453,60,0.3234613,0.14999999
1.699001528438742,7.930239417601513,103.63909323476327,0.21212122,0.9023562339977732,2.0107297897338867,61,0.35915247,0.14999999
1.8242179254733286,7.937581855416891,113.10151137934638,0.23232323,0.895159889340613,2.0376288890838623,62,0.358028,0.14999999
1.9315611457850617,8.813159194887492,121.68835218445888,0.25252524,0.8889907387479847,2.0652451515197754,63,0.17892995,0.14999999
2.0320977068332047,9.034098947133764,130.0542532373251,0.27272728,0.8832127754693558,2.0937488079071045,64,0.08802979,0.14999999
