Regret/t,Regret,TimeElapsed,LQGmu1_actor,ReturnLastEpisode,LQGmu1_higher,Iteration,LQGsigma_higher,ReturnMean
0.20973754370587017,0.20973754370587017,0.18491315841674805,-1.2079408,17.19026245629413,-1.0,1,0.14999999,0.9879461181778235
0.17103552514858755,0.3420710502971751,0.21810483932495117,-0.9221727,17.267666493408694,-0.97979796,2,0.14999999,0.9901703721178973
0.1818490990670476,0.5455472972011428,0.29370570182800293,-1.0350912,17.19652375309603,-0.959596,3,0.14999999,0.9895489023524685
0.16865260924318193,0.6746104369727277,0.3526947498321533,-0.9139695,17.270936860228414,-0.93939394,4,0.14999999,0.9903073213078631
0.16744679037140883,0.8372339518570442,0.394209623336792,-0.9451425,17.237376485115682,-0.9191919,5,0.14999999,0.9903766212430225
0.17302166331787147,1.0381299799072288,0.4303898811340332,-1.0268048,17.199103971949814,-0.8989899,6,0.14999999,0.9900562262460993
0.17005135355371032,1.1903594748759723,0.47275567054748535,-0.9470842,17.247770505031255,-0.8787879,7,0.14999999,0.9902269337038098
0.15173070352988782,1.2138456282391026,0.5057275295257568,-0.48285013,17.37651384663687,-0.85858583,8,0.14999999,0.9912798446247191
0.13510571592937262,1.2159514433643537,0.5410134792327881,-0.63496363,17.397894184874747,-0.83838385,9,0.14999999,0.99223530368222
0.12930794859657374,1.2930794859657375,0.5722568035125732,-0.85552853,17.322871957398615,-0.8181818,10,0.14999999,0.9925685087013463
0.12111124221789217,1.332223664396814,0.6086385250091553,-0.48577392,17.360855821568922,-0.7979798,11,0.14999999,0.9930395837805809
0.11920919091776898,1.4305102910132277,0.6405754089355469,-0.87521374,17.301713373383585,-0.7777778,12,0.14999999,0.9931488970736915
0.1164444013685236,1.5137772177908069,0.6671581268310547,-0.85872495,17.31673307322242,-0.75757575,13,0.14999999,0.9933077930247975
0.11671531796568983,1.6340144515196577,0.7138328552246094,-0.9142386,17.279762766271148,-0.7373737,14,0.14999999,0.9932922231054201
0.12166005011093664,1.8249007516640496,0.7527995109558105,-0.9865843,17.209113699855607,-0.7171717,15,0.14999999,0.9930080430970726
0.11477494327051985,1.8363990923283176,0.7936713695526123,-0.69354033,17.38850165933573,-0.6969697,16,0.14999999,0.9934037388924989
0.11469256054678922,1.9497735292954168,0.8231711387634277,-0.90396506,17.2866255630329,-0.67676765,17,0.14999999,0.9934084735317938
0.11162217032836746,2.0091990659106145,0.8466265201568604,-0.80186176,17.3405744633848,-0.65656567,18,0.14999999,0.9935849327397492
0.10842232778143145,2.0600242278471974,0.8824424743652344,-0.4474483,17.349174838063416,-0.6363636,19,0.14999999,0.9937688317366995
0.10355134571653828,2.0710269143307656,0.9081070423126221,-0.67762315,17.38899731351643,-0.61616164,20,0.14999999,0.9940487732346819
0.09940317302596788,2.0874666335453256,0.9310126304626465,-0.5523953,17.38356028078544,-0.5959596,21,0.14999999,0.994287173964025
0.09711053760402341,2.136431827288515,0.9695911407470703,-0.79472595,17.35103480625681,-0.57575756,22,0.14999999,0.9944189346204585
0.0961897202806111,2.212363566454055,0.9821453094482422,-0.7278429,17.32406826083446,-0.5555556,23,0.14999999,0.9944718551562868
0.09589366971703894,2.3014480732089346,1.0217463970184326,-0.41119385,17.31091549324512,-0.53535354,24,0.14999999,0.9944888695564921
0.09297289754307783,2.324322438576946,1.0418429374694824,-0.6493865,17.377125634631987,-0.5151515,25,0.14999999,0.9946567300262599
0.09063445963360632,2.3564959504737644,1.0757036209106445,-0.56879634,17.36782648810318,-0.4949495,26,0.14999999,0.9947911230095628
0.10216397304605246,2.7584272722434164,1.1143226623535156,-0.24433456,16.998068678230347,-0.47474748,27,0.14999999,0.994128507296204
0.10126170356250418,2.835327699750117,1.1523315906524658,-0.41129455,17.323099572493298,-0.45454547,28,0.14999999,0.994180361864224
0.09981047749393776,2.894503847324195,1.2369694709777832,-0.4667142,17.34082385242592,-0.43434343,29,0.14999999,0.9942637656612681
0.10035259646956299,3.0105778940868895,1.2859792709350586,-0.42940226,17.283925953237304,-0.41414142,30,0.14999999,0.994232609398301
0.10860501634095977,3.3667555065697528,1.3301446437835693,-0.3041297,17.043822387517135,-0.3939394,31,0.14999999,0.9937583323941978
0.11456819531015083,3.6661822499248267,1.3722314834594727,-0.3087591,17.100573256644925,-0.37373737,32,0.14999999,0.9934156209591868
0.12629454203091464,4.1677198870201835,1.4182164669036865,-0.21266061,16.89846236290464,-0.35353535,33,0.14999999,0.9927416929867291
0.13060143384599254,4.440448750763746,1.468918800354004,-0.28174162,17.127271136256436,-0.33333334,34,0.14999999,0.9924941704686212
0.1328404963872852,4.649417373554982,1.5082268714904785,-0.3678373,17.191031377208763,-0.3131313,35,0.14999999,0.9923654887133745
0.1291455233810577,4.649238841718077,1.5427849292755127,-0.51667494,17.400178531836904,-0.2929293,36,0.14999999,0.9925778434838473
0.12764754721164814,4.722959246830982,1.5797803401947021,-0.41506386,17.326279594887094,-0.27272728,37,0.14999999,0.992663934068296
0.12714556018283266,4.831531286947641,1.6422309875488281,-0.40707576,17.29142795988334,-0.25252524,38,0.14999999,0.9926927838975382
0.2633940993989109,10.272369876557525,1.6805415153503418,-0.012255266,11.959161410390115,-0.23232323,39,0.14999999,0.9848624080805223
0.2869901804470809,11.479607217883236,1.7377405166625977,-0.13167751,16.192762658674287,-0.21212122,40,0.14999999,0.9835063114685585
0.2904593726310467,11.908834277872915,1.7838783264160156,-0.23790151,16.97077294001032,-0.1919192,41,0.14999999,0.9833069326074111
