LQGsigma_higher,Iteration,TimeElapsed,LQGmu1_higher,LQGmu1_actor,Regret/t,ReturnLastEpisode,ReturnMean,Regret
0.14999999,52,2.565110206604004,0.030303031,-0.09054812,0.8860166212586448,15.978414985190598,0.9490795045253648,46.07286430544953
0.14999999,53,2.600661277770996,0.05050505,-0.014886558,1.007314761756462,10.085181932357035,0.9421083470254903,53.38768237309249
0.14999999,54,2.644782781600952,0.07070707,0.11611639,1.1445516191872622,8.981894936980327,0.9342211713110764,61.80578743611216
0.14999999,55,2.6967618465423584,0.09090909,0.31554142,1.29104821305609,8.198135718027203,0.9258018268358564,71.00765171808496
0.14999999,56,2.7375447750091553,0.11111111,0.06656643,1.4168453952100832,9.064309586320295,0.9185721037235579,79.34334213176466
0.14999999,57,2.785658597946167,0.13131313,0.056434244,1.5380295741817869,9.075656403402816,0.9116074957366783,87.66768572836185
0.14999999,58,2.8230690956115723,0.15151516,0.18990687,1.6601963524235268,8.77629728779729,0.904586416527383,96.29138844056456
0.14999999,59,2.8584303855895996,0.17171717,0.35917264,1.7925640843587483,7.9301074633984046,0.8969790756115656,105.76128097716615
0.14999999,60,2.8998279571533203,0.1919192,0.2730885,1.9122604773382106,8.425652336873517,0.890099972566769,114.73562864029263
0.14999999,61,2.9365227222442627,0.21212122,0.22595158,2.0245214024640528,8.639823089985413,0.883648195260686,123.49580555030721
0.14999999,62,2.9724996089935303,0.23232323,0.1550177,2.1291926079372656,8.885863858196748,0.8776326087392371,132.00994169211046
0.14999999,63,3.0072553157806396,0.25252524,0.06206502,2.2276247667201656,9.069581388740032,0.8719755881195302,140.34036030337043
0.14999999,64,3.043271780014038,0.27272728,0.29901856,2.3351527084598933,8.290586961937256,0.8657958213528792,149.44977334143317
0.14999999,65,3.078972578048706,0.2929293,0.22600783,2.434002795757222,8.639591617213746,0.8601147818530327,158.2101817242194
0.14999999,66,3.116420269012451,0.3131313,0.352019,2.5399053546691097,7.976428316058158,0.8540284278925794,167.63375340816125
0.14999999,67,3.1513149738311768,0.33333334,0.5685374,2.6697319543026325,6.1617124698848915,0.8465671290630666,178.87204093827637
0.14999999,68,3.177170515060425,0.35353535,0.38537842,2.772346754087219,7.752461660345476,0.8406697267765961,188.5195792779309
0.14999999,69,3.2238762378692627,0.37373737,0.54976165,2.8922709734767307,6.352882108036478,0.8337775302599575,199.5666971698944
0.14999999,70,3.26137638092041,0.3939394,0.3258518,2.9832681514762807,8.137926566554746,0.8285478073864202,208.82877060333965
0.14999999,71,3.2981343269348145,0.41414142,0.3786259,3.0764695555873205,7.799432156639898,0.823191404851303,218.42933844669975
0.14999999,72,3.3353893756866455,0.43434343,0.39786837,3.168971457759416,7.663393488021779,0.8178752035770446,228.16594495867795
0.14999999,73,3.371577262878418,0.45454547,0.42630398,3.261862010322674,7.450018205122741,0.8125366660734091,238.11592675355521
0.14999999,74,3.4066386222839355,0.47474748,0.31621683,3.3421848101794227,8.19425080027791,0.8079204132080787,247.3216759532773
0.14999999,75,3.442675828933716,0.4949495,0.5847893,3.4497415790284776,5.991057526141461,0.8017389897110067,258.7306184271358
0.14999999,76,3.4772541522979736,0.5151515,0.35656807,3.528730764116419,7.947080354287956,0.7971993813726191,268.18353807284785
0.14999999,77,3.5118746757507324,0.53535354,0.40391588,3.609925860552101,7.61924681033607,0.7925329965199938,277.9642912625118
0.14999999,78,3.547267198562622,0.5555556,0.359062,3.685044361393723,7.930831073801374,0.7882158412992109,287.4334601887104
0.14999999,79,3.5850670337677,0.57575756,0.36644548,3.7588784904981107,7.882059439359681,0.7839725005460851,296.95140074935074
0.14999999,80,3.621887683868408,0.5959596,0.5949614,3.8558700537813166,5.881796446845389,0.7783982727711882,308.46960430250533
0.14999999,81,3.6693179607391357,0.61616164,0.62679577,3.9548385553367287,5.527681320230291,0.7727104278542106,320.34192298227504
0.14999999,82,3.724463701248169,0.6363636,0.5146344,4.037178340344713,6.693299074008577,0.7679782563020277,331.04862390826645
0.14999999,83,3.776278495788574,0.65656567,0.97485834,4.192729721265433,0.45205704323549484,0.7590385217663541,347.99656686503096
0.14999999,84,3.828425407409668,0.67676765,0.5645492,4.276115602615842,6.202856245300209,0.7542462297347214,359.1937106197307
0.14999999,85,3.879624128341675,0.6969697,0.9032732,4.410794904849011,1.6761437075648138,0.746506039951206,374.9175669121659
0.14999999,86,3.921762466430664,0.7171717,1.1550992,4.561832173397278,,0.7378257371610757,392.3175669121659
0.14999999,87,3.972914934158325,0.7373737,1.0036736,4.709397320829493,,0.729344981561523,409.71756691216586
0.14999999,88,4.0217413902282715,0.75757575,1.0195565,4.853608714910975,,0.7210569704074149,427.11756691216584
0.14999999,89,4.0779290199279785,0.7777778,1.0258231,4.9945794035074815,,0.712955206694972,444.5175669121658
0.14999999,90,4.129678726196289,0.7979798,0.68813324,5.079157956756194,4.793350804108363,0.7080943703013678,457.12421610805745
0.14999999,91,4.167762279510498,0.8181818,0.81576526,5.18108201614074,3.045752639250048,0.7022366657390375,471.4784634688074
0.14999999,92,4.205126762390137,0.83838385,0.92027944,5.298746422294093,1.3937926177508084,0.6954743435463161,487.4846708510566
0.14999999,93,4.244260549545288,0.85858583,1.0747023,5.428867428505985,,0.6879961247985062,504.88467085105657
0.14999999,94,4.284224271774292,0.8787879,0.85361576,5.529938436844191,2.470457787702659,0.6821874461583795,519.8142130633539
0.14999999,95,4.347017288208008,0.8989899,1.1151321,5.654886453298462,,0.6750065256725017,537.2142130633539
0.14999999,96,4.417053461074829,0.9191919,1.2536515,5.777231386076603,,0.6679752076967466,554.6142130633539
0.14999999,97,4.458350419998169,0.93939394,1.0072869,5.897053742921174,,0.6610888653493574,572.0142130633538
0.14999999,98,4.494892597198486,0.959596,0.8966648,5.996222160284738,1.7844413554495255,0.655389531018118,587.6297717079043
0.14999999,99,4.53148627281189,0.97979796,1.0685332,6.111411835433376,,0.6487694347452078,605.0297717079043
0.14999999,100,4.568916082382202,1.0,0.9050529,6.207829289015776,1.6468428063266076,0.6432282017807021,620.7829289015776
0.14999999,101,4.604883909225464,-0.75757575,-0.8448348,6.1471273804407245,17.323063477064537,0.6467168172160499,620.8598654245131
0.14999999,102,4.641120433807373,-0.83838385,-1.0256671,6.08880750239576,17.20150018014568,0.6500685343450708,621.0583652443675
0.14999999,103,4.677114963531494,-0.37373737,-0.3535263,6.031138401893822,17.251109849303795,0.6533828504658716,621.2072553950636
0.14999999,104,4.712876081466675,-0.47474748,-0.33916527,5.974608070514839,17.248016061520268,0.6566317200853535,621.3592393335433
0.14999999,105,4.7499589920043945,-0.4949495,-0.5129605,5.917726668424941,17.397939148924536,0.6599007661824742,621.3613001846188
0.14999999,106,4.787415027618408,-0.9191919,-0.80903214,5.862346982205928,17.352520070790476,0.6630835067697737,621.4087801138284
0.14999999,107,4.82179069519043,-0.7373737,-0.52609175,5.807848572324602,17.36898287509595,0.6662155992916889,621.4397972387324
0.14999999,108,4.859457969665527,-0.7979798,-0.72576976,5.754077878893556,17.399386318228345,0.6693058690291054,621.4404109205041
0.14999999,109,4.893357038497925,-0.3131313,-0.08058551,5.721250754829954,15.224078644039116,0.6711924853545999,623.616332276465
0.14999999,110,4.928945779800415,-0.67676765,-0.48859382,5.6698836586073496,17.32912982965657,0.6741446173214162,623.6872024468084
0.14999999,111,4.966214656829834,-0.43434343,-0.5629263,5.618702534527326,17.411221114275286,0.6770860612340611,623.6759813325332
0.14999999,112,5.003206729888916,-0.25252524,-0.29824203,5.571173063496098,17.10459822097022,0.6798176400289594,623.971383111563
0.14999999,113,5.039985418319702,-0.7777778,-0.77289546,5.522170410516739,17.36612672317154,0.6826338844530606,624.0052563883914
0.14999999,114,5.076661825180054,-0.41414142,-0.58103096,5.474006472647677,17.36851850655626,0.6854019268593287,624.0367378818352
0.14999999,115,5.114220142364502,-0.5151515,-0.5848551,5.426507693092331,17.38835317621707,0.6881317417763025,624.0483847056181
0.14999999,116,5.148608684539795,-0.53535354,-0.7541471,5.379789230945665,17.392833915921006,0.6908167108651914,624.0555507896971
0.14999999,117,5.183919668197632,-0.61616164,-0.32436267,5.335181466084675,17.239319257790047,0.6933803755123746,624.216231531907
0.14999999,118,5.218739748001099,-0.5555556,-0.7076113,5.290345382182833,17.355476434332644,0.695957161943515,624.2607550975744
0.14999999,119,5.255303382873535,-0.57575756,-0.5520095,5.246050664454406,17.38072602750009,0.6985028353761832,624.2800290700743
0.14999999,120,5.291165113449097,-0.8181818,-0.94227177,5.20357945055407,17.250495003585968,0.7009437097382715,624.4295340664884
0.14999999,121,5.327142000198364,-0.8989899,-0.916465,5.1616494250414044,17.26995363647836,0.7033534813194591,624.55958043001
0.14999999,122,5.3637731075286865,-0.5959596,-0.46430618,5.119738864227322,17.351438994276727,0.7057621342398087,624.6081414357333
0.14999999,123,5.400210618972778,-0.65656567,-0.61182636,5.0784708477695215,17.356227160082124,0.7081338593235903,624.6519142756512
0.14999999,124,5.435698747634888,-0.6363636,-0.56696206,5.037555819888749,17.394992609446234,0.7104852977075428,624.6569216662049
0.14999999,125,5.471058130264282,-0.6969697,-0.5481603,4.997617538575201,17.354729344304705,0.7127806012313099,624.7021923219002
0.14999999,126,5.5060365200042725,-0.45454547,-0.3577006,4.958708329789242,17.30494276845571,0.7150167626557904,624.7972495534444
0.14999999,127,5.542896270751953,-0.33333334,-0.40286213,4.920595034733583,17.28168014227938,0.7172071819118626,624.915569411165
0.14999999,128,5.581014394760132,-0.85858583,-0.8153108,4.88260896921371,17.341621351810247,0.7193902891256485,624.9739480593548
0.14999999,129,5.606463193893433,-0.97979796,-1.1065848,4.846294094244475,17.202009901817593,0.7214773509054896,625.1719381575373
0.14999999,130,5.631136655807495,-0.3939394,-0.3475804,4.810207140239505,17.245009926401686,0.7235513137793385,625.3269282311356
0.14999999,131,5.654331922531128,-0.93939394,-1.0529151,4.775064523564526,17.193475644182655,0.7255710043928429,625.533452586953
0.14999999,132,5.690016746520996,-0.8787879,-0.994422,4.740352277164386,17.20695200125398,0.7275659610825063,625.726500585699
0.14999999,133,5.726785898208618,-0.7171717,-0.7860808,4.705082934559836,17.350470289240796,0.7295929347954114,625.7760302964582
0.14999999,134,5.761464357376099,-0.959596,-1.0026959,4.671437932137431,17.20334739004243,0.7315265556242854,625.9726829064158
0.14999999,135,5.796647071838379,-1.0,-0.85862947,4.637503176455995,17.30975408485645,0.7334768289393104,626.0629288215594
0.14999999,136,5.832789421081543,-0.09090909,-0.024385989,4.652319441210688,10.747484816905796,0.73262531947065,632.7154440046536
0.14999999,137,5.868698358535767,-0.35353535,-0.572711,4.618430161115203,17.39051193187074,0.7345729792462525,632.7249320727828
0.14999999,138,5.904926538467407,-0.05050505,-0.013636727,4.633398658791349,10.71591715957667,0.7337127207591178,639.4090149132062
0.14999999,139,5.947198390960693,-0.1919192,-0.27006045,4.602691232383235,17.03493361193656,0.7354775153802738,639.7740813012697
0.14999999,140,6.003405570983887,-0.21212122,-0.0708524,4.588544867508465,14.777799850084607,0.7362905248558355,642.3962814511851
0.14999999,141,6.058932542800903,-0.030303031,-0.18572128,4.5604788989572205,16.76875669821695,0.7379035115541829,643.0275247529681
0.14999999,142,6.106966733932495,-0.17171717,-0.21076094,4.5329678448072155,16.746090790343466,0.739484606620275,643.6814339626246
0.14999999,143,6.143305778503418,-0.2929293,-0.35826895,4.502494987780267,17.224650710046408,0.7412359202425134,643.8567832525782
0.14999999,144,6.179657220840454,-0.07070707,-0.15922537,4.477403205530883,16.510721656131054,0.7426779766936275,644.7460615964471
0.14999999,145,6.215606451034546,0.030303031,0.08188386,4.504154861204354,9.043606721815785,0.7411405252181407,653.1024548746313
0.14999999,146,6.2578935623168945,-0.13131313,-0.16729781,4.478297223963712,16.671060175929405,0.7426265963239247,653.831394698702
0.14999999,147,6.292973041534424,-0.15151516,-0.20880315,4.45061169907459,16.991474934737322,0.7442177184439892,654.2399197639646
0.14999999,148,6.3287458419799805,-0.27272728,-0.35648227,4.421503023274269,17.257472319372837,0.7458906308463065,654.3824474445918
0.14999999,149,6.37210750579834,-0.01010101,-0.16776934,4.3983901867003725,16.422309626236224,0.7472189547873349,655.3601378183555
0.14999999,150,6.407591104507446,-0.11111111,-0.02464924,4.405190906533371,11.98150183834986,0.7468281088199213,660.7786359800057
0.14999999,151,6.44345235824585,0.05050505,0.023880752,4.430408687233179,9.186924207795666,0.7453788110785531,668.99171177221
0.14999999,152,6.478742361068726,0.13131313,0.29222003,4.460950843038877,8.327183630300624,0.7436235147678807,678.0645281419094
0.14999999,153,6.516897678375244,0.25252524,0.32529244,4.492309055183423,8.141242698845721,0.7418213186676195,687.3232854430637
0.14999999,154,6.551711082458496,0.11111111,0.23878375,4.520375055202026,8.585526941951697,0.7402083301608031,696.137758501112
0.14999999,155,6.583016633987427,-0.23232323,-0.2969544,4.4932714033640515,17.080690979683904,0.7417660113009167,696.457067521428
0.14999999,156,6.6149420738220215,0.07070707,0.2987382,4.5228522742895585,8.292112732256935,0.7400659612477265,705.5649547891711
0.14999999,157,6.647996187210083,0.23232323,0.28874224,4.551715767963137,8.345579218958548,0.7384071397722335,714.6193755702126
0.14999999,158,6.6834471225738525,0.15151516,0.20829034,4.577909662010433,8.709648972564075,0.7369017435626188,723.3097265976485
0.14999999,159,6.71667218208313,0.21212122,0.5024344,4.61574499895671,6.806271763531669,0.734727298910534,733.9034548341168
0.14999999,160,6.750185966491699,0.2929293,0.19077826,4.640813611185162,8.773277044490932,0.7332865740698182,742.5301777896259
0.14999999,161,6.784109354019165,0.1919192,0.27708802,4.66785440758632,8.405618168228385,0.731732505311131,751.5245596213975
0.14999999,162,6.817811727523804,0.01010101,-0.101337746,4.647338411739154,16.055736919654628,0.7329115855322326,752.8688227017429
0.14999999,163,6.855189800262451,0.27272728,0.3515377,4.676621541737049,7.979511398604,0.7312286470266064,762.2893113031389
0.14999999,164,6.889056444168091,0.09090909,-0.077625975,4.664759340609015,14.668779443260377,0.7319103827236197,765.0205318598785
0.14999999,165,6.920378684997559,0.47474748,0.45411983,4.69814232849419,7.227047658337167,0.7299918202014833,775.1934842015413
0.14999999,166,6.957364559173584,0.3939394,0.36025903,4.726930679184901,7.922991456847929,0.7283373172882242,784.6704927446934
0.14999999,167,6.992873907089233,0.3131313,0.4372603,4.758722263899022,7.3638746735567,0.726510214718447,794.7066180711367
0.14999999,168,7.026942491531372,0.5151515,0.533048,4.795172395165538,6.517655683326448,0.7244153795881875,805.5889623878103
0.14999999,169,7.060755491256714,0.5555556,0.39882216,4.824452587738405,7.656475060019838,0.7227326099000917,815.3324873277904
0.14999999,170,7.091829538345337,0.17171717,0.27933708,4.849048606101333,8.394224290563837,0.7213190456263602,824.3382630372266
0.14999999,171,7.124254941940308,0.57575756,0.7524656,4.899349154232235,3.949557663514375,0.7184282095268831,837.7887053737122
0.14999999,172,7.153023719787598,0.41414142,0.42625925,4.928711278696164,7.450365437972057,0.7167407311094159,847.7383399357402
0.14999999,173,7.187602758407593,0.35353535,0.29068902,4.952618676183009,8.335308956079663,0.7153667427481031,856.8030309796605
0.14999999,174,7.222401142120361,0.43434343,0.23347454,4.974682044693488,8.608355202993781,0.7140987330635928,865.5946757766668
0.14999999,175,7.2555601596832275,0.53535354,0.56342524,5.010173009255457,6.21439915696185,0.712059022456583,876.780276619705
0.14999999,176,7.290137052536011,0.45454547,0.46088484,5.039827198242396,7.170689729043328,0.7103547587217015,887.0095868906617
0.14999999,177,7.323190450668335,0.6363636,0.54478556,5.07348652913032,6.402471234595071,0.7084203144177978,898.0071156560666
0.14999999,178,7.357241868972778,0.37373737,0.30437624,5.096325630324629,8.26115345828262,0.7071077223951363,907.145962197784
0.14999999,179,7.391551494598389,0.67676765,0.5648551,5.130425985359634,6.199710818409498,0.7051479318758831,918.3462513793745
0.14999999,180,7.425722360610962,0.33333334,0.33106026,5.15355264666627,8.106774979445825,0.7038188134099844,927.6394763999286
0.14999999,181,7.460520505905151,0.4949495,0.4461161,5.180921698279956,7.292649011256628,0.7022458794091979,937.746827388672
0.14999999,182,7.495178699493408,0.5959596,0.56058633,5.21375481088724,6.243451807194449,0.7003589189145265,948.9033755814776
0.14999999,183,7.5310304164886475,0.61616164,0.59503704,5.248209828631021,5.880976942000813,0.6983787454809758,960.4223986394768
0.14999999,184,7.565975189208984,0.7979798,0.84040123,5.299718083704868,2.674271237781025,0.6954185009365018,975.1481274016958
0.14999999,185,7.599287271499634,0.8181818,0.91834694,5.357416132955532,1.4261428049223686,0.6921025210945096,991.1219845967734
0.14999999,186,7.635576963424683,0.8787879,1.0037447,5.422161207509534,,0.6883815397983025,1008.5219845967733
0.14999999,187,7.670349359512329,0.959596,0.813218,5.469724345718747,3.083531947367588,0.6856480261081179,1022.8384526494058
0.14999999,188,7.704899072647095,0.6969697,0.459031,5.494958701828808,7.186216705589863,0.6841977757569649,1033.052235943816
0.14999999,189,7.739810466766357,1.0,0.92759895,5.551225338084206,1.2706470459010375,0.6809640610296434,1049.181588897915
0.14999999,190,7.795833349227905,0.83838385,0.94601345,5.608552985429261,0.9565216663554164,0.6776693686534908,1065.6250672315596
0.14999999,191,7.865133762359619,-0.4949495,-0.62637293,5.579268103071746,17.384859544856116,0.6793524078694402,1065.6402076867034
0.14999999,192,7.9344799518585205,-0.43434343,-0.2850268,5.551559770678398,17.140731716451057,0.6809448407656098,1065.8994759702523
0.14999999,193,8.00380802154541,-0.7979798,-0.75081134,5.52296391679014,17.367440029755393,0.6825882806442453,1065.932035940497
0.14999999,194,8.06419563293457,-0.53535354,-0.5945481,5.494643734454169,17.37115145638809,0.6842158773302205,1065.9608844841089
0.14999999,195,8.120854139328003,-0.5151515,-0.6153411,5.466532036422376,17.387137381745386,0.6858314921596336,1065.9737471023634
0.14999999,196,8.178933382034302,-0.7373737,-0.76369184,5.43883366469706,17.36234882173957,0.6874233526036173,1066.0113982806238
0.14999999,197,8.232261657714844,-0.41414142,-0.6786834,5.4112337650336935,17.39834656898618,0.6890095537336959,1066.0130517116377
0.14999999,198,8.28964638710022,-0.9191919,-1.184056,5.384940225142773,17.194887133368482,0.6905206767159324,1066.2181645782691
0.14999999,199,8.330172300338745,-0.7777778,-0.7699757,5.358134648169867,17.34936959246568,0.6920612271166744,1066.2687949858034
0.14999999,200,8.369104385375977,-0.75757575,-0.6760634,5.331387698114334,17.39125536293678,0.6935984081543487,1066.2775396228667
0.14999999,201,8.406630516052246,-0.57575756,-0.70384115,5.304993378464728,17.37387055145655,0.6951153230767397,1066.3036690714102
0.14999999,202,8.443695068359375,-0.6363636,-0.60817355,5.278755367072625,17.395084922740107,0.696623254765941,1066.3085841486702
0.14999999,203,8.469742059707642,-0.5555556,-0.604054,5.25272245031593,17.405926734536497,0.6981193994071304,1066.3026574141338
0.14999999,204,8.492740392684937,-0.67676765,-0.8246323,5.2273247880840525,17.328400644986974,0.6995790351675831,1066.3742567691468
0.14999999,205,8.515590190887451,-0.65656567,-0.6137302,5.201924135053554,17.379809083168116,0.7010388428130141,1066.3944476859785
0.14999999,206,8.538481950759888,-0.5959596,-0.6266988,5.17655523651271,17.424068964360238,0.7024968254877754,1066.3703787216184
0.14999999,207,8.573627948760986,-0.37373737,-0.36874127,5.152386676058132,17.226336777585182,0.7038858232150501,1066.5440419440333
0.14999999,208,8.616365909576416,-0.47474748,-0.5648396,5.127656617416568,17.391465521387182,0.705307090953071,1066.552576422646
0.14999999,209,8.664037704467773,-0.6969697,-0.5715827,5.103216722941931,17.380281327782495,0.7067116825895443,1066.5722950948636
0.14999999,210,8.711201190948486,-0.83838385,-1.0702219,5.079853440166546,17.20307265988907,0.7080543999904285,1066.7692224349746
0.14999999,211,8.757124900817871,-0.8989899,-0.8042726,5.056039157550792,17.344960191757398,0.7094230369223685,1066.8242622432172
0.14999999,212,8.808645248413086,-0.8181818,-0.6715802,5.032340369693541,17.368103868186576,0.7107850362245093,1066.8561583750306
0.14999999,213,8.856717109680176,-0.61616164,-0.46405,5.008906659974896,17.35903980037798,0.7121318011508684,1066.8971185746527
0.14999999,214,8.905673265457153,-0.85858583,-0.8170905,4.9857379432178215,17.349198726039013,0.7134633365966772,1066.9479198486138
0.14999999,215,8.95280933380127,-0.45454547,-0.77458096,4.962733110813762,17.360301023654813,0.7147854534015081,1066.9876188249589
0.14999999,216,8.997148513793945,-0.7171717,-0.38398927,4.9403368023874865,17.27486950926173,0.7160725975639378,1067.112749315697
0.14999999,217,9.045050859451294,-0.33333334,-0.22885516,4.920579508171252,16.74699604253556,0.7172080742430318,1067.7657532731616
0.14999999,218,9.089205026626587,-1.0,-0.8293809,4.898287034298745,17.339179796035232,0.7184892509023713,1067.8265734771264
0.14999999,219,9.138277053833008,-0.25252524,-0.16214406,4.881055135760091,16.275498745666404,0.7194795898988455,1068.95107473146
0.14999999,220,9.18333888053894,-0.3939394,-0.4287736,4.859505238187944,17.259922330112293,0.7207180897593138,1069.0911524013477
0.14999999,221,9.215543270111084,-0.97979796,-0.9483259,4.838186602652957,17.251913215044116,0.7219432986981061,1069.2392391863036
