Regret,LQGsigma_higher,TimeElapsed,LQGmu1_actor,LQGmu1_higher,ReturnLastEpisode,ReturnMean,Iteration,Regret/t
0.21053871312707884,0.14999999,0.2373511791229248,-1.221085,-1.0,17.18946128687292,0.9879000739582139,1,0.21053871312707884
0.26431267453931184,0.14999999,0.25014400482177734,-0.8034278,-0.97979796,17.346226038587766,0.9924048082028933,2,0.13215633726965592
0.3677914047934827,0.14999999,0.3116769790649414,-0.88161945,-0.959596,17.296521269745828,0.9929541876476344,3,0.12259713493116091
0.539762829980468,0.14999999,0.3793468475341797,-0.9672368,-0.93939394,17.228028574813013,0.992244786925568,4,0.134940707495117
0.6436901010447684,0.14999999,0.4394087791442871,-0.8842957,-0.9191919,17.296072728935698,0.992601263206382,5,0.1287380202089537
0.7185749268443686,0.14999999,0.4943380355834961,-0.83190215,-0.8989899,17.3251151742004,0.9931170984018739,6,0.11976248780739478
0.755753584642914,0.14999999,0.5355455875396729,-0.7596496,-0.8787879,17.362821342201453,0.9937951265628661,7,0.10796479780613057
0.8259547520610333,0.14999999,0.571803092956543,-0.8261831,-0.85858583,17.32979883258188,0.9940664170110558,8,0.10324434400762916
0.8768176209433527,0.14999999,0.6098361015319824,-0.7615582,-0.83838385,17.34913713111768,0.9944009091893784,9,0.09742418010481696
0.9873710530616684,0.14999999,0.6494255065917969,-0.89643896,-0.8181818,17.289446567881683,0.9943254537180366,10,0.09873710530616683
1.024780347532193,0.14999999,0.6829652786254883,-0.77771986,-0.7979798,17.362590705529474,0.9946458707025488,11,0.09316184977565391
1.1009868219052237,0.14999999,0.7237942218780518,-0.80420995,-0.7777778,17.323793525626968,0.9947270746077338,12,0.09174890182543531
1.0725383235098,0.14999999,0.7725815773010254,-0.56714714,-0.75757575,17.428448498395422,0.9952584512665351,13,0.08250294796229231
1.2252634973099248,0.14999999,0.8051817417144775,-0.94806695,-0.7373737,17.247274826199874,0.9949701826875621,14,0.0875188212364232
1.2545643274738616,0.14999999,0.837810754776001,-0.7830964,-0.7171717,17.37069916983606,0.9951932401246214,15,0.08363762183159078
1.2917875027543921,0.14999999,0.8656525611877441,-0.76094925,-0.6969697,17.362776824719468,0.9953599586826353,16,0.08073671892214951
1.3628944590234795,0.14999999,0.8994252681732178,-0.76582754,-0.67676765,17.32889304373091,0.9953925136611784,17,0.0801702622954988
1.3956248511300302,0.14999999,0.9227392673492432,-0.5382138,-0.65656567,17.367269607893448,0.9955439819568009,18,0.07753471395166835
1.4492732417262708,0.14999999,0.9372379779815674,-0.82187223,-0.6363636,17.346351609403758,0.9956162333886079,19,0.07627753903822478
1.4623586163808149,0.14999999,0.9709405899047852,-0.6176578,-0.61616164,17.386914625345455,0.9957978200678713,20,0.07311793081904075
1.4935676368767261,0.14999999,1.014021873474121,-0.68090904,-0.5959596,17.368790979504087,0.9959125133090403,21,0.07112226842270124
1.4722610551269746,0.14999999,1.0458521842956543,-0.57765406,-0.57575756,17.42130658174975,0.9961539679855619,22,0.06692095705122612
1.6616106956669618,0.14999999,1.0660057067871094,-0.33004335,-0.5555556,17.21065035946001,0.9958480492362147,23,0.07224394328986791
1.7511507510989937,0.14999999,1.0972919464111328,-0.3872894,-0.53535354,17.310459944567967,0.9958066313431538,24,0.07296461462912474
