Regret,LQGmu1_actor,TimeElapsed,Iteration,Regret/t,LQGmu1_higher,ReturnLastEpisode,LQGsigma_higher,ReturnMean
0.20169879776104693,-1.0831033,0.18082833290100098,1,0.20169879776104693,-1.0,17.19830120223895,0.14999999,0.9884081150712042
0.4047288570179717,-1.1071414,0.20858526229858398,2,0.20236442850898584,-0.97979796,17.196969940743074,0.14999999,0.988369860430518
0.6013922194854722,-1.182313,0.2787055969238281,3,0.20046407316182405,-0.959596,17.203336637532498,0.14999999,0.9884790762550676
0.8047974121134338,-1.0692216,0.3450636863708496,4,0.20119935302835845,-0.93939394,17.196594807372037,0.14999999,0.9884368187914737
0.8721245083257081,-0.80412304,0.40188074111938477,5,0.17442490166514163,-0.9191919,17.332672903787724,0.14999999,0.9899755803640723
1.0793019266124837,-1.0753883,0.46542954444885254,6,0.17988365443541396,-0.8989899,17.192822581713223,0.14999999,0.9896618589404934
1.134107749846649,-0.7631799,0.5103733539581299,7,0.16201539283523556,-0.8787879,17.345194176765833,0.14999999,0.9906887705267106
1.1746003944561494,-0.7235091,0.5493054389953613,8,0.14682504930701867,-0.85858583,17.359507355390498,0.14999999,0.9915617787754587
1.2142594372190167,-0.7495827,0.5882754325866699,9,0.1349177152465574,-0.83838385,17.36034095723713,0.14999999,0.9922461083191634
1.4137511765869881,-1.0435493,0.6317362785339355,10,0.1413751176586988,-0.8181818,17.200508260632027,0.14999999,0.9918749932380058
1.4319161439057488,-0.7124651,0.6667239665985107,11,0.13017419490052262,-0.7979798,17.381835032681238,0.14999999,0.9925187244310044
1.4655492830246502,-0.7692355,0.7048728466033936,12,0.12212910691872085,-0.7777778,17.366366860881097,0.14999999,0.9929810858092688
1.520232205830812,-0.80590487,0.741328239440918,13,0.11694093891006246,-0.75757575,17.345317077193837,0.14999999,0.9932792563844791
1.531800627662811,-0.6455825,0.7907936573028564,14,0.10941433054734365,-0.7373737,17.388431578168,0.14999999,0.9937118200834859
