Regret,Iteration,ReturnMean,Regret/t,LQGsigma_higher,LQGmu1_actor,TimeElapsed,LQGmu1_higher,ReturnLastEpisode
0.009093474704472082,1,0.9560265252955279,0.009093474704472082,0.01831564,-0.9780145,0.06065654754638672,-1.0,0.9560265252955279
0.4867091912344692,2,0.7217654043827654,0.2433545956172346,0.01831564,0.538855,0.07760930061340332,0.5555556,0.48750428347000285
0.4960344461490729,3,0.7997751846169757,0.16534481538302429,0.10836801,-0.84929246,0.09049582481384277,-0.7777778,0.9557947450853963
1.273567547145822,4,0.6467281132135444,0.3183918867864555,0.1690133,0.9528051,0.1035609245300293,0.7777778,0.1875868990032507
1.282769165930899,5,0.7085661668138201,0.2565538331861798,0.6411804,-0.9145792,0.11555695533752441,-1.0,0.955918381214923
1.736904132554007,6,0.6756359779076654,0.28948402209233454,1.0,0.52882916,0.1292116641998291,0.5555556,0.5109850333768919
1.7461444579233105,7,0.7156707917252413,0.24944920827475864,0.044551425,-0.08315749,0.14325952529907227,-0.11111111,0.9558796746306965
1.7551186264516065,8,0.7457301716935492,0.21938982830645082,0.41111228,-0.31571308,0.15829920768737793,-0.11111111,0.956145831471704
2.5685276259185277,9,0.6797280415646081,0.28539195843539195,0.044551425,1.0760682,0.17366290092468262,1.0,0.15171100053307887
2.577703531052136,10,0.7073496468947864,0.2577703531052136,0.044551425,-1.036589,0.1863265037536621,-1.0,0.9559440948663915
2.589603076510708,11,0.7297015384990266,0.23541846150097345,1.0,-1.7126331,0.19940757751464844,-0.33333334,0.9532204545414282
2.599245834896116,12,0.7485161804253236,0.21660381957467634,0.26359713,-1.1188008,0.21374845504760742,-1.0,0.9554772416145918
2.6102597632192475,13,0.7643307874446733,0.20078921255532672,0.01831564,-0.36701354,0.22676753997802734,-0.33333334,0.9541060716768686
3.1884656926955928,14,0.7373724505217434,0.22774754947825662,0.41111228,0.68462265,0.241987943649292,1.0,0.3869140705236548
3.199893562252932,15,0.7517937625164712,0.2133262374835288,0.1690133,-0.148879,0.2595193386077881,-0.33333334,0.9536921304426605
3.2093346776173926,16,0.764536582648913,0.20058341735108703,1.0,-0.08806795,0.2810826301574707,-1.0,0.9556788846355395
3.218460029294274,17,0.7757988218062192,0.18932117819378083,0.0285655,-0.55492413,0.2997715473175049,-0.5555556,0.9559946483231188
3.228321658457102,18,0.7857687967523832,0.17935120324761678,0.41111228,-1.1330256,0.31889986991882324,-0.5555556,0.955258370837172
3.237377558583624,19,0.7947317074429672,0.17038829255703286,0.069483444,-0.34599715,0.33828210830688477,-0.33333334,0.9560640998734778
3.514684145418995,20,0.7893857927290503,0.17573420727094974,0.069483444,0.30574065,0.3636190891265869,0.33333334,0.6878134131646293
3.5237918958139076,21,0.7973203859136235,0.16779961408637656,0.6411804,-0.48889798,0.386155366897583,0.11111111,0.9560122496050876
3.5336199766776466,22,0.8045009101510161,0.16061908984898393,0.6411804,-1.4277382,0.40247607231140137,-0.5555556,0.9552919191362611
3.542631459240352,23,0.8110925452504195,0.15402745474958052,0.0285655,-0.93558455,0.42786312103271484,-1.0,0.9561085174372946
3.579868916124143,24,0.815958795161494,0.14916120483850595,0.0285655,0.08028553,0.44878244400024414,0.11111111,0.9278825431162092
4.032739629647869,25,0.8038104148140852,0.16130958518591476,0.41111228,0.48380703,0.47141575813293457,0.33333334,0.5122492864762733
4.041875094419457,26,0.8096632655992516,0.15545673440074836,0.10836801,-1.0926871,0.4963960647583008,-1.0,0.9559845352284122
4.051610140646318,27,0.8150603651612474,0.1500596348387525,0.6411804,-1.302349,0.5208139419555664,-0.11111111,0.9553849537731391
4.819425310384142,28,0.7929976674862805,0.17212233251371936,0.10836801,0.96153474,0.5488524436950684,1.0,0.19730483026217524
5.69120248511628,29,0.7688716384442661,0.1962483615557338,0.6411804,2.0070372,0.576500654220581,1.0,0.09334282526786165
5.700673593161783,30,0.7750975468946071,0.19002245310539276,1.0,-0.98737454,0.5982193946838379,-0.7777778,0.9556488919544974
5.713064544987388,31,0.7808275953229873,0.18429240467701252,1.0,-1.8756282,0.623192548751831,0.11111111,0.9527290481743949
5.721851606551873,32,0.7863121372952538,0.17880786270474602,0.044551425,-0.80455804,0.6457901000976562,-0.7777778,0.9563329384355154
6.537569098420244,33,0.7670118455024167,0.19810815449758315,0.01831564,1.0169644,0.6666488647460938,1.0,0.14940250813162834
6.546935704337194,34,0.7725630675194942,0.1925569324805057,0.01831564,-0.75513643,0.6881763935089111,-0.7777778,0.9557533940830497
6.5565314480838115,35,0.7777905300547482,0.18732946994525176,0.1690133,-1.1316794,0.7102663516998291,-1.0,0.9555242562533824
6.565185292320026,36,0.7827537418799992,0.1823662581200007,0.26359713,-0.31876397,0.7361319065093994,-0.33333334,0.9564661557637859
6.574781824122312,37,0.7874231939426402,0.1776968060573598,0.41111228,-0.18555862,0.7573955059051514,-0.33333334,0.9555234681977133
6.587214652484145,38,0.7917722459872593,0.17334775401274066,0.1690133,-0.013924547,0.7778723239898682,-0.11111111,0.9526871716381672
6.6012469621376875,39,0.7958572573810849,0.16926274261891505,0.6411804,0.03560686,0.7988483905792236,-0.7777778,0.951087690346458
7.089747934750359,40,0.787876301631241,0.17724369836875897,0.0285655,0.5283342,0.8220503330230713,0.5555556,0.47661902738732836
7.099051921000414,41,0.7919723921707216,0.17314760782927838,0.41111228,-1.0445594,0.845219612121582,-1.0,0.9558160137499448
7.107999047009924,42,0.7958819274521447,0.16923807254785533,0.01831564,-0.066585995,0.8734543323516846,-0.11111111,0.9561728739904892
7.118281396620409,43,0.7995785721716184,0.1655414278283816,0.0285655,-0.10220617,0.8955984115600586,-0.11111111,0.9548376503895152
7.860156941520541,44,0.7864800695108968,0.1786399304891032,0.26359713,0.91701555,0.9156785011291504,1.0,0.22324445509986826
7.86903594585919,45,0.7902525345364623,0.17486746546353757,0.26359713,-0.7075875,0.9345333576202393,-0.7777778,0.9562409956613498
7.878310847948634,46,0.7938523728706817,0.17126762712931812,0.069483444,-0.45476627,0.9566085338592529,-0.5555556,0.9558450979105565
7.887583657038265,47,0.7972990711268453,0.16782092887315458,1.0,-0.590207,0.9812021255493164,-0.5555556,0.9558471909103694
7.896506484480642,48,0.8006094482399865,0.16451055176001336,0.10836801,-0.6232369,1.00665283203125,-0.5555556,0.9561971725576232
7.905312714999679,49,0.803787087448986,0.16133291255101387,0.0285655,-0.78890437,1.0262689590454102,-0.7777778,0.956313769480962
7.914109573478804,50,0.8068378085304238,0.1582821914695761,0.044551425,-0.3519299,1.0476641654968262,-0.33333334,0.9563231415208758
7.923220054547936,51,0.8097627440284717,0.15535725597152816,0.01831564,-0.5317742,1.068699836730957,-0.5555556,0.9560095189308683
8.175876736093365,52,0.8078916012289737,0.15722839877102623,1.0,0.18133461,1.087054967880249,-0.11111111,0.7124633184545713
