,ReturnMean,SqrtESSClassic,IWMean,ReturnStepMax,Iteration,LQGmu01,MISE,target_sum_log_mean,ReturnAbsMax,IWLastEpisode,ReturnMax,IWMin,LQGmu1,IWNorm2,Bound,DenMISEMeanLog,ReturnLastEpisode,ReturnMin,TimeElapsed,DenMISELogFirst,LQGsigma,DenMISELogLast,IWMax,TimestepsSoFar,IWNorm1,IWFirstEpisode,URet
10,15.531439,1.2242912000000001,0.016798897,0.9999743000000001,11,-0.225,0.28781873,-443.35787999999997,17.179699,0.14581662,17.179699,,-0.98,0.15093458,42.38491,14.280135000000001,17.179699,,27.838848114013672,12.63477,0.11,19.191343,0.14581662,220,0.18478787,,18.958637902630176
11,15.654335999999999,1.0704241,0.93870384,0.9999743000000001,12,-0.215,15.970901000000001,-402.16562000000005,17.179699,10.506985,17.179699,,-0.975,10.523349000000001,64.119194,14.138638,17.006214,,28.97150039672852,12.547759,0.11,13.522579,10.506985,240,11.264446000000001,,18.76425498688802
12,15.766022,1.5558951,0.96313316,0.99997437,13,-0.211,16.435029999999998,-368.67453,17.179699,5.947962,17.179699,,-0.973,8.047285,49.560074,14.37274,17.106245,,30.219747066497803,12.467716000000001,0.11,17.451607,5.947962,260,12.520731,,18.87485994330255
13,15.863939000000002,1.2028947,0.00013678091999999998,0.99997437,14,-0.304,0.0023287373999999997,-360.54132000000004,17.179699,6.0496127e-06,17.179699,,-0.996,0.0015919384,42.84822,14.487274,17.136864000000003,,31.27234959602356,12.393608,0.11,16.126375,0.0015512345,280,0.0019149343,,18.915603202474
14,15.931849,1.015144,1.0534518,0.99997437,15,-0.274,17.787376000000002,-330.8988,17.179699,15.564987,17.179699,,-0.993,15.566046,68.55761,13.712805,16.882563,,32.68573832511902,12.3246155,0.11,3.8360012,15.564987,300,15.801777,,18.62257417711581
15,15.997047,1.2556386999999998,1.2875020000000001,0.99997437,16,-0.257,21.846020000000003,-306.4072,17.179699,16.115328,17.179699,,-0.99,16.40602,62.892140000000005,13.737198000000001,16.975037,,33.88061475753784,12.2600765,0.11,14.3436575,16.115328,320,20.600033,,18.72452746341054
16,16.045343,1.3827516000000002,0.6113422,0.99997437,17,-0.305,10.310258000000001,-295.01412999999997,17.179699,3.32285,17.179699,,-0.996,7.516041,47.58311,13.760301,16.818089999999998,,35.3389356136322,12.199452,0.11,14.139624,6.7333,340,10.3928175,,18.559375958629264
17,16.08504,4.2426405,3.0699035999999998e-15,0.99997437,18,-0.695,5.1520730000000005e-14,-334.0891,17.179699,3.37431e-14,17.179699,,-1.0,4.242771e-10,12.147882000000001,13.844044,16.759829999999997,,36.945172309875495,12.142294,0.11,15.707556,3.37431e-14,360,1.8000552e-09,,18.49608230833759
18,16.113056,1.0,1.1097888999999999,0.99997437,19,-0.736,18.441778,-320.87305,17.179699,21.085989,17.179699,,-1.0,21.085989,69.98087,13.650364999999999,16.617373999999998,,38.563523530960076,12.088225999999999,0.11,11.13733,21.085989,380,21.085989,,18.3328060938468
19,16.138931,1.4138001,1.0578933000000001,0.99997437,20,-0.724,17.586573,-302.55142,17.179699,10.834797,17.179699,,-1.0,14.965245000000001,54.04087,13.637125,16.630596,,40.23884654045104,12.036933,0.11,13.613578,10.834797,400,21.157866000000002,,18.349170207896346
20,16.158511999999998,1.1063448,0.0036871198,0.99997437,21,-0.996,0.061267287000000004,-327.792,17.179699,0.002038309,17.179699,,-1.0,0.06998678,46.64629,13.715010999999999,16.550116,,41.312992811202996,11.988142999999999,0.11,15.399454,0.06972744,420,0.07742952,,18.260284031743566
21,16.177574,1.0096326999999998,0.23123774,0.99997437,22,-1.0,3.8335103999999998,-322.65682999999996,17.179699,5.0384707,17.179699,,-1.0,5.0386940000000005,54.88088199999999,13.670532999999999,16.577856,,42.659407377243035,11.941623,0.11,13.70974,5.0384707,440,5.08723,,18.290370124617528
22,16.195265,1.2839583,0.7052775,0.99997437,23,-1.0,11.695497999999999,-308.00203999999997,17.179699,11.88459,17.179699,,-1.0,12.633885000000001,51.836290000000005,13.561337,16.584488,,43.64204549789429,11.897171,0.11,11.928528,11.88459,460,16.221382000000002,,18.29554023150855
23,16.211704,1.6011243,0.99678516,0.99997437,24,-1.0,16.532843,-294.3599,17.179699,11.923689,17.179699,,-1.0,14.941278,48.722159999999995,13.685506,16.58981,,44.24430346488953,11.854611,0.11,16.930607000000002,11.923689,480,23.922844,,18.29591157446637
24,16.225637,1.9251206000000003,1.0181655,0.99997437,25,-1.0,16.879492000000003,-282.04200000000003,17.179699,7.354579400000001,17.179699,,-1.0,13.222098999999998,43.65137,13.5963745,16.560024,,45.16816973686218,11.813789,0.11,11.592357000000002,8.29792,500,25.454136,,18.264092726934503
25,16.237811999999998,2.1835797,1.0506536,0.99997437,26,-1.0,17.40902,-270.43732,17.179699,6.4946165,17.179699,,-1.0,12.510187,41.012046999999995,13.755321499999999,16.542170000000002,,46.48634481430054,11.774569,0.11,17.8091,6.4946165,520,27.316992,,18.24960469752141
26,16.250729,2.4075646,1.0055140999999999,0.99997437,27,-1.0,16.663667999999998,-259.82324,17.179699,3.874619,17.179699,,-1.0,11.276491,38.070816,13.792404999999999,16.58655,,47.83876037597656,11.736829,0.11,14.787873000000001,5.3964195,540,27.148882,,18.293570967854613
27,16.261879999999998,2.6128776,1.0095889999999998,0.99997437,28,-1.0,16.730320000000003,-247.4215,17.179699,5.012332,17.179699,,-1.0,10.818911,36.455353,13.791209,16.562975,,49.144882440567024,11.700461,0.11,13.813378,5.012332,560,28.268490000000003,,18.274287547637233
28,16.272993,1.9524711,1.2661611000000002,0.99997437,29,-0.796,21.0155,-214.19400000000002,17.179699,6.031985e-17,17.179699,,-1.0,18.806255,47.412354,13.57213,16.584198,,51.07763695716858,11.66537,0.11,7.4787655,12.19863,580,36.71867,,18.296793476384142
29,16.282217000000003,2.2009559,1.2538438,0.99997437,30,-0.741,20.794926,-203.10128999999998,17.179699,8.866385000000001,17.179699,,-1.0,17.090445000000003,44.211617,13.600598000000002,16.549679,,52.915797472000115,11.631468,0.11,14.313331,8.866385000000001,600,37.615314,,18.254815717028766
30,16.28791,1.5803665,0.4483522,0.99997437,31,-0.579,7.4053564,-186.91443,17.179699,7.9548836,17.179699,,-1.0,8.794744,40.017475,13.294348999999999,16.458717,,54.36534452438354,11.598678999999999,0.11,3.974314,7.9548836,620,13.898918,,18.175746704591567
31,16.300674,1.8597487000000001,0.46533900000000006,0.99997437,32,-0.581,7.7008524000000005,-180.61661,17.179699,2.3294196,17.179699,,-1.0,8.006914,35.413788000000004,13.381632999999999,16.696354,,55.95469260215759,11.566930000000001,0.11,16.658424,6.762525999999999,640,14.890848000000002,,18.41159593673905
32,16.314093,1.4467413,0.9893675,0.99997437,33,-0.564,16.507442,-173.9554,17.179699,21.907220000000002,17.179699,,-1.0,22.567356,52.131706,13.1760435,16.743477,,57.869123697280884,11.536158,0.11,7.1446643,21.907220000000002,660,32.649128000000005,,18.47481178423617
33,16.322762,1.6341881999999999,1.1746458,0.99997437,34,-0.543,19.589617,-167.27074,17.179699,10.821589,17.179699,,-1.0,24.439020000000003,51.127663,13.240741,16.608839,,60.186888217926025,11.506305000000001,0.11,15.538960000000001,21.583035,680,39.937958,,18.33301976611683
34,16.331592999999998,1.8297038,1.5036986,0.99997437,35,-0.521,25.066816,-161.03491,17.179699,16.599014,17.179699,,-1.0,28.763918,53.234818000000004,13.195622,16.631823,,62.40014863014221,11.477317999999999,0.11,11.663728,21.356873999999998,700,52.62945,,18.35376740400504
35,16.337975,1.8731011999999998,1.5580466,0.99997437,36,-0.489,25.968369,-154.80399,17.179699,6.173564,17.179699,,-1.0,29.944817999999998,53.48375,13.153796,16.561447,,64.26453042030334,11.449146,0.11,11.425761,23.675148,720,56.089676000000004,,18.273169340770256
36,16.343885,1.8698575000000002,2.0131128,0.99997437,37,-0.472,33.46007,-149.7344,17.179699,32.591072,17.179699,,-1.0,39.83468,61.023185999999995,12.941083,16.55663,,66.40332388877869,11.421747,0.11,4.9695816,32.591072,740,74.485176,,18.272135498685532
37,16.351868,2.001738,2.031813,0.99997437,38,-0.44,33.795654,-144.3555,17.179699,22.631544,17.179699,,-1.0,38.570927000000005,59.542823999999996,12.903753,16.64715,,68.40264344215393,11.39508,0.11,10.896806,25.300846,760,77.20889,,18.377964658333067
38,16.360751999999998,2.2938712000000003,1.7288881999999999,0.99997437,39,-0.434,28.786459000000004,-140.08011000000002,17.179699,14.970595999999999,17.179699,,-1.0,29.394254999999998,51.25463,12.937333,16.698366,,70.54349875450134,11.369104,0.11,13.546109,15.649003,780,67.426636,,18.417490144500263
39,16.372162,2.7114527,1.5184468999999998,0.99998814,40,-0.455,25.314037,-136.78003999999999,17.179699,9.367788000000001,17.179699,,-1.0,22.400494000000002,44.321968,12.976987,16.817162,,72.61761927604675,11.343786,0.11,14.012473000000002,10.335136,800,60.737877000000005,,18.550184795518067
40,16.379229000000002,6.4031234,,0.99998814,41,0.119,,-1604.4603,17.179699,,17.179699,,0.832,6.4031247e-10,8.049056,12.960786,16.661820000000002,,74.51256799697877,11.319094,0.11,11.918716,,820,4.0999999999999995e-09,,18.379243041357395
41,16.198007999999998,6.48074,,0.99998814,42,0.119,,-1570.4866,17.179699,,17.179699,,0.832,6.480741e-10,7.952656,12.320385,8.768032,,76.81111359596251,11.294996000000001,0.11,-12.94801,,840,4.1999999999999996e-09,,9.61326553327724
42,16.01935,1.0,0.5010895000000001,0.99998814,43,0.831,4.267105,-2320.4087,17.179699,21.546848,17.179699,,1.0,21.546848,55.806202,12.264861,8.515655,,78.29193186759949,11.271465,0.11,10.921063,21.546848,860,21.546848,,9.354476973033288
43,15.849318499999999,1.4142123,0.6667744000000001,0.99998814,44,0.831,5.685463400000001,-2267.342,17.179699,14.650116,17.179699,,1.0,20.745169,42.12914,12.241759,8.53801,,79.81377935409544,11.248476,0.11,11.830755,14.687957999999998,880,29.338074,,9.375698875250428
44,15.687133,1.7320491000000002,0.7495095,0.99998814,45,0.831,6.39696,-2216.6475,17.179699,11.225211999999999,17.179699,,1.0,19.472847,36.153103,12.216155,8.550980000000001,,80.98758387565613,11.226003,0.11,11.502956,11.262238499999999,900,33.72793,,9.38984497337242
45,15.532364999999999,1.999998,0.79911506,0.99998814,46,0.831,6.826912400000001,-2168.0176,17.179699,9.173738,17.179699,,1.0,18.379665,32.59649,12.337149,8.56782,,82.85819077491759,11.204024,0.11,18.101864000000003,9.20801,920,36.759293,,9.409329969481332
46,15.382989000000002,2.236066,0.83291173,0.99998814,47,0.831,7.110410000000001,-2121.5857,17.179699,7.8424119999999995,17.179699,,1.0,17.507019,30.159414,12.329309,8.511736,,84.311555147171,11.182518,0.11,12.229427000000001,7.8424119999999995,940,39.14685,,9.34769104568057
47,15.239659,2.449488,0.8570464,0.99998814,48,0.831,7.31163,-2077.055,17.179699,6.8673925,17.179699,,1.0,16.794624,28.352394,12.358897,8.503142,,86.09658527374269,11.161465,0.11,13.968645,6.8673925,960,41.13823,,9.339450443722802
48,15.103545,2.6457493,0.8746668,0.99998814,49,0.831,7.466800999999999,-2034.2844,17.179699,6.1122974999999995,17.179699,,1.0,16.199068,26.946764,12.447384,8.570041999999999,,87.70927548408508,11.140845,0.11,16.883377,6.1330085,980,42.858672999999996,,9.41429933385783
49,14.971793,2.8284256,0.8886822,0.99998814,50,0.831,7.5841365000000005,-1993.2546,17.179699,5.5583987,17.179699,,1.0,15.709838000000001,25.805970000000002,12.504841,8.515929,,88.99565529823303,11.120643,0.11,15.486009,5.56201,1000,44.43411,,9.356211584451136
50,14.845752,2.9999987999999997,0.89977413,0.99998814,51,0.831,7.6797533,-1953.7972,17.179699,5.097012,17.179699,,1.0,15.296166,24.859459,12.598974,8.543688000000001,,90.52579069137572,11.10084,0.11,17.45307,5.1053357,1020,45.88848,,9.385754874010336
51,14.724020999999999,3.1622765,0.9089526,0.99998814,52,0.831,7.7563276,-1915.8839,17.179699,4.7297983,17.179699,,1.0,14.946679000000001,24.054428,12.664475,8.515779,,91.86828136444092,11.081422,0.11,16.137774,4.7317656999999995,1040,47.265533000000005,,9.353142193709877
52,14.607656,3.316624,0.91647804,0.99998814,53,0.831,7.822496000000001,-1879.4012,17.179699,4.4128127,17.179699,,1.0,14.645416,23.362123,12.729111,8.556675,,93.50302290916443,11.062373,0.11,16.210655,4.420517,1060,48.573338,,9.397103616511508
53,14.494595,3.4641008,0.92297447,0.99998814,54,0.831,7.875405000000001,-1844.3253,17.179699,4.15701,17.179699,,1.0,14.387751999999999,22.753464,12.737174000000001,8.502367,,95.23562622070312,11.043681,0.11,13.2748995,4.1571884,1080,49.840621999999996,,9.340043875000587
54,14.387085999999998,3.6055504999999997,0.92837775,0.99998814,55,0.831,7.9249988,-1810.4763,17.179699,3.9227788,17.179699,,1.0,14.161715,22.219376,12.794822,8.5815735,,97.2574827671051,11.025332,0.11,16.009483,3.9315052,1100,51.060776000000004,,9.424049457526603
55,14.281554000000002,3.7416565000000004,0.93325657,0.99998814,56,0.831,7.962701299999999,-1777.9291,17.179699,3.7384756,17.179699,,1.0,13.967709,21.737108,12.758208999999999,8.47728,,98.99803400039671,11.007314,0.11,10.838775,3.7384756,1120,52.262367,,9.308995940800846
56,14.180338,3.8729824999999996,0.93746173,0.99998814,57,0.831,7.9973350000000005,-1746.4054,17.179699,3.5641565,17.179699,,1.0,13.796942999999999,21.304674,12.842624,8.512217999999999,,100.67334413528442,10.9896145,0.11,17.657492,3.5671012,1140,53.435318,,9.349899504317376
57,14.082326,3.999999,0.9411859,0.99998814,58,0.831,8.02704,-1716.0763,17.179699,3.4142885,17.179699,,1.0,13.647198999999999,20.911816,12.817317999999998,8.495722,,102.55648398399352,10.972222,0.11,11.456951,3.4159105000000003,1160,54.58878299999999,,9.331260858837402
58,13.987741,4.123105000000001,0.94448113,0.99998814,59,0.831,8.053654,-1686.8296,17.179699,3.2794491999999997,17.179699,,1.0,13.515151000000001,20.553722,12.739266,8.501843,,104.98463463783264,10.955128,0.11,8.289157000000001,3.281539,1180,55.72439,,9.338051412462363
59,13.896778,4.24264,0.9473997,0.99998814,60,0.831,8.0786915,-1658.4515,17.179699,3.1577911,17.179699,,1.0,13.398256,20.226574,12.770806,8.52993,,106.8861527442932,10.938321,0.11,14.704132999999999,3.1613286,1200,56.84398,,9.3692431481624
60,13.809493,4.3588977,0.9499858,0.99998814,61,0.831,8.103002,-1630.9462,17.179699,3.047422,17.179699,,1.0,13.294447,19.926884,12.859551,8.572375,,108.4760286808014,10.921792,0.11,18.252771,3.0531497000000005,1220,57.949135,,9.415595207956292
61,13.724809,4.472135,0.9523431999999998,0.99998814,62,0.831,8.12451,-1604.3156,17.179699,2.9508471000000003,17.179699,,1.0,13.202929000000001,19.649006,12.958799,8.559016999999999,,110.55584979057312,10.905531,0.11,19.077723000000002,2.9552855,1240,59.045280000000005,,9.400091639252539
62,13.642322,4.582575299999999,0.95450884,0.99998814,63,0.831,8.142851,-1578.6229999999998,17.179699,2.8634815,17.179699,,1.0,13.122328,19.389605,12.962653999999999,8.528138,,112.64070200920105,10.889531,0.11,13.263376000000001,2.8663258999999996,1260,60.13405600000001,,9.369669113815856
63,13.561835,4.6904154,0.9565189000000001,0.99998814,64,0.831,8.158273,-1553.7144,17.179699,2.784573,17.179699,,1.0,13.051554,19.146445999999997,12.985904,8.491222,,114.0131561756134,10.873782,0.11,14.509303,2.785107,1280,61.217209999999994,,9.323512561027526
64,13.484329,4.795831,0.95833194,0.99998814,65,0.831,8.17352,-1529.6172,17.179699,2.7084203,17.179699,,1.0,12.988692,18.920166000000002,12.963694,8.523937,,115.9769504070282,10.858278,0.11,11.598205,2.7106632999999998,1300,62.291576,,9.363060386034242
65,13.409407999999999,4.898978700000001,0.95999247,0.99998814,66,0.831,8.188105,-1506.1399,17.179699,2.6395936,17.179699,,1.0,12.933207000000001,18.708479999999998,13.052999999999999,8.539446,,117.85412096977234,10.843011,0.11,18.911398000000002,2.6421799999999998,1320,63.359505000000006,,9.380978589390264
66,13.336375,4.9999995,0.96154195,0.99998814,67,0.831,8.200818,-1483.3643,17.179699,2.5776162,17.179699,,1.0,12.884663,18.50864,13.13925,8.516285,,119.4393436908722,10.827972,0.11,18.882942,2.5789711,1340,64.42331,,9.3517682968025
67,13.265473000000002,5.099019,0.9629738999999999,0.99998814,68,0.831,8.2125225,-1461.3118,17.179699,2.5190444,17.179699,,1.0,12.842122,18.320171,13.170103,8.515055,,121.43445706367493,10.813158,0.11,15.286404000000001,2.5204452999999996,1360,65.48222,,9.352665973178784
68,13.196995000000001,5.196152,0.96429056,0.99998814,69,0.831,8.224185,-1439.9303,17.179699,2.463922,17.179699,,1.0,12.80487,18.142889999999998,13.168616,8.540445,,124.05943489074707,10.798559,0.11,13.114610999999998,2.4661036,1380,66.53605,,9.377371991741194
69,13.129454,5.2915019999999995,0.96554905,0.99998814,70,0.831,8.2328615,-1419.1667,17.179699,2.4156985,17.179699,,1.0,12.773015,17.972835999999997,13.160354000000002,8.469144,,126.01668524742126,10.78417,0.11,12.635653,2.4156985,1400,67.58843,,9.303932781030998
70,13.064517,5.385165,0.9667017,0.99998814,71,0.831,8.2424345,-1398.9663,17.179699,2.367035,17.179699,,1.0,12.745351,17.813004,13.17431,8.5189495,,128.45209980010986,10.769985,0.11,14.19489,2.3684733,1420,68.63582,,9.354424395561812
71,13.001603999999999,5.4772253,0.96777344,0.99998814,72,0.831,8.251845,-1379.2299,17.179699,2.3225078999999997,17.179699,,1.0,12.721713000000001,17.661554000000002,13.285383,8.534744,,130.57298755645752,10.755999999999998,0.11,21.213612,2.324296,1440,69.67969000000001,,9.374940890699936
72,12.940700999999999,5.5677642999999994,0.96876925,0.99998814,73,0.831,8.261242999999999,-1360.134,17.179699,2.2804945,17.179699,,1.0,12.7017145,17.517937,13.293891,8.555655,,132.52047348022458,10.742207,0.11,13.947085000000001,2.2828815,1460,70.72015,,9.39524690753667
73,12.881212,5.6568537,0.9697111999999999,0.99998814,74,0.831,8.2696085,-1341.5574,17.179699,2.2421324,17.179699,,1.0,12.685253999999999,17.38052,13.29924,8.53858,,134.3884551525116,10.7286005,0.11,13.728972,2.2439806,1480,71.75863000000001,,9.378147703587292
74,12.823213,5.744562,0.9706002,0.99998814,75,0.831,8.277289999999999,-1323.4415,17.179699,2.205791,17.179699,,1.0,12.671987,17.249095999999998,13.339235,8.531283,,136.3747386932373,10.715178,0.11,16.336857000000002,2.2073672,1500,72.79500999999999,,9.372371388322724
75,12.765933,5.8309517,0.97145844,0.99998814,76,0.831,8.282949,-1305.8239999999998,17.179699,2.1728240000000003,17.179699,,1.0,12.661885,17.121832,13.356906,8.469952000000001,,138.43892693519592,10.701932000000001,0.11,14.719142999999999,2.1728487000000003,1520,73.83084000000001,,9.306536139643509
76,12.710987,5.91608,0.972248,0.99998814,77,0.831,8.289924000000001,-1288.6771,17.179699,2.1386988,17.179699,,1.0,12.654173,17.001621,13.361173,8.535009,,140.74428629875186,10.68886,0.11,13.721067999999999,2.1402495,1540,74.8631,,9.375188170248228
77,12.657380999999999,6.0,0.9729982,0.99998814,78,0.831,8.296407,-1271.882,17.179699,2.1081755,17.179699,,1.0,12.648976,16.886257,13.453523,8.529753,,142.8432903289795,10.675957,0.11,20.59903,2.1094124,1560,75.89386,,9.368687347550829
78,12.604946,6.0827622,0.9737116,0.99998814,79,0.831,8.302184,-1255.6266,17.179699,2.0792258,17.179699,,1.0,12.6461,16.77516,13.429101999999999,8.515007,,145.1139211654663,10.663217999999999,0.11,11.557811000000001,2.0801995,1580,76.92322,,9.351140130192297
79,12.554071,6.1644144,0.974383,0.99998814,80,0.831,8.308131,-1239.7196,17.179699,2.0511155,17.179699,,1.0,12.645263,16.668877,13.463529999999999,8.535046000000001,,147.2692506313324,10.650639,0.11,16.215889,2.0524852,1600,77.95064,,9.376978448631638
80,12.504408999999999,6.2449975,0.9750219000000001,0.99998814,81,0.831,8.313701,-1224.198,17.179699,2.0249276000000003,17.179699,,1.0,12.646405999999999,16.566563000000002,13.504642,8.531391000000001,,149.67069578170774,10.638216,0.11,16.825429999999997,2.026158,1620,78.976776,,9.37264921036266
81,12.456147999999999,6.324555,0.97562605,0.99998814,82,0.831,8.319347,-1209.09,17.179699,1.9996271,17.179699,,1.0,12.6493225,16.468395,13.509935,8.546969,,151.92396688461304,10.625946,0.11,13.969479000000002,2.001117,1640,80.001335,,9.387188783503117
82,12.407977,6.4031234,0.97622204,0.99998814,83,0.831,8.322778,-1194.3293,17.179699,1.9775318,17.179699,,1.0,12.654203,16.371834,13.531846,8.457825,,154.3515200614929,10.613825,0.11,15.358529,1.9775318,1660,81.02643,,9.290623985386134
83,12.361293,6.480741,0.9767839,0.99998814,84,0.831,8.326661999999999,-1179.9186,17.179699,1.954286,17.179699,,1.0,12.660565,16.279316,13.554951999999998,8.486614999999999,,156.90104269981384,10.601849000000001,0.11,15.502051999999999,1.9547835999999998,1680,82.04984,,9.320380086601348
84,12.316676,6.5574384000000006,0.9773027,0.99998814,85,0.831,8.332089999999999,-1165.8242,17.179699,1.9311458,17.179699,,1.0,12.668167,16.191729000000002,13.600356,8.56888,,159.4006767272949,10.590014,0.11,17.442610000000002,1.9330695,1700,83.070724,,9.410246160349212
85,12.272119,6.633249,0.977815,0.99998814,86,0.831,8.335552,-1152.0925,17.179699,1.9118462,17.179699,,1.0,12.677361,16.105364,13.609976999999999,8.484772999999999,,162.65248656272888,10.578319,0.11,14.4556465,1.9123203999999998,1720,84.09209,,9.320303244227828
86,12.228538499999999,6.708203999999999,0.97830594,0.99998814,87,0.831,8.33878,-1138.688,17.179699,1.8921294999999998,17.179699,,1.0,12.68784,16.021774,13.608116,8.480656,,165.9400634765625,10.566757,0.11,13.475266,1.8924761000000003,1740,85.11261999999999,,9.312114551528893
87,12.186160000000001,6.78233,0.97877234,0.99998814,88,0.831,8.3422365,-1125.5482,17.179699,1.8728448,17.179699,,1.0,12.699466000000001,15.941260999999999,13.646111999999999,8.499325,,169.1226530075073,10.555328,0.11,16.97814,1.8734754,1760,86.131966,,9.334559286177189
88,12.144844,6.8556539999999995,0.9792171999999999,0.99998814,89,0.831,8.345734,-1112.7098,17.179699,1.8544922,17.179699,,1.0,12.712183999999999,15.863485,13.677259,8.508984,,171.30592608451843,10.544029,0.11,16.444115,1.8552669999999998,1780,87.15033000000001,,9.345694131190614
89,12.104527000000001,6.928203599999999,0.97964275,0.99998814,90,0.831,8.349225,-1100.1443,17.179699,1.8369535,17.179699,,1.0,12.725932,15.788253,13.720398999999999,8.5162525,,173.43045139312744,10.532855999999999,0.11,17.585064000000003,1.8378033999999999,1800,88.16785,,9.353660763833764
90,12.065462,7.0000005000000005,0.98004544,0.99998814,91,0.831,8.353193,-1087.8954,17.179699,1.8196831000000002,17.179699,,1.0,12.74059,15.715921,13.722112,8.549551,,176.2575535774231,10.521806,0.11,13.900967999999999,1.8210372,1820,89.184135,,9.389982877291354
91,12.026961,7.071067299999999,0.98043674,0.99998814,92,0.831,8.356533,-1075.8827,17.179699,1.8040128,17.179699,,1.0,12.756232,15.645263,13.754217,8.523425999999999,,178.35523700714108,10.510877,0.11,16.699972,1.80493,1840,90.20018,,9.361720717295764
92,11.989360000000001,7.141427999999999,0.9808123,0.99998814,93,0.831,8.359864,-1064.1189,17.179699,1.788462,17.179699,,1.0,12.772732000000001,15.576782000000001,13.794838,8.530058,,180.55508756637573,10.500066,0.11,17.555629999999997,1.7894413,1860,91.215546,,9.369396168352038
93,11.952102,7.211102499999999,0.9811795,0.99998814,94,0.831,8.362308500000001,-1052.6426,17.179699,1.7741464,17.179699,,1.0,12.790121000000001,15.509495999999999,13.797695999999998,8.487111,,183.6319024562836,10.48937,0.11,14.086689999999999,1.7745389999999999,1880,92.23087,,9.321457342415359
94,11.916207,7.2801094,0.9815258,0.99998814,95,0.831,8.36562,-1041.3483,17.179699,1.7591299999999999,17.179699,,1.0,12.80818,15.445059,13.860104999999999,8.542086999999999,,187.8037407398224,10.478788,0.11,19.749172,1.7601871,1900,93.24495,,9.3817037264017
