,IWLastEpisode,Bound,ReturnLastEpisode,IWFirstEpisode,LQGmu1,TimestepsSoFar,IWNorm1,ReturnMean,ReturnAbsMax,ReturnMax,DenMISELogLast,DenMISELogFirst,URet,TimeElapsed,DenMISEMeanLog,target_sum_log_mean,IWMax,IWMin,IWNorm2,LQGmu01,LQGsigma,ReturnStepMax,MISE,Iteration,IWMean,SqrtESSClassic,ReturnMin
16,4.2303695999999995,34.59408,8.889544500000001,,0.185,340,15.855093,9.560701,15.906216,15.906216,16.069378,16.58344,9.763315723904649,37.568439245224,13.272784,-43.611202,6.1508913,,8.743611999999999,0.019,0.11,0.99716264,8.278667,17,0.93265253,1.8133345,
17,0.90273744,34.585182,8.8686905,,0.169,360,12.455592999999999,9.522257000000002,15.906216,15.906216,16.72693,16.526283,9.739601000989198,39.11715435981751,13.456385999999998,-45.47874,5.500032,,7.4228644,0.017,0.11,0.99716264,6.14743,18,0.6919774000000001,1.6780035,
18,16.01386,46.398590000000006,8.914257000000001,,0.164,380,21.538528,9.490257000000001,15.906216,15.906216,15.865276000000001,16.472216,9.790202994320481,41.27687072753906,13.564575,-44.457764000000005,16.01386,,16.385395000000003,0.017,0.11,0.99716264,10.096721,19,1.1336068000000001,1.3144956,
19,,47.04908,8.910664,,0.919,400,0.48877543,9.461277,15.906216,15.906216,14.789107999999999,16.420921,9.78585385339729,43.30256104469299,13.621407000000001,-163.35945,0.4797206,,0.47976673,0.157,0.11,0.99716264,0.20994382,20,0.024438772,1.0187773,
20,1.6976718000000002,39.253009999999996,8.577489,,0.922,420,2.199032,9.419191,15.906216,15.906216,10.312236,16.372131,9.418907737702263,45.06929087638855,13.4185095,-155.30193,1.6976718000000002,,1.7675014,0.159,0.11,0.99716264,0.89851236,21,0.10471581,1.2441473,
21,10.994992,45.452034000000005,8.476184,,0.947,440,13.153212,9.376327499999999,15.906216,15.906216,11.093036999999999,16.325611,9.309733916889996,47.13715839385986,13.273007000000002,-149.32268,10.994992,,11.128755,0.179,0.11,0.99716264,5.0779285000000005,22,0.5978733,1.1819123,
22,7.604201,36.40651,8.505521,,0.952,460,17.393566,9.338467,15.906216,15.906216,6.007579,16.28116,9.34164140367282,49.59657621383667,12.936361,-142.76663,7.6645064,,10.926730000000001,0.183,0.11,0.99716264,6.4294047,23,0.756242,1.5918363000000002,
23,5.588744,31.916264,8.542711,,0.953,480,19.647724,9.30531,15.906216,15.906216,16.015226000000002,16.2386,9.380549482997171,51.425821781158454,13.05149,-136.20148,5.9988155,,10.270988000000001,0.185,0.11,0.99716264,6.970998299999999,24,0.8186551999999999,1.9129341,
24,4.8248887,29.228971,8.535863,,0.954,500,21.594820000000002,9.274532,15.906216,15.906216,17.125856,16.197779,9.37519514088937,53.59286856651306,13.204853,-130.06773,4.9991845999999995,,9.896561,0.186,0.11,0.99716264,7.360278999999999,25,0.8637928,2.182053,
25,4.28979,27.382557000000002,8.524359,,0.955,520,23.328125,9.24568,15.906216,15.906216,15.465689000000001,16.158558,9.359957822158586,55.93072032928467,13.284642000000002,-124.46387,4.3328176,,9.64835,0.187,0.11,0.99716264,7.646457000000001,26,0.8972356,2.4178357000000004,
26,3.8126538,25.978312,8.527178,,0.956,540,24.833907999999997,9.219069000000001,15.906216,15.906216,19.140457,16.120817000000002,9.366398078147157,58.47603678703308,13.496107,-119.12885,3.8567355000000005,,9.439749,0.187,0.11,0.99716264,7.839724,27,0.91977435,2.6307807,
27,3.3215413000000003,24.819001999999998,8.544608,,0.956,560,26.067873000000002,9.194980000000001,15.906216,15.906216,14.989807999999998,16.08445,9.384100877855326,60.686264991760254,13.545232999999998,-114.320595,3.499689,,9.221665,0.188,0.11,0.99716264,7.938248,28,0.93099546,2.8268075,
28,3.1893609,23.91366,8.530968,,0.956,580,27.380863,9.172083,15.906216,15.906216,17.901747,16.049357999999998,9.366948000305886,63.16184592247009,13.691947,-109.73841999999999,3.221956,,9.101766,0.188,0.11,0.99716264,8.051344,29,0.9441676999999999,3.0083025,
29,2.7424457,23.085703,8.547194000000001,,0.957,600,28.39912,9.151254,15.906216,15.906216,9.954966,16.015457,9.38976606925042,65.02195787429811,13.564548499999999,-105.72469,2.9997783,,8.933744,0.188,0.11,0.99716264,8.074456,30,0.94663733,3.1788597000000003,
30,2.7758498,22.436543,8.528096000000001,,0.957,620,29.613865000000004,9.131151,15.906216,15.906216,9.570879,15.982667000000001,9.368069284161189,67.25846815109253,13.433181,-101.97908000000001,2.8180175,,8.867187,0.188,0.11,0.99716264,8.148299,31,0.95528597,3.3397137999999997,
31,2.6303509999999997,21.871261999999998,8.532342,,0.957,640,30.792526000000002,9.112438000000001,15.906216,15.906216,14.112244,15.950918,9.371305696742807,70.25723838806152,13.45229,-98.32101,2.6665242,,8.816659,0.188,0.11,0.99716264,8.208238,32,0.96226645,3.4925392,
32,2.5332196,21.3783,8.512837,,0.957,660,31.969862,9.094269,15.906216,15.906216,16.512266,15.920147,9.349889835474947,73.12381434440613,13.543244,-94.81916,2.5383124,,8.787032,0.188,0.11,0.99716264,8.262657,33,0.9687836999999999,3.6383004,
33,2.424455,20.93746,8.5101,,0.957,680,33.119926,9.077086999999999,15.906216,15.906216,17.719303,15.890294,9.349220591675104,76.9026255607605,13.664596,-91.490524,2.4284722999999997,,8.766432,0.189,0.11,0.99716264,8.306929,34,0.9741155,3.7780397000000003,
34,2.3294642000000003,20.54029,8.514786,,0.957,700,34.247932,9.061021,15.906216,15.906216,17.947615,15.861305999999999,9.349947119216695,80.12433171272278,13.785731,-88.34737,2.3332349999999997,,8.753567,0.189,0.11,0.99716264,8.343689999999999,35,0.97851235,3.9124546000000002,
35,2.0839067,20.14349,8.555683,,0.957,720,35.195988,9.046986,15.906216,15.906216,13.751445,15.833135999999998,9.396140266891678,84.1154363155365,13.783739,-85.4913,2.2499206000000003,,8.707226,0.189,0.11,0.99716264,8.338252,36,0.9776663000000001,4.0421586000000005,
36,0.9819141,19.637638,8.586405000000001,,0.957,740,35.115111999999996,9.034536,15.906216,15.906216,13.500202999999999,15.805736999999999,9.427524922877051,86.29897141456604,13.775081,-82.816345,2.1763972999999996,,8.493325,0.189,0.11,0.99716264,8.095883,37,0.9490571,4.134436,
37,2.0972807,19.34705,8.530761,,0.957,760,36.26676,9.021279,15.906216,15.906216,15.955668,15.779067999999999,9.368299998233788,88.90392136573792,13.830804,-80.19759,2.1110444,,8.51635,0.189,0.11,0.99716264,8.14151,38,0.95438844,4.2584867,
38,1.9689901,19.064,8.550511,,0.957,780,37.331215,9.009209,15.906216,15.906216,16.95045,15.753093,9.392955356846954,90.73818349838257,13.909338,-77.68925,2.0525694,,8.525162,0.189,0.11,0.99716264,8.166706,39,0.95721066,4.378945,
39,1.9926901000000001,18.818104,8.525788,,0.957,800,38.462387,8.997123,15.906216,15.906216,19.535373999999997,15.727775,9.364836281113805,92.0797483921051,14.048654999999998,-75.241394,1.9999436999999998,,8.555532000000001,0.189,0.11,0.99716264,8.203617999999999,40,0.96155965,4.495616,
40,1.9522442999999998,18.588236,8.475416000000001,,0.957,820,39.587204,8.984399,15.906216,15.906216,8.080852499999999,15.703082,9.311444107349237,96.170156955719,13.901921,-73.192825,1.9523281000000003,,8.588996,0.189,0.11,0.99716264,8.23501,41,0.96554154,4.609061,
41,1.8212473000000002,18.358503,8.551834,,0.957,840,40.61227,8.974099,15.906216,15.906216,14.046095999999999,15.678985,9.394034469551872,99.46258187294006,13.904313,-71.10143000000001,1.9090421999999998,,8.604666,0.189,0.11,0.99716264,8.248184,42,0.9669588,4.719796,
42,1.3773296,18.075075,8.57543,,0.957,860,41.227973999999996,8.964828500000001,15.906216,15.906216,16.418561999999998,15.655454999999998,9.419703364427424,102.749853849411,13.961813000000001,-69.05864,1.8695185,,8.549114,0.189,0.11,0.99716264,8.180042,43,0.95879006,4.8224849999999995,
43,1.8285569,17.893583,8.52335,,0.957,880,42.346092,8.954794999999999,15.906216,15.906216,15.664107999999999,15.632464,9.359841274444674,105.4030191898346,13.99939,-67.11941,1.8332906000000002,,8.592722,0.189,0.11,0.99716264,8.210681,44,0.96241117,4.928135,
44,1.7990818,17.722220999999998,8.504817999999998,,0.957,900,43.4578,8.944795,15.906216,15.906216,15.608564000000001,15.609992000000002,9.339597623156873,108.70884251594543,14.034147,-65.26795,1.7999588,,8.637361,0.189,0.11,0.99716264,8.238007000000001,45,0.96572894,5.0313754,
45,1.7243947,17.553324,8.550871,,0.957,920,44.516396,8.936232,15.906216,15.906216,16.76216,15.588013,9.390539539420665,111.28788876533508,14.092556,-63.472846999999994,1.7691926,,8.673341,0.189,0.11,0.99716264,8.256072999999999,46,0.96774775,5.1325544999999995,
46,1.7289264,17.398895,8.529611000000001,,0.957,940,45.602173,8.92758,15.906216,15.906216,6.271252,15.566506,9.366418051997499,114.41194581985474,13.925319,-61.97728000000001,1.7407043000000002,,8.716825,0.189,0.11,0.99716264,8.277508000000001,47,0.970259,5.231512,
47,1.7080376,17.25319,8.528875,,0.957,960,46.686659999999996,8.919273,15.906216,15.906216,15.843554999999999,15.545453,9.366185347142814,117.28796935081482,13.964529999999998,-60.34486,1.7142518,,8.7617235,0.189,0.11,0.99716264,8.297791499999999,48,0.9726388000000001,5.3284793,
48,1.6792683999999998,17.113885999999997,8.5335,,0.957,980,47.76065,8.911401,15.906216,15.906216,16.711792000000003,15.524834,9.373932587060397,120.46793365478516,14.019915,-58.7617,1.6896217,,8.806055,0.189,0.11,0.99716264,8.315576,49,0.9747070999999999,5.423615,
49,1.6585523999999998,16.981497,8.533903,,0.957,1000,48.83142,8.903851,15.906216,15.906216,19.051551999999997,15.504631,9.373154261174527,124.69064044952393,14.119928,-57.195312,1.6666358000000001,,8.85109,0.189,0.11,0.99716264,8.332106,50,0.9766284,5.516995,
50,1.5230274,16.836773,8.558327,,0.957,1020,49.783122999999996,8.897076,15.906216,15.906216,9.49885,15.484829000000001,9.400672846910009,127.42205882072449,14.028751999999999,-55.879337,1.6451308999999998,,8.87607,0.189,0.11,0.99716264,8.328788000000001,51,0.97613966,5.60869,
51,1.600196,16.714405,8.541701,,0.957,1040,50.832268,8.890242,15.906216,15.906216,11.934451,15.46541,9.383012427016672,129.241055727005,13.98792,-54.56618,1.6249708,,8.919658,0.189,0.11,0.99716264,8.341102000000001,52,0.9775436,5.6989035999999995,
52,1.6047318000000002,16.600271,8.512075999999999,,0.957,1060,51.901123,8.883106,15.906216,15.906216,14.100598000000002,15.4463625,9.347935845453662,132.57944965362552,13.989529999999998,-53.261665,1.6060332,,8.967716000000001,0.189,0.11,0.99716264,8.355222999999999,53,0.97926646,5.787552,
53,1.5804812,16.490470000000002,8.53797,,0.957,1080,52.959213,8.876714999999999,15.906216,15.906216,19.766146,15.427670499999998,9.375280755439476,136.33364152908322,14.096032000000001,-51.900814000000004,1.5882082,,9.014619,0.189,0.11,0.99716264,8.367891,54,0.9807261999999999,5.874814499999999,
54,1.5699983999999998,16.385258,8.511023,,0.957,1100,54.01991999999999,8.870066,15.906216,15.906216,13.378105,15.409320999999998,9.34935193000152,139.57197833061218,14.082545999999999,-50.705727,1.5714035,,9.062664,0.189,0.11,0.99716264,8.379729,55,0.98218036,5.960711,
55,1.5375395,16.282335,8.54147,,0.957,1120,55.060430000000004,8.864198,15.906216,15.906216,14.68968,15.391303,9.383057535599882,143.4766142368317,14.092993,-49.53027,1.5555315,,9.107861,0.189,0.11,0.99716264,8.388921,56,0.98322195,6.045374400000001,
56,1.4052613999999999,16.166716,8.567618,,0.957,1140,55.980971999999994,8.858994500000001,15.906216,15.906216,15.005766,15.373603,9.409009653126573,147.7887620925903,14.108639000000002,-48.39209,1.5405176,,9.134432,0.189,0.11,0.99716264,8.380449,57,0.9821223,6.1285663,
57,1.4902287,16.069767000000002,8.550915,,0.957,1160,57.002044999999995,8.853684,15.906216,15.906216,14.641254,15.356212,9.392598366748924,151.74056458473206,14.117444,-47.295944,1.5262976000000001,,9.177795,0.189,0.11,0.99716264,8.386675,58,0.98279387,6.2108645,
58,1.4393258,15.9712,8.559267,,0.957,1180,57.983869999999996,8.848692999999999,15.906216,15.906216,15.827379999999998,15.339117000000002,9.402781322878123,157.14366626739505,14.146070499999999,-46.216316,1.512793,,9.215473,0.189,0.11,0.99716264,8.387196000000001,59,0.9827775,6.292012000000001,
59,1.4452361999999999,15.878981,8.560321,,0.957,1200,58.983803,8.843886,15.906216,15.906216,16.02099,15.3223095,9.399662004243003,162.77841162681582,14.176973,-45.168518,1.4999728,,9.256574,0.188,0.11,0.99716264,8.390295,60,0.9830634,6.3720989999999995,
60,1.4877777,15.795698000000002,8.472928999999999,,0.957,1220,60.037422,8.837806,15.906216,15.906216,16.000723,15.305779999999999,9.307072876899449,169.81461977958682,14.206535,-44.155712,1.4877777,,9.306583,0.188,0.11,0.99716264,8.398686,61,0.9842200000000001,6.4510703000000005,
61,1.4759238000000001,15.715604999999998,8.495455,,0.957,1240,61.087914000000005,8.832284,15.906216,15.906216,13.253641,15.289520000000001,9.33109172257615,175.42016530036926,14.190857000000001,-43.220420000000004,1.4761743999999999,,9.356330999999999,0.188,0.11,0.99716264,8.406935,62,0.9852889000000001,6.529046,
62,1.4388851999999999,15.635789,8.552378,,0.956,1260,62.10994300000001,8.827841000000001,15.906216,15.906216,19.836792000000003,15.2735195,9.394543023216015,180.2990984916687,14.28019,-42.211506,1.4651198,,9.401875,0.188,0.11,0.99716264,8.412393,63,0.9858720999999999,6.6061233999999995,
63,1.4482205,15.560861,8.535332,,0.956,1280,63.150352000000005,8.823271,15.906216,15.906216,15.766157999999999,15.2577715,9.373977159857882,184.4673476219177,14.303139000000002,-41.299820000000004,1.4545473999999998,,9.450478,0.188,0.11,0.99716264,8.4197445,64,0.98672426,6.682239,
64,1.4434428,15.488532000000001,8.517519,,0.956,1300,64.19404,8.818566,15.906216,15.906216,17.30827,15.242267000000002,9.352005909347193,188.96832489967343,14.349122,-40.392509999999994,1.4444454,,9.499738,0.188,0.11,0.99716264,8.426900999999999,65,0.98760056,6.757453999999999,
65,1.4336624,15.418217000000002,8.511859,,0.956,1320,65.23556500000001,8.813919,15.906216,15.906216,13.609824,15.226999,9.350996401045672,192.0363259315491,14.337688,-39.568832,1.4347854,,9.548795,0.188,0.11,0.99716264,8.433444,66,0.9884175999999999,6.8318114,
66,1.4197678999999999,15.349806,8.533461,,0.956,1340,66.27055,8.809733999999999,15.906216,15.906216,11.159344,15.211962,9.370391040979392,196.82646536827087,14.290035000000001,-38.806465,1.4255328,,9.596982,0.188,0.11,0.99716264,8.439422,67,0.98911273,6.9053535,
67,1.4165843,15.283095999999999,8.485689,,0.956,1360,67.30957,8.804967999999999,15.906216,15.906216,10.357942999999999,15.197146,9.318468230303036,200.66823625564572,14.232009,-38.078340000000004,1.4166694,,9.645858,0.188,0.11,0.99716264,8.444734,68,0.98984665,6.9780803,
68,1.4072006000000001,15.2188,8.517441,,0.956,1380,68.34602,8.8008,15.906216,15.906216,20.051422,15.182548,9.354959616307603,204.3892641067505,14.316164,-37.23093,1.4081645,,9.69442,0.188,0.11,0.99716264,8.4502325,69,0.9905221,7.050037400000001,
69,1.3416413999999999,15.150131,8.561958,,0.956,1400,69.323524,8.797389,15.906216,15.906216,12.21686,15.1681595,9.4010462206919,208.10796332359314,14.286001999999998,-36.520332,1.4000018,,9.734731,0.188,0.11,0.99716264,8.449257000000001,70,0.99033606,7.121257300000001,
70,1.3900808999999998,15.089523999999999,8.523095,,0.956,1420,70.35722,8.793526,15.906216,15.906216,13.738694,15.153975,9.360663106763882,212.433988571167,14.278123,-35.807823,1.3921571000000001,,9.783063,0.188,0.11,0.99716264,8.45432,71,0.9909468000000001,7.191737700000001,
71,1.3842192,15.030443,8.508647,,0.956,1440,71.391235,8.78957,15.906216,15.906216,14.101788,15.139988,9.340173822090053,216.47885608673096,14.275514999999999,-35.110115,1.3846178,,9.831453,0.188,0.11,0.99716264,8.458998,72,0.99154496,7.2615137,
72,1.2973993000000001,14.964735000000001,8.567953999999999,,0.956,1460,72.344284,8.786533,15.906216,15.906216,14.493996,15.126195000000001,9.407547380746168,219.65028715133667,14.278360000000001,-34.427040000000005,1.3773583999999999,,9.868879,0.188,0.11,0.99716264,8.4551735,73,0.9910175999999999,7.330547,
73,1.3685100000000001,14.909079,8.523513000000001,,0.956,1480,73.37595999999999,8.782979,15.906216,15.906216,16.954242999999998,15.112589000000002,9.362615026550687,224.01354503631592,14.314367,-33.728462,1.3703724,,9.917036,0.188,0.11,0.99716264,8.459724000000001,74,0.991567,7.398981,
74,1.3627094,14.854829,8.518523,,0.956,1500,74.4073,8.779453,15.906216,15.906216,17.755914999999998,15.099166,9.354603850682178,227.1121826171875,14.360114000000001,-33.037876000000004,1.3636377,,9.965127,0.188,0.11,0.99716264,8.464025999999999,75,0.9920974,7.466769,
75,1.3567858999999998,14.801729000000002,8.504499000000001,,0.956,1520,75.438034,8.775836,15.906216,15.906216,14.848314000000002,15.085920999999999,9.340602776188703,232.0137641429901,14.366406,-32.403778,1.357143,,10.0131035,0.188,0.11,0.99716264,8.467898,76,0.9926056999999999,7.5339313,
76,1.3505557,14.749948000000002,8.506158000000001,,0.956,1540,76.46767,8.772332,15.906216,15.906216,18.787794,15.072849,9.342590867251353,236.3486623764038,14.423704,-31.73505,1.3508778000000001,,10.060891999999999,0.188,0.11,0.99716264,8.47158,77,0.9930866,7.600486,
77,1.3441591999999998,14.699497000000001,8.513978,,0.956,1560,77.49586,8.769021,15.906216,15.906216,16.458893,15.059946,9.350298189526557,240.6138639450073,14.449682000000001,-31.113388,1.3448286,,10.108443,0.188,0.11,0.99716264,8.475149,78,0.99353665,7.666448,
78,1.3325368999999998,14.650045,8.54036,,0.956,1580,78.51726,8.766126,15.906216,15.906216,21.009329,15.047207,9.382855184014238,243.83255743980408,14.53261,-30.449972,1.3389826999999999,,10.155047999999999,0.188,0.11,0.99716264,8.478342999999999,79,0.99388933,7.731845,
79,1.3299952,14.601876999999998,8.528198,,0.956,1600,79.54093,8.763150999999999,15.906216,15.906216,12.479731,15.034628,9.368350717338286,246.93591499328613,14.506848000000002,-29.909784000000002,1.3333327,,10.201903999999999,0.188,0.11,0.99716264,8.481492999999999,80,0.9942616,7.7966747000000005,
80,1.324541,14.554813000000001,8.528209,,0.956,1620,80.56376999999999,8.760251,15.906216,15.906216,12.127362,15.022205,9.368296869975772,252.34633922576904,14.477376000000001,-29.387340000000002,1.3278686000000002,,10.248592,0.188,0.11,0.99716264,8.48448,81,0.9946144,7.860958999999999,
81,1.3209419,14.508941,8.525535000000001,,0.956,1640,81.587456,8.757388,15.906216,15.906216,19.594920000000002,15.009935,9.36518200824153,257.6237516403198,14.5397,-28.786597999999998,1.3225806999999998,,10.295327,0.188,0.11,0.99716264,8.487438000000001,82,0.99496895,7.924707400000001,
82,1.3168441,14.464032999999999,8.515735000000001,,0.956,1660,82.611374,8.754477,15.906216,15.906216,17.179737,14.997814000000002,9.351127224307717,260.6468563079834,14.571425,-28.229471000000004,1.3174596,,10.342018,0.188,0.11,0.99716264,8.490193,83,0.99531776,7.9879355,
83,1.3113137,14.420095000000002,8.518982000000001,,0.956,1680,83.63391999999999,8.751674000000001,15.906216,15.906216,11.397772999999999,14.985838000000001,9.35535113513336,265.8983528614044,14.533566,-27.754494,1.3125011,,10.38846,0.188,0.11,0.99716264,8.492797,84,0.9956419,8.050656,
84,1.3071048,14.377035000000001,8.510660000000001,,0.956,1700,84.65634,8.748838000000001,15.906216,15.906216,16.020508,14.974003,9.35010035425296,273.12004852294916,14.550991,-27.236340000000002,1.3076934,,10.434805,0.188,0.11,0.99716264,8.495198,85,0.99595696,8.112882,
85,1.3029654,14.334576,8.486697,,0.956,1720,85.67857,8.74579,15.906216,15.906216,13.736649,14.962307000000001,9.32227003299422,280.27572560310364,14.541455,-26.756834,1.30303,,10.481041000000001,0.188,0.11,0.99716264,8.497164,86,0.9962625,8.174624,
86,1.2981889,14.293251000000001,8.504976,,0.956,1740,86.699844,8.743022,15.906216,15.906216,15.233451,14.950747,9.342232021048165,285.37477684021,14.549347000000001,-26.271187,1.2985071000000001,,10.527069000000001,0.188,0.11,0.99716264,8.499267999999999,87,0.99654996,8.235896,
87,1.2788608999999997,14.251992999999999,8.550768,,0.956,1760,87.70554,8.740838,15.906216,15.906216,18.16902,14.939318,9.393612819464533,290.9289696216583,14.590423999999999,-25.76339,1.2941184,,10.571111,0.188,0.11,0.99716264,8.500485000000001,88,0.9966539000000001,8.29672,
88,1.2846305,14.212420000000002,8.540649,,0.956,1780,88.72091999999999,8.738588,15.906216,15.906216,16.036276,14.928018,9.378855027466088,297.4276835918426,14.606614000000002,-25.290916,1.2898551999999999,,10.616251,0.188,0.11,0.99716264,8.502458,89,0.99686426,8.357085000000001,
89,1.2845178,14.173773,8.522663,,0.956,1800,89.73979,8.736189,15.906216,15.906216,18.070656,14.916844000000001,9.361905678587494,301.852112531662,14.645054,-24.80634,1.2857139,,10.661724000000001,0.188,0.11,0.99716264,8.504458999999999,90,0.9971088,8.417006,
90,1.2497863999999999,14.133323999999998,8.545417,,0.956,1820,90.7274,8.734093,15.906216,15.906216,-1.6595927,14.905795000000001,9.388321877288616,304.3317611217499,14.465834,-24.549532,1.2816911,,10.703403,0.188,0.11,0.99716264,8.503801,91,0.9970044,8.4765005,
91,1.2707155,14.096027,8.545767999999999,,0.956,1840,91.7398,8.732045,15.906216,15.906216,17.201832,14.894866,9.384157113389026,307.5400083065033,14.495526000000002,-24.093107,1.2777783999999999,,10.747938000000001,0.188,0.11,0.99716264,8.5054655,92,0.99717176,8.535572,
92,1.2699983,14.05964,8.538287,,0.956,1860,92.75487,8.729961999999999,15.906216,15.906216,19.650751,14.884054999999998,9.378998078462423,312.9594383239746,14.550913000000001,-23.62017,1.2739723,,10.792691,0.188,0.11,0.99716264,8.507235000000001,93,0.99736416,8.59423,
93,1.2684501,14.024002,8.527797,,0.956,1880,93.77162,8.727812,15.906216,15.906216,14.874958,14.87336,9.365684849955695,319.02917003631586,14.554317000000001,-23.20812,1.2702696000000002,,10.837543,0.188,0.11,0.99716264,8.508977,94,0.99757046,8.65248,
94,1.2481334,13.987888,8.555365,,0.956,1900,94.771194,8.725996,15.906216,15.906216,20.179548,14.862778,9.398974425838947,323.67391014099115,14.613492,-22.749075,1.2666671,,10.880302,0.188,0.11,0.99716264,8.5095005,95,0.9975915000000001,8.710345,
95,1.2581314,13.953470000000001,8.539553999999999,,0.956,1920,95.78406,8.724053999999999,15.906216,15.906216,16.3143,14.852306,9.380031493086225,330.8291306495666,14.631169,-22.339773,1.2631568000000002,,10.924506,0.188,0.11,0.99716264,8.510991,96,0.9977505999999999,8.767816,
96,1.2594568000000002,13.919653,8.504854,,0.956,1940,96.80128,8.721794000000001,15.906216,15.906216,15.823973,14.841944,9.343312292535233,337.55700802803034,14.643429999999999,-21.943953,1.2597402,,10.969105,0.188,0.11,0.99716264,8.512382,97,0.9979513000000001,8.824902999999999,
