,IWFirstEpisode,target_sum_log_mean,Iteration,DenMISELogFirst,ReturnAbsMax,ReturnMin,DenMISELogLast,IWMean,IWMax,TimeElapsed,ReturnMax,IWNorm1,MISE,LQGmu01,ReturnMean,IWLastEpisode,ReturnStepMax,LQGmu1,LQGsigma,IWMin,URet,Bound,IWNorm2,TimestepsSoFar,DenMISEMeanLog,SqrtESSClassic,ReturnLastEpisode
15,1.2440611999999999e-20,-3.4169910000000003,16,17.9312,16.27559,,15.509115,1.3225912,6.698428,20.91237592697144,16.27559,21.161459,14.562626999999999,-0.0,13.26489,1.8873861,0.9999735000000001,-0.001,0.11,,10.704865667213024,15.332151000000001,9.955177,320,15.743129000000001,2.1256738,9.727285
16,2.3633677000000006e-24,-5.9000926,17,17.870575,16.27559,,16.05363,0.87818706,2.6394374,21.783846378326416,16.27559,14.929179999999999,8.927788,0.001,13.150098000000002,0.8881046999999999,0.9999735000000001,0.008,0.11,,12.514122068490375,9.534541,5.5376954000000005,340,15.772813000000001,2.6959193,11.3134365
17,2.9476285999999995e-23,-3.4574290000000003,18,17.813417,16.27559,,17.603157,1.0896125,2.3837714,23.22753357887268,16.27559,19.613026,11.31049,0.001,12.984575,2.1216931,0.9999735000000001,0.006,0.11,,11.191232663051634,11.857494,6.5586839999999995,360,15.866588,2.9903904999999997,10.170672999999999
18,3.3539942e-22,-1.3796283999999999,19,17.75935,16.27559,,17.264001999999998,1.2559861,3.2698118999999997,24.663937091827393,16.27559,23.863735000000002,13.162273,0.0,12.803412,3.0114875,0.9999735000000001,0.003,0.11,,10.496709997822693,13.701298000000001,7.863713000000001,380,15.943028,3.034665,9.54248
19,3.0897412e-20,1.0129280999999999,20,17.708054999999998,16.27559,,16.107359,1.338012,6.644537,25.983660221099854,16.27559,26.760239000000002,14.643598,-0.0,12.755651,2.011313,0.9999735000000001,-0.002,0.11,,13.076873230485345,15.26399,10.149341,400,15.961405,2.636648,11.8482
20,3.807256e-18,2.9449866,21,17.659266,16.27559,,15.155218,1.3258725,8.680287,27.11820816993713,16.27559,27.843322999999998,14.76634,-0.001,12.66302,8.680287,0.9999735000000001,-0.007,0.11,,11.923541719621172,15.5119,12.690657,420,15.934953,2.1940017000000003,10.810412
21,4.4195077e-27,-3.7602432,22,17.612745,16.27559,,14.615262,0.36515293,1.9400616000000002,28.55688214302063,16.27559,8.033364,3.6406133,0.001,12.533575,0.5948333,0.9999735000000001,0.015,0.11,,10.788028706717462,4.273518599999999,3.108257,440,15.88403,2.5845237,9.815216
22,3.3703545e-25,-1.3934399,23,17.568295000000003,16.27559,,5.6998215,0.80690235,3.3638787000000003,29.66294550895691,16.27559,18.558754,8.044775,0.001,12.397457000000001,3.3638787000000003,0.9999735000000001,0.01,0.11,,10.32562016501478,8.573139999999999,5.9946456,460,15.414182,3.0958883999999998,9.402849
23,9.833326e-24,0.64744234,24,17.525734,16.27559,,17.072342000000003,1.0105809000000001,2.076406,31.161540031433105,16.27559,24.25394,10.304753,0.001,12.307019,2.071319,0.9999735000000001,0.007,0.11,,11.257744663229523,10.745873,6.540639,480,15.474779999999999,3.7081913999999996,10.226962
24,6.8253467e-22,2.644568,25,17.484913,16.27559,,18.010328,1.1800620000000002,2.5927095000000002,32.8506875038147,16.27559,29.501553,12.30481,0.0,12.195561,1.7381381,0.9999735000000001,0.003,0.11,,10.448227030531804,12.733371,7.729272,500,15.576023000000001,3.8168604,9.520553999999999
25,4.301818e-15,4.6654615,26,17.445692,16.27559,,16.2425,0.37367502,3.7441913999999996,34.165525436401374,16.27559,9.71555,4.23926,-0.002,12.130444,0.026236542,0.9999735000000001,-0.016,0.11,,11.585918440381302,5.134652,5.3181595999999995,520,15.607591000000001,1.8268633,10.502531
26,6.134954e-16,5.376939,27,17.407951,16.27559,,17.915146,0.83847654,9.188009,35.63630294799805,16.27559,22.638866,9.728303,-0.001,12.1277685,9.188009,0.9999735000000001,-0.013,0.11,,13.347548579029,10.557874,11.48125,540,15.669838,1.971812,12.05819
27,3.1352187e-25,1.5016794,28,17.371584,16.27559,,13.77399,0.80744594,3.4821873,37.326834678649895,16.27559,22.608486,8.054267999999999,0.001,12.120656,0.0070916363,0.9999735000000001,0.011,0.11,,13.178788305490981,8.524763,6.5029106,560,15.594257999999998,3.476672,11.92864
28,1.0270937e-23,3.27179,29,17.336493,16.27559,,17.223963,1.0212767,2.0510802,39.136773586273186,16.27559,29.617023,10.317708,0.001,12.024469,2.0492034,0.9999735000000001,0.007,0.11,,10.254258259568749,10.718116,7.2497869999999995,580,15.643533999999999,4.085227,9.331251
29,1.4047666e-21,4.864616000000001,30,17.302591,16.27559,,10.541671000000001,1.1675705,2.6903255,40.73304200172424,16.27559,35.027115,12.23789,0.0,11.978137,2.2612267000000004,0.9999735000000001,0.002,0.11,,11.76323113221197,12.622817999999999,8.242594,600,15.473742999999999,4.249526,10.634474
30,,-243.12149,31,17.269802,16.27559,,9.368701,,,41.88367629051209,16.27559,3.1e-09,,0.018,11.944507000000002,,0.9999735000000001,0.176,0.11,,12.0803620884445,0.29379088,5.5677646e-10,620,15.281575,5.5677642999999994,10.935586
31,,-232.5699,32,17.238052,16.27559,,-7.4053473,1.2206771,39.06167,43.18702840805054,16.27559,39.06167,10.860125,0.018,11.849266,39.06167,0.9999735000000001,0.174,0.11,,9.770611242721252,12.495883000000001,39.06167,640,14.541851999999999,1.0,8.896804
32,,-213.51175,33,17.207281,16.27559,,14.678651,1.2306635000000001,31.773708000000003,44.38898682594299,16.27559,40.611897,10.94404,0.017,11.759238,8.838188,0.9999735000000001,0.169,0.11,,9.751397949619633,12.272404,32.980026,660,14.540334,1.2314088,8.87839
33,,-237.46712999999997,34,17.177426999999998,16.27559,,16.2173,0.68469197,14.176634,45.76603436470032,16.27559,23.279528,6.081777,0.019,11.67477,7.565840700000001,0.9999735000000001,0.185,0.11,,9.762633234363443,7.216048,16.142534,680,14.587496,1.4421235000000001,8.887299
34,,-233.28612,35,17.148441000000002,16.27559,,15.528756,1.0451591,20.771616,47.43177008628845,16.27559,36.58057,9.271977,0.019,11.594428,20.771616,0.9999735000000001,0.186,0.11,,9.732829468807315,10.320955,23.458370000000002,700,14.603191,1.5593823999999998,8.862805
35,,-212.45074,36,17.12027,16.27559,,12.746153999999999,1.0755062,9.003666,48.42632293701172,16.27559,38.718224,9.551524,0.018,11.519123,8.832028999999999,0.9999735000000001,0.179,0.11,,9.75651036318173,10.296635,17.636677,720,14.548542000000001,2.1953242000000004,8.883450999999999
36,,-193.79193,37,17.09287,16.27559,,12.265811,1.2014308999999999,12.404043,49.232326984405525,16.27559,44.452940000000005,10.686472,0.017,11.448729,12.404043,0.9999735000000001,0.172,0.11,,9.789264221519607,11.431664999999999,20.251179999999998,740,14.486434,2.1950790000000002,8.914511
37,1.0571378999999998e-07,-89.35644,38,17.066202,16.27559,,14.690766,0.004420510999999999,0.15456158,50.64696741104126,16.27559,0.16797942,0.052996325999999996,-0.004,11.38149,,0.9999735000000001,-0.041,0.11,,9.767527539560756,1.5617296,0.15493494,760,14.494124,1.0841931999999999,8.893671000000001
38,3.3415283e-08,-84.40682,39,17.040226,16.27559,,-6.6705426999999995,0.5228045,20.002834,52.091898441314704,16.27559,20.389376000000002,6.717973700000001,-0.004,11.419586,20.002834,0.9999735000000001,-0.039,0.11,,14.303212383437176,8.322975,20.005997,780,13.926245000000002,1.0191633,12.867249000000001
39,8.259511999999999e-09,-78.74523,40,17.01491,16.27559,,17.178282,1.0146992,20.75536,53.55268430709839,16.27559,40.587967,13.038263,-0.004,11.455942,20.75536,0.9999735000000001,-0.036,0.11,,14.293061842878704,14.170110000000001,28.084429999999998,800,13.993459,1.4452124,12.873814999999999
40,2.2711903e-09,-74.02865600000001,41,16.990217,16.27559,,7.1469364,0.99124277,16.444948,55.29813814163208,16.27559,40.640953,12.452179,-0.003,11.461486,9.086926,0.9999735000000001,-0.034,0.11,,12.965525109496568,13.379751999999998,23.04587,820,13.822576000000002,1.763481,11.683246
41,1.926721e-10,-67.5837,42,16.966117999999998,16.27559,,12.475063,1.1232535,15.079051000000002,56.38620042800903,16.27559,47.176643,13.938837,-0.003,11.497556,4.510202,0.9999735000000001,-0.03,0.11,,14.365457791851668,14.744194,23.227156,840,13.787495000000002,2.0310986,12.976421
42,1.0054939999999999e-13,-55.4545,43,16.942589,16.27559,,15.413148999999999,1.1762587,15.000716,57.250396490097046,16.27559,50.579124,14.075382000000001,-0.002,11.540027,0.26887748,0.9999735000000001,-0.019,0.11,,14.816990846302724,14.832970999999999,23.42531,860,13.825482000000001,2.1591656,13.32378
43,2.150338e-15,-49.957565,44,16.9196,16.27559,,13.654832999999998,1.1871076,9.984243,58.14285707473755,16.27559,52.232735,13.975059,-0.001,11.546838000000001,9.382263,0.9999735000000001,-0.014,0.11,,13.09741210740037,14.575079999999998,19.159779,880,13.823057999999998,2.7261658,11.839724
44,6.73353e-06,-83.4324,45,16.897125,16.27559,,14.071976999999999,0.5200729000000001,10.448969,59.86503219604492,16.27559,23.40328,6.820458400000001,-0.005,11.5394125,9.778443e-07,0.9999735000000001,-0.049,0.11,,12.352440765001669,7.808069000000001,14.130042999999999,900,13.831117,1.656278,11.212705
45,3.2313632e-13,-52.09324,46,16.875147,16.27559,,14.313692999999999,1.0758888999999998,11.373465,61.538708448410034,16.27559,49.49089,12.892261999999999,-0.002,11.604458000000001,0.08745915,0.9999735000000001,-0.021,0.11,,16.11083445309256,13.547070999999999,19.811653,920,13.830469,2.4980697999999997,14.531495999999999
46,3.936988e-20,-39.11294,47,16.853642,16.27559,,4.0768633,1.1746159,4.3376627,63.724907398223884,16.27559,55.206947,12.614505,-0.0,11.603587,0.026834989,0.9999735000000001,-0.001,0.11,,12.799836575695453,13.002308,13.088395,940,13.623048,4.218007599999999,11.563514
47,5.651986599999999e-28,-33.68565,48,16.832588,16.27559,,14.640652,0.39707884,8.8359,65.75532627105713,16.27559,19.059784,3.8371690000000003,0.002,11.555389,0.03674084,0.9999735000000001,0.017,0.11,,10.202645532715325,4.646943599999999,9.435456,960,13.647335,2.0200171,9.290136
48,3.1552417999999997e-26,-33.013657,49,16.811968,16.27559,,14.561126000000002,0.692017,6.2874126,67.45060801506042,16.27559,33.908833,6.742978999999999,0.001,11.507684,5.412154699999999,0.9999735000000001,0.013,0.11,,10.124657006724838,7.2459917,10.427318,980,13.653533,3.2519228,9.21785
49,1.2704068e-24,-32.543440000000004,50,16.791764999999998,16.27559,,18.154621,0.92729545,3.5045385000000002,69.43600153923036,16.27559,46.364773,9.179478,0.001,11.462425,3.5045385000000002,0.9999735000000001,0.01,0.11,,10.149823500708347,9.560369999999999,10.796224,1000,13.737169,4.294536,9.244744
50,5.1150473e-23,-32.554367,51,16.771963,16.27559,,9.360253,1.0924479,2.8639349999999997,71.60366725921631,16.27559,55.71484399999999,11.061296,0.001,11.432673,2.661542,0.9999735000000001,0.006,0.11,,10.947382495714953,11.400400999999999,11.550092999999999,1020,13.649675,4.823757,9.94507
51,2.7571032e-20,-33.833492,52,16.752544,16.27559,,11.5359335,1.2209197,4.476708400000001,72.58897614479066,16.27559,63.487827,12.858592999999999,-6.658e-05,11.400712,2.6904306,0.9999735000000001,-0.001,0.11,,10.760270907308826,13.214101000000001,13.798148000000001,1040,13.610513000000001,4.601185,9.770700999999999
52,6.0641947000000004e-24,-30.300568,53,16.733496,16.27559,,14.139482999999998,0.99363333,2.887041,74.17827558517456,16.27559,52.662567,9.893604,0.001,11.364073,2.1183996,0.9999735000000001,0.008,0.11,,10.401251962726995,10.231196,10.868639,1060,13.624203,4.845369,9.458793
53,3.6123526e-22,-30.394740999999996,54,16.714804,16.27559,,18.64068,1.1713183,2.8483791000000003,75.94522500038147,16.27559,63.25119,11.905877,0.0,11.330928,2.3980107000000004,0.9999735000000001,0.004,0.11,,10.511959097467935,12.22378,12.292603,1080,13.716779,5.1454678,9.574268
54,1.4853868999999998e-12,-44.046929999999996,55,16.696455,16.27559,,12.888035,1.057252,11.432024,78.60646414756775,16.27559,58.148865,12.677427,-0.002,11.302868,3.6011945e-05,0.9999735000000001,-0.023,0.11,,10.775752951732752,13.297483999999999,22.042145,1100,13.704535,2.6380765,9.787611
55,0.13225006,-244.58064,56,16.678435999999998,16.27559,,12.993814,0.15884779999999998,6.8184357,80.29354000091553,16.27559,8.895475999999999,2.5598562,-0.014,11.299207000000001,,0.9999735000000001,-0.143,0.11,,12.265257882137444,3.8440779999999997,6.9837723,1120,13.69174,1.2737352,11.0978155
56,7.1306825,-181.51099,57,16.663095000000002,16.27559,,8.787692,1.0711287,13.16325,81.3028826713562,16.27559,61.054337,16.866346,-0.012,11.381986,9.720506,0.9999735000000001,-0.115,0.11,,17.74985637670809,17.491024,23.315962,1140,13.590975,2.618564,16.017607
57,2.4849951,-199.84213,58,16.763576999999998,16.27559,,12.016159,1.1854303999999998,21.455579999999998,83.541428565979,16.27559,68.75497,18.99396,-0.013,11.466106,20.279377,0.9999735000000001,-0.126,0.11,,17.984180945493673,19.77362,32.771053,1160,13.563911,2.0980396,16.26101
58,0.6314287,-214.29642,59,16.788432999999998,16.27559,,13.337685999999998,1.194922,23.962288,84.90312170982361,16.27559,70.5004,19.092160999999997,-0.014,11.537265,17.537454999999998,0.9999735000000001,-0.135,0.11,,17.35808784504665,19.899572,34.799026,1180,13.561124,2.0259302,15.664465
59,0.13607258,-226.06305,60,16.782272,16.27559,,13.634984,1.2622744,29.676091999999997,86.4748764038086,16.27559,75.736465,20.319456,-0.014,11.615747,29.676091999999997,0.9999735000000001,-0.142,0.11,,17.98849107718345,21.152822,38.585274,1200,13.563357,1.9628333999999998,16.2462
60,4.7616878,-176.9472,61,16.768007,16.27559,,16.212035999999998,1.0768895,9.059876,88.18484735488892,16.27559,65.69026,17.059343,-0.012,11.687372,6.9511270000000005,0.9999735000000001,-0.12,0.11,,17.686298297220887,17.578815,20.861411999999998,1220,13.608507000000001,3.1488886000000003,15.984865
61,1.4110628,-193.09038,62,16.826912,16.27559,,12.549942999999999,0.9745412,10.972597,89.87654614448547,16.27559,60.421555000000005,15.556241,-0.013,11.749967,1.9926977,0.9999735000000001,-0.13,0.11,,17.25798633001165,16.144389999999998,21.725046,1240,13.591932,2.7811935,15.568280999999999
62,7.3441644,-146.96806,63,16.833414,16.27559,,17.945657999999998,1.1283546999999998,7.3441644,91.62491011619568,16.27559,71.08634,17.62619,-0.011,11.814036,1.9052827,0.9999735000000001,-0.107,0.11,,17.497671544099855,18.081635000000002,19.792543,1260,13.659872,3.5915718,15.786387
63,6.551012,-141.86003,64,16.92793,16.27559,,14.053745000000001,1.1057795,6.551012,94.08235883712769,16.27559,70.76989,17.27776,-0.011,11.877081,4.7500544,0.9999735000000001,-0.105,0.11,,17.545792534129397,17.719376,19.106234,1280,13.66743,3.704021,15.848819
64,5.9811354,-138.64874,65,17.00988,16.27559,,15.939478,1.1024098,5.9811354,96.43210029602051,16.27559,71.65664,17.243166,-0.011,11.938286999999999,5.433902,0.9999735000000001,-0.105,0.11,,17.54899375446492,17.669645000000003,18.682508,1300,13.703481,3.8354936,15.855494
65,5.591943,-136.77267,66,17.082639999999998,16.27559,,12.500489,1.0948725000000001,5.591943,98.48053932189941,16.27559,72.26158000000001,17.1395,-0.011,11.996375,4.3352146,0.9999735000000001,-0.105,0.11,,17.478293192357945,17.549782,18.12473,1320,13.686325,3.9869053,15.772085
66,4.3498874,-152.38031,67,17.14893,16.27559,,10.09217,1.1151923000000001,5.8413734,100.30929517745972,16.27559,74.71788000000001,17.608055,-0.012,12.055667999999999,5.5586004,0.9999735000000001,-0.116,0.11,,17.681955516901503,18.007748,18.257046,1340,13.633673000000002,4.0925503,15.968952
67,,-714.8711,68,17.197018,16.27559,,9.416071,,,102.39619827270508,16.27559,6.8000000000000005e-09,,0.071,12.107778,,0.9999735000000001,0.61,0.11,,17.254873392882256,0.19836485,8.2462115e-10,1360,13.57293,8.246211,15.599105999999999
68,,-705.3839999999999,69,17.182419,16.27559,,-13.444447,6.726536999999999e-23,4.6413104e-21,104.1610996723175,16.27559,6.9e-09,5.8135257e-22,0.071,12.057558,4.6413104e-21,0.9999735000000001,0.61,0.11,,9.481873810633273,0.19692217,8.306624e-10,1380,13.166986999999999,8.306623,8.642673
69,,-657.21454,70,17.168029999999998,16.27559,,8.955404,0.74393594,52.075516,105.07351660728456,16.27559,52.075516,6.375146,0.059,12.007729,52.075516,0.9999735000000001,0.534,0.11,,9.409330070089316,8.010904,52.075516,1400,13.092639,1.0,8.569483
70,,-681.5332599999999,71,17.153845,16.27559,,10.799887,0.63238,23.791985,106.83908128738405,16.27559,44.89898,5.409823,0.069,11.958910000000001,23.791985,0.9999735000000001,0.602,0.11,,9.381060588997117,6.568545299999999,31.805088,1420,13.054194,1.4116917,8.541592999999999
71,,-721.5749,72,17.139858,16.27559,,11.374639,0.7160297,23.376995,107.90319705009459,16.27559,51.554140000000004,6.112853,0.097,11.911118,23.376995,0.9999735000000001,0.748,0.11,,9.350368607475556,7.093739500000001,30.914565999999997,1440,13.024705,1.6676326000000001,8.517939
72,,-242.34695,73,17.126066,16.27559,,12.388049,0.45889490000000005,21.802103,109.96240067481995,16.27559,33.49933,4.0703716,0.02,11.865339,7.117310999999999e-34,0.9999735000000001,0.194,0.11,,9.4089958039755,5.1814876,22.754969,1460,13.011115,1.4721764,8.569306
73,,-273.164,74,17.112460000000002,16.27559,,4.892892400000001,0.49517158,35.181477,112.80313873291016,16.27559,36.642696,4.3727493,0.022,11.824313,35.181477,0.9999735000000001,0.215,0.11,,9.700222058339557,5.944475700000001,35.208313000000004,1480,12.893633,1.0407399,8.829400999999999
74,,-539.01715,75,17.099037,16.27559,,13.587214999999999,0.6396025,22.91669,115.01092767715454,16.27559,47.970184,5.4789877,0.045,11.784145,8.023206999999999e-19,0.9999735000000001,0.425,0.11,,9.67689565901976,6.5301485,30.826303000000003,1500,12.895083,1.5561446,8.811694000000001
75,,-559.96295,76,17.085793,16.27559,,13.769017999999999,1.0696626,26.490314,117.31508445739746,16.27559,81.29436,9.164513000000001,0.05,11.741974,26.490314,0.9999735000000001,0.46,0.11,,9.421003422493717,9.997309,41.388546000000005,1520,12.9009905,1.9641752000000001,8.579112
76,,-552.7929,77,17.07272,16.27559,,16.81191,0.9644183000000001,19.864563,119.40495252609252,16.27559,74.26021,8.259621000000001,0.05,11.700505,9.409396000000001,0.9999735000000001,0.461,0.11,,9.389427572856896,9.001585,33.68373,1540,12.9511595,2.2046313,8.548881
77,,-582.7135599999999,78,17.059816,16.27559,,14.41089,1.0075200999999998,12.275922999999999,121.7565746307373,16.27559,78.58657,8.619917,0.058,11.660182,12.275922999999999,0.9999735000000001,0.52,0.11,,9.395699205899554,9.241655999999999,29.87016,1560,12.968425,2.6309392000000003,8.555282
78,,-569.7696,79,17.047076999999998,16.27559,,19.11414,1.0243508,10.945507000000001,123.71645426750185,16.27559,80.92370600000001,8.765825999999999,0.056,11.620984,10.945507000000001,0.9999735000000001,0.511,0.11,,9.408150304955416,9.348461,28.823906,1580,13.045549000000001,2.8075203999999996,8.563541
79,,-497.90502999999995,80,17.034498000000003,16.27559,,10.48537,0.5719531,11.58419,126.4104335308075,16.27559,45.75625,4.899132700000001,0.044,11.582628999999999,4.285345599999999,0.9999735000000001,0.417,0.11,,9.395105793744015,5.5486984,18.169970000000003,1600,13.013164,2.5182347000000003,8.552576
80,,-513.5729,81,17.022076000000002,16.27559,,9.264667999999999,0.96836627,14.205420000000002,128.81253170967102,16.27559,78.43767,8.295958500000001,0.048,11.545652,14.205420000000002,0.9999735000000001,0.445,0.11,,9.43359786160321,8.863557,27.217396,1620,12.961381,2.8818946,8.587532000000001
81,,-513.987,82,17.009806,16.27559,,17.795702,1.0316530000000002,11.029334,130.74677753448486,16.27559,84.59555,8.837157000000001,0.049,11.509414999999999,9.720867,0.9999735000000001,0.455,0.11,,9.418413856366056,9.356207000000001,26.843386,1640,13.01939,3.1514487,8.574128
82,,-516.50287,83,16.997684,16.27559,,15.55119,1.0606866000000001,8.709317,133.67425513267514,16.27559,88.03699,9.083231,0.051,11.473875,7.554845299999999,0.9999735000000001,0.468,0.11,,9.399473662276003,9.566374,26.002863,1660,13.049746,3.3856652,8.559708
83,,-563.26886,84,16.985708,16.27559,,9.746132000000001,0.9290139000000001,10.548179,136.08400249481198,16.27559,78.03716999999999,7.946625699999999,0.065,11.439156,6.092075,0.9999735000000001,0.571,0.11,,9.397577943854404,8.426999,22.917206,1680,13.010661,3.4051782999999998,8.557413
84,,-539.7448,85,16.973873,16.27559,,14.352506,1.0298812,7.6300035,138.87269759178162,16.27559,87.5399,8.809763,0.059,11.404872,7.6300035,0.9999735000000001,0.533,0.11,,9.365705879257936,9.254839,23.81888,1700,13.025269,3.6752317000000003,8.525037
85,,-157.4534,86,16.962177,16.27559,,12.063272999999999,0.06646513,4.276543,140.96898102760315,16.27559,5.716001,0.59220374,0.014,11.371167,,0.9999735000000001,0.142,0.11,,9.343783920907708,1.8779401999999998,4.492883,1720,13.014064,1.2722346000000002,8.506266
86,,-158.58485,87,16.950617,16.27559,,5.4188247,0.4723423,28.223396,144.14054179191592,16.27559,41.093779999999995,4.209446,0.015,11.342913000000001,28.223396,0.9999735000000001,0.145,0.11,,9.792022968949976,5.398578,29.873571000000002,1740,12.916083,1.3755898000000002,8.913026
87,,-161.70262,88,16.939188,16.27559,,14.787648,1.0720798,42.161682,146.18367457389832,16.27559,94.34302,9.561834,0.015,11.315754,18.478888,0.9999735000000001,0.151,0.11,,9.83435306040698,10.461646,51.896996,1760,12.930859,1.8178898000000001,8.9529295
88,,-170.24232,89,16.927889,16.27559,,12.74134,1.3493565,32.50447,149.14647817611694,16.27559,120.09273,12.020299000000001,0.016,11.289031,8.715366,0.9999735000000001,0.161,0.11,,9.815390537551584,12.76563,54.72009,1780,12.928034,2.1946735,8.937443
89,,-178.59122,90,16.916716,16.27559,,15.530073000000002,1.1326301,14.97538,151.50243830680847,16.27559,101.93670999999999,10.075942999999999,0.017,11.262595,14.264338,0.9999735000000001,0.171,0.11,,9.786628744067992,10.643391000000001,35.362034,1800,12.959158,2.8826597,8.909839999999999
90,,-170.35316,91,16.905666,16.27559,,-4.311838,1.3324231000000002,18.69967,153.73848533630368,16.27559,121.2505,11.862793,0.017,11.236626,18.69967,0.9999735000000001,0.165,0.11,,9.776031067888972,12.439827000000001,42.772644,1820,12.770111,2.8347676,8.899366
91,,-170.13152,92,16.894737,16.27559,,14.736331,1.2578156999999999,14.2900715,156.7508685588837,16.27559,115.71905,11.197768,0.017,11.211381,14.052233,0.9999735000000001,0.167,0.11,,9.789622611437752,11.721335,37.038909999999994,1840,12.794085,3.1242563999999997,8.914133
