,SqrtESSClassic,ReturnMax,TimeElapsed,DenMISEMeanLog,TimestepsSoFar,IWMin,IWFirstEpisode,LQGmu1,Bound,MISE,Iteration,ReturnLastEpisode,IWMax,target_sum_log_mean,IWMean,ReturnMean,IWNorm1,ReturnStepMax,IWNorm2,LQGmu01,ReturnAbsMax,DenMISELogFirst,LQGsigma,URet,IWLastEpisode,ReturnMin,DenMISELogLast
0,1.0,15.058442000000001,0.09418773651123047,18.60218,20,,1.0660752,-0.101,17.566862,16.053432,1,15.058442000000001,1.0660752,18.666164000000002,1.0660752,15.058442000000001,1.0660752,0.9625284,1.0660752,-0.01,15.058442000000001,18.60218,0.11,16.687925283112616,1.0660752,,18.60218
1,1.4140648999999998,15.817225,4.460942268371582,19.958899,40,,1.1076678,-0.103,17.973673,16.849474,2,15.817225,1.1076678,20.046648,1.0918295,15.437834,2.183659,0.99566776,1.5442425,-0.01,15.817225,18.634684,0.11,17.51367817996084,1.0759912,,21.283113
2,1.641,15.870928,4.760535478591919,20.419610000000002,60,,1.1575868,-0.11,15.123219,14.1511965,3,15.870928,1.1575868,20.25479,0.9126398000000001,15.582199,2.7379192999999997,0.99692106,1.6684456,-0.011,15.870928,18.669945000000002,0.11,17.576109122349582,0.47793373,,21.280752
3,1.487527,16.238377,5.181347131729126,19.896969,80,,0.38540494,-0.125,10.847636,9.750501,4,16.238377,1.522766,18.867865,0.6108846,15.7462435,2.4435384,0.99994284,1.642685,-0.013,16.238377,18.708584,0.11,17.972212416220078,1.522766,,18.404989999999998
4,1.8244352,16.238377,5.504374742507935,18.382179999999998,100,,0.54303455,-0.123,15.502346,14.607813,5,15.806213,1.9000461,17.905848000000002,0.9212863000000001,15.758237,4.6064315,0.99994284,2.5248535,-0.012,16.238377,18.577429000000002,0.11,17.499147937639044,1.9000461,,12.673882
5,1.8254962,16.238377,5.8883056640625,17.957611,120,,0.42850202,-0.126,19.948792,19.054776999999998,6,16.101837,3.2874122000000003,17.584464999999998,1.1928290000000001,15.815503,7.156974000000001,0.99994284,3.9205635,-0.013,16.238377,18.49821,0.11,17.824313469012324,3.2874122000000003,,15.930772
6,1.9221383,16.238377,6.274577379226685,18.037159,140,,0.2662645,-0.13,20.18432,19.335257000000002,7,15.999359,3.6026292,17.551682999999997,1.2080973,15.841768,8.456681,0.99994284,4.399621499999999,-0.013,16.238377,18.413042,0.11,17.7164144024458,1.8485628,,18.412767000000002
7,1.1209646,16.238377,6.725857973098755,17.503641000000002,160,,0.0006963016000000001,-0.156,15.068617999999999,13.612713000000001,8,15.899842999999999,6.023081299999999,13.966295,0.8461365,15.849028,6.769092,0.99994284,6.038631,-0.016,16.238377,18.316843,0.11,17.610254745973688,0.2004904,,13.6521635
8,1.5995326,16.238377,7.168052673339844,17.590569,180,,0.0014728704000000002,-0.154,15.553345000000002,14.533035,9,16.146105,4.003423000000001,14.923454999999999,0.9025537,15.882036,8.122983,0.99994284,5.0783477,-0.016,16.238377,18.199148,0.11,17.875187044706625,3.0668743,,18.575153
9,1.6090768999999998,16.795307,7.583169937133789,17.050694,200,,0.00024058902999999997,-0.16,19.916769,18.867725,10,16.795307,6.2811437,13.942629,1.1445566,15.973364000000002,11.445566,0.99994284,7.113125999999999,-0.016,16.795307,18.09395,0.11,18.561215132391148,6.2811437,,12.364002000000001
10,2.2622459999999998,16.795307,8.062852144241331,16.997507000000002,220,,0.0029195365,-0.152,17.551813,16.805656,11,16.189869,2.7196302000000006,15.225219000000001,1.033142,15.993048000000002,11.364562,0.99994284,5.023575,-0.015,16.795307,17.998665,0.11,17.921741670551807,2.198076,,16.463070000000002
11,2.8630967000000003,16.795307,8.622756242752075,17.036627,240,,0.066462986,-0.14,18.757181,18.167612,12,16.490765,2.1540529999999998,16.461412,1.1242919,16.034523,13.491503,0.9999821,4.7122064,-0.014,16.795307,17.911919,0.11,18.24269027646305,1.7603147000000001,,17.481981
12,3.0644248,16.795307,9.355943202972412,16.554717999999998,260,,0.072554946,-0.14,18.259301999999998,17.708467000000002,13,16.495773,1.9763986,16.042547,1.0938136999999999,16.070004,14.219578,0.9999821,4.640211,-0.014,16.795307,17.837398999999998,0.11,18.244994640653037,1.3452237,,10.678196
13,3.012722,16.795307,9.799471616744997,16.581984,280,,0.011426209,-0.148,18.969883,18.409595,14,16.464436,2.08643,15.676951,1.1285079,16.098177,15.79911,0.9999821,5.2441316,-0.015,16.795307,17.768856,0.11,18.212614379620486,1.8518729999999999,,16.864845000000003
14,3.4189274,16.795307,10.029365062713623,16.661001000000002,300,,0.24903649999999997,-0.135,17.037775,16.544056,15,16.266617,1.8175273,16.373552,1.0248078,16.109407,15.372117000000001,0.9999821,4.496181,-0.014,16.795307,17.70068,0.11,17.993603542137414,0.66133165,,17.669110999999997
15,3.4602212999999997,16.795307,10.361393451690674,16.653994,320,,0.033763006,-0.144,18.41191,17.924082000000002,16,16.17359,1.8013067999999999,16.11659,1.1021888000000002,16.113419,17.635021,0.9999821,5.096501,-0.015,16.795307,17.652607,0.11,17.90576412264414,1.2375066000000001,,16.53443
16,3.488634,16.795307,10.672276496887207,16.708393,340,,0.014802596999999999,-0.148,18.82256,18.338704999999997,17,16.469296,1.8482032,16.042938,1.1241045,16.134354000000002,19.109776,0.9999821,5.477723999999999,-0.015,16.795307,17.594091,0.11,18.217040725630515,1.8125456999999998,,17.494217000000003
17,2.6546842999999996,16.795307,10.946742296218872,16.76535,360,,3.5205371,-0.111,14.482807000000001,13.846953,18,16.395027,3.5205371,15.368046,0.8784581,16.148834,15.812245,0.99998575,5.9563559999999995,-0.011,16.795307,17.537802,0.11,18.144052346999867,0.060926787999999996,,17.629972
18,3.1662605,16.795307,11.18083143234253,16.7888,380,,2.344186,-0.117,14.251434,13.718316,19,16.121473,2.344186,15.975313,0.86361873,16.147394,16.408756,0.99998575,5.1823773,-0.012,16.795307,17.662370000000003,0.11,17.84401743591371,0.6684371,,17.35545
19,3.6165316,16.795307,11.680729389190676,16.763742,400,,1.4614329,-0.122,15.436518,14.969774,20,16.439194,2.0957892,16.319257999999998,0.93423444,16.161983,18.684689000000002,0.99998575,5.166466000000001,-0.012,16.795307,17.727419,0.11,18.188184012790195,1.6991862000000002,,16.43345
20,3.9553529999999997,16.795307,12.027488470077515,16.754944000000002,420,,0.9171056999999999,-0.126,16.43038,16.003618,21,16.244526,1.9086436000000002,16.5114,0.9940402,16.165915,20.874844,0.99998575,5.2776184,-0.013,16.795307,17.749153,0.11,17.977372959541817,1.5034702,,16.652227
21,4.2446194,16.795307,12.665280818939207,16.609835,440,,0.41699404,-0.131,17.240831,16.843153,22,15.893423,1.7018199,16.467505,1.042025,16.153528,22.92455,0.99998575,5.400849299999999,-0.013,16.795307,17.745378,0.11,17.59075500300991,0.58311576,,13.575520000000001
22,4.3437285,16.795307,13.309669733047485,16.223233999999998,460,,0.10425368,-0.139,18.34309,17.954485000000002,23,16.092817,1.6839416,16.001773999999997,1.1055752,16.150888000000002,25.42823,0.99998575,5.85401,-0.014,16.795307,17.719704,0.11,17.81247185194033,0.98429316,,7.6829057
23,4.0801806,16.795307,14.028451442718506,16.274527,480,,0.014593507,-0.147,19.266525,18.85282,24,16.46014,2.1097846000000002,15.71444,1.1547316,16.163774,27.713558000000003,0.99998575,6.7922378,-0.015,16.795307,17.681665,0.11,18.209027616301924,1.9574194999999999,,17.358616
24,4.5543613,16.795307,14.58413791656494,16.350279999999998,500,,0.5175538,-0.131,16.745070000000002,16.374437,25,16.21489,1.6654139,16.210457,1.013475,16.16582,25.336872,0.99998575,5.5632105,-0.013,16.795307,17.641453,0.11,17.943713168138608,0.7987794,,18.031542
25,4.7482677,16.795307,15.143541097640991,16.361082,520,,0.23193635,-0.135,17.745245,17.38975,26,16.245863,1.5760891000000001,16.248722,1.0724841,16.168898000000002,27.884586,0.99998575,5.872580999999999,-0.014,16.795307,17.622723,0.11,17.985185533936793,1.4571048999999998,,16.622057
26,4.703082599999999,16.795307,15.72960090637207,16.50214,540,,0.062255267,-0.142,18.76977,18.410857999999998,27,16.334667,1.6582298,16.272184,1.1311836000000002,16.175037,30.541958,0.99998575,6.49403,-0.014,16.795307,17.593863,0.11,18.07539043051123,1.0930626,,20.103106
27,2.9929981,16.795307,16.447751760482788,16.489769,560,,3.1822678e-05,-0.167,15.991719,15.427739,28,16.414099,6.641958,14.321909,0.93697643,16.183575,26.23534,0.99998575,8.765572,-0.017,16.795307,17.5598,0.11,18.156401751241244,1.5867668,,16.034412
28,3.523654,16.795307,16.92592692375183,16.529306,580,,0.00013403062,-0.163,18.367718,17.888672,29,16.424767000000003,4.7136059999999995,14.925279000000002,1.0892731000000002,16.191893,31.58892,0.99998575,8.964819,-0.016,16.795307,17.524708,0.11,18.175485770493587,4.443099,,17.726195999999998
29,4.0783324,16.795307,17.473153114318848,16.329756,600,,0.0006185839,-0.159,18.734047,18.320154000000002,30,16.584452,3.3168092000000002,15.206142000000002,1.117174,16.204979,33.51522,0.99998575,8.217874,-0.016,16.795307,17.490812,0.11,18.336520727803308,1.6773765,,10.481143
30,4.749807,16.795307,18.697547197341922,16.139902,620,,0.007588136,-0.151,19.337785999999998,18.982405,31,16.501607999999997,2.0117195,15.633014000000001,1.1607121,16.214546,35.982075,0.99998677,7.575482000000001,-0.015,16.795307,17.458042000000003,0.11,18.25482948942755,1.7194797,,10.346469
31,5.656854,16.795307,19.433589935302734,16.086048,640,,,1.0,0.29839763,,32,16.40549,,-1144.3945,,16.220514,3.2e-09,0.99998677,5.6568544e-10,0.998,16.795307,17.426538,0.11,18.146680373110016,,,14.268857
32,5.7445617,16.795307,20.291201829910282,15.183697,660,,,1.0,0.2938417,2.0952017e-30,33,8.660896000000001,7.983198499999999e-30,-1112.1312,2.4191511999999998e-31,15.991435000000001,3.2999998e-09,0.99998677,5.744563e-10,0.998,16.795307,17.395767000000003,0.11,9.49921212516618,7.983198499999999e-30,,-12.706847999999999
33,1.0,16.795307,21.09197568893433,15.172015,680,,,1.0,5.94304,4.2550483,34,8.5101,16.999992000000002,-1078.8743,0.49999976,15.771395000000002,16.999992000000002,0.99998677,16.999992000000002,0.998,16.795307,17.365913,0.11,9.349219994042015,16.999992000000002,,15.771692999999999
34,1.4142135,16.795307,21.705172538757324,15.188714000000001,700,,,1.0,6.868551299999999,5.6749606,35,8.514786,11.666664,-1047.5123,0.6666665,15.564062,23.333328,0.99998677,16.499155,0.998,16.795307,17.336926000000002,0.11,9.349946727080123,11.666664,,16.336520999999998
35,1.7320508999999997,16.795307,22.51727032661438,15.096745,720,,,1.0,7.369700999999999,6.3951383,36,8.555683,9.0,-1018.0124,0.7499996,15.369385000000001,26.999985,0.99998677,15.588448000000001,0.998,16.795307,17.308756,0.11,9.396139817080776,9.0,,12.288464
36,2.0,16.795307,23.00535273551941,14.990442000000002,740,,,1.0,7.6773915,6.8333955,37,8.586405000000001,7.400000599999999,-990.13416,0.8000001,15.186062,29.600002000000003,0.99998677,14.800001000000002,0.998,16.795307,17.281357,0.11,9.427524550830592,7.400000599999999,,11.480473
37,2.236068,16.795307,23.620519876480106,14.979982999999999,760,,,1.0,7.8711850000000005,7.116292,38,8.530761,6.333336,-963.6387,0.8333337,15.010922,31.66668,0.99998677,14.16177,0.998,16.795307,17.254688,0.11,9.368299598144556,6.333336,,14.850481
38,2.4494898,16.795307,24.444159746170047,14.998291,780,,,1.0,8.010297,7.3211770000000005,39,8.550511,5.571428,-938.4779699999999,0.85714275,14.845270999999999,33.428566,0.99998677,13.647155,0.998,16.795307,17.228711999999998,0.11,9.392955005513297,5.571428,,15.910324
39,2.6457512000000003,16.795307,25.392372846603394,15.084064000000001,800,,,1.0,8.109755499999999,7.471754600000001,40,8.525787,5.0,-914.51044,0.875,14.6872835,35.0,0.99998677,13.228757,0.998,16.795307,17.203394,0.11,9.364835918232679,5.0,,18.615423
40,2.8284272999999995,16.795307,26.235795974731445,14.888606,820,,,1.0,8.180069999999999,7.5832744000000005,41,8.475416000000001,4.555557299999999,-891.9919,0.8888891999999999,14.535775,36.444458000000004,0.99998677,12.885061,0.998,16.795307,17.178701,0.11,9.311443717593116,4.5555553,,7.233487599999999
41,3.0,16.795307,26.579148054122925,14.845198000000002,840,,,1.0,8.242795,7.680130999999999,42,8.551833,4.200003,-870.40533,0.9000003000000001,14.3933,37.80001,0.99998677,12.600003,0.998,16.795307,17.154604,0.11,9.394034100931892,4.199999299999999,,13.210532
42,3.1622779999999997,16.795307,26.84788298606873,14.854493,860,,,1.0,8.295308,7.761518,43,8.57543,3.909092,-849.7739999999999,0.9090908000000001,14.257999,39.090903999999995,0.99998677,12.361628999999999,0.998,16.795307,17.131075,0.11,9.41970300187578,3.909092,,15.375404999999999
43,3.3166248999999994,16.795307,27.46768093109131,14.854388,880,,,1.0,8.333953999999999,7.825005,44,8.52335,3.6666703000000003,-830.09125,0.91666675,14.127667,40.333335999999996,0.99998677,12.160958,0.998,16.795307,17.108086,0.11,9.359840909346012,3.6666667,,14.9683485
