,DenMISELogFirst,IWNorm1,IWNorm2,IWLastEpisode,Bound,DenMISELogLast,TimestepsSoFar,IWMax,IWMean,ReturnStepMax,target_sum_log_mean,LQGmu01,TimeElapsed,Iteration,MISE,ReturnLastEpisode,IWFirstEpisode,DenMISEMeanLog,URet,LQGmu1,ReturnMin,ReturnMean,SqrtESSClassic,LQGsigma,IWMin,ReturnMax,ReturnAbsMax
10,15.393946,9.777773,3.4569647000000003,1.2222216000000001,18.65006,15.875372,220,1.2222216000000001,0.8888884,0.9970642,-196.57661000000002,0.789,8.606624126434326,11,7.5877229999999996,8.529800999999999,,12.7816,9.369556973885944,1.0,,9.819042,2.828427,0.11,,15.644507999999998,15.644507999999998
11,15.306934,10.8,3.6000001000000004,1.2,18.11196,14.329414000000002,240,1.2,0.90000004,0.9970642,-178.98592,0.789,8.8465211391449,12,7.6822867,8.533317,,12.901065,9.372613162150424,1.0,,9.711898,3.0,0.11,,15.644507999999998,15.644507999999998
12,15.2268915,11.81818,3.7372367,1.1818182,17.656374,12.435093,260,1.1818194,0.90909076,0.9970642,-164.24838,0.789,9.226690053939821,13,7.761918,8.558255,,12.857319,9.399888412199688,1.0,,9.623156,3.1622777,0.11,,15.644507999999998,15.644507999999998
13,15.152783,12.833333,3.8693953000000003,1.166667,17.256353,15.49211,280,1.166667,0.9166665999999999,0.9970642,-151.39876,0.789,9.523374557495117,14,7.822360499999999,8.487219,,13.038856,9.32272670762826,1.0,,9.542017999999999,3.3166248999999994,0.11,,15.644507999999998,15.644507999999998
14,15.083791,13.846151999999998,3.9970398,1.153846,16.910994,12.945033,300,1.153846,0.9230768,0.9970642,-140.43295,0.789,9.673927068710329,15,7.878633,8.553907,,13.026904,9.39803445243334,1.0,,9.476144999999999,3.4641017999999995,0.11,,15.644507999999998,15.644507999999998
15,15.019252,14.857145000000001,4.1206303,1.1428573,16.601965,12.9393215,320,1.1428573,0.9285716,0.9970642,-130.83884,0.789,10.09152817726135,16,7.923953999999999,8.513098,,13.016507,9.347572604324338,1.0,,9.415954,3.6055517,0.11,,15.644507999999998,15.644507999999998
16,14.958628,15.866667000000001,4.2405453,1.1333332,16.32624,14.343414000000001,340,1.1333343999999999,0.93333334,0.9970642,-122.29133999999999,0.789,10.484138011932373,17,7.9638995999999995,8.523164999999999,,13.090261,9.364636960574991,1.0,,9.363437,3.7416572999999995,0.11,,15.644507999999998,15.644507999999998
17,14.901469,16.874996,4.3571053,1.1249995000000002,16.077223,17.44122,360,1.1250006000000001,0.93749976,0.9970642,-114.52188999999998,0.789,10.75025200843811,18,7.9984326,8.516451,,13.328195000000001,9.354285692891224,1.0,,9.316381,3.8729835,0.11,,15.644507999999998,15.644507999999998
18,14.847401999999999,17.882347,4.4705873,1.1176465,15.851018,15.757755,380,1.1176475000000001,0.9411761999999999,0.9970642,-107.65921000000002,0.789,10.892306327819824,19,8.028763,8.514043,,13.452706,9.350870392330243,1.0,,9.274153,3.9999995000000004,0.11,,15.644507999999998,15.644507999999998
19,14.796107999999998,18.888885000000002,4.581228,1.1111116,15.645441,15.315520000000001,400,1.1111116,0.9444443000000001,0.9970642,-101.50520999999999,0.789,11.100555658340454,20,8.05674,8.532336,,13.542847,9.370902328206594,1.0,,9.237062,4.1231055,0.11,,15.644507999999998,15.644507999999998
20,14.747318,19.894733,4.6892343,1.1052629999999999,15.458155,8.488083999999999,420,1.1052641,0.94736826,0.9970642,-96.26267,0.789,11.356824398040773,21,8.083262,8.56066,,13.299444,9.400272217347553,1.0,,9.204854,4.24264,0.11,,15.644507999999998,15.644507999999998
21,14.700798,20.9,4.794789,1.1,15.284761999999999,16.128946,440,1.1,0.95,0.9970642,-91.14963,0.789,11.80448842048645,22,8.106569,8.549387,,13.42562,9.389018771829967,1.0,,9.17506,4.3588986,0.11,,15.644507999999998,15.644507999999998
22,14.656346,21.90476,4.898053599999999,1.0952373,15.12459,16.262548000000002,460,1.0952393,0.9523809000000001,0.9970642,-86.47558000000001,0.789,12.18523406982422,23,8.128153,8.559844,,13.54675,9.400169405550967,1.0,,9.148311999999999,4.4721355,0.11,,15.644507999999998,15.644507999999998
23,14.613787,22.909088,4.9991727,1.090909,14.975570999999999,15.636752,480,1.090909,0.9545453000000002,0.9970642,-82.21726,0.789,12.619384765625,24,8.147748,8.559237,,13.631813000000001,9.399493943036985,1.0,,9.123766999999999,4.582576,0.11,,15.644507999999998,15.644507999999998
24,14.572965,23.913045999999998,5.0982785,1.0869566000000002,14.835571,17.038338,500,1.0869566000000002,0.9565218000000001,0.9970642,-78.24371,0.789,13.005403280258179,25,8.16473,8.538298,,13.766226000000001,9.379596084069828,1.0,,9.1003475,4.690416,0.11,,15.644507999999998,15.644507999999998
25,14.533744,24.916664,5.195483,1.0833335,14.703031,11.751261999999999,520,1.0833343999999998,0.95833325,0.9970642,-74.77929,0.789,13.615123510360718,26,8.17882,8.502951,,13.687026999999999,9.342287291211194,1.0,,9.077371000000001,4.7958317,0.11,,15.644507999999998,15.644507999999998
26,14.496004000000001,25.920006,5.290899,1.0800005,14.579716000000001,15.7475605,540,1.0800005,0.9600002000000001,0.9970642,-71.42359,0.789,14.265748739242554,27,8.192872,8.530049,,13.761773999999999,9.366514013103517,1.0,,9.057099000000001,4.8989797,0.11,,15.644507999999998,15.644507999999998
27,14.459636999999999,26.92308,5.384616,1.0769233,14.464371,11.321173,560,1.0769233,0.9615386,0.9970642,-68.465775,0.789,14.673692464828491,28,8.206567,8.548941000000001,,13.673159,9.389942981617496,1.0,,9.038950999999999,5.0,0.11,,15.644507999999998,15.644507999999998
28,14.424545000000002,27.925921999999996,5.4767237,1.0740739,14.352459,12.839194,580,1.0740739,0.96296287,0.9970642,-65.65968000000001,0.789,15.172646522521973,29,8.216178999999999,8.466183000000001,,13.643056,9.298554221030132,1.0,,9.019199,5.099019999999999,0.11,,15.644507999999998,15.644507999999998
29,14.390642999999999,28.928565999999996,5.567305,1.0714283000000002,14.250248000000001,16.366636,600,1.0714294,0.96428555,0.9970642,-62.923176,0.789,15.547059535980225,30,8.228675,8.566061,,13.732589,9.407010375731627,1.0,,9.004095,5.1961527,0.11,,15.644507999999998,15.644507999999998
30,14.357854000000001,29.93103,5.656433,1.0689645,14.153849,16.489769,620,1.0689665000000002,0.9655171,0.9970642,-60.35932,0.789,16.078840494155884,31,8.24078,8.579703,,13.820360999999998,9.420514933092676,1.0,,8.990406,5.2915025,0.11,,15.644507999999998,15.644507999999998
31,14.326104999999998,30.933338,5.744177,1.0666671,14.061894,14.824587,640,1.0666671,0.9666667999999999,0.9970642,-58.007805000000005,0.789,16.342736721038822,32,8.251669999999999,8.567407000000001,,13.850651000000001,9.41149832962167,1.0,,8.977186,5.385164700000001,0.11,,15.644507999999998,15.644507999999998
32,14.295333,31.935485999999997,5.8305955,1.0645158000000001,13.974634,14.857814999999999,660,1.0645168,0.96774197,0.9970642,-55.797863,0.789,16.542372703552243,33,8.262067,8.573996000000001,,13.880145,9.416464103429817,1.0,,8.96497,5.4772253,0.11,,15.644507999999998,15.644507999999998
33,14.265479999999998,32.937508,5.915751,1.0625004999999998,13.889816,19.877768,680,1.0625004999999998,0.96875024,0.9970642,-53.570328,0.789,16.710783958435062,34,8.270143,8.520453,,14.055585,9.357920914318159,1.0,,8.951896000000001,5.5677642999999994,0.11,,15.644507999999998,15.644507999999998
34,14.236493,33.939392,5.9996934,1.0606064,13.809586,13.936029999999999,700,1.0606073,0.96969694,0.9970642,-51.639893,0.789,17.089096784591675,35,8.278417,8.543241,,14.051266,9.384941724160468,1.0,,8.94022,5.656854599999999,0.11,,15.644507999999998,15.644507999999998
35,14.208322,34.941174,6.0824776,1.0588245,13.731532999999999,16.013601,720,1.0588245,0.97058815,0.9970642,-49.75904,0.789,17.739071607589718,36,8.284815,8.4959955,,14.104922,9.330042537246682,1.0,,8.92788,5.7445626,0.11,,15.644507999999998,15.644507999999998
36,14.180922500000001,35.942856,6.164149,1.0571426000000002,13.656813,11.619755,740,1.0571437,0.9714285,0.9970642,-48.09865,0.789,18.549880981445312,37,8.290791,8.493946000000001,,14.036951,9.332697439616656,1.0,,8.916152,5.830952,0.11,,15.644507999999998,15.644507999999998
37,14.154255,36.94445,6.2447515,1.0555558999999999,13.586663,20.460901,760,1.0555558999999999,0.9722224,0.9970642,-46.293034000000006,0.789,19.258059024810787,38,8.297854,8.545019,,14.205242000000002,9.385134914605377,1.0,,8.906384,5.91608,0.11,,15.644507999999998,15.644507999999998
38,14.128279000000001,37.945946,6.3243237,1.0540541,13.519421,15.743745,780,1.0540551,0.972973,0.9970642,-44.700996,0.789,19.89915442466736,39,8.3045845,8.54696,,14.243967999999999,9.386715584375505,1.0,,8.897167999999999,6.0000005,0.11,,15.644507999999998,15.644507999999998
39,14.102962,38.947365000000005,6.4029074,1.0526327,13.454384,18.114328,800,1.0526327,0.97368413,0.9970642,-43.129329999999996,0.789,20.331586599349976,40,8.310501,8.529395,,14.340045000000002,9.367586511844381,1.0,,8.887975,6.0827627,0.11,,15.644507999999998,15.644507999999998
40,14.078269,39.948723,6.4805384,1.0512823,13.392304999999999,18.081135,820,1.0512823,0.9743591,0.9970642,-41.635174,0.789,21.13982605934143,41,8.316557000000001,8.546608,,14.430643,9.38411125574194,1.0,,8.879648,6.1644144,0.11,,15.644507999999998,15.644507999999998
41,14.054172,40.949996999999996,6.557247,1.0499998,13.331326999999998,17.097956,840,1.0500008,0.9749999,0.9970642,-40.235603000000005,0.789,21.59807586669922,42,8.321075,8.4973755,,14.493533,9.333537650710463,1.0,,8.870546000000001,6.2449985,0.11,,15.644507999999998,15.644507999999998
42,14.030641000000001,41.951229999999995,6.6330714,1.0487801,13.274142999999999,3.226998,860,1.0487809,0.97560996,0.9970642,-39.22374,0.789,22.0164258480072,43,8.326916,8.560396,,14.230932999999999,9.401563533616564,1.0,,8.863334,6.3245554,0.11,,15.644507999999998,15.644507999999998
43,14.007651000000001,42.95238,6.708035000000001,1.0476192,13.21858,12.839115,880,1.0476192,0.9761905000000001,0.9970642,-38.039433,0.789,22.76509976387024,44,8.332056,8.5429325,,14.198739999999999,9.384054868593424,1.0,,8.856052,6.403124299999999,0.11,,15.644507999999998,15.644507999999998
44,13.985178,43.95349,6.7821712,1.0465119,13.164845999999999,11.836661999999999,900,1.0465128000000001,0.97674423,0.9970642,-36.93007,0.789,23.66660714149475,45,8.336846000000001,8.537974,,14.145714000000002,9.374814844568274,1.0,,8.848984,6.4807405,0.11,,15.644507999999998,15.644507999999998
45,13.9632,44.954547999999996,6.8555044999999994,1.0454545,13.114141,11.604141,920,1.0454555,0.9772728,0.9970642,-35.87401,0.789,23.99950313568115,46,8.342611,8.590516000000001,,14.089951999999998,9.436309482662956,1.0,,8.843366,6.5574384000000006,0.11,,15.644507999999998,15.644507999999998
46,13.941692999999999,45.95556,6.9280615,1.0444440000000002,13.064192,15.896284,940,1.044445,0.97777784,0.9970642,-34.771587,0.789,24.175891399383545,47,8.347196,8.548866,,14.127897,9.39048233941642,1.0,,8.837098,6.6332493,0.11,,15.644507999999998,15.644507999999998
47,13.920639999999999,46.956520000000005,6.999865,1.0434783,13.014804,14.261313000000001,960,1.0434793,0.9782608,0.9970642,-33.749179999999996,0.789,24.615966320037842,48,8.3505125,8.499830000000001,,14.130207999999998,9.333862912526774,1.0,,8.830072,6.708203999999999,0.11,,15.644507999999998,15.644507999999998
48,13.900020999999999,47.957443,7.070939999999999,1.0425532,12.967621000000001,15.178905499999999,980,1.0425540999999998,0.97872335,0.9970642,-32.7498,0.789,25.707332372665405,49,8.354306,8.528855,,14.151163,9.36713083874749,1.0,,8.823925,6.782328999999999,0.11,,15.644507999999998,15.644507999999998
49,13.879817999999998,48.95834,7.1413074000000005,1.0416667,12.922183,10.648719,1000,1.0416676999999999,0.9791668,0.9970642,-31.881009999999996,0.789,26.341139316558838,50,8.358211500000001,8.541707,,14.080684,9.379809226594322,1.0,,8.818280999999999,6.8556550000000005,0.11,,15.644507999999998,15.644507999999998
50,13.860014999999999,49.959183,7.210986599999999,1.0408157,12.87812,17.477003,1020,1.0408177,0.97959185,0.9970642,-30.912421999999996,0.789,26.608999490737915,51,8.361939,8.540914,,14.146866000000001,9.383412381175358,1.0,,8.812842,6.928203599999999,0.11,,15.644507999999998,15.644507999999998
51,13.840597,50.96,7.28,1.0400001,12.835459,19.891973,1040,1.0400011999999998,0.97999996,0.9970642,-29.934659999999997,0.789,26.7993688583374,52,8.365599000000001,8.544851,,14.256953,9.384827436190339,1.0,,8.807689,6.9999994999999995,0.11,,15.644507999999998,15.644507999999998
52,13.821548000000002,51.96079,7.348365299999999,1.0392158999999999,12.7936535,14.959525,1060,1.0392169,0.9803921999999998,0.9970642,-29.086873999999998,0.789,27.28208327293396,53,8.368718,8.524704,,14.269829000000001,9.366079990328231,1.0,,8.802349000000001,7.0710679999999995,0.11,,15.644507999999998,15.644507999999998
53,13.802856,52.96154,7.416099000000001,1.0384619000000002,12.752507000000001,16.14903,1080,1.0384619000000002,0.9807693000000001,0.9970642,-28.248473999999998,0.789,27.75014305114746,54,8.371167999999999,8.496108999999999,,14.304262,9.329923537566,1.0,,8.796679,7.1414285,0.11,,15.644507999999998,15.644507999999998
54,13.784507999999999,53.96226,7.4832196,1.0377363000000002,12.712631,15.6738405,1100,1.0377372999999999,0.98113203,0.9970642,-27.449215000000002,0.789,28.716609954833984,55,8.373625,8.501425999999999,,14.328810999999998,9.336618877302008,1.0,,8.791309,7.211102,0.11,,15.644507999999998,15.644507999999998
55,13.766489000000002,54.962963,7.549742999999999,1.0370368,12.673655,16.26086,1120,1.0370378,0.9814815,0.9970642,-26.668028000000003,0.789,29.656567573547363,56,8.375777000000001,8.489903,,14.362973,9.324225003115602,1.0,,8.785928,7.280110400000001,0.11,,15.644507999999998,15.644507999999998
56,13.74879,55.963640000000005,7.6156864,1.0363625,12.637360000000001,17.431234,1140,1.0363646,0.9818181999999999,0.9970642,-25.893729999999998,0.789,30.431795835494995,57,8.379463000000001,8.578444500000002,,14.416475,9.421009687921641,1.0,,8.782288000000001,7.3484693,0.11,,15.644507999999998,15.644507999999998
57,13.731398,56.964282999999995,7.681063000000001,1.0357134,12.601463,15.284645000000001,1160,1.0357153000000001,0.9821428,0.9970642,-25.183151000000002,0.789,31.211872100830078,58,8.382453,8.5468445,,14.431128,9.388208931962184,1.0,,8.778229,7.416198,0.11,,15.644507999999998,15.644507999999998
58,13.714303,57.964923999999996,7.745888000000001,1.0350883,12.566689,18.010288,1180,1.0350883,0.9824563000000001,0.9970642,-24.450474,0.789,31.64723825454712,59,8.385518,8.557134,,14.491484,9.397404396967199,1.0,,8.774482,7.4833155,0.11,,15.644507999999998,15.644507999999998
59,13.697496,58.965515,7.8101726,1.0344824000000001,12.532508,16.775444,1200,1.0344844000000002,0.9827585999999999,0.9970642,-23.762812,0.789,31.90440106391907,60,8.388177,8.539889,,14.529257000000001,9.37703084448774,1.0,,8.770571,7.549835000000001,0.11,,15.644507999999998,15.644507999999998
60,13.680967,59.966103000000004,7.8739357000000005,1.0338986,12.499383,10.736481,1220,1.0338995,0.9830509,0.9970642,-23.196701,0.789,32.25901937484741,61,8.390933,8.550642,,14.466795000000001,9.390521301309187,1.0,,8.766966,7.615772200000001,0.11,,15.644507999999998,15.644507999999998
61,13.664705999999999,60.966667,7.937183999999999,1.0333326999999999,12.467081,11.505303999999999,1240,1.0333347,0.98333335,0.9970642,-22.636463,0.789,32.490811586380005,62,8.393597999999999,8.550971,,14.418754999999999,9.392933666387963,1.0,,8.763482000000002,7.681145699999999,0.11,,15.644507999999998,15.644507999999998
62,13.648705999999999,61.967213,7.999933199999999,1.0327870000000001,12.434589,18.521901999999997,1260,1.0327879,0.9836065999999999,0.9970642,-21.982643,0.789,32.72229266166687,63,8.395194,8.490867,,14.483618,9.325830949569248,1.0,,8.759155,7.7459664,0.11,,15.644507999999998,15.644507999999998
63,13.632957000000001,62.96774,8.062194,1.0322582,12.402677,15.136857999999998,1280,1.0322591,0.9838709000000001,0.9970642,-21.402157,0.789,32.96852612495423,64,8.396528,8.4779415,,14.493566,9.312396454947985,1.0,,8.754761,7.810249000000001,0.11,,15.644507999999998,15.644507999999998
64,13.617454,63.968258,8.123978,1.0317464,12.372882,8.722903,1300,1.0317473,0.98412704,0.9970642,-20.938213,0.789,33.36359906196594,65,8.399173,8.563143,,14.404535000000001,9.401882881150154,1.0,,8.751812,7.874007000000001,0.11,,15.644507999999998,15.644507999999998
65,13.602185999999998,64.96875,8.185292,1.0312506,12.344033999999999,12.260427,1320,1.0312515,0.984375,0.9970642,-20.434735999999997,0.789,33.61949014663696,66,8.401989,8.5793915,,14.371807999999998,9.422033055016806,1.0,,8.7492,7.937255,0.11,,15.644507999999998,15.644507999999998
66,13.587148999999998,65.96924,8.246155,1.0307697,12.314797,17.621475,1340,1.0307697,0.9846155000000001,0.9970642,-19.86628,0.789,33.85765814781189,67,8.40367,8.5112095,,14.420074,9.347591350839783,1.0,,8.745648,8.0,0.11,,15.644507999999998,15.644507999999998
67,13.572332999999999,66.9697,8.306569,1.030304,12.285786,16.82922,1360,1.030304,0.98484856,0.9970642,-19.326202,0.789,34.136016845703125,68,8.4048605,8.482249000000001,,14.455276000000001,9.31401508154816,1.0,,8.741775,8.062258,0.11,,15.644507999999998,15.644507999999998
68,13.5577345,67.970146,8.366547,1.02985,12.258341,17.027287,1380,1.029852,0.9850745999999999,0.9970642,-18.798914,0.789,35.174908876419074,69,8.406929,8.543502,,14.492329999999999,9.382459837362012,1.0,,8.7389,8.124039,0.11,,15.644507999999998,15.644507999999998
69,13.543345,68.9706,8.426099,1.0294121999999999,12.230701,16.579466,1400,1.0294131,0.9852941999999999,0.9970642,-18.293095,0.789,36.23372888565064,70,8.40814,8.489258,,14.521932000000001,9.322872533715078,1.0,,8.735334,8.185353,0.11,,15.644507999999998,15.644507999999998
70,13.529160500000001,69.97102,8.485232,1.0289860999999998,12.204519,9.990085,1420,1.0289860999999998,0.98550737,0.9970642,-17.894337,0.789,37.265404939651496,71,8.410169,8.54802,,14.457894,9.386227418682306,1.0,,8.732697,8.246212,0.11,,15.644507999999998,15.644507999999998
71,13.515175,70.971436,8.543957,1.0285720999999999,12.17891,18.021925,1440,1.0285720999999999,0.9857144,0.9970642,-17.39511,0.789,38.008140325546265,72,8.412155,8.549341,,14.507192000000002,9.388498491383864,1.0,,8.73015,8.306623,0.11,,15.644507999999998,15.644507999999998
72,13.501381,71.97184,8.60228,1.0281681,12.153746,15.046429000000002,1460,1.02817,0.9859155999999999,0.9970642,-16.950325,0.789,38.80371904373169,73,8.413994,8.542653999999999,,14.51438,9.380860199001544,1.0,,8.727580999999999,8.366601,0.11,,15.644507999999998,15.644507999999998
73,13.487776,72.97222,8.660210000000001,1.0277779,12.128304,15.880685,1480,1.0277798,0.9861110999999999,0.9970642,-16.506292000000002,0.789,39.64346146583557,74,8.41498,8.484997,,14.532654,9.321391145417808,1.0,,8.724302999999999,8.426149,0.11,,15.644507999999998,15.644507999999998
74,13.474353,73.9726,8.717755,1.0273976,12.103591999999999,18.149729,1500,1.0273986,0.98630136,0.9970642,-16.043851999999998,0.789,39.98119068145753,75,8.416146000000001,8.500132,,14.580695,9.336416197452387,1.0,,8.721314,8.485281,0.11,,15.644507999999998,15.644507999999998
75,13.461107,74.97296,8.774922,1.0270264,12.079718,12.610719,1520,1.0270283000000002,0.9864863000000001,0.9970642,-15.666466,0.789,40.770594835281365,76,8.417615,8.524883,,14.554592999999999,9.36334710512686,1.0,,8.718729,8.544003,0.11,,15.644507999999998,15.644507999999998
76,13.448035,75.97333,8.831719999999999,1.026667,12.05627,20.127596,1540,1.0266680000000001,0.9866666,0.9970642,-15.201267000000001,0.789,41.899464845657356,77,8.418994999999999,8.521085000000001,,14.626793,9.361543894868095,1.0,,8.716163,8.6023245,0.11,,15.644507999999998,15.644507999999998
77,13.435132000000001,76.973694,8.888157000000001,1.0263156,12.033361,12.468361,1560,1.0263165,0.9868421999999999,0.9970642,-14.846194,0.789,42.94413256645202,78,8.420417,8.527047999999999,,14.598948499999999,9.366875711909666,1.0,,8.713738000000001,8.660254,0.11,,15.644507999999998,15.644507999999998
78,13.422393,77.97403,8.944235,1.025974,12.010832,12.993749000000001,1580,1.025976,0.98701304,0.9970642,-14.493464999999999,0.789,43.75687575340271,79,8.421735,8.521949000000001,,14.578462,9.358767467812973,1.0,,8.711309,8.717797000000001,0.11,,15.644507999999998,15.644507999999998
79,13.409814,78.974365,8.999963000000001,1.0256413,11.988672,16.548907999999997,1600,1.0256424000000002,0.9871796,0.9970642,-14.105120000000001,0.789,44.50209474563599,80,8.422958,8.5172205,,14.602929999999999,9.35267204570478,1.0,,8.708883,8.774965,0.11,,15.644507999999998,15.644507999999998
80,13.397391,79.97468,9.055349,1.0253166999999999,11.967321,20.215826,1620,1.0253177,0.9873417,0.9970642,-13.681095000000001,0.789,45.34961199760437,81,8.424538,8.547608,,14.672065,9.388533853821064,1.0,,8.706892999999999,8.831760000000001,0.11,,15.644507999999998,15.644507999999998
81,13.385121,80.97499,9.110399000000001,1.0250019000000001,11.945888499999999,17.594248,1640,1.0250019000000001,0.9874999,0.9970642,-13.299388,0.789,46.429970979690545,82,8.425597999999999,8.509411,,14.707545999999999,9.346866026959963,1.0,,8.704485,8.888193,0.11,,15.644507999999998,15.644507999999998
82,13.373,81.97531,9.165118,1.024692,11.925052,15.394143,1660,1.024693,0.9876543,0.9970642,-12.953387,0.789,47.178582191467285,83,8.426833,8.52554,,14.715667999999999,9.362334918804127,1.0,,8.70233,8.944272,0.11,,15.644507999999998,15.644507999999998
83,13.361023999999999,82.9756,9.219512,1.0243921,11.904678,18.97777,1680,1.0243921,0.9878048,0.9970642,-12.572968,0.789,48.06891465187073,84,8.428121,8.532536,,14.766257999999999,9.373217707193456,1.0,,8.700308,8.999999,0.11,,15.644507999999998,15.644507999999998
84,13.34919,83.975914,9.273587,1.0240970999999999,11.884325,17.444176000000002,1700,1.0240970999999999,0.98795193,0.9970642,-12.219545,0.789,49.14964890480042,85,8.429032000000001,8.503725,,14.797619000000001,9.33873266962569,1.0,,8.697995,9.055387,0.11,,15.644507999999998,15.644507999999998
85,13.337494,84.9762,9.32735,1.02381,11.864216,17.79376,1720,1.023811,0.9880953000000001,0.9970642,-11.870280000000001,0.789,50.3846287727356,86,8.4298,8.493508,,14.832317999999999,9.328050442484995,1.0,,8.695618,9.110434,0.11,,15.644507999999998,15.644507999999998
86,13.3259325,85.97649,9.380802000000001,1.0235288,11.844614,15.254412,1740,1.0235308,0.9882354999999999,0.9970642,-11.558233999999999,0.789,51.94749855995178,87,8.430703,8.506594,,14.837032,9.342062479059637,1.0,,8.693445,9.165153,0.11,,15.644507999999998,15.644507999999998
87,13.314504000000001,86.97673,9.433953,1.0232556000000002,11.825794,20.39457,1760,1.0232575000000002,0.9883719000000001,0.9970642,-11.194874,0.789,52.93504977226257,88,8.432023,8.544209,,14.900051000000001,9.383614053191893,1.0,,8.691749,9.219542500000001,0.11,,15.644507999999998,15.644507999999998
88,13.303204999999998,87.97702,9.486806,1.0229901,11.806811999999999,17.820417000000003,1780,1.0229901,0.98850584,0.9970642,-10.868604,0.789,54.20949578285217,89,8.432831,8.502321,,14.932732999999999,9.338393543343157,1.0,,8.68962,9.273619,0.11,,15.644507999999998,15.644507999999998
89,13.292031,88.977295,9.539366000000001,1.0227268,11.788428999999999,17.961369,1800,1.0227287,0.9886366,0.9970642,-10.54802,0.789,55.439875364303596,90,8.433895,8.526437,,14.966256,9.364693088189052,1.0,,8.687807000000001,9.32738,0.11,,15.644507999999998,15.644507999999998
90,13.280981,89.97754,9.591638,1.0224732,11.770597,17.172169,1820,1.0224732,0.98876417,0.9970642,-10.243158,0.789,56.61453056335449,91,8.435177000000001,8.547937,,14.990371,9.389451909921776,1.0,,8.68627,9.380832,0.11,,15.644507999999998,15.644507999999998
91,13.270052,90.97778000000001,9.643625,1.0222216999999998,11.753008,18.714008,1840,1.0222235999999998,0.9888889000000001,0.9970642,-9.928168,0.789,57.76195192337036,92,8.4363785,8.543307,,15.030722,9.382782840434556,1.0,,8.684716,9.433982,0.11,,15.644507999999998,15.644507999999998
