,TimeElapsed,DenMISEMeanLog,IWMean,MISE,ReturnAbsMax,ReturnMean,LQGmu1,SqrtESSClassic,ReturnMin,ReturnStepMax,LQGsigma,IWNorm1,TimestepsSoFar,target_sum_log_mean,IWNorm2,DenMISELogLast,IWFirstEpisode,IWMin,IWLastEpisode,DenMISELogFirst,ReturnMax,LQGmu01,Bound,ReturnLastEpisode,IWMax,Iteration,URet
0,0.5734138488769531,18.60218,1.2579875,18.943333,15.058442000000001,15.058442000000001,-0.108,1.0,,0.9625284,0.11,1.2579875,20,18.831694,1.2579875,18.60218,1.2579875,,1.2579875,18.60218,15.058442000000001,-0.011,20.456762,15.058442000000001,1.2579875,1,16.687925283112616
1,17.2771737575531,19.89858,0.54421896,8.413,15.906216,15.482328,-0.095,1.4120496999999999,,0.99716264,0.11,1.0884379,40,19.288641000000002,0.7708213,21.073654,0.57435906,,0.51407886,18.723507,15.906216,-0.009,9.545138,15.906216,0.57435906,2,17.610802459064146
2,18.29675912857056,20.001032000000002,,,15.906216,15.580434,0.144,1.7320506999999998,,0.99716264,0.11,3e-10,60,-180.14885,1.7320508999999999e-10,20.535648000000002,,,,18.570496,15.906216,0.014,0.9229723,15.776644000000001,,3,17.472353529404586
3,19.155070304870605,12.137402999999999,,,15.906216,13.955893,0.366,2.0,,0.99716264,0.11,4e-10,80,-427.51855,2e-10,-10.590436,,,,18.282814000000002,15.906216,0.038,0.7993174,9.082268,,4,9.964537667146557
4,19.73773694038391,11.340372,0.49972758,4.3148127,15.906216,12.891581,0.323,1.0,,0.99716264,0.11,2.498638,100,-297.83453,2.498638,9.0448265,,,2.498638,18.05967,15.906216,0.033,5.9134474,8.63433,2.498638,5,9.480263417452349
5,20.70080852508545,11.917442,2.247204,19.568375,15.906216,12.19537,0.313,1.0834918,,0.99716264,0.11,13.483225,120,-237.51294,12.444234,15.309116,,,12.396711,17.877348,15.906216,0.032,21.043820999999998,8.714322,12.396711,6,9.571576713591618
6,21.799654722213745,12.799796,2.2124002000000003,19.266153,15.906216,11.693194,0.295,1.1770633,,0.99716264,0.11,15.486801000000002,140,-187.17668,13.157151,17.731972,,,2.4074560000000003,17.723198,15.906216,0.03,20.62431,8.680141,12.934207,7,9.53335727916674
7,22.89917492866516,12.790780999999999,1.726046,15.042316,15.906216,11.321113,0.272,1.4017695,,0.99716264,0.11,13.808368,160,-148.09467,9.850669,12.299763,,,8.460243,17.589666,15.906216,0.028,16.182756,8.716538,8.460243,8,9.576337754289067
8,23.90334153175354,13.459685999999998,1.5411903999999998,13.426758,15.906216,11.032047,0.289,1.9263598000000002,,0.99716264,0.11,13.870713,180,-138.75252,7.200479,18.505132999999997,,,4.0641108,17.471884,15.906216,0.03,14.256631,8.719526,4.0965953,9,9.57725333971497
9,25.033060550689697,13.392667000000001,1.3743063999999998,11.981848,15.906216,10.801314999999999,0.272,2.0148973000000003,,0.99716264,0.11,13.743065,200,-114.89113600000002,6.8207273,12.446492,,,4.1488830000000005,17.366522,15.906216,0.028,12.775255,8.724729,4.1488830000000005,10,9.580912897136065
10,25.82886838912964,13.612066,0.2017114,1.7593348999999998,15.906216,10.612589,0.247,1.9998394,,0.99716264,0.11,2.2188253,220,-92.48559,1.1095017,15.574178,,,0.78965783,17.271212,15.906216,0.025,2.5587165,8.725327,0.78965783,11,9.586294656354573
11,27.1373143196106,13.7444725,1.3673655,11.935933,15.906216,10.458669,0.267,2.4304973999999997,,0.99716264,0.11,16.408386,240,-90.8587,6.7510405,15.961244,,,3.1951177000000004,17.1842,15.906216,0.027,12.593672999999999,8.765543,3.2990735,12,9.627763011511279
12,28.42324638366699,13.477101999999999,,,15.906216,10.328167,-0.983,3.6055512000000003,,0.99716264,0.11,1.3e-09,260,-2130.73,3.6055514e-10,9.998600999999999,,,,17.104157999999998,15.906216,-0.234,0.44338155,8.762145,,13,9.623639041922674
13,29.5417537689209,11.599253,,,16.460112,10.766164,-0.983,3.7416572999999995,,0.9998752000000001,0.11,1.4000000000000001e-09,280,-1988.0293,3.7416575e-10,-11.849397999999999,,,,17.03005,16.460112,-0.234,0.44213122,16.460112,,14,18.208844700148763
14,30.364454507827762,11.848222,,,17.022953,11.183283,-1.0,3.8729835,,0.9999457,0.11,1.5e-09,300,-1890.7565,3.8729833e-10,16.299688,,,,16.961057999999998,17.022953,-1.0,0.441745,17.022953,,15,18.791928382414557
15,31.504028797149658,11.910917999999999,0.96037817,15.963289999999999,17.022953,11.523195,-1.0,1.0,,0.9999457,0.11,15.366051,320,-1771.6761,15.366051,13.819441000000001,,,15.366051,16.896519,17.022953,-1.0,17.674162,16.621879999999997,15.366051,16,18.33848018860039
16,33.08841443061829,12.1261425,0.2098817,3.4867763999999997,17.022953,11.820473,-1.0,1.2087137,,0.9999457,0.11,3.5679888999999996,340,-1662.385,2.9518892999999995,15.866581,,,0.7003944999999999,16.835894,17.022953,-0.997,4.9022239999999995,16.576931,2.8675942,17,18.28202255190874
17,34.952791213989265,12.323818,1.0216002,16.942059,17.022953,12.082774,-1.0,1.7061461,,0.9999457,0.11,18.388803,360,-1571.0349,10.777977,16.459772,,,5.998546599999999,16.778736,17.022953,-1.0,17.944828,16.541903,7.503369999999999,18,18.25645757512192
18,36.19911980628967,12.533517999999999,0.96230656,15.947425,17.022953,12.320174,-1.0,1.6523595000000002,,0.9999457,0.11,18.283825,380,-1494.6102,11.065283,16.405066,,,4.7311788,16.724669,17.022953,-1.0,16.982836,16.593363,8.8035555,19,18.30830955770943
19,37.36752486228943,12.660571000000001,1.0008698,16.594463,17.022953,12.534213000000001,-1.0,1.9585028000000002,,0.9999457,0.11,20.017395,400,-1419.0315,10.220763999999999,15.222976000000001,,,5.698021400000001,16.673376,17.022953,-1.0,17.468023000000002,16.600954,6.332683599999999,20,18.308523596245056
20,38.32891798019409,12.801786,0.9617395000000001,15.94999,17.022953,12.728175,-1.0,2.2053802000000005,,0.9999457,0.11,20.19653,420,-1350.6506,9.157845,15.712051999999998,,,3.499659,16.624585999999997,17.022953,-1.0,16.725761,16.607426,5.050242400000001,21,18.32038752072073
21,39.161990165710456,12.738101,1.1362329,18.838295000000002,17.022953,12.902707000000001,-1.0,2.3082529999999997,,0.9999457,0.11,24.997124,440,-1288.6444,10.829455000000001,11.499775,,,7.3184977,16.578066,17.022953,-1.0,19.579493,16.567871,7.3184977,22,18.27670795038554
22,40.152177095413215,12.477048,1.1090512,18.374557,17.022953,13.0591,-1.0,2.5609407,,0.9999457,0.11,25.508179000000002,460,-1232.2668,9.960472,6.680395,,,3.8802214,16.533613,17.022953,-1.0,19.042622,16.499748,5.741271,23,18.196485621731764
23,40.631785154342644,12.632741000000001,1.1500844,19.068815,17.022953,13.208255,-1.0,2.7494134999999997,,0.9999457,0.11,27.602026000000002,480,-1180.1835,10.039242,16.167372,,,4.7999773,16.491055,17.022953,-1.0,19.691082,16.638826,4.7999773,24,18.350533589760406
24,41.163642406463616,12.825841,1.1505572,19.059309,17.022953,13.338645999999999,-1.0,2.9403707999999997,,0.9999457,0.11,28.76393,500,-1132.2281,9.782415,17.36901,,,3.7834453999999997,16.450232,17.022953,-1.0,19.641165,16.468035,4.166651,25,18.17470748577613
25,41.98073387145996,12.936755999999999,1.0168552,16.844461,17.022953,13.460048,-1.0,2.9557533,,0.9999457,0.11,26.438236,520,-1088.2258,8.94467,15.609738,,,0.022827748,16.41101,17.022953,-1.0,17.423288,16.4951,3.7142746,26,18.19878669648717
26,43.050374031066895,13.185342000000002,0.99449074,16.47488,17.022953,13.575441,-1.0,3.1235025000000003,,0.9999457,0.11,26.85125,540,-1047.1627,8.596519,19.667856,,,2.2500042999999996,16.37327,17.022953,-1.0,17.022621,16.575645,3.3749905,27,18.28527376198901
27,44.17123579978943,13.263596,0.98053753,16.251562,17.022953,13.685829,-1.0,3.2835739,,0.9999457,0.11,27.455051,560,-1009.18585,8.361332,15.411292999999999,,,2.17917,16.336903,17.022953,-1.0,16.772602,16.6663,3.111103,28,18.383082534288988
28,45.44206762313843,13.432955999999999,0.9790206,16.219456,17.022953,13.782376000000001,-1.0,3.4382067000000003,,0.9999457,0.11,28.391598,580,-973.7289999999999,8.257676,18.21905,,,2.3222022,16.301810999999997,17.022953,-1.0,16.717062,16.485674,2.8999941000000002,29,18.190645723533475
