,IWLastEpisode,LQGsigma,ReturnAbsMax,ReturnStepMax,URet,IWNorm2,SqrtESSClassic,DenMISELogLast,MISE,IWMean,ReturnLastEpisode,DenMISELogFirst,target_sum_log_mean,ReturnMax,Bound,DenMISEMeanLog,IWNorm1,LQGmu1,LQGmu01,ReturnMean,TimeElapsed,TimestepsSoFar,IWFirstEpisode,IWMin,Iteration,ReturnMin,IWMax
0,1.1433848999999998,0.11,15.807039999999999,0.99233466,17.497854397219367,1.1433848999999998,1.0,13.511501,18.073532,1.1433848999999998,15.807039999999999,13.511501,13.645494,15.807039999999999,65.49465,13.511501,1.1433848999999998,-0.096,-0.01,15.807039999999999,0.2496814727783203,20,1.1433848999999998,,1,,1.1433848999999998
1,1.8446709,0.11,15.807039999999999,0.99233466,17.11322983487186,2.1466386,1.3707513999999998,19.628708,22.925747,1.4712538999999998,15.448792000000001,13.580739999999999,16.957546,15.807039999999999,57.52073000000001,16.604725,2.9425077,-0.093,-0.009,15.627916,18.18382954597473,40,1.0978370000000002,,2,,1.8446709
2,1.1134018,0.11,15.807039999999999,0.99233466,16.882790868534986,2.6441982000000004,1.6334159,14.126596,22.290148000000002,1.4396919,15.242416,13.612832000000001,16.179976999999997,15.807039999999999,51.322018,15.87207,4.3190756,-0.09,-0.009,15.499416,18.854659557342533,60,1.0487839,,3,,2.1568897000000002
3,0.93237096,0.11,15.807039999999999,0.99233466,17.42631350441313,3.1036124,1.7527813,16.133867000000002,21.108109,1.3599885,15.732306,13.624954,16.199366,15.807039999999999,48.162895,16.01105,5.439954,-0.085,-0.009,15.557639000000002,19.465406656265262,80,0.90306467,,4,,2.6541078
4,2.0610901999999998,0.11,15.807039999999999,0.99233466,16.585479145102312,3.7989175000000004,1.7381778,9.387866,20.259632,1.3206388999999998,14.994898999999998,13.605376999999999,14.674019,15.807039999999999,47.54172,14.73494,6.603194,-0.076,-0.008,15.445091,20.420056581497192,100,0.4855166,,5,,3.076864
5,5.494527,0.11,15.807039999999999,0.99233466,15.678168977810659,6.154667400000001,1.6575822,17.618458,24.950989,1.7003112,14.103039,13.515729,15.160347,15.807039999999999,53.559597,15.2476425,10.201867,-0.072,-0.007,15.221415499999999,21.27224636077881,120,0.32449862,,6,,5.494527
6,,0.11,15.807039999999999,0.99233466,16.622347461039208,2.6457514e-10,2.6457512000000003,11.888726,,,15.012432,13.414249,-214.1356,15.807039999999999,17.9235,14.828038000000001,7.000000000000001e-10,-0.425,-0.045,15.19156,22.099425077438354,140,,,7,,
7,8.346025,0.11,16.855396,0.99995923,18.628296798395308,8.346025,1.0,-3.9837858999999995,17.584446,1.0432531999999999,16.855396,13.280717999999998,-182.36899,16.855396,68.150635,12.35972,8.346025,-0.418,-0.045,15.39954,23.114874362945557,160,,,8,,8.346025
8,1.5137979e-05,0.11,17.202360000000002,0.99995923,18.98309624230005,0.0005892958,1.0253596,11.180743,0.0011322160000000001,6.7137684e-05,17.202360000000002,13.162935000000001,-316.94547,17.202360000000002,50.331844,12.20342,0.0006042401000000001,-0.69,-0.085,15.5998535,24.01576232910156,180,,,9,,0.0005891012
9,12.881594,0.11,17.202360000000002,0.99998075,18.87214154305384,12.881594,1.0001775,12.20549,22.022074,1.2883879999999999,17.092773,13.057574,-275.45148,17.202360000000002,73.61999499999999,12.108808999999999,12.883881,-0.672,-0.081,15.7491455,25.2211651802063,200,,,10,,12.881594
10,4.7491255,0.11,17.204332,0.99998075,18.98624843713279,8.819394,1.3823983999999998,19.227575,18.992820000000002,1.108356,17.204332,12.962264,-237.88496,17.204332,56.328655000000005,12.744596000000001,12.1919155,-0.647,-0.077,15.8814335,26.26501202583313,220,,,11,,7.4315147
11,3.6843788999999996,0.11,17.204332,0.99998075,18.919023412555195,6.810944999999999,1.7303593999999998,14.290192000000001,16.840002,0.98211527,17.139606,12.875253,-227.21367,17.204332,46.667908000000004,12.866641,11.785383,-0.674,-0.082,15.986282000000001,27.2787504196167,240,,,12,,4.1514754
12,0.078856476,0.11,17.219555,0.99998075,19.00238527767515,3.4050907999999995,1.8420150000000002,18.098751,8.241855000000001,0.4824791,17.219555,12.79521,-150.71414,17.219555,36.286503,13.260568,6.2722282,-0.521,-0.058,16.081148000000002,28.495215892791748,260,,,13,,2.8099317999999998
13,0.0003210478,0.11,17.219555,0.99998075,18.91588985658065,6.281327,1.1323225000000001,14.33436,8.746935,0.5080349000000001,17.13628,12.721102,-236.50716,17.219555,54.368797,13.300717,7.1124883,-0.812,-0.113,16.156515,29.788759231567386,280,,,14,,6.22336
14,1.8043211e-09,0.11,17.234308,0.99998075,19.01724466152188,7.986128,1.3902326999999999,4.6617227,12.564708,0.74017173,17.234308,12.652109,-78.69588,17.234308,49.754833000000005,12.689026,11.102576,-0.378,-0.04,16.228369,31.156976222991943,300,,,15,,7.1768103000000005
15,5.8596129999999995,0.11,17.234308,0.99998075,18.93764635068486,9.997110000000001,1.9224732,13.055346499999999,20.529575,1.2011986000000001,17.156746,12.587571,-86.74472,17.234308,47.42354,12.690727,19.219177,-0.419,-0.045,16.286392000000003,32.26424551010132,320,,,16,,5.963684
16,6.863949000000001,0.11,17.234308,0.99998075,18.883078135893047,10.373439,2.1660464,14.5079365,22.608929999999997,1.3217264,17.103962,12.526946,-93.31329000000001,17.234308,46.478653,12.801821,22.469348999999998,-0.459,-0.05,16.334484,33.52167749404907,340,,,17,,6.863949000000001
17,1.5369329e-07,0.11,17.234308,0.99998075,18.8024592405617,13.739239000000001,1.4493718999999998,16.1035,19.05793,1.1062926000000002,17.026003,12.469788000000001,-180.4749,17.234308,54.73056999999999,12.996102,19.913267,-0.797,-0.109,16.372902,34.97429084777832,360,,,18,,12.238908
