,IWNorm2,SqrtESSClassic,ReturnMean,IWMean,URet,IWLastEpisode,TimeElapsed,IWMin,ReturnMin,ReturnAbsMax,target_sum_log_mean,DenMISEMeanLog,LQGsigma,IWMax,IWNorm1,Bound,IWFirstEpisode,DenMISELogFirst,MISE,DenMISELogLast,TimestepsSoFar,ReturnLastEpisode,Iteration,ReturnMax,LQGmu1,ReturnStepMax,LQGmu01
10,0.0038088837,1.1794162000000001,13.968755999999999,0.00040838716000000003,15.720745510638375,3.8834858e-19,40.93880319595337,,,15.791472,-42.33521,16.415306,0.11,0.0037323,0.004492259,26.784857000000002,0.00075995526,16.880943,0.0063983914,15.50678,220,14.170865,11,15.791472,-0.16,0.99517673,-0.016
11,14.345846,1.0023044,14.163014000000002,1.1982421,18.046394194883497,14.345823000000001,42.76892638206482,,,16.299875,-31.47175,15.881186999999999,0.11,14.345823000000001,14.378905,52.05409,0.008274122,16.794,19.52929,10.962612,240,16.299875,12,16.299875,-0.153,0.9999853000000001,-0.015
12,10.1363535,1.2659568,14.348419,0.9870912000000001,18.326724987101862,2.831055,44.88333082199097,,,16.57327,-21.669315,15.3707485,0.11,9.730939999999999,12.832186,42.316036,0.09568689,16.714647,16.13304,9.416832000000001,260,16.57327,13,16.57327,-0.144,0.9999853000000001,-0.014
13,0.17736287,1.140298,14.503022,0.014446181,18.263490008609708,2.6883926e-18,46.879054307937615,,,16.57327,-4.5576870000000005,15.412201000000001,0.11,0.1764499,0.20224653,29.263044,2.1449275e-18,16.647873,0.19472902,16.138018,280,16.512864999999998,14,16.57327,-0.005,0.9999853000000001,-0.001
14,3.8729833e-10,3.8729835,14.295546,,12.48969614122147,,49.16126227378845,,,16.57327,-428.43892999999997,14.679897,0.11,,1.5e-09,8.5584,,16.578879999999998,,5.379176,300,11.390869,15,16.57327,0.276,0.9999853000000001,0.028
15,28.940432,1.0,13.948633,1.808777,9.602872779084283,28.940432,51.78891921043396,,,16.57327,-388.0342,13.478012,0.11,28.940432,28.940432,48.964220000000005,,16.514341,15.817675,-3.5821753,320,8.744956,16,16.57327,0.268,0.9999853000000001,0.027
16,21.935126999999998,1.4129783,13.643119,1.8231682,9.615062635933064,14.848798,53.84487247467041,,,16.57327,-337.80573,13.607757999999999,0.11,16.14506,30.993858000000003,39.410804999999996,,16.453718,15.952173000000002,15.620917000000002,340,8.754857000000001,17,16.57327,0.251,0.9999853000000001,0.026
17,4.2426407000000003e-10,4.2426405,13.371626999999998,,9.616094138354828,,55.968701124191284,,,16.57327,-116.20555,13.751607,0.11,,1.7999999e-09,7.8127154999999995,,16.396559,,15.873301999999999,360,8.756275,18,16.57327,0.099,0.9999853000000001,0.01
18,9.882381,1.6509066000000003,13.142429000000002,0.85867834,9.904161548103216,,57.7938117980957,,,16.57327,-259.2197,13.636429999999999,0.11,8.655314,16.314888,34.064617,0.8015403,16.342491,13.986835000000001,12.536431,380,9.016876,19,16.57327,-0.136,0.9999853000000001,-0.014
19,11.434968,1.4423941,13.289489999999999,0.8246865,17.824017555152817,4.260589e-06,60.433375597000115,,,16.57327,-300.32544,12.335489,0.11,10.434092,16.49373,36.611523,0.00016855593999999999,16.332520000000002,13.631297,-12.1584425,400,16.083628,20,16.57327,-0.166,0.9999853000000001,-0.017
20,10.92533,1.8168322000000001,13.445452,0.94521385,18.31923054915727,7.135635000000001,62.490220546722405,,,16.57327,-284.08786000000003,12.421547,0.11,7.135635000000001,19.849491,33.872609999999995,0.00022650229,16.283737,15.628470000000002,14.419901000000001,420,16.564718,21,16.57327,-0.165,0.99998885,-0.017
21,8.210379,1.7033268,13.5779505,0.6356799,18.094745567840093,0.709755,64.88439512252808,,,16.57327,-293.18753,12.420077000000001,0.11,5.743133,13.984957999999999,29.977013,9.756245e-07,16.237227999999998,10.517128999999999,12.533458,440,16.360388,22,16.57327,-0.179,0.99998885,-0.018
22,0.002428397,1.4719552,13.705489000000002,0.0001554126,18.259782374619306,0.00019045232,68.28683829307556,,,16.57327,-398.05664,12.160127000000001,0.11,0.0019714693,0.0035744916999999998,22.521292000000003,4.246959599999999e-26,16.192776000000002,0.0025744287,6.843399499999999,460,16.511372,23,16.57327,-0.257,0.99998885,-0.026
23,24.146148999999998,1.0001197,13.837628,1.00621,18.646131148942327,24.146148999999998,72.42617654800416,,,16.876820000000002,-382.79224,12.171771000000001,0.11,24.146148999999998,24.149038,50.731186,1.6105443e-26,16.150217,16.981586,13.418284,480,16.876820000000002,24,16.876820000000002,-0.258,0.99998885,-0.026
24,17.668043,1.4144039,13.957088,0.99959,18.59165843504775,12.511444000000001,77.1080868244171,,,16.876820000000002,-365.83484,12.319913,0.11,12.511444000000001,24.98975,40.707706,2.688474e-26,16.109394,16.84349,16.158758,500,16.824139000000002,25,16.876820000000002,-0.258,0.99998885,-0.026
25,12.129323,1.730148,14.067944,0.8071355,18.608612352090184,6.8151589999999995,80.29703044891356,,,16.876820000000002,-339.08154,12.407323,0.11,7.5846167,20.985523,33.107642999999996,1.6932038e-23,16.070175,13.598536,14.762371,520,16.839315,26,16.876820000000002,-0.248,0.99998885,-0.025
26,11.655543,1.9615456999999998,14.173692,0.8467734,18.695256183732926,7.6637754000000005,85.33497953414917,,,16.923119,-320.99692000000005,12.623316,0.11,7.6637754000000005,22.86288,31.542545,2.2358873e-22,16.032434,14.287663,18.50573,540,16.923119,27,16.923119,-0.244,0.99998885,-0.025
27,13.877976,2.1783837999999998,14.2725525,1.0796986000000002,18.71336510496749,5.9851923,88.65071153640747,,,16.941816,-339.07953,12.683736999999999,0.11,7.565927499999999,30.231559999999998,33.772293,5.0372073e-30,15.996066,18.21781,14.531264000000002,560,16.941816,28,16.941816,-0.27,0.99998885,-0.028
28,13.287703500000001,2.4267222999999998,14.361776,1.1119161,18.63183911432038,6.2853203,93.26138234138487,,,16.941816,-320.50577000000004,12.843292,0.11,6.2853203,32.245567,32.724754,2.7590803e-28,15.960975,18.762037,17.320139,580,16.860052,29,16.941816,-0.264,0.9999958000000001,-0.027
29,6.400422,2.0571382,14.448533,0.43888512,18.73349957975312,0.14360133,97.95841288566591,,,16.964453,-355.74796000000003,12.740619,0.11,4.914114499999999,13.166553500000001,23.893267,,15.927073499999999,7.400011,9.727594999999999,600,16.964453,30,16.964453,-0.31,0.9999958000000001,-0.032
30,11.965137,2.6389357999999996,14.529027,1.0185556,18.715848439867106,5.2532344,102.91165685653688,,,16.964453,-316.49805,12.570322,0.11,5.9858720000000005,31.575226,30.055412,1.6004148e-33,15.894282999999998,17.198372,8.027199000000001,620,16.943876,31,16.964453,-0.281,0.9999958000000001,-0.029
31,11.042096,2.5529313,14.605269,0.8809285,18.741732110527835,7.0689589999999995,105.74357223510742,,,16.968770000000003,-320.47986000000003,12.58199,0.11,7.0689589999999995,28.189713,28.18422,2.4571586e-38,15.8625345,14.890660999999998,12.976906,640,16.968770000000003,32,16.968770000000003,-0.296,0.9999958000000001,-0.031
32,10.948692,2.0675163,14.673954,0.6859576000000001,18.641517922960247,0.0010773654,109.13324570655823,,,16.968770000000003,-192.7981,12.680821,0.11,6.763232,22.6366,27.76572,1.174508e-06,15.831763,11.35108,16.001079999999998,660,16.87186,33,16.968770000000003,-0.18,0.9999958000000001,-0.018
33,10.547677,2.8416147,14.7341385,0.8815421999999998,18.478948516232112,0.03430896,113.348562002182,,,16.968770000000003,-252.56422,12.778467,0.11,6.025678,29.972434999999997,26.848928000000004,1.9758223999999996e-22,15.801910000000001,14.905882,16.349068,680,16.720234,34,16.968770000000003,-0.245,0.9999958000000001,-0.025
34,24.827648,1.5952196,14.792654999999998,1.1315872999999999,18.54818875136194,8.53784e-08,116.88616323471071,,,16.968770000000003,-120.72306,12.900298,0.11,18.981308,39.605553,38.820170000000005,18.981308,15.7729225,17.545647,17.190958,700,16.782207,35,16.968770000000003,-0.114,0.9999958000000001,-0.011
35,15.230597,1.3911926000000001,14.837728,0.58857477,18.145149375991245,7.1045244e-05,120.17941403388977,,,16.968770000000003,-96.00075,12.833269999999999,0.11,14.850157000000001,21.188692,33.54117,1.3021530000000001,16.178041,9.146603,10.532553,720,16.415287,36,16.968770000000003,-0.083,0.9999958000000001,-0.008
36,18.232422,1.8084885,14.877355999999999,0.89116555,18.041873950803748,0.0006910028,123.83363127708435,,,16.968770000000003,-84.45353,12.886756,0.11,12.069581,32.973125,31.708626000000002,0.016632741,16.186173999999998,12.942934,15.281425,740,16.303946,37,16.968770000000003,-0.066,0.9999958000000001,-0.007
37,24.653682999999997,1.5435249,14.883728,1.0014099,16.73149756764254,0.00019741567999999999,127.6610186100006,,,16.968770000000003,-69.76337,12.919293,0.11,22.749717999999998,38.053574,34.12627,9.318834999999999e-13,16.159956,12.139234,14.320439000000002,760,15.119547,38,16.968770000000003,-0.021,0.9999958000000001,-0.002
38,24.669898999999997,1.3406883,14.819896,0.8480678,13.735225110991774,2.115886,132.09478497505188,,,16.968770000000003,-67.33953000000001,12.950335,0.11,24.141188,33.074646,35.35849,3.2909554e-14,16.133979999999998,10.044972999999999,14.272919,780,12.394252999999999,39,16.968770000000003,-0.017,0.9999958000000001,-0.002
39,20.587381,1.8751353,14.729922,0.96510315,12.427446397173206,14.046377,137.99249792099,,,16.968770000000003,-65.19623,13.055814,0.11,14.046377,38.604126,29.471027000000003,8.593591e-14,16.108664,11.372313499999999,17.454012,800,11.220949000000001,40,16.968770000000003,-0.018,0.9999958000000001,-0.002
40,26.963175,1.5692856000000002,14.630365,1.0320225,11.779547553710177,23.915531,142.17904281616208,,,16.968770000000003,-63.391254,12.904507,0.11,23.915531,42.312923,32.97191,4.8355708e-17,16.08397,11.345801,6.9841565999999995,820,10.648073,41,16.968770000000003,-0.008,0.9999958000000001,-0.001
41,6.706637e-10,6.4110785,14.538313,2.3732742999999997e-12,11.868515110313265,1.0673122e-15,144.8841092586517,,,16.968770000000003,-77.56048,12.890558,0.11,9.926823000000001e-11,4.2996775e-09,5.2935767,,16.059872,2.527881e-11,12.438611,840,10.764158,42,16.968770000000003,0.043,0.9999958000000001,0.004
42,75.92567,1.0,14.417401000000002,1.7657131999999998,10.27139035759342,75.92567,148.2895662784576,,,16.968770000000003,-74.36313,12.851992999999998,0.11,75.92567,75.92567,50.427677,,16.036343,16.490139000000003,12.220547999999999,860,9.339082000000001,43,16.968770000000003,0.041,0.9999958000000001,0.004
43,56.263172,1.2657156,14.296362,1.6184812,9.985958510887826,17.85995,151.99458622932434,,,16.968770000000003,-71.00019,12.860569,0.11,53.353226,71.21316999999999,41.82762,2.8056707999999996e-38,16.013353,15.014698000000001,13.200584,880,9.091659,44,16.968770000000003,0.039,0.9999958000000001,0.004
44,44.758305,1.3052143999999999,14.180457999999998,1.2982041000000002,9.973708544031314,6.606580999999999,157.49281406402588,,,16.968770000000003,-67.620224,12.888418,0.11,43.475964000000005,58.419180000000004,38.04177,1.1632338e-36,15.990879999999999,12.04027,13.967757,900,9.080753,45,16.968770000000003,0.036,0.9999958000000001,0.004
45,6.782341e-10,6.78233,14.0716305,1.6200123e-16,10.074272702173154,,162.68144989013672,,,16.968770000000003,-622.62537,12.919749000000001,0.11,3.320284e-15,4.6000075e-09,5.003817,,15.968901,1.4179419000000002e-15,14.335648999999998,920,9.174333,46,16.968770000000003,0.572,0.9999958000000001,0.065
46,8.1417136e-05,1.0000616,13.954629,1.732286e-06,9.410630779535287,8.141703400000001e-05,165.33703112602234,,,16.968770000000003,-519.6842,12.345929,0.11,8.141703400000001e-05,8.142215e-05,33.935463,,15.947394000000001,1.4850154999999999e-05,-13.060488000000001,940,8.5725765,47,16.968770000000003,0.439,0.9999958000000001,0.047
47,29.376461,1.0000016999999999,13.842591,0.61201066,9.419145343746088,29.376461,170.29553318023682,,,16.968770000000003,-540.2231,12.335471,0.11,29.376461,29.376509999999996,39.186609999999995,,15.926341,5.249129,12.8334255,960,8.5768585,48,16.968770000000003,0.481,0.9999958000000001,0.052
48,3.8518746e-08,1.1244527,13.734937,7.839289e-10,9.411169841726656,,174.65035557746887,,,16.968770000000003,-171.6195,12.361397,0.11,3.8412516000000006e-08,4.331250700000001e-08,30.181383,,15.905722,7.0685897e-09,14.118089999999999,980,8.567505,49,16.968770000000003,0.148,0.9999958000000001,0.015
49,66.3142,1.0,13.638611,1.326284,9.797720213452916,66.3142,178.78191924095154,,,16.968770000000003,-177.98077,12.252272999999999,0.11,66.3142,66.3142,45.766174,,15.885519,11.828634,7.8951383,1000,8.918628,50,16.968770000000003,0.157,0.9999958000000001,0.016
50,36.817409999999995,1.283427,13.546377,0.92651874,9.813867420171157,34.560677,182.85338044166562,,,16.968770000000003,-159.82996,12.152846,0.11,34.560677,47.252457,34.71707,,15.865717000000002,8.274166000000001,7.3273625,1020,8.934698,51,16.968770000000003,0.144,0.9999958000000001,0.014
51,0.0035264084999999997,1.1412655,13.457932999999999,7.739545e-05,9.828017478302453,4.1748853999999996e-07,187.9692687988281,,,16.968770000000003,-214.81699,12.092682,0.11,0.0035149963,0.0040245685,29.737447999999997,,15.846298,0.000688714,9.274953,1040,8.947346000000001,52,16.968770000000003,0.195,0.9999958000000001,0.02
52,34.25157,1.0038344000000001,13.370872,0.64873403,9.712186668799056,34.251488,193.4845268726349,,,16.968770000000003,-227.8308,11.987083,0.11,34.251488,34.382903999999996,39.54485,,15.8272505,5.736941000000001,7.4864707,1060,8.843637,53,16.968770000000003,0.209,0.9999958000000001,0.021
53,43.02827,1.3924813999999999,13.286874,1.1095568,9.702181534624993,35.44404,197.530517578125,,,16.968770000000003,-221.1892,12.054186,0.11,35.44404,59.91607,34.178703000000006,,15.808557999999998,9.806718,16.100277,1080,8.834997,54,16.968770000000003,0.207,0.9999958000000001,0.021
54,36.225365000000004,1.7196043999999997,13.205604999999998,1.1326053999999999,9.68495501608975,23.411777,202.6224994659424,,,16.968770000000003,-217.00705,12.02657,0.11,23.411777,62.293296999999995,29.73712,,15.790208999999999,10.001453,10.647376,1100,8.816991999999999,55,16.968770000000003,0.207,0.9999958000000001,0.021
55,30.894632,1.9948053,13.127614999999999,1.1005138,9.708444997338258,16.32024,208.6465814113617,,,16.968770000000003,-208.8894,12.033414,0.11,16.405302,61.628777,26.735107,,15.77219,9.722147999999999,12.441479,1120,8.838218,56,16.968770000000003,0.204,0.9999958000000001,0.021
56,19.016189999999998,1.2666984,13.052772500000001,0.42259255,9.732289411175302,0.47891334,213.78689551353455,,,16.968770000000003,-160.61623,12.049758,0.11,18.546116,24.087776,30.562199,,15.754491,3.7700758000000003,12.984456,1140,8.861613,57,16.968770000000003,0.162,0.9999958000000001,0.016
57,3.2147088,1.1681241000000002,12.981484,0.064744465,9.795922203496241,0.002447968,218.470468044281,,,16.968770000000003,-123.70151499999999,12.038314,0.11,3.1903585999999997,3.755179,29.632620000000003,,15.737098999999999,0.5795954000000001,12.001068,1160,8.918061999999999,58,16.968770000000003,0.122,0.9999958000000001,0.012
58,47.831127,1.4142395,12.913836,1.1465198,9.875441383219068,34.019688,224.89887690544128,,,16.968770000000003,-111.637375,12.018364,0.11,34.019688,67.64466999999999,34.31969,,15.720004999999999,10.322668,11.789545,1180,8.990244,59,16.968770000000003,0.106,0.9999958000000001,0.011
59,29.729546000000003,1.4121145,12.848934,0.699692,9.905734055945539,18.658627,230.248961687088,,,16.968770000000003,-103.21531,12.040519,0.11,23.144539,41.98152,30.342959999999998,,15.7031975,6.3098235,13.432916,1200,9.019663000000001,60,16.968770000000003,0.091,0.9999958000000001,0.009
60,35.84217,1.6623748999999999,12.785953,0.9767725,9.89328120127376,10.007799,233.56099557876587,,,16.968770000000003,-102.60244,12.076039999999999,0.11,25.313759,59.583121999999996,29.221573,,15.686668,8.806479,14.599107,1220,9.00712,61,16.968770000000003,0.095,0.9999958000000001,0.01
61,52.238640000000004,1.5769401,12.725047,1.3286645000000001,9.895805705709577,9.388009,238.6760880947113,,,16.968770000000003,-109.051,12.059702,0.11,47.605553,82.377205,33.477127,,15.670407,11.95599,11.216719,1240,9.009822,62,16.968770000000003,0.113,0.9999958000000001,0.011
62,32.280167,1.3411741000000001,12.666056,0.6871956,9.894756673374905,0.02012531,243.17715120315552,,,16.968770000000003,-121.616196,12.144167,0.11,30.878241999999997,43.293324,31.451157000000002,,15.654407500000001,6.146806,17.29394,1260,9.00855,63,16.968770000000003,0.135,0.9999958000000001,0.014
63,36.293,1.9285748999999999,12.608209,1.0936526000000002,9.844844156626989,18.650497,248.45907735824585,,,16.968770000000003,-124.01140600000001,12.140244000000001,0.11,25.088755,69.99377,27.38004,,15.6386595,9.782829,12.299511,1280,8.963868,64,16.968770000000003,0.141,0.9999958000000001,0.014
64,16.94835,1.6211554,12.551835,0.42270630000000003,9.821712606549717,0.9139877000000001,252.37871146202087,,,16.968770000000003,-144.0384,12.1811075,0.11,13.642717999999999,27.47591,24.703384,,15.623154999999999,3.7692182,14.827677,1300,8.943928999999999,65,16.968770000000003,0.166,0.9999958000000001,0.017
65,34.95646,2.079727,12.496445,1.1015135,9.771812961877457,0.43133968,258.47466349601746,,,16.968770000000003,-173.83123999999998,12.157877000000001,0.11,23.976688,72.69989,26.061360999999998,,15.607887,9.743095,11.247879,1320,8.896047,66,16.968770000000003,0.198,0.9999958000000001,0.02
66,27.839928000000004,1.5027806000000001,12.442051,0.62443733,9.720804349377007,1.9237802,265.7417290210724,,,16.968770000000003,-146.2804,12.108182000000001,0.11,26.797998,41.837303000000006,28.135576,,15.59285,5.5524125,8.837731,1340,8.852144000000001,67,16.968770000000003,0.173,0.9999958000000001,0.017
67,22.944225,1.7649754,12.389378,0.5955293,9.730771245735149,4.232718,270.810161113739,,,16.968770000000003,-141.57994,12.046515,0.11,21.140818,40.495995,24.52497,,15.578033999999999,5.2966347,8.352578999999999,1360,8.86021,68,16.968770000000003,0.171,0.9999958000000001,0.017
68,29.322702000000003,1.647245,12.338648,0.7000243,9.763223316249617,1.9195071e-05,276.3727562427521,,,16.968770000000003,-107.6899,12.118322000000001,0.11,26.841812,48.301678,26.874977,,15.563436,6.2723722,17.446814,1380,8.889046,69,16.968770000000003,0.13,0.9999958000000001,0.013
69,34.082775,1.8274301,12.29063,0.88976985,9.859123782156802,27.149203999999997,281.13054370880127,,,16.968770000000003,-102.04664,12.070477,0.11,27.149203999999997,62.28389,26.560543,,15.5490465,7.989361,9.1358795,1400,8.977378,70,16.968770000000003,0.123,0.9999958000000001,0.012
70,47.686409999999995,2.3568392000000005,12.243916,1.5829464,9.856241129857569,0.3155228,286.2351334095001,,,16.968770000000003,-92.10606,12.051383,0.11,23.265724,112.3892,28.662231,,15.5348625,14.262633,10.916159,1420,8.973868,71,16.968770000000003,0.104,0.9999958000000001,0.01
71,39.840275,2.6092967999999996,12.198857,1.4438208000000001,9.882845393946148,15.09482,291.4769363403321,,,16.968770000000003,-90.982574,12.060429,0.11,18.480774,103.9551,26.011906,,15.520876000000001,13.005513,12.30148,1440,8.999792,72,16.968770000000003,0.105,0.9999958000000001,0.011
72,34.032536,2.7160118,12.155353999999999,1.2662023,9.90906783937258,12.154722999999999,297.1001152992248,,,16.968770000000003,-88.6197,12.073903999999999,0.11,14.452397,92.43276999999999,23.906143,,15.507082999999998,11.410785,12.726956,1460,9.023021,73,16.968770000000003,0.102,0.9999958000000001,0.01
73,31.6941,2.9137492000000003,12.112859,1.2479548,9.897180159720312,12.110408999999999,302.9004118442536,,,16.968770000000003,-87.21887,12.111146000000002,0.11,12.208174,92.348656,22.89322,,15.493476999999999,11.245842999999999,14.654105,1480,9.0108185,74,16.968770000000003,0.102,0.9999958000000001,0.01
74,0.08669821,1.3290545,12.071479,0.0015363552,9.894625451122034,0.00029482925,306.96362090110784,,,16.968770000000003,-83.924194,12.162072,0.11,0.08452097,0.11522665,25.54896,,15.480054,0.013861623,15.7593155,1500,9.009302,75,16.968770000000003,0.074,0.9999958000000001,0.007
75,37.529106,1.0022808,12.031595,0.49493033,9.929700081393564,37.529053000000005,313.72373199462885,,,16.968770000000003,-82.74664,12.110066999999999,0.11,37.529053000000005,37.614703999999996,38.334618,,15.466807999999999,4.4743075,9.201587,1520,9.040314,76,16.968770000000003,0.073,0.9999958000000001,0.007
76,10.718747,1.3925296999999999,11.992836,0.19384642,9.936754005193722,8.991602,320.06851744651794,,,16.968770000000003,-82.65991,12.148564,0.11,8.991602,14.926174,26.124423999999998,,15.453736,1.7532816000000002,15.665301999999999,1540,9.04712,77,16.968770000000003,0.067,0.9999958000000001,0.007
77,16.066448,1.3119563,11.955172,0.2702369,9.945387778975732,15.6485405,325.5756549835205,,,16.968770000000003,-82.244194,12.156613,0.11,15.6485405,21.078478,28.314407,,15.440833,2.4465206000000004,13.585102,1560,9.055086,78,16.968770000000003,0.064,0.9999958000000001,0.006
78,26.461601,1.3806517,11.918621,0.46245894,9.960105157135198,25.519645999999998,331.8984882831573,,,16.968770000000003,-83.841415,12.216005000000001,0.11,25.519645999999998,36.534256,28.775993,,15.428094,4.1951833,17.590973,1580,9.067667,79,16.968770000000003,0.056,0.9999958000000001,0.006
79,0.0015651915,1.3691417,11.8834915,2.6787011000000003e-05,10.002252761100278,,338.5946159362793,,,16.968770000000003,-1040.2012,12.167489,0.11,0.0015115114999999998,0.0021429689999999998,24.787909,,15.415516,0.0004538276,8.912687,1600,9.108243,80,16.968770000000003,-0.453,0.9999958000000001,-0.049
80,2.1060539999999998e-08,1.7724102,11.941955,3.6083841e-10,18.386854407376386,7.05995e-21,344.33265948295593,,,16.968770000000003,-1080.6821,11.837042,0.11,1.8863707e-08,3.7327915000000004e-08,19.147678,,15.403093,6.1098535e-09,-13.60479,1620,16.618986,81,16.968770000000003,-0.549,0.9999958000000001,-0.062
81,44.923035,1.0,12.004909,0.5478419,18.88423920834196,44.923035,350.0912039279938,,,17.104174,-1089.287,11.867725,0.11,44.923035,44.923035,43.57873,,15.390822,9.370383,15.346825,1640,17.104174,82,17.104174,-0.616,0.9999958000000001,-0.072
82,65.9146,1.2892008,12.065676,1.0238211,18.8259804710706,61.648125,356.0228157043457,,,17.104174,-1080.509,11.878789,0.11,61.648125,84.97715,44.004837,,15.378701000000001,17.4703,13.343174,1660,17.048553,83,17.104174,-0.634,0.9999958000000001,-0.075
83,18.059502,2.4720880000000003,12.125084,0.5314843,18.83347467638036,1.5300017e-10,361.3580596446991,,,17.104174,-654.79755,11.831822,0.11,11.805437,44.64468,22.805864,7.6738496e-16,15.366725,8.968029,8.124369999999999,1680,17.056032000000002,84,17.104174,-0.221,0.9999958000000001,-0.023
84,29.179619,3.1473765,12.1779785,1.0804617,18.37492984507268,0.6630676999999999,368.48213028907776,,,17.104174,-764.9195599999999,11.842927,0.11,11.793476,91.83925,29.116822999999997,4.1868657999999995e-32,15.354891,18.247978,13.259806,1700,16.621204000000002,85,17.104174,-0.278,0.9999958000000001,-0.028
85,24.482672,2.9762247000000004,12.232603999999998,0.84727824,18.64470248455316,2.2268915000000002,374.07494640350336,,,17.104174,-781.49646,11.834471,0.11,12.9347,72.86593,25.807507,1.1347713999999999e-36,15.343195000000001,14.313633,11.084182,1720,16.875717,86,17.104174,-0.292,0.9999958000000001,-0.03
86,28.546783,2.098137,12.28628,0.68844897,18.669480284574302,,380.9451427459717,,,17.104174,-180.0656,11.860906,0.11,22.047785,59.895058,22.384119000000002,,15.331634,6.079966000000001,14.319019,1740,16.90243,87,17.104174,0.214,0.9999958000000001,0.022
87,51.28096,1.7597175999999999,12.250634,1.0254546,10.023996113741592,4.0885357e-32,387.8076283931732,,,17.104174,-209.51314,11.566564999999999,0.11,30.55169,90.24000500000001,28.415558,,15.320205999999999,8.975878999999999,-13.687676999999999,1760,9.149453999999999,88,17.104174,0.242,0.9999958000000001,0.025
88,42.155342,2.5991554,12.211673,1.2311043,9.645389102759538,0.24911632,393.4247009754181,,,17.104174,-160.29924,11.569530499999999,0.11,19.470132999999997,109.56828,24.05518,,15.308906,10.893848,11.93886,1780,8.783142999999999,89,17.104174,0.198,0.9999958000000001,0.02
89,36.21322,2.420415,12.174180999999999,0.9739002,9.707581314136874,4.2724866e-19,397.4330739974976,,,17.104174,-94.48311,11.604669,0.11,20.972317,87.65101999999999,22.885014,,15.297732,8.751757000000001,14.594672000000001,1800,8.837253,90,17.104174,0.119,0.9999958000000001,0.012
