,IWMean,TimeElapsed,DenMISEMeanLog,target_sum_log_mean,LQGmu1,ReturnStepMax,IWMax,IWNorm2,Bound,ReturnMean,TimestepsSoFar,URet,ReturnMin,MISE,DenMISELogFirst,LQGmu01,ReturnMax,IWLastEpisode,IWFirstEpisode,ReturnAbsMax,IWNorm1,Iteration,ReturnLastEpisode,DenMISELogLast,LQGsigma,IWMin,SqrtESSClassic
18,0.9444448000000001,9.382325172424316,13.422364000000002,-46.166626,1.0,0.99233466,1.0555558999999999,4.352168,8.439029,8.914859,380,9.364743809008043,,8.05372,10.567062,0.998,15.807039999999999,1.0555558999999999,,15.807039999999999,17.94445,19,8.529069999999999,14.027704,0.11,,4.123106
19,0.94736826,9.581751585006712,13.549895999999999,-43.05431,1.0,0.99233466,1.0526327,4.465936699999999,8.453874,8.89622,400,9.381070278028718,,8.079421,10.515769,0.998,15.807039999999999,1.0526307,,15.807039999999999,18.947364999999998,20,8.542089,16.028444,0.11,,4.242641000000001
20,0.94999987,9.944198846817015,13.728735,-40.175205,1.0,0.99233466,1.0500003,4.5768433,8.46541,8.877824,420,9.348091654525565,,8.1009445,10.466978999999998,0.998,15.807039999999999,1.0499998,,15.807039999999999,19.949997,21,8.509901,17.358027,0.11,,4.3588986
21,0.95238113,10.279029130935667,13.796992999999999,-37.652386,1.0,0.99233466,1.0476192,4.685096,8.476998,8.862378999999999,440,9.375719891836804,,8.121761,10.420459,0.998,15.807039999999999,1.0476192,,15.807039999999999,20.952385,22,8.538034,15.280323000000001,0.11,,4.472136
22,0.9545455,10.480132341384886,13.819376,-35.389072,1.0,0.99233466,1.0454555,4.790875,8.487667,8.848573,460,9.382886654201428,,8.140991,10.376007000000001,0.998,15.807039999999999,1.0454545,,15.807039999999999,21.954546,23,8.544834,14.359319000000001,0.11,,4.582575299999999
23,0.95652175,10.787169456481934,14.048617000000002,-33.105816,1.0,0.99233466,1.0434793,4.894346700000001,8.495851,8.834572,480,9.34760561356085,,8.1571455,10.333447,0.998,15.807039999999999,1.0434793,,15.807039999999999,22.956522,24,8.512551,19.366575,0.11,,4.690416
24,0.95833343,11.15035104751587,14.026812,-31.238075,1.0,0.99233466,1.0416676999999999,4.995658000000001,8.502279,8.820793,500,9.320376335336157,,8.17102,10.292625,0.998,15.807039999999999,1.0416667,,15.807039999999999,23.958336,25,8.490112,13.546857999999999,0.11,,4.795832
25,0.9600001,11.406582832336426,14.241135,-29.279684000000003,1.0,0.99233466,1.0400001,5.094939,8.510032,8.809963,520,9.380775458959569,,8.185746,10.253405,0.998,15.807039999999999,1.0400001,,15.807039999999999,24.960003,26,8.539197,19.640852,0.11,,4.8989797
26,0.9615386999999999,11.52436351776123,14.308672,-27.59739,1.0,0.99233466,1.0384619000000002,5.192309,8.516517,8.799396,540,9.365661980522473,,8.198783,10.215665,0.998,15.807039999999999,1.0384619000000002,,15.807039999999999,25.961544,27,8.524643,16.10458,0.11,,5.0
27,0.9629628,11.781811475753784,14.339875,-26.06687,1.0,0.99233466,1.0370378,5.287871400000001,8.521021000000001,8.788241000000001,560,9.323470184373562,,8.209457,10.1792965,0.998,15.807039999999999,1.0370368,,15.807039999999999,26.96296,28,8.487088,15.220777499999999,0.11,,5.0990195
28,0.9642858,11.99088978767395,14.154487,-24.85644,1.0,0.99233466,1.0357144,5.38173,8.524972,8.7777195,580,9.31608755556689,,8.219233000000001,10.144205,0.998,15.807039999999999,1.0357144,,15.807039999999999,27.964289,29,8.483118,9.000592999999999,0.11,,5.196152
29,0.96551704,12.33352255821228,14.230463,-23.47778,1.0,0.99233466,1.0344834,5.473967,8.530255,8.76954,600,9.373132889874997,,8.230025,10.110304,0.998,15.807039999999999,1.0344824000000001,,15.807039999999999,28.965511,30,8.532307000000001,16.469463,0.11,,5.2915025
30,0.9666665999999999,12.653051376342773,13.951215,-22.538462,1.0,0.99233466,1.0333347,5.564669599999999,8.533242,8.760079,620,9.30904521639176,,8.2382345,10.077514,0.998,15.807039999999999,1.0333332,,15.807039999999999,29.966663,31,8.476275999999999,5.608235,0.11,,5.385164700000001
31,0.96774185,13.043398141860962,14.060070999999999,-21.28727,1.0,0.99233466,1.0322591,5.65391,8.538829,8.753985,640,9.403708882854401,,8.248778999999999,10.045766,0.998,15.807039999999999,1.0322591,,15.807039999999999,30.967740000000003,32,8.565071000000001,17.467922,0.11,,5.4772253
32,0.96874976,13.564730167388914,13.930067999999999,-20.344234,1.0,0.99233466,1.0312506,5.7417555,8.541627,8.745965,660,9.319472940863065,,8.256294,10.014994,0.998,15.807039999999999,1.0312496,,15.807039999999999,31.968742,33,8.48932,9.802175,0.11,,5.5677642999999994
33,0.96969706,14.074470520019533,14.041070999999999,-19.223368,1.0,0.99233466,1.030304,5.8282742999999995,8.545113,8.739305,680,9.356596991702737,,8.264274,9.985141,0.998,15.807039999999999,1.030304,,15.807039999999999,32.9697,34,8.519513,17.735428,0.11,,5.656854599999999
34,0.97058845,14.667279720306395,14.043026000000001,-18.269306,1.0,0.99233466,1.0294121999999999,5.913521299999999,8.547863000000001,8.732569999999999,700,9.341300393167133,,8.271312,9.956153,0.998,15.807039999999999,1.0294121999999999,,15.807039999999999,33.970596,35,8.503587,14.139793,0.11,,5.744562999999999
35,0.97142863,15.160089254379272,14.029879000000001,-17.383291,1.0,0.99233466,1.0285720999999999,5.9975510000000005,8.551606,8.72738,720,9.386840195184648,,8.279152,9.927982,0.998,15.807039999999999,1.0285711,,15.807039999999999,34.97143,36,8.545694000000001,13.599097,0.11,,5.830952
36,0.9722223,15.614261865615845,13.867466,-16.695185000000002,1.0,0.99233466,1.0277779,6.0804160000000005,8.552788,8.72023,740,9.296898599416485,,8.284253999999999,9.900583000000001,0.998,15.807039999999999,1.0277779,,15.807039999999999,35.972225,37,8.462833,8.049182,0.11,,5.9160794999999995
37,0.97297305,16.099140167236328,13.862282,-15.894657999999998,1.0,0.99233466,1.0270274,6.162163,8.556376,8.715907000000001,760,9.397553280039904,,8.291598,9.873916,0.998,15.807039999999999,1.0270274,,15.807039999999999,36.972977,38,8.555984500000001,13.698181,0.11,,6.0
38,0.97368425,16.575437068939213,13.920454000000001,-15.072129,1.0,0.99233466,1.0263165,6.2428360000000005,8.559566,8.711646,780,9.389780464187712,,8.29839,9.8479395,0.998,15.807039999999999,1.0263145,,15.807039999999999,37.973686,39,8.549733,16.157989999999998,0.11,,6.0827622
39,0.97435904,16.936094522476196,13.981914999999999,-14.284560999999998,1.0,0.99233466,1.0256413,6.3224764,8.562863,8.707902,800,9.40263232620272,,8.305147,9.822622,0.998,15.807039999999999,1.0256413,,15.807039999999999,38.97436,40,8.561886,16.405262,0.11,,6.164414
40,0.97499996,17.094841003417972,13.976633999999999,-13.59919,1.0,0.99233466,1.0250009,6.4011226,8.5636425,8.702085,820,9.302032869204423,,8.309252,9.797930000000001,0.998,15.807039999999999,1.025,,15.807039999999999,39.975,41,8.469389,13.790989000000001,0.11,,6.244998000000001
41,0.9756097,17.265464544296265,13.866063,-13.052024000000001,1.0,0.99233466,1.024391,6.4788120000000005,8.566073,8.698229,840,9.382904138090698,,8.314883,9.773831,0.998,15.807039999999999,1.0243901,,15.807039999999999,40.975609999999996,42,8.540152,9.357688000000001,0.11,,6.324555999999999
42,0.9761907,17.50687003135681,13.867811999999999,-12.423160000000001,1.0,0.99233466,1.02381,6.555581599999999,8.56777,8.693978999999999,860,9.354299643133466,,8.319662,9.750301,0.998,15.807039999999999,1.0238091,,15.807039999999999,41.9762,43,8.515492,13.965587,0.11,,6.403124
43,0.97674406,17.958534955978394,13.881479,-11.810906,1.0,0.99233466,1.0232565,6.631455,8.569874,8.690434,880,9.375690697683655,,8.324738,9.727312,0.998,15.807039999999999,1.0232556000000002,,15.807039999999999,42.976738,44,8.538002,14.493016,0.11,,6.4807405
44,0.97727257,18.54651498794556,13.881345000000001,-11.239083,1.0,0.99233466,1.0227287,6.7064699999999995,8.572148,8.687335000000001,900,9.38984497337242,,8.329879,9.704839,0.998,15.807039999999999,1.0227268,,15.807039999999999,43.977264,45,8.550980000000001,13.898646,0.11,,6.5574384000000006
45,0.9777777,19.029150485992428,14.020304999999999,-10.553054,1.0,0.99233466,1.0222235999999998,6.780654400000001,8.574667999999999,8.684737,920,9.409329969481332,,8.335167,9.68286,0.998,15.807039999999999,1.0222216999999998,,15.807039999999999,44.977776,46,8.56782,20.296229999999998,0.11,,6.633249799999999
46,0.9782609,19.510419368743893,14.025092,-10.024500999999999,1.0,0.99233466,1.0217402,6.8540344,8.575830999999999,8.681056,940,9.34769104568057,,8.339006,9.661354,0.998,15.807039999999999,1.0217392,,15.807039999999999,45.97826,47,8.511736,14.267467499999999,0.11,,6.708203999999999
47,0.97872335,20.15424489974976,14.063165,-9.484503,1.0,0.99233466,1.0212774,6.926634299999999,8.576734,8.67735,960,9.339450443722802,,8.342497999999999,9.640301,0.998,15.807039999999999,1.0212765,,15.807039999999999,46.97872,48,8.503142,15.874376000000002,0.11,,6.7823305
48,0.9791667,20.743767499923703,14.156811,-8.909436999999999,1.0,0.99233466,1.0208344,6.9984803,8.578969,8.675158999999999,980,9.41429933385783,,8.347239,9.619681,0.998,15.807039999999999,1.0208324,,15.807039999999999,47.979168,49,8.570041999999999,18.673060999999997,0.11,,6.8556550000000005
49,0.97959167,21.27419924736023,14.216879999999998,-8.387221,1.0,0.99233466,1.0204091,7.069594400000001,8.579985,8.671975,1000,9.356211584451136,,8.35068,9.599478999999999,0.998,15.807039999999999,1.020408,,15.807039999999999,48.979584,50,8.515929,17.181116,0.11,,6.9282026
50,0.9799999,21.782422304153442,14.3114805,-7.848616000000001,1.0,0.99233466,1.0200014000000002,7.14,8.581493,8.66946,1020,9.385754874010336,,8.354541000000001,9.579676,0.998,15.807039999999999,1.0199995000000002,,15.807039999999999,49.979996,51,8.543688000000001,19.061922,0.11,,6.9999994999999995
51,0.9803921,22.446613073349,14.375727,-7.357457000000001,1.0,0.99233466,1.0196085,7.209715400000001,8.582374,8.666505,1040,9.353142193709877,,8.357702,9.560258000000001,0.998,15.807039999999999,1.0196085,,15.807039999999999,50.98039,52,8.515779,17.672237,0.11,,7.0710683
52,0.98076934,23.17333698272705,14.437628,-6.884765600000001,1.0,0.99233466,1.0192313,7.278764,8.583986999999999,8.664433,1060,9.397103616511508,,8.361528999999999,9.541209,0.998,15.807039999999999,1.0192313,,15.807039999999999,51.980774,53,8.556675,17.676119,0.11,,7.141429
53,0.9811321,23.701743841171265,14.441779,-6.4850535,1.0,0.99233466,1.0188688,7.347161,8.584495,8.661431,1080,9.340043875000587,,8.364186,9.522517,0.998,15.807039999999999,1.0188679,,15.807039999999999,52.98113299999999,54,8.502367,14.681004000000001,0.11,,7.211103
54,0.9814813,24.362693548202515,14.494457,-6.0512122999999995,1.0,0.99233466,1.01852,7.4149265,8.586432,8.659979,1100,9.424049457526603,,8.368212,9.5041685,0.998,15.807039999999999,1.0185181,,15.807039999999999,53.981472,55,8.5815735,17.357935,0.11,,7.2801089999999995
55,0.9818181999999999,25.208255767822266,14.452072,-5.7260575,1.0,0.99233466,1.018182,7.482078,8.586387,8.656716000000001,1120,9.308995940800846,,8.370196,9.48615,0.998,15.807039999999999,1.018182,,15.807039999999999,54.98181999999999,56,8.47728,12.139434,0.11,,7.3484693
56,0.98214287,25.86198139190674,14.529976000000001,-5.293522,1.0,0.99233466,1.0178578,7.5486317,8.586948,8.6541815,1140,9.349899504317376,,8.372732000000001,9.468451,0.998,15.807039999999999,1.0178578,,15.807039999999999,55.98214300000001,57,8.512217999999999,18.910719,0.11,,7.416197299999999
57,0.982456,26.434427738189697,14.497557,-4.983548000000001,1.0,0.99233466,1.0175452,7.6146006999999996,8.587183,8.651449000000001,1160,9.331260858837402,,8.374888,9.451058,0.998,15.807039999999999,1.0175433,,15.807039999999999,56.98245,58,8.495722,12.667529,0.11,,7.483314
58,0.9827585999999999,27.092506170272827,14.411874,-4.7384577000000005,1.0,0.99233466,1.0172425999999999,7.6800046,8.5875025,8.648914,1180,9.338051412462363,,8.377078,9.433964,0.998,15.807039999999999,1.0172416,,15.807039999999999,57.982758,59,8.501843,9.459738,0.11,,7.549834
59,0.98305094,27.724283695220947,14.435342000000002,-4.39525,1.0,0.99233466,1.0169496999999998,7.7448545,8.588272,8.646931,1200,9.3692431481624,,8.379669999999999,9.417157000000001,0.998,15.807039999999999,1.0169496999999998,,15.807039999999999,58.98305500000001,60,8.52993,15.837198,0.11,,7.615773
60,0.9833333000000001,28.422182083129886,14.51564,-4.005704,1.0,0.99233466,1.0166684000000001,7.809164,8.589707,8.645708,1220,9.415595207956292,,8.38288,9.400627,0.998,15.807039999999999,1.0166664,,15.807039999999999,59.98333,61,8.572375,19.350538,0.11,,7.681146000000001
61,0.9836065,28.96647524833679,14.606144,-3.6159372000000003,1.0,0.99233466,1.0163950000000002,7.872948599999999,8.590864,8.644311,1240,9.400091639252539,,8.385767999999999,9.384367,0.998,15.807039999999999,1.0163931000000002,,15.807039999999999,60.98360400000001,62,8.559016999999999,20.143555,0.11,,7.7459674
62,0.9838710999999999,29.50348424911499,14.601015,-3.3313123999999994,1.0,0.99233466,1.0161295,7.936222,8.591474,8.642466,1260,9.369669113815856,,8.388065,9.368366,0.998,15.807039999999999,1.0161295,,15.807039999999999,61.983880000000006,63,8.528138,14.299414,0.11,,7.8102503
63,0.9841271999999999,30.11398029327393,14.615085999999998,-3.0365515,1.0,0.99233466,1.0158737,7.998993400000001,8.591463000000001,8.640102,1280,9.323512561027526,,8.389702,9.352618,0.998,15.807039999999999,1.0158737,,15.807039999999999,62.984142000000006,64,8.491222,15.517648999999999,0.11,,7.8740087
64,0.98437506,31.12038230895996,14.583518,-2.796074,1.0,0.99233466,1.0156257,8.061274000000001,8.591952000000001,8.638316,1300,9.363060386034242,,8.391799,9.337114,0.998,15.807039999999999,1.0156246,,15.807039999999999,63.98438,65,8.523937,12.579066000000001,0.11,,7.9372544000000005
65,0.9846156999999999,31.75106954574585,14.663329999999998,-2.4524665,1.0,0.99233466,1.0153855,8.123078,8.592656,8.636819000000001,1320,9.380978589390264,,8.394072999999999,9.321847,0.998,15.807039999999999,1.0153855,,15.807039999999999,64.984634,66,8.539446,19.866754999999998,0.11,,8.000001
66,0.9848484000000001,32.420482635498054,14.739988,-2.119895,1.0,0.99233466,1.015153,8.184413000000001,8.592972,8.635019,1340,9.3517682968025,,8.395922,9.306808,0.998,15.807039999999999,1.015153,,15.807039999999999,65.98484,67,8.516285,19.814768,0.11,,8.062257
67,0.98507464,33.27031517028809,14.761169,-1.8503332,1.0,0.99233466,1.0149266,8.245292999999998,8.593252,8.633255,1360,9.352665973178784,,8.3977,9.291994,0.998,15.807039999999999,1.0149266,,15.807039999999999,66.98508000000001,68,8.515055,16.195467,0.11,,8.124039
68,0.985294,33.790348768234246,14.749947,-1.6203803999999997,1.0,0.99233466,1.0147069,8.305725,8.593886,8.631910000000001,1380,9.377371991741194,,8.399799,9.277395,0.998,15.807039999999999,1.0147059,,15.807039999999999,67.98528,69,8.540445,14.001766,0.11,,8.185352
69,0.9855072,34.03011679649353,14.731926999999999,-1.404123,1.0,0.99233466,1.0144940999999998,8.365722,8.593459,8.629584,1400,9.303932781030998,,8.4008045,9.263005999999999,0.998,15.807039999999999,1.014492,,15.807039999999999,68.985504,70,8.469144,13.503252999999999,0.11,,8.246211
70,0.9857143,34.27319622039795,14.736094,-1.1722821,1.0,0.99233466,1.0142870000000002,8.425289999999999,8.593746000000001,8.628026,1420,9.354424395561812,,8.4024935,9.248821000000001,0.998,15.807039999999999,1.0142851000000002,,15.807039999999999,69.98572,71,8.5189495,15.042344,0.11,,8.306624000000001
71,0.9859155000000001,34.57226490974426,14.837372,-0.8496636000000001,1.0,0.99233466,1.0140858,8.484441,8.594238,8.626731,1440,9.374940890699936,,8.404356,9.234836,0.998,15.807039999999999,1.0140848,,15.807039999999999,70.985916,72,8.534744,22.042273,0.11,,8.366599
72,0.98611116,34.821158170700066,14.836085999999998,-0.6356753,1.0,0.99233466,1.0138896000000002,8.54318,8.594997,8.625757,1460,9.39524690753667,,8.406457000000001,9.221042,0.998,15.807039999999999,1.0138896000000002,,15.807039999999999,71.986115,73,8.555655,14.757684,0.11,,8.426149
73,0.98630154,35.210686206817634,14.831665,-0.43064755,1.0,0.99233466,1.0137,8.601519999999999,8.595493,8.624578999999999,1480,9.378147703587292,,8.408267,9.207436999999999,0.998,15.807039999999999,1.0136981,,15.807039999999999,72.98631,74,8.53858,14.522795,0.11,,8.485281
74,0.9864866,35.77156472206116,14.861920000000001,-0.19653320000000002,1.0,0.99233466,1.0135144,8.659464,8.59587,8.623335,1500,9.372371388322724,,8.409930000000001,9.194014,0.998,15.807039999999999,1.0135144,,15.807039999999999,73.986496,75,8.531283,17.114520000000002,0.11,,8.544004
75,0.98666686,36.88371872901917,14.869901,0.009936684,1.0,0.99233466,1.0133345999999999,8.717024,8.595409,8.621317,1520,9.306536139643509,,8.410730000000001,9.180767999999999,0.998,15.807039999999999,1.0133326999999999,,15.807039999999999,74.98668,76,8.469952000000001,15.481926000000001,0.11,,8.602325
76,0.9868423000000001,37.522629976272576,14.864510000000001,0.19787519,1.0,0.99233466,1.0131588,8.774206,8.595809,8.620196,1540,9.375188170248228,,8.412366,9.167696000000001,0.998,15.807039999999999,1.0131578,,15.807039999999999,75.986855,77,8.535009,14.468194,0.11,,8.6602545
77,0.9870129999999999,38.11756134033203,14.947257999999998,0.46899024,1.0,0.99233466,1.0129888,8.831016,8.596122,8.619036999999999,1560,9.368687347550829,,8.413889,9.154793,0.998,15.807039999999999,1.0129868,,15.807039999999999,76.987015,78,8.529753,21.33195,0.11,,8.717798
78,0.98717946,38.941885471344,14.913295000000002,0.6186206999999999,1.0,0.99233466,1.0128217,8.887464,8.596231,8.61772,1580,9.351140130192297,,8.415186,9.142054,0.998,15.807039999999999,1.0128196,,15.807039999999999,77.987175,79,8.515007,12.277068,0.11,,8.774964
79,0.9873415999999999,39.69839191436768,14.938238,0.8225662,1.0,0.99233466,1.0126594,8.943555,8.596583,8.616686,1600,9.376978448631638,,8.416702,9.129475,0.998,15.807039999999999,1.0126584,,15.807039999999999,78.98733,80,8.535046000000001,16.921694,0.11,,8.831759
80,0.98749983,40.60641217231751,14.969937,1.0288433000000001,1.0,0.99233466,1.012501,8.999297,8.596874,8.615633,1620,9.37264921036266,,8.418136,9.117052000000001,0.998,15.807039999999999,1.0125,,15.807039999999999,79.98749000000001,81,8.531391000000001,17.518541,0.11,,8.888193
81,0.98765415,41.788578987121575,14.965886,1.1951071000000002,1.0,0.99233466,1.0123475,9.054694999999999,8.597344999999999,8.614796,1640,9.387188783503117,,8.419727,9.104782,0.998,15.807039999999999,1.0123446,,15.807039999999999,80.98764,82,8.546969,14.650170000000001,0.11,,8.94427
82,0.98780483,42.721181154251106,14.978537,1.3739654,1.0,0.99233466,1.0121969000000002,9.109755999999999,8.59671,8.612905,1660,9.290623985386134,,8.420192,9.092661,0.998,15.807039999999999,1.0121950000000002,,15.807039999999999,81.9878,83,8.457825,16.028257,0.11,,8.999999
83,0.9879518,43.92578411102295,14.992457,1.5501331,1.0,0.99233466,1.0120492,9.164485,8.596430999999999,8.611400999999999,1680,9.320380086601348,,8.420992,9.080685,0.998,15.807039999999999,1.0120482,,15.807039999999999,82.98795,84,8.486614999999999,16.1601,0.11,,9.055387
84,0.98809546,44.848810911178596,15.028746,1.7448457,1.0,0.99233466,1.0119064,9.218892,8.597132,8.610902000000001,1700,9.410246160349212,,8.422752000000001,9.0688505,0.998,15.807039999999999,1.0119054,,15.807039999999999,83.98810999999999,85,8.56888,18.088888,0.11,,9.110435
85,0.9882353000000001,45.779317378997796,15.029342999999999,1.9001813000000003,1.0,0.99233466,1.0117664000000002,9.272977000000001,8.596821,8.609435000000001,1720,9.320303244227828,,8.423483000000001,9.057153999999999,0.998,15.807039999999999,1.0117645,,15.807039999999999,84.988235,86,8.484772999999999,15.092020000000002,0.11,,9.165152
86,0.9883721,46.93938112258911,15.01854,2.0405580000000003,1.0,0.99233466,1.0116295,9.326749000000001,8.596463,8.607954,1740,9.312114551528893,,8.424147999999999,9.045592999999998,0.998,15.807039999999999,1.0116285,,15.807039999999999,85.98836999999999,87,8.480656,14.101408,0.11,,9.219544
87,0.9885059000000002,47.915210247039795,15.047676999999998,2.2174337000000004,1.0,0.99233466,1.0114954,9.380212,8.59632,8.60672,1760,9.334559286177189,,8.42501,9.034164,0.998,15.807039999999999,1.0114925,,15.807039999999999,86.98852,88,8.499325,17.594172,0.11,,9.27362
88,0.9886363000000001,49.13452672958374,15.070051999999999,2.3842232000000005,1.0,0.99233466,1.0113652,9.4333725,8.59629,8.605621000000001,1780,9.345694131190614,,8.425966,9.022865,0.998,15.807039999999999,1.0113633,,15.807039999999999,87.98863,89,8.508984,17.050426,0.11,,9.327378
89,0.9887640999999999,50.26269769668579,15.104501999999998,2.5598788,1.0,0.99233466,1.0112379,9.486235,8.596333,8.6046295,1800,9.353660763833764,,8.42698,9.011692,0.998,15.807039999999999,1.0112339,,15.807039999999999,88.98877,90,8.5162525,18.182001,0.11,,9.380832
90,0.98888886,51.562724113464355,15.0976095,2.6910849,1.0,0.99233466,1.0111125,9.538803999999999,8.596741,8.604024,1820,9.389982877291354,,8.428342,9.000642,0.998,15.807039999999999,1.0111105,,15.807039999999999,89.988884,91,8.549551,14.488581,0.11,,9.43398
91,0.9890110000000001,52.62214064598084,15.1212,2.849768,1.0,0.99233466,1.010991,9.591084,8.596847,8.6031475,1840,9.361720717295764,,8.429386000000001,8.989713,0.998,15.807039999999999,1.0109891,,15.807039999999999,90.98901,92,8.523425999999999,17.279057,0.11,,9.486834
92,0.9891305,53.57203483581543,15.153394,3.0141463,1.0,0.99233466,1.0108714,9.643081,8.597017,8.602362,1860,9.369396168352038,,8.430480000000001,8.978902,0.998,15.807039999999999,1.0108694999999999,,15.807039999999999,91.989136,93,8.530058,18.126175,0.11,,9.539392
93,0.98924726,54.60833287239075,15.147916,3.1380388999999997,1.0,0.99233466,1.0107539,9.6948,8.596721,8.601135000000001,1880,9.321457342415359,,8.43109,8.968206,0.998,15.807039999999999,1.0107518,,15.807039999999999,92.98924,94,8.487111,14.649315,0.11,,9.591661
