,ReturnAbsMax,DenMISELogFirst,IWMean,IWLastEpisode,SqrtESSClassic,IWMin,IWNorm2,Iteration,ReturnLastEpisode,ReturnMean,target_sum_log_mean,Bound,TimestepsSoFar,IWFirstEpisode,LQGmu01,ReturnMax,LQGsigma,DenMISEMeanLog,DenMISELogLast,URet,LQGmu1,IWNorm1,IWMax,ReturnStepMax,ReturnMin,MISE,TimeElapsed
0,15.807039999999999,13.511501,1.1235435,1.1235435,1.0,,1.1235435,1,15.807039999999999,15.807039999999999,13.627989000000001,19.348564,20,1.1235435,-0.01,15.807039999999999,0.11,13.511501,13.511501,17.497854397219367,-0.097,1.1235435,1.1235435,0.99233466,,17.759897,0.14613795280456546
1,15.807039999999999,13.571441,1.2920985,1.5005451,1.3961624,,1.8509287,2,15.464203,15.635622,16.863369,21.304913,40,1.0836518,-0.01,15.807039999999999,0.11,16.620287,19.669134,17.130192872932227,-0.095,2.584197,1.5005451,0.99233466,,20.16703,6.365468978881836
2,15.807039999999999,13.598942999999998,1.260843,1.0752289,1.695958,,2.23032,3,15.288174,15.519805999999999,16.087404,20.494616,60,1.0766368,-0.009,15.807039999999999,0.11,15.875617000000002,14.204467999999999,16.93314883367875,-0.094,3.7825290000000003,1.6306633999999998,0.99233466,,19.557878,6.729522705078125
3,15.807039999999999,13.617920999999999,1.2591527,0.95728195,1.8948276999999998,,2.6580837,4,15.793178,15.588149,16.173113,20.433516,80,1.0513175,-0.009,15.807039999999999,0.11,15.990530999999999,16.151255,17.4926694135311,-0.091,5.0366106,1.9932375,0.99233466,,19.595093,7.006220817565918
4,15.807039999999999,13.628132,1.3344568,1.542283,2.0373125,,3.275042,5,15.148247,15.500167999999999,14.986076,21.406948,100,0.9561851999999998,-0.009,15.807039999999999,0.11,14.786249,9.779361999999999,16.756003908990426,-0.087,6.672283999999999,2.4314895,0.99233466,,20.627163,7.345405101776122
5,15.807039999999999,13.620803,1.5162606,2.8515615000000003,2.1361191,,4.258921599999999,6,14.436687,15.322922,15.607660999999998,23.691847,120,0.8440791999999999,-0.008,15.807039999999999,0.11,15.348106,17.907695999999998,16.044852803448048,-0.084,9.097564,2.8515615000000003,0.99233466,,22.94813,7.894038677215576
6,15.807039999999999,13.598276,0.8552908000000001,0.85421383,2.5610714,,2.3377072999999995,7,15.359882999999998,15.328201000000002,14.806485999999998,13.799032,140,1.047087,-0.01,15.807039999999999,0.11,15.001317000000002,12.530842999999999,17.005588060497814,-0.096,5.9870353,1.1008563999999998,0.99233466,,13.178719000000001,8.319105625152588
7,15.807039999999999,13.604145,1.0384669,1.0082296,2.8239946,,2.9418382999999997,8,15.702072,15.374935,15.016274,16.54066,160,1.0752956,-0.009,15.807039999999999,0.11,14.98015,14.962577,17.385935047186987,-0.092,8.307735000000001,1.0901134,0.99233466,,15.9781,8.644847631454468
8,15.807039999999999,13.612476000000001,1.1674821000000002,0.7775785,2.826252,,3.7177646,9,15.560578,15.395562,14.790679999999998,18.411747000000002,180,0.9620869000000001,-0.009,15.807039999999999,0.11,14.697014999999999,12.397979,17.211583717616264,-0.087,10.5073395,1.9076936000000002,0.99233466,,17.849636,9.008482217788695
9,15.807039999999999,13.608678,1.0958018e-06,2.8244115e-14,1.0114654,,1.0834793e-05,10,15.671234,15.423129000000001,-5.4500337,1.570676,200,1.2012523000000002e-08,-0.002,15.807039999999999,0.11,14.767923000000001,15.264014000000001,17.37634716892108,-0.016,1.0959019e-05,1.0834349999999999e-05,0.9979804,,1.693737e-05,9.36045789718628
10,15.807039999999999,13.513368,1.1544107,12.6985,1.0000014000000002,,12.6985,11,12.987616000000001,15.201718,-2.9689262000000003,16.58171,220,2.0810244e-08,-0.002,15.807039999999999,0.11,14.625522,14.154607,14.373625294138836,-0.017,12.698518,12.6985,0.9979804,,14.993046,9.573008775711061
11,15.807039999999999,13.426356,1.2050447,6.4400754000000004,1.4058467,,10.285998,12,10.900988,14.843326000000001,-0.62364584,15.660872,240,4.9727507000000005e-08,-0.002,15.807039999999999,0.11,14.575206,14.211331,12.034818523012493,-0.019,14.460537,8.020423,0.9979804,,14.530829,10.117927312850954
12,15.807039999999999,13.346313,1.1361766000000002,3.9766197,1.6971064999999999,,8.703223,13,12.823228,14.687932,1.6313207,14.923012,260,1.223429e-07,-0.002,15.807039999999999,0.11,14.825586999999999,17.849215,14.172585617503536,-0.02,14.770295999999998,6.3138027,0.9979804,,13.986907999999998,10.766076803207397
13,15.807039999999999,13.272205,1.1040481000000002,10.046068,1.458448,,10.598028,14,12.129425999999999,14.505181,-1.1860254,14.517423,280,1.1751717e-09,-0.001,15.807039999999999,0.11,14.900110999999999,15.873488,13.411462761231036,-0.011,15.456674,10.046068,0.9979804,,13.428137,11.27772045135498
14,15.807039999999999,13.203213,0.7473898,1.2222543,1.6266975000000001,,6.891783,15,13.100302000000001,14.411523999999998,4.6974792,10.395313999999999,300,2.1931862e-06,-0.003,15.807039999999999,0.11,14.191284,4.332406,14.438162996627865,-0.027,11.210847,6.3052583,0.9979804,,9.418693,12.091444253921509
15,15.807039999999999,13.138675,0.76596195,7.663264,1.4508133,,8.447256,16,13.46856,14.352589000000002,6.956238000000001,11.219608000000001,320,3.415055e-05,-0.003,15.807039999999999,0.11,14.290185999999999,16.07988,14.927001554653009,-0.033,12.255391,7.663264,0.9979804,,10.12459,12.654108762741089
