,ReturnStepMax,IWMax,LQGmu01,DenMISEMeanLog,DenMISELogFirst,URet,ReturnMean,ReturnMax,LQGsigma,IWFirstEpisode,IWNorm1,IWMin,Bound,LQGmu1,SqrtESSClassic,TimeElapsed,TimestepsSoFar,MISE,IWMean,IWNorm2,ReturnLastEpisode,IWLastEpisode,Iteration,DenMISELogLast,target_sum_log_mean,ReturnAbsMax,ReturnMin
0,0.9625284,1.2486429,-0.011,18.60218,18.60218,16.687925283112616,15.058442000000001,15.058442000000001,0.11,1.2486429,1.2486429,,20.316048000000002,-0.106,1.0,0.17945027351379395,20,18.802618,1.2486429,1.2486429,15.058442000000001,1.2486429,1,18.60218,18.824238,15.058442000000001,
1,0.9969084999999999,1.1147234,-0.011,19.919296,18.71936,17.592751311251504,15.4740505,15.889657999999999,0.11,1.0955068000000001,2.2102304,,18.23387,-0.105,1.4141603,5.379217863082887,40,17.104599,1.1051152,1.5629278,15.889657999999999,1.1147234,2,21.119229999999998,20.019207,15.889657999999999,
2,0.99739134,1.1653538,-0.011,20.38479,18.7507,17.633824914882453,15.624248999999999,15.924648999999999,0.11,1.0826714,2.9736261,,16.399462,-0.109,1.7008197,5.787691831588745,60,15.458453,0.99120873,1.7483488,15.924648999999999,0.72560096,3,21.246916,20.35536,15.924648999999999,
3,0.99992126,0.90474904,-0.013,19.931553,18.771156,17.967334439828683,15.776724,16.234142000000002,0.11,0.107249916,1.4023863,,6.770442500000001,-0.133,1.4265145000000001,6.299781084060669,80,5.626681,0.35059658,0.98308593,16.234142000000002,0.90474904,4,18.58194,18.141579,16.234142000000002,
4,0.99992126,2.4489503,-0.013,18.236432999999998,18.574472,17.603204258958637,15.801587,16.234142000000002,0.11,0.42934304,5.162636,,17.36348,-0.125,1.7537293,6.6782050132751465,100,16.433125,1.0325271999999999,2.9438042999999996,15.901041000000001,2.4489503,5,12.024583999999999,17.837957,16.234142000000002,
5,0.99992126,5.071682,-0.014,17.877556,18.474531,17.86971683357863,15.858745,16.234142000000002,0.11,0.077497885,7.8791733,,22.234419,-0.137,1.4565912,7.213982105255128,120,21.114275,1.3131956,5.4093237,16.144531,5.071682,6,16.099943,16.858473,16.234142000000002,
6,0.99992126,5.7080345,-0.015,17.890074,18.333214,17.83454084223101,15.894409,16.234142000000002,0.11,0.0022315844,8.033672,,19.712757,-0.152,1.3483295,8.013654470443727,140,18.502672,1.1476674999999998,5.958241,16.108401999999998,1.6210223,7,17.851685999999997,15.373217000000002,16.234142000000002,
7,0.9999743000000001,2.8298888,-0.014,17.311726,18.2,17.85887847549894,15.92416,16.234142000000002,0.11,0.028188854,9.223085000000001,,19.347744,-0.143,2.0684204,8.392462968826294,160,18.558933,1.1528857,4.4589996,16.132407999999998,2.4168463,8,13.295581,16.255568,16.234142000000002,
8,0.9999743000000001,1.6685663,-0.017,17.552372000000002,18.085735,17.813645614165175,15.942712,16.234142000000002,0.11,2.997613e-06,2.6158403999999997,,5.7846470000000005,-0.172,1.4887533000000002,8.59791088104248,180,4.688701,0.29064894,1.7570677,16.091139000000002,0.24747346,9,19.397047,12.440169000000001,16.234142000000002,
9,0.9999743000000001,11.255388,-0.019,17.014511,17.980375,18.595216372255653,16.031137,16.826952,0.11,7.776888000000001e-09,11.849063000000001,,21.505217000000002,-0.186,1.0518633,8.893107891082764,200,19.89743,1.1849062,11.264832,16.826952,11.255388,10,12.848519,9.855658,16.826952,
10,0.9999743000000001,3.1517977999999998,-0.016,16.899822,17.885065,18.137906745276727,16.063986,16.826952,0.11,0.00057153654,11.8506565,,18.263374,-0.158,2.3343667999999997,9.459343433380127,220,17.538908,1.0773324,5.0766044,16.392479,3.1517977999999998,11,15.893660999999998,15.007528,16.826952,
11,0.99999565,2.7933743,-0.011,16.940462,17.798107,18.32279575649579,16.10594,16.826952,0.11,2.7675313999999998,10.696581,,14.811728500000001,-0.106,2.1879053,9.8538498878479,240,14.038764000000002,0.89138174,4.88896,16.567429,0.013971353,12,17.359922,14.948691,16.826952,
12,0.99999565,2.166976,-0.012,16.394012,17.925589000000002,18.007046351923183,16.118801,16.826952,0.11,1.3712535,13.491755,,17.164406,-0.121,2.9180067000000003,10.644274950027468,260,16.58484,1.0378273,4.62362,16.273123000000002,1.6384279999999998,13,9.978811,15.818776000000002,16.826952,
13,0.99999565,2.4361314999999997,-0.014,16.378220000000002,17.951760999999998,17.972073781792506,16.127272,16.826952,0.11,0.10494377,18.100685000000002,,21.445145,-0.138,3.119208,11.20008111000061,280,20.902964,1.2929059999999999,5.8029747,16.237398000000002,1.4026451000000002,14,16.156511,16.113173,16.826952,
14,0.99999565,4.211812,-0.009,16.472195000000003,17.890235999999998,17.844996943806855,16.12734,16.826952,0.11,0.73440903,6.116892,,7.658661,-0.09,1.4124149,11.78092098236084,300,6.4612989999999995,0.40779278,4.330804,16.128319,0.0009923044,15,17.539232000000002,11.933076,16.826952,
15,0.99999565,2.6009662000000002,-0.011,16.427197,17.873497,17.284096616190162,16.094407999999998,16.826952,0.11,2.6009662000000002,13.572007999999999,,14.013121,-0.107,2.7387033,12.110095024108887,320,13.395613,0.8482504999999999,4.955633,15.600407,1.9823901999999998,16,16.348019,14.908328,16.826952,
16,0.99999565,2.220699,-0.012,16.47054,17.963497,17.789724337748797,16.092733,16.826952,0.11,1.0120579,18.768182999999997,,18.215416,-0.123,3.4270244,12.694093227386475,340,17.721935000000002,1.1040107,5.476524400000001,16.065964,1.9380682,17,17.32996,16.120928,16.826952,
