,URet,LQGmu1,IWMin,DenMISELogLast,ReturnMax,IWLastEpisode,IWMax,IWMean,TimestepsSoFar,DenMISEMeanLog,LQGmu01,ReturnAbsMax,target_sum_log_mean,IWFirstEpisode,Bound,DenMISELogFirst,Iteration,LQGsigma,SqrtESSClassic,TimeElapsed,ReturnLastEpisode,ReturnStepMax,MISE,IWNorm2,ReturnMean,IWNorm1,ReturnMin
17,18.8046225504462,-0.407,,16.377844,17.238873,4.218621700000001,5.378528,0.84307027,360,13.269689000000001,-0.043,17.238873,-72.14834599999999,,42.957504,12.469788000000001,18,0.11,1.8082228,24.031224012374878,17.028582,0.9999825999999999,14.356703,8.392364500000001,16.379015,15.175264000000002,
18,18.87597342506295,-0.395,,12.913473,17.238873,2.3527887,4.4686027,0.7099026999999999,380,13.23923,-0.042,17.238873,-64.19454,,37.871494,12.415721000000001,19,0.11,2.0059514,25.098431825637817,17.097614,0.9999843,12.089903999999999,6.724067,16.416836,13.488152,
19,18.849085161922147,-0.445,,15.037213000000001,17.238873,4.1135507,4.2052455,1.1136465,400,13.313113000000001,-0.048,17.238873,-73.36305,,39.633666999999996,12.364428,20,0.11,2.5085,26.046963930130005,17.0722,0.9999843,19.017115,8.8789835,16.449604,22.27293,
20,18.833850928281397,-0.422,,15.814645,17.238873,3.1239498,3.5429487,1.0075525,420,13.43462,-0.045,17.238873,-63.265236,,37.049126,12.315636999999999,21,0.11,2.6042461,27.397644758224487,17.055315,0.9999843,17.19055,8.124656,16.478448999999998,21.158604,
21,18.88438891163889,-0.404,,14.275372,17.238873,2.3393688,3.1319938,0.82628596,440,13.471142,-0.043,17.238873,-55.539536,,33.10649,12.269117,22,0.11,2.720154,28.341891050338745,17.104914,0.99998575,14.094107999999999,6.682817,16.506926,18.178291,
22,18.87840986385658,-0.438,,13.040747999999999,17.238873,2.0858374,3.097355,1.1001433,460,13.443973999999999,-0.047,17.238873,-60.22773000000001,,35.715354999999995,12.224666000000001,23,0.11,3.0553904,29.602485179901123,17.099783,0.99998575,18.789,8.281527,16.532701,25.303297,
23,18.967383306873774,-0.712,,18.455538,17.238873,0.00013450952,5.585259400000001,1.2460824,480,13.655345,-0.089,17.238873,-116.58712,,42.443634,12.182106,24,0.11,2.4577560000000003,31.143920183181766,17.186382000000002,0.99998575,21.401426,12.168001,16.559938,29.90598,
24,18.97304894327787,-0.718,,14.447178,17.238873,0.5402100999999999,4.7449923,1.0337261999999998,500,13.693157000000001,-0.09,17.238873,-112.45248400000001,,38.421535,12.141283999999999,25,0.11,2.502497,33.111820936202996,17.191651999999998,0.99998575,17.755527,10.326948,16.585207,25.843157,
25,18.927156746244602,-0.464,,18.326836,17.238873,0.012409728,3.747385,1.1394765,520,13.870474,-0.05,17.238873,-56.722164,,35.06922,12.102063000000001,26,0.11,3.3199297999999997,34.593602418899536,17.147579999999998,0.99998575,19.491598,8.9238,16.606835999999998,29.62639,
26,18.9003796392943,-0.51,,15.211870000000001,17.238873,0.5065323,5.021959,0.95002127,540,13.923981,-0.056,17.238873,-63.03581,,33.69227,12.064322,27,0.11,2.9706063,36.036333799362176,17.121677,0.99998575,16.28282,8.634794,16.625904000000002,25.650574,
27,18.858710028723188,-0.664,,13.82422,17.238873,0.7214403,5.307565,1.1652285,560,13.917608,-0.08,17.238873,-89.1024,,37.760452,12.027955,28,0.11,2.9130123,37.76682448387146,17.080057,0.9999950999999999,20.006794,11.200225999999999,16.642124,32.626396,
28,18.936848607834662,-0.438,,8.203035,17.238873,0.2525592,2.9730892000000004,1.1185659,580,13.724344,-0.047,17.238873,-44.961395,,33.727059999999994,11.992863999999999,29,0.11,3.5402267,39.127514839172356,17.157352,0.9999950999999999,19.118782,9.1628065,16.659891000000002,32.43841,
29,18.832275777076987,-0.399,,15.878704999999998,17.238873,2.4240227,3.495883,0.83255947,600,13.799104000000002,-0.042,17.238873,-36.39713,,29.729761,11.958962,30,0.11,3.3332741,41.58257937431336,17.054873,0.9999950999999999,14.214498999999998,7.493168400000001,16.673057999999997,24.976784,
30,18.66704573234404,-0.545,,4.606887,17.238873,0.0125633525,5.691688500000001,1.029201,620,13.496751999999999,-0.061,17.238873,-59.537964,,35.52221,11.926172,31,0.11,2.8943803,42.99119806289673,16.894297,0.9999950999999999,17.65427,11.023164999999999,16.680193,31.905231,
31,19.021986485666663,-0.573,,16.583082,17.240295,5.1696405,6.022386599999999,1.1365277,640,13.592812,-0.065,17.240295,-61.78736,,36.512978000000004,11.8944235,32,0.11,3.0432956,44.74832534790039,17.240295,0.9999950999999999,19.517954,11.950494,16.697697,36.368885,
32,18.964149515342054,-0.554,,8.428216,17.240295,4.496562,4.697612,1.0905052,660,13.438985,-0.062,17.240295,-56.537544,,34.424186999999996,11.863652,33,0.11,3.2936187000000006,46.81615924835205,17.183119,0.9999950999999999,18.720825,10.92618,16.712406,35.986670000000004,
33,18.84239596162866,-0.745,,16.57541,17.240295,0.020595498,5.489813,0.7162651999999999,680,13.532836999999999,-0.096,17.240295,-85.48647,,32.681892,11.833799,34,0.11,2.538027,48.121832847595215,17.063791000000002,0.9999950999999999,12.303510000000001,9.595256,16.722739999999998,24.353018,
34,18.89115811072716,-0.717,,12.483779,17.240295,4.4773016,4.4773016,0.9386294,700,13.49412,-0.09,17.240295,-77.999794,,33.434104999999995,11.804811500000001,35,0.11,2.985728,50.14175653457642,17.111551000000002,0.9999968000000001,16.111399,11.003021,16.73385,32.852028000000004,
35,18.822478889370302,-0.762,,12.258507,17.240295,6.3563538,6.3563538,0.77283156,720,13.457204,-0.1,17.240295,-82.686035,,32.617165,11.776641,36,0.11,2.6699839,52.14242720603943,17.045054999999998,0.9999968000000001,13.245928,10.420263,16.742495,27.821935999999997,
36,18.84064957139466,-0.573,,6.561203,17.240295,0.21907292,5.062906,1.0733087,740,13.26401,-0.065,17.240295,-52.06651,,33.46247,11.749242,37,0.11,3.4386282,53.55878615379334,17.063791000000002,0.9999968000000001,18.421331,11.548914,16.751179,39.71242,
37,18.818381777631842,-0.606,,12.43292,17.240295,4.361011,4.749524,1.1052978999999998,760,13.24322,-0.07,17.240295,-54.89545,,32.94107,11.722572999999999,38,0.11,3.6998339999999996,55.14695811271668,17.0421,0.9999968000000001,18.961828,11.352217,16.758835,42.00132,
38,19.020854843422942,-0.548,,15.887582,17.240295,0.28073803,4.043551399999999,0.99659926,780,13.312979,-0.061,17.240295,-45.2524,,30.955715,11.696598,39,0.11,3.7285017999999996,56.91233587265015,17.239151,0.9999968000000001,17.083954000000002,10.424394,16.771148999999998,38.86737,
39,19.02756750024393,-0.825,,15.207697,17.244877,0.0012534205,4.2986603,0.37474754,800,13.359732000000001,-0.117,17.244877,-83.29668000000001,,28.384766,11.67128,40,0.11,2.354914,58.591790676116936,17.244877,0.9999979999999999,6.415967,6.365371,16.782992999999998,14.989901999999999,
40,18.93474806504548,-0.765,,13.064689999999999,17.244877,4.443005599999999,5.588238,0.90261495,820,13.337292000000001,-0.1,17.244877,-71.48833,,31.830368,11.646587,41,0.11,3.1621354,60.41696763038635,17.154902,0.9999979999999999,15.469706,11.703235000000001,16.792063,37.007214000000005,
41,18.92033340224112,-0.428,,8.370497,17.244877,0.0012706348,3.6155293,1.0282122999999999,840,13.216092999999999,-0.046,17.244877,-27.395243,,31.3036,11.622489999999999,42,0.11,3.7626492999999996,62.52116918563843,17.141026999999998,0.9999979999999999,17.554077,11.477263,16.800371,43.184917,
42,18.76063880126733,-0.447,,13.2865305,17.244877,3.255887,3.3791837999999994,1.0569245,860,13.217834,-0.048,17.244877,-28.505654999999997,,30.723614,11.598958999999999,43,0.11,4.0823540000000005,64.14005708694458,16.986027,0.9999979999999999,18.050869,11.132731,16.80469,45.44775,
43,18.850147697549218,-0.374,,13.355323,17.244877,0.6816865,8.847182,0.6440975,880,13.221785999999998,-0.039,17.244877,-20.543036999999998,,30.646290000000004,11.57597,44,0.11,2.6268377,65.71761512756348,17.071236,0.9999979999999999,10.951646,10.788748,16.810747,28.340290000000003,
44,18.89939800707374,-0.348,,12.790325,17.244877,1.372011,9.364341,0.43364376,900,13.203929,-0.036,17.244877,-17.902819,,34.04025,11.553497,45,0.11,1.9389561000000002,67.49993085861206,17.120307999999998,0.9999979999999999,7.358556,10.064162,16.817626999999998,19.51397,
45,18.87527014190491,-0.331,,19.858877,17.244877,0.739987,7.693579700000001,0.2945771,920,13.336043,-0.034,17.244877,-16.043398,,35.714484999999996,11.531518,46,0.11,1.6839845000000002,69.63766479492189,17.097496,0.9999979999999999,4.9929247000000005,8.046717,16.823711,13.550547,
46,18.91703116860232,-0.269,,12.187489999999999,17.244877,0.2704831,1.1829402,0.036297627,940,13.296528,-0.028,17.244877,-13.851047,4.3005569999999995e-29,38.047314,11.510012,47,0.11,1.3820683999999999,71.68742084503174,17.13798,0.9999979999999999,0.6145553,1.2343733000000001,16.830397,1.7059883999999998,
47,18.558038312761248,-0.449,,11.758452,17.244877,4.0708187e-07,3.585211,1.1176001,960,13.244620000000001,-0.048,17.244877,-24.448488,,30.70018,11.488958,48,0.11,4.457703599999999,73.92883253097534,16.791298,0.9999979999999999,19.094510999999997,12.034180000000001,16.829584,53.644806,
48,18.81245984378241,-0.425,,16.706392,17.244877,3.0330698,3.2423491,1.1206453,980,13.317262,-0.045,17.244877,-21.327920000000002,,30.703653000000003,11.468339,49,0.11,4.4717970000000005,76.28982281684874,17.034218,0.9999979999999999,19.134562,12.279542999999999,16.83376,54.91161999999999,
49,18.818810965225907,-0.308,,16.492428,17.244877,1.6747869999999998,10.552143,0.45134709999999995,1000,13.382776000000002,-0.032,17.244877,-12.645154,,35.7211,11.448136,50,0.11,1.8415337999999999,78.32787752151489,17.042088,0.9999979999999999,7.6278687000000005,12.254652,16.837925,22.567356,
50,18.750812653165244,-0.295,,16.610917999999998,17.244877,11.885429,18.3397,0.72755307,1020,13.434979,-0.03,17.244877,-11.700981,1.6140170999999997e-36,43.22097,11.428334,51,0.11,1.6723077000000002,79.68929719924927,16.975737,0.9999979999999999,12.284903,22.188025,16.840628,37.105206,
51,18.69181783027172,-0.281,,14.926215,17.244877,13.729907,23.412024,0.91121674,1040,13.457091,-0.029,17.244877,-10.9865675,1.483257e-32,46.003174,11.408915499999999,52,0.11,1.6888207,81.7377269268036,16.919344,0.9999979999999999,15.369593,28.057015999999997,16.842142000000003,47.38327,
52,18.598554411662942,-0.267,,16.694208,17.244877,1.2849123,21.439870000000003,0.6724131,1060,13.514467000000002,-0.027,17.244877,-10.521689,1.1293348999999997e-28,44.996097999999996,11.389868,53,0.11,1.5365598,83.77664566040039,16.827724,0.9999979999999999,11.32697,23.1933,16.841870999999998,35.637894,
53,18.49693565123221,-0.257,,11.712473,17.244877,26.825844,26.825844,0.9285515,1080,13.473766,-0.026,17.244877,-10.265725,8.585347e-26,48.007076,11.371176,54,0.11,1.5954933,85.17196702957153,16.732388,0.9999979999999999,15.581598999999999,31.427134000000002,16.839842,50.14178,
54,18.729654159961207,-0.241,,17.680168,17.244877,0.11452287,21.780615,0.60012126,1100,13.546701,-0.025,17.244877,-10.404075,1.3427868e-21,46.85533,11.352826,55,0.11,1.4060104,86.40283465385437,16.955917000000003,0.9999979999999999,10.059992999999999,23.475409,16.841951,33.006668,
55,18.58916953243471,-0.226,,8.404621,17.244877,33.965614,33.965614,0.91663915,1120,13.446578,-0.023,17.244877,-10.895263,4.684041e-18,52.240738,11.334807000000001,56,0.11,1.4043283000000002,88.11676621437073,16.827072,0.9999979999999999,15.401323999999999,36.552555,16.841686,51.331790000000005,
56,18.53089706222946,-0.218,,15.917539999999999,17.244877,25.94274,25.94274,0.99673945,1140,13.48585,-0.022,17.244877,-10.989503,3.3062782e-16,47.73787,11.317108000000001,57,0.11,1.6684668999999999,89.85216498374939,16.767141,0.9999979999999999,16.730585,34.05171,16.84038,56.814147999999996,
57,18.321011923344805,-0.207,,9.313416,17.244877,40.653687,40.653687,1.2416097,1160,13.411558,-0.021,17.244877,-11.696327,1.4026412e-13,53.110507999999996,11.299717,58,0.11,1.5956271,91.57062101364136,16.567434,0.9999979999999999,20.687752,45.1317,16.835672,72.01335999999999,
58,18.43719947292806,-0.235,,6.7548794999999995,17.244877,8.688574000000001,12.669626,0.9742776,1180,13.299256,-0.024,17.244877,-9.124229,3.8249245e-20,37.59057,11.282622,59,0.11,2.4315634,93.5478196144104,16.681467,0.9999979999999999,16.314285,23.64009,16.83306,57.482380000000006,
59,18.694879191737503,-0.219,,13.509379999999998,17.244877,8.86647,15.632953,1.1857399,1200,13.301271,-0.022,17.244877,-9.774367999999999,2.8014884e-16,41.18892,11.265815,60,0.11,2.4233127,96.10721945762634,16.923095999999997,0.9999979999999999,19.840199,29.358321999999998,16.83456,71.14439399999999,
60,18.62312429173284,-0.21,,17.578395999999998,17.244877,3.369999,16.947157,1.0233215,1220,13.37285,-0.021,17.244877,-10.104647,3.268398e-14,39.046814000000005,11.249286,61,0.11,2.358336,98.0352144241333,16.854208,0.9999979999999999,17.109892000000002,26.468923999999998,16.834882999999998,62.422615,
61,18.425268629122453,0.005,,18.5608,17.244877,2.6173994999999998e-37,1.7098094e-09,2.977427e-11,1240,13.455704999999998,0.0,17.244877,-98.51775,9.555011999999998e-13,12.742307,11.233025999999999,62,0.11,4.060068,99.80598211288452,16.666456,0.9999979999999999,4.588376e-10,1.9817412e-09,16.832165,8.046005000000001e-09,
62,12.047863594411394,0.003,,-4.2659574000000005,17.244877,92.07184000000001,92.07184000000001,1.4614577,1260,13.158662,0.0,17.244877,-95.72976,2.5783481e-12,67.76179499999999,11.217025,63,0.11,1.0,102.452632188797,10.966562,0.9999979999999999,16.027168,92.07184000000001,16.739060000000002,92.07184000000001,
63,10.396548606558897,0.002,,12.284635,17.244877,17.886694,53.848130000000005,1.1208566,1280,13.143578,0.0,17.244877,-92.71781999999999,7.3032465e-12,52.793724,11.201277000000001,64,0.11,1.2642475,104.90906190872192,9.46556,0.9999979999999999,11.872444,56.741122999999995,16.625412,71.734825,
64,10.534349530445237,-0.0,,9.503544,17.244877,20.673574,43.12774,1.0950083000000002,1300,13.085495,-4.849e-05,17.244877,-89.448105,2.8227678999999997e-11,46.566371999999994,11.185772,65,0.11,1.4708146,106.93790960311891,9.564449,0.9999979999999999,11.39224,48.39192,16.516783,71.17554,
65,10.417421710706158,-0.004,,16.80527,17.244877,21.376945000000003,38.51573,1.0978485,1320,13.140343,-0.0,17.244877,-85.23820500000001,2.2731741000000001e-10,43.683975,11.170505,66,0.11,1.5967151000000002,107.85204887390137,9.464042999999998,0.9999979999999999,11.283309,45.379417,16.409924,72.458,
66,10.438284730998953,-0.011,,17.320887,17.244877,4.0644207,24.695292000000002,0.5631295999999999,1340,13.201630999999999,-0.001,17.244877,-79.166595,8.702843000000001e-09,41.60711,11.155467,67,0.11,1.4483941,109.98853015899658,9.501681,0.9999979999999999,5.888493,26.049322,16.306816,37.729683,
67,10.982610507933558,-0.249,,12.913324000000001,17.244877,,9.178139999999999,0.8981129999999999,1360,13.190164000000001,-0.025,17.244877,-46.272459999999995,1.2372773000000001e-23,32.506607,11.140652000000001,68,0.11,2.9695918999999997,112.14848065376282,9.982155,0.9999979999999999,15.085144,20.565683,16.213805999999998,61.071686,
68,18.229568339847177,-0.218,,-3.1518490000000003,17.244877,9.528715,11.349378999999999,1.1029892,1380,12.951335,-0.022,17.244877,-40.926342,5.0414533e-16,35.86828,11.126053,69,0.11,2.9659432999999997,114.0276153087616,16.471602999999998,0.9999979999999999,18.425385000000002,25.66005,16.21754,76.106255,
69,18.37321488032052,-0.205,,11.764745,17.244877,23.826179999999997,23.826179999999997,1.1773213,1400,12.935051,-0.021,17.244877,-38.541637,3.485304e-13,40.120365,11.111664,70,0.11,2.5228655,115.95798373222351,16.614756,0.9999979999999999,19.614069,32.666225,16.223215,82.41249,
70,18.72085936551115,-0.196,,12.960848,17.244877,3.0441453,29.899148999999998,1.0456958,1420,12.936688,-0.02,17.244877,-36.84936,2.4833134e-11,41.527237,11.097480000000001,71,0.11,2.1457584,118.32566714286804,16.953476000000002,0.9999979999999999,17.417053,34.60054,16.233501,74.2444,
71,18.507818578494607,-0.185,,19.405,17.244877,12.017826,31.541840000000004,0.9344224,1440,13.025905,-0.019,17.244877,-35.037125,4.156995e-09,42.729079999999996,11.083492999999999,72,0.11,1.9044311,121.02479100227356,16.748863,0.9999979999999999,15.563682,35.3273,16.240658,67.27841,
72,18.558605633339376,-0.171,,14.599778,17.244877,0.3744011,23.278064999999998,0.5172028000000001,1460,13.045328,-0.017,17.244877,-33.519417,1.2498103e-06,42.052654,11.0697,73,0.11,1.5468966,123.00403261184692,16.793089000000002,0.9999979999999999,8.60851,24.407454,16.248226000000003,37.755806,
73,18.408381865315327,-0.308,,11.504728,17.244877,2.391969e-06,12.8523655,0.8594643,1480,13.017441999999999,-0.032,17.244877,-52.157066,,33.87896,11.056094,74,0.11,2.6774812000000003,124.71562695503236,16.653112,0.9999979999999999,14.55683,23.753801,16.253698,63.600356999999995,
74,18.57358573995605,-0.246,,10.134408,17.244877,6.49829,7.8338833,0.98418313,1500,12.976589,-0.025,17.244877,-40.423466,8.191771e-23,31.048721,11.042671,75,0.11,3.5621888999999998,126.63770365715028,16.802412,0.9999979999999999,16.525451999999998,20.721455,16.261013000000002,73.81373599999999,
75,18.368262824597004,-0.201,,16.626835,17.244877,9.458591,10.016479499999999,1.1949955,1520,13.024022,-0.02,17.244877,-33.831844,2.511272e-12,34.610733,11.029427,76,0.11,3.5274584000000004,129.3289954662323,16.609459,0.9999979999999999,19.944473000000002,25.746487,16.265598,90.819664,
76,18.51001211097748,-0.172,,11.656566999999999,17.244877,1.0661017,16.722855,0.61252475,1540,13.008185000000001,-0.017,17.244877,-31.117136,1.0859088e-06,34.40455,11.016354,77,0.11,2.137249,130.90551042556766,16.743473,0.9999979999999999,10.198371,22.06781,16.271805,47.164406,
77,18.219692703666095,-0.172,,18.508110000000002,17.244877,19.038307,19.038307,0.78806245,1560,13.073341000000001,-0.017,17.244877,-30.445090000000004,1.0787167e-06,35.732468,11.00345,78,0.11,2.283578,132.7592749595642,16.466782000000002,0.9999979999999999,13.077391,26.917790999999998,16.274305,61.468872,
78,18.515304186592946,-0.303,,9.879743,17.244877,5.918616400000001e-06,11.017118,0.7249095999999999,1580,13.029643,-0.031,17.244877,-47.543446,,30.949825,10.990711,79,0.11,2.769735,134.7058243751526,16.758007,0.9999979999999999,12.2712755,20.676294,16.280426000000002,57.26786,
79,18.456651343077034,-0.103,,11.2147665,17.244877,6.841645e-09,10.496659,0.41301927,1600,13.0032,-0.01,17.244877,-34.04439,10.496659,33.443047,10.978133,80,0.11,1.9149234,137.10428428649902,16.68903,0.9999979999999999,6.426491,17.254759,16.285534,33.041542,
80,17.849182921848023,-0.106,,5.173065,17.244877,38.510113,38.510113,0.76579547,1620,12.899096499999999,-0.011,17.244877,-33.022995,7.7799797,45.975693,11.088997,81,0.11,1.5313895,139.12542533874512,16.132445999999998,0.9999979999999999,12.192892,40.50533,16.283644,62.029433999999995,
81,17.6903244568743,-0.11,,11.637139,17.244877,27.695053,35.488293,0.9454508,1640,12.879731,-0.011,17.244877,-31.762564,5.035982,45.608109999999996,11.168439,82,0.11,1.6964258,141.7551336288452,15.989030999999999,0.9999979999999999,15.111856,45.700179999999996,16.280051999999998,77.52696,
82,16.63343432448314,-0.115,,16.162066,17.244877,0.23025478,32.684371999999996,0.76558334,1660,12.917195,-0.012,17.244877,-30.420523,2.6359357999999995,45.18531,11.2159195,83,0.11,1.5715728,144.1053605079651,14.982152,0.9999979999999999,12.266292,40.433009999999996,16.264414000000002,63.54342,
83,17.276826987358202,-0.173,,14.36875,17.244877,3.7378508999999996e-06,16.269207,0.86481905,1680,12.930606,-0.018,17.244877,-28.018565999999996,4.820898e-07,33.97068,11.235208,84,0.11,2.6409054,146.23475074768066,15.604282000000001,0.9999979999999999,14.380948000000002,27.507535999999998,16.256556,72.6448,
84,18.32968796565048,0.016,,15.436664000000002,17.244877,1.7061059e-31,55.321976,0.68482876,1700,12.9579935,0.002,17.244877,-88.424126,6.9222015e-16,55.683795999999994,11.223372999999999,85,0.11,1.051575,149.1751863956451,16.573679000000002,0.9999979999999999,6.48651,55.355488,16.260285999999997,58.21044499999999,
85,10.373537827268706,0.055,,-8.200103,17.244877,8.508185400000001e-07,8.508185400000001e-07,9.998306e-09,1720,12.706631,0.005,17.244877,-121.49105,1.0319998e-29,50.692963,11.211678,86,0.11,1.0205486,151.92780256271362,9.460721000000001,0.9999979999999999,9.459169e-08,8.509680999999999e-07,16.181221,8.684543000000001e-07,
86,10.009946011789301,0.057,,7.4897738,17.244877,135.12617,135.12617,1.5531743999999998,1740,12.635239,0.006,17.244877,-122.07860600000001,1.2977742e-30,65.89205,11.200116,87,0.11,1.0,153.96805858612058,9.11515,0.9999979999999999,14.157419,135.12617,16.100002,135.12617,
87,9.954623543087136,0.06,,13.528209,17.244877,77.49275,77.71189,1.7636892,1760,12.644739,0.006,17.244877,-123.05429,1.0156891e-31,52.612614,11.188688,88,0.11,1.4142122,156.02217221260068,9.063343,0.9999979999999999,16.03067,109.74637,16.020039999999998,155.20465,
88,9.960197925672887,0.235,,13.283517000000002,17.244877,,,,1780,12.654952,0.024,17.244877,-319.0699,,5.48386,11.177388,89,0.11,9.433981,158.853999376297,9.068133999999999,0.9999979999999999,,9.433981e-10,15.941929,8.9e-09,
89,9.652988615327736,0.23,,2.2777798,17.244877,101.1781,101.1781,1.124201,1800,12.5286,0.023,17.244877,-310.85547,,61.616455,11.166215,90,0.11,1.0,161.2501881122589,8.790085000000001,0.9999979999999999,9.881822999999999,101.1781,15.862465,101.1781,
90,9.671123716023187,0.316,,10.587683,17.244877,1.0329394e-06,1.6891276e-05,1.9696938e-07,1820,12.504622,0.033,17.244877,-394.49258,,48.819855,11.155165,91,0.11,1.0597048,163.1141934394836,8.805318,0.9999979999999999,1.7315506000000002e-06,1.6922935e-05,15.784913000000001,1.7933315e-05,
91,9.527976425862997,0.3,,12.440236,17.244877,71.70039,71.70039,0.77936107,1840,12.4931135,0.031,17.244877,-375.60717999999997,,58.495293000000004,11.144237,92,0.11,1.0000114,165.44587206840515,8.675379,0.9999979999999999,6.761253999999999,71.70039,15.707635999999999,71.70121999999999,
