,LQGmu01,ReturnMax,IWMin,ReturnAbsMax,LQGmu1,TimeElapsed,DenMISEMeanLog,URet,Bound,DenMISELogFirst,IWMax,SqrtESSClassic,IWNorm1,ReturnMin,DenMISELogLast,ReturnLastEpisode,IWLastEpisode,IWMean,ReturnMean,MISE,LQGsigma,IWFirstEpisode,IWNorm2,Iteration,TimestepsSoFar,target_sum_log_mean,ReturnStepMax
27,-0.287,16.933249,,16.933249,-0.995,39.439972639083855,12.527600999999999,18.66739549569497,26.028889000000003,13.769812,4.332317400000001,3.3642557,26.568286999999998,,10.831750999999999,16.915860000000002,2.1790078,0.9488674000000001,16.176609,15.962323999999999,0.11,,7.897226,28,560,-164.72339,0.9999283999999999
28,-0.25,16.933249,,16.933249,-0.988,40.95922589302064,12.478021,18.51717643364953,39.925694,13.734720000000001,17.816942,1.2691308000000001,22.877838,,11.160397,16.768381,17.816942,0.78889096,16.197016,13.240897,0.11,,18.026382,29,580,-161.41255,0.9999283999999999
29,-0.25,16.967897,,16.967897,-0.988,42.38749861717224,12.510392999999999,18.728695247914697,37.628525,13.700819000000001,14.143292,1.6737718999999998,30.856312,,13.783133,16.967897,14.143292,1.0285437,16.222711999999998,17.353482999999997,0.11,,18.435195999999998,30,600,-155.41714,0.9999963
30,-0.249,16.976042,,16.976042,-0.988,43.6999831199646,12.555541999999999,18.729534185321175,37.01705,13.668029,12.750681,1.9442643,35.853874,,14.013282,16.976042,12.750681,1.1565766000000002,16.247013,19.554361,0.11,,18.440844,31,620,-150.009,0.9999963
31,-0.249,16.976042,,16.976042,-0.988,45.10180115699768,12.558435000000001,18.70101910789632,35.430237,13.636281,9.7439785,2.218941,38.083687,,12.620108,16.945335,9.7439785,1.1901152,16.268835,20.129204,0.11,,17.163002,32,640,-144.91748,0.9999963
32,-0.252,16.976042,,16.976042,-0.988,45.87295699119568,12.5984335,18.69760599346386,31.977420000000002,13.605509,7.3501199999999995,2.5397529999999997,36.317318,,13.795370000000002,16.944592999999998,3.6173642,1.1005247999999999,16.289312,18.609157999999997,0.11,,14.299547,33,660,-139.7149,0.9999963
33,-0.256,16.976042,,16.976042,-0.989,47.0670735836029,12.764559,18.71451506474564,31.182976,13.575656,5.959261,2.9010882000000002,39.167235999999995,,18.214615,16.95525,5.959261,1.1519774999999999,16.308899,19.479751999999998,0.11,,13.500877,34,680,-134.64946,0.9999963
34,-0.254,17.036123,,17.036123,-0.989,48.21231770515442,12.756908000000001,18.797062993628753,30.566807,13.546667999999999,5.2713513,3.0530326,40.128784,,12.402061999999999,17.036123,5.1109915,1.1465367,16.329678,19.406675,0.11,,13.143908999999999,35,700,-130.5369,0.9999963
35,-0.254,17.036123,,17.036123,-0.989,49.8268392086029,12.810767,18.749692221400483,29.862866999999998,13.518497,4.7590094,3.224958,41.027977,,14.600037,16.990791,4.400424,1.1396661,16.348042,19.297691,0.11,,12.722019,36,720,-126.516815,0.9999963
36,-0.251,17.036123,,17.036123,-0.988,51.46853232383728,12.744456,18.75243829067796,29.39077,13.491098000000001,4.541135,3.3194456,41.77185,,10.261832,16.990303,4.541135,1.1289690000000001,16.365398000000003,19.126331,0.11,,12.583984,37,740,-123.005356,0.9999963
37,-0.253,17.036123,,17.036123,-0.989,52.863192796707146,12.917035,18.53386317499229,28.788645000000002,13.464429999999998,3.998032,3.5510589999999995,43.095318,,19.214129999999997,16.79339,3.7842464,1.1340873,16.376663,19.193691,0.11,,12.135906,38,760,-119.06387,0.9999963
38,-0.252,17.036123,,17.036123,-0.989,54.512273073196404,12.960052000000001,18.658277161052247,28.40195,13.438455,3.7343062999999996,3.6932730000000005,44.19507,,14.495589,16.900108,3.6995153,1.1332068000000002,16.390085,19.176462,0.11,,11.966369,39,780,-115.64416000000001,0.9999963
39,-0.253,17.036123,,17.036123,-0.989,55.978700160980225,13.064505,18.73668030555634,27.889435,13.413136999999999,3.4708582999999997,3.8626351000000003,45.06572,,17.036804,16.983735999999997,3.0937474,1.126643,16.404926,19.068448999999998,0.11,,11.667092,40,800,-112.25443999999999,0.9999991
40,-0.251,17.036123,,17.036123,-0.988,57.302186250686646,13.162118,18.67844946013617,27.615725,13.388444,3.4932334000000003,3.9402065000000004,45.94471,,16.96813,16.920310999999998,3.4932334000000003,1.1206027,16.417496,18.9684,0.11,,11.660482,41,820,-109.235825,0.9999991
41,-0.254,17.036123,,17.036123,-0.989,58.600430488586426,13.239920999999999,18.526240980378834,27.033153999999996,13.3643465,3.0684628,4.167508600000001,46.8236,,16.33566,16.786703,2.617439,1.1148476999999999,16.426287,18.857466,0.11,,11.235394,42,840,-106.01348999999999,0.9999991
42,-0.253,17.036123,,17.036123,-0.989,59.81703567504883,12.985647,18.524908564076515,26.785629999999998,13.3408165,2.9647932,4.27039,47.83039,,2.2138619999999998,16.780677999999998,2.9462677999999998,1.1123347,16.434528,18.806910000000002,0.11,,11.200474,43,860,-103.53515,0.9999991
43,-0.255,17.036123,,17.036123,-0.989,61.33837366104126,12.970462,18.56022521497564,26.280403000000003,13.317827,2.8616688,4.476698000000001,48.607586,,12.226297,16.823198,2.212478,1.1047178999999998,16.443361,18.66938,0.11,,10.857911,44,880,-100.711555,0.9999991
44,-0.251,17.036123,,17.036123,-0.988,62.7877459526062,12.931213,18.781461127014037,26.068855,13.295354000000001,3.1580713,4.418744,48.84037,,11.117607000000001,17.016697,3.1580713,1.0853416,16.4561,18.358010999999998,0.11,,11.052999,45,900,-98.55787,0.9999991
45,-0.237,17.044947,,17.044947,-0.984,64.5818386077881,12.880811999999999,18.809227970200386,26.524016999999997,13.2733755,6.7464059999999995,3.5762622000000004,46.09646,,10.545515,17.044947,6.601397500000001,1.0020969000000002,16.468903,16.991749,0.11,,12.889564,46,920,-97.48040999999999,0.9999991
46,-0.227,17.092052,,17.092052,-0.98,66.43266153335571,12.907729,18.864351195178596,27.528305,13.251869000000001,8.373016999999999,2.8267548,42.668575,,14.169835999999998,17.092052,8.051983,0.90784204,16.48216,15.435248000000001,0.11,,15.094544,47,940,-96.55978,0.9999991
47,-0.237,17.092052,,17.092052,-0.984,68.31825780868529,12.944794,18.678153559092774,25.821545,13.230816,5.374592,3.8757644,48.09745,,14.815311999999999,16.924965,1.4311653,1.0020303,16.491386,17.00158,0.11,,12.409798,48,960,-92.8536,0.9999991
48,-0.243,17.092052,,17.092052,-0.986,69.48292732238771,12.963327,18.856418486987568,25.841597,13.2101965,3.6228949999999998,4.5289035,52.86883,,13.872394,17.086311,3.2481367999999997,1.0789558000000001,16.503527,18.29361,0.11,,11.67365,49,980,-89.990974,0.9999991
49,-0.247,17.092052,,17.092052,-0.987,70.90784645080565,12.903469,18.64683946620031,25.56255,13.189994,2.6925635,4.909097,54.90461,,9.908623,16.902575,2.4387630000000002,1.0980922,16.511509,18.599129,0.11,,11.184258,50,1000,-87.57236999999999,0.9999991
50,-0.248,17.092052,,17.092052,-0.987,72.24465656280519,12.97815,18.697641908493644,25.410754999999998,13.170191,2.5514424,5.046508,56.123936,,16.628538,16.940826,2.4295146,1.1004694,16.519926,18.636942,0.11,,11.121341000000001,51,1020,-85.45965,0.9999991
51,-0.251,17.092052,,17.092052,-0.988,73.30063271522522,13.10464,18.65886367946121,25.085048999999998,13.150773000000001,2.373631,5.255376,57.085395999999996,,19.468616,16.91495,1.9361838,1.0977961,16.527523000000002,18.58045,0.11,,10.862286,52,1040,-83.19826,0.9999991
52,-0.252,17.092052,,17.092052,-0.988,74.72642850875854,13.1271715,18.832134409288965,24.958582,13.131723999999998,2.3133385,5.3625307,58.178340000000006,,14.212666,17.065914000000003,2.1925697,1.0977045,16.537682,18.58396,0.11,,10.849046000000001,53,1060,-81.33129,0.9999991
53,-0.252,17.092052,,17.092052,-0.989,76.60284113883972,13.170892000000002,18.68784866786998,24.851517,13.113032,2.2964656000000003,5.4775867,59.368522999999996,,15.401461,16.931179999999998,2.206658,1.0994171,16.544968,18.610792,0.11,,10.838445,54,1080,-79.48034,0.9999991
54,-0.25,17.092052,,17.092052,-0.988,78.43609285354614,13.207409,18.70772462055753,24.696224,13.094683999999999,2.2201082999999997,5.5092983,60.054417,,15.090421,16.951878,2.1265996,1.0918983999999998,16.552366,18.491423,0.11,,10.900557000000001,55,1100,-77.90653,0.9999991
55,-0.252,17.092052,,17.092052,-0.988,80.22921705245972,13.251992000000001,18.585209821673367,24.55924,13.076665,2.1665585,5.6566997,61.257015,,15.622402,16.841227,2.0712717,1.0938753,16.557526,18.516123,0.11,,10.829108,56,1120,-76.10894,0.9999991
56,-0.251,17.092052,,17.092052,-0.988,81.74647092819214,13.314723999999998,18.694092617359587,24.46615,13.058966,2.1188743,5.731707599999999,62.295356999999996,,16.743277,16.940868,2.0907763999999998,1.0929010000000001,16.564249,18.502115,0.11,,10.868551,57,1140,-74.51162,0.9999991
57,-0.251,17.092052,,17.092052,-0.988,83.27193236351012,13.338249,18.675764319980285,24.380573000000002,13.041574,2.084028,5.8116927,63.372980000000005,,14.595359,16.927912,2.0757823,1.0926375,16.570520000000002,18.498620000000003,0.11,,10.904392,58,1160,-72.98804,0.9999991
58,-0.252,17.092052,,17.092052,-0.988,85.27953052520752,13.408364,18.758804575117885,24.278952,13.024479,2.0577967,5.93679,64.54719,,17.391184,17.00786,2.0018175,1.0940201,16.577932,18.52094,0.11,,10.872405,59,1180,-71.36654,0.9999991
59,-0.253,17.092052,,17.092052,-0.989,87.14769411087036,13.482928,18.650090461400353,23.794373999999998,13.007672,2.0533662,5.990177,64.11275,,17.796454999999998,16.904529999999998,0.4013238,1.0685458,16.583376,18.08768,0.11,,10.70298,60,1200,-69.85807,0.9999991
60,-0.254,17.092052,,17.092052,-0.989,89.19560599327087,13.441772,18.64725001228145,23.460938,12.991142,2.0754874,6.0921917,64.33958,,10.911157000000001,16.89958,0.978826,1.0547471000000002,16.58856,17.849802,0.11,,10.560989999999999,61,1220,-68.45554,0.9999991
61,-0.253,17.092052,,17.092052,-0.989,91.96392321586607,13.402807999999999,18.77272941114233,23.378173999999998,12.974882000000001,1.9917401999999997,6.152208,65.26965,,10.977879,17.015398,1.8285517,1.0527364,16.595444,17.821776999999997,0.11,,10.609143,62,1240,-67.23391,0.9999991
62,-0.253,17.092052,,17.092052,-0.989,94.2160577774048,13.475517000000002,18.65989818191387,23.316157999999998,12.958881,1.9565685000000002,6.236372,66.37303,,17.937089999999998,16.90026,1.8547433999999998,1.0535402,16.600285,17.83475,0.11,,10.642892,63,1260,-65.87791999999999,0.9999991
63,-0.249,17.092052,,17.092052,-0.988,96.78873467445374,13.498292000000001,18.673277705009877,23.176498000000002,12.943133,1.9485911,6.210957,66.78713,,14.885725,16.907814000000002,1.8056531000000002,1.043549,16.605087,17.672659,0.11,,10.753115,64,1280,-64.78839,0.9999991
64,-0.248,17.092052,,17.092052,-0.987,98.61184811592102,13.415823999999999,18.768919662937172,23.151138,12.927629,2.0249257,6.226765,67.76631,,8.100447,17.010603,2.0180491999999997,1.0425587,16.611326000000002,17.661272,0.11,,10.883068,65,1300,-63.74389300000001,0.9999991
65,-0.246,17.092052,,17.092052,-0.987,100.935795545578,13.388659,18.65339418358629,23.159851,12.912362,2.3987814999999997,6.1752205,68.65146999999999,,11.586491,16.898438,2.2538185,1.0401738,16.615676999999998,17.62416,0.11,,11.1172495,66,1320,-62.736298,0.9999991
66,-0.247,17.092052,,17.092052,-0.987,103.18060493469238,13.444184,18.705181140975863,23.068047,12.897324000000001,2.1789227,6.325037,69.854866,,17.075212,16.953267999999998,1.7935656000000002,1.0426099,16.620714000000003,17.663477,0.11,,11.044183,67,1340,-61.47493000000001,0.9999991
67,-0.247,17.092052,,17.092052,-0.987,105.11027073860168,13.485759,18.64897476739507,23.011831,12.882508999999999,2.101826,6.424207,71.01402,,16.234558,16.900554999999997,1.8649740000000001,1.0443239,16.624832,17.690691,0.11,,11.054131,68,1360,-60.30859399999999,0.9999991
68,-0.248,17.092052,,17.092052,-0.987,107.06509637832642,13.530651999999998,18.696462312905844,22.91964,12.86791,1.9589584,6.5481596,72.09955,,16.544726999999998,16.943497,1.6819674999999998,1.044921,16.62945,17.699226,0.11,,11.010658,69,1380,-59.14338299999999,0.9999991
69,-0.248,17.092052,,17.092052,-0.988,109.16350674629213,13.587323999999999,18.751256940326765,22.574894,12.853521,1.849016,6.632401,71.999985,,17.458094,16.994562,0.46051243,1.0285712,16.634665,17.420786,0.11,,10.855795,70,1400,-58.01155,0.9999991
70,-0.25,17.092052,,17.092052,-0.988,111.43588399887085,13.531495999999999,18.622186329255193,22.4889,12.839336,1.7487458999999999,6.778148,73.15198000000001,,9.599695,16.868510999999998,1.6037879,1.0303096,16.637959,17.445618,0.11,,10.792325,71,1420,-56.972187,0.9999991
71,-0.249,17.092052,,17.092052,-0.988,113.86059713363649,13.587063,18.695273509948386,22.458408,12.825351,1.7647085,6.821133000000001,74.18092,,17.5064,16.934292000000003,1.7635443,1.0302905999999998,16.642075,17.446908999999998,0.11,,10.875161,72,1440,-55.97405,0.9999991
72,-0.251,17.092052,,17.092052,-0.988,117.08006596565248,13.603547,18.51463523164956,22.354001999999998,12.811557,1.7105414,6.965389699999999,75.23848000000001,,14.764532,16.765089,1.4898479,1.0306640999999999,16.64376,17.446293,0.11,,10.801762,73,1460,-54.912907,0.9999991
73,-0.251,17.092052,,17.092052,-0.988,119.55134296417236,13.628166,18.63552603941359,22.318226,12.797952,1.6938002,7.035139599999999,76.32885999999999,,15.398701,16.878805,1.667146,1.0314709999999998,16.646936,17.459173,0.11,,10.849658,74,1480,-53.96444,0.9999991
74,-0.25,17.092052,,17.092052,-0.988,121.60264778137207,13.682701999999999,18.686522612527146,22.283798,12.784529,1.6900585,7.071554700000001,77.309555,,17.690748000000003,16.928593,1.6857380000000002,1.030794,16.650692000000003,17.449768,0.11,,10.932469000000001,75,1500,-53.051826,0.9999991
75,-0.25,17.092052,,17.092052,-0.988,123.54558515548706,13.662576999999999,18.66741993053304,22.252207000000002,12.771283,1.6699926999999999,7.150326,78.44039000000001,,12.126318,16.913898,1.6666167,1.0321105,16.654156,17.471432,0.11,,10.970184,76,1520,-52.182327,0.9999991
76,-0.251,17.092052,,17.092052,-0.988,125.7573812007904,13.741135,18.64994798614696,22.215118,12.758211,1.6495752000000001,7.2590356,79.64134,,19.683147,16.897357999999997,1.6442618000000002,1.0343031999999999,16.657314000000003,17.50594,0.11,,10.971339,77,1540,-51.19804,0.9999991
77,-0.248,17.092052,,17.092052,-0.988,127.66079354286194,13.722157999999999,18.784096326677147,22.145647,12.745308,1.7333029999999998,7.234408999999999,80.25258000000001,,12.230281,17.012787,1.6224020000000001,1.0288792,16.661870999999998,17.420437,0.11,,11.093177,78,1560,-50.4929,0.9999991
78,-0.25,17.092052,,17.092052,-0.988,129.1624150276184,13.712801,18.590940225625392,22.013395000000003,12.732569,1.6225505,7.3931584,81.16459,,12.957627,16.847573999999998,1.2525525,1.0273999,16.66422,17.389647,0.11,,10.978337,79,1580,-49.588104,0.9999991
79,-0.25,17.092525,,17.092525,-0.988,131.52004098892212,13.743225,18.85927194258175,21.984845999999997,12.71999,1.6123698,7.4521723,82.21089,,16.122654,17.092525,1.5781978,1.0276361999999999,16.669575,17.397586999999998,0.11,,11.031802,80,1600,-48.776140000000005,0.9999991
80,-0.252,17.092525,,17.092525,-0.989,133.43494439125058,13.8225355,18.527357835095092,21.878675,12.707567,1.6625241999999998,7.588647,83.16119,,20.142889999999998,16.787664000000003,1.319854,1.0266813,16.671032,17.373913,0.11,,10.958631500000001,81,1620,-47.82434,0.9999991
81,-0.253,17.092525,,17.092525,-0.989,136.03820466995242,13.863795000000001,18.808664958347233,21.855242,12.695297,1.6554394000000001,7.6604529999999995,84.26937,,17.18198,17.040962,1.5478763999999998,1.0276753,16.675542999999998,17.392706,0.11,,11.000573,82,1640,-47.022114,0.9999991
82,-0.252,17.092525,,17.092525,-0.988,139.31702399253842,13.877804999999999,18.643597000413013,21.826929999999997,12.683176,1.6160736,7.7142315,85.30623,,15.001755,16.888912,1.5379721000000002,1.0277859,16.678114,17.395502,0.11,,11.058292,83,1660,-46.296516,0.9999991
83,-0.254,17.092525,,17.092525,-0.989,141.4127655029297,13.933549,18.665964176036415,21.830988,12.6712,1.7528333999999999,7.8130145,86.65599,,18.535345,16.915745,1.7424965000000001,1.031619,16.680943,17.45559,0.11,,11.091236,84,1680,-45.445713,0.9999991
84,-0.258,17.092525,,17.092525,-0.99,143.9706485271454,13.971788,18.59586847740521,21.817013,12.659366,2.0614619999999997,7.843130599999999,87.753624,,17.154936,16.850973,1.8004378,1.0323956,16.682945,17.458416,0.11,,11.188597,85,1700,-44.59681,0.9999991
85,-0.258,17.092525,,17.092525,-0.99,145.86219048500058,14.011756,18.7424712638425,21.795431,12.647669,2.015568,7.922584,88.88797,,17.379396,16.983765,1.5526872999999999,1.0335809999999999,16.686443,17.480545000000003,0.11,,11.219567999999999,86,1720,-43.877247,0.9999991
86,-0.255,17.092525,,17.092525,-0.989,148.67168498039248,14.027254000000001,18.77158841480608,21.686127,12.636108,1.7626766999999999,8.020223,89.588486,,15.329135999999998,17.010761,1.1505771,1.0297527,16.690170000000002,17.423769,0.11,,11.170324,87,1740,-43.270763,0.9999991
87,-0.255,17.092525,,17.092525,-0.989,150.9445972442627,14.094885000000001,18.651828411243297,21.683796,12.62468,1.78852,8.086008,90.79442,,19.951517000000003,16.897367000000003,1.6047701,1.0317546999999998,16.692524,17.456116,0.11,,11.228583,88,1760,-42.532864000000004,0.9999991
88,-0.253,17.092525,,17.092525,-0.989,153.33125877380368,14.135851,18.6104151236576,21.614103,12.613380000000001,1.5842417,8.131131,91.55873000000001,,17.71155,16.859043,1.3317035,1.0287498,16.694395,17.409885,0.11,,11.26027,89,1780,-41.928177000000005,0.9999991
89,-0.256,17.092525,,17.092525,-0.989,156.10125637054443,14.1795435,18.535148815080813,21.523123000000002,12.602207,1.8401763,8.209399000000001,92.366516,,18.041725,16.793210000000002,1.2923103999999999,1.0262946,16.695494,17.358988,0.11,,11.251311999999999,90,1800,-41.16122,0.9999991
90,-0.254,17.092525,,17.092525,-0.989,158.96418929100037,14.210815,18.792756021133567,21.467173000000003,12.591157,1.659239,8.27731,93.24048,,17.001223,17.03325,1.3272735,1.0246207,16.699205,17.337201999999998,0.11,,11.264586,91,1820,-40.574978,0.9999991
91,-0.255,17.092525,,17.092525,-0.989,161.67997717857358,14.255525,18.69801443253697,21.465393,12.580228,1.682943,8.343992,94.43799,,18.301666,16.946684,1.551882,1.0264999,16.701893,17.368427,0.11,,11.318082,92,1840,-39.917698,0.9999991
92,-0.259,17.092525,,17.092525,-0.99,164.28426289558408,14.312068,18.673424718851017,21.506779,12.569417,2.0173678,8.313241,95.67098,,19.489527,16.923132,1.924773,1.0287203,16.704273,17.394659,0.11,,11.5082655,93,1860,-39.1696,0.9999991
93,-0.271,17.092525,,17.092525,-0.992,166.99100232124331,14.339336999999999,18.380386940946515,21.757908,12.558722,3.2415206000000003,7.4612083,95.674706,,16.848927,16.652807,1.7624346000000002,1.0178161000000001,16.703726,17.176203,0.11,,12.82295,94,1880,-38.575233000000004,0.9999991
94,-0.302,17.092525,,17.092525,-0.996,169.3423216342926,14.331992999999999,18.418426184001447,24.258057,12.54814,4.513304,5.793003,103.77199,,13.627633,16.68356,4.3887730000000005,1.0923368,16.703514000000002,18.356964,0.11,,17.913332,95,1900,-39.395565000000005,0.9999991
