,DenMISELogFirst,IWNorm2,IWNorm1,IWFirstEpisode,Bound,DenMISEMeanLog,IWMean,MISE,ReturnMean,ReturnMax,ReturnStepMax,DenMISELogLast,LQGsigma,Iteration,TimeElapsed,IWMax,TimestepsSoFar,ReturnAbsMax,LQGmu01,ReturnMin,ReturnLastEpisode,target_sum_log_mean,URet,LQGmu1,SqrtESSClassic,IWMin,IWLastEpisode
0,13.511501,1.1433848999999998,1.1433848999999998,1.1433848999999998,49.687614,13.511501,1.1433848999999998,18.073532,15.807039999999999,15.807039999999999,0.99233466,13.511501,0.11,1,0.3676977157592773,1.1433848999999998,20,15.807039999999999,-0.01,,15.807039999999999,13.645494,17.497854397219367,-0.096,1.0,,1.1433848999999998
1,13.580739999999999,2.1731762999999997,2.9736166,1.098545,46.270348,16.604725,1.4868083,23.166168,15.627916,15.807039999999999,0.99233466,19.628708,0.11,2,12.517420768737793,1.8750716,40,15.807039999999999,-0.009,,15.448792000000001,16.966042,17.11322983487186,-0.093,1.3683273999999999,,1.8750716
2,13.613060999999998,2.7112832,4.397022,1.0418456,42.18354,15.872348,1.4656738999999999,22.689726,15.498519,15.807039999999999,0.99233466,14.119323000000001,0.11,3,13.241474390029907,2.2419507999999997,60,15.807039999999999,-0.009,,15.239723999999999,16.190882000000002,16.87981774940118,-0.09,1.6217494,,1.1132255
3,13.623467000000002,3.2831370000000004,5.527493499999999,0.8373013000000001,40.21631,16.014153,1.3818734,21.438651999999998,15.555183,15.807039999999999,0.99233466,16.130856,0.11,4,14.03838562965393,2.916235,80,15.807039999999999,-0.008,,15.725178,16.177362,17.41851916777917,-0.084,1.6836011000000002,,0.8907664000000001
4,13.590385999999999,3.8400686,6.775312400000001,0.49281679999999994,38.660156,14.7021885,1.3550625,20.742126000000003,15.434094,15.807039999999999,0.99233466,9.208705,0.11,5,15.154613494873047,2.8893932999999996,100,15.807039999999999,-0.008,,14.949743,14.67565,16.53506218986942,-0.076,1.7643727999999999,,2.3734319999999998
5,13.5020685,6.312784,9.6399145,0.18507898,44.118759999999995,15.219401000000001,1.6066524,23.415998000000002,15.212254999999999,15.807039999999999,0.99233466,17.584373,0.11,6,16.26482653617859,5.854642,120,15.807039999999999,-0.007,,14.103051,14.8100815,15.678179245643106,-0.068,1.5270464,,5.854642
6,13.378298000000001,5.0665226,10.213415,0.23879088,37.251472,14.73451,1.4590594,21.568820000000002,15.166672,15.807039999999999,0.99233466,11.50351,0.11,7,17.392136573791507,3.4215412000000005,140,15.807039999999999,-0.007,,14.893175,14.566351999999998,16.489532015823027,-0.068,2.015863,,2.9757185
7,13.278310999999999,2.1875612999999996,4.3060136,0.029204123,23.9887,14.763924,0.5382517,7.927967999999999,15.152110999999998,15.807039999999999,0.99233466,14.652628,0.11,8,18.55600905418396,1.5197687,160,15.807039999999999,-0.006,,15.050181,13.157176999999999,16.66867419648235,-0.057,1.9684081999999998,,0.48151457
8,13.164171,4.941290400000001,12.137901,0.20305714,32.762985,14.2093525,1.3486557,19.893019,15.068904999999999,15.807039999999999,0.99233466,10.210566,0.11,9,19.712316989898678,2.6900356,180,15.807039999999999,-0.007,,14.403270000000001,14.067667000000002,15.924904056391613,-0.066,2.4564232999999995,,2.6900356
9,13.081122,1.087401,2.139976,0.5516696999999999,19.371682999999997,14.501788000000001,0.2139976,3.3073974,15.074797,15.807039999999999,0.99233466,16.86303,0.11,10,20.795285940170288,0.7212628000000001,200,15.807039999999999,-0.011,,15.127817000000002,9.785789999999999,16.79108339224009,-0.113,1.9679731,,0.7212628000000001
10,13.039511,3.6246536,5.241215,0.45414573,29.466772,14.874785999999999,0.4764741,7.5009875,15.148103,15.881160999999999,0.9977038,19.349564,0.11,11,21.87180972099304,3.516088,220,15.881160999999999,-0.012,,15.881160999999999,10.287777,17.59645178608241,-0.115,1.4459906999999999,,3.516088
11,12.992956,0.00018468095,0.00026023068,5.5362017e-09,22.541481,14.819725,2.1685788e-05,0.0003424992,15.195770999999999,15.881160999999999,0.9979530999999999,14.740094000000001,0.11,12,23.33536243438721,0.00014129264,240,15.881160999999999,-0.018,,15.720123999999998,-16.281603,17.409793549387516,-0.18,1.4090824,,0.00014129264
12,12.912913,8.857595,8.857610000000001,8.4818624e-11,44.647484000000006,14.755019,0.6813545999999999,11.345312,15.307720000000002,16.651114,0.9996697,14.939054,0.11,13,24.45214343070984,8.857595,260,16.651114,-0.019,,16.651114,-19.08534,18.410903396011665,-0.19,1.0000016999999999,,8.857595
13,12.838805,11.26933,15.935158,7.3580955e-09,42.492382,14.729520999999998,1.1382256000000002,18.941074,15.402192000000001,16.651114,0.9996697,14.841823000000002,0.11,14,25.657426595687863,8.106117,280,16.651114,-0.018,,16.630323,-11.346308,18.387754696320126,-0.18,1.4140289,,7.828707700000001
14,12.769813000000001,8.29702,12.7577915,1.0870958e-07,36.196877,14.060673999999999,0.8505193999999999,14.175877,15.504055,16.930134,0.9996697,4.7617407,0.11,15,26.1994469165802,6.1316576,300,16.930134,-0.017,,16.930134,-7.347614999999999,18.69832645812156,-0.173,1.5376353999999999,,1.1550553999999997
15,12.705274000000001,10.212003999999999,19.478422,3.157158e-10,38.16222,14.1249695,1.2174014,20.41021,15.579583999999999,16.930134,0.99993354,15.329557999999999,0.11,16,26.83610415458679,7.003027,320,16.930134,-0.019,,16.712524,-11.839045,18.47523834949513,-0.187,1.9074044999999997,,5.643196
16,12.6446495,11.881088,24.29081,4.78131e-11,40.482246,14.146803,1.4288712,23.920555,15.638886999999999,16.930134,0.99993354,14.414055,0.11,17,28.132959127426147,8.173294,340,16.930134,-0.019,,16.58775,-12.042324,18.3381822752352,-0.192,2.0444937,,5.818617
17,12.587491,12.555710000000001,26.538387,5.2494164000000004e-12,40.6643,14.293161999999999,1.4743548999999998,24.644495000000003,15.681342,16.930134,0.99993354,16.520208,0.11,18,29.53099775314331,9.273081,360,16.930134,-0.02,,16.40304,-12.414227,18.14650090337437,-0.197,2.1136508,,3.1809103
18,12.533422999999999,13.662106,30.317776000000002,4.8569146e-13,41.948692,14.219566,1.5956723999999998,26.690231,15.734616,16.930134,0.99993354,12.588055,0.11,19,31.026461839675907,9.853399000000001,380,16.930134,-0.02,,16.693571,-13.0735445,18.452586155349575,-0.202,2.2191145,,5.847951
19,12.48213,14.695994,33.991207,2.874323e-14,43.061409999999995,14.258481,1.6995604,28.422028000000005,15.779426999999998,16.930134,0.99993354,14.583817000000002,0.11,20,32.183677673339844,10.321907000000001,400,16.930134,-0.021,,16.630817,-13.921557,18.38382412687847,-0.207,2.3129573,,6.246002
20,12.43334,15.119229999999998,32.761288,2.2069220000000002e-16,41.750706,14.386059,1.5600613,26.124302,15.819738000000001,16.930134,0.99993354,16.43094,0.11,21,33.5654559135437,12.041924,420,16.930134,-0.022,,16.625988,-16.24644,18.382995447566813,-0.217,2.1668622,,1.6064421999999998
21,12.38682,15.078729000000001,25.392975,1.690087e-23,39.539455,14.360930999999999,1.1542261999999999,19.432722000000002,15.864417000000001,16.930134,0.99993354,13.453102,0.11,22,35.1330349445343,13.259907,440,16.930134,-0.025,,16.802671,-27.168312,18.570943028188086,-0.246,1.6840262,,6.516244
22,12.342367999999999,8.282277,26.35608,7.996526e-13,29.746357,14.295567000000002,1.1459165,19.105923,15.907497,16.930134,0.99993354,12.857918,0.11,23,36.31275629997253,3.2515366,460,16.930134,-0.02,,16.855251000000003,-7.915428599999999,18.625463773523048,-0.201,3.1822262,,1.4002581
23,12.299808500000001,10.7359705,33.566635,1.6671826e-15,34.245284999999996,14.426796,1.3986098,23.415398,15.9477005,16.930134,0.99993354,17.338068,0.11,24,37.87035393714905,4.221783,480,16.930134,-0.022,,16.872372,-10.931824,18.6375011518582,-0.213,3.126558,,3.7883847
24,12.258986,13.596798000000001,33.05516,5.9337006e-21,36.15931,14.381514000000001,1.3222063999999998,22.231342,15.981912,16.930134,0.9999743000000001,12.966755000000001,0.11,25,39.06710958480835,9.068572999999999,500,16.930134,-0.024,,16.802994,-18.22107,18.566893868426348,-0.236,2.431099,,1.0673479
25,12.219766,8.100288,29.323471,9.621948000000001e-13,28.186605,14.563816000000001,1.1278258999999997,18.833076000000002,16.011873,16.930134,0.99999523,18.904613,0.11,26,41.172762155532844,2.7103736,520,16.930134,-0.02,,16.760912,-4.9629083,18.52488251878139,-0.201,3.6200528,,2.3105075
26,12.182025999999999,8.151507,30.705471000000003,5.658824999999999e-13,27.977974,14.56616,1.1372396999999999,18.98895,16.034506,16.930134,0.99999523,14.526332,0.11,27,42.932823896408074,2.6065931,540,16.930134,-0.02,,16.622925,-4.5411124,18.377675773271523,-0.202,3.7668457,,2.1209729
27,12.145658500000001,10.930276,30.056666999999997,1.4909811e-20,30.347579999999997,14.584114999999999,1.0734523999999999,18.034102999999998,16.054157,16.930134,0.99999523,14.956813,0.11,28,44.226574182510376,6.678824400000001,560,16.930134,-0.024,,16.584770000000002,-14.182970999999998,18.339799352051173,-0.235,2.7498543,,0.04677736
28,12.110567,8.731135,33.97096,1.1844218999999999e-14,28.286715,14.388031,1.1714122999999999,19.584028,16.078169,16.930134,0.99999523,8.874956,0.11,29,45.52019143104553,2.7559848,580,16.930134,-0.021,,16.750486,-5.538606,18.511205288556866,-0.21,3.8907835,,2.6658046000000004
29,12.076665,5.477225299999999e-10,3e-09,,6.1820107,14.449473999999999,,,16.09563,16.930134,0.99999523,16.086071,0.11,30,46.68392157554626,,600,16.930134,0.012,,16.60199,-154.8698,18.358265953246182,0.119,5.477226,,
30,12.043876,9.565265,35.014336,1.8942942e-17,28.16747,13.543748999999998,1.1294947,18.917476999999998,15.868564000000001,16.930134,0.99999523,-12.644327,0.11,31,47.93613409996033,3.6872683,620,16.930134,-0.023,,9.056593,-43.639773999999996,9.938142811515752,-0.222,3.6605716,,
31,12.012127,4.0566516,6.193581,7.661878e-33,25.440292000000003,12.727518,0.19354941,3.2626060000000003,15.883291,16.930134,0.99999523,-12.676075,0.11,32,49.35505723953247,3.7865242999999995,640,16.930134,-0.029,,16.339834,-69.34517,18.09350382545498,-0.281,1.5267718000000001,,1.956887e-10
32,11.981355,8.909447,36.326035,5.064548e-15,26.727633,12.513881,1.100789,18.402480999999998,15.916278,16.971857,0.99999523,6.4761157,0.11,33,50.414279222488396,2.704964,660,16.971857,-0.022,,16.971857,-37.596184,18.743611792940683,-0.212,4.077249,,0.759416
33,11.951502,5.830952400000001e-10,3.3999998e-09,,5.8213,12.611619000000001,1.9718073000000002e-22,1.7857856e-21,15.937899,16.971857,0.99999523,15.756155,0.11,34,51.75389456748962,6.704145e-21,680,16.971857,0.019,,16.651398,-235.45195,18.410899268574127,0.186,5.830951,,
34,11.922514999999999,5.916084e-10,3.5000019999999997e-09,,5.737535,11.858394,5.9394354e-17,5.346417400000001e-16,15.739718,16.971857,0.99999523,-12.765689,0.11,35,53.270745277404785,2.0787955e-15,700,16.971857,0.019,,9.001558000000001,-230.0554,9.874566971658243,0.186,5.9160794999999995,,2.0787955e-15
35,11.894343,6e-10,3.5999999e-09,,5.6572857,11.799853,,3.0496463999999997e-38,15.549076000000001,16.971857,0.99999523,10.7368965,0.11,36,54.007588863372796,1.2368155e-37,720,16.971857,0.045,,8.876609,-482.05697999999995,9.749985957570876,0.423,6.0,,1.2368155e-37
36,11.866944,58.668236,58.668236,,47.48989,11.5943985,1.585628,13.546175,15.359725,16.971857,0.99999523,5.184409,0.11,37,55.4036865234375,58.668236,740,16.971857,0.047,,8.5430975,-485.04355,9.383092416456755,0.442,1.0,,58.668236
37,11.840277,37.113335,44.485928,,38.332867,11.580025,1.1706823,10.0146,15.181946,16.971857,0.99999523,11.085003,0.11,38,56.99219799041748,36.16957,760,16.971857,0.052,,8.604086,-498.73706,9.450312397564314,0.476,1.1986508,,8.316355999999999
38,11.814300999999999,22.700901,27.6147,,33.959145,11.631487,0.70806926,6.055425,15.012789000000001,16.971857,0.99999523,13.707389000000001,0.11,39,58.571616649627686,22.305443,780,16.971857,0.066,,8.584837,-555.02783,9.428288146348503,0.577,1.2164583,,4.0155025
39,11.788983,12.657844,17.652721,,28.114645,11.692357000000001,0.44131804,3.7753818,14.851830999999999,16.971857,0.99999523,14.470775,0.11,40,60.65234971046448,12.052771,800,16.971857,0.163,,8.574427,-743.0917400000001,9.416302115996576,0.928,1.3946073,,3.4209375
40,11.764291,30.529121000000004,43.656290000000006,,32.787240000000004,11.648795,1.0647875,9.050182000000001,14.6961775,16.971857,0.99999523,10.495092999999999,0.11,41,62.29309248924256,28.780918,820,16.971857,0.179,,8.470068,-741.3738,9.30271281525287,0.948,1.4299883999999998,,28.780918
41,11.740193,20.908476,38.30668,,26.292872999999997,11.542766,0.9120638000000001,7.7657814,14.549604,16.971857,0.99999523,7.316063400000001,0.11,42,63.09677982330322,17.323437,840,16.971857,0.184,,8.5401535,-727.55524,9.382905609835914,0.953,1.8321124,,7.8906092999999995
42,11.716662,19.144243,41.432021999999996,,23.89176,11.541427,0.96353537,8.207594,14.409276,16.971857,0.99999523,11.6633415,0.11,43,64.33144211769104,12.556724,860,16.971857,0.186,,8.515493,-711.8525400000001,9.354300429231538,0.954,2.1642027,,10.234669
43,11.693673,17.41495,42.37675,,22.158417,11.562091,0.963108,8.209069,14.275839000000001,16.971857,0.99999523,12.561686,0.11,44,66.16535806655885,9.944863,880,16.971857,0.187,,8.538003,-696.2410000000001,9.375691428333486,0.955,2.4333549,,7.059097
44,11.6712,15.96432,42.466484,,20.808410000000002,11.576141999999999,0.94369966,8.048035,14.148620000000001,16.971857,0.99999523,12.29015,0.11,45,68.18056607246399,8.295815,900,16.971857,0.187,,8.550980000000001,-680.9503,9.38984553211131,0.956,2.660087,,5.1088424
45,11.649221,14.690572,41.859573,,19.677032,11.736668,0.9099906999999999,7.7645235,14.027299,16.971857,0.99999523,19.063135,0.11,46,69.99439668655397,7.1601479999999995,920,16.971857,0.188,,8.56782,-665.9717400000001,9.409330543566456,0.956,2.8494177000000005,,3.5081031000000005
46,11.627715,14.619157999999999,44.359314000000005,,19.237885000000002,11.750642,0.9438152,8.051314999999999,13.9099455,16.971857,0.99999523,12.519969,0.11,47,72.04163646697998,6.3304615,940,16.971857,0.188,,8.511736,-651.7585,9.347691729141252,0.956,3.0343275000000003,,5.8650193
47,11.606662,14.519585000000001,46.560593,,18.857422,11.7998,0.97001237,8.272321,13.797305,16.971857,0.99999523,14.201015,0.11,48,74.04758381843567,5.6977224,960,16.971857,0.188,,8.503143,-638.11914,9.339451056852706,0.957,3.2067442,,5.4434557
48,11.586041999999999,13.737371,46.101820000000004,,18.140991,11.919339,0.94085354,8.026480000000001,13.690625,16.971857,0.99999523,17.719818,0.11,49,76.24164533615112,5.1993113,980,16.971857,0.189,,8.570043,-624.8744,9.414299908614154,0.957,3.3559419999999998,,2.6481310000000002
49,11.56584,13.632684,47.90256,,17.832457,11.993305,0.9580511999999999,8.172349,13.5871315,16.971857,0.99999523,15.703907000000001,0.11,50,78.31468844413756,4.7964263,1000,16.971857,0.189,,8.51593,-612.1862,9.356212026811026,0.957,3.5138027999999997,,4.470087
50,11.546037,13.377104000000001,49.047670000000004,,17.462746,12.105361,0.9617190000000001,8.205045,13.48824,16.971857,0.99999523,17.77545,0.11,51,80.43925881385803,4.4641657,1020,16.971857,0.189,,8.543689,-599.8249,9.38575545455275,0.957,3.6665387000000003,,3.6923847000000003
51,11.526619,13.299038000000001,50.654070000000004,,17.22176,12.185078,0.97411674,8.309963,13.392615,16.971857,0.99999523,16.31203,0.11,52,82.32552814483644,4.185361,1040,16.971857,0.189,,8.515779499999999,-587.9562,9.353142669552236,0.957,3.8088523999999997,,3.9734277999999996
52,11.507571,13.025577,51.407227,,16.876854,12.267292999999999,0.9699476999999999,8.276188000000001,13.301371,16.971857,0.99999523,16.590097,0.11,53,83.20275020599365,3.9480786,1060,16.971857,0.189,,8.556675,-576.5289,9.397103980389067,0.957,3.9466373999999997,,3.0194361
53,11.488878,12.987061500000001,52.950912,,16.690323,12.287502,0.98057246,8.365081,13.212501000000001,16.971857,0.99999523,13.408363,0.11,54,84.92681217193605,3.7436953,1080,16.971857,0.189,,8.502367,-565.5802,9.34004424080168,0.957,4.077205,,3.6376157
54,11.47053,12.5920515,52.69465600000001,,16.286396,12.369038,0.95808464,8.175119,13.128303,16.971857,0.99999523,16.810010000000002,0.11,55,86.19162797927856,3.5658123,1100,16.971857,0.189,,8.5815735,-554.98096,9.424049817765392,0.957,4.1847553,,1.7616884999999998
55,11.452511,12.599698,54.27271,,16.146685,12.34238,0.9691555000000001,8.266471000000001,13.045249,16.971857,0.99999523,10.934367,0.11,56,88.00908255577087,3.4095282999999994,1120,16.971857,0.189,,8.47728,-544.9384,9.308996316640762,0.957,4.3074613,,3.3975835
56,11.434811999999999,12.573791,55.673927,,15.996494,12.436871,0.9767355999999999,8.330407000000001,12.965722,16.971857,0.99999523,17.774786,0.11,57,89.4548590183258,3.2712903,1140,16.971857,0.189,,8.512217999999999,-535.1571700000001,9.34990016440527,0.957,4.427776000000001,,3.169694
57,11.417419,12.557409,57.063731999999995,,15.859238000000001,12.420997999999999,0.98385745,8.389605,12.888653,16.971857,0.99999523,11.554333999999999,0.11,58,90.6103024482727,3.1479678,1160,16.971857,0.189,,8.495722,-525.8219,9.331261344504156,0.958,4.5442279999999995,,3.097467
58,11.400325,12.5335865,58.378624,,15.723916000000001,12.352146000000001,0.9894681999999999,8.436378,12.8143,16.971857,0.99999523,8.389133000000001,0.11,59,92.50078105926514,3.0373888,1180,16.971857,0.189,,8.501843,-516.8905599999999,9.338052074002013,0.958,4.657775,,2.9674351000000003
59,11.383517999999999,12.484467500000001,59.539069999999995,,15.578535,12.393205,0.99231786,8.461038,12.742892999999999,16.971857,0.99999523,14.839666000000001,0.11,60,94.36911034584044,2.9376783,1200,16.971857,0.19,,8.529931,-508.12677,9.369243809725749,0.958,4.769051599999999,,2.7575412
60,11.366989,12.309289,59.979457999999994,,15.351645000000001,12.496030000000001,0.9832698000000001,8.385544,12.674524,16.971857,0.99999523,18.685966,0.11,61,96.71441197395323,2.847249,1220,16.971857,0.19,,8.572375,-499.49924000000004,9.41559564955596,0.958,4.872699,,1.9760442999999999
61,11.350728,12.2232895,60.85678000000001,,15.189995999999999,12.605634,0.981561,8.372287,12.608146000000001,16.971857,0.99999523,19.320017,0.11,62,98.0744948387146,2.7648723,1240,16.971857,0.19,,8.559016999999999,-491.1176,9.400091994478334,0.958,4.978756400000001,,2.3158991
62,11.334728,12.203237,62.020527,,15.075854999999999,12.61754,0.9844528,8.397048,12.543384,16.971857,0.99999523,13.385019,0.11,63,98.7905740737915,2.6895275,1260,16.971857,0.19,,8.528138,-483.0949,9.369669484138786,0.958,5.082301599999999,,2.5355182000000003
63,11.318978999999999,12.212864,63.29555500000001,,14.983782000000001,12.647753,0.98899305,8.43435,12.480068,16.971857,0.99999523,14.57715,0.11,64,99.9454996585846,2.6203537,1280,16.971857,0.19,,8.491222,-475.30383,9.323512910571381,0.958,5.182695400000001,,2.601904
64,11.303475,12.202392999999999,64.44933,,14.882610999999999,12.632849,0.9915282,8.455942,12.419205,16.971857,0.99999523,11.700103,0.11,65,101.00722765922545,2.5566207999999997,1300,16.971857,0.19,,8.523937,-467.7977,9.363060764031044,0.958,5.281696299999999,,2.4460349999999997
65,11.288208000000001,12.182058999999999,65.52602399999999,,14.777998,12.729596,0.99281853,8.467463,12.36042,16.971857,0.99999523,19.03621,0.11,66,102.24214959144592,2.4977112,1320,16.971857,0.19,,8.539446,-460.4086,9.380978931831159,0.958,5.3788953,,2.3298686
66,11.27317,12.18648,66.705215,,14.692084,12.8223095,0.9956002,8.490853999999999,12.303045,16.971857,0.99999523,18.957703,0.11,67,103.42833161354065,2.4430997000000003,1340,16.971857,0.19,,8.516285,-453.24084000000005,9.351768671288246,0.958,5.4737067,,2.3919306000000002
67,11.258355,12.190257,67.86108399999999,,14.608092999999998,12.859459,0.9979571,8.510598,12.247339,16.971857,0.99999523,15.361667,0.11,68,104.03930616378784,2.39233,1360,16.971857,0.19,,8.515055,-446.33716,9.352666362364584,0.958,5.5668296999999995,,2.3364124
68,11.243756,12.177786,68.90961999999999,,14.515911,12.864661,0.9986902,8.517339999999999,12.193617,16.971857,0.99999523,13.228897,0.11,69,105.36315774917604,2.3450089,1380,16.971857,0.19,,8.540446000000001,-439.66537,9.377372355882253,0.958,5.658633,,2.1978202000000002
69,11.229367,12.194184,70.09482,,14.443287,12.861958,1.0013546,8.538200999999999,12.140409,16.971857,0.99999523,12.6847315,0.11,70,106.56493830680849,2.3007908,1400,16.971857,0.19,,8.469145,-433.2557,9.303933177277596,0.958,5.7482169999999995,,2.2999945
70,11.215183,12.200814999999999,71.21213,,14.367569,12.88163,1.0029877,8.551972,12.089402999999999,16.971857,0.99999523,14.265204,0.11,71,108.66939210891724,2.2593966,1420,16.971857,0.19,,8.5189495,-427.0044,9.354424838450283,0.958,5.8366694,,2.206313
71,11.201197,12.201497,72.27986999999999,,14.28997,12.998496000000001,1.003887,8.559964,12.040032,16.971857,0.99999523,21.300465,0.11,72,110.57125449180604,2.220555,1440,16.971857,0.19,,8.534744,-420.83205999999996,9.374941329103418,0.958,5.9238524,,2.1293027
72,11.187403999999999,12.1783085,73.18675,,14.197723000000002,13.013657,1.0025582,8.549475,11.992301,16.971857,0.99999523,14.108566,0.11,73,112.609365940094,2.1840384,1460,16.971857,0.19,,8.555655,-414.8649,9.395247344521264,0.958,6.009599,,1.9404317
73,11.173798,12.178445,74.217575,,14.122964999999999,13.024599,1.0029402,8.5531025,11.94563,16.971857,0.99999523,13.827629,0.11,74,114.30206513404846,2.149643,1480,16.971857,0.19,,8.53858,-409.0622,9.378148137378608,0.958,6.094175,,2.0314886999999997
74,11.160375,12.185758,75.27679,,14.05444,13.069797,1.0036905,8.559652999999999,11.900105,16.971857,0.99999523,16.418136999999998,0.11,75,116.3894100189209,2.1171877,1500,16.971857,0.19,,8.531284,-403.37964,9.37237183253912,0.958,6.17744,,2.0335937
75,11.147129,12.207905,76.411606,,13.995851000000002,13.092003,1.0054159,8.572830999999999,11.854973,16.971857,0.99999523,14.760185,0.11,76,119.03562021255492,2.0865397,1520,16.971857,0.19,,8.469952000000001,-397.8916,9.306536608384846,0.958,6.259191,,2.0854714
76,11.134057,12.214927000000001,77.44488,,13.929932,13.101267,1.0057776,8.576188,11.811853999999999,16.971857,0.99999523,13.806082,0.11,77,121.50045824050905,2.0575063,1540,16.971857,0.19,,8.535009,-392.53612999999996,9.37518847290041,0.958,6.3401837,,1.9643949
