,Bound,IWLastEpisode,ReturnAbsMax,IWMax,TimestepsSoFar,target_sum_log_mean,ReturnMean,IWNorm1,ReturnLastEpisode,Iteration,DenMISEMeanLog,ReturnMax,URet,IWNorm2,IWFirstEpisode,IWMean,TimeElapsed,DenMISELogLast,SqrtESSClassic,MISE,ReturnMin,DenMISELogFirst,ReturnStepMax,LQGsigma,LQGmu01,IWMin,LQGmu1
10,32.82333,1.2330818000000001,15.929637,3.985439,220,-126.7073,10.5433035,14.013668,8.615359,11,14.276617000000002,15.929637,9.465595964909461,6.395919999999999,,1.2739698,27.677493333816532,16.927310000000002,2.1910324,11.012193,,17.444760000000002,0.99750483,0.11,0.037,,0.351
11,47.017723,0.00045625699999999995,15.929637,0.94847906,240,-277.9044,10.384664,0.97876155,8.639628,12,14.547932000000001,15.929637,9.48939388448506,0.9486435,,0.081563465,28.979031085968018,17.356703,1.0317485,0.6993520999999999,,17.357748,0.99750483,0.11,0.349,,0.999
12,35.136787,1.2730868999999998,15.929637,1.2730868999999998,260,-255.7426,10.244859,2.2581177,8.567208,13,14.126961999999999,15.929637,9.409091446532637,1.5899376,,0.17370136,30.366071939468387,9.957234,1.4202555000000001,1.4886834999999998,,17.277704,0.99750483,0.11,0.349,,0.999
13,34.778,3.2465447999999997,15.929637,3.2465447999999997,280,-236.2314,10.124098,5.4860544,8.554188,14,14.220745999999998,15.929637,9.396797524370827,3.6073263,,0.39186102,31.179450273513797,16.236715,1.520809,3.3546543,,17.203598,0.99750483,0.11,0.349,,0.999
14,33.3143,4.5943794,15.929637,4.5943794,300,-219.26166,10.017926,9.642495,8.531523,15,14.351788500000001,15.929637,9.3673657816727,5.613296,,0.642833,32.001962661743164,16.789757,1.7177956,5.4943957,,17.134604,0.99750483,0.11,0.349,,0.999
15,30.345221999999996,3.8388355000000005,15.929637,3.8388355000000005,320,-204.5208,9.924339,12.337337,8.520557,16,14.383653,15.929637,9.359467800704905,6.134044,,0.77108353,32.832363843917854,15.2468605,2.0112891,6.584882,,17.070066,0.99750483,0.11,0.349,,0.999
16,27.717442,2.4043354999999997,15.929637,3.2895195,340,-191.43036999999998,9.843815,13.449681,8.555416000000001,17,14.53025,15.929637,9.395780401423506,5.898472,,0.7911577,33.669445991516106,17.139236,2.2801976,6.759211,,17.009441,0.99750483,0.11,0.349,,0.999
17,26.316893,2.8964562000000003,15.929637,2.9183216,360,-179.78136,9.770684,15.277315,8.527467,18,14.664886,15.929637,9.364274089170967,6.09566,,0.84873974,34.400036811828606,17.188549,2.5062609,7.249080999999999,,16.952282,0.99750483,0.11,0.349,,0.999
18,24.88685,1.998693,15.929637,2.6506952999999998,380,-169.37384,9.70686,16.219814000000003,8.558013,19,14.792628,15.929637,9.39828050466212,5.971302,,0.8536744,35.29097032546997,17.268814000000003,2.7162943,7.2934303,,16.898216,0.99750483,0.11,0.349,,0.999
19,23.999954000000002,2.3783736,15.929637,2.4485997999999998,400,-160.05698,9.648277,17.691223,8.535217,20,14.849501,15.929637,9.372566289516161,6.087234,,0.8845611999999999,36.21445608139038,16.09668,2.9062827,7.556642999999999,,16.846922,0.99750483,0.11,0.349,,0.999
20,23.081554,1.8346810000000002,15.929637,2.290593,420,-151.6274,9.596254,18.65682,8.555786999999999,21,14.914926000000001,15.929637,9.397205152591248,6.0475205999999995,,0.8884200000000001,37.049109697341926,16.35785,3.0850362999999996,7.5910034,,16.798132,0.99750483,0.11,0.349,,0.999
21,22.502047,2.19847,15.929637,2.19847,440,-144.12206,9.5453415,20.080323999999997,8.476177,22,14.808563000000001,15.929637,9.30972694226515,6.1808934,,0.912742,37.916268348693855,12.702418,3.2487738,7.792217,,16.751611999999998,0.99750483,0.11,0.349,,0.999
22,21.976093,2.076302,15.929637,2.0895863,460,-137.50645,9.500132,21.402729,8.505519999999999,23,14.477898000000001,15.929637,9.341639795315883,6.2854529999999995,,0.93055344,38.86270022392272,7.3057,3.4051213,7.9416704,,16.707160000000002,0.99750483,0.11,0.349,,0.999
23,21.466763,1.8910761000000003,15.929637,1.9988397,480,-131.03802,9.460239,22.568596,8.542710000000001,24,14.583614,15.929637,9.380548487618457,6.3473690000000005,,0.94035816,39.7831792831421,17.098835,3.5555828000000003,8.026235,,16.6646,0.99750483,0.11,0.349,,0.999
24,21.026451,1.8589048,15.929637,1.9220473000000002,500,-125.04852,9.4232645,23.742992,8.535862,25,14.72055,15.929637,9.375194388018881,6.4190927,,0.94971967,40.870724678039544,18.079659,3.6988082,8.106368,,16.62378,0.99750483,0.11,0.349,,0.999
25,20.641361,1.8347685,15.929637,1.8562192,520,-119.58813,9.388691,24.926826000000002,8.524358,26,14.77948,15.929637,9.35995700231125,6.4985266,,0.9587241,41.604417085647576,16.315006,3.8357657999999994,8.182592999999999,,16.584557999999998,0.99750483,0.11,0.349,,0.999
26,20.28726,1.7738538000000001,15.929637,1.7991641999999999,540,-114.40045,9.356783,26.077679999999997,8.527177,27,14.967395000000002,15.929637,9.366397552698642,6.572392,,0.96584004,42.73467040061951,19.905634,3.967761,8.242958,,16.546818,0.99750483,0.11,0.349,,0.999
27,19.938644,1.6498978,15.929637,1.749238,560,-109.7365,9.327776,27.13172,8.544607000000001,28,14.991594000000001,15.929637,9.384100289601736,6.6244507,,0.96898997,43.81655025482178,15.689526,4.0956936,8.270558,,16.51045,0.99750483,0.11,0.349,,0.999
28,19.64115,1.6814158,15.929637,1.7051845,580,-105.29518999999999,9.300301,28.248802,8.530968,29,15.112622,15.929637,9.366947474180204,6.695663000000001,,0.97409666,45.00696015357971,18.541930999999998,4.2189703000000005,8.313999,,16.475359,0.99750483,0.11,0.349,,0.999
29,19.32545,1.5024166,15.929637,1.6660223,600,-101.41989000000001,9.275196000000001,29.210129,8.547193,30,14.959601000000001,15.929637,9.389765488989338,6.732350299999999,,0.97367096,46.23232054710388,10.556741,4.338771299999999,8.311064,,16.441457999999997,0.99750483,0.11,0.349,,0.999
30,19.068920000000002,1.5964204,15.929637,1.6309806999999998,620,-97.80660999999999,9.251097,30.296738,8.528096000000001,31,14.802508999999999,15.929637,9.368068690281968,6.8006444,,0.9773141,47.635749101638794,10.124074,4.4549804,8.3418455,,16.408667,0.99750483,0.11,0.349,,0.999
31,18.830143,1.5675642,15.929637,1.5994423999999998,640,-94.27892,9.228636,31.374665999999998,8.532341,32,14.796169,15.929637,9.371305244419872,6.868274,,0.9804583,49.11705851554871,14.62984,4.5680566,8.368603,,16.376919,0.99750483,0.11,0.349,,0.999
32,18.612535,1.5651995,15.929637,1.5709075000000001,660,-90.89345,9.206945,32.469013000000004,8.512837,33,14.861957,15.929637,9.349889390082307,6.940661,,0.9839094999999999,50.44679832458496,16.993748,4.678086799999999,8.397053999999999,,16.346148,0.99750483,0.11,0.349,,0.999
33,18.407698,1.540187,15.929637,1.5449651000000002,680,-87.67291,9.18645,33.554404999999996,8.5101,34,14.958673499999998,15.929637,9.349219994042015,7.0116963000000005,,0.98689425,51.70498013496399,18.173002,4.7854905,8.421488,,16.316294,0.99750483,0.11,0.349,,0.999
34,18.214584,1.5165776000000002,15.929637,1.5212781000000002,700,-84.63101999999999,9.167259,34.631386,8.514786,35,15.055782,15.929637,9.349946727080123,7.081427000000001,,0.98946816,52.67161226272583,18.3768,4.890453,8.442707,,16.287306,0.99750483,0.11,0.349,,0.999
35,18.00016,1.3533703000000001,15.929637,1.4995637,720,-81.87778,9.150269999999999,35.55957,8.555683,36,15.031084,15.929637,9.396139817080776,7.121792999999999,,0.98776585,53.914503812789924,14.18309,4.9930644,8.429103,,16.259135999999998,0.99750483,0.11,0.349,,0.999
36,17.69,0.6145722,15.929637,1.479588,740,-79.30049,9.135031,35.769505,8.586405000000001,37,15.001895000000001,15.929637,9.427524550830592,7.065266,,0.96674335,55.287765741348274,13.968781,5.0627255,8.250636,,16.231737,0.99750483,0.11,0.349,,0.999
37,17.531578,1.4444398,15.929637,1.4611473,760,-76.77426,9.119129,36.846096,8.530761,38,15.035815,15.929637,9.368299598144556,7.136808,,0.9696341,56.65065050125122,16.328587,5.1628256,8.27523,,16.205069,0.99750483,0.11,0.349,,0.999
38,17.366184,1.3581841000000001,15.929637,1.444072,780,-74.35369,9.10455,37.847153000000006,8.550511,39,15.093542000000001,15.929637,9.392955005513297,7.1937838,,0.9704398000000001,57.86191940307617,17.321827,5.261091,8.282725,,16.179092,0.99750483,0.11,0.349,,0.999
39,17.225092,1.4183807,15.929637,1.4282162,800,-71.98921999999999,9.09008,38.921640000000004,8.525787,40,15.212248,15.929637,9.364835918232679,7.265244999999999,,0.97304094,59.24062395095825,19.875345000000003,5.3572370000000005,8.304652,,16.153774,0.99750483,0.11,0.349,,0.999
40,17.090748,1.4133105,15.929637,1.4134535,820,-70.01998,9.0750885,40.00025,8.475416000000001,41,15.04544,15.929637,9.311443717593116,7.337409,,0.9756159,60.754062175750725,8.4039,5.45155,8.324635,,16.129082,0.99750483,0.11,0.349,,0.999
41,16.945145,1.3043926000000001,15.929637,1.3996747,840,-68.00413,9.06263,40.978333,8.551833,42,15.028925,15.929637,9.394034100931892,7.390989,,0.97567457,61.98266887664795,14.379879,5.544364,8.325777,,16.104983999999998,0.99750483,0.11,0.349,,0.999
42,16.748302,0.94185126,15.929637,1.3867851,860,-66.03336,9.0513,41.60562,8.57543,43,15.069435,15.929637,9.41970300187578,7.392103,,0.96757257,63.599026679992676,16.798617999999998,5.6283875,8.257608,,16.081455,0.99750483,0.11,0.349,,0.999
43,16.635056,1.367512,15.929637,1.3747011,880,-64.16289,9.039301,42.679375,8.52335,44,15.088745999999999,15.929637,9.359840909346012,7.4636070000000005,,0.9699858,65.56278276443481,15.954638500000001,5.718331,8.277911999999999,,16.058464,0.99750483,0.11,0.349,,0.999
44,16.52678,1.3618013999999998,15.929637,1.363349,900,-62.377136,9.027424,43.754065999999995,8.504817,45,15.105754999999998,15.929637,9.339597242009246,7.534996499999999,,0.97231257,66.55237579345703,15.887032500000002,5.806780000000001,8.296933000000001,,16.035992,0.99750483,0.11,0.349,,0.999
45,16.413654,1.2972199,15.929637,1.3526645,920,-60.64487,9.017063,44.7704,8.550871,46,15.14729,15.929637,9.390539191091165,7.595883000000001,,0.9732696,68.25711750984192,17.046812,5.8940353,8.305643,,16.014013000000002,0.99750483,0.11,0.349,,0.999
46,16.311642000000003,1.3256081,15.929637,1.3425899,940,-59.209472999999996,9.006692999999999,45.822998,8.529611000000001,47,14.963464000000002,15.929637,9.366417702745132,7.6629124000000015,,0.9749574000000001,69.81081223487854,6.5368805,5.979841,8.319973,,15.992507000000002,0.99750483,0.11,0.349,,0.999
47,16.21471,1.3234034,15.929637,1.3330758999999999,960,-57.634716000000004,8.9967375,46.87961,8.528875,48,14.986539000000002,15.929637,9.36618496576876,7.73037,,0.9766584999999999,71.6096668243408,16.098692,6.064342,8.334397000000001,,15.971454000000001,0.99750483,0.11,0.349,,0.999
48,16.120293,1.308619,15.929637,1.324075,980,-56.106865,8.987283999999999,47.927155,8.533499,49,15.026310999999998,15.929637,9.373932220134167,7.796003,,0.9781052,73.41269421577455,16.961178,6.1476574,8.346778,,15.950834,0.99750483,0.11,0.349,,0.999
49,16.02972,1.3030498,15.929637,1.3155487,1000,-54.59358,8.978216,48.97485,8.533902000000001,50,15.111154999999998,15.929637,9.373153867260676,7.8613873,,0.979497,75.58601593971251,19.29279,6.2297974,8.358698,,15.930632000000001,0.99750483,0.11,0.349,,0.999
50,15.921327999999999,1.1643739,15.929637,1.3074589,1020,-53.328613,8.969983000000001,49.88927,8.558327,51,15.005929,15.929637,9.400672478756,7.905757,,0.9782209999999999,77.41603517532349,9.767366,6.3104987,8.348405999999999,,15.910829000000001,0.99750483,0.11,0.349,,0.999
51,15.834204999999999,1.265076,15.929637,1.2997733,1040,-52.064514,8.961747,50.91324,8.541701,52,14.950921,15.929637,9.38301209277501,7.966977,,0.97910076,79.13102078437804,12.16945,6.390534,8.356127,,15.891410999999998,0.99750483,0.11,0.349,,0.999
52,15.754616,1.2900139,15.929637,1.2924632,1060,-50.807194,8.953263,51.967613,8.512075999999999,53,14.938564000000001,15.929637,9.347935476105203,8.032798,,0.9805209999999999,80.39793801307678,14.3189,6.4694285,8.367733,,15.872361999999999,0.99750483,0.11,0.349,,0.999
53,15.676476000000001,1.2730953999999999,15.929637,1.2855018,1080,-49.491802,8.945573,53.009415000000004,8.53797,54,15.031569500000002,15.929637,9.375280395805742,8.096276,,0.98165584,82.00096035003662,19.982423999999998,6.5473824,8.377542,,15.853670000000001,0.99750483,0.11,0.349,,0.999
54,15.601673000000002,1.2761903,15.929637,1.2788633,1100,-48.340515,8.937671,54.058792000000004,8.511022,55,15.004904999999999,15.929637,9.349351546915354,8.160623,,0.98288715,84.13425540924072,13.585299,6.6243467,8.387542,,15.835320999999999,0.99750483,0.11,0.349,,0.999
55,15.526017999999999,1.2457051000000001,15.929637,1.2725261,1120,-47.207294,8.930596000000001,55.081734,8.54147,56,15.002695999999998,15.929637,9.383057165000203,8.220574000000001,,0.9836024,85.97773265838623,14.900164000000002,6.700473,8.393848,,15.817302999999999,0.99750483,0.11,0.349,,0.999
56,15.433345999999998,1.1025468999999999,15.929637,1.2664715,1140,-46.109867,8.924228,55.96611,8.567617,57,15.006687,15.929637,9.409009293020166,8.260634,,0.9818616,87.50052928924559,15.248366,6.775038,8.379672,,15.799603,0.99750483,0.11,0.349,,0.999
57,15.359654999999998,1.2100624,15.929637,1.2606788999999998,1160,-45.055553,8.917792,56.965559999999996,8.550915,58,15.003635000000001,15.929637,9.392597997620557,8.316787,,0.98216486,89.61675763130188,14.849513,6.8494678,8.382629,,15.782210999999998,0.99750483,0.11,0.349,,0.999
58,15.28188,1.1588416000000001,15.929637,1.2551329,1180,-44.017466999999996,8.9117155,57.918484,8.559266000000001,59,15.02094,15.929637,9.402781029534225,8.366166,,0.9816691999999999,91.22988772392272,16.044128,6.922942,8.378903,,15.765117000000002,0.99750483,0.11,0.349,,0.999
59,15.209651999999998,1.1754236999999998,15.929637,1.2498188000000001,1200,-43.010690000000004,8.905858,58.893536,8.560321,60,15.040722,15.929637,9.399661575471935,8.418528,,0.9815589,92.99734115600586,16.227634,6.995705,8.378474,,15.74831,0.99750483,0.11,0.349,,0.999
60,15.148337,1.2447693000000002,15.929637,1.2447693000000002,1220,-42.036777,8.898762,59.942744999999995,8.472928999999999,61,15.059057000000001,15.929637,9.307072407458461,8.481306,,0.982668,95.2121012210846,16.17907,7.0676312,8.386678999999999,,15.731781,0.99750483,0.11,0.349,,0.999
61,15.088961,1.2392899,15.929637,1.2398738999999999,1240,-41.138718,8.892257,60.98941800000001,8.495455,62,15.032453,15.929637,9.331091068983081,8.543348,,0.9837003000000001,97.00676155090332,13.428382999999998,7.138819,8.394729,,15.715520000000001,0.99750483,0.11,0.349,,0.999
62,15.026901,1.196129,15.929637,1.235172,1260,-40.165077000000004,8.886861999999999,61.995815,8.552377,63,15.111365,15.929637,9.394542488097015,8.59934,,0.9840606,98.55445194244385,20.021572,7.209368700000001,8.398178,,15.699520000000001,0.99750483,0.11,0.349,,0.999
63,14.969991,1.2196926000000001,15.929637,1.23065,1280,-39.285362,8.881369,63.029433999999995,8.535332,64,15.124007999999998,15.929637,9.373976782081217,8.658878999999999,,0.9848349000000001,100.424813747406,15.937895000000001,7.2791676999999995,8.404829,,15.683770999999998,0.99750483,0.11,0.349,,0.999
64,14.915351999999999,1.2242118,15.929637,1.2262986999999999,1300,-38.409046000000004,8.875771499999999,64.07052,8.517519,65,15.159892999999999,15.929637,9.352005507937355,8.719145,,0.9857003000000001,102.18745183944702,17.473,7.348257,8.411918,,15.668267000000002,0.99750483,0.11,0.349,,0.999
65,14.861889999999999,1.2197891,15.929637,1.2221073999999998,1320,-37.61542,8.870257,65.10983,8.511859,66,15.138620000000001,15.929637,9.350996009536527,8.778827,,0.9865126000000001,103.5970721244812,13.7713785,7.4166894,8.418461,,15.652999999999999,0.99750483,0.11,0.349,,0.999
66,14.809064999999999,1.2078753,15.929637,1.2180699,1340,-36.88221,8.865231,66.13984,8.533461,67,15.081420999999999,15.929637,9.370390665230447,8.836901,,0.98716176,105.9192943572998,11.320971499999999,7.484506,8.424019,,15.637960999999999,0.99750483,0.11,0.349,,0.999
67,14.757919000000001,1.2139761,15.929637,1.2141776000000002,1360,-36.18238,8.859649000000001,67.17863,8.485689,68,15.01402,15.929637,9.318467837473902,8.895864999999999,,0.9879209999999999,108.79088592529295,10.512291000000001,7.5516686,8.429661,,15.623147,0.99750483,0.11,0.349,,0.999
68,14.708275,1.2083787,15.929637,1.2104201,1380,-35.36245,8.85469,68.214264,8.517441,69,15.089042999999998,15.929637,9.354959235427362,8.954081,,0.98861253,110.92597770690918,20.203745,7.618232300000001,8.435309,,15.608548,0.99750483,0.11,0.349,,0.999
69,14.650767000000002,1.1246176,15.929637,1.2067918,1400,-34.678546999999995,8.850508,69.16853,8.561958,70,15.050351999999998,15.929637,9.401045843698789,9.001453,,0.9881219000000001,112.98943877220154,12.393310000000001,7.684151600000001,8.431614999999999,,15.594159,0.99750483,0.11,0.349,,0.999
70,14.603477999999999,1.1991637,15.929637,1.2032866000000002,1420,-33.991974,8.845896,70.20119,8.523095,71,15.033775,15.929637,9.360662714214264,9.058732000000001,,0.9887491,115.01587963104248,13.886431,7.749560000000001,8.436817,,15.579973999999998,0.99750483,0.11,0.349,,0.999
71,14.557375,1.1989888000000002,15.929637,1.1998993,1440,-33.31949,8.841211999999999,71.23595,8.508646,72,15.022655499999999,15.929637,9.340173443922305,9.115983,,0.98938817,117.23396897315979,14.245443,7.814400999999999,8.441883,,15.565989000000002,0.99750483,0.11,0.349,,0.999
72,14.50061,1.0866197,15.929637,1.1966219,1460,-32.660942,8.837469,72.16049,8.567953,73,15.017682,15.929637,9.407547048295724,9.159202,,0.9884999,119.39616966247559,14.671288,7.8784695000000005,8.434849,,15.552195000000001,0.99750483,0.11,0.349,,0.999
73,14.456732,1.1896853,15.929637,1.1934513,1480,-31.986228999999998,8.833225,73.19209000000001,8.523513000000001,74,15.045575,15.929637,9.362614656408878,9.215537,,0.98908234,122.48247241973877,17.094276,7.9422493,8.439682000000001,,15.538589499999999,0.99750483,0.11,0.349,,0.999
74,14.413897,1.1883723,15.929637,1.1903822,1500,-31.318873999999997,8.82903,74.22442,8.518523,75,15.083381,15.929637,9.354603485214398,9.271671000000001,,0.9896589,124.57417154312134,17.892807,8.005506,8.444391,,15.525166500000001,0.99750483,0.11,0.349,,0.999
75,14.371857,1.1865705,15.929637,1.1874069999999999,1520,-30.707394,8.824760000000001,75.25694,8.504499000000001,76,15.0819025,15.929637,9.340602401279527,9.327536,,0.99022293,127.13870429992676,14.982367499999999,8.068255,8.448777999999999,,15.511921,0.99750483,0.11,0.349,,0.999
76,14.330701999999999,1.1837596000000001,15.929637,1.184523,1540,-30.0607,8.820622,76.28853000000001,8.506158000000001,77,15.131604000000001,15.929637,9.342590465561056,9.382992999999999,,0.9907601,129.81470227241516,18.919613000000002,8.130511,8.452976,,15.498849,0.99750483,0.11,0.349,,0.999
77,14.290408,1.1802268,15.929637,1.1817293,1560,-29.460499,8.816691,77.318474,8.513977,78,15.150157,15.929637,9.350297804553826,9.437958,,0.9912625,132.22838187217712,16.588955,8.192288000000001,8.457006,,15.485945999999998,0.99750483,0.11,0.349,,0.999
78,14.250195000000001,1.1673893,15.929637,1.1790163999999999,1580,-28.818007,8.813193,78.3374,8.54036,79,15.225878,15.929637,9.382854803310792,9.491282,,0.9916127,134.70438933372498,21.141644,8.253616000000001,8.460137,,15.4732065,0.99750483,0.11,0.349,,0.999
79,14.211172,1.1699271,15.929637,1.1763837,1600,-28.298221999999996,8.809631,79.36084,8.528198,80,15.193039,15.929637,9.368350348824402,9.544903999999999,,0.9920104999999999,136.93543267250058,12.607963,8.314472,8.463494,,15.460628,0.99750483,0.11,0.349,,0.999
80,14.172911,1.1673805,15.929637,1.1738286,1620,-27.79567,8.806157,80.38356,8.528208,81,15.15664,15.929637,9.368296507226523,9.598175,,0.9923896000000001,139.13635158538818,12.253667,8.374880000000001,8.466691,,15.448204999999998,0.99750483,0.11,0.349,,0.999
81,14.135672,1.1679282,15.929637,1.1713438,1640,-27.214340000000004,8.802734,81.40862,8.525534,82,15.212164000000001,15.929637,9.365181642242263,9.651471,,0.9927881,141.19818639755252,19.718033,8.434841,8.470016000000001,,15.435935,0.99750483,0.11,0.349,,0.999
82,14.099207,1.1675206,15.929637,1.1689311000000002,1660,-26.676157,8.799275999999999,82.43498000000001,8.515735000000001,83,15.237223,15.929637,9.351126829631736,9.704663,,0.99319255,143.7676470279694,17.300089,8.494369,8.473255,,15.423814000000002,0.99750483,0.11,0.349,,0.999
83,14.063351999999998,1.1640253,15.929637,1.1665858,1680,-26.21967,8.795939,83.45948,8.518981,84,15.1928425,15.929637,9.355350764027962,9.757377,,0.99356526,146.86311388015747,11.516917,8.553475,8.476275999999999,,15.411838000000001,0.99750483,0.11,0.349,,0.999
84,14.028162,1.162949,15.929637,1.1643028,1700,-25.719578,8.7925825,84.48453,8.510660000000001,85,15.203869000000001,15.929637,9.350099968642676,9.809899,,0.99393564,149.0512659549713,16.137363,8.612171,8.479165,,15.400003,0.99750483,0.11,0.349,,0.999
85,13.993412,1.161918,15.929637,1.1620841999999998,1720,-25.257704,8.789025,85.5101,8.486696,86,15.188062,15.929637,9.322269670858237,9.862235,,0.9943035,151.55012083053592,13.851220999999999,8.670459,8.481717999999999,,15.388307999999999,0.99750483,0.11,0.349,,0.999
86,13.959470999999999,1.15915,15.929637,1.159923,1740,-24.78929,8.785761,86.534424,8.504976,87,15.189810999999999,15.929637,9.342231644840592,9.914176,,0.9946485999999999,153.7609567642212,15.346735,8.728353,8.484335,,15.376745999999999,0.99750483,0.11,0.349,,0.999
87,13.924307,1.1322303,15.929637,1.1578187,1760,-24.298332000000002,8.783091,87.53331,8.550768,88,15.224981,15.929637,9.393612464682096,9.96295,,0.9946966999999999,156.6346774101257,18.2908,8.785883,8.4850235,,15.365317000000001,0.99750483,0.11,0.349,,0.999
88,13.891198999999999,1.1459875,15.929637,1.1557688999999998,1780,-23.842321,8.780367,88.54778,8.540649,89,15.235313,15.929637,9.378854670137526,10.01329,,0.9949189,158.94110393524167,16.150479999999998,8.843025,8.487063000000001,,15.354018,0.99750483,0.11,0.349,,0.999
89,13.859138,1.1511664,15.929637,1.1537712,1800,-23.373838,8.777503,89.569,8.522662,90,15.267969,15.929637,9.361905319541806,10.064177,,0.9952110999999999,161.75665736198425,18.180265,8.899784,8.489467,,15.342845,0.99750483,0.11,0.349,,0.999
90,13.823474,1.1018584999999999,15.929637,1.1518253,1820,-23.132769,8.774953,90.54231999999999,8.545417,91,15.083276000000001,15.929637,9.38832152291559,10.109497,,0.99497056,164.82974743843081,-1.5336243999999999,8.956164,8.487606,,15.331795000000001,0.99750483,0.11,0.349,,0.999
91,13.791931,1.1370628,15.929637,1.1499287,1840,-22.691746,8.772461999999999,91.55286,8.545767999999999,92,15.107451000000001,15.929637,9.384156777641762,10.158752999999999,,0.9951396999999998,167.96632885932922,17.312967,9.012214,8.489248,,15.320866,0.99750483,0.11,0.349,,0.999
92,13.761320000000001,1.1403903,15.929637,1.1480768,1860,-22.233881,8.769944,92.56824,8.538287,93,15.157402,15.929637,9.378997698053595,10.208335,,0.9953574000000001,170.95923995971683,19.758395999999998,9.067907,8.491206,,15.310054999999998,0.99750483,0.11,0.349,,0.999
93,13.731453,1.1424563,15.929637,1.1462716999999998,1880,-21.836576,8.767367,93.58705,8.527797,94,15.155456,15.929637,9.365684473672284,10.258082,,0.99560696,173.44585347175598,14.979573,9.12325,8.493307000000001,,15.299358999999999,0.99750483,0.11,0.349,,0.999
94,13.699976000000001,1.1137416,15.929637,1.1445086000000002,1900,-21.391966,8.765137,94.57845999999999,8.555365,95,15.209485,15.929637,9.398974068116651,10.304611999999999,,0.99556273,176.4983196258545,20.293470000000003,9.178265,8.493228,,15.288777,0.99750483,0.11,0.349,,0.999
95,13.670759,1.1332738000000002,15.929637,1.1427896999999998,1920,-20.996801,8.762787,95.591034,8.539553999999999,96,15.222031,15.929637,9.380031111156594,10.353255,,0.99573994,180.6672823429108,16.418820999999998,9.2329445,8.494847,,15.278306,0.99750483,0.11,0.349,,0.999
96,13.642396,1.1404055,15.929637,1.1411083,1940,-20.614829999999998,8.760127,96.612045,8.504854,97,15.229208999999999,15.929637,9.343311924945509,10.402614,,0.99600047,184.0561761856079,15.923269,9.287286,8.496769,,15.267942999999999,0.99750483,0.11,0.349,,0.999
