,ReturnLastEpisode,LQGmu01,IWMax,ReturnMin,IWNorm2,ReturnAbsMax,TimeElapsed,DenMISELogLast,MISE,ReturnMax,Bound,DenMISEMeanLog,SqrtESSClassic,URet,TimestepsSoFar,IWLastEpisode,Iteration,IWFirstEpisode,DenMISELogFirst,target_sum_log_mean,LQGmu1,ReturnStepMax,IWNorm1,ReturnMean,IWMean,LQGsigma,IWMin
0,15.058442000000001,-0.011,1.1786454,,1.1786454,15.058442000000001,0.7211177349090576,18.60218,17.748564000000002,15.058442000000001,47.865448,18.60218,1.0,16.687925283112616,20,1.1786454,1,1.1786454,18.60218,18.766545999999998,-0.112,0.9625284,1.1786454,15.058442000000001,1.1786454,0.11,
1,15.961217000000001,-0.011,1.1505451,,1.5825751000000001,15.961217000000001,22.04552173614502,20.90369,17.334770000000002,15.961217000000001,39.916542,19.795713,1.413637,17.670702562657326,40,1.0866416,2,1.1505451,18.687737,19.907377,-0.107,0.99792725,2.2371867,15.509829500000002,1.1185933000000001,0.11,
2,15.96144,0.081,,,1.7320508999999999e-10,15.96144,23.026280879974365,21.119751,,15.96144,18.430685,20.26287,1.7320506999999998,17.673065773123213,60,,3,,18.7367,-816.8459,0.67,0.99792725,3e-10,15.660366,,0.11,
3,8.693955,0.081,9.711834e-24,,2e-10,15.96144,23.72833275794983,-10.596635000000001,2.1108562999999998e-23,15.96144,15.96144,12.332233,2.0,9.536797132788164,80,9.711834e-24,4,,18.449018,-628.5307,0.67,0.99792725,4e-10,13.918764000000001,2.4279585e-24,0.11,
4,8.521034,1.0,2.6040362999999997,,2.6040362999999997,15.96144,24.31289482116699,12.882679,4.4378166,15.96144,36.360695,12.263807,1.0,9.357671903167656,100,2.6040362999999997,5,,18.225873999999997,-697.6859,1.0,0.99792725,2.6040362999999997,12.839217999999999,0.52080727,0.11,
5,8.586828,1.0,2.0547276,,2.6591982999999995,15.96144,24.77871084213257,16.328132999999998,5.3338647,15.96144,28.014834999999998,12.859134,1.4074742,9.431349850753973,120,1.6880256,6,,18.043552,-578.5964,1.0,0.99792725,3.742753,12.130486,0.6237921999999999,0.11,
6,8.533963,1.0,1.7856703999999999,,2.9331397999999997,15.96144,25.344150304794308,18.540781,6.189038,15.96144,24.65823,13.616156,1.7284395000000001,9.372668885330544,140,1.7471256000000002,7,,17.889402,-493.21135999999996,1.0,0.99792725,5.0697545999999996,11.616697,0.7242506999999999,0.11,
7,8.552178,1.0,1.6259847,,3.0989885,15.96144,25.846354007720947,13.618696,6.614933000000001,15.96144,22.593526999999998,13.580698000000002,1.9978528999999998,9.396200283202582,160,1.5271552,8,,17.75587,-429.80465999999996,1.0,0.99792725,6.1913233,11.233633,0.7739154,0.11,
8,8.520425,1.0,1.5278718,,3.2950425,15.96144,26.568988800048828,19.613276000000003,6.9875145000000005,15.96144,21.274908,14.224885999999998,2.234339,9.358479489850973,180,1.5278718,9,,17.638088,-379.82223999999997,1.0,0.99792725,7.3622417,10.932164,0.81802684,0.11,
9,8.551549000000001,1.0,1.4512635,,3.439103,15.96144,27.04289126396179,13.56864,7.19366,15.96144,20.232502,14.140189999999999,2.4482909999999998,9.390426991484944,200,1.3911378,10,,17.532726,-340.45013,1.0,0.99792725,8.419925,10.694102,0.8419924999999999,0.11,
10,8.527231,1.0,1.3940728999999998,,3.5910617999999994,15.96144,27.84294366836548,16.843216,7.374900299999999,15.96144,19.444723,14.370899,2.6448507,9.369244440726737,220,1.3765627,11,,17.437416,-307.93985,1.0,0.99792725,9.497823,10.497114,0.8634384,0.11,
11,8.531724,1.0,1.3497496999999998,,3.7333076000000003,15.96144,28.451112747192386,17.958315,7.513063000000001,15.96144,18.80227,14.657936999999999,2.8277345,9.370752930934687,240,1.3338643000000001,12,,17.350405,-280.75766,1.0,0.99792725,10.556803,10.333332,0.87973356,0.11,
12,8.561674,1.0,1.3143874,,3.8548303,15.96144,29.268616437911987,11.016755,7.597695,15.96144,18.240818,14.368162,2.9993901000000003,9.40355792486515,260,1.2590940000000002,13,,17.270363,-258.29575,1.0,0.99792725,11.5621395,10.197051,0.88939536,0.11,
13,8.554188,1.0,1.2855178,,3.9784453,15.96144,30.04546141624451,17.193043,7.676532300000001,15.96144,17.773006,14.561706,3.161785,9.396797524370827,280,1.2476526000000001,14,,17.196254999999997,-238.60217000000003,1.0,0.99792725,12.578988,10.079703,0.89849913,0.11,
14,8.531523,1.0,1.2615075,,4.1068935,15.96144,30.96626091003418,18.088873,7.756310000000001,15.96144,17.38264,14.789816,3.3162045,9.3673657816727,300,1.2532216,15,,17.127261999999998,-221.4744,1.0,0.99792725,13.619299,9.976491000000001,0.90795326,0.11,
15,8.520557,1.0,1.2412201999999999,,4.2318387,15.96144,31.700519323349,16.378056,7.824395,15.96144,17.040731,14.883102,3.4637277,9.359467800704905,320,1.2385905000000001,16,,17.062723000000002,-206.59525,1.0,0.99792725,14.657936999999999,9.885495,0.91612107,0.11,
16,8.555416000000001,1.0,1.2238545,,4.345269999999999,15.96144,32.642152309417725,17.837104999999998,7.871487599999999,15.96144,16.726086,15.051739999999999,3.6052324999999996,9.395780401423506,340,1.1965055,17,,17.002098,-193.38278,1.0,0.99792725,15.6657095,9.807256,0.9215123,0.11,
17,8.527467,1.0,1.2088212999999999,,4.4618564,15.96144,33.45113110542297,18.066063,7.9209595,15.96144,16.45335,15.214681,3.7413754,9.364274089170967,360,1.2043911,18,,16.94494,-181.6253,1.0,0.99792725,16.693479999999997,9.736156,0.92741555,0.11,
18,8.558013,1.0,1.1956797,,4.569543,15.96144,34.51794767379761,17.803766,7.956069,15.96144,16.19905,15.346988,3.8727339999999995,9.39828050466212,380,1.1706290000000001,19,,16.890873000000003,-171.12073,1.0,0.99792725,17.696625,9.6741495,0.9314013000000001,0.11,
19,8.535217,1.0,1.1840937,,4.678758,15.96144,35.76775431632996,16.801679999999998,7.992406,15.96144,15.973557999999999,15.416178,3.9997835,9.372566289516161,400,1.175175,20,,16.839579999999998,-161.71655,1.0,0.99792725,18.71402,9.617203,0.935701,0.11,
20,8.555786999999999,1.0,1.1738038999999998,,4.7820697,15.96144,36.70259547233581,16.823141,8.020172,15.96144,15.762972,15.480011,4.122912,9.397205152591248,420,1.1520911,21,,16.790789,-153.20793,1.0,0.99792725,19.716053,9.566659,0.93885964,0.11,
21,8.476177,1.0,1.1836331,,4.892871400000001,15.96144,37.64461064338685,13.321591,8.056427000000001,15.96144,15.581175,15.379033999999999,4.242385400000001,9.30972694226515,440,1.1836331,22,,16.74427,-145.63074,1.0,0.99792725,20.757445999999998,9.517091,0.9435203000000001,0.11,
22,8.505519999999999,1.0,1.1742574,,4.996879,15.96144,38.70568513870239,7.8881288,8.083992,15.96144,15.408007000000001,15.050807999999998,4.3586583,9.341639795315883,460,1.1596978999999998,23,,16.699818,-138.94955,1.0,0.99792725,21.77969,9.47311,0.94694304,0.11,
23,8.542710000000001,1.0,1.1657928,,5.0953865,15.96144,39.72742915153504,17.606222,8.105456,15.96144,15.243969,15.155002,4.471923,9.380548487618457,480,1.1385537000000001,24,,16.657259,-132.42099,1.0,0.99792725,22.786175,9.434343,0.94942397,0.11,
24,8.535862,1.0,1.1581124,,5.192635,15.96144,40.70392489433289,18.573147,8.125571,15.96144,15.092003,15.289641,4.582386,9.375194388018881,500,1.1348485000000001,25,,16.616436,-126.37616000000001,1.0,0.99792725,23.794659,9.398404,0.95178634,0.11,
25,8.524358,1.0,1.1511126,,5.289236,15.96144,42.057173490524285,16.795828,8.145164999999999,15.96144,14.951398999999999,15.345660999999998,4.690242,9.35995700231125,520,1.1343919,26,,16.577215,-120.8647,1.0,0.99792725,24.807796,9.364787,0.9541459999999999,0.11,
26,8.527177,1.0,1.1447062,,5.3836913,15.96144,43.65976738929749,20.358868,8.162636000000001,15.96144,14.819235999999998,15.529585,4.7956734,9.366397552698642,540,1.1274073999999998,27,,16.539474,-115.62975,1.0,0.99792725,25.818424,9.333764,0.9562379000000001,0.11,
27,8.544607000000001,1.0,1.1388208999999998,,5.4748816,15.96144,44.94490313529968,16.081657,8.176967,15.96144,14.693388,15.547694,4.898836,9.384100289601736,560,1.1146958,28,,16.503107,-110.9219,1.0,0.99792725,26.820549,9.30558,0.95787674,0.11,
28,8.530968,1.0,1.1333948,,5.5660024,15.96144,45.88551664352417,18.950884,8.191728,15.96144,14.576471,15.663552,4.999869,9.366947474180204,580,1.1170412,29,,16.468016,-106.43971,1.0,0.99792725,27.829283,9.27887,0.9596304,0.11,
29,8.547193,1.0,1.1283777,,5.653673599999999,15.96144,47.04735279083252,10.865911,8.203111999999999,15.96144,14.463854000000001,15.502248000000002,5.0988975,9.389765488989338,600,1.1028582,30,,16.434114,-102.52627,1.0,0.99792725,28.827503000000004,9.254480000000001,0.96091676,0.11,
30,8.528096000000001,1.0,1.1237246,,5.741481299999999,15.96144,48.32580280303955,10.490817,8.215077,15.96144,14.358770000000002,15.339295000000002,5.1960406,9.368068690281968,620,1.1062996,31,,16.401325,-98.8773,1.0,0.99792725,29.83297,9.231048,0.9623539000000001,0.11,
31,8.532341,1.0,1.1193959,,5.827969,15.96144,49.67070245742798,14.981615,8.226355,15.96144,14.259329000000001,15.326912,5.2914004,9.371305244419872,640,1.1026846000000001,32,,16.369576000000002,-95.31615,1.0,0.99792725,30.838117999999998,9.209213,0.9636912000000001,0.11,
32,8.512837,1.0,1.1153604,,5.914413,15.96144,50.910507440567024,17.34114,8.237910000000001,15.96144,14.165949,15.386821,5.3850665,9.349889390082307,660,1.1058567,33,,16.338804,-91.89924,1.0,0.99792725,31.849505999999998,9.188111,0.9651365,0.11,
33,8.5101,1.0,1.1115897,,5.999588,15.96144,52.334197759628296,18.507025,8.248610000000001,15.96144,14.077004,15.477541,5.4771304,9.349219994042015,680,1.1028318000000001,34,,16.308951999999998,-88.64912,1.0,0.99792725,32.860527000000005,9.16817,0.9664860999999999,0.11,
34,8.514786,1.0,1.1080567,,6.0834503,15.96144,53.52222323417664,18.698444,8.258633999999999,15.96144,13.992247,15.568585999999998,5.567673,9.349946727080123,700,1.0994526000000002,35,,16.279964,-85.57934,1.0,0.99792725,33.870663,9.149500999999999,0.9677332000000001,0.11,
35,8.555683,1.0,1.1047403999999998,,6.1637554,15.96144,55.02962875366211,14.405771,8.266052,15.96144,13.909360999999999,15.535368,5.656766,9.396139817080776,720,1.0831971000000002,36,,16.251793,-82.79975999999999,1.0,0.99792725,34.86692,9.133007000000001,0.9685256,0.11,
36,8.586405000000001,1.0,1.1016219999999999,,6.2414613,15.96144,56.445815801620476,13.413195000000002,8.271795,15.96144,13.828952,15.477139000000001,5.744463,9.427524550830592,740,1.071177,37,,16.224394,-80.19755,1.0,0.99792725,35.853844,9.118234,0.9690228000000001,0.11,
37,8.530761,1.0,1.0986843000000002,,6.3212895,15.96144,58.03295040130615,16.613676,8.279658,15.96144,13.754473999999998,15.506216,5.8308597,9.368299598144556,760,1.0861421,38,,16.197725,-77.64771,1.0,0.99792725,36.85855,9.102774,0.9699619,0.11,
38,8.550511,1.0,1.0959111000000001,,6.3990946,15.96144,60.06019735336304,17.553082,8.286296,15.96144,13.682326999999999,15.557913000000001,5.915992299999999,9.392955005513297,780,1.0777698999999998,39,,16.171751,-75.20474,1.0,0.99792725,37.856995,9.0886135,0.97069216,0.11,
39,8.525787,1.0,1.0932899999999999,,6.4772167000000005,15.96144,61.42967414855957,20.145226,8.293495,15.96144,13.614048,15.671849,5.999918,9.364835918232679,800,1.0828924,40,,16.146433,-72.819,1.0,0.99792725,38.862770000000005,9.074542,0.97156924,0.11,
40,8.475416000000001,1.0,1.0908082000000001,,6.5558877,15.96144,62.935290098190315,8.66382,8.300834,15.96144,13.548998000000001,15.500214999999999,6.082675,9.311443717593116,820,1.0898223999999999,41,,16.12174,-70.82952,1.0,0.99792725,39.877334999999995,9.05993,0.9726179,0.11,
41,8.551833,1.0,1.0884545,,6.6308293,15.96144,64.49157929420471,14.577009,8.306292,15.96144,13.484938,15.477567,6.1643295,9.394034100931892,840,1.0710156000000002,42,,16.097642999999998,-68.794395,1.0,0.99792725,40.87462,9.0478325,0.9732052,0.11,
42,8.57543,1.0,1.0862198,,6.7040396,15.96144,65.59560656547546,16.677307,8.310928,15.96144,13.42275,15.504831,6.244911699999999,9.41970300187578,860,1.0633277,43,,16.074112,-66.80525,1.0,0.99792725,41.866135,9.036847,0.9736309999999999,0.11,
43,8.52335,1.0,1.0840951,,6.7786655,15.96144,67.03000998497009,16.195126000000002,8.316775999999999,15.96144,13.364292,15.519910000000001,6.3244734000000005,9.359840909346012,880,1.0751992,44,,16.051123,-64.91724,1.0,0.99792725,42.87149,9.025176,0.97435206,0.11,
44,8.504817,1.0,1.0820738,,6.853055499999999,15.96144,68.27798223495482,16.121443,8.3225975,15.96144,13.308176000000001,15.532699,6.403044,9.339597242009246,900,1.0772355,45,,16.02865,-63.11472,1.0,0.99792725,43.880417,9.013612,0.97512037,0.11,
45,8.550871,1.0,1.0801457,,6.92508,15.96144,69.93422460556029,17.243467000000003,8.327345,15.96144,13.253210000000001,15.569335999999998,6.4806647,9.390539191091165,920,1.0656321000000002,46,,16.00667,-61.366425,1.0,0.99792725,44.87912,9.003552,0.975633,0.11,
46,8.529611000000001,1.0,1.0783075,,6.996886999999999,15.96144,71.71552801132201,6.7535,8.332011999999999,15.96144,13.200258999999999,15.381239,6.5573664,9.366417702745132,940,1.0674278,47,,15.985165,-59.915672,1.0,0.99792725,45.881153000000005,8.993469000000001,0.97619474,0.11,
47,8.528875,1.0,1.0765516000000002,,7.06818,15.96144,73.41030859947205,16.313725,8.336705,15.96144,13.14931,15.400159,6.6331815999999995,9.36618496576876,960,1.0673448,48,,15.964110999999999,-58.326202,1.0,0.99792725,46.88452,8.983789999999999,0.97676086,0.11,
48,8.533499,1.0,1.0748721,,7.1385559999999995,15.96144,75.06987833976746,17.167583,8.341055,15.96144,13.099882000000001,15.435746,6.7081394,9.373932220134167,980,1.0645655,49,,15.943492,-56.784240000000004,1.0,0.99792725,47.88643,8.974601,0.97727406,0.11,
49,8.533902000000001,1.0,1.073265,,7.2083125,15.96144,76.55048489570619,19.495785,8.345302,15.96144,13.052116,15.516484,6.7822685,9.373153867260676,1000,1.0636562,50,,15.923289000000002,-55.2574,1.0,0.99792725,48.888709999999996,8.965786999999999,0.9777742,0.11,
50,8.558327,1.0,1.0717257,,7.276438000000001,15.96144,78.17210149765016,9.865310000000001,8.348769,15.96144,13.005239999999999,15.405235000000001,6.855595,9.400672478756,1020,1.0557382,51,,15.903486,-53.979424,1.0,0.99792725,49.884315,8.957797,0.97812384,0.11,
51,8.541701,1.0,1.0702486999999998,,7.344506299999999,15.96144,79.90585422515869,12.347891,8.3524065,15.96144,12.960115,15.346012,6.928146000000001,9.38301209277501,1040,1.0583288999999998,52,,15.8840685,-52.702805000000005,1.0,0.99792725,50.883812,8.949795,0.9785348,0.11,
52,8.512075999999999,1.0,1.068832,,7.4128485,15.96144,81.60214376449584,14.512134,8.356313,15.96144,12.91676,15.329866,6.999944,9.347935476105203,1060,1.0633448,53,,15.865020000000001,-51.433445,1.0,0.99792725,51.889526000000004,8.941536,0.97904766,0.11,
53,8.53797,1.0,1.0674721,,7.480015299999999,15.96144,83.20268964767456,20.167123999999998,8.3599615,15.96144,12.874573,15.419051000000001,7.0710144,9.375280395805742,1080,1.0583924999999998,54,,15.846328,-50.106453,1.0,0.99792725,52.891296,8.934063,0.97946846,0.11,
54,8.511022,1.0,1.0661637,,7.547051400000001,15.96144,84.93134617805481,13.770341,8.363465,15.96144,12.833594999999999,15.388697,7.141377,9.349351546915354,1100,1.0606023,55,,15.827979000000001,-48.94399,1.0,0.99792725,53.89634,8.926371000000001,0.97993344,0.11,
55,8.54147,1.0,1.0649056000000001,,7.612758,15.96144,86.70624589920044,15.067010999999999,8.366601,15.96144,12.793538,15.382585999999998,7.2110534,9.383057165000203,1120,1.0542761999999999,56,,15.80996,-47.79999,1.0,0.99792725,54.896004000000005,8.9194975,0.98028576,0.11,
56,8.567617,1.0,1.0636948,,7.677300999999999,15.96144,89.15575766563416,15.298324,8.369439999999999,15.96144,12.754414,15.380757999999998,7.2800612000000005,9.409009293020166,1140,1.0488198999999998,57,,15.792260999999998,-46.692170000000004,1.0,0.99792725,55.89122,8.913324000000001,0.9805476999999999,0.11,
57,8.550915,1.0,1.0625278999999999,,7.7417183000000005,15.96144,91.10088610649107,14.990701999999999,8.372318,15.96144,12.716499,15.373692000000002,7.348422,9.392597997620557,1160,1.0507281000000002,58,,15.774869,-45.62782,1.0,0.99792725,56.889412,8.907076,0.98085195,0.11,
