,DenMISEMeanLog,SqrtESSClassic,TimestepsSoFar,MISE,target_sum_log_mean,ReturnAbsMax,ReturnMean,ReturnMin,LQGmu1,IWNorm1,IWLastEpisode,LQGsigma,DenMISELogLast,Iteration,Bound,DenMISELogFirst,IWFirstEpisode,ReturnMax,IWMean,IWMin,URet,IWMax,TimeElapsed,ReturnLastEpisode,IWNorm2,ReturnStepMax,LQGmu01
16,14.087657,2.3655443,340,15.240487,7.364747,15.807039999999999,13.398138000000001,,-0.018,21.747002,3.1820087000000004,0.11,14.715025,17,35.287085999999995,12.708969999999999,7.502395e-08,15.807039999999999,1.2792354,,12.10627533907349,7.116239500000001,10.716795206069945,10.994738,9.1932335,0.99233466,-0.002
17,14.234565,2.417185,360,15.429414999999999,8.250149,15.807039999999999,13.231754,,-0.02,23.718817,3.6297424,0.11,16.546633,18,35.047737,12.651812,1.7299575000000002e-07,15.807039999999999,1.3177121,,11.477615777043626,7.511524700000001,11.349133729934692,10.403233,9.812578,0.99233466,-0.002
18,14.185948000000002,2.4102266,380,15.055216,8.8654785,15.807039999999999,13.164335000000001,,-0.022,24.305323,2.8260672000000002,0.11,13.090689,19,34.73018,12.597744,4.5909687e-07,15.807039999999999,1.2792275,,13.197691152378196,7.9945583,11.927860975265505,11.950796,10.084247999999999,0.99233466,-0.002
19,14.221003,2.3673785,400,15.163206,9.526876,15.807039999999999,13.068808,,-0.024,25.905622,4.9965777000000005,0.11,14.699917000000001,20,35.194275,12.546451,1.4904103e-06,15.807039999999999,1.2952812,,12.406026299322386,8.407047,12.457660913467407,11.253778,10.942746000000001,0.99233466,-0.002
20,14.349767000000002,2.1240299,420,11.813838,10.124903,15.807039999999999,12.999255999999999,,-0.028,21.11095,1.0997211,0.11,16.72997,21,34.13985,12.497661,7.3979035999999994e-06,15.807039999999999,1.0052834000000002,,12.826450376572886,8.459049,13.194579839706421,11.608203999999999,9.939102,0.99233466,-0.003
21,14.309942000000001,1.8163029,440,9.284289999999999,10.286383,15.807039999999999,13.020114,,-0.034,16.365591000000002,6.304928,0.11,13.537885999999999,22,35.39289,12.451141,9.953719600000001e-05,15.807039999999999,0.7438905,,14.91365025753117,6.304928,13.759742736816404,13.458167999999999,9.010386,0.99233466,-0.003
22,14.215735999999998,1.6581183999999998,460,13.97979,10.323718,15.807039999999999,13.056272,,-0.037,24.24186,13.185312,0.11,12.448497999999999,23,42.579147,12.406694,0.00024203934,15.807039999999999,1.0539938999999998,,15.368951392879875,13.185312,14.55097246170044,13.851717,14.620102,0.99233466,-0.004
23,14.372649,1.6506159,480,9.98145,10.101478,15.807039999999999,13.080475,,-0.042,17.690271,2.6669972,0.11,18.060234,24,38.7108,12.364144999999999,0.0013694036,15.807039999999999,0.73709464,,15.083982622852336,9.905082,15.060786962509155,13.637174,10.717376,0.99233466,-0.004
24,14.298875,2.1325119999999997,500,6.225226,5.715772599999999,15.807039999999999,13.122498499999999,,-0.059,10.475339,0.098909125,0.11,12.851744,25,28.462436999999998,12.32338,0.122930855,15.807039999999999,0.41901356,,15.65435931791397,3.5523474000000004,15.563923120498655,14.131056,4.912205999999999,0.99233466,-0.006
25,14.39678,1.5821975000000001,520,11.242063499999999,7.601299000000001,15.807039999999999,13.172989999999999,,-0.055,20.184639,12.226419,0.11,17.423835999999998,26,41.213745,12.289064,0.053484272,15.807039999999999,0.77633226,,16.023804462344284,12.226419,16.324433088302612,14.435262,12.757344,0.99233466,-0.005
26,14.365472,2.1585982000000006,540,12.845321,9.983201,15.807039999999999,13.197370999999999,,-0.047,24.86584,8.052974,0.11,13.850491,27,34.8138,12.253378999999999,0.0064662304,15.807039999999999,0.9209571,,15.339911782192225,8.052974,17.08344864845276,13.831278,11.519439,0.99233466,-0.005
27,14.3933735,2.0620873,560,11.271828999999999,8.508808,15.807039999999999,13.204251999999999,,-0.054,22.181309,0.39902709999999997,0.11,15.286322,28,34.26849,12.217251,0.04243016,15.807039999999999,0.7921895999999999,,14.83512527279657,7.257882,17.778789997100827,13.390063,10.756725999999999,0.99233466,-0.005
28,14.175801000000002,1.0680097,580,5.6815143,1.5287868,15.807039999999999,13.224932,,0.005,14.462107000000001,6.5821789999999995e-06,0.11,8.337978999999999,29,50.08291,12.183674,3.5608238000000003e-13,15.807039999999999,0.49869335,,15.286309450928792,13.531864,18.48181939125061,13.803917000000002,13.541175,0.99233466,0.001
29,14.161468,3.8863053,600,14.773076999999999,10.390666,15.807039999999999,13.10155,,-0.02,36.921898,0.07550977,0.11,14.314044,30,26.975184999999996,12.149773,2.8148059999999996e-07,15.807039999999999,1.2307298999999998,,10.470227835241484,3.4435852,19.263486623764038,9.523528,9.500514,0.99233466,-0.002
30,13.821366000000001,3.6749392,620,16.021051,10.787645,15.807039999999999,13.095075,,-0.026,39.62457,0.123621754,0.11,3.4186108,31,28.924970000000002,12.116982,4.7905146e-06,15.807039999999999,1.2782120000000001,,14.272525370795375,4.3928514000000005,20.024152040481567,12.900795,10.782374,0.99233466,-0.003
31,13.927551000000001,3.4319443999999995,640,17.008835,11.114405,15.807039999999999,13.111628,,-0.031,41.63487,4.0085196000000005,0.11,16.981773,32,30.8264,12.085234,4.1432024e-05,15.807039999999999,1.3010896,,15.065902954281206,4.914686,20.513914585113522,13.624763,12.131569,0.99233466,-0.003
32,13.797412,1.417182,660,4.3275864e-05,-87.038055,15.807039999999999,13.1135435,,-0.158,9.057899e-05,,0.11,9.382936500000001,33,33.4616,12.054463,5.0519542e-05,15.807039999999999,2.7447184e-06,,14.545318748489082,5.0519542e-05,21.271456718444824,13.174888000000001,6.3914864e-05,0.99233466,-0.016
33,13.626010999999998,1.0000169,680,8.762208,-79.28099,15.818056,13.1930895,,-0.154,18.83386,18.833542,0.11,8.954888,34,56.215571999999995,12.024612,0.00017749872999999998,15.818056,0.5539371,,17.537815749398735,18.833542,21.904248237609863,15.818056,18.833542,0.9971655,-0.016
34,13.545404999999999,1.4110148,700,17.887348,-71.97384,16.353026999999997,13.283373000000001,,-0.151,38.876694,20.755299,0.11,11.34962,35,52.656002,11.99563,0.0005841311599999999,16.353026999999997,1.1107627,,18.091424639332086,20.755299,22.68509721755981,16.353026999999997,27.552294,0.99945337,-0.015
35,13.482007000000001,1.6756676,720,18.699317999999998,-64.11328,16.420282,13.370510000000001,,-0.146,41.719284,9.210239999999999,0.11,11.366135,36,48.09706,11.967476,0.0023320212,16.420282,1.1588690000000001,,18.173971600638104,18.090685,23.327260255813602,16.420282,24.897112,0.9996556000000001,-0.015
36,13.337218,1.6862508000000003,740,15.615373000000002,-55.838885999999995,16.420282,13.444232000000001,,-0.14,35.922717999999996,2.4111276000000004,0.11,8.139380000000001,37,44.828613,11.940142,0.01088375,16.420282,0.97088426,,17.824787139945194,17.608126000000002,24.095192909240726,16.098213,21.303307,0.9996556000000001,-0.014
37,13.299757999999999,1.7927151000000001,760,14.519855499999998,-40.596090000000004,16.420282,13.516639999999999,,-0.127,34.441573999999996,3.1028717,0.11,12.061549000000001,38,41.998203000000004,11.913768,0.20555459,16.420282,0.9063572,,17.935089688447192,16.379726,25.076692819595337,16.195757,19.211962,0.9997002,-0.013
38,13.324253,2.012784,780,12.309483,-35.473724,16.460607999999997,13.592127,,-0.123,29.885215999999996,2.9961643,0.11,14.439751999999999,39,36.843575,11.893187,0.42533409999999994,16.460607999999997,0.76628757,,18.200979417442255,11.016741,26.20150637626648,16.460607999999997,14.847701999999998,0.9997002,-0.012
39,13.368884,6.324555,800,2.9223112999999993e-32,-456.99237,16.522068,13.665375,,-0.533,4e-09,,0.11,15.393474,40,7.837105800000001,11.8787155,,16.522068,1.779696e-33,,18.27009681059172,7.118784399999999e-32,27.36743426322937,16.522068,6.324555299999999e-10,0.9997002,-0.059
40,12.933747,1.0,820,19.935785,-443.0761,16.916367,13.744667999999999,,-0.528,48.31813,48.31813,0.11,-3.4840790999999998,41,70.68488,11.854023,,16.916367,1.178491,,18.690542155694448,48.31813,28.2232506275177,16.916367,48.31813,0.9999940999999999,-0.059
41,12.770724000000001,1.4083700000000001,840,20.869286,-428.59348,17.119675,13.825023999999999,,-0.522,51.532887,23.416801,0.11,6.29617,42,57.33628,11.829925999999999,,17.119675,1.2269735000000002,,18.898565473719554,28.116084999999998,29.52004194259644,17.119675,36.590446,0.9999940999999999,-0.058
42,12.7377,1.6843681000000001,860,20.683176,-413.13864,17.119675,13.899054000000001,,-0.513,52.30359,12.625252,0.11,11.383396000000001,43,51.174744,11.806396000000001,,17.119675,1.2163625,,18.784142400032472,22.811226,30.34594130516052,17.008305,31.05235,0.9999940999999999,-0.057
43,12.723499,1.8959056,880,20.871675,-397.2003,17.119675,13.971742,,-0.503,53.96139,10.917943,0.11,12.087484,44,47.961117,11.783405,,17.119675,1.2263952,,18.87717659353947,20.7897,31.125306367874146,17.097353,28.462066999999998,0.9999940999999999,-0.055
44,12.704324,2.0191830000000004,900,20.141623000000003,-380.52094,17.1631,14.042663000000001,,-0.491,53.215263,7.394639,0.11,11.7916975,45,45.641690000000004,11.760933,,17.1631,1.1825614,,18.94393640702031,20.201538,31.972486734390262,17.1631,26.354848999999998,0.9999940999999999,-0.054
45,12.83227,2.0434794,920,18.28565,-363.272,17.163702,14.110510999999999,,-0.477,49.37812,4.587243,0.11,18.53686,46,43.48341,11.738954,,17.163702,1.0734375,,18.94405141278301,19.801924,32.78382158279419,17.163702,24.163746,0.9999940999999999,-0.052
46,12.824327,2.0316007,940,16.320124,-345.98935,17.217531,14.176618,,-0.463,45.011814,4.536408,0.11,12.488534,47,41.744704999999996,11.717447,,17.217531,0.95769817,,18.99996948123785,19.062752,33.54706716537476,17.217531,22.155835999999997,0.9999940999999999,-0.05
47,12.828117,2.070364,960,19.657799,-331.68115,17.217531,14.235919,,-0.452,55.406326,19.054873,0.11,13.12986,48,44.606353999999996,11.696394,,17.217531,1.1542983999999998,,18.800409079347165,19.054873,34.41739821434021,17.023127,26.761637,0.9999940999999999,-0.049
48,12.900350999999999,2.1593916,980,19.828651,-314.25067,17.217531,14.294359,,-0.437,57.03865,11.592732,0.11,16.330326,49,43.748627,11.675775,,17.217531,1.1640540000000001,,18.87916624413421,16.698328,35.42477917671204,17.099438,26.41422,0.9999940999999999,-0.047
49,12.926732000000001,2.1499188,1000,24.628164,-303.07816,17.217531,14.349460999999998,,-0.43,72.2694,25.768902,0.11,14.167032,50,48.653534,11.655572,,17.217531,1.4453881000000002,,18.82655570485697,25.768902,36.27297782897949,17.049484,33.614944,0.9999940999999999,-0.046
50,13.012549,2.2830732000000005,1020,22.848608,-290.21606,17.217531,14.402566,,-0.421,68.38995,7.703579400000001,0.11,17.028485999999997,51,45.472763,11.635769999999999,,17.217531,1.3409795,,18.836698348318826,22.471363,37.11393690109253,17.057858,29.955216999999998,0.9999940999999999,-0.045
51,13.065002999999999,2.3093188,1040,21.597698,-273.6561,17.217531,14.453634,,-0.406,65.920815,8.152299000000001,0.11,15.531991,52,43.964725,11.616351,,17.217531,1.267708,,18.836425269997505,21.968992,37.98121976852417,17.0581,28.545568,0.9999940999999999,-0.043
52,13.149806,1.8940107,1060,14.282164000000002,-243.73055,17.217531,14.501016,,-0.372,44.455513,0.33361715,0.11,17.407882999999998,53,41.553707,11.597303,,17.217531,0.83878326,,18.74082887705943,20.64723,39.082495927810676,16.964792000000003,23.471628,0.9999940999999999,-0.039
53,13.112479,1.7518866000000002,1080,20.076828,-230.82936,17.217531,14.546134,,-0.362,63.84924300000001,32.4373,0.11,11.367189999999999,54,49.560814,11.578611,,17.217531,1.1823934,,18.71067076778248,32.4373,39.568269968032844,16.9374,36.44599,0.9999940999999999,-0.038
54,13.207873000000001,1.6516245999999999,1100,13.131488000000001,-213.49443,17.217531,14.592464999999999,,-0.345,42.55064,0.11604424,0.11,18.339296,55,44.405296,11.560262,,17.217531,0.773648,,18.87340927816273,23.48199,40.260483264923096,17.09439,25.762901,0.9999940999999999,-0.036
55,13.120042999999999,1.6870121999999999,1120,19.628603,-204.11646000000002,17.217531,14.636391,,-0.338,64.605225,33.48578,0.11,8.595132000000001,56,50.2464,11.542244,,17.217531,1.1536647,,18.826522874237426,33.48578,41.3657455444336,17.052286,38.295646999999995,0.9999940999999999,-0.035
56,13.173991000000001,1.7707547,1140,17.207048,-182.34216,17.217531,14.677949,,-0.316,57.643597,14.776117999999999,0.11,16.208858,57,46.376870000000004,11.524544,,17.217531,1.0112911,,18.780865467849548,26.950699,42.43153071403504,17.005192,32.553123,0.9999940999999999,-0.033
57,13.104608,1.7552173999999998,1160,22.147795000000002,-171.56951999999998,17.217531,14.71594,,-0.306,75.79321,37.385628000000004,0.11,9.260199,58,51.575829999999996,11.507153,,17.217531,1.3067795,,18.650415434393132,37.385628000000004,43.43123650550842,16.881464,43.181667,0.9999940999999999,-0.032
58,13.001108,1.7915858,1180,15.400631,-151.75401000000002,17.217531,14.754002,,-0.285,53.640102,10.641981,0.11,6.8895955,59,44.231285,11.490058,8.547341e-34,17.217531,0.9091543,,18.732693193625472,26.145214000000003,44.8402042388916,16.961546,29.940014,0.9999940999999999,-0.029
59,12.997983999999999,1.9587926,1200,12.358056,-138.68887,17.217531,14.792314000000001,,-0.273,43.684425,14.279691,0.11,13.000313,60,38.727665,11.47325,3.4313574999999995e-30,17.217531,0.7280738,,18.828629066358214,15.324372,45.86058926582336,17.052763,22.30171,0.9999940999999999,-0.028
60,13.059231,2.4091146,1220,17.471956,-145.24849,17.217531,14.828123999999999,,-0.284,62.778503,11.967275,0.11,17.057829,61,38.912445,11.456721,1.9506333e-33,17.217531,1.0291559000000001,,18.750432811564924,14.793772,46.978912115097046,16.97673,26.058746,0.9999940999999999,-0.029
61,13.142555999999999,2.8257673,1240,20.860828,-153.4053,17.217531,14.861445000000002,,-0.298,76.213066,9.268784,0.11,18.268826999999998,62,39.13997,11.440461,1.7489998e-37,17.217531,1.229243,,18.66438758345536,11.990282,47.981807470321655,16.894016,26.97075,0.9999940999999999,-0.031
62,13.126831,3.1895595,1260,18.62462,-176.77065,17.217531,14.894355,,-0.334,69.10645,0.9670155,0.11,11.9999895,63,34.818893,11.42446,,17.217531,1.0969278999999998,,18.7040992370287,9.179952,48.56077265739441,16.934760999999998,21.666456,0.9999940999999999,-0.035
63,13.135901,3.217389,1280,20.473644,-151.57089,17.217531,14.927614000000002,,-0.303,77.20466,5.890512999999999,0.11,13.6574135,64,36.527840000000005,11.408712,,17.217531,1.2063228000000001,,18.798452291229168,9.264763,49.57908439636231,17.022982,23.99606,0.9999940999999999,-0.031
64,13.094298,3.4183392999999995,1300,20.746466,-152.05003,17.217531,14.957469,,-0.307,79.49866,8.282187,0.11,10.282608999999999,65,35.856903,11.393208,,17.217531,1.2230563,,18.636831277560283,8.282187,50.90750503540039,16.868153,23.256516,0.9999940999999999,-0.032
65,13.169734,3.1240485000000002,1320,17.010513,-132.10515,17.217531,14.987653,,-0.283,66.22204599999999,5.593693,0.11,17.902075,66,33.54438,11.377939999999999,4.768088e-33,17.217531,1.0033643,,18.71994316123402,12.252098,51.9015154838562,16.949644,21.19751,0.9999940999999999,-0.029
66,13.243669,3.7394593,1340,20.939545000000003,-149.41127,17.217531,15.016523000000001,,-0.311,82.71768,6.830202000000001,0.11,18.160164,67,34.752396000000005,11.362903,,17.217531,1.2345923,,18.694122215604,6.868388,52.34643864631653,16.92195,22.120226000000002,0.9999940999999999,-0.032
67,13.256651000000002,3.228246,1360,13.486014,-200.99146000000002,17.217531,15.043191,,-0.396,53.84311700000001,0.17502716,0.11,13.9358,68,29.486217,11.348087,,17.217531,0.7918105,,18.599154847417726,7.716594000000001,53.3502459526062,16.829926999999998,16.678753,0.9999940999999999,-0.042
68,13.25107,3.6629712999999997,1380,17.266533,-225.52295,17.217531,15.072698999999998,,-0.449,69.78992,6.601410400000001,0.11,13.100902,69,31.367815000000004,11.333488000000001,,17.217531,1.011448,,18.856770573985077,6.650179,54.53056931495666,17.079245,19.052816,0.9999940999999999,-0.048
69,13.260983,2.4695473,1400,9.659721000000001,-273.25955,17.217531,15.100204000000002,,-0.576,39.539444,0.000107608845,0.11,13.962548000000002,70,30.575537,11.3191,,17.217531,0.5648491999999999,,18.773838454305178,10.311301,55.893193483352654,16.998054999999997,16.010807,0.9999940999999999,-0.066
70,13.246694,1.6423762,1420,6.49533,-286.38773,17.247612,15.13045,,-0.632,26.842841999999997,15.332719,0.11,12.698789,71,38.000195,11.304915,,17.247612,0.3780682,,19.02990775631478,15.332719,57.35602974891663,17.247612,16.343906,0.9999940999999999,-0.074
71,13.330316,3.1975234,1440,17.71294,-252.35992000000002,17.247612,15.159535,,-0.538,74.41625,9.28485,0.11,19.9059,72,33.895103000000006,11.290929,,17.247612,1.0335591,,19.007783863086928,9.981769,58.83849763870239,17.224570999999997,23.27309,0.9999940999999999,-0.06
72,13.327105,2.6923227,1460,16.648058,-262.7025,17.247612,15.187306,,-0.58,70.794914,15.925771,0.11,13.104166000000001,73,35.86672,11.277136,,17.247612,0.9697933000000001,,18.969007523642524,15.925771,60.51143550872803,17.186729999999997,26.295107,0.9999940999999999,-0.066
73,13.313545999999999,2.3252332,1480,15.2421055,-268.43158,17.247612,15.214791,,-0.612,65.63553,7.974828200000001,0.11,12.405676,74,37.494858,11.263530000000001,,17.247612,0.8869665999999999,,19.00194266560785,22.062592000000002,61.2612624168396,17.221352,28.227504999999997,0.9999940999999999,-0.071
74,13.334551999999999,2.0859005,1500,12.777237,-272.79407000000003,17.247612,15.239863,,-0.642,55.78312,6.8042617,0.11,15.058748000000001,75,37.58323,11.250107,,17.247612,0.74377495,,18.87460286157212,23.175772,62.138570308685296,17.095234,26.742943,0.9999940999999999,-0.076
75,13.357643,1.8673857,1520,9.30775,-275.15587999999997,17.247612,15.263060000000001,,-0.666,41.180496000000005,0.512886,0.11,15.3939295,76,37.016453000000006,11.236862,,17.247612,0.54184866,,18.78041226788825,20.139435,63.11830568313599,17.002737,22.052485,0.9999940999999999,-0.08
76,13.321954999999999,1.7400316000000002,1540,15.318598999999999,-273.4158,17.247612,15.286829999999998,,-0.674,68.839836,35.224567,0.11,11.097783,77,45.05532,11.22379,,17.247612,0.89402384,,18.872675566080503,35.224567,63.92470836639404,17.093329999999998,39.562405,0.9999940999999999,-0.082
77,13.396142999999999,1.8805456000000003,1560,14.019863,-272.0386,17.247612,15.310001999999999,,-0.685,63.84098,6.958741000000001,0.11,19.31342,78,41.534664,11.210886,,17.247612,0.8184741,,18.874603557483066,29.664463,64.65715265274048,17.094292000000003,33.948116,0.9999940999999999,-0.084
78,13.342270000000001,2.0249321,1580,16.091953,-271.6178,17.247612,15.334499,,-0.699,74.0921,19.822210000000002,0.11,9.393814,79,41.64483,11.198148,,17.247612,0.93787473,,19.024588241279627,27.637218,65.60648345947266,17.245234,36.58992,0.9999940999999999,-0.086
79,13.356791000000001,2.0703146,1600,15.435364000000002,-272.1253,17.247612,15.355634,,-0.717,72.05496,8.996834,0.11,14.650220999999998,80,40.428104,11.185569000000001,,17.247612,0.90068704,,18.80373624752675,27.304997999999998,66.85472297668457,17.025238,34.80387,0.9999940999999999,-0.09
80,13.396720000000002,1.9423028000000002,1620,12.693964999999999,-272.8643,17.247612,15.378076,,-0.738,60.011906,1.0814928999999998,0.11,16.764717,81,39.333908,11.173146000000001,,17.247612,0.7408876999999999,,18.95418213585672,26.097707999999997,68.2889335155487,17.173431,30.897297,0.9999940999999999,-0.094
81,13.368231,1.9453136999999998,1640,17.040314000000002,-271.9928,17.247612,15.400866,,-0.75,81.34421,32.87809,0.11,11.37577,82,43.639023,11.160876,,17.247612,0.99200255,,19.028096260427485,32.87809,69.56947231292725,17.246874,41.81547,0.9999940999999999,-0.097
82,13.370211999999999,2.0250483,1660,16.055025,-272.24234,17.247612,15.419037,,-0.769,77.73122,10.324074000000001,0.11,13.641675,83,41.606434,11.148755,,17.247612,0.9365207,,18.6839592973528,29.894385999999997,70.55865669250487,16.909071,38.384871999999994,0.9999940999999999,-0.101
83,13.376517000000002,1.9181370999999998,1680,13.103607,-275.0728,17.247612,15.439467,,-0.8,64.180786,5.4022484,0.11,14.047316,84,40.079174,11.136778999999999,,17.247612,0.764057,,18.915255402505398,27.515296999999997,71.70665717124939,17.13524,33.459957,0.9999940999999999,-0.11
84,13.3899975,2.2640607000000004,1700,16.698513000000002,-269.63992,17.247612,15.459984,,-0.79,82.75222,24.713997,0.11,14.819823000000001,85,39.55251,11.124944000000001,,17.247612,0.9735555,,18.964076441363595,24.713997,73.58900690078734,17.1834,36.550354,0.9999940999999999,-0.107
85,13.391329,1.5402576000000001,1720,0.15378183,-298.1752,17.247612,15.478891,,-0.929,0.7687446,0.00020434323,0.11,13.605385,86,33.747406,11.113248,,17.247612,0.008938891,,18.863818448110614,0.43347082,74.32413458824158,17.086008,0.49910129999999997,0.9999949,-0.164
86,13.337004,1.0240417,1740,14.210884,-292.01855,17.247612,15.497428,,-0.92,72.32595,70.61981999999999,0.11,9.650293,87,64.73894,11.101687,,17.247612,0.83133274,,18.864851365469487,70.61981999999999,75.35312700271606,17.09156,70.62794,0.9999949,-0.158
87,13.350767999999999,1.2448168,1760,11.302914999999999,-289.96124,17.247612,15.51626,,-0.925,58.144783,11.87744,0.11,14.92876,88,52.86954,11.090259,,17.247612,0.66073614,,18.934875547972613,45.168715999999996,77.45359635353087,17.154761999999998,46.709509999999995,0.9999949,-0.161
88,13.351025,1.3028381000000002,1780,7.4768257,-294.25247,17.247612,15.534198000000002,,-0.948,38.91478,7.6418953,0.11,13.814670000000001,89,47.192303,11.0789585,,17.247612,0.4372447,,18.88985790936661,28.772219,78.88322138786316,17.112644,29.869235999999997,0.9999949,-0.179
89,13.350278,1.3076273999999999,1800,21.506320000000002,-291.26987,17.247612,15.551248000000001,,-0.949,113.34281999999999,83.8456,0.11,13.888009,90,61.076336,11.067785,,17.247612,1.2593646,,18.839260844194747,83.8456,80.42223024368286,17.068745,86.67822,0.9999949,-0.18
90,13.337217,1.5204116,1820,15.585051000000002,-288.54717999999997,17.247612,15.568123000000002,,-0.951,83.03639,8.870013,0.11,12.196252000000001,91,49.617172,11.056736,,17.247612,0.9124878000000001,,18.864314095720577,51.184036,82.18659758567809,17.086756,54.614414000000004,0.9999949,-0.182
