,IWMean,DenMISELogFirst,IWLastEpisode,DenMISELogLast,TimestepsSoFar,IWFirstEpisode,MISE,DenMISEMeanLog,IWMin,IWMax,target_sum_log_mean,LQGmu1,ReturnMean,URet,ReturnMin,TimeElapsed,ReturnStepMax,SqrtESSClassic,IWNorm1,IWNorm2,Bound,LQGsigma,Iteration,ReturnLastEpisode,LQGmu01,ReturnMax,ReturnAbsMax
18,1.4228428999999998,15.657742,21.366104,16.342685999999997,380,,24.401741,15.957047,,21.366104,-10.8277,-0.766,17.019955,18.940154895956525,,31.270775079727173,0.9999923000000001,1.2498375,27.034014000000003,21.630022,51.994526,0.11,19,17.159295999999998,-0.101,17.243248,17.243248
19,0.7826795999999999,15.606448,0.9450309000000001,16.745102,400,,13.422989000000001,15.9995985,,10.409175,-10.3317375,-0.777,17.02956,18.99413338424547,,32.1272976398468,0.9999923000000001,1.4524598,15.653592000000002,10.777298,37.1665,0.11,20,17.21205,-0.103,17.243248,17.243248
20,1.0167215,15.557657999999998,11.860926,14.601939999999999,420,,17.45198,15.918582,,11.860926,-10.670664,-0.798,17.036611999999998,18.95859295218117,,33.01563835144043,0.9999923000000001,1.5706635,21.351152,13.593716,39.408623,0.11,21,17.177607000000002,-0.109,17.243248,17.243248
21,0.8397056999999999,15.511138,1.9179968999999997,12.918378,440,,14.410241000000001,15.776779999999999,,7.877244999999999,-9.292472,-0.795,17.041906,18.93350200371764,,34.1072678565979,0.9999923000000001,1.8734871,18.473526,9.860503,32.817890000000006,0.11,22,17.153124,-0.108,17.243248,17.243248
22,1.0814518,15.466686,4.402818700000001,7.182924000000001,460,,18.554577,15.393471,,4.8932294999999995,-5.8342529999999995,-0.755,17.047628,18.953541123597827,,35.48743033409119,0.9999923000000001,2.7020867,24.87339,9.205252999999999,31.317490000000003,0.11,23,17.173529000000002,-0.098,17.243248,17.243248
23,1.3791857,15.424126999999999,5.167244999999999,16.273664,480,,23.662912,15.431424,,5.167244999999999,-2.2308547,-0.707,17.053407999999997,18.966156685959326,,36.839928388595574,0.9999923000000001,3.2984357,33.100456,10.035198,34.118324,0.11,24,17.186339999999998,-0.088,17.243248,17.243248
24,1.3791255,15.383304999999998,3.8361347,17.357917999999998,500,,23.650898,15.521282000000001,,4.4415994,-1.4247473,-0.708,17.054882,18.869380520174765,,38.034073829650886,0.9999923000000001,3.489331,34.478138,9.881017,33.53431,0.11,25,17.09028,-0.088,17.243248,17.243248
25,1.3529241,15.344084,2.6082492000000004,16.124454,520,,23.195621,15.557044,,3.6352087999999996,-0.16810314,-0.695,17.056694,18.88011456731089,,39.19379448890686,0.9999923000000001,3.7948449999999996,35.176025,9.2694235,32.28334,0.11,26,17.101978,-0.086,17.243248,17.243248
26,1.318506,15.306344000000001,1.9806252,19.835933999999998,540,,22.606789000000003,15.727087,,3.1126343999999997,0.8769745999999999,-0.689,17.06105,18.95583748645768,,40.619500637054436,0.9999923000000001,4.0153117,35.599663,8.865977,31.195535999999997,0.11,27,17.174316,-0.084,17.243248,17.243248
27,1.3024992,15.269976000000002,2.1457797999999997,15.494485000000001,560,,22.33713,15.728979999999998,,2.6371126,1.7551302,-0.68,17.066689,19.00087908760451,,41.91327905654907,0.9999923000000001,4.2297080000000005,36.46998,8.622339,30.490528,0.11,28,17.218891,-0.083,17.243248,17.243248
28,1.284152,15.234884,1.939281,18.40663,580,,22.0197,15.830791,,2.5416844,2.4860504,-0.676,17.068203,18.89144164694519,,43.493435859680176,0.9999923000000001,4.39232,37.24041,8.478528,29.871243,0.11,29,17.110628,-0.082,17.243248,17.243248
29,1.2448697,15.200982999999999,1.1280582000000001,10.962676,600,,21.348751,15.677195000000001,,2.4691157,3.0064652,-0.669,17.073475,19.007532874364784,,45.081759691238396,0.9999923000000001,4.548926,37.346092,8.20987,28.929990000000004,0.11,30,17.226294,-0.081,17.243248,17.243248
30,1.2123283999999999,15.168192999999999,1.0624367000000001,10.768488,620,,20.79052,15.526114999999999,,2.3641584,3.5657910000000004,-0.659,17.07568,18.92137330439769,,46.40329885482788,0.9999923000000001,4.719129,37.58218,7.9637956999999995,28.098329999999997,0.11,31,17.141869,-0.079,17.243248,17.243248
31,1.2139832,15.136445000000002,1.9336004,14.433511,640,,20.81932,15.498107000000001,,2.2363176,4.1066046,-0.653,17.078194,18.93668259053101,,48.24687361717224,0.9999923000000001,4.874825,38.84746,7.968996000000001,27.893728000000003,0.11,32,17.156145000000002,-0.078,17.243248,17.243248
32,1.2126244,15.105673000000001,1.8450438999999998,16.835048999999998,660,,20.793657,15.544661999999999,,2.1271310000000003,4.6081247,-0.649,17.07909,18.886354266801483,,49.88882255554199,0.9999923000000001,5.0067053,40.016605,7.992603,27.681719,0.11,33,17.107716,-0.077,17.243248,17.243248
33,1.2115511,15.075820000000002,1.8389727999999999,17.998089,680,,20.776815,15.622677,,2.04218,5.066519,-0.648,17.081966,18.95778475404937,,51.10905838012695,0.9999923000000001,5.124031,41.192738,8.039127,27.50716,0.11,34,17.17695,-0.077,17.243248,17.243248
34,1.2113327,15.046832,1.8480974,18.17861,700,,20.774046,15.701388,,1.9738631999999998,5.482344,-0.647,17.084426999999998,18.948665241672245,,52.603034496307366,0.9999923000000001,5.233155,42.396645,8.101546,27.364047999999997,0.11,35,17.168056,-0.077,17.243248,17.243248
35,1.2103423999999998,15.018661499999999,1.8111131999999999,13.891986,720,,20.762307999999997,15.656664000000001,,1.9250703999999998,5.724438,-0.647,17.089154999999998,19.03737313143032,,53.84026503562927,0.9999923000000001,5.335001,43.572327,8.167257000000001,27.230774,0.11,36,17.254635,-0.077,17.254635,17.254635
36,1.1998158,14.991261999999999,1.6065679,13.127741,740,,20.584126,15.593694000000001,,1.9344414,5.7490516,-0.655,17.092367000000003,18.989326827586478,,55.40084433555603,0.9999923000000001,5.4044347,44.39318,8.214213,26.969486,0.11,37,17.208044,-0.078,17.254635,17.254635
37,1.185559,14.964594,1.4440403,16.450798000000002,760,,20.341524,15.621225,,1.9092443,5.8512526,-0.662,17.095251,18.98402076845822,,57.178094387054436,0.9999923000000001,5.458973,45.051243,8.252696,26.663092,0.11,38,17.20189,-0.08,17.254635,17.254635
38,1.1795034,14.938619000000001,1.4824213,17.285275,780,,20.237083,15.668394000000001,,1.8560173999999998,6.2735047,-0.657,17.096726999999998,18.93273496075856,,59.108723640441895,0.9999923000000001,5.590622,46.000633,8.228178,26.40979,0.11,39,17.152804999999997,-0.079,17.254635,17.254635
39,1.1757777,14.913301,1.5336441,19.799078,800,,20.169604999999997,15.775922,,1.8089365000000002,6.670746,-0.655,17.096035,18.848787234694832,,60.72598743438721,0.9999923000000001,5.698815,47.03111,8.252788,26.225122,0.11,40,17.069124,-0.078,17.254635,17.254635
40,1.1388515,14.888608999999999,0.14587086,10.750907000000002,820,,19.535301,15.657442000000001,,1.7641802,6.7671657000000005,-0.653,17.092701,18.735480373574184,,62.57940626144409,0.9999923000000001,5.7331038,46.692913,8.144439,25.5546,0.11,41,16.959284,-0.078,17.254635,17.254635
41,1.1378443999999999,14.864510999999998,1.5230042,14.294976,840,,19.518917000000002,15.628132999999998,,1.6845841000000001,7.103594999999999,-0.646,17.095219,18.980068495220326,,64.02304148674011,0.9999923000000001,5.852841400000001,47.789467,8.165174,25.415073,0.11,42,17.198439,-0.077,17.254635,17.254635
42,1.1422206,14.840981,1.7406031000000002,16.20992,860,,19.59131,15.644713000000001,,1.7406031000000002,7.426140299999999,-0.642,17.09536,18.87901110722504,,65.73264527320862,0.9999923000000001,5.948099,49.115486,8.257341,25.393042,0.11,43,17.1013,-0.076,17.254635,17.254635
43,1.1260312,14.817991000000001,0.92080224,16.459045,880,,19.31296,15.666305,,1.6695404999999999,7.528597,-0.647,17.095382999999998,18.87531170694582,,67.75333952903748,0.9999978999999999,6.022250700000001,49.545372,8.227053,25.043255,0.11,44,17.09637,-0.077,17.254635,17.254635
44,1.1168046999999999,14.795518,1.1629912,16.184847,900,,19.155478,15.680496,,1.6971585999999999,7.8510394,-0.64,17.097816,18.987827187800452,,69.65805554389954,0.9999978999999999,6.113968,50.256209999999996,8.219901,24.79981,0.11,45,17.20489,-0.076,17.254635,17.254635
45,1.1100676999999999,14.773539999999999,1.2447006,17.176584,920,,19.041929999999997,15.715441,,1.6300416000000002,7.951833199999999,-0.646,17.10037,18.99773564046762,,71.65228414535521,0.9999978999999999,6.1973805,51.063117999999996,8.239467999999999,24.610292,0.11,46,17.215298,-0.077,17.254635,17.254635
46,1.1054456,14.752032999999999,1.4546903,6.6946616,940,,18.962229,15.525745,,1.6371331,7.6877135999999995,-0.658,17.100645,18.888676350244534,,73.41525506973268,0.9999978999999999,6.2250485,51.955944,8.3462715,24.505844,0.11,47,17.113287,-0.079,17.254635,17.254635
47,1.100749,14.730979999999999,1.5826893,16.122871,960,,18.87895,15.540278,,1.7975109,7.585453500000001,-0.671,17.099775,18.836448932157143,,75.17402839660646,0.9999978999999999,6.164546,52.835953,8.57094,24.476973,0.11,48,17.058838,-0.081,17.254635,17.254635
48,1.0867265,14.710360999999999,0.7880096,17.51932,980,,18.63895,15.582614000000001,,1.7201128,7.824294,-0.669,17.101425,18.962044650956614,,76.88396644592284,0.9999978999999999,6.2657385,53.2496,8.498535,24.146564,0.11,49,17.180695,-0.081,17.254635,17.254635
49,1.0895123,14.690157999999998,1.6177267,19.078297,1000,,18.68702,15.654169,,1.7061987,8.050083,-0.67,17.102613,18.942852090349813,,78.79156517982483,0.9999978999999999,6.345025,54.475616,8.585564,24.12581,0.11,50,17.160803,-0.081,17.254635,17.254635
50,1.0881299,14.670354999999999,1.1583466999999998,9.928757000000001,1020,,18.662788,15.5435705,,1.5652711000000001,8.268577,-0.661,17.102991,18.902933165548014,,80.67818212509154,0.99999917,6.5324163,55.49462,8.495267,23.94556,0.11,51,17.121853,-0.079,17.254635,17.254635
51,1.0937638,14.650936999999999,1.4304284999999999,12.127151,1040,,18.758766,15.479488,,1.5164561,8.554611,-0.65,17.103521,18.91087897328632,,82.29932427406311,0.99999917,6.679646000000001,56.875717,8.51478,23.925098000000002,0.11,52,17.130579,-0.077,17.254635,17.254635
52,1.0974553,14.631888,1.4987059999999999,14.1887,1060,,18.820255,15.456833,,1.5744877,8.807197,-0.642,17.103373,18.874265424344863,,84.06486225128174,0.99999917,6.7537460000000005,58.165130000000005,8.612277,23.929904999999998,0.11,53,17.095623,-0.076,17.254635,17.254635
53,1.0952207,14.613195999999999,1.2702043,19.971714000000002,1080,,18.783216,15.542179,,1.5641937,9.034264,-0.64,17.105293,18.989926819803625,,85.68645906448364,0.99999917,6.829734299999999,59.141914,8.659475,23.836014000000002,0.11,54,17.207106,-0.076,17.254635,17.254635
54,1.0926753999999999,14.594848,1.4203393,13.629417000000002,1100,,18.738401,15.5090685,,1.6088508,9.243981,-0.632,17.105684,18.90707830802715,,87.90399718284607,0.99999917,6.8545012000000005,60.097153000000006,8.767546000000001,23.772942,0.11,55,17.126844000000002,-0.074,17.254635,17.254635
55,1.0922412000000001,14.576829,1.5087358,14.745582999999998,1120,,18.731064,15.497027,,1.6906903999999998,9.431398,-0.625,17.106981,18.958192267931388,,90.03120899200441,0.99999917,6.861150299999999,61.165504000000006,8.914760000000001,23.760727,0.11,56,17.178251,-0.073,17.254635,17.254635
56,1.0827242,14.559129,0.7977593000000001,15.6352005,1140,,18.567919,15.501006,,1.609721,9.495339999999999,-0.628,17.107473000000002,18.91459719409584,,92.32616806030272,0.99999917,6.9728259999999995,61.71528000000001,8.850827,23.517027,0.11,57,17.135046,-0.074,17.254635,17.254635
57,1.0798761000000001,14.541738,1.022361,15.169147500000001,1160,,18.520874,15.496654999999999,,1.5182823,9.483667,-0.637,17.109404,19.001885042810873,,94.79101657867432,0.99999917,7.1208115,62.632812,8.795741,23.36713,0.11,58,17.219547,-0.075,17.254635,17.254635
58,1.0828505,14.524643,1.3774478,15.917442000000001,1180,,18.571291,15.505094,,1.4542091000000001,9.480861,-0.646,17.109297,18.881332115928107,,96.98028802871704,0.99999917,7.2138295,63.888180000000006,8.856347,23.355057000000002,0.11,59,17.102947,-0.077,17.254635,17.254635
59,1.0796874,14.507836,1.1912225,16.373226000000003,1200,,18.515944,15.520898999999998,,1.462328,9.439513999999999,-0.656,17.1087,18.85356383308694,,98.98759770393372,0.99999917,7.236427000000001,64.78124,8.952103999999999,23.284771,0.11,60,17.073448000000003,-0.078,17.254635,17.254635
60,1.074331,14.491306,0.99949086,16.41094,1220,,18.424528,15.53675,,1.4482303,9.568387,-0.655,17.10984,18.95981185618211,,101.05596256256105,0.99999917,7.3144603,65.534195,8.959539,23.142479,0.11,61,17.17839,-0.078,17.254635,17.254635
61,1.0749649,14.475045999999999,1.3306308,13.357126000000001,1240,,18.433016000000002,15.502753,,1.4343421,9.648726,-0.654,17.108713,18.816463673794697,,102.95331954956056,0.99999917,7.393059,66.64782,9.014918,23.10081,0.11,62,17.039856,-0.078,17.254635,17.254635
62,1.0745977,14.459045000000001,1.3968676000000002,19.915367,1260,,18.424023000000002,15.573946,,1.4375850000000001,9.747022,-0.659,17.107391,18.802917043129963,,104.99772524833679,0.99999917,7.423058,67.69965,9.120184,23.072951999999997,0.11,63,17.025420999999998,-0.079,17.254635,17.254635
63,1.0672098,14.443297,1.2213991000000002,16.214539000000002,1280,,18.297253,15.585081,,1.6511727999999999,9.669205999999999,-0.67,17.108135,18.935401547273916,,107.11659383773805,0.99999917,7.338247,68.30143000000001,9.307595,22.999912,0.11,64,17.155163,-0.081,17.254635,17.254635
64,1.0661551999999999,14.4277935,1.606859,17.254904,1300,,18.27948,15.611763,,1.8528624,9.628538,-0.678,17.109018,18.945568066387352,,109.5762815475464,0.99999917,7.2253327,69.30009,9.591266000000001,23.055629999999997,0.11,65,17.165415,-0.082,17.254635,17.254635
65,1.0627294,14.412526000000002,1.3642243,13.658021,1320,,18.220568,15.583117999999999,,1.9106468999999997,9.624902,-0.682,17.109474,18.91926870041538,,112.01261305809021,0.99999917,7.219747999999999,70.14014,9.715038999999999,23.000412,0.11,66,17.139252,-0.083,17.254635,17.254635
66,1.0631084,14.397488000000001,1.5833476,11.0593405,1340,,18.227732,15.516487,,1.9311107,9.611138,-0.684,17.110443,18.955130234171783,,114.3466215133667,0.99999917,7.2457457,71.228264,9.830357000000001,22.990425,0.11,67,17.174215,-0.083,17.254635,17.254635
67,1.0606494,14.382673,1.0244253,10.741423,1360,,18.185242000000002,15.447147,,1.816175,9.706791,-0.68,17.110575,18.89615586264848,,116.21264767646791,0.99999917,7.4221395999999995,72.12416,9.717435,22.834745,0.11,68,17.119385,-0.083,17.254635,17.254635
68,1.0636989,14.368073999999998,1.3798381000000002,20.06964,1380,,18.236439999999998,15.514976999999998,,1.7209628000000001,9.922123,-0.677,17.110266,18.869332486286787,,118.1930685043335,0.99999917,7.572025,73.395226,9.6929455,22.793910999999998,0.11,69,17.089195,-0.082,17.254635,17.254635
69,1.0664176,14.353685,1.3187958999999998,12.251937,1400,,18.28203,15.469234,,1.6050608999999998,10.033278999999999,-0.672,17.109934,18.866305859601333,,120.64113354682922,0.99999917,7.729223299999999,74.64923,9.658050999999999,22.746809,0.11,70,17.087181,-0.081,17.254635,17.254635
70,1.0570041000000001,14.3395,0.9037616,14.307682999999999,1420,,18.119723999999998,15.453778,,1.6837754,10.02303,-0.677,17.10941,18.85008730920686,,122.59321784973145,0.99999917,7.717279400000001,75.04729,9.724578,22.591413,0.11,71,17.072605,-0.082,17.254635,17.254635
71,1.0571184,14.325515,1.318611,14.153599,1440,,18.123479999999997,15.43648,,1.6595358,10.090557,-0.676,17.111216,19.022021251063702,,124.56049489974977,0.99999917,7.796489200000001,76.112526,9.762410000000001,22.549738,0.11,72,17.239594,-0.082,17.254635,17.254635
72,1.0476940000000001,14.311720999999999,1.0116295,14.949451999999999,1460,,17.961873999999998,15.43056,,1.7811675,10.047308000000001,-0.683,17.111917000000002,18.942919177717823,,126.47829127311708,0.99999917,7.730842599999999,76.48165999999999,9.893056,22.425716,0.11,73,17.16246,-0.083,17.254635,17.254635
73,1.0460153,14.298116,1.5983979,16.857103,1480,,17.929602,15.450453,,1.9078683999999997,10.00775,-0.69,17.110360999999997,18.773717038399333,,128.90704083442688,0.99999917,7.613434,77.40513,10.166914,22.462284,0.11,74,16.996662,-0.085,17.254635,17.254635
74,1.0402833,14.284692999999999,1.0772027,17.97289,1500,,17.83175,15.484661,,1.9215661,10.074411,-0.692,17.111254000000002,18.959245854594293,,130.95631074905396,0.99999917,7.6290345,78.02125,10.226884,22.355164000000002,0.11,75,17.177217000000002,-0.085,17.254635,17.254635
75,1.0397527,14.271447,1.3844185,14.82746,1520,,17.821526000000002,15.476510999999999,,1.9071479,10.131126,-0.693,17.11084,18.85983494504692,,133.36226272583008,0.99999917,7.6919059999999995,79.02121,10.2732935,22.307964000000002,0.11,76,17.079945000000002,-0.085,17.254635,17.254635
76,1.0420538000000001,14.258375,1.473072,18.70027,1540,,17.859953,15.518862,,1.8668727999999999,10.268375,-0.692,17.110462,18.859464373964276,,135.52800607681272,0.99999917,7.799504,80.23814399999999,10.287596,22.2845,0.11,77,17.081789,-0.085,17.254635,17.254635
77,1.0382653,14.245472,0.6883111999999999,17.24257,1560,,17.795288,15.5414715,,1.7509571,10.450699,-0.686,17.110598,18.90162434539016,,137.992919921875,0.99999917,8.000758,80.984695,10.122128,22.108538,0.11,78,17.120956,-0.084,17.254635,17.254635
78,1.0428709,14.232732999999998,1.1325996,21.232391,1580,,17.873726,15.613967,,1.5806183999999999,10.718428999999999,-0.678,17.110025,18.8451943226419,,140.54000353813169,0.99999917,8.238289,82.3868,10.000475,22.062614,0.11,79,17.065393,-0.082,17.254635,17.254635
79,1.0468943000000002,14.220154,1.0749583,12.83513,1600,,17.942024,15.579745,,1.361038,10.890264,-0.668,17.109211,18.822514513156694,,142.78061246871945,0.99999917,8.444576,83.75154,9.917791000000001,22.028584,0.11,80,17.044771,-0.081,17.254635,17.254635
80,1.0502353000000002,14.207730999999999,1.1974015,12.297576,1620,,17.998972,15.539786999999999,,1.3303326000000002,11.021035000000001,-0.659,17.10902,18.87271509119361,,145.00146222114563,0.99999917,8.560935,85.06905,9.936888,22.029987,0.11,81,17.093884,-0.079,17.254635,17.254635
81,1.0512075,14.195460999999998,1.2264414,19.662117000000002,1640,,18.015581,15.590656,,1.3452468,11.172846,-0.655,17.109241,18.907647697737172,,147.16922831535342,0.99999917,8.62242,86.19901999999999,9.997079,22.017853,0.11,82,17.127056,-0.078,17.254635,17.254635
82,1.0513821,14.18334,1.228961,17.248079999999998,1660,,18.017344,15.611225,,1.3450594,11.253114,-0.654,17.108587,18.83246028347643,,149.7931649684906,0.99999917,8.681942,87.26471,10.05129,21.992176,0.11,83,17.054897,-0.078,17.254635,17.254635
83,1.0516615,14.171364,1.2374546999999998,11.4561615,1680,,18.02095,15.562357999999998,,1.3376962,11.256501,-0.654,17.107979999999998,18.83510457238703,,152.7035391330719,0.99999917,8.742016,88.33957,10.105171,21.96847,0.11,84,17.05763,-0.078,17.254635,17.254635
84,1.0524584,14.159529999999998,1.3017878999999999,16.042492000000003,1700,,18.033192,15.568601000000001,,1.3576764,11.3373,-0.652,17.107172,18.816516515419515,,155.85830116271973,0.99999917,8.794799000000001,89.45897,10.171804,21.957017999999998,0.11,85,17.03932,-0.078,17.254635,17.254635
85,1.0518738,14.147832999999999,1.1624767,13.865217000000001,1720,,18.0235,15.549387,,1.3356158999999999,11.354425,-0.653,17.1078,18.941268449835974,,158.2350742816925,0.99999917,8.858630999999999,90.46115,10.21164,21.919054,0.11,86,17.161114,-0.078,17.254635,17.254635
86,1.0486623,14.136272,1.0102277,15.591446,1740,,17.96891,15.550453,,1.3754106000000001,11.441737,-0.649,17.108488,18.947352222596365,,160.7977459430695,0.99999917,8.898354,91.23362,10.252865,21.847075,0.11,87,17.167915,-0.077,17.254635,17.254635
87,1.0484149999999999,14.124844,1.1844326,18.245934,1760,,17.965466,15.581623,,1.3703071000000002,11.521662,-0.649,17.109468,18.97666392789396,,163.20633101463318,0.99999917,8.95674,92.26051,10.30068,21.818348,0.11,88,17.1948,-0.077,17.254635,17.254635
88,1.0480615,14.113544000000001,1.1527703999999999,16.163158,1780,,17.959848,15.588689000000002,,1.3422737,11.555683,-0.651,17.11019,18.954459019363508,,165.99812412261963,0.99999917,9.025730000000001,93.27747,10.334619,21.783281,0.11,89,17.173389999999998,-0.078,17.254635,17.254635
89,1.0487466,14.102371,1.2549367,18.091642,1800,,17.970848,15.617022,,1.3333479,11.627572,-0.652,17.109901,18.864401164373213,,168.1164908409119,0.99999917,9.084162,94.38719,10.390303,21.769688000000002,0.11,90,17.084297,-0.078,17.254635,17.254635
90,1.0493155,14.091320999999999,1.242025,-1.6435895,1820,,17.980064000000002,15.427869,,1.3100774,11.468842,-0.653,17.109773999999998,18.87502156072733,,170.47618174552915,0.99999917,9.1450205,95.4877,10.441497,21.753622,0.11,91,17.098278,-0.078,17.254635,17.254635
91,1.0425965,14.080392000000002,0.5891583,18.093672,1840,,17.865208,15.457367999999999,,1.2798785,11.498691,-0.657,17.110615,18.96879778353706,,173.252361536026,0.99999917,9.187878,95.91888,10.439721,21.621164,0.11,92,17.187141,-0.079,17.254635,17.254635
92,1.0418315999999999,14.069581,1.1438278,19.836597,1860,,17.851309,15.504904000000002,,1.2826594999999998,11.537333,-0.663,17.110203,18.851193272842114,,176.1599409580231,0.99999917,9.225033999999999,96.890335,10.502979,21.592136,0.11,93,17.072237,-0.08,17.254635,17.254635
93,1.0416826,14.058886,1.2152167999999999,14.950270000000002,1880,,17.849432,15.499439,,1.3224155,11.529630000000001,-0.667,17.111061,18.971939327270228,,178.97123217582703,0.99999917,9.24673,97.91816999999999,10.589492,21.581484,0.11,94,17.191013,-0.08,17.254635,17.254635
94,1.0413334,14.048304000000002,1.1705264,20.239986,1900,,17.843467999999998,15.549767000000001,,1.3370948,11.613048,-0.668,17.111334,18.917758642025248,,182.047815322876,0.99999917,9.294161,98.926674,10.64396,21.556473,0.11,95,17.136910999999998,-0.081,17.254635,17.254635
