,IWLastEpisode,LQGsigma,LQGmu01,TimestepsSoFar,IWMin,URet,DenMISELogFirst,LQGmu1,Iteration,IWFirstEpisode,IWMean,ReturnMin,IWMax,SqrtESSClassic,TimeElapsed,ReturnStepMax,MISE,DenMISEMeanLog,ReturnAbsMax,ReturnLastEpisode,Bound,DenMISELogLast,ReturnMax,ReturnMean,IWNorm1,target_sum_log_mean,IWNorm2
31,3.5939848,0.11,-0.023,640,,18.511807116381487,15.811757,-0.222,32,5.609213599999999e-16,0.8446524,,12.052280999999999,1.8315026,33.29716753959656,0.99999386,14.077131,13.649671,17.128654,16.746554999999997,32.781616,13.48045,17.128654,16.29028,27.028877,-3.3226904999999998,14.757760999999999
32,1.1945502000000001,0.11,-0.022,660,,18.605899323489965,15.780985000000001,-0.214,33,3.105502e-14,0.73781395,,11.829058999999999,1.7502613,34.76537299156189,0.99999386,12.284152,13.65144,17.128654,16.836786,31.856834000000003,13.936321,17.128654,16.30684,24.34786,-1.4498291,13.910986
33,0.1777826,0.11,-0.015,680,,18.61147764112436,15.751132,-0.15,34,0.0031560791999999996,0.87761164,,10.74927,1.9037922999999999,35.559067010879524,0.99999386,14.298081,13.775051000000001,17.128654,16.842867000000002,32.292328000000005,18.17576,17.128654,16.322607,29.838795,3.7163362999999996,15.673345999999999
34,12.060997,0.11,-0.016,700,,18.09951464419165,15.722238,-0.16,35,0.0001895109,1.0096636,,12.060997,1.9587009999999998,36.817204713821404,0.99999386,16.526705,13.673399,17.128654,16.363518,34.016518,10.415096,17.128654,16.323776000000002,35.338226,4.1026998,18.041664
35,6.1334124,0.11,-0.016,720,,18.048297470447466,15.694072,-0.155,36,0.0007079172599999999,0.9724136,,8.290042999999999,2.3171939999999998,38.47701358795165,0.99999386,15.884962,13.697835000000001,17.128654,16.314419,30.668924,14.640635000000001,17.128654,16.323517000000002,35.006890000000006,4.429223,15.107448999999999
36,2.0990856,0.11,-0.015,740,,17.844910388289534,15.666692999999999,-0.154,37,0.0012524789,0.8850140999999999,,6.46681,2.5318674999999997,40.389958381652825,0.99999386,14.430329,13.62801,17.128654,16.129333,27.960781,11.206116,17.128654,16.318268,32.74552,4.6071496,12.933347999999999
37,0.10875201,0.11,-0.011,760,,18.165096481285858,15.640058499999999,-0.114,38,2.3852699,1.4465019,,7.325166,3.2500865,42.3239004611969,0.99999386,22.77918,13.760304999999999,17.128654,16.417488,33.31961,18.812393,17.128654,16.320877,54.96706999999999,1.3872646999999998,16.912495
38,4.706351799999999,0.11,-0.012,780,,17.827577339999426,15.674961999999999,-0.123,39,0.81784517,1.3106562,,7.4219246,3.2071083,44.19511485099793,0.99999386,20.812199,13.780617999999999,17.128654,16.10183,31.493881,14.18283,17.128654,16.315262,51.115593,3.1652183999999997,15.938219
39,5.6130905,0.11,-0.012,800,,17.78248760127417,15.670398,-0.121,40,1.1087129999999998,1.325292,,6.4297595,3.4576092000000003,45.88276386260986,0.99999386,21.035248,13.854595999999999,17.128654,16.055943,30.94305,16.49231,17.128654,16.30878,53.011680000000005,3.2348602000000004,15.331889000000002
40,3.2728193,0.11,-0.013,820,,17.87386625819903,15.673045000000002,-0.126,41,0.5349838,1.2261847,,5.437624,3.5932150000000003,47.71848225593567,0.99999386,19.56631,13.945753,17.128654,16.149916,29.100199,17.322167999999998,17.128654,16.304904999999998,50.273575,4.2573376,13.991252
41,0.043609027,0.11,-0.007,840,,17.456699137175995,15.661912,-0.071,42,0.33114564,0.84037256,,31.089691,1.1326518,49.74703407287598,0.99999386,12.273985,14.002954999999998,17.128654,15.760373999999999,42.51921,16.164309,17.128654,16.29194,35.295646999999995,-8.303028,31.161957
42,0.083819345,0.11,-0.007,860,,16.771752872442388,15.6462345,-0.066,43,0.12633489,0.48499954,,18.988081,1.0968584,51.562749147415154,0.99999386,7.070336999999999,13.799265,17.128654,15.139764999999999,38.302544,5.5796722999999995,17.128654,16.265144,20.854979999999998,-9.867291,19.013376
43,5.973674,0.11,-0.006,880,,16.560870864024647,15.626179,-0.063,44,0.06855718,0.44190663,,12.401276,1.4112643,52.845686197280884,0.99999386,6.4912477,13.717360500000002,17.128654,14.959879,30.765446,10.775094000000001,17.128654,16.23548,19.443892,-10.446069999999999,13.77764
44,4.7682815000000005,0.11,-0.006,900,,16.653819176279598,15.605263,-0.064,45,0.09532703,0.5019809000000001,,10.395097999999999,1.7465305,54.82135009765625,0.99999386,7.4222410000000005,13.630571,17.128654,15.021378,27.036734000000003,10.400892,17.128654,16.208498000000002,22.58914,-9.431569,12.933722
45,3.8492763,0.11,-0.01,920,,16.433346284672446,15.585401000000001,-0.096,46,4.362413,1.1595328999999999,,4.7645087,3.8520832,57.033043384552,0.99999386,17.906784,13.583298999999998,17.128654,14.826075,26.799974,11.979752000000001,17.128654,16.178445999999997,53.338512,0.20394926,13.846666
46,0.28336737,0.11,-0.013,940,,17.044140658964352,15.654498,-0.127,47,0.44511459999999997,1.1509409,,5.3321815,3.774707,59.12928056716919,0.99999386,18.37513,13.6157465,17.128654,15.384772,27.450619,14.980906,17.128654,16.16156,54.094223,4.807697,14.330708
47,0.012208528,0.11,-0.007,960,,17.380860652672354,15.642870000000002,-0.073,48,0.51331955,0.6727861999999999,,8.0582285,2.3571459999999997,61.13479971885681,0.99999386,10.045876,13.608212,17.128654,15.693311999999999,24.579258,13.136517000000001,17.128654,16.151804000000002,32.293735999999996,-5.125358,13.700354999999998
48,3.8520589999999994e-06,0.11,-0.002,980,,17.312368998670568,15.632889000000002,-0.021,49,8.418498e-09,5.5859760000000006e-06,,0.00018933442,1.3805343,62.921218156814575,0.99999386,8.190535e-05,13.550403,17.128654,15.635810999999999,24.814611,11.129597,17.128654,16.141273,0.00027371773999999995,-29.062703999999997,0.00019826942
49,61.02434,0.11,-0.002,1000,,14.540369340261547,15.612685999999998,-0.023,50,1.7210132e-08,1.2204971000000002,,61.02434,1.0000084999999999,64.27794218063353,0.99999386,16.056992,13.330017999999999,17.128654,13.1560955,50.314009999999996,3.5210328,17.128654,16.081570000000003,61.024857,-27.533531,61.02434
50,26.957434000000003,0.11,-0.002,1020,,13.993052021206546,15.592882999999999,-0.025,51,5.5824144999999994e-08,1.2677488000000001,,37.696335,1.3951308,65.83866715431213,0.99999386,16.400679999999998,13.343410999999998,17.128654,12.630180000000001,40.95559,14.205422,17.128654,16.013895,64.65519,-25.33642,46.343464000000004
51,24.022236,0.11,-0.003,1040,,13.366119451905579,15.573464999999999,-0.028,52,3.2668578e-07,1.3533683,,30.352764,1.6802913000000002,67.41262745857239,0.99999386,17.155281,13.411816,17.128654,12.099339,37.543,16.913084,17.128654,15.938616,70.37515,-22.49478,41.882709999999996
52,14.419892,0.11,-0.003,1060,,13.771018536742725,15.554417,-0.027,53,1.9575282999999998e-07,1.1711906,,18.054655,1.986001,68.95255136489868,0.99999386,14.757036,13.393522,17.128654,12.44471,32.006428,12.324897,17.128654,15.872694000000001,62.073105000000005,-22.377579,31.255322999999997
53,,0.11,-0.021,1080,,13.572487693749485,15.535725,-0.21,54,3.4303138e-13,0.7601106,,14.922645999999999,2.024085,70.51419830322266,0.99999386,12.685926,13.406848000000002,17.128654,12.277013,29.610764,14.078033,17.128654,15.806107500000001,41.045975,-20.620451,20.278779999999998
54,0.32358098,0.11,-0.021,1100,,17.940819858620745,15.517376,-0.206,55,2.4796533999999998e-12,0.6344128000000001,,12.390069,2.0565605,71.47682833671571,0.99999386,10.579157,13.3231735,17.128654,16.202168,27.236729999999998,9.096919999999999,17.128654,15.813308,34.892703999999995,-18.636098999999998,16.966534
55,8.999845500000001,0.11,-0.021,1120,,18.369657197147426,15.499357,-0.208,56,1.0791826000000001e-12,0.72077525,,10.170685,2.3452997000000004,73.121369600296,0.99999386,12.0164585,13.328133,17.128654,16.612202,26.623253000000002,13.999978,17.128654,15.827575,40.363415,-18.64166,17.210344
56,6.665723,0.11,-0.026,1140,,18.61572546951326,15.481658,-0.25,57,1.7542251e-22,1.0347424,,7.777027,3.0909047000000003,74.6129710674286,0.99999386,17.433035,13.385985999999999,17.128654,16.845495,28.516296,16.939138,17.128654,15.845432,58.980316,-34.594242,19.081894000000002
57,4.9486623,0.11,-0.027,1160,,18.654635549892628,15.464266,-0.262,58,1.8810297999999999e-25,1.1808792,,9.692808,3.145614,76.06840562820435,0.99999386,19.915915,13.400882999999999,17.128654,16.883698000000003,30.806416,14.258512,17.128654,15.863332999999999,68.491,-38.714718,21.77349
58,7.148467,0.11,-0.029,1180,,18.891998818587656,15.447170999999999,-0.284,59,2.4264014000000003e-31,1.2363113000000001,,9.290891,3.3322105000000004,78.60561180114745,0.99999386,20.916462,13.471359,17.128654,17.114832,31.197117,17.434364000000002,17.128654,15.884545000000001,72.94237,-47.449276,21.890082999999997
59,0.51313746,0.11,-0.041,1200,,18.792192086080828,15.430365,-0.39,60,,1.0676192,,22.204851,2.1635294,81.00298881530763,0.99999386,18.220703,13.500851,17.128654,17.01813,34.054695,15.059512,17.128654,15.903439,64.05715,-95.32749,29.607709999999997
60,10.590574,0.11,-0.044,1220,,18.783799200599386,15.413835,-0.411,61,,0.9622469000000001,,21.785995,2.0483248,83.41795182228087,0.99999386,16.421028,13.416362,17.128654,17.010069,33.145576,8.373014,17.128654,15.921578,58.69706,-103.14568,28.656128000000002
61,11.989654,0.11,-0.044,1240,,18.875020232617853,15.397573999999999,-0.414,62,,0.96578205,,16.611557,2.3311749,85.63645505905151,0.99999386,16.486406,13.348021,17.128654,17.099102,31.181704999999997,9.301827000000001,17.128654,15.940572,59.878487,-102.469666,25.68597
62,6.105271299999999,0.11,-0.044,1260,,18.77430083040019,15.381575,-0.414,63,,0.91422194,,13.377172,2.5721195,87.32585310935974,0.99999386,15.597906,13.399970999999999,17.128654,17.000175,28.916615000000004,16.722635,17.128654,15.957392,57.595980000000004,-100.90949,22.39242
63,6.5019045,0.11,-0.038,1280,,18.690356685571565,15.365826,-0.36,64,,1.2079872999999999,,7.416533,3.7157351999999997,88.96080899238586,0.99999386,20.562302,13.418613,17.128654,16.917123999999998,29.781826000000002,14.727903,17.128654,15.972387,77.31119,-75.39623,20.80643
64,0.45050004,0.11,-0.035,1300,,18.958798609032122,15.350322,-0.338,65,,1.1865048,,7.3046774999999995,3.7641315000000004,90.11702704429626,0.99999386,20.18376,13.329356,17.177882999999998,17.177882999999998,29.310902000000002,7.4510007,17.177882999999998,15.990932999999998,77.12281999999999,-64.86104,20.488874
65,0.015036056,0.11,-0.028,1320,,18.780471637587432,15.335054000000001,-0.269,66,2.9943151e-27,1.0858606000000002,,8.969497,3.4394760000000004,92.49621200561523,0.99999386,18.342254999999998,13.301986999999999,17.177882999999998,17.003496,28.330917,11.375688,17.177882999999998,16.006275,71.6668,-35.568515999999995,20.836546
66,3.1577068e-13,0.11,-0.058,1340,,18.63501352159641,15.320016,-0.524,67,,0.17740493,,9.26247,1.266728,94.97729253768921,0.99999386,3.0430832000000003,13.320024499999999,17.177882999999998,16.868515,30.164742999999998,14.463698999999998,17.177882999999998,16.019144,11.88613,-137.84198,9.383332000000001
67,10.756192,0.11,-0.045,1360,,18.810135029325547,15.305202,-0.419,68,,1.1763647,,14.849463,2.975216,97.70641112327576,0.99999386,20.083637,13.279924,17.177882999999998,17.032715,31.630955,11.417424,17.177882999999998,16.03405,79.9928,-94.45191,26.886383000000002
68,15.140162,0.11,-0.047,1380,,18.851042619246424,15.290602999999999,-0.441,69,,1.2086085,,16.712156,2.6711657000000004,100.25304126739502,0.99999386,20.642039999999998,13.306769000000001,17.177882999999998,17.072971,33.503754,15.01949,17.177882999999998,16.049109,83.39399,-101.65241999999999,31.220074
69,2.7074106,0.11,-0.051,1400,,18.884407965756647,15.276214000000001,-0.467,70,,1.0863962999999999,,21.115389,2.2550821,102.18935346603394,0.99999386,18.555408,13.333791,17.177882999999998,17.106410999999998,33.790226000000004,15.072624,17.177882999999998,16.06421,76.04774499999999,-110.027794,33.722828
70,16.324460000000002,0.11,-0.051,1420,,18.822311947068737,15.262029,-0.47,71,,1.124917,,17.203138,2.4878150000000003,104.26591014862059,0.99999386,19.206312,13.248054999999999,17.177882999999998,17.048492,33.015926,7.2520523,17.177882999999998,16.078073999999997,79.86910999999999,-109.48748,32.104122
71,14.439544,0.11,-0.054,1440,,18.87856930888969,15.248043,-0.492,72,,1.0711623,,17.587048,2.4350563999999997,105.67101097106934,0.99999386,18.291529999999998,13.278654000000001,17.177882999999998,17.099653,32.40035,15.408845000000001,17.177882999999998,16.092261999999998,77.12369,-115.59518,31.672240000000002
72,15.526717999999999,0.11,-0.059,1460,,18.779568714482085,15.234248999999998,-0.53,73,,0.83231825,,15.526717999999999,2.2839322,107.16827154159546,0.99999386,14.194547,13.265003,17.177882999999998,17.003128,29.236922999999997,12.289282,17.177882999999998,16.104742,60.75923,-127.40668000000001,26.602905
73,9.663965,0.11,-0.055,1480,,18.83539954047351,15.220644,-0.503,74,,1.0674839,,13.828898,2.7671566000000003,109.06864166259766,0.99999386,18.212920999999998,13.267454,17.177882999999998,17.059372,30.62847,13.666679,17.177882999999998,16.117641,78.99380500000001,-116.016525,28.546923
74,5.4538484,0.11,-0.057,1500,,18.83154322586891,15.207220999999999,-0.512,75,,0.94508475,,11.916174,2.864538,111.60998821258544,0.99999386,16.123045,13.309562,17.177882999999998,17.053928,28.11652,16.418848,17.177882999999998,16.130123,70.881355,-117.49635,24.744429
75,3.8416629999999996,0.11,-0.05,1520,,18.849240578206423,15.193975,-0.461,76,,1.1413202,,8.790334,3.7120886,113.96822547912598,0.99999386,19.482038,13.266751999999999,17.177882999999998,17.071846,28.737144,10.154589999999999,17.177882999999998,16.142515,86.74034,-97.92126,23.366991
76,0.12146889400000001,0.11,-0.03,1540,,18.847986742391527,15.180903,-0.289,77,9.962370999999998e-33,1.1498427,,8.584241,3.7534672999999996,116.86687707901,0.99999386,19.46884,13.348308,17.177882999999998,17.071085,28.621914,19.443248999999998,17.177882999999998,16.154575,88.53789,-36.20752,23.588293
77,6.7917686,0.11,-0.028,1560,,18.647285773455092,15.168,-0.272,78,4.1170754e-28,1.1289748,,8.631089,3.7895309999999998,119.35211634635924,0.99999386,19.073868,13.324939,17.177882999999998,16.877527,28.139834999999998,11.413312,17.177882999999998,16.163843,88.060036,-30.243595000000003,23.237713
78,4.358250599999999,0.11,-0.036,1580,,18.639240276757096,15.155261,-0.342,79,,1.0945686000000001,,7.2818570000000005,4.1278667,122.1806526184082,0.99999386,18.617144,13.301594,17.177882999999998,16.86855,26.94003,11.387358,17.177882999999998,16.172766,86.470924,-52.526848,20.94809
79,0.011206616,0.11,-0.057,1600,,18.82623077282263,15.142682,-0.513,80,,0.9309103999999999,,12.408161,3.0134816000000004,125.48498296737672,0.99999386,15.883517000000001,13.319414000000002,17.177882999999998,17.04888,27.284206,14.659858999999999,17.177882999999998,16.183716,74.47283,-109.803444,24.713219
80,1.0094129,0.11,-0.041,1620,,18.816046836040847,15.1302595,-0.392,81,,1.1240822,,7.397545299999999,4.311479599999999,127.64201951026917,0.99999386,19.163954,13.376291,17.177882999999998,17.040066,27.132393,18.033627,17.177882999999998,16.194288,91.05066,-67.92025,21.118192999999998
81,2.1565522999999995,0.11,-0.049,1640,,18.87275714341113,15.117989999999999,-0.451,82,,1.0719996999999999,,7.39605,4.2004733,129.87209177017212,0.99999386,18.297726,13.410282999999998,17.177882999999998,17.095282,26.47675,16.065928,17.177882999999998,16.205275,87.90397,-86.59781,20.927158
82,0.03623071,0.11,-0.03,1660,,18.755972382111988,15.105868,-0.288,83,2.3688999999999998e-32,1.1077735,,7.572836,4.075437,132.88004970550534,0.9999941999999999,18.745535,13.413439000000002,17.177882999999998,16.980183,27.175495,13.625456,17.177882999999998,16.214610999999998,91.945206,-32.302395000000004,22.56082
83,0.00015879323,0.11,-0.017,1680,,18.73644007973219,15.093892000000002,-0.171,84,7.545368e-06,0.9520614,,13.490836999999999,2.864325,134.5884609222412,0.9999941999999999,15.627460500000002,13.459579999999999,17.177882999999998,16.964218,27.621826000000002,17.210587,17.177882999999998,16.223536,79.97316,-7.535451400000001,27.92042
84,0.0708882,0.11,-0.012,1700,,18.310929013399154,15.082057999999998,-0.12,85,2.0731037,1.2500206,,9.1960745,4.067237,136.84888243675232,0.9999941999999999,19.801052,13.467857999999998,17.177882999999998,16.563198,28.248007,14.256020000000001,17.177882999999998,16.227529999999998,106.251755,-7.9606977,26.123817000000003
85,2.5283130000000003,0.11,-0.01,1720,,17.832685889977913,15.094459,-0.097,86,7.287922,1.2256227,,7.9572034,4.24241,139.32174301147458,0.9999941999999999,18.978479999999998,13.482425,17.177882999999998,16.126701,27.07665,14.509328,17.177882999999998,16.226357999999998,105.40355,-11.61968,24.845205
86,2.2212433999999996,0.11,-0.011,1740,,17.08955196440817,15.164241,-0.113,87,4.0815544,1.2952062,,7.606601700000001,4.4624242999999995,141.8534827232361,0.9999941999999999,20.399166,13.479397,17.177882999999998,15.440239000000002,28.098067999999998,13.027341999999999,17.177882999999998,16.217323,112.68293999999999,-8.400091,25.251507
87,7.1210732000000005,0.11,-0.012,1760,,17.420452337634273,15.19866,-0.115,88,3.367782,1.2842456,,7.4166107000000006,4.5378870000000004,144.6756865978241,0.9999941999999999,20.258701000000002,13.535226999999999,17.177882999999998,15.722128,27.829575,18.131739000000003,17.177882999999998,16.211697,113.01361999999999,-7.818182000000001,24.904457
88,0.105666935,0.11,-0.014,1780,,17.44954744178252,15.224916,-0.143,89,0.030764442000000003,0.99258405,,8.519371000000001,3.8413196000000003,147.33219957351685,0.9999941999999999,16.086782,13.569227,17.177882999999998,15.747929999999998,25.030523000000002,16.309673,17.177882999999998,16.206485999999998,88.33998000000001,-5.53699,22.997301
89,1.2333381,0.11,-0.017,1800,,17.48198187161302,15.214088,-0.167,90,2.9189990000000003e-05,1.0206777,,14.913712,3.07671,150.07376408576962,0.9999941999999999,16.750816,13.582912,17.177882999999998,15.784370000000001,27.917213,14.834579000000002,17.177882999999998,16.201795999999998,91.86099,-6.044423999999999,29.856890000000003
