,ReturnMean,IWNorm1,IWLastEpisode,DenMISEMeanLog,Iteration,TimeElapsed,LQGmu01,SqrtESSClassic,TimestepsSoFar,IWFirstEpisode,IWMin,URet,IWMean,DenMISELogLast,ReturnLastEpisode,LQGsigma,ReturnMin,DenMISELogFirst,target_sum_log_mean,Bound,IWMax,MISE,ReturnAbsMax,IWNorm2,ReturnMax,ReturnStepMax,LQGmu1
0,15.058442000000001,1e-10,,18.60218,1,0.17074155807495114,-0.709,1.0,20,,,16.687925283112616,,18.60218,15.058442000000001,0.11,,18.60218,-503.26215,30.116884000000002,,,15.058442000000001,1e-10,15.058442000000001,0.9625284,-1.0
1,15.752424,2.0500188,2.0500188,10.876511,2,3.294445514678955,-0.699,1.0,40,,,18.161249230141106,1.0250094,3.8439891000000004,16.446407,0.11,,17.909032999999997,-249.35016000000002,49.750534,2.0500188,16.857720999999998,16.446407,2.0500188,16.446407,0.97976863,-1.0
2,16.093110999999997,3.0013522999999998,1.5004278,14.145064999999999,3,3.4759480953216557,-0.704,1.4142135,60,,,18.49619460249339,1.0004507,20.787533,16.77448,0.11,,17.503569,-159.1729,40.3406,1.5009243,16.617903,16.77448,2.1222765,16.77448,0.9999518000000001,-1.0
3,16.233723,4.160083,1.4594301,15.211785,4,3.7349126338958736,-0.717,1.7296199,80,,,18.375766313052555,1.0400207000000001,18.463755,16.655556,0.11,,17.215887,-114.663605,36.693672,1.4594301,17.296947,16.77448,2.4052007,16.77448,0.9999518000000001,-1.0
4,16.323587,4.997074,1.1394173,14.903495999999999,5,4.011903762817384,-0.717,1.9962229,100,,,18.40931478949786,0.9994148000000002,13.670283,16.68305,0.11,,16.992743,-88.97097,33.43844,1.3352184,16.632217,16.77448,2.5032647,16.77448,0.9999518000000001,-1.0
5,16.363276000000003,5.9984484,1.192921,15.205120999999998,6,4.271584987640382,-0.711,2.2359126,120,,,18.273279845650894,0.9997414000000001,16.733055,16.56171,0.11,,16.810420999999998,-71.321976,31.624971000000002,1.2194158000000002,16.620376999999998,16.77448,2.682774,16.77448,0.9999518000000001,-1.0
6,16.397137,7.011589999999999,1.1720142,15.736067000000002,7,4.578636169433594,-0.71,2.449473,140,,,18.31881726379885,1.0016557,18.935251,16.600304,0.11,,16.656271,-58.404453000000004,30.344261,1.1743078000000002,16.647861,16.77448,2.8624892,16.77448,0.9999518000000001,-1.0
7,16.431362,8.574408,1.8217058999999998,15.505607999999999,8,4.898771286010742,-0.728,2.581956,160,,,18.395332664279405,1.071801,13.900797,16.670948000000003,0.11,,16.52274,-49.309490000000004,30.821841999999997,1.8217058999999998,17.828218,16.77448,3.3208961,16.77448,0.9999518000000001,-1.0
8,16.455841,9.373611,0.5397466999999999,16.039879,9,5.200552940368652,-0.745,2.5688086,180,,,18.377265309372078,1.0415124,20.262072,16.651659,0.11,,16.404957,-41.644059999999996,30.390764,2.4076695,17.330639,16.77448,3.6490114,16.77448,0.9999518000000001,-1.0
9,16.481394,14.398717999999999,4.5364037,15.75063,10,5.519966125488281,-0.783,2.1856678,200,,,18.428748705732698,1.4398718000000001,13.127412,16.711388,0.11,,16.299595,-36.208915999999995,39.352398,4.5364037,24.002872,16.77448,6.587789,16.77448,0.9999518000000001,-1.0
10,16.489902,15.111127,0.9247324,15.909335,11,5.743205785751343,-0.808,2.1858618,220,,,18.29081648818565,1.3737388000000001,17.183908,16.57499,0.11,,16.204285000000002,-31.522003,38.24646,4.889255,22.898298,16.77448,6.9131206999999995,16.77448,0.9999518000000001,-1.0
11,16.504862,17.285263,3.7142816,16.021181,12,6.05926775932312,-0.821,2.4144554,240,,,18.38725528704348,1.4404386,16.99444,16.669404999999998,0.11,,16.117273,-27.483206,37.90486,4.2749205,24.009817,16.77448,7.159072999999999,16.77448,0.9999518000000001,-1.0
12,16.520576000000002,16.98535,1.6721267,15.642083,13,6.38211727142334,-0.828,2.6534204,260,,,18.435543151226607,1.3065653999999998,10.762195,16.70916,0.11,,16.037231,-24.562313,34.42542,3.6248648,21.781751999999997,16.77448,6.401304,16.77448,0.9999518000000001,-1.0
13,16.530279999999998,16.745003,1.1870447,15.773816,14,6.6465697288513175,-0.832,2.8640726,280,,,18.375280293493628,1.1960716,17.249125,16.656431,0.11,,15.963123000000001,-21.596395,31.650741999999997,3.141364,19.937016,16.77448,5.8465705,16.77448,0.9999518000000001,-1.0
14,16.538097,16.848755,1.1359118000000001,15.943910999999998,15,6.968871355056763,-0.833,3.072869,300,,,18.368342822000187,1.1232503999999999,18.173399,16.647526,0.11,,15.894131,-18.943348,29.637749,2.7647774,18.71995,16.77448,5.483069400000001,16.77448,0.9999518000000001,-1.0
15,16.545360000000002,18.684238,2.636841,15.931037,16,7.336416006088258,-0.835,3.2271419,320,,,18.37413892335921,1.1677648999999999,15.643984,16.654306,0.11,,15.829592000000002,-16.743423,29.8549,2.636841,19.459026,16.77448,5.789717,16.77448,0.99995315,-1.0
16,16.551817,19.507582,1.6384952000000002,16.033506,17,7.730276346206665,-0.838,3.4101763,340,,,18.374374322521827,1.1475048,17.535618,16.655107,0.11,,15.768968,-14.715951,28.957855,2.4488919,19.119958999999998,16.77448,5.7204027,16.77448,0.99995315,-1.0
17,16.551460000000002,19.288598999999998,0.47018945,16.20488,18,8.144913673400879,-0.839,3.5129707000000003,360,,,18.260371507238894,1.0715888999999998,18.995192000000003,16.545368,0.11,,15.711808999999999,-12.894851,27.401360999999998,2.289645,17.851336,16.77448,5.49068,16.77448,0.99995315,-1.0
18,16.554726000000002,20.129171,1.3877853,16.282984,19,8.586384534835815,-0.84,3.6805215,380,,,18.330431144360357,1.0594301000000002,17.63416,16.613525,0.11,,15.657742,-11.277158,26.760033,2.157616,17.64476,16.77448,5.469108599999999,16.77448,0.99995315,-1.0
19,16.560467000000003,20.869614000000002,1.2088628000000001,16.309757,20,9.001670837402344,-0.84,3.8376427000000004,400,,,18.38421246493513,1.0434806,16.772802,16.669532999999998,0.11,,15.606448,-9.86673,26.121376,2.0428227999999997,17.3793,16.77448,5.4381337,16.77448,0.99995315,-1.0
20,16.562916,21.472141,0.99766433,16.34262,21,9.445359468460085,-0.84,3.9813318,420,,,18.325259529413906,1.0224829,16.967382,16.611932999999997,0.11,,15.557657999999998,-8.587987,25.453464999999998,1.9440343,17.026896,16.77448,5.3932056,16.77448,0.99995315,-1.0
21,16.566902,22.845222,1.7017810000000002,16.189426,22,9.808853864669802,-0.839,4.118056,440,,,18.367894097476704,1.0384191999999999,12.958307000000001,16.65061,0.11,,15.511138,-7.582822,25.43834,1.8607352,17.291542,16.77448,5.5475745000000005,16.77448,0.99995315,-1.0
22,16.572746,23.311646,0.78215915,15.847498000000002,23,10.031538724899294,-0.839,4.242203,460,,,18.418885712984256,1.0135498,8.295046000000001,16.70133,0.11,,15.466686,-6.897291,24.786892,1.7812381000000002,16.878510000000002,16.77448,5.495174400000001,16.77448,0.99995315,-1.0
23,16.576302,24.434760999999998,1.3649414,15.913646,24,10.335163116455078,-0.837,4.382316599999999,480,,,18.371635573413673,1.0181149999999999,17.427773000000002,16.658079999999998,0.11,,15.424126999999999,-5.862947,24.609854000000002,1.7093998,16.954323000000002,16.77448,5.5757637,16.77448,0.99995315,-1.0
24,16.573584,25.823954,1.6365556,16.005772,25,10.72146773338318,-0.837,4.5015754999999995,500,,,18.21809193422632,1.0329581,18.204441,16.508312,0.11,,15.383304999999998,-4.8783544999999995,24.644402,1.6577523,17.191685,16.77448,5.736648000000001,16.77448,0.99995315,-1.0
