,Bound,IWFirstEpisode,IWLastEpisode,TimeElapsed,ReturnAbsMax,IWNorm2,LQGmu1,DenMISELogLast,URet,SqrtESSClassic,TimestepsSoFar,Iteration,IWMin,ReturnMean,ReturnMax,IWMax,target_sum_log_mean,IWMean,ReturnLastEpisode,ReturnMin,DenMISEMeanLog,LQGmu01,MISE,DenMISELogFirst,IWNorm1,LQGsigma,ReturnStepMax
13,52.69899399999999,5.7561924000000005e-12,0.18947685,54.89000105857849,17.219797,9.233157,-0.202,15.165522,18.73629916070028,1.3732697,280,14,,16.592985000000002,17.219797,8.4678545,2.356496,0.9056868,16.962847,,14.616767000000001,-0.02,15.081187,17.385313,12.679615,0.11,0.9999716000000001
14,50.658363,2.315631e-10,0.914742,56.980844020843506,17.219797,8.36587,-0.195,17.06053,18.498983777434887,1.3569196000000001,300,15,,16.602844,17.219797,8.036356,3.4136622,0.7567876,16.740876999999998,,14.764910999999998,-0.02,12.587282,17.31632,11.351814,0.11,0.9999716000000001
15,44.382507000000004,8.789825999999999e-31,0.012210833,60.32966804504394,17.219797,8.606729,-0.271,14.999067000000002,18.368167833820788,1.9160081999999998,320,16,,16.603260000000002,17.219797,6.180338,-1.292235,1.0306601999999998,16.609507,,14.758976,-0.028,17.420517,17.251781,16.490562,0.11,0.9999716000000001
16,36.510643,,1.6093327,64.1712007522583,17.219797,6.113470599999999,-0.32,15.484714000000002,18.68758818342145,2.2898924,340,17,,16.621748,17.219797,3.5506233999999997,-7.6405325,0.82348174,16.917553,,14.798229999999998,-0.033,13.950895000000001,17.191156,13.999189000000001,0.11,0.9999716000000001
17,39.686035,3.9658294e-32,0.6923311,67.02433443069458,17.219797,7.9583582999999996,-0.275,16.453156,18.72326258167778,2.2863854999999997,360,18,,16.639877,17.219797,4.5869803,0.15000057,1.0108819,16.948083999999998,,14.878713000000001,-0.028,17.091688,17.133999,18.195875,0.11,0.9999716000000001
18,38.683662,1.2506047e-26,0.39217144,70.75649785995482,17.219797,8.007866,-0.257,16.9383,18.754443497837507,2.355063,380,19,,16.657803,17.219797,4.0419164,2.8332,0.9925804,16.980463,,14.984619,-0.026,16.748201,17.079931,18.859028,0.11,0.9999716000000001
19,37.63627,1.2482540000000002e-20,1.7457033,73.65680408477783,17.219797,7.830985000000001,-0.237,15.915592000000002,18.812443367351886,2.2975247000000003,400,20,,16.676693,17.219797,5.0513887,4.941301999999999,0.8995940999999998,17.035582,,15.028119,-0.024,15.151464,17.028637,17.991882,0.11,0.9999716000000001
20,11.273004,,,77.30373501777648,17.219797,4.5825757e-10,0.098,16.194368,18.702643185593804,4.582576,420,21,,16.688807999999998,17.219797,,-151.18146000000002,,16.931128,,15.076811,0.01,,16.979847,2.0999999999999998e-09,0.11,0.9999716000000001
21,11.013819,,4.2417636e-18,79.7289400100708,17.219797,4.690416e-10,0.098,-12.301383,10.188139482732092,4.690416,440,22,,16.352873000000002,17.219797,4.2417636e-18,-146.68698,1.9280744e-19,9.298247,,13.787942000000001,0.01,1.7927713e-18,16.933327,2.2000002e-09,0.11,0.9999716000000001
22,57.091213,,13.83975,82.82763791084291,17.219797,13.83975,0.104,5.593937400000001,9.914932098286222,1.0,460,23,,16.034359,17.219797,13.83975,-145.90646,0.60172826,9.027034,,13.389163,0.01,5.431821299999999,16.888876,13.83975,0.11,0.9999716000000001
23,43.16046,,8.371836,87.20379066467285,17.219797,12.41676,0.104,15.633683,9.901304248087712,1.412752,480,24,,15.741914000000001,17.219797,9.169967999999999,-138.48047,0.73090845,9.015661999999999,,13.461526000000001,0.01,6.593969,16.846315,17.541803,0.11,0.9999716000000001
24,35.685074,,5.259962000000001,91.64172458648682,17.219797,9.333704,0.097,16.779797,9.90015059403098,1.7300683999999997,500,25,,15.472791,17.219797,5.741244,-126.5325,0.6459179,9.013836,,13.579981,0.01,5.8253345,16.805494,16.147947,0.11,0.9999716000000001
25,33.69735,,5.7014512999999996,95.14313530921936,17.219797,11.338716,0.1,15.199926000000001,9.910303584690624,1.9999763,520,26,,15.224762,17.219797,5.7014512999999996,-123.45655,0.8721985000000001,9.024017,,13.627070000000002,0.01,7.867348,16.766273,22.677162,0.11,0.9999716000000001
26,31.099371,,4.8140144,98.46766424179077,17.219797,10.703852000000001,0.1,18.921870000000002,9.903835660968868,2.235902,540,27,,14.994842000000002,17.219797,4.874529,-117.82813999999999,0.8863986999999999,9.016947,,13.816053,0.01,7.9948735,16.728533,23.932764000000002,0.11,0.9999716000000001
27,28.689987,,2.5382495,102.32023143768309,17.219797,9.379448,0.104,14.754197,9.908882631143387,2.4146276,560,28,,14.781526999999999,17.219797,4.436599299999999,-116.54678999999999,0.8088526,9.022008,,13.843634,0.01,7.2956357,16.692165,22.647873,0.11,0.9999716000000001
28,16.684185,,1.4764686999999998e-13,105.57564020156859,17.219797,1.3024034e-09,0.051,17.449911,9.896553289583089,3.0963087000000002,580,29,,14.582563,17.219797,1.0856089e-09,-81.62945,3.905665e-11,9.011621,,13.960228,0.005,3.5236937999999997e-10,16.657073999999998,4.032643e-09,0.11,0.9999716000000001
29,58.689133,,22.9749,109.13979291915894,17.219797,22.9749,0.054,7.395721400000001,10.084763706221992,1.0,600,30,,14.402451999999998,17.219797,22.9749,-79.50556,0.76583,9.179243,,13.708639999999999,0.005,7.0297394,16.623173,22.9749,0.11,0.9999716000000001
30,42.498486,,0.18659018,114.69897246360779,17.219797,0.18874434,0.072,8.039833999999999,10.069524177968797,1.2175027,620,31,,14.233533,17.219797,0.18659018,-84.83579,0.007412798000000001,9.165955,,13.512386,0.007,0.06786828,16.590384,0.22979674,0.11,0.9999716000000001
31,58.57071,,29.940409000000002,120.47765827178956,17.219797,29.956474,0.068,11.013428999999999,9.944022936377632,1.0379856,640,32,,14.071671499999999,17.219797,29.940409000000002,-79.727264,0.97169966,9.053938,,13.403769,0.007,8.801819,16.558634,31.094389000000003,0.11,0.9999716000000001
32,50.83163,1.9793491e-26,7.188750400000001e-18,125.11984014511108,17.219797,6.2209892e-06,0.014,14.741017999999999,9.9716752895351,1.0162843000000001,660,33,,13.920338000000001,17.219797,6.220101599999999e-06,-68.04278000000001,1.9148467e-07,9.077674,,13.435543,0.001,1.7576446000000001e-06,16.527863,6.322294000000001e-06,0.11,0.9999716000000001
33,67.94252,1.2670937e-28,58.299847,129.51551032066342,17.219797,58.299847,0.019,11.667002,10.443979551613694,1.0000058,680,34,,13.790220000000001,17.219797,58.299847,-64.96991,1.7147113999999999,9.496308,,13.354553,0.002,16.283426000000002,16.498009,58.30019,0.11,0.9999716000000001
34,49.331608,7.045071e-29,25.109293,133.63025617599487,17.219797,33.828784999999996,0.02,15.492599499999999,10.112225869332264,1.4123896,700,35,,13.659256,17.219797,25.109293,-62.525738,1.3651265,9.206479,,13.416016,0.002,12.755730999999999,16.46902,47.779427,0.11,0.9999716000000001
35,39.936626000000004,1.3872961999999998e-33,0.6009572,137.21870565414432,17.219797,11.560818,0.029,12.215479,10.270093265307032,1.4513913,720,36,,13.539916,17.219797,9.720144,-60.19005,0.46609083,9.363035,,13.384173,0.003,4.343611699999999,16.440851000000002,16.77927,0.11,0.9999716000000001
36,35.09044,,,140.79016184806827,17.219797,1.1742158e-05,0.144,12.820416999999999,10.559132311885849,1.4721788,740,37,,13.434032,17.219797,1.1272541000000001e-05,-136.81118999999998,4.671042e-07,9.622233,,13.353670999999999,0.014,4.210741e-06,16.413452,1.7286557e-05,0.11,0.9999716000000001
37,58.77294499999999,,30.591202000000003,146.37157225608826,17.219797,30.591223,0.129,6.861171000000001,9.831067045026874,1.0021064,760,38,,13.316092000000001,17.219797,30.591202000000003,-116.59573999999999,0.8067279,8.952255000000001,,13.156849,0.013,7.222142,16.386784,30.655659999999997,0.11,0.9999716000000001
38,56.351513,,41.19748,151.5816180706024,17.219797,41.514720000000004,0.122,14.192155,9.862270638473534,1.1352775,780,39,,13.204870999999999,17.219797,41.19748,-106.81523999999999,1.2084802,8.978546000000001,,13.173272,0.012,10.847755000000001,16.360807,47.13073,0.11,0.9999716000000001
39,48.21698,,4.8295107,155.78824329376218,17.219797,28.335552000000003,0.138,17.290222,9.862744088110603,1.2906405,800,40,,13.099234,17.219797,27.614363,-118.73344399999999,0.9142753,8.979339,,13.273138000000001,0.014,8.190809,16.335491,36.57101,0.11,0.9999716000000001
40,45.127922,,25.236612,159.32889294624331,17.219797,28.523654999999998,0.143,6.854777,9.805129793445834,1.4241993,820,41,,12.997448,17.219797,25.236612,-120.98561000000001,0.9908139000000001,8.926085,,13.110482000000001,0.014,8.855336,16.310799,40.62337,0.11,0.9999716000000001
41,44.210322999999995,,4.299091000000001,164.5227150917053,17.219797,24.02591,0.148,12.305313,9.837718977260566,1.3927578,840,42,,12.901234,17.219797,22.916667999999998,-122.742455,0.7967208,8.956371,,13.087106,0.015,7.118883599999999,16.2867,33.462272999999996,0.11,0.9999716000000001
42,43.915465999999995,,1.1223034,167.93532228469851,17.219797,16.049167999999998,0.152,15.677151,9.843289258348438,1.3057988999999999,860,43,,12.809613,17.219797,15.749298999999999,-124.00142,0.48737174,8.961561,,13.140006,0.015,4.3539449999999995,16.263170000000002,20.956985,0.11,0.9999716000000001
43,10.587475999999999,,7.2364614e-10,172.3974027633667,17.219797,1.0558470000000001e-09,0.224,13.517614000000002,9.802468313912435,4.8792925,880,44,,12.721344,17.219797,7.2364614e-10,-201.80948,1.7086051e-11,8.925799000000001,,13.135909,0.023,1.5250683999999998e-10,16.240181,5.151786e-09,0.11,0.9999716000000001
44,59.27005,,38.971157,175.1217634677887,17.219797,38.971157,0.221,6.9335203,9.650792437502307,1.0,900,45,,12.633938,17.219797,38.971157,-194.12291000000002,0.8660257,8.788025,,12.976104,0.022,7.6106553,16.217707,38.971157,0.11,0.9999716000000001
45,52.41617,,18.864603,179.29632544517517,17.219797,18.905828,0.202,14.116057000000001,9.688431320081092,1.0638266,920,46,,12.551063000000001,17.219797,18.864603,-167.64502,0.43722874,8.821711,,12.992947000000001,0.02,3.8561919000000002,16.195728,20.112522,0.11,0.9999716000000001
46,43.53324,,3.4479458,183.5396740436554,17.219797,29.540144,0.225,3.2316418,9.70406374093418,1.4561285,940,47,,12.472028,17.219797,26.027578,-189.82738,0.91519666,8.836388000000001,,12.772091,0.023,8.056023,16.174223,43.014244,0.11,0.9999716000000001
47,43.833656,,0.10321297,188.5548255443573,17.219797,0.53044885,0.269,13.533126999999999,9.665796453166767,1.1816269,960,48,,12.395560000000001,17.219797,0.5203004,-231.10246,0.013058181,8.801558,,12.783261,0.028,0.114787035,16.153170000000003,0.62679267,0.11,0.9999716000000001
48,59.45544399999999,,46.949944,193.2584140300751,17.219797,46.953070000000004,0.269,12.349350999999999,9.599666171610053,1.0135947,980,49,,12.320947,17.219797,46.949944,-225.98796000000002,0.97125274,8.739500999999999,,12.754472,0.028,8.488932,16.13255,47.591384999999995,0.11,0.9999716000000001
49,44.769844,,24.73562,199.67179822921756,17.219797,34.778529999999996,0.269,16.348993,9.596430450597877,1.4325079,1000,50,,12.249271,17.219797,24.73562,-221.12366,0.99641037,8.737186999999999,,12.820265,0.028,8.707641,16.112347,49.82052,0.11,0.9999716000000001
50,38.76527,,28.242404999999998,203.8643183708191,17.219797,32.41843,0.249,7.326436500000001,9.61696592780396,1.7955499,1020,51,,12.180762,17.219797,28.242404999999998,-197.58965,1.1413511,8.755291,,12.7090645,0.025,9.994477,16.092545,58.208907999999994,0.11,0.9999716000000001
51,37.574387,,0.0013051422,208.9309265613556,17.219797,0.48061407,0.316,9.714097,9.632686482882377,1.3789437,1040,52,,12.115153999999999,17.219797,0.42655638,-254.76889,0.012744995,8.7691765,,12.6513605,0.033,0.11137089,16.073126000000002,0.66273975,0.11,0.9999716000000001
52,60.50538,,54.651756000000006,212.6179232597351,17.219797,54.651817,0.33,8.612384,9.512026662974252,1.0020124,1060,53,,12.0499935,17.219797,54.651756000000006,-260.60532,1.0332414,8.661653999999999,,12.556705000000001,0.034,8.949738499999999,16.054077,54.76179499999999,0.11,0.9999716000000001
53,35.949265000000004,,12.666291000000001,218.8359978199005,17.219797,18.288918,0.299,16.663507,9.517455981980653,1.6631093000000001,1080,54,,11.987349,17.219797,12.737713000000001,-230.46492,0.56326795,8.6672,,12.627571000000001,0.031,4.887329,16.035385,30.41647,0.11,0.9999716000000001
54,39.41794,,12.593805,224.59438729286197,17.219797,33.21715,0.334,10.660442999999999,9.529842122556436,1.6896801,1100,55,,11.927131,17.219797,21.773636,-253.39946,1.0204792999999999,8.675378,,12.583122999999999,0.035,8.844466,16.017035999999997,56.12636,0.11,0.9999716000000001
55,32.646782,,9.254393e-06,228.87165784835813,17.219797,5.5515182000000004e-05,0.867,12.198518,9.52095134584082,1.582374,1120,56,,11.868921,17.219797,3.921632e-05,-428.95367000000005,1.5685746e-06,8.667374,,12.574156,0.131,1.3591574000000001e-05,15.999018,8.784578000000001e-05,0.11,0.9999716000000001
56,79.60512,,185.8141,232.56053709983826,17.219797,185.8141,0.477,9.480336,9.414981262926796,1.0001398000000001,1140,57,,11.811108,17.219797,185.8141,-322.97626,3.2603524,8.573584,,12.502488,0.052,27.952946,15.981318,185.84009,0.11,0.9999716000000001
57,52.925205000000005,,62.385105,237.7757406234741,17.219797,77.4409,0.439,11.226326,9.428071240545519,1.4007502,1160,58,,11.755453,17.219797,62.385105,-300.97668,1.8702648000000002,8.583067999999999,,12.488389,0.047,16.045403,15.963926999999998,108.47536000000001,0.11,0.9999716000000001
58,42.042664,,27.124308000000003,242.80575942993164,17.219797,48.468628,0.44,12.894157,9.455368240453499,1.7323236000000002,1180,59,,11.702092,17.219797,30.541763,-295.73596000000003,1.4231076,8.607151,,12.500778,0.047,12.221797,15.946832999999998,83.96335,0.11,0.9999716000000001
59,35.03164,,1.2074996999999998,247.4236330986023,17.219797,34.312775,0.318,13.4076185,9.453084664233307,2.0964,1200,60,,11.650538000000001,17.219797,17.482567,-220.22222999999997,1.1988883999999997,8.608857,,12.518783,0.033,10.3896885,15.930025,71.933304,0.11,0.9999716000000001
60,43.06993,,35.569935,250.71983170509338,17.219797,62.18812,0.389,14.126562,9.465645465964307,2.0857751,1220,61,,11.600806,17.219797,35.569935,-260.6581,2.1264005,8.616932,,12.546274,0.041,18.302454,15.913495999999999,129.71043,0.11,0.9999716000000001
61,34.414177,,16.844854,255.90248489379883,17.219797,39.237384999999996,0.422,11.745203,9.42432365282062,2.4492898,1240,62,,11.552094,17.219797,17.381987,-272.86697000000004,1.5500601999999999,8.58071,,12.5454235,0.045,13.322597,15.897236,96.10373,0.11,0.9999716000000001
62,33.480526,,17.830745999999998,260.8110179901123,17.219797,37.869648,0.38,17.594704,9.458827998050776,2.5408862,1260,63,,11.505412,17.219797,20.322357,-246.87082,1.5273408000000002,8.611061999999999,,12.631715,0.04,13.149277,15.881235,96.222466,0.11,0.9999716000000001
63,31.679583,,1.1207215,265.6801958084106,17.219797,26.325634,0.314,13.42736,9.466126731536328,2.1516519,1280,64,,11.460313000000001,17.219797,14.642629000000001,-202.67064,0.88505626,8.619050999999999,,12.650112,0.032,7.6704063,15.865487,56.6436,0.11,0.9999716000000001
64,44.80578,,,271.4185237884521,17.219797,45.190342,0.069,15.631929999999999,9.512632317453168,1.4479654,1300,65,,11.417278999999999,17.219797,32.59617,-128.9492,1.0066777,8.663124,,12.693191,0.007,9.128551,15.849982,65.43405,0.11,0.9999716000000001
65,44.990463,,48.134453,276.36032366752625,17.219797,54.39825,0.077,-9.697163,9.915107847663641,1.5422767,1320,66,,11.381025,17.219797,48.134453,-120.62907,1.2711691,9.024495,,12.351379,0.008,11.494923,15.834715,83.89715600000001,0.11,0.9999716000000001
66,34.934886999999996,,3.9674110000000002,283.647794008255,17.219797,23.132748,0.087,8.618084,9.936255543978492,1.7529178,1340,67,,11.346193,17.219797,21.931835,-110.9326,0.605221,9.047327000000001,,12.296177,0.009,5.464370300000001,15.819676999999999,40.549805,0.11,0.9999716000000001
67,36.091442,,0.77073157,290.34601831436163,17.219797,30.467474,0.081,9.526667999999999,9.903805543638525,1.79157,1360,68,,11.31195,17.219797,26.03119,-113.13376000000001,0.8027148000000001,9.017638999999999,,12.249016000000001,0.008,7.256736999999999,15.804862,54.58461,0.11,0.9999716000000001
68,40.470184,1.5911205e-13,,296.8354864120484,17.219797,8.904373999999999e-05,-0.018,17.487658,9.928485172305251,1.2764808,1380,69,,11.279015,17.219797,8.701964e-05,-281.66388,1.6471841e-06,9.039436,,12.320978,-0.002,1.6841062e-05,15.790263000000001,0.00011366261999999999,0.11,0.9999716000000001
69,64.191666,2.1689196e-11,74.21361999999999,300.47208118438715,17.219797,74.21361999999999,-0.025,2.2167122000000004,13.113713954708723,1.0000033000000002,1400,70,,11.286756,17.219797,74.21361999999999,-296.03934,1.0601981000000003,11.820839,,12.162448,-0.003,12.532445,15.775874,74.21387,0.11,0.9999716000000001
70,47.750694,1.8139412e-13,31.210003000000004,305.0608839988708,17.219797,46.736202,-0.018,10.080862,13.548788141961152,1.4121422,1420,71,,11.3000555,17.219797,34.78805,-273.80652000000003,0.92955154,12.2310705,,12.129325999999999,-0.002,11.168406,15.76169,65.99816,0.11,0.9999716000000001
71,42.96199,8.2650486e-19,10.611208,312.0638506412506,17.219797,10.736179,-0.003,10.7885895,14.0566880522613,1.2716969,1440,72,,11.319919,17.219797,10.611208,-232.86417999999998,0.18962732,12.730193,,12.107511,-0.0,2.3395808,15.747704,13.653167000000002,0.11,0.9999716000000001
72,41.292583,6.0400962e-15,29.506376,317.44274663925165,17.219797,44.581179999999996,-0.014,12.355939,12.588039567834976,1.8796853,1460,73,,11.321000999999999,17.219797,29.506376,-254.69503999999998,1.1479258999999997,11.398964,,12.099769,-0.001,13.809585,15.733910999999999,83.79859,0.11,0.9999716000000001
73,32.451836,8.424944e-19,11.680703,322.976021528244,17.219797,14.717219,-0.003,13.520614000000002,12.088357659024012,1.8267915000000001,1480,74,,11.315897999999999,17.219797,11.680703,-226.13922000000002,0.36331475,10.943317,,12.119006,-0.0,4.173082,15.720304500000001,26.885292,0.11,0.9999716000000001
74,38.234715,6.842474e-22,26.392447999999998,328.6348781585693,17.219797,29.524958,0.004,14.347253,10.766524645227962,1.6129096,1500,75,,11.295811,17.219797,26.392447999999998,-206.28395,0.63494784,9.809341,,12.140073,0.0,6.206018,15.7068815,47.621086,0.11,0.9999716000000001
75,50.011013,2.7126026000000003,,333.8356206417084,17.219797,35.745926000000004,-0.084,12.488632,10.300141674730074,1.2739867,1520,76,,11.270612,17.219797,35.170757,-449.0779,0.59920835,9.380794,,12.139092,-0.008,9.4616165,15.693636999999999,45.539833,0.11,0.9999716000000001
76,64.42366,1.9020422,96.087845,339.1742103099823,17.219797,99.01943,-0.082,10.663257000000002,15.86636895791417,1.2841219,1540,77,,11.309735,17.219797,96.087845,-437.28387000000004,1.6513379000000001,14.283043,,12.113691000000001,-0.008,24.194307000000002,15.715634,127.153015,0.11,0.9999716000000001
77,55.363228,1.0098212,33.21499,344.29639172554016,17.219797,76.0421,-0.079,13.306329000000002,16.577220902645,1.5839548,1560,78,,11.356522,17.219797,66.35656,-421.86163,1.5441955,14.959074,,12.131281,-0.008,22.749044,15.727132999999998,120.44725,0.11,0.9999716000000001
78,52.441525,0.32117447,25.44465,350.254355430603,17.219797,70.04141,-0.075,18.187939,16.513027966251506,1.7180791000000002,1580,79,,11.401082,17.219797,60.435852000000004,-401.23654,1.5232491000000001,14.8768215,,12.210788,-0.007,22.373413,15.727257,120.336685,0.11,0.9999716000000001
79,40.62535,,,356.80240654945374,17.219797,37.629154,-0.363,9.659189999999999,16.18360849867382,2.5955715,1600,80,,11.441094999999999,17.219797,19.171474,-1160.8314,1.2208645,14.602094000000001,,12.181993499999999,-0.038,20.722454,15.718735999999998,97.66915999999999,0.11,0.9999716000000001
80,38.152496,,0.18936044,361.3395538330078,17.219797,33.524014,-0.351,-6.0025699999999995,18.423219031457684,2.5634956,1620,81,,11.505477,17.219797,16.471222,-1129.6735,1.0609711000000002,16.65598,,11.95909,-0.037,18.000564999999998,15.706313,85.93866,0.11,0.99997246
81,37.88623,0.020063452,1.7409620999999997e-07,369.95183873176575,17.219797,13.732079500000001,-0.153,17.510279999999998,18.788463673717985,1.535806,1640,82,,11.572626,17.219797,12.100514,-639.3668,0.2571928,17.011738,,12.02667,-0.015,4.249567,15.694042999999999,21.08981,0.11,0.99997246
82,41.95579,0.0008791548,24.295969,376.169858455658,17.219797,34.348663,-0.163,12.335289,18.182259869907615,1.7047821,1660,83,,11.631252,17.219797,24.295969,-662.209,0.70550585,16.438579999999998,,12.021357,-0.016,11.653156,15.682166,58.556988,0.11,0.99997246
83,38.961864,4.0759052000000003e-10,4.5282599999999995,382.3458080291748,17.219797,35.558440000000004,-0.197,8.076642999999999,18.16368641083168,2.1908507,1680,84,,11.688162,17.219797,24.189941,-756.01825,0.9274195,16.411722,,11.970089,-0.02,15.38226,15.6702,77.90324,0.11,0.99997246
84,42.27803,8.127219599999999e-07,20.312164000000003,386.3477327823639,17.219797,44.44745,-0.181,12.860238,17.95342008727922,2.2834482000000005,1700,85,,11.741453,17.219797,22.808197,-700.07135,1.1940405,16.217966,,11.978862,-0.018,19.654615,15.658366000000001,101.49345,0.11,0.99997246
85,40.89774,6.0633396000000004e-05,19.766787,392.92517113685614,17.219797,42.253170000000004,-0.17,11.781963000000001,18.304213574930948,2.4358322999999995,1720,86,,11.79743,17.219797,19.980745000000002,-660.7995,1.1967632,16.555359,,11.977522,-0.017,19.689632,15.64667,102.92163000000001,0.11,0.99997246
86,34.430138,15.994889,0.045645677,397.37207221984863,17.219797,29.468729999999997,-0.097,12.647548,18.12163264732633,2.3316004,1740,87,,11.850189,17.219797,16.4066,-430.43427,0.78976214,16.387504999999997,,11.986332,-0.01,12.273943,15.635110000000001,68.709305,0.11,0.99997246
87,39.958942,20.752567000000003,21.28453,404.4722537994385,17.219797,41.258533,-0.107,14.465410999999998,17.92035159724482,2.1529634,1760,88,,11.899591000000001,17.219797,22.125319,-453.032,1.0094104,16.197588,,12.01159,-0.011,15.964392000000002,15.792453,88.82811,0.11,0.99997246
88,40.474846,14.857651,24.083092,412.0506501197815,17.219797,43.686302000000005,-0.114,13.605089999999999,17.567616117231314,2.2704432,1780,89,,11.944232000000001,17.219797,24.083092,-470.2072,1.1144637,15.872669,,12.028592,-0.011,17.721848,15.992891,99.18727,0.11,0.99997246
89,36.970383,14.517544000000001,12.782897,418.1056184768677,17.219797,37.221579999999996,-0.11,15.598329000000001,17.570118478404673,2.5541115000000003,1800,90,,11.987674,17.219797,17.594782000000002,-453.43462999999997,1.0563118,15.853883999999999,,12.068430000000001,-0.011,16.744408,16.136103,95.06806,0.11,0.99997246
90,38.353905,1.6874452e-05,0.016158323999999998,424.64947509765625,17.219797,39.37904,-0.172,-4.4086165,17.453710625059546,2.6630816000000004,1820,91,,12.0290365,17.219797,17.033228,-628.8132,1.1524131000000002,15.751837,,11.887197500000001,-0.017,18.955555,16.2746,104.8696,0.11,0.99997246
91,34.6639,1.9996219e-07,13.429965,429.4139943122864,17.219797,32.36012,-0.183,14.285366,18.363556276179036,2.8568267999999994,1840,92,,12.078772,17.219797,13.953479000000002,-651.1686,1.0048615,16.60455,,11.9140625,-0.018,16.58111,16.26367,92.44726,0.11,0.99997246
