,DenMISELogLast,URet,ReturnLastEpisode,IWNorm2,ReturnStepMax,Iteration,ReturnMean,DenMISELogFirst,IWMin,DenMISEMeanLog,IWMean,LQGmu01,SqrtESSClassic,ReturnMin,TimeElapsed,MISE,ReturnMax,TimestepsSoFar,LQGmu1,IWFirstEpisode,IWLastEpisode,ReturnAbsMax,IWMax,target_sum_log_mean,IWNorm1,LQGsigma,Bound
12,9.880596,18.295168600453714,16.543308,4.3183184,0.99999046,13,15.98349,18.217854,,16.584118,0.45013696,-0.019,1.3551064,,8.686917304992676,7.450069,16.656195,260,-0.184,1.7834473e-08,4.1445847,16.656195,4.1445847,8.674531,5.8517804,0.11,32.03293
13,14.150428,18.434554986460604,16.6735,8.407658999999999,0.99999046,14,16.032776000000002,18.143745000000003,,16.37032,1.0504485000000001,-0.018,1.7491528000000003,,9.012102365493773,17.438066,16.6735,280,-0.174,1.0826124e-06,6.6667843,16.6735,6.6667843,11.173919999999999,14.70628,0.11,36.502724
14,16.619751,18.267800762998892,16.52262,10.344522999999999,0.99999046,15,16.065434,18.074753,,16.383028,1.1760137,-0.019,1.7052699,,9.317080974578856,19.4902,16.6735,300,-0.186,9.300191999999999e-09,8.557913000000001,16.6735,8.557913000000001,9.473369,17.640204999999998,0.11,39.045464
15,14.909872,18.28408608335002,16.529035999999998,2.1990588,0.99999046,16,16.094407999999998,18.010214,,16.292576,0.18697342,-0.023,1.3603888000000002,,9.683622598648073,3.0951188,16.6735,320,-0.226,3.5594226999999996e-18,0.23616605,16.6735,2.102694,-0.4118657,2.9915748,0.11,27.607965000000004
16,15.054109,18.597903106066607,16.831993,10.680086,0.99999046,17,16.137795999999998,17.949589000000003,,16.173151,0.6391993,-0.026,1.0174439,,10.009943962097168,10.755958999999999,16.831993,340,-0.252,1.6113870000000001e-25,10.679125,16.831993,10.679125,-7.50644,10.866388,0.11,43.84278
17,15.277795999999999,18.60763773261931,16.83676,15.184719,0.99999046,18,16.176626000000002,17.892431,,16.097116,1.0551293,-0.027,1.2507526000000002,,10.311898946762083,17.763264000000003,16.83676,360,-0.265,2.3340551e-29,14.522167999999999,16.83676,14.522167999999999,-10.256231,18.992327,0.11,44.685867
18,15.620617999999999,18.69723524550441,16.925060000000002,18.635891,0.99999046,19,16.216019,17.838364000000002,,16.063646,1.4582833,-0.028,1.4867753000000001,,10.743729829788208,24.627845999999998,16.925060000000002,380,-0.271,4.2727865e-31,16.358276,16.925060000000002,16.358276,-10.566427000000001,27.707382,0.11,47.39532
19,14.997319000000001,18.818653173061765,17.04149,16.179203,0.99999046,20,16.25729,17.787070999999997,,16.018158,1.3767302,-0.029,1.7018516,,10.9961576461792,23.311152,17.04149,400,-0.281,2.4332476e-34,7.1387186,17.04149,13.316737,-12.411433,27.534603000000004,0.11,43.33815
20,14.861680999999999,18.778243913013746,17.003304999999997,15.639747,0.99999046,21,16.292814,17.738281,,15.9706135,1.2932787000000001,-0.032,1.7365276,,11.56031346321106,21.935688,17.04149,420,-0.31,,9.581044,17.04149,11.599147,-20.085835999999997,27.158852000000003,0.11,41.562775
21,13.002013999999999,18.712688969743983,16.94189,10.684666,0.99999046,22,16.322319,17.691761,,15.840432999999999,0.9360773000000001,-0.033,1.9274071,,11.97396993637085,15.876373999999998,17.04149,440,-0.315,,1.9349710999999998,17.04149,7.5199757,-20.241297,20.5937,0.11,33.559708
22,6.7399297,18.76140546084828,16.988997,11.486299,0.99999046,23,16.351305,17.647308,,15.438633,1.2191076,-0.03,2.4411237,,12.33988881111145,20.675447,17.04149,460,-0.296,,5.095746,17.04149,5.858618700000001,-13.186124,28.039476,0.11,34.63745
23,16.157328,18.803770763934065,17.029898,9.954235,0.99999046,24,16.379579999999997,17.60475,,15.474034,1.0559105,-0.017,2.5458362,,12.87027072906494,17.452484,17.04149,480,-0.164,0.00010108481400000001,5.1898604e-07,17.04149,5.252774,10.703897999999999,25.341852,0.11,30.840220000000002
24,14.884170999999998,18.31194704281165,16.564547,11.659106,0.99999046,25,16.386978,17.56393,,15.450409,1.1782811000000002,-0.018,2.5265253,,13.441535711288452,19.522001,17.04149,500,-0.178,4.805736e-07,5.693898,17.04149,5.693898,10.42544,29.457027000000004,0.11,33.012062
25,15.307286999999999,18.283878184775194,16.527494,10.872189500000001,0.99999046,26,16.392384,17.52471,,15.4488125,1.1615403,-0.018,2.7777336,,13.906309366226196,19.234904999999998,17.04149,520,-0.176,9.761121999999999e-07,4.5392165,17.04149,4.5392165,10.753099,30.200046999999998,0.11,31.504974
26,19.262594,18.406039655292094,16.64701,10.738043,0.99999046,27,16.401814,17.48697,,15.593812,1.0365256,-0.02,2.6062658,,14.310166120529175,17.194206,17.04149,540,-0.195,1.5382826e-10,1.5760651,17.04149,6.4355135,9.705921,27.986193,0.11,30.27153
27,15.053738000000001,18.504966938949146,16.742608999999998,10.859288000000001,0.99999046,28,16.413984,17.450603,,15.573951000000001,1.0617534,-0.028,2.7376652000000004,,14.931389808654785,17.98845,17.04149,560,-0.269,1.996704e-30,0.22001867,17.04149,5.094961,-2.6523976,29.729095,0.11,30.438103
28,17.706366,18.57753359886457,16.807169000000002,9.950439,0.9999968000000001,29,16.427544,17.415512,,15.647854,0.8282018,-0.022,2.4137478,,15.921130895614624,13.836226000000002,17.04149,580,-0.216,2.275858e-15,0.46696573,17.04149,6.857203,7.8197399999999995,24.01785,0.11,27.956584999999997
29,8.363717,18.636642732062164,16.872242,11.717671000000001,0.9999968000000001,30,16.442366,17.381609,,15.398137,1.1969538999999998,-0.019,3.064484,,16.413881301879886,19.917572,17.04149,600,-0.192,1.014086e-09,4.6653776,17.04149,5.0800657,10.404852,35.908615000000005,0.11,31.039505
30,10.264709,18.463229732149294,16.701292000000002,8.903336,0.9999968000000001,31,16.45072,17.34882,,15.237171,0.8130499,-0.026,2.8309107000000004,,17.38072180747986,13.734276999999999,17.04149,620,-0.251,5.3181733e-25,0.059885837000000004,17.04149,4.8989444,2.2496164,25.204548000000003,0.11,25.773858999999998
31,13.689729999999999,18.591170156911787,16.823431,11.844493,0.9999968000000001,32,16.462366,17.317072,,15.18227,1.1422026,-0.028,3.0858630000000002,,18.377352952957157,19.336075,17.04149,640,-0.277,7.9742686e-33,2.9991402999999996,17.04149,4.4955287,-2.5984697,36.550484000000004,0.11,30.380953
32,16.067974,18.58426159832693,16.816874,11.621272,0.9999968000000001,33,16.473110000000002,17.286299,,15.211963,1.1340591,-0.029,3.2202973,,19.045974493026733,19.193835999999997,17.04149,660,-0.282,2.9765269999999997e-34,3.2139585,17.04149,4.201247,-2.9848513999999997,37.42395,0.11,29.777635999999998
33,17.567176999999997,18.723756085803572,16.951624,5.854775e-10,0.9999968000000001,34,16.487182999999998,17.256447,,15.283917,3.8518686e-13,-0.079,5.8295946,,19.94489288330078,6.564063000000001e-12,17.04149,680,-0.658,,2.2896161e-23,17.04149,1.2829386e-11,-113.99589499999999,3.4130965e-09,0.11,5.8465443
34,14.985562,18.886369171581048,17.107129999999998,35.217175,0.9999968000000001,35,16.504896,17.227459,,15.247233999999999,1.006205,-0.077,1.0,,21.035763025283813,17.213279999999997,17.107129999999998,700,-0.648,,35.217175,17.107129999999998,35.217175,-106.768524,35.217175,0.11,51.42754
35,11.593592,19.037572995117415,17.25483,2.9960729000000002e-05,0.9999968000000001,36,16.525726000000002,17.199286999999998,,15.137695,1.0992031000000002e-06,-0.159,1.3208928999999998,,21.466280937194824,1.8854318e-05,17.25483,720,-0.923,,1.2212911e-05,17.25483,2.7358400999999998e-05,-211.99686,3.9574915999999997e-05,0.11,26.126026
36,9.896694,18.915021809524315,17.142908,1.8942623,0.9999968000000001,37,16.542408,17.171888,,14.969388,0.05223674,-0.131,1.0203229999999999,,22.07439374923706,0.895517,17.25483,740,-0.866,,1.8940595,17.25483,1.8940595,-176.55426,1.9327593999999997,0.11,34.7178
37,13.735085999999999,18.96380736836551,17.183178,32.77245,0.9999968000000001,38,16.55927,17.145222,,14.912281,1.2114445,-0.148,1.4046826000000001,,22.80731987953186,20.794922,17.25483,760,-0.903,,25.70636,17.25483,25.70636,-189.08076,46.034890000000004,0.11,45.362507
38,14.901948,18.922734508043003,17.143734,28.645412,0.9999968000000001,39,16.574257,17.119246,,14.910943,1.2450846000000002,-0.155,1.6951509999999999,,23.702298641204834,21.358774,17.25483,780,-0.915,,13.906995000000002,17.25483,20.986442999999998,-190.14323000000002,48.5583,0.11,41.716644
39,17.927553,18.83963573026062,17.061344000000002,22.64457,0.9999968000000001,40,16.586433,17.093926999999997,,14.987572,1.1225866000000002,-0.154,1.9829683,,24.721192121505734,19.234701,17.25483,800,-0.914,,10.04648,17.25483,13.754415,-184.53683,44.903465000000004,0.11,36.637733000000004
40,7.371439,18.74292557861544,16.966773999999997,22.9826,0.9999968000000001,41,16.595709,17.069235,,14.801814000000002,0.8950191999999999,-0.123,1.5966770000000001,,25.739984035491943,15.244458999999999,17.25483,820,-0.843,,21.203209,17.25483,21.203209,-149.2409,36.695786,0.11,36.857887
41,11.689048,18.97832108255448,17.197073,28.222565000000003,0.9999968000000001,42,16.61003,17.045137,,14.722586999999999,1.0085621,-0.074,1.5009128,,26.68834352493286,17.319536,17.25483,840,-0.631,,0.9052271999999999,17.25483,20.085613000000002,-83.35448000000001,42.359608,0.11,40.311985
42,13.962175,18.87839368903041,17.100826,25.608856,0.9999968000000001,43,16.621443,17.021606,,14.701348999999999,1.0993428,-0.075,1.8459139,,28.011106967926025,18.849617000000002,17.25483,860,-0.639,,15.558038,17.25483,15.558038,-83.07124,47.271744,0.11,37.544777
43,14.309251000000001,18.874901560348896,17.095964000000002,26.058613,0.9999978999999999,44,16.632227,16.998617000000003,,14.691656,1.2254316,-0.088,2.0691428,,29.20130920410156,20.979723,17.25483,880,-0.709,,21.076118,17.25483,21.076118,-98.655,53.91899,0.11,37.657963
44,14.842166,18.990254822833183,17.207241,25.786870999999998,0.9999978999999999,45,16.645006,16.976145000000002,,14.6971,1.1381421,-0.098,1.9861423999999999,,29.861280679702762,19.476833,17.25483,900,-0.754,,1.3102337,17.25483,17.53789,-107.99165,51.216396,0.11,36.85205
45,14.577520999999999,18.994909971173023,17.212555,29.165442,0.9999978999999999,46,16.657343,16.954166,,14.694814000000001,1.3500184,-0.107,2.1292612999999996,,30.572263956069946,23.137106,17.25483,920,-0.789,,19.017275,17.25483,19.017275,-115.06997,62.10084499999999,0.11,39.344444
46,5.6927633,18.87515833518884,17.102001,21.856897,0.9999978999999999,47,16.666803,16.932660000000002,,14.507449,1.1656288000000001,-0.135,2.506511,,31.696691274642944,19.950754,17.25483,940,-0.877,,14.164106,17.25483,14.164106,-140.22353,54.78455400000001,0.11,33.718759999999996
47,14.891468,18.82939182729216,17.052757,17.080658,0.9999978999999999,48,16.674845,16.911606,,14.517145999999999,0.8892755999999999,-0.094,2.499039,,33.040733098983765,15.242785000000001,17.25483,960,-0.737,,0.009630966,17.25483,10.478636,-96.17349,42.68523,0.11,29.051956
48,16.254278,18.96746351763014,17.185888000000002,14.791801000000001,0.9999978999999999,49,16.685272,16.890987,,14.549382000000001,0.8684021000000001,-0.089,2.8767087000000005,,33.73247027397156,14.893785999999999,17.25483,980,-0.713,,4.639412999999999,17.25483,7.703975999999999,-88.24677,42.551704,0.11,26.890015000000002
49,17.526932000000002,18.943351107935552,17.161297,20.913276999999997,0.9999978999999999,50,16.694794,16.870785,,14.605656,1.0971903,-0.078,2.6231906000000005,,34.224064350128174,18.82922,17.25483,1000,-0.652,,4.020787,17.25483,10.238476,-72.45636999999999,54.859512,0.11,31.984825
50,7.802652,18.902621010430693,17.121560000000002,22.72085,0.9999978999999999,51,16.703160999999998,16.85098,,14.472824,1.0808916000000002,-0.07,2.4262064,,35.576098442077644,18.53914,17.25483,1020,-0.604,,14.196191,17.25483,14.196191,-60.92111,55.125473,0.11,32.76285
51,9.769601,18.90828327282658,17.128027,1.007363,0.9999978999999999,52,16.711332000000002,16.831564,,14.3824415,0.023065357999999998,-0.213,1.1906321000000002,,36.96751880645753,0.39358119999999996,17.25483,1040,-0.974,,9.848841e-22,17.25483,1.0019196,-178.92215,1.1993986,0.11,29.3779
52,10.730665,18.77255165672015,17.008997,64.64206,0.9999978999999999,53,16.71695,16.812514999999998,,14.295283,1.2337787,-0.217,1.0115747,,38.146637678146355,20.986079999999998,17.25483,1060,-0.976,,64.638725,17.25483,64.638725,-177.88628,65.390274,0.11,55.10086999999999
53,16.937701999999998,18.878626960216184,17.108765,18.737289999999998,0.9999978999999999,54,16.724204999999998,16.793823,,14.340898000000001,0.37732014,-0.253,1.0874191999999998,,39.08864831924439,6.420996700000001,17.25483,1080,-0.989,,1.7053778999999998,17.25483,18.659517,-192.93106,20.375288,0.11,38.156376
54,10.141636,18.72217193296661,16.963247,43.452003000000005,0.9999978999999999,55,16.728552,16.775475,,14.252497,1.1418535,-0.246,1.4453174,,40.4453604221344,19.397854000000002,17.25483,1100,-0.987,,38.188896,17.25483,38.188896,-185.45369,62.801937,0.11,43.274727
55,11.933494999999999,18.751411258187453,17.000694,21.680645000000002,0.9999978999999999,56,16.73341,16.757456,,14.209764499999999,0.58763355,-0.203,1.5178274999999999,,41.29343748092651,10.033516,17.25483,1120,-0.968,,1.0901477,17.25483,20.1857,-159.98976000000002,32.90748,0.11,32.769733
56,12.370769500000002,18.81553479247602,17.045269,32.515614,0.9999978999999999,57,16.738882,16.739756,,14.169336999999999,1.235057,-0.229,2.1650598,,42.04110527038574,21.020756,17.25483,1140,-0.981,,8.328674000000001,17.25483,18.678905,-170.44266000000002,70.39825,0.11,36.960114000000004
57,12.954125999999999,18.8587360281046,17.09056,28.405455,0.9999978999999999,58,16.744946,16.722364000000002,,14.150210999999999,0.89390874,-0.248,1.8252376000000001,,42.7141854763031,15.192760999999999,17.25483,1160,-0.987,,1.3142897,17.25483,19.3818,-176.09496000000001,51.846706,0.11,34.0997
58,13.765101000000001,18.708376479934657,16.954048,29.087505,0.9999978999999999,59,16.74849,16.705269,,14.140332,1.1891665,-0.217,2.4120607000000005,,43.79860758781433,20.273088,17.25483,1180,-0.976,,7.088570599999999,17.25483,15.415515,-158.07532,70.16083,0.11,34.580215
59,13.897070000000001,18.65524636590173,16.895123,23.353619000000002,0.9999978999999999,60,16.750935000000002,16.688463,,14.137807,0.900623,-0.204,2.3138762,,44.983954906463616,15.352679,17.25483,1200,-0.969,,5.588611,17.25483,14.279936,-148.89373999999998,54.037380000000006,0.11,30.2669
60,14.375905,18.86813977148097,17.095263,25.73982,0.9999978999999999,61,16.756578,16.671934,,14.139119,1.1954223,-0.215,2.8329942000000004,,45.94258904457092,20.35885,17.25483,1220,-0.975,,10.199815,17.25483,10.903833,-151.53157,72.92076,0.11,32.540188
61,11.41489,18.69802239217588,16.936323,21.165215,0.9999978999999999,62,16.759478,16.655672,,14.097164000000001,0.74564534,-0.251,2.1842449,,46.57943224906922,12.663027,17.25483,1240,-0.988,,1.3847922,17.25483,14.151981,-165.33286,46.23001,0.11,28.462381
62,17.455181,18.514961094424716,16.768818,20.731033,0.9999978999999999,63,16.759626,16.639673000000002,,14.145732999999998,0.6172458000000001,-0.265,1.8757621,,47.32085657119751,10.4238205,17.25483,1260,-0.991,,16.776685999999998,17.25483,16.776685999999998,-168.06905,38.886486,0.11,28.821493
63,13.601937,18.617961165324303,16.876972,22.120161,0.9999978999999999,64,16.76146,16.623924,,14.130635999999999,0.75994605,-0.263,2.1987429,,48.25187397003174,12.837391,17.25483,1280,-0.991,,12.970733000000001,17.25483,13.719057000000001,-164.60709,48.636547,0.11,28.532567999999998
64,14.697137,18.565333271614442,16.831345000000002,34.81654,0.9999978999999999,65,16.762532999999998,16.608420000000002,,14.134957,0.9632984,-0.271,1.7984095000000002,,49.344335079193115,16.239320000000003,17.25483,1300,-0.992,,31.440540000000002,17.25483,31.440540000000002,-164.98828,62.614394999999995,0.11,35.428309999999996
65,11.503092,18.68227887140816,16.930347,34.496674,0.9999978999999999,66,16.765078,16.593153,,14.092919,0.8570655,-0.282,1.6397616999999998,,50.39646983146668,14.450295,17.25483,1320,-0.994,,9.382469,17.25483,32.321507000000004,-166.6978,56.566322,0.11,35.49583
66,11.017047,18.66640117905952,16.915743,26.067131,0.9999978999999999,67,16.767326,16.578115,,14.043397,0.5370316999999999,-0.294,1.3803253999999998,,51.67295837402344,9.050253999999999,17.25483,1340,-0.995,,0.39518434,17.25483,25.473738,-168.81596000000002,35.981125,0.11,34.051357
67,10.192624,18.718341689063575,16.963634,15.910275,0.9999978999999999,68,16.770214000000003,16.5633,,13.979167000000002,0.28060284,-0.309,1.1992874,,52.711745977401726,4.727096599999999,17.25483,1360,-0.997,,0.42047864,17.25483,15.816218,-171.77785,19.080994,0.11,33.50223
68,18.426989000000003,18.449632382281184,16.720654,0.33354154,0.9999978999999999,69,16.769495000000003,16.5487,,14.032964000000002,0.005224434,-0.378,1.0807828000000002,,53.8363082408905,0.08789155,17.25483,1380,-0.999,,0.027380368,17.25483,0.3324154,-193.50983,0.36048597,0.11,32.018135
69,8.264699,18.344816424184955,16.622925,86.541794,0.9999978999999999,70,16.7674,16.534311,,13.936452,1.2398945,-0.383,1.0028983,,54.80286526679993,20.611395,17.25483,1400,-0.999,,86.54146999999999,17.25483,86.54146999999999,-192.21126999999998,86.79262,0.11,55.021324
70,10.502908,18.422287568649427,16.687804999999997,64.746544,0.9999978999999999,71,16.76628,16.520126,,13.885492999999999,1.266171,-0.391,1.3884623999999999,,55.84450817108154,21.080605,17.25483,1420,-0.999,,35.84683,17.25483,53.917564,-192.03177,89.89814,0.11,45.935190000000006
71,11.271908999999999,18.544580480055057,16.812382,56.089797999999995,0.9999978999999999,72,16.766920000000002,16.506142,,13.848949,1.2607121000000001,-0.405,1.6183207,,56.453980684280396,21.0344,17.25483,1440,-1.0,,21.847622,17.25483,46.618797,-193.48053000000002,90.77128,0.11,42.358765000000005
72,12.217364,18.4141899689515,16.691774,48.407759999999996,0.9999978999999999,73,16.76589,16.492348,,13.827164000000002,1.0238194,-0.429,1.5439428,,57.52190971374512,17.066494,17.25483,1460,-1.0,,6.2827253,17.25483,45.04977,-198.30997,74.738815,0.11,39.418137
73,14.461886999999999,18.17741389641068,16.465351000000002,36.949825,0.9999978999999999,74,16.76183,16.478742999999998,,13.833948000000001,0.9036898000000001,-0.441,1.8098338999999999,,58.87545704841614,15.020807999999999,17.25483,1480,-1.0,,15.651137,17.25483,31.252803999999998,-198.74588,66.87305,0.11,34.08867
74,15.561057,18.477048557257444,16.748676,32.429867,0.9999978999999999,75,16.761654,16.465319,,13.8544235,1.0521406999999998,-0.395,2.4332678,,59.763185024261475,17.54586,17.25483,1500,-1.0,,12.845148,17.25483,14.995088,-182.19258,78.91055,0.11,31.728294
75,12.817307000000001,18.357230342074345,16.634607,31.642324,0.9999978999999999,76,16.759983,16.452074,,13.840449,1.0162913,-0.371,2.4409754,,60.872422218322754,16.949173000000002,17.25483,1520,-0.999,,18.376835,17.25483,18.376835,-172.03714,77.23814,0.11,31.086823
76,16.467985000000002,18.354639240529483,16.627935,28.498203000000004,0.9999978999999999,77,16.758268,16.439001,,13.873868,1.0376304,-0.387,2.8035994,,61.819403171539314,17.293922,17.25483,1540,-0.999,,10.020569,17.25483,11.492889,-174.59467,79.897545,0.11,29.602978000000004
77,14.398812,18.41851363220529,16.693405,27.330984,0.9999978999999999,78,16.757437,16.426098,,13.880357,0.91984606,-0.349,2.625152,,62.76700568199158,15.337576,17.25483,1560,-0.999,,8.454379,17.25483,15.799439000000001,-160.61774,71.74799,0.11,28.48335
78,18.483597,18.357757535072647,16.632984,26.79162,0.9999978999999999,79,16.755861,16.413359,,13.936989,0.8391175,-0.329,2.4742917999999996,,63.68227028846741,13.993210999999999,17.25483,1580,-0.998,,19.915968,17.25483,19.915968,-151.9658,66.29028000000001,0.11,27.940497999999998
79,11.708945,18.357118354680875,16.630816,27.312506,0.9999978999999999,80,16.754297,16.400779999999997,,13.906564999999999,1.0857816999999998,-0.364,3.1803209999999997,,64.43181943893433,18.095654,17.25483,1600,-0.999,,7.399605800000001,17.25483,11.10179,-160.47371,86.86253,0.11,28.946651
80,10.212729,18.456836308953747,16.725673999999998,13.993048000000002,0.9999978999999999,81,16.753944,16.388357,,13.861426999999999,0.27556017,-0.513,1.5951045,,65.13679599761963,4.57951,17.25483,1620,-1.0,,0.11293988,17.25483,12.905117,-199.2295,22.320373999999997,0.11,26.214243
81,16.708101,18.282948393956186,16.572605,22.048085999999998,0.9999978999999999,82,16.751732,16.376087,,13.887216,0.39547354,-0.546,1.4708228,,66.24148178100586,6.5592504,17.25483,1640,-1.0,,20.795897,17.25483,20.795897,-204.8599,32.42883,0.11,30.022074
82,13.684253,18.2750366611022,16.556189,46.142258,0.9999978999999999,83,16.749376,16.363966,,13.877182999999999,0.86211103,-0.541,1.5507523,,67.06435561180115,14.284733,17.25483,1660,-1.0,,42.114002,17.25483,42.114002,-201.00451999999999,71.555214,0.11,36.53823
83,8.290869,18.39613191534108,16.666676000000002,53.217236,0.9999978999999999,84,16.748392000000003,16.35199,,13.80768,1.0441389,-0.589,1.6481063000000002,,68.02532052993774,17.34608,17.25483,1680,-1.0,,41.936896999999995,17.25483,41.936896999999995,-209.55257,87.70766400000001,0.11,38.285057
84,13.245160999999998,18.289277099820005,16.569063,43.060547,0.9999978999999999,85,16.746283,16.340157,,13.799809,1.0092173,-0.59,1.9921591,,68.89985179901123,16.752497,17.25483,1700,-1.0,,20.925688,17.25483,28.362476,-207.06052,85.78345999999999,0.11,34.075237
85,11.041492,18.505015550268766,16.772802,34.923473,0.9999978999999999,86,16.746589999999998,16.32846,,13.76665,1.0200213,-0.54,2.51183,,69.8970251083374,16.960182,17.25483,1720,-1.0,,16.340501999999997,17.25483,16.480272,-193.20678999999998,87.72183000000001,0.11,30.699034
86,12.736433,18.39647898921602,16.675856,32.223892,0.9999978999999999,87,16.745777,16.316898000000002,,13.754254999999999,1.0276377,-0.531,2.7744779999999998,,71.0475800037384,17.09306,17.25483,1740,-1.0,,15.122860000000001,17.25483,15.122860000000001,-188.64171000000002,89.40448,0.11,29.531311
87,16.210832999999997,18.3391121560602,16.626398000000002,33.024364,0.9999978999999999,88,16.744421,16.30547,,13.781838,1.013376,-0.58,2.7003422,,72.51080274581909,16.86167,17.25483,1760,-1.0,,7.455209299999999,17.25483,16.095377,-197.41539,89.177086,0.11,29.641405
88,13.721406,18.35345049303713,16.634731,31.341845000000003,0.9999978999999999,89,16.743189,16.29417,,13.780655,1.062419,-0.557,3.0169027,,73.84027981758119,17.673899,17.25483,1780,-1.0,,11.7285,17.25483,12.111632,-189.81451,94.5553,0.11,29.11267
89,15.991634,18.277961340666693,16.5626,32.300575,0.9999978999999999,90,16.74118,16.282997,,13.805339000000002,1.0827921999999999,-0.587,3.0170142999999996,,74.98258566856384,18.001820000000002,17.25483,1800,-1.0,,15.642662,17.25483,15.642662,-193.99546999999998,97.45129399999999,0.11,29.440168
90,-3.0780703999999997,18.31280196535363,16.595339000000003,28.850683,0.9999978999999999,91,16.73958,16.271948000000002,,13.620125,0.945866,-0.609,2.9834235000000002,,75.98706197738646,15.721838,17.25483,1820,-1.0,,2.7464948,17.25483,16.166664,-196.53636,86.07381,0.11,27.288970000000003
91,15.676896,18.310162454502468,16.597622,27.387224,0.9999978999999999,92,16.738035,16.261019,,13.641448,1.0500029,-0.556,3.5272017,,77.61738371849059,17.453354,17.25483,1840,-1.0,,6.114857,17.25483,9.424789,-183.09951999999998,96.600266,0.11,27.237216999999998
