,Iteration,IWMean,DenMISEMeanLog,TimeElapsed,LQGsigma,Bound,ReturnMin,DenMISELogLast,ReturnMax,MISE,IWFirstEpisode,ReturnMean,DenMISELogFirst,IWMin,SqrtESSClassic,IWNorm1,target_sum_log_mean,ReturnStepMax,ReturnAbsMax,IWLastEpisode,IWMax,LQGmu01,IWNorm2,TimestepsSoFar,LQGmu1,ReturnLastEpisode,URet
29,30,1.4762568,12.187109,111.19177556037904,0.11,40.232384,,14.643146,17.181095000000003,25.207836,,16.83418,14.400266,,2.2870696,44.287704,-90.143326,0.9999978999999999,17.181095000000003,11.500861,11.500861,-0.148,19.36439,600,-0.904,17.159262,18.93862263037737
30,31,0.8315599,12.270671,114.38896656036377,0.11,31.491979999999998,,14.457556,17.199785000000002,14.214497,,16.845974,14.367476000000002,,1.991006,25.778357,-109.26858500000002,0.9999978999999999,17.199785000000002,0.20879658,9.688345,-0.194,12.947403,620,-0.962,17.199785000000002,18.980312627858336
31,32,1.5231496,12.308633,116.64265251159668,0.11,38.88446,,13.712933,17.199785000000002,26.042675,,16.85409,14.335728,,2.6787214,48.740788,-83.24186999999999,0.9999978999999999,17.199785000000002,3.8973699999999996,9.040155,-0.148,18.195541,640,-0.903,17.105658,18.88256196447147
32,33,0.8176456999999999,12.367108,119.82420516014099,0.11,35.248928,,13.840029000000001,17.199785000000002,14.010644000000001,,16.86264,14.3049555,,1.6196964,26.98231,-53.1596,0.9999978999999999,17.199785000000002,8.206084e-05,13.676248999999999,-0.093,16.658869,660,-0.731,17.136251,18.91493497929294
33,34,1.0178528,12.514596000000001,124.2896809577942,0.11,33.733124,,17.652584,17.199785000000002,17.446524,,16.872170999999998,14.275103,,2.1121392000000005,34.606995,-54.332497,0.9999978999999999,17.199785000000002,8.870875999999999,9.136543,-0.1,16.384808,680,-0.761,17.186676000000002,18.968754098442442
34,35,0.9251809000000001,12.497757,127.87333011627196,0.11,30.1606,,11.992905,17.199785000000002,15.820319,,16.880846,14.246116,,2.3988072999999996,32.381332,-94.560265,0.9999978999999999,17.199785000000002,6.8443246e-06,9.125206,-0.192,13.49893,700,-0.96,17.175793,18.956811172244414
35,36,0.9908212,12.552527,131.22167992591858,0.11,30.393408,,14.596232999999998,17.199785000000002,16.955343,,16.886879999999998,14.217944000000001,,2.5598605,35.669563000000004,-60.419259999999994,0.9999978999999999,17.199785000000002,0.0066998345,9.091858,-0.121,13.934182,720,-0.837,17.098207000000002,18.870508537512745
36,37,1.3649651000000003,12.513599000000001,133.99261689186096,0.11,34.49742,,11.174528,17.199785000000002,23.329468,,16.893857999999998,14.190545000000002,,3.0802033,50.503708,-74.80558,0.9999978999999999,17.199785000000002,0.00096693385,7.243085000000001,-0.158,16.396225,740,-0.921,17.144966,18.92237796713204
37,38,0.87693644,12.686385000000001,138.2042095661163,0.11,30.278603000000004,,18.790247,17.199785000000002,15.046394,,16.899195000000002,14.1638775,,2.2583444,33.323586,-41.663555,0.9999978999999999,17.199785000000002,0.00039622644999999995,7.6597857000000005,-0.086,14.755759,760,-0.696,17.096647,18.87532234992902
38,39,1.1611757,12.732567,142.8691875934601,0.11,32.820282,,14.664829999999998,17.199785000000002,19.904057,,16.904175,14.137901000000001,,2.6632838,45.285854,-44.272736,0.9999978999999999,17.199785000000002,6.5156160000000005,7.447563000000001,-0.096,17.003764999999998,780,-0.744,17.0934,18.872693237524608
39,40,1.1684903999999998,12.824530000000001,148.5291712284088,0.11,31.962189000000002,,16.322653,17.199785000000002,20.025396,,16.909860000000002,14.112584,,2.8818104,46.739616,-43.1204,0.9999978999999999,17.199785000000002,6.2358007,6.4330099999999995,-0.097,16.218838,800,-0.749,17.131629999999998,18.910918969797358
40,41,1.0875540000000001,12.923125,152.67956757545468,0.11,30.03748,,16.761173,17.199785000000002,18.637686,,16.914991,14.087892000000002,,3.0175607,44.589714,-40.900257,0.9999978999999999,17.199785000000002,3.4613912000000004,5.6693096,-0.095,14.776741000000001,820,-0.741,17.120216,18.900639369235297
41,42,1.0491241000000002,12.998247000000001,156.3724958896637,0.11,30.51363,,16.038603,17.199785000000002,17.937905999999998,,16.91897,14.063794,,2.7353947,44.063213,-75.18158000000001,0.9999978999999999,17.199785000000002,0.022248112,9.400866,-0.186,16.108539999999998,840,-0.955,17.082054,18.86008053537202
42,43,0.7734983,12.7258005,160.2762496471405,0.11,30.105597999999997,,1.2885091,17.199785000000002,13.1706915,,16.919771,14.040263000000001,,2.031282,33.260426,-87.78756,0.9999978999999999,17.199785000000002,0.33158386,9.623755000000001,-0.223,16.374105,860,-0.979,16.953445000000002,18.723582361352786
43,44,0.881799,12.679428,163.9825375080109,0.11,30.650856,,10.964414999999999,17.199785000000002,14.989842999999999,,16.919836,14.017273999999999,,2.19651,38.799155999999996,-87.08173000000001,0.9999978999999999,17.199785000000002,9.060153,9.060153,-0.227,17.664001000000003,880,-0.981,16.922653,18.671383627308426
44,45,0.74509066,12.629224,167.57444405555725,0.11,23.979177,,10.598717,17.199785000000002,12.713459,,16.921926000000003,13.994801,,3.0534732000000004,33.52908,-75.618675,0.9999978999999999,17.199785000000002,5.5002260000000005,5.943380400000001,-0.202,10.980637,900,-0.967,17.013939,18.779506083567213
45,46,1.3522681,12.579852,172.03944778442383,0.11,33.834053000000004,,10.630061,17.199785000000002,23.09773,,16.926682,13.972822,,3.2040367,62.204330000000006,-65.88703000000001,0.9999978999999999,17.199785000000002,7.275117,8.310616,-0.18,19.414362,920,-0.949,17.140577,18.91489762255959
46,47,1.4140979999999999,12.623719,176.43380665779114,0.11,33.673054,,14.359760999999999,17.199785000000002,24.164228,,16.931181,13.951316,,3.6176464999999998,66.46261,-59.693436,0.9999978999999999,17.199785000000002,4.8372917,7.983366,-0.167,18.371779999999998,940,-0.934,17.138189999999998,18.918263003232468
47,48,0.78355247,12.642085,180.9787037372589,0.11,32.865992999999996,,13.151488,17.199785000000002,13.253255,2.5909124e-32,16.934362,13.930263,,1.7539403000000002,37.61052,-38.48178,0.9999978999999999,17.199785000000002,2.4780582e-36,16.879637,-0.03,21.443443,960,-0.29,17.083887,18.8583802269943
48,49,1.2695392,12.605492,185.93431878089905,0.11,39.357338,,11.138309,17.199785000000002,21.664348999999998,,16.937223,13.909642999999999,,1.9442486,62.20741999999999,-30.362115999999997,0.9999978999999999,17.199785000000002,2.223738,26.586565000000004,-0.043,31.995611,980,-0.401,17.074596,18.85205098806641
49,50,1.7313131999999998,12.516414,190.41122889518738,0.11,49.19797,,8.039258,17.199785000000002,29.576947999999998,,16.940262,13.889441,,1.7531997,86.56566,-29.022271999999997,0.9999978999999999,17.199785000000002,41.175014000000004,41.175014000000004,-0.045,49.375813,1000,-0.423,17.08904,18.866930140192387
50,51,1.4874459999999998,12.580459,194.37444734573364,0.11,48.2648,,15.380791,17.199785000000002,25.422995,,16.942987,13.8696375,,1.5059917,75.85974,-27.661703000000003,0.9999978999999999,17.199785000000002,4.486838,46.79724,-0.05,50.371952,1020,-0.459,17.079307999999997,18.857226725984194
51,52,0.27811490000000005,12.663467,199.3425407409668,0.11,18.550278,,16.721891,17.199785000000002,4.7652187,,16.946865,13.850220000000002,,2.4954243,14.461975,-28.663588,0.9999978999999999,17.199785000000002,2.642354,3.9578273,-0.071,5.795397299999999,1040,-0.61,17.144573,18.92427788358709
52,53,1.2965668,12.629256,203.4770426750183,0.11,37.166603,,11.568681,17.199785000000002,22.170277,,16.951597,13.831171,,2.2938662,68.71804,-26.214502000000003,0.9999978999999999,17.199785000000002,1.0559355,17.684158,-0.047,29.9573,1060,-0.439,17.197744,18.978637700619377
53,54,1.1338549,12.662942,208.7419095039368,0.11,37.61677,,14.276812,17.199785000000002,19.42416,,16.954283,13.812479000000002,,1.890854,61.228159999999995,-25.291242999999998,0.9999978999999999,17.199785000000002,0.49430844,21.311789,-0.056,32.38122,1080,-0.509,17.096579000000002,18.87291463435601
54,55,,12.688288,212.08414220809937,0.11,4.6384373,,14.059861999999999,17.199785000000002,,,16.957369,13.79413,,7.4161983,5.5000000000000004e-09,-360.67252,0.9999978999999999,17.199785000000002,,,0.021,7.416199e-10,1100,0.208,17.124008,18.90373134051617
55,56,,12.207664,215.2967245578766,0.11,4.596836,,-13.235692000000002,17.199785000000002,,,16.816252,13.776112,,7.4833145000000005,5.6000000000000005e-09,-356.04388,0.9999978999999999,17.199785000000002,,,0.021,7.483315e-10,1120,0.208,9.054878,9.923258647848083
56,57,1.6522477999999998,12.223772,218.7519216537476,0.11,49.04433,,14.117045000000001,17.199785000000002,14.64476,,16.676731,13.758412,,1.0,94.17811999999999,-338.98935,0.9999978999999999,17.199785000000002,94.17811999999999,94.17811999999999,0.02,94.17811999999999,1140,0.197,8.863538,9.734497580386929
57,58,0.70976466,12.21998,222.6925413608551,0.11,30.694878000000003,,12.019753,17.199785000000002,6.2895010000000005,,16.54194,13.74102,,1.4095079,41.16635,-314.1582,0.9999978999999999,17.199785000000002,18.899845000000003,22.266506,0.018,29.206188,1160,0.178,8.85886,9.73071580036377
58,59,1.5322296999999998,12.259456,226.82092833518985,0.11,43.1562,,14.933519,17.199785000000002,13.626843,,16.4124,13.723926,,1.1649278,90.40155,-303.5163,0.9999978999999999,17.199785000000002,77.019966,77.019966,0.017,77.60271,1180,0.172,8.899047999999999,9.773613537459653
59,60,1.0308863000000001,12.279291,230.2443118095398,0.11,32.74342,,13.391157000000002,17.199785000000002,9.172224,,16.287163,13.707119,,1.4593902,61.85318,-290.97617,0.9999978999999999,17.199785000000002,29.722855,30.181853999999998,0.017,42.382896,1200,0.165,8.898117,9.771567382398151
60,61,0.76401144,12.192369,235.6718945503235,0.11,38.14413,,7.1267796,17.199785000000002,6.810641,,16.166323000000002,13.69059,,1.0978531999999999,46.6047,-272.8429,0.9999978999999999,17.199785000000002,42.34404,42.34404,0.015,42.450756,1220,0.15,8.915906,9.792183418127273
61,62,0.36957395,12.122767,241.07505178451538,0.11,37.446865,,8.273019999999999,17.199785000000002,3.3042328000000003,,16.049782,13.674329,,1.0075254,22.913586,-250.45035,0.9999978999999999,17.199785000000002,22.741798,22.741798,0.013,22.74244,1240,0.13,8.940842,9.820801153615667
62,63,1.7584959999999998,12.158452,245.95276427268985,0.11,39.405613,,15.047717,17.199785000000002,15.7264185,,15.937035,13.658329,,1.4527341,110.78525,-253.30875,0.9999978999999999,17.199785000000002,55.262969999999996,55.262969999999996,0.014,76.25983000000001,1260,0.139,8.946783,9.8267510826949
63,64,7.977313e-32,12.184607000000002,251.29080629348755,0.11,4.299946299999999,,13.541466,17.199785000000002,1.2427564999999998e-30,3.7760632999999994e-30,15.827504000000001,13.642579999999999,,8.0,6.4e-09,-185.5704,0.9999978999999999,17.199785000000002,,3.7760632999999994e-30,0.005,8e-10,1280,0.046,8.927059,9.805233834658383
64,65,0.6392059,12.071077,257.1214277744293,0.11,40.23532,,5.797487,17.199785000000002,5.835751,1.5786004e-31,15.724460999999998,13.627076,,1.0,41.54838,-184.07646,0.9999978999999999,17.199785000000002,41.54838,41.54838,0.005,41.54838,1300,0.049,9.129688999999999,10.025889290810015
65,66,1.7903322,12.0208,262.9736571311951,0.11,41.10974,,9.250886999999999,17.199785000000002,16.314632,3.6395469999999996e-29,15.624107999999998,13.611809,,1.387353,118.16193,-178.56679,0.9999978999999999,17.199785000000002,70.76301600000001,70.76301600000001,0.004,85.17078000000001,1320,0.044,9.101201,9.995653489514023
66,67,1.1455294,12.068057000000001,269.02975821495056,0.11,27.236159999999998,,14.909639000000002,17.199785000000002,10.192563999999999,,15.526415,13.596770000000001,,2.0183282,76.750465,-271.6836,0.9999978999999999,17.199785000000002,,24.982437,0.017,38.026752,1340,0.171,9.078652,9.971347928107805
67,68,3.1195983e-20,12.010907000000001,273.6473362445832,0.11,4.171561,,8.1613,17.199785000000002,2.7641016e-19,,15.428633999999999,13.581956,,8.246211,6.8000000000000005e-09,-409.05487,0.9999978999999999,17.199785000000002,3.0509805000000003e-23,1.4046723e-18,0.034,8.2462115e-10,1360,0.33,8.877345,9.747725513381654
68,69,1.6413423999999999,11.970758,279.1597857475281,0.11,48.65351,,10.233316,17.199785000000002,14.25394,,15.33089,13.567357000000001,,1.0,113.252625,-389.2242,0.9999978999999999,17.199785000000002,113.252625,113.252625,0.032,113.252625,1380,0.313,8.684319,9.535934230431405
69,70,1.0895638,11.993910000000001,284.5156903266907,0.11,35.130672,,13.612945000000002,17.199785000000002,9.43109,,15.235332500000002,13.552968,,1.3385265,76.26947,-397.82727,0.9999978999999999,17.199785000000002,51.13905,51.13905,0.034,56.980175,1400,0.332,8.641846000000001,9.490714627887373
70,71,3.7840873e-09,11.920506,291.7997589111328,0.11,26.755892,,6.919934700000001,17.199785000000002,5.847135e-08,6.411609e-08,15.142922,13.538782999999999,,1.2856821000000003,2.7577021999999994e-07,-190.12065,0.9999978999999999,17.199785000000002,,2.0455332000000001e-07,-0.002,2.1449331e-07,1420,-0.021,8.674127,9.524908373171193
71,72,9.583702e-05,11.553835000000001,297.12947821617126,0.11,34.376858,,-13.48678,17.199785000000002,0.0008282109599999999,,15.102032000000001,13.524797,,1.0006849,0.006900273,-607.37634,0.9999978999999999,17.199785000000002,,0.006895549,0.103,0.00689555,1440,0.774,12.198839,13.513703007393756
72,73,9.342396500000001e-05,11.197018,302.71685838699335,0.11,34.374653,,-13.5008,17.199785000000002,0.0008073572500000001,,15.012665,13.511003500000001,,1.0007484,0.006819957,-605.8827,0.9999978999999999,17.199785000000002,4.752339e-07,0.006814855999999999,0.107,0.006814857,1460,0.79,8.578342,9.41660800837354
73,74,0.5140198,11.198435,307.80616211891174,0.11,38.755413,,12.295075,17.199785000000002,4.361705000000001,,14.924458999999999,13.497398,,1.0001705,38.037464,-689.6360000000001,0.9999978999999999,17.199785000000002,38.03098,38.03098,0.185,38.03098,1480,0.954,8.485455,9.321891776548696
74,75,0.6773060000000001,11.240742,312.35654997825617,0.11,30.073334000000003,,14.949960999999998,17.199785000000002,5.7522297,,14.838802,13.483975,,1.4143919,50.79795,-681.4403,0.9999978999999999,17.199785000000002,25.331146,25.460234,0.186,35.915046999999994,1500,0.955,8.500159,9.336444479655873
75,76,0.7561517,11.214972999999999,318.2737183570862,0.11,26.288475,,9.69235,17.199785000000002,6.429880000000001,,14.755725,13.47073,,1.7322256999999999,57.467530000000004,-673.16785,0.9999978999999999,17.199785000000002,19.0114,19.261255,0.187,33.175545,1520,0.956,8.524884,9.363347812390954
76,77,0.80441433,11.291379,325.4367845058441,0.11,24.041892999999998,,17.417276,17.199785000000002,6.843831,,14.674757000000001,13.457657999999999,,2.0002003,61.939903,-664.8351,0.9999978999999999,17.199785000000002,15.435020999999999,15.568947,0.188,30.966852000000003,1540,0.956,8.521086,9.361544429254634
77,78,0.83636564,11.270579,332.25515484809875,0.11,22.501326000000002,,9.929713000000001,17.199785000000002,7.118877,,14.595939999999999,13.444754999999999,,2.236287,65.23652,-656.6549,0.9999978999999999,17.199785000000002,12.995756,13.118585999999999,0.189,29.1718,1560,0.957,8.527047999999999,9.366876240484332
78,79,0.8595594999999999,11.259236,339.4168066978454,0.11,21.359966,,10.59468,17.199785000000002,7.3177724,,14.519053,13.432015,,2.449729,67.9052,-648.64624,0.9999978999999999,17.199785000000002,11.298964999999999,11.373844,0.189,27.719475,1580,0.957,8.52195,9.358768063335656
79,80,0.87716484,11.294482,345.05147910118103,0.11,20.468693,,14.269305,17.199785000000002,7.4681387,,14.444030999999999,13.419436,,2.6460077999999996,70.17319,-640.7489,0.9999978999999999,17.199785000000002,10.023425999999999,10.068358,0.19,26.520401,1600,0.958,8.517221000000001,9.352672649082992
80,81,0.89035505,11.375767,350.998726606369,0.11,19.7451,,18.045956,17.199785000000002,7.584174000000001,,14.371235999999998,13.407014000000002,,2.8286967,72.11876,-632.8868,0.9999978999999999,17.199785000000002,8.978850999999999,9.054617,0.19,25.495401,1620,0.958,8.547609,9.38853422032994
81,82,0.90146786,11.424386,357.4916217327118,0.11,19.1434,,15.512154999999998,17.199785000000002,7.6779637,,14.299751,13.394744000000001,,3.0002843999999995,73.920364,-625.2452400000001,0.9999978999999999,17.199785000000002,8.221756,8.244731,0.19,24.637785,1640,0.958,8.509412,9.346866481852594
82,83,0.9103709999999999,11.4465275,365.60316371917725,0.11,18.631629999999998,,13.397029000000002,17.199785000000002,7.754557000000001,,14.230181,13.382623,,3.1625764,75.56079,-617.8178,0.9999978999999999,17.199785000000002,7.549659700000001,7.582903,0.191,23.892162,1660,0.959,8.525541,9.362335443489146
83,84,0.91772896,11.511849,372.20248103141785,0.11,18.189332999999998,,17.056267000000002,17.199785000000002,7.8184457,,14.162351000000001,13.370645999999999,,3.3169362999999996,77.08923,-610.47156,0.9999978999999999,17.199785000000002,6.9978595,7.0317836,0.191,23.241096,1680,0.959,8.5325365,9.373218098065802
84,85,0.9242097,11.558474,377.72183179855347,0.11,17.801826000000002,,15.587517000000002,17.199785000000002,7.8724546,,14.095779,13.358812,,3.4644253,78.55781999999999,-603.37286,0.9999978999999999,17.199785000000002,6.5566125,6.5659046000000005,0.191,22.675570999999998,1700,0.959,8.503725,9.338733194882336
85,86,0.92980915,11.608893,384.1405506134033,0.11,17.458233,,15.998510000000001,17.199785000000002,7.9183946,,14.030636999999999,13.347116,,3.6058862,79.963585,-596.45483,0.9999978999999999,17.199785000000002,6.164315,6.1667733,0.192,22.175848000000002,1720,0.96,8.493509,9.328050835613992
86,87,0.9345562,11.62973,389.8837332725525,0.11,17.151007,,13.517805,17.199785000000002,7.958186,,13.967142,13.335555,,3.7420037000000006,81.30639000000001,-589.73615,0.9999978999999999,17.199785000000002,5.8116517,5.82107,0.192,21.728035000000002,1740,0.96,8.506594,9.342062940318725
87,88,0.9385277,11.709211999999999,394.9102985858917,0.11,16.87491,,18.713745,17.199785000000002,7.9938,,13.905517999999999,13.324126000000001,,3.8733410000000004,82.59044,-583.085,0.9999978999999999,17.199785000000002,5.494852,5.518741599999999,0.192,21.322789999999998,1760,0.96,8.544209,9.383614495699307
88,89,0.9422239,11.758566,402.92008423805237,0.11,16.623497,,16.185566,17.199785000000002,8.024396000000001,,13.844807999999999,13.312826999999999,,4.000368,83.857925,-576.62463,0.9999978999999999,17.199785000000002,5.246626,5.2520823,0.193,20.962553,1780,0.96,8.502321,9.338393938004847
89,90,0.9454077,11.80897,410.3893694877625,0.11,16.394424,,16.374092,17.199785000000002,8.052069,,13.785715,13.301654000000001,,4.1234839999999995,85.08669,-570.2847,0.9999978999999999,17.199785000000002,5.001574,5.0151769999999996,0.193,20.63466,1800,0.961,8.526438,9.364693490102562
