,TimeElapsed,ReturnAbsMax,ReturnLastEpisode,IWMin,ReturnMax,LQGmu1,IWMean,DenMISELogLast,IWNorm1,DenMISELogFirst,IWMax,ReturnMean,ReturnStepMax,Iteration,LQGmu01,URet,TimestepsSoFar,DenMISEMeanLog,target_sum_log_mean,ReturnMin,IWNorm2,SqrtESSClassic,Bound,IWLastEpisode,LQGsigma,IWFirstEpisode,MISE
0,0.35840773582458496,15.058442000000001,15.058442000000001,,15.058442000000001,-0.106,1.2486429,18.60218,1.2486429,18.60218,1.2486429,15.058442000000001,0.9625284,1,-0.011,16.687925283112616,20,18.60218,18.824238,,1.2486429,1.0,20.316048000000002,1.2486429,0.11,1.2486429,18.802618
1,10.949877500534058,15.889657999999999,15.889657999999999,,15.889657999999999,-0.105,1.1051152,21.119229999999998,2.2102304,18.71936,1.1147234,15.4740505,0.9969084999999999,2,-0.011,17.592751311251504,40,19.919296,20.019207,,1.5629278,1.4141603,18.23387,1.1147234,0.11,1.0955068000000001,17.104599
2,11.636420726776125,15.924648999999999,15.924648999999999,,15.924648999999999,-0.109,0.99120873,21.246916,2.9736261,18.7507,1.1653538,15.624248999999999,0.99739134,3,-0.011,17.633824914882453,60,20.38479,20.35536,,1.7483488,1.7008197,16.399462,0.72560096,0.11,1.0826714,15.458453
3,12.26445984840393,16.234142000000002,16.234142000000002,,16.234142000000002,-0.133,0.35059658,18.58194,1.4023863,18.771156,0.90474904,15.776724,0.99992126,4,-0.013,17.967334439828683,80,19.931553,18.141579,,0.98308593,1.4265145000000001,6.770442500000001,0.90474904,0.11,0.107249916,5.626681
4,13.113275289535522,16.234142000000002,15.901041000000001,,16.234142000000002,-0.125,1.0325271999999999,12.024583999999999,5.162636,18.574472,2.4489503,15.801587,0.99992126,5,-0.013,17.603204258958637,100,18.236432999999998,17.837957,,2.9438042999999996,1.7537293,17.36348,2.4489503,0.11,0.42934304,16.433125
5,13.95960569381714,16.234142000000002,16.144531,,16.234142000000002,-0.137,1.3131956,16.099943,7.8791733,18.474531,5.071682,15.858745,0.99992126,6,-0.014,17.86971683357863,120,17.877556,16.858473,,5.4093237,1.4565912,22.234419,5.071682,0.11,0.077497885,21.114275
6,15.100733280181885,16.234142000000002,16.108401999999998,,16.234142000000002,-0.152,1.1476674999999998,17.851685999999997,8.033672,18.333214,5.7080345,15.894409,0.99992126,7,-0.015,17.83454084223101,140,17.890074,15.373217000000002,,5.958241,1.3483295,19.712757,1.6210223,0.11,0.0022315844,18.502672
7,16.30415415763855,16.234142000000002,16.132407999999998,,16.234142000000002,-0.143,1.1528857,13.295581,9.223085000000001,18.2,2.8298888,15.92416,0.9999743000000001,8,-0.014,17.85887847549894,160,17.311726,16.255568,,4.4589996,2.0684204,19.347744,2.4168463,0.11,0.028188854,18.558933
8,17.297078132629395,16.234142000000002,16.091139000000002,,16.234142000000002,-0.172,0.29064894,19.397047,2.6158403999999997,18.085735,1.6685663,15.942712,0.9999743000000001,9,-0.017,17.813645614165175,180,17.552372000000002,12.440169000000001,,1.7570677,1.4887533000000002,5.7846470000000005,0.24747346,0.11,2.997613e-06,4.688701
9,18.373015642166138,16.826952,16.826952,,16.826952,-0.186,1.1849062,12.848519,11.849063000000001,17.980375,11.255388,16.031137,0.9999743000000001,10,-0.019,18.595216372255653,200,17.014511,9.855658,,11.264832,1.0518633,21.505217000000002,11.255388,0.11,7.776888000000001e-09,19.89743
10,19.302623510360718,16.826952,16.392479,,16.826952,-0.158,1.0773324,15.893660999999998,11.8506565,17.885065,3.1517977999999998,16.063986,0.9999743000000001,11,-0.016,18.137906745276727,220,16.899822,15.007528,,5.0766044,2.3343667999999997,18.263374,3.1517977999999998,0.11,0.00057153654,17.538908
11,20.55216765403748,16.826952,16.567429,,16.826952,-0.106,0.89138174,17.359922,10.696581,17.798107,2.7933743,16.10594,0.99999565,12,-0.011,18.32279575649579,240,16.940462,14.948691,,4.88896,2.1879053,14.811728500000001,0.013971353,0.11,2.7675313999999998,14.038764000000002
12,21.930471897125244,16.826952,16.273123000000002,,16.826952,-0.121,1.0378273,9.978811,13.491755,17.925589000000002,2.166976,16.118801,0.99999565,13,-0.012,18.007046351923183,260,16.394012,15.818776000000002,,4.62362,2.9180067000000003,17.164406,1.6384279999999998,0.11,1.3712535,16.58484
13,23.175089836120605,16.826952,16.237398000000002,,16.826952,-0.138,1.2929059999999999,16.156511,18.100685000000002,17.951760999999998,2.4361314999999997,16.127272,0.99999565,14,-0.014,17.972073781792506,280,16.378220000000002,16.113173,,5.8029747,3.119208,21.445145,1.4026451000000002,0.11,0.10494377,20.902964
14,24.698344469070435,16.826952,16.128319,,16.826952,-0.09,0.40779278,17.539232000000002,6.116892,17.890235999999998,4.211812,16.12734,0.99999565,15,-0.009,17.844996943806855,300,16.472195000000003,11.933076,,4.330804,1.4124149,7.658661,0.0009923044,0.11,0.73440903,6.4612989999999995
15,26.20238709449768,16.826952,15.600407,,16.826952,-0.107,0.8482504999999999,16.348019,13.572007999999999,17.873497,2.6009662000000002,16.094407999999998,0.99999565,16,-0.011,17.284096616190162,320,16.427197,14.908328,,4.955633,2.7387033,14.013121,1.9823901999999998,0.11,2.6009662000000002,13.395613
16,26.91786456108093,16.826952,16.065964,,16.826952,-0.123,1.1040107,17.32996,18.768182999999997,17.963497,2.220699,16.092733,0.99999565,17,-0.012,17.789724337748797,340,16.47054,16.120928,,5.476524400000001,3.4270244,18.215416,1.9380682,0.11,1.0120579,17.721935000000002
17,27.82258582115173,16.826952,16.126455,,16.826952,-0.144,1.2886938000000001,17.078429999999997,23.196487,17.964167,2.8149017999999995,16.094607999999997,0.99999565,18,-0.015,17.859680811074917,360,16.508965,15.77616,,6.889905499999999,3.3667352,21.385937,1.078325,0.11,0.023422552000000003,20.88362
18,29.178785562515262,16.826952,16.338226000000002,,16.826952,-0.114,0.93097705,17.734886,17.688564000000003,17.9114,2.1707652000000004,16.107428,0.99999565,19,-0.011,18.079947562499832,380,16.586533,15.7249775,,5.2518377,3.3680712999999995,15.33639,0.042161316,0.11,2.1707652000000004,14.834270499999999
19,30.82822608947754,16.826952,16.503988,,16.826952,-0.128,1.1604742000000001,16.7133,23.209484,17.968288,2.1607645,16.127257999999998,0.99999565,20,-0.013,18.254864854955255,400,16.588894,16.362898,,6.076192400000001,3.8197415,19.171387,1.8733164,0.11,0.54403394,18.728642
20,32.25985336303711,16.826952,16.286278,,16.826952,-0.15,1.297654,16.190254,27.250734,17.946337,3.0461667,16.134829999999997,0.99999565,21,-0.015,18.022701284432994,420,16.576626,15.640391000000001,,7.719516800000001,3.5301089999999995,21.600525,1.5777192,0.11,0.005561105,21.121454
21,33.74978542327881,16.826952,16.158865,,16.826952,0.079,,14.52435,2.2e-09,17.900082,2.4841319999999996e-38,16.135923000000002,0.99999565,22,0.008,17.879797547132558,440,16.495070000000002,-97.76773,,4.690416e-10,4.6904154,0.3605592,,0.11,,1.7981332e-38
22,34.74753975868225,16.826952,9.340368,,16.826952,0.024,1.1229885e-18,-12.345835000000001,2.3000002e-09,17.855629999999998,1.4453697e-17,15.840464,0.99999565,23,0.002,10.237229359294988,460,15.198599,-45.190329999999996,,4.7958315e-10,4.795832,0.35263377,1.4453697e-17,0.11,2.2241294e-31,1.3744756e-17
23,35.70688486099243,16.826952,9.647036,,16.826952,0.033,0.37942764,12.618701,9.106263,17.81307,9.106263,15.582404,0.99999565,24,0.003,10.603672837602717,480,15.050317000000001,-49.48697,,9.106263,1.0,5.3515239999999995,9.106263,0.11,5.4198494e-36,3.6603517999999995
24,37.16145277023315,16.826952,9.193651,,16.826952,0.031,1.0661982,15.798906,26.654957,17.77225,17.437475,15.326854999999998,0.99999565,25,0.003,10.094069366524952,500,15.053938,-45.68285,,19.723779999999998,1.3514122,11.220829,17.437475,0.11,3.2081074999999997e-35,9.969418
