,MISE,SqrtESSClassic,DenMISELogLast,IWFirstEpisode,LQGmu1,LQGsigma,ReturnAbsMax,IWLastEpisode,LQGmu01,ReturnLastEpisode,IWMax,TimeElapsed,IWNorm2,target_sum_log_mean,DenMISELogFirst,IWNorm1,ReturnMax,Bound,IWMean,TimestepsSoFar,Iteration,DenMISEMeanLog,ReturnStepMax,ReturnMin,URet,ReturnMean,IWMin
10,5.4798884,2.1804075000000003,15.5784025,,1.0,0.11,17.088607999999997,1.6448343,0.606,8.529800999999999,1.828454,15.868544101715088,3.2435787,-290.5615,14.704122,7.072323299999999,17.088607999999997,6.2675714000000005,0.6429385,220,11,7.392668,0.9999392,,9.369556973885944,10.728883999999999,
11,5.919717299999999,2.4133081,14.087136,,1.0,0.11,17.088607999999997,1.5289781,0.606,8.533317,1.7103734,16.377435207366947,3.45243,-265.1387,14.61711,8.331778,17.088607999999997,6.6313834,0.6943148,240,12,7.921048599999999,0.9999392,,9.372613162150424,10.545919999999999,
12,6.035438,2.6185482,12.481457,,1.0,0.11,17.088607999999997,1.1282755,0.606,8.558255,1.6217552,17.146449327468872,3.5124595000000003,-243.77402999999998,14.537067,9.197544,17.088607999999997,6.691324000000001,0.7075034,260,13,8.24843,0.9999392,,9.399888412199688,10.393023,
13,6.409413,2.8079224,15.212021,,1.0,0.11,17.088607999999997,1.5437899,0.606,8.487219,1.552794,18.00146746635437,3.7486748999999997,-225.24400000000003,14.462959,10.525988,17.088607999999997,7.0210643,0.75185627,280,14,8.725118,0.9999392,,9.32272670762826,10.256895,
14,6.5037384000000005,2.9869745,12.95687,,1.0,0.11,17.088607999999997,1.1402683999999998,0.606,8.553907,1.4976029,18.800842761993405,3.8297136,-209.35521,14.393967000000002,11.439257000000001,17.088607999999997,7.078725,0.7626170999999999,300,15,8.990722,0.9999392,,9.39803445243334,10.143361,
15,6.7493005,3.1547916000000003,12.721416,,1.0,0.11,17.088607999999997,1.4211076,0.606,8.513098,1.4524322,19.25110340118408,4.0143676,-195.45345,14.329428,12.664494,17.088607999999997,7.2937007,0.79153085,320,16,9.209124000000001,0.9999392,,9.347572604324338,10.041471000000001,
16,6.931258000000001,3.3147559999999996,14.166857,,1.0,0.11,17.088607999999997,1.3521833,0.606,8.523164999999999,1.4147792,19.695514917373657,4.168886,-183.1051,14.268804000000001,13.81884,17.088607999999997,7.4493865999999995,0.81287295,340,17,9.488501,0.9999392,,9.364636960574991,9.952158,
17,7.0948668,3.4663962999999995,17.256779,,1.0,0.11,17.088607999999997,1.3528632,0.606,8.516451,1.3829129,20.375264883041385,4.3209887,-171.95709,14.211645,14.978259,17.088607999999997,7.590329,0.8321255,360,18,9.9096575,0.9999392,,9.354285692891224,9.872396,
18,7.2326,3.6113968,15.583013000000001,,1.0,0.11,17.088607999999997,1.3310497,0.606,8.514043,1.3555933999999998,21.14053297042847,4.4633074,-162.0715,14.157577499999999,16.118774,17.088607999999997,7.7081695,0.84835654,380,19,10.19938,0.9999392,,9.350870392330243,9.800905,
19,7.3331466,3.7510536,15.182198999999999,,1.0,0.11,17.088607999999997,1.2695756999999999,0.606,8.532336,1.3319118,21.815326929092407,4.5857987,-153.19688,14.106284,17.201576,17.088607999999997,7.791010000000001,0.8600788,400,20,10.440889,0.9999392,,9.370902328206594,9.737475,
20,7.335623700000001,3.8832138,8.547965,,1.0,0.11,17.088607999999997,1.0410211999999999,0.606,8.56066,1.3111874,22.533039569854736,4.6516056,-145.49284,14.057494,18.063179,17.088607999999997,7.7779039999999995,0.8601514000000001,420,21,10.344037,0.9999392,,9.400272217347553,9.6814375,
21,7.39514,4.013212,16.066757,,1.0,0.11,17.088607999999997,1.1705799,0.606,8.549387,1.2928996000000001,23.45383858680725,4.7527040000000005,-138.14206000000001,14.010974,19.073610000000002,17.088607999999997,7.823094,0.8669823,440,22,10.597779,0.9999392,,9.389018771829967,9.62998,
22,7.4234146999999995,4.1382985,16.267437,,1.0,0.11,17.088607999999997,1.0898961999999999,0.606,8.559844,1.2766418,24.197317361831665,4.835963,-131.42485,13.966522,20.012657,17.088607999999997,7.8384333,0.8701155,460,23,10.838483,0.9999392,,9.400169405550967,9.583452000000001,
23,7.452604300000001,4.259688,15.640039000000002,,1.0,0.11,17.088607999999997,1.0873288,0.606,8.559237,1.2620947,24.79859447479248,4.9207925999999995,-125.29366,13.923963,20.96104,17.088607999999997,7.855796000000001,0.87337667,480,24,11.033127,0.9999392,,9.399493943036985,9.540777,
24,7.515559,4.377853,16.951523,,1.0,0.11,17.088607999999997,1.1855378,0.606,8.538298,1.2490003,25.31388807296753,5.0293684,-119.59705,13.883141,22.017836,17.088607999999997,7.907868,0.8807134,500,25,11.264792,0.9999392,,9.379596084069828,9.500678,
25,7.586548,4.4922805,11.627618,,1.0,0.11,17.088607999999997,1.225914,0.606,8.502951,1.2371514,25.817492246627808,5.1463730000000005,-114.54211399999998,13.84392,23.11895,17.088607999999997,7.968863499999999,0.8891904,520,26,11.274155,0.9999392,,9.342287291211194,9.462304,
26,7.6440997,4.6040645,15.6465,,1.0,0.11,17.088607999999997,1.1948521,0.606,8.530049,1.2263806000000002,26.505218982696533,5.254111,-109.71372,13.80618,24.190266,17.088607999999997,8.017133,0.8959358000000001,540,27,11.431977999999999,0.9999392,,9.366514013103517,9.427775,
27,7.6728783,4.7132760000000005,11.291938,,1.0,0.11,17.088607999999997,1.1088717,0.606,8.548941000000001,1.2165443999999999,27.45264983177185,5.341972,-105.388405,13.769812,25.178188000000002,17.088607999999997,8.037268,0.8992209999999999,560,28,11.423248,0.9999392,,9.389942981617496,9.396388,
28,7.726979300000001,4.819465599999999,12.722366000000001,,1.0,0.11,17.088607999999997,1.2071797,0.606,8.466183000000001,1.2075274,28.428264141082764,5.4509087,-101.30913000000001,13.734720000000001,26.270466,17.088607999999997,8.083341,0.9058780999999999,580,29,11.464561,0.9999392,,9.298554221030132,9.364312,
29,7.7290415999999995,4.9229593000000005,16.413452,,1.0,0.11,17.088607999999997,1.0224245,0.606,8.566061,1.1992311000000002,29.41948246955872,5.520868,-97.38429000000001,13.700819000000001,27.179007000000002,17.088607999999997,8.077911,0.9059669,600,30,11.626375,0.9999392,,9.407010375731627,9.337705999999999,
30,7.699795699999999,5.0214620000000005,16.661734,,1.0,0.11,17.088607999999997,0.9000777,0.606,8.579703,1.1915736000000001,30.4403977394104,5.5707574,-93.708786,13.668029,27.973346999999997,17.088607999999997,8.0418215,0.90236604,620,31,11.785766,0.9999392,,9.420514933092676,9.313253,
31,7.695547599999999,5.1205072,14.912213000000001,,1.0,0.11,17.088607999999997,0.97717696,0.606,8.567407000000001,1.1844823,31.18784475326538,5.6352934999999995,-90.3151,13.636281,28.855562,17.088607999999997,8.030957,0.9017363000000002,640,32,11.880417,0.9999392,,9.41149832962167,9.289945,
32,7.6824330000000005,5.216853599999999,14.988919000000001,,1.0,0.11,17.088607999999997,0.9337146000000001,0.606,8.573996000000001,1.177898,31.968974590301514,5.6934624000000005,-87.12615,13.605509,29.701959999999996,17.088607999999997,8.011649,0.9000594000000001,660,33,11.971641,0.9999392,,9.416464103429817,9.2682495,
33,7.7271037,5.313117,19.790786999999998,,1.0,0.11,17.088607999999997,1.1590561000000001,0.606,8.520453,1.1717672,32.70867705345154,5.7935343,-83.97719599999999,13.575656,30.781725,17.088607999999997,8.050355,0.90534484,680,34,12.198685000000001,0.9999392,,9.357920914318159,9.246255,
34,7.757531599999999,5.407945,13.892478,,1.0,0.11,17.088607999999997,1.107819,0.606,8.543241,1.1660441000000001,33.468529462814324,5.882182599999999,-81.17799000000001,13.546667999999999,31.81052,17.088607999999997,8.075114,0.9088719999999999,700,35,12.24438,0.9999392,,9.384941724160468,9.226171,
35,7.797047999999999,5.500691000000001,15.924354000000001,,1.0,0.11,17.088607999999997,1.1576674,0.606,8.4959955,1.1606908999999999,34.2379584312439,5.9794574,-78.47664,13.518497,32.891148,17.088607999999997,8.109276,0.913643,720,36,12.344075,0.9999392,,9.330042537246682,9.205886999999999,
36,7.832985000000001,5.591901999999999,11.534212,,1.0,0.11,17.088607999999997,1.1515540000000002,0.606,8.493946000000001,1.155672,35.33735251426697,6.0740986,-76.04009,13.491098000000001,33.965763,17.088607999999997,8.1401205,0.9179936,740,37,12.319857,0.9999392,,9.332697439616656,9.186645500000001,
37,7.85911,5.6818795,20.411364000000003,,1.0,0.11,17.088607999999997,1.1091626,0.606,8.545019,1.1509566999999998,36.534498691558845,6.159627400000001,-73.49916999999999,13.464429999999998,34.998259999999995,17.088607999999997,8.161382000000001,0.92100686,760,38,12.530635,0.9999392,,9.385134914605377,9.169762,
38,7.881122,5.77043,15.705915,,1.0,0.11,17.088607999999997,1.0946921,0.606,8.54696,1.1465187,37.60298538208008,6.241801000000001,-71.20954,13.438455,36.017876,17.088607999999997,8.178755,0.9235353000000001,780,39,12.610027,0.9999392,,9.386715584375505,9.153791,
39,7.9082704,5.8574553,18.048431,,1.0,0.11,17.088607999999997,1.1243346,0.606,8.529395,1.1423343000000001,38.69407153129577,6.328517,-68.97516999999999,13.413136999999999,37.069004,17.088607999999997,8.201481,0.9267251,800,40,12.744078,0.9999392,,9.367586511844381,9.138182,
40,7.9294367,5.9432735,18.036827,,1.0,0.11,17.088607999999997,1.0989096,0.606,8.546608,1.1383822000000001,39.839516639709466,6.409857,-66.850624,13.388444,38.09553,17.088607999999997,8.218413,0.9291593,820,41,12.871383,0.9999392,,9.38411125574194,9.123753,
41,7.955248399999999,6.027642,17.022984,,1.0,0.11,17.088607999999997,1.1317466,0.606,8.4973755,1.134644,41.15057730674744,6.496135,-64.850685,13.3643465,39.156376,17.088607999999997,8.240181,0.93229467,840,42,12.968542,0.9999392,,9.333537650710463,9.108839,
42,7.9534087,6.110521,3.2845445,,1.0,0.11,17.088607999999997,0.99013036,0.606,8.560396,1.1311023999999998,42.19173169136048,6.558527499999999,-63.266373,13.3408165,40.07602,17.088607999999997,8.234475999999999,0.93200046,860,43,12.741757000000002,0.9999392,,9.401563533616564,9.096085,
43,7.970256299999999,6.1927648,12.804963,,1.0,0.11,17.088607999999997,1.0840156,0.606,8.5429325,1.1277419,43.24998688697815,6.635731,-61.53565,13.317827,41.09352,17.088607999999997,8.247591,0.9339437,880,44,12.74165,0.9999392,,9.384054868593424,9.083511999999999,
44,7.988856299999999,6.2738557,11.790111999999999,,1.0,0.11,17.088607999999997,1.0963795,0.606,8.537974,1.1245501,44.43237662315369,6.714346400000001,-59.904143999999995,13.295354000000001,42.12484,17.088607999999997,8.262607000000001,0.9361075999999999,900,45,12.719035,0.9999392,,9.374814844568274,9.07139,
45,7.9392667,6.3460245,11.966211999999999,,1.0,0.11,17.088607999999997,0.7278798000000001,0.606,8.590516000000001,1.1215137,45.53554606437683,6.742592999999999,-58.348656000000005,13.2733755,42.78866,17.088607999999997,8.209904,0.93018824,920,46,12.701281,0.9999392,,9.436309482662956,9.060936,
46,7.954611,6.425412000000001,15.872669,,1.0,0.11,17.088607999999997,1.069402,0.606,8.548866,1.1186211000000001,46.52370691299439,6.816903599999999,-56.768046999999996,13.251869000000001,43.801414,17.088607999999997,8.221903999999999,0.93194497,940,47,12.767274,0.9999392,,9.39048233941642,9.050041,
47,7.9761752999999995,6.5036016,14.196781,,1.0,0.11,17.088607999999997,1.1130365,0.606,8.499830000000001,1.1158636999999998,47.762651681900024,6.897575,-55.287380000000006,13.230816,44.859077,17.088607999999997,8.240255,0.9345641,960,48,12.795641999999999,0.9999392,,9.333862912526774,9.038578,
48,7.994913,6.580920699999999,15.127154,,1.0,0.11,17.088607999999997,1.097927,0.606,8.528855,1.1132319,49.055458784103394,6.9749765,-53.848442000000006,13.2101965,45.901768,17.088607999999997,8.255889999999999,0.9367708,980,49,12.841889,0.9999392,,9.36713083874749,9.028175,
49,8.009793,6.6573844,10.614789,,1.0,0.11,17.088607999999997,1.0776166999999999,0.606,8.541707,1.1107165,50.45016574859619,7.048506,-52.55768199999999,13.189994,46.924614,17.088607999999997,8.267773,0.9384923000000001,1000,50,12.796084,0.9999392,,9.379809226594322,9.018447,
50,8.024347,6.7329419999999995,17.441578,,1.0,0.11,17.088607999999997,1.0783477,0.606,8.540914,1.1083103,51.804375648498535,7.1215677,-51.18367,13.170191,47.949104,17.088607999999997,8.279432,0.9401785,1020,51,12.885966999999999,0.9999392,,9.383412381175358,9.009084,
51,8.038383999999999,6.807632400000001,19.85673,,1.0,0.11,17.088607999999997,1.0773075,0.606,8.544851,1.1060063999999998,52.93822860717773,7.193893400000001,-49.81608,13.150773000000001,48.97338,17.088607999999997,8.29067,0.94179577,1040,52,13.018871,0.9999392,,9.384827436190339,9.000155,
52,8.053725,6.8814325,14.911376999999998,,1.0,0.11,17.088607999999997,1.0904764,0.606,8.524704,1.1037989,54.45464038848877,7.267614999999999,-48.59317,13.131723999999998,50.0116,17.088607999999997,8.303306,0.9436150999999999,1060,53,13.053483,0.9999392,,9.366079990328231,8.991184,
53,8.069471,6.9543734,16.091564,,1.0,0.11,17.088607999999997,1.0998868,0.606,8.496108999999999,1.1016808999999999,55.288701295852654,7.342096000000001,-47.39354,13.113032,51.059677,17.088607999999997,8.316434,0.94554955,1080,54,13.108699,0.9999392,,9.329923537566,8.982016999999999,
54,8.08434,7.026550299999999,15.618293,,1.0,0.11,17.088607999999997,1.0970111999999999,0.606,8.501425999999999,1.0996487,56.48242211341858,7.415458,-46.246185,13.094683999999999,52.105090000000004,17.088607999999997,8.328766,0.9473653000000001,1100,55,13.153338,0.9999392,,9.336618877302008,8.973279,
55,8.0984125,7.0979733,16.205114000000002,,1.0,0.11,17.088607999999997,1.0964893,0.606,8.489903,1.0976945,57.86119723320007,7.4880867,-45.12934,13.076665,53.150238,17.088607999999997,8.340378999999999,0.9491113999999999,1120,56,13.206895000000001,0.9999392,,9.324225003115602,8.964646,
56,8.09083,7.168035000000001,17.524239,,1.0,0.11,17.088607999999997,0.9443228000000001,0.606,8.578444500000002,1.0958171,59.134438753128045,7.5395083,-44.031155,13.058966,54.043459999999996,17.088607999999997,8.330430999999999,0.9481309000000001,1140,57,13.281745,0.9999392,,9.421009687921641,8.957871,
57,8.100286500000001,7.238153,15.262672,,1.0,0.11,17.088607999999997,1.0587226,0.606,8.5468445,1.0940096000000001,60.6664137840271,7.6060886,-43.007866,13.041574,55.054030000000004,17.088607999999997,8.337566,0.9492074,1160,58,13.315004,0.9999392,,9.388208931962184,8.950785,
58,8.107524,7.3075779999999995,18.002174,,1.0,0.11,17.088607999999997,1.043521,0.606,8.557134,1.0922686000000001,62.48943948745728,7.6701546,-41.973076,13.024479,56.05025500000001,17.088607999999997,8.342549,0.95000434,1180,59,13.393588000000001,0.9999392,,9.397404396967199,8.944113,
59,8.118428999999999,7.3763,16.739798,,1.0,0.11,17.088607999999997,1.0720232,0.606,8.539889,1.0905918,63.83951830863953,7.7377625,-40.993365999999995,13.007672,57.07605699999999,17.088607999999997,8.351265,0.9512676,1200,60,13.448526000000001,0.9999392,,9.37703084448774,8.937375999999999,
60,8.125452000000001,7.444400999999999,10.725767,,1.0,0.11,17.088607999999997,1.0450349,0.606,8.550642,1.0889746,65.30728435516357,7.8012147,-40.14479,12.991142,58.07536700000001,17.088607999999997,8.356158,0.9520552,1220,61,13.403092000000001,0.9999392,,9.390521301309187,8.931036,
61,8.131734,7.511864,11.498558000000001,,1.0,0.11,17.088607999999997,1.0403274,0.606,8.550971,1.0874138,66.71227312088014,7.863682000000001,-39.311195,12.974882000000001,59.07091,17.088607999999997,8.360368,0.95275664,1240,62,13.371602,0.9999392,,9.392933666387963,8.924905,
62,8.142957000000001,7.578623299999999,18.472707999999997,,1.0,0.11,17.088607999999997,1.0848646,0.606,8.490867,1.085907,68.28116703033447,7.931780000000001,-38.392703999999995,12.958881,60.111973,17.088607999999997,8.369577,0.9541583,1260,63,13.451822,0.9999392,,9.325830949569248,8.9180155,
63,8.153513,7.6447883,15.087971,,1.0,0.11,17.088607999999997,1.0839763,0.606,8.4779415,1.0844519,69.92350912094115,7.999211999999999,-37.555805,12.943133,61.152280000000005,17.088607999999997,8.378172,0.95550436,1280,64,13.47667,0.9999392,,9.312396454947985,8.9111395,
64,8.15516,7.710375,8.746298,,1.0,0.11,17.088607999999997,1.0078893,0.606,8.563143,1.0830443,71.6474630832672,8.056242,-36.843346000000004,12.927629,62.116645999999996,17.088607999999997,8.377908,0.95564073,1300,65,13.403210999999999,0.9999392,,9.401882881150154,8.905786500000001,
65,8.145861,7.774595,12.373742,,1.0,0.11,17.088607999999997,0.9207724,0.606,8.5793915,1.0816838,73.1610162258148,8.102713,-36.098884999999996,12.912362,62.995307999999994,17.088607999999997,8.366769,0.9544744000000001,1320,66,13.386941,0.9999392,,9.422033055016806,8.900841,
66,8.156055,7.839103999999999,17.577735999999998,,1.0,0.11,17.088607999999997,1.0768554,0.606,8.5112095,1.0803663000000001,75.17698693275452,8.168353,-35.296634999999995,12.897324000000001,64.03256999999999,17.088607999999997,8.375146,0.9557100000000001,1340,67,13.448811,0.9999392,,9.347591350839783,8.895025,
67,8.165727,7.903067,16.783375,,1.0,0.11,17.088607999999997,1.0786377,0.606,8.482249000000001,1.0790904,76.94900941848755,8.233733,-34.529635999999996,12.882508999999999,65.07175,17.088607999999997,8.383042999999999,0.95693743,1360,68,13.497198000000001,0.9999392,,9.31401508154816,8.888955000000001,
68,8.173455,7.9665694,17.000917,,1.0,0.11,17.088607999999997,1.0573674,0.606,8.543502,1.0778551,78.3356785774231,8.295885,-33.782005,12.86791,66.089745,17.088607999999997,8.38904,0.9578224,1380,69,13.547353,0.9999392,,9.382459837362012,8.883948,
69,8.182432,8.029501,16.535372,,1.0,0.11,17.088607999999997,1.0758188,0.606,8.489258,1.0766582,80.00652694702148,8.360000999999999,-33.062145,12.853521,67.12663,17.088607999999997,8.396327000000001,0.9589519,1400,70,13.589436,0.9999392,,9.322872533715078,8.87831,
70,8.188295,8.092,9.975066,,1.0,0.11,17.088607999999997,1.0445566,0.606,8.54802,1.0754966000000001,82.00162649154662,8.419716000000001,-32.455376,12.839336,68.13234,17.088607999999997,8.400538000000001,0.9596104,1420,71,13.537951000000001,0.9999392,,9.386227418682306,8.873658,
71,8.194618,8.154005999999999,18.0022,,1.0,0.11,17.088607999999997,1.0490629999999999,0.606,8.549341,1.07437,83.42320609092712,8.479655000000001,-31.753906,12.825351,69.14316,17.088607999999997,8.405247,0.96032166,1440,72,13.599395000000001,0.9999392,,9.388498491383864,8.869153,
72,8.201325,8.215523,15.021473,,1.0,0.11,17.088607999999997,1.0541496000000001,0.606,8.542653999999999,1.0732763,85.33642721176146,8.539876,-31.112425,12.811557,70.15954599999999,17.088607999999997,8.4103775,0.9610896999999999,1460,73,13.618331,0.9999392,,9.380860199001544,8.864681,
73,8.209062,8.276525999999999,15.8390465,,1.0,0.11,17.088607999999997,1.0714763,0.606,8.484997,1.0722143999999998,87.56634140014648,8.601878,-30.477015,12.797952,71.19367,17.088607999999997,8.416573,0.96207666,1480,74,13.647816,0.9999392,,9.321391145417808,8.8595495,
74,8.216603,8.337082,18.10952,,1.0,0.11,17.088607999999997,1.0695497999999999,0.606,8.500132,1.0711831,89.54701948165894,8.663221,-29.828296999999996,12.784529,72.22598,17.088607999999997,8.422607000000001,0.9630131,1500,75,13.706798999999998,0.9999392,,9.336416197452387,8.854757000000001,
75,8.223443,8.397213,12.577399,,1.0,0.11,17.088607999999997,1.0618228,0.606,8.524883,1.0701813999999998,91.26722550392151,8.723216,-29.269537,12.771283,73.2507,17.088607999999997,8.427972,0.96382505,1520,76,13.691451,0.9999392,,9.36334710512686,8.850417,
76,8.230273,8.456902000000001,20.092268,,1.0,0.11,17.088607999999997,1.0635853000000002,0.606,8.521085000000001,1.0692061000000002,92.83269333839417,8.7830515,-28.627676,12.758211,74.277405,17.088607999999997,8.433358,0.96464163,1540,77,13.77411,0.9999392,,9.361543894868095,8.84614,
77,8.236479,8.516176,12.437475,,1.0,0.11,17.088607999999997,1.0585086000000001,0.606,8.527047999999999,1.0682583,94.83149027824402,8.841909,-28.10047,12.745308,75.299255,17.088607999999997,8.43815,0.96537507,1560,78,13.756520000000002,0.9999392,,9.366875711909666,8.842049000000001,
78,8.242764,8.575025,12.9600935,,1.0,0.11,17.088607999999997,1.061091,0.606,8.521949000000001,1.0673367,97.23394918441772,8.900725999999999,-27.579964,12.732569,76.323944,17.088607999999997,8.443052,0.96612585,1580,79,13.745999,0.9999392,,9.358767467812973,8.837997,
79,8.249006,8.633461,16.513576999999998,,1.0,0.11,17.088607999999997,1.0625268,0.606,8.5172205,1.0664383,99.70877957344057,8.959361,-27.028036,12.71999,77.350296,17.088607999999997,8.447938,0.9668787,1600,80,13.780171,0.9999392,,9.35267204570478,8.833986999999999,
80,8.253671,8.691526,20.196742999999998,,1.0,0.11,17.088607999999997,1.0450708,0.606,8.547608,1.0655649999999999,101.66467905044556,9.015606,-26.444471000000004,12.707567,78.359375,17.088607999999997,8.451274,0.9673997,1620,81,13.858979999999999,0.9999392,,9.388533853821064,8.830452000000001,
81,8.259538000000001,8.749167,17.558761999999998,,1.0,0.11,17.088607999999997,1.0620284,0.606,8.509411,1.0647128000000001,103.37922620773315,9.073528,-25.907114,12.695297,79.38582,17.088607999999997,8.455838,0.96811974,1640,82,13.903702,0.9999392,,9.346866026959963,8.826537,
82,8.265013,8.806436999999999,15.3626995,,1.0,0.11,17.088607999999997,1.057424,0.606,8.52554,1.0638835,105.14931297302246,9.130577,-25.409216,12.683176,80.407845,17.088607999999997,8.460037,0.9687691999999999,1660,83,13.920895999999999,0.9999392,,9.362334918804127,8.822911,
83,8.270064,8.863336,18.949807999999997,,1.0,0.11,17.088607999999997,1.0534401000000002,0.606,8.532536,1.0630752,107.06359219551086,9.186847,-24.88051,12.6712,81.4261,17.088607999999997,8.463837,0.9693583,1680,84,13.980391000000001,0.9999392,,9.373217707193456,8.819453,
84,8.275385,8.91985,17.409129999999998,,1.0,0.11,17.088607999999997,1.0606235000000002,0.606,8.503725,1.0622867,108.94304370880128,9.243632,-24.382292,12.659366,82.45181,17.088607999999997,8.46793,0.9700213,1700,85,14.020367000000002,0.9999392,,9.33873266962569,8.81574,
85,8.280475,8.976002000000001,17.75841,,1.0,0.11,17.088607999999997,1.0606499,0.606,8.493508,1.0615181,111.2232542037964,9.300099000000001,-23.891602,12.647669,83.47771,17.088607999999997,8.471815,0.970671,1720,86,14.063485,0.9999392,,9.328050442484995,8.811993,
86,8.285424,9.031801,15.220689000000002,,1.0,0.11,17.088607999999997,1.0586338,0.606,8.506594,1.0607681,112.85543656349182,9.356023,-23.441381,12.636108,84.50174,17.088607999999997,8.475582000000001,0.9712844,1740,87,14.076448000000001,0.9999392,,9.342062479059637,8.808482000000001,
87,8.289454,9.0872755,20.373095000000003,,1.0,0.11,17.088607999999997,1.0454675,0.606,8.544209,1.0600361,114.48552894592285,9.410167999999999,-22.942984,12.62468,85.51279,17.088607999999997,8.478452,0.9717361999999999,1760,88,14.147675,0.9999392,,9.383614053191893,8.805480000000001,
88,8.29411,9.142386,17.78696,,1.0,0.11,17.088607999999997,1.0577952,0.606,8.502321,1.0593215,116.13438367843628,9.465416000000001,-22.48471,12.613380000000001,86.53649,17.088607999999997,8.481968,0.97232014,1780,89,14.188246,0.9999392,,9.338393543343157,8.8020735,
89,8.298468,9.197172,17.932582999999997,,1.0,0.11,17.088607999999997,1.0525944999999999,0.606,8.526437,1.0586236999999998,118.06719017028809,9.519791,-22.03506,12.602207,87.55515,17.088607999999997,8.485207,0.972835,1800,90,14.229544,0.9999392,,9.364693088189052,8.79901,
90,8.301518,9.251643,17.158226000000003,,1.0,0.11,17.088607999999997,1.0368290999999998,0.606,8.547937,1.0579413999999998,120.28360366821288,9.572167,-21.603966,12.591157,88.55827,17.088607999999997,8.487158,0.97316784,1820,91,14.261429000000001,0.9999392,,9.389451909921776,8.796251,
91,8.305069999999999,9.305786,18.69379,,1.0,0.11,17.088607999999997,1.0430992000000001,0.606,8.543307,1.0572758,122.1832993030548,9.624986,-21.16549,12.580228,89.56806,17.088607999999997,8.48963,0.9735659,1840,92,14.309313000000001,0.9999392,,9.382782840434556,8.793502,
92,8.307007,9.359611,19.865007000000002,,1.0,0.11,17.088607999999997,1.024265,0.606,8.558261,1.0566256,124.0479781627655,9.675545,-20.724042999999998,12.569417,90.559326,17.088607999999997,8.490505,0.9737562,1860,93,14.368768,0.9999392,,9.400747725317618,8.790972,
