,MISE,IWFirstEpisode,ReturnStepMax,IWMax,LQGsigma,ReturnAbsMax,ReturnMax,ReturnMean,IWMin,DenMISEMeanLog,target_sum_log_mean,LQGmu1,DenMISELogLast,IWNorm1,LQGmu01,SqrtESSClassic,TimestepsSoFar,Bound,IWNorm2,IWMean,DenMISELogFirst,IWLastEpisode,ReturnLastEpisode,ReturnMin,URet,Iteration,TimeElapsed
10,7.675859,,0.99233466,1.1,0.11,15.807039999999999,15.807039999999999,9.197633999999999,,12.150229,-90.88115,1.0,20.825745,9.9,1.0,3.0,220,8.205414999999999,3.3,0.9,11.113605999999999,1.1,8.545993,,9.38625892358411,11,9.112229824066162
11,7.754295,,0.99233466,1.090909,0.11,15.807039999999999,15.807039999999999,9.142719,,12.452988000000001,-81.97691,1.0,15.882651999999998,10.909089999999999,1.0,3.1622777,240,8.256675999999999,3.449757,0.9090908000000001,11.026595,1.090909,8.538658,,9.379479220727518,12,9.310089588165283
12,7.8184457,,0.99233466,1.0833335,0.11,15.807039999999999,15.807039999999999,9.095135,,12.967692,-74.18526,1.0,19.234545,11.916664,1.0,3.3166248999999994,260,8.297447,3.5930092000000005,0.91666645,10.946552,1.0833324,8.524119,,9.360806005529788,13,9.599178791046144
13,7.8685946,,0.99233466,1.0769233,0.11,15.807039999999999,15.807039999999999,9.050507000000001,,13.207106,-67.70942,1.0,16.402418,12.923079,1.0,3.4641016000000002,280,8.327204,3.7305714999999995,0.92307705,10.872444,1.0769233,8.470346000000001,,9.301084130393486,14,10.093008279800417
14,7.915412,,0.99233466,1.0714288,0.11,15.807039999999999,15.807039999999999,9.015411,,12.753071,-62.759319999999995,1.0,6.4731793,13.928567999999999,1.0,3.6055512000000003,300,8.356029,3.8630898,0.92857116,10.803452,1.0714288,8.524075999999999,,9.356480528754362,15,10.518093347549437
15,7.957103,,0.99233466,1.0666671,0.11,15.807039999999999,15.807039999999999,8.985743,,12.98348,-57.8009,1.0,16.510809,14.933338000000001,1.0,3.7416577000000006,320,8.381692,3.9911022000000003,0.93333364,10.738913,1.0666671,8.540718,,9.37736215181045,16,10.892592191696167
16,7.993453,,0.99233466,1.0625004999999998,0.11,15.807039999999999,15.807039999999999,8.959446,,13.140497,-53.472626,1.0,15.719211999999999,15.937505999999999,1.0,3.8729837,340,8.4036455,4.1150459999999995,0.93750036,10.6782875,1.0625004999999998,8.538686,,9.376705631716883,17,11.176953315734863
17,8.025757,,0.99233466,1.0588245,0.11,15.807039999999999,15.807039999999999,8.936291,,13.391994,-49.51376,1.0,17.729765,16.941177,1.0,4.0000005,360,8.422924,4.235294000000001,0.94117653,10.62113,1.0588226,8.542669,,9.384558070745626,18,11.408022165298462
18,8.05372,,0.99233466,1.0555558999999999,0.11,15.807039999999999,15.807039999999999,8.914859,,13.422364000000002,-46.166626,1.0,14.027704,17.94445,1.0,4.123106,380,8.439029,4.352168,0.9444448000000001,10.567062,1.0555558999999999,8.529069999999999,,9.364743809008043,19,11.647316932678224
19,8.079421,,0.99233466,1.0526327,0.11,15.807039999999999,15.807039999999999,8.89622,,13.549895999999999,-43.05431,1.0,16.028444,18.947364999999998,1.0,4.242641000000001,400,8.453874,4.465936699999999,0.94736826,10.515769,1.0526307,8.542089,,9.381070278028718,20,12.122200012207033
20,8.1009445,,0.99233466,1.0500003,0.11,15.807039999999999,15.807039999999999,8.877824,,13.728735,-40.175205,1.0,17.358027,19.949997,1.0,4.3588986,420,8.46541,4.5768433,0.94999987,10.466978999999998,1.0499998,8.509901,,9.348091654525565,21,12.384781122207642
21,8.121761,,0.99233466,1.0476192,0.11,15.807039999999999,15.807039999999999,8.862378999999999,,13.796992999999999,-37.652386,1.0,15.280323000000001,20.952385,1.0,4.472136,440,8.476998,4.685096,0.95238113,10.420459,1.0476192,8.538034,,9.375719891836804,22,12.626121282577515
22,8.140991,,0.99233466,1.0454555,0.11,15.807039999999999,15.807039999999999,8.848573,,13.819376,-35.389072,1.0,14.359319000000001,21.954546,1.0,4.582575299999999,460,8.487667,4.790875,0.9545455,10.376007000000001,1.0454545,8.544834,,9.382886654201428,23,12.900765895843506
23,8.1571455,,0.99233466,1.0434793,0.11,15.807039999999999,15.807039999999999,8.834572,,14.048617000000002,-33.105816,1.0,19.366575,22.956522,1.0,4.690416,480,8.495851,4.894346700000001,0.95652175,10.333447,1.0434793,8.512551,,9.34760561356085,24,13.16823148727417
24,8.17102,,0.99233466,1.0416676999999999,0.11,15.807039999999999,15.807039999999999,8.820793,,14.026812,-31.238075,1.0,13.546857999999999,23.958336,1.0,4.795832,500,8.502279,4.995658000000001,0.95833343,10.292625,1.0416667,8.490112,,9.320376335336157,25,13.449164628982544
25,8.185746,,0.99233466,1.0400001,0.11,15.807039999999999,15.807039999999999,8.809963,,14.241135,-29.279684000000003,1.0,19.640852,24.960003,1.0,4.8989797,520,8.510032,5.094939,0.9600001,10.253405,1.0400001,8.539197,,9.380775458959569,26,13.771143436431885
26,8.198783,,0.99233466,1.0384619000000002,0.11,15.807039999999999,15.807039999999999,8.799396,,14.308672,-27.59739,1.0,16.10458,25.961544,1.0,5.0,540,8.516517,5.192309,0.9615386999999999,10.215665,1.0384619000000002,8.524643,,9.365661980522473,27,14.083325147628784
27,8.209457,,0.99233466,1.0370378,0.11,15.807039999999999,15.807039999999999,8.788241000000001,,14.339875,-26.06687,1.0,15.220777499999999,26.96296,1.0,5.0990195,560,8.521021000000001,5.287871400000001,0.9629628,10.1792965,1.0370368,8.487088,,9.323470184373562,28,14.576874494552612
28,8.219233000000001,,0.99233466,1.0357144,0.11,15.807039999999999,15.807039999999999,8.7777195,,14.154487,-24.85644,1.0,9.000592999999999,27.964289,1.0,5.196152,580,8.524972,5.38173,0.9642858,10.144205,1.0357144,8.483118,,9.31608755556689,29,15.091352224349976
29,8.230025,,0.99233466,1.0344834,0.11,15.807039999999999,15.807039999999999,8.76954,,14.230463,-23.47778,1.0,16.469463,28.965511,1.0,5.2915025,600,8.530255,5.473967,0.96551704,10.110304,1.0344824000000001,8.532307000000001,,9.373132889874997,30,15.275794267654419
30,8.2382345,,0.99233466,1.0333347,0.11,15.807039999999999,15.807039999999999,8.760079,,13.951215,-22.538462,1.0,5.608235,29.966663,1.0,5.385164700000001,620,8.533242,5.564669599999999,0.9666665999999999,10.077514,1.0333332,8.476275999999999,,9.30904521639176,31,15.435043334960938
31,8.248778999999999,,0.99233466,1.0322591,0.11,15.807039999999999,15.807039999999999,8.753985,,14.060070999999999,-21.28727,1.0,17.467922,30.967740000000003,1.0,5.4772253,640,8.538829,5.65391,0.96774185,10.045766,1.0322591,8.565071000000001,,9.403708882854401,32,15.599660634994507
32,8.256294,,0.99233466,1.0312506,0.11,15.807039999999999,15.807039999999999,8.745965,,13.930067999999999,-20.344234,1.0,9.802175,31.968742,1.0,5.5677642999999994,660,8.541627,5.7417555,0.96874976,10.014994,1.0312496,8.48932,,9.319472940863065,33,15.764757871627808
33,8.264274,,0.99233466,1.030304,0.11,15.807039999999999,15.807039999999999,8.739305,,14.041070999999999,-19.223368,1.0,17.735428,32.9697,1.0,5.656854599999999,680,8.545113,5.8282742999999995,0.96969706,9.985141,1.030304,8.519513,,9.356596991702737,34,16.119850158691403
34,8.271312,,0.99233466,1.0294121999999999,0.11,15.807039999999999,15.807039999999999,8.732569999999999,,14.043026000000001,-18.269306,1.0,14.139793,33.970596,1.0,5.744562999999999,700,8.547863000000001,5.913521299999999,0.97058845,9.956153,1.0294121999999999,8.503587,,9.341300393167133,35,16.51622748374939
35,8.279152,,0.99233466,1.0285720999999999,0.11,15.807039999999999,15.807039999999999,8.72738,,14.029879000000001,-17.383291,1.0,13.599097,34.97143,1.0,5.830952,720,8.551606,5.9975510000000005,0.97142863,9.927982,1.0285711,8.545694000000001,,9.386840195184648,36,16.905668258666992
36,8.284253999999999,,0.99233466,1.0277779,0.11,15.807039999999999,15.807039999999999,8.72023,,13.867466,-16.695185000000002,1.0,8.049182,35.972225,1.0,5.9160794999999995,740,8.552788,6.0804160000000005,0.9722223,9.900583000000001,1.0277779,8.462833,,9.296898599416485,37,17.519508838653564
37,8.291598,,0.99233466,1.0270274,0.11,15.807039999999999,15.807039999999999,8.715907000000001,,13.862282,-15.894657999999998,1.0,13.698181,36.972977,1.0,6.0,760,8.556376,6.162163,0.97297305,9.873916,1.0270274,8.555984500000001,,9.397553280039904,38,18.034591197967533
38,8.29839,,0.99233466,1.0263165,0.11,15.807039999999999,15.807039999999999,8.711646,,13.920454000000001,-15.072129,1.0,16.157989999999998,37.973686,1.0,6.0827622,780,8.559566,6.2428360000000005,0.97368425,9.8479395,1.0263145,8.549733,,9.389780464187712,39,18.276514053344727
39,8.305147,,0.99233466,1.0256413,0.11,15.807039999999999,15.807039999999999,8.707902,,13.981914999999999,-14.284560999999998,1.0,16.405262,38.97436,1.0,6.164414,800,8.562863,6.3224764,0.97435904,9.822622,1.0256413,8.561886,,9.40263232620272,40,18.728575706481934
40,8.309252,,0.99233466,1.0250009,0.11,15.807039999999999,15.807039999999999,8.702085,,13.976633999999999,-13.59919,1.0,13.790989000000001,39.975,1.0,6.244998000000001,820,8.5636425,6.4011226,0.97499996,9.797930000000001,1.025,8.469389,,9.302032869204423,41,19.08370780944824
41,8.314883,,0.99233466,1.024391,0.11,15.807039999999999,15.807039999999999,8.698229,,13.866063,-13.052024000000001,1.0,9.357688000000001,40.975609999999996,1.0,6.324555999999999,840,8.566073,6.4788120000000005,0.9756097,9.773831,1.0243901,8.540152,,9.382904138090698,42,19.288050651550293
42,8.319662,,0.99233466,1.02381,0.11,15.807039999999999,15.807039999999999,8.693978999999999,,13.867811999999999,-12.423160000000001,1.0,13.965587,41.9762,1.0,6.403124,860,8.56777,6.555581599999999,0.9761907,9.750301,1.0238091,8.515492,,9.354299643133466,43,19.682834148406986
43,8.324738,,0.99233466,1.0232565,0.11,15.807039999999999,15.807039999999999,8.690434,,13.881479,-11.810906,1.0,14.493016,42.976738,1.0,6.4807405,880,8.569874,6.631455,0.97674406,9.727312,1.0232556000000002,8.538002,,9.375690697683655,44,20.154120445251465
44,8.329879,,0.99233466,1.0227287,0.11,15.807039999999999,15.807039999999999,8.687335000000001,,13.881345000000001,-11.239083,1.0,13.898646,43.977264,1.0,6.5574384000000006,900,8.572148,6.7064699999999995,0.97727257,9.704839,1.0227268,8.550980000000001,,9.38984497337242,45,20.672951698303226
45,8.335167,,0.99233466,1.0222235999999998,0.11,15.807039999999999,15.807039999999999,8.684737,,14.020304999999999,-10.553054,1.0,20.296229999999998,44.977776,1.0,6.633249799999999,920,8.574667999999999,6.780654400000001,0.9777777,9.68286,1.0222216999999998,8.56782,,9.409329969481332,46,21.36232852935791
46,8.339006,,0.99233466,1.0217402,0.11,15.807039999999999,15.807039999999999,8.681056,,14.025092,-10.024500999999999,1.0,14.267467499999999,45.97826,1.0,6.708203999999999,940,8.575830999999999,6.8540344,0.9782609,9.661354,1.0217392,8.511736,,9.34769104568057,47,21.99895977973938
47,8.342497999999999,,0.99233466,1.0212774,0.11,15.807039999999999,15.807039999999999,8.67735,,14.063165,-9.484503,1.0,15.874376000000002,46.97872,1.0,6.7823305,960,8.576734,6.926634299999999,0.97872335,9.640301,1.0212765,8.503142,,9.339450443722802,48,22.693561792373657
48,8.347239,,0.99233466,1.0208344,0.11,15.807039999999999,15.807039999999999,8.675158999999999,,14.156811,-8.909436999999999,1.0,18.673060999999997,47.979168,1.0,6.8556550000000005,980,8.578969,6.9984803,0.9791667,9.619681,1.0208324,8.570041999999999,,9.41429933385783,49,23.157983541488647
49,8.35068,,0.99233466,1.0204091,0.11,15.807039999999999,15.807039999999999,8.671975,,14.216879999999998,-8.387221,1.0,17.181116,48.979584,1.0,6.9282026,1000,8.579985,7.069594400000001,0.97959167,9.599478999999999,1.020408,8.515929,,9.356211584451136,50,23.535902261734012
50,8.354541000000001,,0.99233466,1.0200014000000002,0.11,15.807039999999999,15.807039999999999,8.66946,,14.3114805,-7.848616000000001,1.0,19.061922,49.979996,1.0,6.9999994999999995,1020,8.581493,7.14,0.9799999,9.579676,1.0199995000000002,8.543688000000001,,9.385754874010336,51,23.730035305023193
51,8.357702,,0.99233466,1.0196085,0.11,15.807039999999999,15.807039999999999,8.666505,,14.375727,-7.357457000000001,1.0,17.672237,50.98039,1.0,7.0710683,1040,8.582374,7.209715400000001,0.9803921,9.560258000000001,1.0196085,8.515779,,9.353142193709877,52,23.97363090515137
52,8.361528999999999,,0.99233466,1.0192313,0.11,15.807039999999999,15.807039999999999,8.664433,,14.437628,-6.884765600000001,1.0,17.676119,51.980774,1.0,7.141429,1060,8.583986999999999,7.278764,0.98076934,9.541209,1.0192313,8.556675,,9.397103616511508,53,24.175388097763058
53,8.364186,,0.99233466,1.0188688,0.11,15.807039999999999,15.807039999999999,8.661431,,14.441779,-6.4850535,1.0,14.681004000000001,52.98113299999999,1.0,7.211103,1080,8.584495,7.347161,0.9811321,9.522517,1.0188679,8.502367,,9.340043875000587,54,24.37865471839905
54,8.368212,,0.99233466,1.01852,0.11,15.807039999999999,15.807039999999999,8.659979,,14.494457,-6.0512122999999995,1.0,17.357935,53.981472,1.0,7.2801089999999995,1100,8.586432,7.4149265,0.9814813,9.5041685,1.0185181,8.5815735,,9.424049457526603,55,24.943561553955078
55,8.370196,,0.99233466,1.018182,0.11,15.807039999999999,15.807039999999999,8.656716000000001,,14.452072,-5.7260575,1.0,12.139434,54.98181999999999,1.0,7.3484693,1120,8.586387,7.482078,0.9818181999999999,9.48615,1.018182,8.47728,,9.308995940800846,56,25.481886863708496
56,8.372732000000001,,0.99233466,1.0178578,0.11,15.807039999999999,15.807039999999999,8.6541815,,14.529976000000001,-5.293522,1.0,18.910719,55.98214300000001,1.0,7.416197299999999,1140,8.586948,7.5486317,0.98214287,9.468451,1.0178578,8.512217999999999,,9.349899504317376,57,25.991286277771
57,8.374888,,0.99233466,1.0175452,0.11,15.807039999999999,15.807039999999999,8.651449000000001,,14.497557,-4.983548000000001,1.0,12.667529,56.98245,1.0,7.483314,1160,8.587183,7.6146006999999996,0.982456,9.451058,1.0175433,8.495722,,9.331260858837402,58,26.59220695495605
58,8.377078,,0.99233466,1.0172425999999999,0.11,15.807039999999999,15.807039999999999,8.648914,,14.411874,-4.7384577000000005,1.0,9.459738,57.982758,1.0,7.549834,1180,8.5875025,7.6800046,0.9827585999999999,9.433964,1.0172416,8.501843,,9.338051412462363,59,27.122058391571045
59,8.379669999999999,,0.99233466,1.0169496999999998,0.11,15.807039999999999,15.807039999999999,8.646931,,14.435342000000002,-4.39525,1.0,15.837198,58.98305500000001,1.0,7.615773,1200,8.588272,7.7448545,0.98305094,9.417157000000001,1.0169496999999998,8.52993,,9.3692431481624,60,27.76343512535095
60,8.38288,,0.99233466,1.0166684000000001,0.11,15.807039999999999,15.807039999999999,8.645708,,14.51564,-4.005704,1.0,19.350538,59.98333,1.0,7.681146000000001,1220,8.589707,7.809164,0.9833333000000001,9.400627,1.0166664,8.572375,,9.415595207956292,61,28.43473863601685
61,8.385767999999999,,0.99233466,1.0163950000000002,0.11,15.807039999999999,15.807039999999999,8.644311,,14.606144,-3.6159372000000003,1.0,20.143555,60.98360400000001,1.0,7.7459674,1240,8.590864,7.872948599999999,0.9836065,9.384367,1.0163931000000002,8.559016999999999,,9.400091639252539,62,29.245890140533447
62,8.388065,,0.99233466,1.0161295,0.11,15.807039999999999,15.807039999999999,8.642466,,14.601015,-3.3313123999999994,1.0,14.299414,61.983880000000006,1.0,7.8102503,1260,8.591474,7.936222,0.9838710999999999,9.368366,1.0161295,8.528138,,9.369669113815856,63,30.11009812355041
63,8.389702,,0.99233466,1.0158737,0.11,15.807039999999999,15.807039999999999,8.640102,,14.615085999999998,-3.0365515,1.0,15.517648999999999,62.984142000000006,1.0,7.8740087,1280,8.591463000000001,7.998993400000001,0.9841271999999999,9.352618,1.0158737,8.491222,,9.323512561027526,64,31.05867075920105
64,8.391799,,0.99233466,1.0156257,0.11,15.807039999999999,15.807039999999999,8.638316,,14.583518,-2.796074,1.0,12.579066000000001,63.98438,1.0,7.9372544000000005,1300,8.591952000000001,8.061274000000001,0.98437506,9.337114,1.0156246,8.523937,,9.363060386034242,65,31.72151494026184
65,8.394072999999999,,0.99233466,1.0153855,0.11,15.807039999999999,15.807039999999999,8.636819000000001,,14.663329999999998,-2.4524665,1.0,19.866754999999998,64.984634,1.0,8.000001,1320,8.592656,8.123078,0.9846156999999999,9.321847,1.0153855,8.539446,,9.380978589390264,66,32.35290575027466
66,8.395922,,0.99233466,1.015153,0.11,15.807039999999999,15.807039999999999,8.635019,,14.739988,-2.119895,1.0,19.814768,65.98484,1.0,8.062257,1340,8.592972,8.184413000000001,0.9848484000000001,9.306808,1.015153,8.516285,,9.3517682968025,67,33.458563804626465
67,8.3977,,0.99233466,1.0149266,0.11,15.807039999999999,15.807039999999999,8.633255,,14.761169,-1.8503332,1.0,16.195467,66.98508000000001,1.0,8.124039,1360,8.593252,8.245292999999998,0.98507464,9.291994,1.0149266,8.515055,,9.352665973178784,68,34.25117015838623
68,8.399799,,0.99233466,1.0147069,0.11,15.807039999999999,15.807039999999999,8.631910000000001,,14.749947,-1.6203803999999997,1.0,14.001766,67.98528,1.0,8.185352,1380,8.593886,8.305725,0.985294,9.277395,1.0147059,8.540445,,9.377371991741194,69,34.84318351745605
69,8.4008045,,0.99233466,1.0144940999999998,0.11,15.807039999999999,15.807039999999999,8.629584,,14.731926999999999,-1.404123,1.0,13.503252999999999,68.985504,1.0,8.246211,1400,8.593459,8.365722,0.9855072,9.263005999999999,1.014492,8.469144,,9.303932781030998,70,35.495879888534546
70,8.4024935,,0.99233466,1.0142870000000002,0.11,15.807039999999999,15.807039999999999,8.628026,,14.736094,-1.1722821,1.0,15.042344,69.98572,1.0,8.306624000000001,1420,8.593746000000001,8.425289999999999,0.9857143,9.248821000000001,1.0142851000000002,8.5189495,,9.354424395561812,71,36.22247862815857
71,8.404356,,0.99233466,1.0140858,0.11,15.807039999999999,15.807039999999999,8.626731,,14.837372,-0.8496636000000001,1.0,22.042273,70.985916,1.0,8.366599,1440,8.594238,8.484441,0.9859155000000001,9.234836,1.0140848,8.534744,,9.374940890699936,72,36.97642111778259
72,8.406457000000001,,0.99233466,1.0138896000000002,0.11,15.807039999999999,15.807039999999999,8.625757,,14.836085999999998,-0.6356753,1.0,14.757684,71.986115,1.0,8.426149,1460,8.594997,8.54318,0.98611116,9.221042,1.0138896000000002,8.555655,,9.39524690753667,73,37.97035288810729
73,8.408267,,0.99233466,1.0137,0.11,15.807039999999999,15.807039999999999,8.624578999999999,,14.831665,-0.43064755,1.0,14.522795,72.98631,1.0,8.485281,1480,8.595493,8.601519999999999,0.98630154,9.207436999999999,1.0136981,8.53858,,9.378147703587292,74,39.02584218978882
74,8.409930000000001,,0.99233466,1.0135144,0.11,15.807039999999999,15.807039999999999,8.623335,,14.861920000000001,-0.19653320000000002,1.0,17.114520000000002,73.986496,1.0,8.544004,1500,8.59587,8.659464,0.9864866,9.194014,1.0135144,8.531283,,9.372371388322724,75,39.807172060012824
75,8.410730000000001,,0.99233466,1.0133345999999999,0.11,15.807039999999999,15.807039999999999,8.621317,,14.869901,0.009936684,1.0,15.481926000000001,74.98668,1.0,8.602325,1520,8.595409,8.717024,0.98666686,9.180767999999999,1.0133326999999999,8.469952000000001,,9.306536139643509,76,40.57898640632629
76,8.412366,,0.99233466,1.0131588,0.11,15.807039999999999,15.807039999999999,8.620196,,14.864510000000001,0.19787519,1.0,14.468194,75.986855,1.0,8.6602545,1540,8.595809,8.774206,0.9868423000000001,9.167696000000001,1.0131578,8.535009,,9.375188170248228,77,41.2823166847229
77,8.413889,,0.99233466,1.0129888,0.11,15.807039999999999,15.807039999999999,8.619036999999999,,14.947257999999998,0.46899024,1.0,21.33195,76.987015,1.0,8.717798,1560,8.596122,8.831016,0.9870129999999999,9.154793,1.0129868,8.529753,,9.368687347550829,78,41.95252132415772
78,8.415186,,0.99233466,1.0128217,0.11,15.807039999999999,15.807039999999999,8.61772,,14.913295000000002,0.6186206999999999,1.0,12.277068,77.987175,1.0,8.774964,1580,8.596231,8.887464,0.98717946,9.142054,1.0128196,8.515007,,9.351140130192297,79,42.88581490516663
79,8.416702,,0.99233466,1.0126594,0.11,15.807039999999999,15.807039999999999,8.616686,,14.938238,0.8225662,1.0,16.921694,78.98733,1.0,8.831759,1600,8.596583,8.943555,0.9873415999999999,9.129475,1.0126584,8.535046000000001,,9.376978448631638,80,43.78416156768799
80,8.418136,,0.99233466,1.012501,0.11,15.807039999999999,15.807039999999999,8.615633,,14.969937,1.0288433000000001,1.0,17.518541,79.98749000000001,1.0,8.888193,1620,8.596874,8.999297,0.98749983,9.117052000000001,1.0125,8.531391000000001,,9.37264921036266,81,44.95473647117615
81,8.419727,,0.99233466,1.0123475,0.11,15.807039999999999,15.807039999999999,8.614796,,14.965886,1.1951071000000002,1.0,14.650170000000001,80.98764,1.0,8.94427,1640,8.597344999999999,9.054694999999999,0.98765415,9.104782,1.0123446,8.546969,,9.387188783503117,82,45.80430340766907
82,8.420192,,0.99233466,1.0121969000000002,0.11,15.807039999999999,15.807039999999999,8.612905,,14.978537,1.3739654,1.0,16.028257,81.9878,1.0,8.999999,1660,8.59671,9.109755999999999,0.98780483,9.092661,1.0121950000000002,8.457825,,9.290623985386134,83,46.65520071983338
83,8.420992,,0.99233466,1.0120492,0.11,15.807039999999999,15.807039999999999,8.611400999999999,,14.992457,1.5501331,1.0,16.1601,82.98795,1.0,9.055387,1680,8.596430999999999,9.164485,0.9879518,9.080685,1.0120482,8.486614999999999,,9.320380086601348,84,47.38547229766846
84,8.422752000000001,,0.99233466,1.0119064,0.11,15.807039999999999,15.807039999999999,8.610902000000001,,15.028746,1.7448457,1.0,18.088888,83.98810999999999,1.0,9.110435,1700,8.597132,9.218892,0.98809546,9.0688505,1.0119054,8.56888,,9.410246160349212,85,48.34909772872925
85,8.423483000000001,,0.99233466,1.0117664000000002,0.11,15.807039999999999,15.807039999999999,8.609435000000001,,15.029342999999999,1.9001813000000003,1.0,15.092020000000002,84.988235,1.0,9.165152,1720,8.596821,9.272977000000001,0.9882353000000001,9.057153999999999,1.0117645,8.484772999999999,,9.320303244227828,86,49.48210859298706
86,8.424147999999999,,0.99233466,1.0116295,0.11,15.807039999999999,15.807039999999999,8.607954,,15.01854,2.0405580000000003,1.0,14.101408,85.98836999999999,1.0,9.219544,1740,8.596463,9.326749000000001,0.9883721,9.045592999999998,1.0116285,8.480656,,9.312114551528893,87,50.5801146030426
87,8.42501,,0.99233466,1.0114954,0.11,15.807039999999999,15.807039999999999,8.60672,,15.047676999999998,2.2174337000000004,1.0,17.594172,86.98852,1.0,9.27362,1760,8.59632,9.380212,0.9885059000000002,9.034164,1.0114925,8.499325,,9.334559286177189,88,51.11257553100586
88,8.425966,,0.99233466,1.0113652,0.11,15.807039999999999,15.807039999999999,8.605621000000001,,15.070051999999999,2.3842232000000005,1.0,17.050426,87.98863,1.0,9.327378,1780,8.59629,9.4333725,0.9886363000000001,9.022865,1.0113633,8.508984,,9.345694131190614,89,51.72016859054565
89,8.42698,,0.99233466,1.0112379,0.11,15.807039999999999,15.807039999999999,8.6046295,,15.104501999999998,2.5598788,1.0,18.182001,88.98877,1.0,9.380832,1800,8.596333,9.486235,0.9887640999999999,9.011692,1.0112339,8.5162525,,9.353660763833764,90,52.65620017051697
90,8.428342,,0.99233466,1.0111125,0.11,15.807039999999999,15.807039999999999,8.604024,,15.0976095,2.6910849,1.0,14.488581,89.988884,1.0,9.43398,1820,8.596741,9.538803999999999,0.98888886,9.000642,1.0111105,8.549551,,9.389982877291354,91,53.318769216537476
91,8.429386000000001,,0.99233466,1.010991,0.11,15.807039999999999,15.807039999999999,8.6031475,,15.1212,2.849768,1.0,17.279057,90.98901,1.0,9.486834,1840,8.596847,9.591084,0.9890110000000001,8.989713,1.0109891,8.523425999999999,,9.361720717295764,92,53.870185375213616
92,8.430480000000001,,0.99233466,1.0108714,0.11,15.807039999999999,15.807039999999999,8.602362,,15.153394,3.0141463,1.0,18.126175,91.989136,1.0,9.539392,1860,8.597017,9.643081,0.9891305,8.978902,1.0108694999999999,8.530058,,9.369396168352038,93,54.25106287002564
93,8.43109,,0.99233466,1.0107539,0.11,15.807039999999999,15.807039999999999,8.601135000000001,,15.147916,3.1380388999999997,1.0,14.649315,92.98924,1.0,9.591661,1880,8.596721,9.6948,0.98924726,8.968206,1.0107518,8.487111,,9.321457342415359,94,55.02856707572937
