,IWMean,IWMax,LQGmu01,IWLastEpisode,LQGmu1,ReturnAbsMax,DenMISELogLast,MISE,ReturnMean,Bound,target_sum_log_mean,ReturnStepMax,DenMISEMeanLog,ReturnLastEpisode,SqrtESSClassic,LQGsigma,ReturnMin,TimeElapsed,DenMISELogFirst,IWFirstEpisode,IWMin,IWNorm2,TimestepsSoFar,URet,ReturnMax,Iteration,IWNorm1
16,1.6963803,15.927624,0.006,12.910841,0.062,17.044603,15.720547,15.631879000000001,15.669620499999999,51.98624,-90.80824,0.9999701999999999,13.771804999999999,9.107636,1.4065385,0.11,,33.518031120300286,17.306639999999998,,,20.503147,340,10.005317513581382,17.044603,17,28.838465000000003
17,0.8509392,9.855128,0.005,1.2461567,0.051,17.044603,16.338896,7.8533716,15.3027,43.878284,-76.586044,0.9999701999999999,13.928555,9.065039,1.4194013,0.11,,34.9658842086792,17.249481,,,10.791103,360,9.955944660960137,17.044603,18,15.316906
18,1.5694481000000002,21.496664000000003,0.005,21.496664000000003,0.05,17.044603,15.438265,14.320843,14.9754925,52.494602,-70.25758,0.9999701999999999,13.994372,9.08575,1.3395016000000002,0.11,,36.228060960769646,17.195414000000003,,,22.261648,380,9.979195806124046,17.044603,19,29.819513
19,0.044544585,0.7161715,0.003,0.17135644,0.031,17.044603,14.696751,0.40566263,14.68631,42.6718,-55.078014,0.9999701999999999,14.038503,9.191837,1.2098057,0.11,,37.45042657852173,17.144121,1.1345822e-34,,0.7363924,400,10.092431902755497,17.044603,20,0.89089173
20,1.354283,28.278318,0.003,28.278318,0.027,17.044603,13.493028,12.401156,14.423023,63.244983999999995,-49.905403,0.9999701999999999,13.96815,9.157297999999999,1.0057034,0.11,,38.83136320114136,17.095330999999998,1.0229012999999999e-32,,28.278655999999998,420,10.055827008120069,17.044603,21,28.439943
21,0.58847815,11.797188,0.002,1.1256853,0.023,17.044603,12.304725999999999,5.3880514999999995,14.183,52.19415,-45.62938,0.9999701999999999,13.887254,9.142508,1.0924604,0.11,,40.688529253005974,17.048810999999997,6.2291167e-31,,11.850791000000001,440,10.040855078187944,17.044603,22,12.94652
22,1.1603923999999999,5.1403403,-0.023,,-0.229,17.044603,6.139905000000001,19.467385999999998,13.968526999999998,38.21009,-229.33426,0.9999701999999999,13.528777,9.250143,2.7281983,0.11,,42.16509413719177,17.004358,1.5396031999999998e-18,,9.782656,460,10.16146728577237,17.044603,23,26.689024
23,0.95438355,6.998700599999999,-0.032,2.7984146e-05,-0.306,17.044603,-10.137485,16.147467000000002,14.070583,40.813164,-293.62012000000004,0.9999701999999999,12.546868,16.41788,2.0730739,0.11,,43.562095642089844,16.9618,,,11.048909,480,18.174360993218674,17.044603,24,22.905205
24,1.0562286,10.579884,-0.034,5.755205999999999,-0.324,17.044603,16.411293,17.878521,14.182462,44.208121999999996,-294.95508,0.9999701999999999,12.696782,16.867538,1.9420654999999998,0.11,,44.89984178543091,16.920977,,,13.596718,500,18.638406839902167,17.044603,25,26.405715999999998
25,1.0514243,12.527407,-0.036,6.4049487,-0.347,17.044603,15.064699,17.819124,14.288726,45.765358,-298.1157,0.9999701999999999,12.786096,16.945307,1.8297211,0.11,,46.780876636505134,16.881756,,,14.940546,520,18.718345117835852,17.044603,26,27.337032
26,0.16016704,3.5430973,-0.046,0.34009206,-0.433,17.06413,18.897448,2.7212036,14.391518,45.028853999999995,-330.801,0.9999701999999999,13.010157000000001,17.06413,1.2100031,0.11,,48.59212851524353,16.844017,,,3.5739660000000004,540,18.84203971230725,17.06413,27,4.32451
27,1.0267429,20.550755,-0.044,20.550755,-0.411,17.15245,13.799783999999999,17.56264,14.490123,55.86521,-308.79486,0.9999701999999999,13.00872,17.15245,1.3434438,0.11,,50.820359230041504,16.807648,,,21.399334,560,18.932682684987604,17.15245,28,28.748802
28,0.8381354999999999,12.026127,-0.05,10.932446,-0.459,17.15245,16.492489000000003,14.332166,14.578594,48.8271,-316.13086,0.9999979999999999,13.123351999999999,17.055807,1.4917365,0.11,,52.965882062911994,16.772555999999998,,,16.293715,580,18.83478031242538,17.15245,29,24.30593
29,1.0975614,9.060412,-0.044,7.483596,-0.411,17.172289000000003,10.210453999999999,18.76075,14.665051,43.271442,-287.2985,0.9999979999999999,13.017233000000001,17.172289000000003,2.101812,0.11,,54.58212518692017,16.738654999999998,,,15.665932000000002,600,18.950924634482405,17.172289000000003,30,32.926840000000006
30,0.89358854,8.018855,-0.046,3.4614934999999996,-0.428,17.172289000000003,9.324364,15.277306,14.742944,39.183640000000004,-284.4053,0.9999979999999999,12.898047,17.0797,2.1549462999999998,0.11,,56.437222480773926,16.705866,,,12.854726,620,18.85619470874052,17.172289000000003,31,27.701244
31,3.675418700000001e-08,1.0905989e-06,-0.104,6.895321e-08,-0.781,17.172289000000003,13.2517,6.270262e-07,14.816725,47.745975,-358.3606,0.9999979999999999,12.903917999999999,17.10398,1.0789781999999999,0.11,,58.24250197410584,16.674118,,,1.09301e-06,640,18.882574910252146,17.172289000000003,32,1.179334e-06
32,0.9970509,32.90268,-0.108,32.90268,-0.793,17.172289000000003,13.807058999999999,17.039402,14.885607,68.556274,-349.62354,0.9999979999999999,12.901447000000001,17.089802,1.0,0.11,,60.08294939994812,16.643345,,,32.90268,660,18.867704270205763,17.172289000000003,33,32.90268
33,0.98035187,17.015158,-0.104,16.316801,-0.78,17.175035,15.734392999999999,16.794922,14.952944,53.236664000000005,-336.14246,0.9999979999999999,12.976137,17.175035,1.4139035,0.11,,61.940913677215576,16.613493,,,23.574427,680,18.955278314591688,17.175035,34,33.331963
34,7.737534000000001e-07,2.5132718e-05,-0.215,3.0234855e-07,-0.975,17.175035,16.324679999999997,1.3285175e-05,15.016235,47.91755,-393.30817,0.9999979999999999,13.0664425,17.168179000000002,1.075287,0.11,,63.75009894371033,16.584505,,,2.5188503e-05,700,18.94839125095911,17.175035,35,2.708487e-05
35,0.47849882,17.225958,-0.242,17.225958,-0.986,17.221592,10.903867,8.240511999999999,15.077495,59.90529,-394.84143,0.9999979999999999,12.978984,17.221592,1.0,0.11,,65.71047568321228,16.556334,,,17.225958,720,19.002262211568922,17.221592,36,17.225958
36,1.0312475,21.426748,-0.234,21.426748,-0.983,17.221592,10.746005,17.675438,15.13151,54.483746,-380.204,0.9999979999999999,12.902542,17.076045999999998,1.4036173,0.11,,68.02652263641357,16.528934,,,27.184162,740,18.83825902959681,17.221592,37,38.15616
37,0.06715643,2.2700791000000002,-0.167,3.62614e-06,-0.933,17.221592,13.925023000000001,1.1560278,15.180304999999999,47.294937,-338.04337000000004,0.9999979999999999,12.925322,16.985699,1.1197659,0.11,,70.16994571685791,16.502266,,,2.2789981,760,18.74083247103257,17.221592,38,2.5519442999999997
38,0.7137199000000001,24.642592999999998,-0.149,24.642592999999998,-0.905,17.221592,14.049951,12.230249,15.230375,58.125533999999995,-319.58755,0.9999979999999999,12.930528,17.133049,1.1257099,0.11,,71.96058201789856,16.476292,,,24.726688,780,18.91098835967329,17.221592,39,27.835077000000002
39,0.87048703,17.527739999999998,-0.144,17.527739999999998,-0.897,17.221592,17.443562,14.885848999999999,15.276194,47.21622,-308.98553,0.9999979999999999,13.032926,17.063093,1.598026,0.11,,73.90543746948242,16.450974,,,21.789057,800,18.841627768398574,17.221592,40,34.81948
40,0.6595565,16.06063,-0.157,0.5389106,-0.919,17.221592,8.159051,11.285504,15.31749,46.221573,-307.56487999999996,0.9999979999999999,12.9082985,16.969389000000003,1.4788376,0.11,,75.96231675148009,16.426281,,,18.28586,820,18.745823506782667,17.221592,41,27.041816999999998
41,1.3456361000000001,13.143556,-0.109,0.72889745,-0.798,17.221592,12.276553,23.011374,15.36193,46.82998,-274.93207,0.9999979999999999,12.883500999999999,17.183956,2.1690931,0.11,,77.93221807479857,16.402184,,,26.05546,840,18.963903366369227,17.221592,42,56.51671999999999
42,0.76178485,11.017202000000001,-0.148,0.044206895,-0.903,17.221592,14.457723999999999,13.04732,15.402562,39.77218,-288.31406,0.9999979999999999,12.92468,17.109138,1.9332106,0.11,,79.13999247550964,16.378653,,,16.944221,860,18.88780882121349,17.221592,43,32.75675
43,0.8311379000000001,12.846299,-0.169,12.846299,-0.936,17.221592,14.339792999999998,14.229791,15.440485,40.499786,-291.04172,0.9999979999999999,12.950150500000001,17.071167000000003,1.9666839,0.11,,80.72456669807434,16.355663,,,18.594788,880,18.846669131881164,17.221592,44,36.57007
44,0.83458686,7.956308,-0.144,7.326221,-0.896,17.221592,14.849107,14.295881,15.479501999999998,34.94303,-272.94912999999997,0.9999979999999999,12.987136999999999,17.196215,2.5022714,0.11,,82.67956018447877,16.33319,,,15.008926,900,18.977913014982214,17.221592,45,37.556408000000005
45,4.1603332e-08,1.8731517e-06,-0.38,6.2918555e-23,-0.999,17.221592,15.164728,7.162844300000001e-07,15.516851,50.458046,-357.02853,0.9999979999999999,13.030019,17.197556,1.0239155,0.11,,84.6292669773102,16.31121,,,1.8735466e-06,920,18.979152595436094,17.221592,46,1.9183535e-06
46,1.2953838,60.883026,-0.369,60.883026,-0.999,17.221592,2.9686491000000004,21.719925,15.543453,73.38469,-345.73285,0.9999979999999999,12.794898,16.767174,1.0000002000000001,0.11,,86.92924904823303,16.289704999999998,,,60.883026,940,18.49751389757405,17.221592,47,60.883038
47,0.84897023,39.310238,-0.434,39.310238,-1.0,17.221592,13.353728,14.081501000000001,15.565047,63.953619999999994,-358.13858,0.9999979999999999,12.803235,16.579948,1.0359450000000001,0.11,,89.54368209838867,16.268652,,,39.336617,960,18.297430388069177,17.221592,48,40.750572
48,0.1282714,6.169491000000001,-0.527,0.115276314,-1.0,17.221592,14.784903,2.1271913,15.589717000000002,52.848890000000004,-376.48199999999997,0.9999979999999999,12.836292,16.77384,1.0185932,0.11,,91.30656957626344,16.248034,,,6.170568,980,18.502109177574887,17.221592,49,6.285299
49,1.2466003,58.48796,-0.548,58.48796,-1.0,17.221592,15.679757999999998,20.74979,15.610908499999999,69.332825,-373.92197000000004,0.9999979999999999,12.875782000000001,16.649283999999998,1.0634325,0.11,,93.55944395065308,16.227829999999997,,,58.612103000000005,1000,18.37150499416744,17.221592,50,62.330013
50,1.5474355,47.234629999999996,-0.556,47.234629999999996,-1.0,17.221592,6.3352585,25.71111,15.630244,61.89356,-368.2806,0.9999979999999999,12.744763,16.597070000000002,1.4278959999999998,0.11,,95.8523006439209,16.208026999999998,,,55.269577000000005,1020,18.31203243225234,17.221592,51,78.91920999999999
51,1.5521709,34.294846,-0.566,24.765219000000002,-1.0,17.221592,9.345957,25.79464,15.649432999999998,55.55559,-363.34157999999996,0.9999979999999999,12.682664,16.628021,1.7359921000000003,0.11,,97.95106148719788,16.18861,,,46.493809999999996,1040,18.34369523670196,17.221592,52,80.71288
52,1.604378,29.316975,-0.578,19.624111,-1.0,17.221592,11.749019,26.634975,15.666393,52.741905,-359.00177,0.9999979999999999,12.670069999999999,16.548399,1.9789678,0.11,,100.49977231025696,16.169560999999998,,,42.967873,1060,18.25808128582968,17.221592,53,85.032036
53,1.5076417,27.700045000000003,-0.594,6.936994599999999,-1.0,17.221592,18.157823999999998,25.035805,15.684923999999999,49.84359,-355.61966,0.9999979999999999,12.778317999999999,16.66703,2.0826032,0.11,,103.15204000473022,16.15087,,,39.091774,1080,18.384059161670038,17.221592,54,81.41265
54,1.6491900000000002,25.45584,-0.611,20.328638,-1.0,17.221592,11.068583,27.392752,15.702093,50.282654,-352.8298,0.9999979999999999,12.75283,16.629253,2.257099,0.11,,105.9161229133606,16.13252,,,40.186737,1100,18.346969897242708,17.221592,55,90.705444
55,1.4763591,24.32024,-0.639,1.015865,-1.0,17.221592,14.442981,24.521936,15.720485,47.993565000000004,-352.24088,0.9999979999999999,12.7909,16.731987,2.2011585,0.11,,108.57572746276855,16.114501999999998,,,37.560272,1120,18.45678319365201,17.221592,56,82.67611
56,,,0.122,,0.842,17.221592,13.257564000000002,,15.735769,6.843167299999999,-948.70294,0.9999979999999999,12.804378999999999,16.591686,7.5498343,0.11,,111.47838521003723,16.096802,,,7.549834599999999e-10,1140,18.306569074927665,17.221592,57,5.7e-09
57,,,0.122,,0.842,17.221592,-13.270782999999998,,15.617084,6.7839174,-935.0259,0.9999979999999999,12.337716,8.851992999999998,7.615773,0.11,,113.99906063079834,16.07941,,,7.615773e-10,1160,9.697337940299917,17.221592,58,5.8e-09
58,0.88816655,28.957534999999996,-0.244,,-0.986,17.221592,12.807161,15.146465,15.497461,48.12514,-349.6203,0.9999979999999999,12.328868,8.559386,1.5666115,0.11,,115.43944764137268,16.062314999999998,,,33.44915,1180,9.402912020307586,17.221592,59,52.401825
59,0.13265906,5.1793523,-0.271,,-0.992,17.221592,-13.304685000000001,2.2603562000000004,15.510985,38.033283000000004,-352.28583,0.9999979999999999,11.8978,16.308907,1.4442422,0.11,,117.77377247810364,16.04551,,,5.5112247000000005,1200,18.04511156225354,17.221592,60,7.9595437
60,0.2681297,13.194884,-0.292,13.194884,-0.995,17.221592,12.917203,4.527383,15.53372,46.900940000000006,-351.34753,0.9999979999999999,11.900364,16.897854000000002,1.2192693000000001,0.11,,119.71157479286194,16.028978,,,13.414519,1220,18.64797517454441,17.221592,61,16.355911
61,0.7952100999999999,34.43104,-0.291,34.43104,-0.995,17.221592,10.113415,13.341830999999999,15.553018,51.5887,-345.1882,0.9999979999999999,11.859527,16.730154000000002,1.3508236,0.11,,122.2130720615387,16.012718,,,36.498492999999996,1240,18.465665417986774,17.221592,62,49.30303
62,1.114787,32.427822,-0.368,3.284789,-0.999,17.221592,17.007305,18.657830999999998,15.570858,48.34333,-357.63287,0.9999979999999999,11.936039,16.676907,1.7404043999999999,0.11,,125.2587113380432,15.996718,,,40.3536,1260,18.412180674836733,17.221592,63,70.23158000000001
63,1.1736732,27.119083000000003,-0.347,27.119083000000003,-0.999,17.221592,13.170198000000001,19.664341,15.589928,46.453106,-346.9674,0.9999979999999999,11.954733000000001,16.791294,1.9285985,0.11,,128.11332678794858,15.980970000000001,,,38.948013,1280,18.5212146548448,17.221592,64,75.11508
64,0.7966661,14.647167999999999,-0.494,7.8867910000000006,-1.0,17.221592,16.358017,13.27825,15.606986,34.865795,-373.97687,0.9999979999999999,12.022969,16.698828,2.3932679,0.11,,130.84185886383057,15.965466000000001,,,21.637066,1300,18.41726868598179,17.221592,65,51.783295
65,1.0635765,17.5195,-0.464,17.5195,-1.0,17.221592,11.52171,17.725779,15.622562,39.32222,-361.76657,0.9999979999999999,12.011654,16.634974,2.3922814999999997,0.11,,133.37698650360107,15.950198,,,29.342717999999998,1320,18.35164505551912,17.221592,66,70.196045
66,1.3115405,16.093410000000002,-0.416,13.744330999999999,-1.0,17.221592,9.213980000000001,21.89659,15.639195999999998,41.545284,-345.95325,0.9999979999999999,11.969662,16.736994,2.6294253,0.11,,135.7869770526886,15.935160999999999,,,33.41917,1340,18.46689189244268,17.221592,67,87.873215
67,1.1718254,17.746354999999998,-0.361,13.980665,-0.999,17.221592,8.916474000000001,19.633293,15.656329000000001,39.771873,-328.69403,0.9999979999999999,11.927841,16.804182,2.5654624,0.11,,139.2161705493927,15.920345000000001,,,31.060337,1360,18.541757834912573,17.221592,68,79.68413000000001
68,1.1540368,24.288626,-0.315,19.606714,-0.997,17.221592,17.953539000000003,19.291382000000002,15.670945999999999,42.49807,-313.9798,0.9999979999999999,12.0164385,16.66498,2.2262880000000003,0.11,,142.100569486618,15.905745999999999,,,35.7674,1380,18.38792593566538,17.221592,69,79.62853
69,0.7801885999999999,25.740166000000002,-0.269,0.0029572742,-0.992,17.221592,12.014642,13.156463,15.685201999999999,41.615974,-300.0818,0.9999979999999999,12.017091,16.66882,1.8153781999999998,0.11,,145.30465197563169,15.891357000000001,,,30.083652,1400,18.39663001300948,17.221592,70,54.61320500000001
70,0.7983140999999999,19.270607000000002,-0.24,3.8904294999999998,-0.985,17.221592,11.183181,13.603604999999998,15.701873999999998,39.383575,-290.7875,0.9999979999999999,12.001266000000001,16.868907999999998,2.0040665,0.11,,147.81055307388306,15.877173,,,28.282644,1420,18.62721329900281,17.221592,71,56.6803
71,0.92426425,19.196302,-0.229,19.196302,-0.981,17.221592,12.292435000000001,15.820212,15.722256,41.257736,-284.86963,0.9999979999999999,12.001643,17.169342,2.0310457,0.11,,149.8921806812286,15.863187,,,32.764908,1440,18.944329205533972,17.221592,72,66.54703
72,0.87586933,26.26497,-0.214,2.5807376,-0.975,17.221592,12.655011,15.018849,15.73991,42.53763,-278.8903,0.9999979999999999,12.008425,17.0111,1.8774369999999998,0.11,,152.84138059616092,15.849394,,,34.056248,1460,18.77500015515765,17.221592,73,63.93846
73,0.5968227,15.417998999999998,-0.197,1.0506138,-0.964,17.221592,15.18462,10.235528,15.7545805,34.484592,-273.2596,0.9999979999999999,12.048525999999999,16.825512,2.1305885,0.11,,155.47369837760925,15.835788,,,20.728958,1480,18.579511994092947,17.221592,74,44.16488
74,0.9647683000000001,33.87788,-0.185,33.87788,-0.954,17.221592,14.800472000000001,16.50814,15.772205,43.2815,-268.66205,0.9999979999999999,12.079461,17.076412,1.9297084,0.11,,157.7334892749786,15.822365,,,37.496662,1500,18.84408250086904,17.221592,75,72.35762
75,0.86719,23.407782,-0.189,7.335799000000001,-0.957,17.221592,13.070574,14.839889000000001,15.789252,37.18935,-265.10297,0.9999979999999999,12.090803,17.067768,2.3116786,0.11,,161.0158729553223,15.809119,,,28.510208000000002,1520,18.846344944002254,17.221592,76,65.90644
76,0.9590245999999999,18.985292,-0.196,18.985292,-0.963,17.221592,16.441895000000002,16.371069,15.804044000000001,36.691759999999995,-261.85104,0.9999979999999999,12.1448765,16.928257000000002,2.5424714,0.11,,164.42410659790042,15.796047,,,29.044533,1540,18.68920734066617,17.221592,77,73.844894
77,0.8307616,14.205637,-0.243,0.013290073999999999,-0.986,17.221592,15.295857,14.103423000000001,15.820472,33.84475,-263.85056000000003,0.9999979999999999,12.184019000000001,17.085388000000002,2.6170874,0.11,,167.52001094818115,15.783144,,,24.760123999999998,1560,18.860582375337,17.221592,78,64.79941
78,0.8952445,12.606194,-0.231,10.769896000000001,-0.982,17.221592,18.866716,15.2120285,15.833755499999999,33.632515000000005,-258.4397,0.9999979999999999,12.2659645,16.869831,2.8047452,0.11,,170.82676053047183,15.770404999999998,,,25.215948,1580,18.623505654386094,17.221592,79,70.72431
79,0.8633474,17.845886,-0.266,3.0522267999999997,-0.992,17.221592,10.534315,14.562189000000002,15.846024,35.873295,-260.67474,0.9999979999999999,12.2425,16.815277,2.4243124,0.11,,173.98455238342285,15.757826999999999,,,28.489643,1600,18.565698729182547,17.221592,80,69.06779499999999
80,1.0760535,15.4747715,-0.437,9.514182e-10,-1.0,17.221592,9.865984,17.956226,15.858026500000001,36.266293,-292.92422,0.9999979999999999,12.210853,16.81823,2.8216596000000003,0.11,,177.02589011192322,15.745404,,,30.889740000000003,1620,18.56108333885493,17.221592,81,87.16033
81,0.82393533,19.532137,-0.3,0.023848945,-0.996,17.221592,17.519758,13.789012,15.866978,35.74009,-260.25473,0.9999979999999999,12.275792,16.592041000000002,2.3536330000000003,0.11,,181.7262842655182,15.733132999999999,,,28.705708,1640,18.304224150413532,17.221592,82,67.5627
82,0.91960955,11.737541,-0.171,7.890497e-14,-0.939,17.221592,14.825282000000001,15.732598000000001,15.87698,33.233727,-242.51523999999998,0.9999979999999999,12.303803,16.697226999999998,2.9520824,0.11,,184.85005068778992,15.721012,,,25.855509,1660,18.432957384365505,17.221592,83,76.32759
83,0.9554927,9.810526,-0.16,7.4893293000000005,-0.924,17.221592,10.463786,16.35332,15.890882999999999,32.750454,-240.12012000000001,0.9999979999999999,12.280478500000001,17.044792,3.1508417,0.11,,190.2643530368805,15.709036,,,25.472998,1680,18.820582704800977,17.221592,84,80.26138
84,0.055604834000000006,2.6369743,-0.068,9.452516e-07,-0.594,17.221592,14.255419,0.94717085,15.904368,31.31565,-269.5389,0.9999979999999999,12.302752,17.037169,1.7012631,0.11,,195.2516939640045,15.697201999999999,,,2.7781775,1700,18.81319328722111,17.221592,85,4.726411
85,0.70244443,56.27469,-0.066,56.27469,-0.576,17.221592,9.903857,12.048842,15.918973999999999,60.209656,-267.9267,0.9999979999999999,12.263939,17.160484,1.0727555,0.11,,200.56883907318115,15.685506,,,56.31313299999999,1720,18.940675114436733,17.221592,86,60.410219999999995
86,0.60614353,43.808716,-0.071,1.7971115000000002,-0.615,17.221592,13.669196,10.391852,15.933189000000002,53.54225,-260.99953999999997,0.9999979999999999,12.274998,17.155647000000002,1.1973186000000002,0.11,,203.50042295455933,15.673944,,,44.043827,1740,18.934484237639747,17.221592,87,52.73449
87,0.73530966,28.420121999999996,-0.069,28.420121999999996,-0.602,17.221592,14.968668,12.621146000000001,15.947504,44.755516,-259.04117,0.9999979999999999,12.300094,17.192928,1.6077731000000002,0.11,,208.28064060211184,15.662517000000001,,,40.24651,1760,18.974800329470565,17.221592,88,64.70725
88,0.8933141,24.231964,-0.072,23.294764999999998,-0.619,17.221592,13.258304,15.331332999999999,15.961254,41.87905,-254.30633999999998,0.9999979999999999,12.306975,17.171246,1.9461096999999998,0.11,,211.98679852485657,15.6512165,,,40.85328,1780,18.95219554011091,17.221592,89,79.50496
89,0.78442764,17.089134,-0.067,17.089134,-0.588,17.221592,15.431909,13.44749,15.973703,36.522655,-254.1819,0.9999979999999999,12.339574,17.081652,2.2389777000000004,0.11,,216.23138451576236,15.640042999999999,,,31.531574,1800,18.861670992088527,17.221592,90,70.59849
90,0.93727446,11.881768,-0.234,9.579725e-27,-0.983,17.221592,-4.1807184,15.892335000000001,15.986006,32.617447,-226.54391,0.9999979999999999,12.155116,17.093177999999998,3.0890539,0.11,,221.4173052310944,15.628994,,,27.611036,1820,18.86980294171828,17.221592,91,85.29198000000001
91,1.00778,17.929235000000002,-0.317,0.007276576999999999,-0.997,17.221592,15.275657999999998,16.849306,15.995729999999998,36.44793,-239.50307999999998,0.9999979999999999,12.187947,16.88062,2.6361432000000002,0.11,,226.49707055091858,15.618065,,,35.170986,1840,18.627607830619308,17.221592,92,92.71576
92,1.1471661,15.974142,-0.332,15.190767999999998,-0.998,17.221592,17.024754,19.181711,16.003181,36.439228,-240.0441,0.9999979999999999,12.239389,16.68881,2.9937549,0.11,,230.88822865486145,15.607253,,,35.636333,1860,18.420776922437785,17.221592,93,106.68645
93,0.76528054,12.461169,-0.215,0.0025142357,-0.975,17.221592,14.064529,13.030471,16.011734,29.910519,-216.64569,0.9999979999999999,12.259715,16.807076000000002,3.0607011,0.11,,234.70649003982544,15.596559,,,23.503232999999998,1880,18.546835241909626,17.221592,94,71.93637
