,LQGmu1,IWNorm2,ReturnAbsMax,DenMISEMeanLog,ReturnMin,URet,IWMin,MISE,ReturnMax,IWMax,TimestepsSoFar,ReturnLastEpisode,Bound,TimeElapsed,SqrtESSClassic,IWFirstEpisode,IWLastEpisode,DenMISELogFirst,ReturnStepMax,ReturnMean,Iteration,LQGmu01,IWNorm1,LQGsigma,target_sum_log_mean,DenMISELogLast,IWMean
10,0.997,3.3,15.807039999999999,12.150229,,9.38625892358411,,7.675859,15.807039999999999,1.1,220,8.545993,23.482899,16.928578853607178,3.0,,1.1,11.113605999999999,0.99233466,9.197633999999999,11,0.32,9.9,0.11,-89.69345,20.825745,0.9
11,0.997,3.449757,15.807039999999999,12.452988000000001,,9.379479220727518,,7.754295,15.807039999999999,1.090909,240,8.538658,22.75017,17.485737085342407,3.1622777,,1.090909,11.026595,0.99233466,9.142719,12,0.32,10.909089999999999,0.11,-80.88819000000001,15.882651999999998,0.9090908000000001
12,0.997,3.5930092000000005,15.807039999999999,12.967692,,9.360806005529788,,7.8184457,15.807039999999999,1.0833335,260,8.524119,22.116451,18.2108154296875,3.3166248999999994,,1.0833324,10.946552,0.99233466,9.095135,13,0.32,11.916664,0.11,-73.18028000000001,19.234545,0.91666645
13,0.997,3.7305714999999995,15.807039999999999,13.207106,,9.301084130393486,,7.8685946,15.807039999999999,1.0769233,280,8.470346000000001,21.557894,19.06281137466431,3.4641016000000002,,1.0769233,10.872444,0.99233466,9.050507000000001,14,0.32,12.923079,0.11,-66.77623,16.402418,0.92307705
14,0.997,3.8630898,15.807039999999999,12.753071,,9.356480528754362,,7.915412,15.807039999999999,1.0714288,300,8.524075999999999,21.067664999999998,19.85856819152832,3.6055512000000003,,1.0714288,10.803452,0.99233466,9.015411,15,0.32,13.928567999999999,0.11,-61.88834,6.4731793,0.92857116
15,0.997,3.9911022000000003,15.807039999999999,12.98348,,9.37736215181045,,7.957103,15.807039999999999,1.0666671,320,8.540718,20.63093,20.633423805236816,3.7416577000000006,,1.0666671,10.738913,0.99233466,8.985743,16,0.32,14.933338000000001,0.11,-56.984356000000005,16.510809,0.93333364
16,0.997,4.1150459999999995,15.807039999999999,13.140497,,9.376705631716883,,7.993453,15.807039999999999,1.0625004999999998,340,8.538686,20.237534,21.447528362274173,3.8729837,,1.0625004999999998,10.6782875,0.99233466,8.959446,17,0.32,15.937505999999999,0.11,-52.704113,15.719211999999999,0.93750036
17,0.997,4.235294000000001,15.807039999999999,13.391994,,9.384558070745626,,8.025757,15.807039999999999,1.0588245,360,8.542669,19.881035,22.2638099193573,4.0000005,,1.0588226,10.62113,0.99233466,8.936291,18,0.32,16.941177,0.11,-48.787945,17.729765,0.94117653
18,0.997,4.352168,15.807039999999999,13.422364000000002,,9.364743809008043,,8.05372,15.807039999999999,1.0555558999999999,380,8.529069999999999,19.55503,23.250993251800537,4.123106,,1.0555558999999999,10.567062,0.99233466,8.914859,19,0.32,17.94445,0.11,-45.479009999999995,14.027704,0.9444448000000001
19,0.997,4.465936699999999,15.807039999999999,13.549895999999999,,9.381070278028718,,8.079421,15.807039999999999,1.0526327,400,8.542089,19.256685,24.08395409584045,4.242641000000001,,1.0526307,10.515769,0.99233466,8.89622,20,0.32,18.947364999999998,0.11,-42.401073,16.028444,0.94736826
20,0.997,4.5768433,15.807039999999999,13.728735,,9.348091654525565,,8.1009445,15.807039999999999,1.0500003,420,8.509901,18.980097,24.68707370758057,4.3588986,,1.0499998,10.466978999999998,0.99233466,8.877824,21,0.32,19.949997,0.11,-39.553078,17.358027,0.94999987
21,0.997,4.685096,15.807039999999999,13.796992999999999,,9.375719891836804,,8.121761,15.807039999999999,1.0476192,440,8.538034,18.725445,25.80203366279602,4.472136,,1.0476192,10.420459,0.99233466,8.862378999999999,22,0.32,20.952385,0.11,-37.058537,15.280323000000001,0.95238113
22,0.997,4.790875,15.807039999999999,13.819376,,9.382886654201428,,8.140991,15.807039999999999,1.0454555,460,8.544834,18.489128,26.7135751247406,4.582575299999999,,1.0454545,10.376007000000001,0.99233466,8.848573,23,0.32,21.954546,0.11,-34.82104,14.359319000000001,0.9545455
23,0.997,4.894346700000001,15.807039999999999,14.048617000000002,,9.34760561356085,,8.1571455,15.807039999999999,1.0434793,480,8.512551,18.26736,27.31677794456482,4.690416,,1.0434793,10.333447,0.99233466,8.834572,24,0.32,22.956522,0.11,-32.56145,19.366575,0.95652175
24,0.997,4.995658000000001,15.807039999999999,14.026812,,9.320376335336157,,8.17102,15.807039999999999,1.0416676999999999,500,8.490112,18.059006,28.165869951248172,4.795832,,1.0416667,10.292625,0.99233466,8.820793,25,0.32,23.958336,0.11,-30.715488,13.546857999999999,0.95833343
25,0.997,5.094939,15.807039999999999,14.241135,,9.380775458959569,,8.185746,15.807039999999999,1.0400001,520,8.539197,17.865541,28.995962381362915,4.8989797,,1.0400001,10.253405,0.99233466,8.809963,26,0.32,24.960003,0.11,-28.777195000000003,19.640852,0.9600001
26,0.997,5.192309,15.807039999999999,14.308672,,9.365661980522473,,8.198783,15.807039999999999,1.0384619000000002,540,8.524643,17.683006,29.662046194076535,5.0,,1.0384619000000002,10.215665,0.99233466,8.799396,27,0.32,25.961544,0.11,-27.113512,16.10458,0.9615386999999999
27,0.997,5.287871400000001,15.807039999999999,14.339875,,9.323470184373562,,8.209457,15.807039999999999,1.0370378,560,8.487088,17.509504,30.438819885253906,5.0990195,,1.0370368,10.1792965,0.99233466,8.788241000000001,28,0.32,26.96296,0.11,-25.600275,15.220777499999999,0.9629628
28,0.997,5.38173,15.807039999999999,14.154487,,9.31608755556689,,8.219233000000001,15.807039999999999,1.0357144,580,8.483118,17.345432000000002,31.33398985862732,5.196152,,1.0357144,10.144205,0.99233466,8.7777195,29,0.32,27.964289,0.11,-24.405931,9.000592999999999,0.9642858
29,0.997,5.473967,15.807039999999999,14.230463,,9.373132889874997,,8.230025,15.807039999999999,1.0344834,600,8.532307000000001,17.191776,32.288754224777215,5.2915025,,1.0344824000000001,10.110304,0.99233466,8.76954,30,0.32,28.965511,0.11,-23.042289999999998,16.469463,0.96551704
30,0.997,5.564669599999999,15.807039999999999,13.951215,,9.30904521639176,,8.2382345,15.807039999999999,1.0333347,620,8.476275999999999,17.044117,33.20641374588013,5.385164700000001,,1.0333332,10.077514,0.99233466,8.760079,31,0.32,29.966663,0.11,-22.11702,5.608235,0.9666665999999999
31,0.997,5.65391,15.807039999999999,14.060070999999999,,9.403708882854401,,8.248778999999999,15.807039999999999,1.0322591,640,8.565071000000001,16.906651999999998,34.25218629837036,5.4772253,,1.0322591,10.045766,0.99233466,8.753985,32,0.32,30.967740000000003,0.11,-20.878998,17.467922,0.96774185
32,0.997,5.7417555,15.807039999999999,13.930067999999999,,9.319472940863065,,8.256294,15.807039999999999,1.0312506,660,8.48932,16.77338,35.24009466171265,5.5677642999999994,,1.0312496,10.014994,0.99233466,8.745965,33,0.32,31.968742,0.11,-19.948334,9.802175,0.96874976
33,0.997,5.8282742999999995,15.807039999999999,14.041070999999999,,9.356596991702737,,8.264274,15.807039999999999,1.030304,680,8.519513,16.647223,36.38973331451415,5.656854599999999,,1.030304,9.985141,0.99233466,8.739305,34,0.32,32.9697,0.11,-18.83911,17.735428,0.96969706
34,0.997,5.913521299999999,15.807039999999999,14.043026000000001,,9.341300393167133,,8.271312,15.807039999999999,1.0294121999999999,700,8.503587,16.526267999999998,37.418896913528435,5.744562999999999,,1.0294121999999999,9.956153,0.99233466,8.732569999999999,35,0.32,33.970596,0.11,-17.896027,14.139793,0.97058845
35,0.997,5.9975510000000005,15.807039999999999,14.029879000000001,,9.386840195184648,,8.279152,15.807039999999999,1.0285720999999999,720,8.545694000000001,16.411807999999997,38.36647605895996,5.830952,,1.0285711,9.927982,0.99233466,8.72738,36,0.32,34.97143,0.11,-17.02038,13.599097,0.97142863
36,0.997,6.0804160000000005,15.807039999999999,13.867466,,9.296898599416485,,8.284253999999999,15.807039999999999,1.0277779,740,8.462833,16.299887,39.704824686050415,5.9160794999999995,,1.0277779,9.900583000000001,0.99233466,8.72023,37,0.32,35.972225,0.11,-16.342083,8.049182,0.9722223
37,0.997,6.162163,15.807039999999999,13.862282,,9.397553280039904,,8.291598,15.807039999999999,1.0270274,760,8.555984500000001,16.195118,40.866172790527344,6.0,,1.0270274,9.873916,0.99233466,8.715907000000001,38,0.32,36.972977,0.11,-15.550849,13.698181,0.97297305
38,0.997,6.2428360000000005,15.807039999999999,13.920454000000001,,9.389780464187712,,8.29839,15.807039999999999,1.0263165,780,8.549733,16.094376,41.950858116149895,6.0827622,,1.0263145,9.8479395,0.99233466,8.711646,39,0.32,37.973686,0.11,-14.737135999999998,16.157989999999998,0.97368425
39,0.997,6.3224764,15.807039999999999,13.981914999999999,,9.40263232620272,,8.305147,15.807039999999999,1.0256413,800,8.561886,15.9978695,43.252055168151855,6.164414,,1.0256413,9.822622,0.99233466,8.707902,40,0.32,38.97436,0.11,-13.957942000000001,16.405262,0.97435904
40,0.997,6.4011226,15.807039999999999,13.976633999999999,,9.302032869204423,,8.309252,15.807039999999999,1.0250009,820,8.469389,15.902707999999999,44.542070150375366,6.244998000000001,,1.025,9.797930000000001,0.99233466,8.702085,41,0.32,39.975,0.11,-13.280536999999999,13.790989000000001,0.97499996
41,0.997,6.4788120000000005,15.807039999999999,13.866063,,9.382904138090698,,8.314883,15.807039999999999,1.024391,840,8.540152,15.81282,45.99660325050354,6.324555999999999,,1.0243901,9.773831,0.99233466,8.698229,42,0.32,40.975609999999996,0.11,-12.740958000000001,9.357688000000001,0.9756097
42,0.997,6.555581599999999,15.807039999999999,13.867811999999999,,9.354299643133466,,8.319662,15.807039999999999,1.02381,860,8.515492,15.725597,46.96999955177307,6.403124,,1.0238091,9.750301,0.99233466,8.693978999999999,43,0.32,41.9762,0.11,-12.119328,13.965587,0.9761907
43,0.997,6.631455,15.807039999999999,13.881479,,9.375690697683655,,8.324738,15.807039999999999,1.0232565,880,8.538002,15.641975,47.86515974998474,6.4807405,,1.0232556000000002,9.727312,0.99233466,8.690434,44,0.32,42.976738,0.11,-11.51398,14.493016,0.97674406
44,0.997,6.7064699999999995,15.807039999999999,13.881345000000001,,9.38984497337242,,8.329879,15.807039999999999,1.0227287,900,8.550980000000001,15.561532000000001,48.73500418663025,6.5574384000000006,,1.0227268,9.704839,0.99233466,8.687335000000001,45,0.32,43.977264,0.11,-10.948755,13.898646,0.97727257
45,0.997,6.780654400000001,15.807039999999999,14.020304999999999,,9.409329969481332,,8.335167,15.807039999999999,1.0222235999999998,920,8.56782,15.484169,49.60024952888489,6.633249799999999,,1.0222216999999998,9.68286,0.99233466,8.684737,46,0.32,44.977776,0.11,-10.269036999999999,20.296229999999998,0.9777777
46,0.997,6.8540344,15.807039999999999,14.025092,,9.34769104568057,,8.339006,15.807039999999999,1.0217402,940,8.511736,15.408129999999998,50.736611127853394,6.708203999999999,,1.0217392,9.661354,0.99233466,8.681056,47,0.32,45.97826,0.11,-9.746526,14.267467499999999,0.9782609
47,0.997,6.926634299999999,15.807039999999999,14.063165,,9.339450443722802,,8.342497999999999,15.807039999999999,1.0212774,960,8.503142,15.33436,51.77842664718628,6.7823305,,1.0212765,9.640301,0.99233466,8.67735,48,0.32,46.97872,0.11,-9.212319,15.874376000000002,0.97872335
48,0.997,6.9984803,15.807039999999999,14.156811,,9.41429933385783,,8.347239,15.807039999999999,1.0208344,980,8.570041999999999,15.264319,53.29864072799682,6.8556550000000005,,1.0208324,9.619681,0.99233466,8.675158999999999,49,0.32,47.979168,0.11,-8.642811,18.673060999999997,0.9791667
49,0.997,7.069594400000001,15.807039999999999,14.216879999999998,,9.356211584451136,,8.35068,15.807039999999999,1.0204091,1000,8.515929,15.195329999999998,54.520363330841064,6.9282026,,1.020408,9.599478999999999,0.99233466,8.671975,50,0.32,48.979584,0.11,-8.125928,17.181116,0.97959167
50,0.997,7.14,15.807039999999999,14.3114805,,9.385754874010336,,8.354541000000001,15.807039999999999,1.0200014000000002,1020,8.543688000000001,15.128987,55.83803462982178,6.9999994999999995,,1.0199995000000002,9.579676,0.99233466,8.66946,51,0.32,49.979996,0.11,-7.592442999999999,19.061922,0.9799999
51,0.997,7.209715400000001,15.807039999999999,14.375727,,9.353142193709877,,8.357702,15.807039999999999,1.0196085,1040,8.515779,15.064060999999999,57.211181640625,7.0710683,,1.0196085,9.560258000000001,0.99233466,8.666505,52,0.32,50.98039,0.11,-7.1062107,17.672237,0.9803921
52,0.997,7.278764,15.807039999999999,14.437628,,9.397103616511508,,8.361528999999999,15.807039999999999,1.0192313,1060,8.556675,15.001814000000001,58.68595719337464,7.141429,,1.0192313,9.541209,0.99233466,8.664433,53,0.32,51.980774,0.11,-6.638261999999999,17.676119,0.98076934
53,0.997,7.347161,15.807039999999999,14.441779,,9.340043875000587,,8.364186,15.807039999999999,1.0188688,1080,8.502367,14.940311999999999,60.098902463912964,7.211103,,1.0188679,9.522517,0.99233466,8.661431,54,0.32,52.98113299999999,0.11,-6.243115,14.681004000000001,0.9811321
54,0.997,7.4149265,15.807039999999999,14.494457,,9.424049457526603,,8.368212,15.807039999999999,1.01852,1100,8.5815735,14.882005,61.71923613548279,7.2801089999999995,,1.0185181,9.5041685,0.99233466,8.659979,55,0.32,53.981472,0.11,-5.81367,17.357935,0.9814813
55,0.997,7.482078,15.807039999999999,14.452072,,9.308995940800846,,8.370196,15.807039999999999,1.018182,1120,8.47728,14.823393,63.42860460281372,7.3484693,,1.018182,9.48615,0.99233466,8.656716000000001,56,0.32,54.98181999999999,0.11,-5.492757,12.139434,0.9818181999999999
56,0.997,7.5486317,15.807039999999999,14.529976000000001,,9.349899504317376,,8.372732000000001,15.807039999999999,1.0178578,1140,8.512217999999999,14.766995999999999,64.69350457191467,7.416197299999999,,1.0178578,9.468451,0.99233466,8.6541815,57,0.32,55.98214300000001,0.11,-5.0643167,18.910719,0.98214287
57,0.997,7.6146006999999996,15.807039999999999,14.497557,,9.331260858837402,,8.374888,15.807039999999999,1.0175452,1160,8.495722,14.711803,65.88938570022583,7.483314,,1.0175433,9.451058,0.99233466,8.651449000000001,58,0.32,56.98245,0.11,-4.7582949999999995,12.667529,0.982456
58,0.997,7.6800046,15.807039999999999,14.411874,,9.338051412462363,,8.377078,15.807039999999999,1.0172425999999999,1180,8.501843,14.658159,67.29698300361632,7.549834,,1.0172416,9.433964,0.99233466,8.648914,59,0.32,57.982758,0.11,-4.517021,9.459738,0.9827585999999999
59,0.997,7.7448545,15.807039999999999,14.435342000000002,,9.3692431481624,,8.379669999999999,15.807039999999999,1.0169496999999998,1200,8.52993,14.606368,69.01195907592772,7.615773,,1.0169496999999998,9.417157000000001,0.99233466,8.646931,60,0.32,58.98305500000001,0.11,-4.177504,15.837198,0.98305094
60,0.997,7.809164,15.807039999999999,14.51564,,9.415595207956292,,8.38288,15.807039999999999,1.0166684000000001,1220,8.572375,14.556582999999998,70.31119203567505,7.681146000000001,,1.0166664,9.400627,0.99233466,8.645708,61,0.32,59.98333,0.11,-3.7915275,19.350538,0.9833333000000001
61,0.997,7.872948599999999,15.807039999999999,14.606144,,9.400091639252539,,8.385767999999999,15.807039999999999,1.0163950000000002,1240,8.559016999999999,14.507807999999999,71.42079544067383,7.7459674,,1.0163931000000002,9.384367,0.99233466,8.644311,62,0.32,60.98360400000001,0.11,-3.4052153,20.143555,0.9836065
62,0.997,7.936222,15.807039999999999,14.601015,,9.369669113815856,,8.388065,15.807039999999999,1.0161295,1260,8.528138,14.459717000000001,72.96596240997314,7.8102503,,1.0161295,9.368366,0.99233466,8.642466,63,0.32,61.983880000000006,0.11,-3.1239362,14.299414,0.9838710999999999
63,0.997,7.998993400000001,15.807039999999999,14.615085999999998,,9.323512561027526,,8.389702,15.807039999999999,1.0158737,1280,8.491222,14.412189499999998,74.97944855690001,7.8740087,,1.0158737,9.352618,0.99233466,8.640102,64,0.32,62.984142000000006,0.11,-2.8324156000000005,15.517648999999999,0.9841271999999999
64,0.997,8.061274000000001,15.807039999999999,14.583518,,9.363060386034242,,8.391799,15.807039999999999,1.0156257,1300,8.523937,14.366299,76.65449166297913,7.9372544000000005,,1.0156246,9.337114,0.99233466,8.638316,65,0.32,63.98438,0.11,-2.5950767999999997,12.579066000000001,0.98437506
65,0.997,8.123078,15.807039999999999,14.663329999999998,,9.380978589390264,,8.394072999999999,15.807039999999999,1.0153855,1320,8.539446,14.3217125,78.07297778129579,8.000001,,1.0153855,9.321847,0.99233466,8.636819000000001,66,0.32,64.984634,0.11,-2.2545147,19.866754999999998,0.9846156999999999
66,0.997,8.184413000000001,15.807039999999999,14.739988,,9.3517682968025,,8.395922,15.807039999999999,1.015153,1340,8.516285,14.277788000000001,79.36839985847473,8.062257,,1.015153,9.306808,0.99233466,8.635019,67,0.32,65.98484,0.11,-1.9248985,19.814768,0.9848484000000001
67,0.997,8.245292999999998,15.807039999999999,14.761169,,9.352665973178784,,8.3977,15.807039999999999,1.0149266,1360,8.515055,14.234836999999999,80.65858459472656,8.124039,,1.0149266,9.291994,0.99233466,8.633255,68,0.32,66.98508000000001,0.11,-1.6582043999999998,16.195467,0.98507464
68,0.997,8.305725,15.807039999999999,14.749947,,9.377371991741194,,8.399799,15.807039999999999,1.0147069,1380,8.540445,14.1932125,82.17154026031494,8.185352,,1.0147059,9.277395,0.99233466,8.631910000000001,69,0.32,67.98528,0.11,-1.4310370000000001,14.001766,0.985294
69,0.997,8.365722,15.807039999999999,14.731926999999999,,9.303932781030998,,8.4008045,15.807039999999999,1.0144940999999998,1400,8.469144,14.151461,83.7518594264984,8.246211,,1.014492,9.263005999999999,0.99233466,8.629584,70,0.32,68.985504,0.11,-1.2174844,13.503252999999999,0.9855072
70,0.997,8.425289999999999,15.807039999999999,14.736094,,9.354424395561812,,8.4024935,15.807039999999999,1.0142870000000002,1420,8.5189495,14.111325,85.92505502700806,8.306624000000001,,1.0142851000000002,9.248821000000001,0.99233466,8.628026,71,0.32,69.98572,0.11,-0.98827225,15.042344,0.9857143
71,0.997,8.484441,15.807039999999999,14.837372,,9.374940890699936,,8.404356,15.807039999999999,1.0140858,1440,8.534744,14.072265,87.55603790283203,8.366599,,1.0140848,9.234836,0.99233466,8.626731,72,0.32,70.985916,0.11,-0.6682095,22.042273,0.9859155000000001
72,0.997,8.54318,15.807039999999999,14.836085999999998,,9.39524690753667,,8.406457000000001,15.807039999999999,1.0138896000000002,1460,8.555655,14.034309,89.70938062667847,8.426149,,1.0138896000000002,9.221042,0.99233466,8.625757,73,0.32,71.986115,0.11,-0.45670685,14.757684,0.98611116
73,0.997,8.601519999999999,15.807039999999999,14.831665,,9.378147703587292,,8.408267,15.807039999999999,1.0137,1480,8.53858,13.996901000000001,92.13759636878969,8.485281,,1.0136981,9.207436999999999,0.99233466,8.624578999999999,74,0.32,72.98631,0.11,-0.25409760000000003,14.522795,0.98630154
74,0.997,8.659464,15.807039999999999,14.861920000000001,,9.372371388322724,,8.409930000000001,15.807039999999999,1.0135144,1500,8.531283,13.960151999999999,94.01408529281616,8.544004,,1.0135144,9.194014,0.99233466,8.623335,75,0.32,73.986496,0.11,-0.02233724,17.114520000000002,0.9864866
75,0.997,8.717024,15.807039999999999,14.869901,,9.306536139643509,,8.410730000000001,15.807039999999999,1.0133345999999999,1520,8.469952000000001,13.923324,96.03948330879213,8.602325,,1.0133326999999999,9.180767999999999,0.99233466,8.621317,76,0.32,74.98668,0.11,0.1818406,15.481926000000001,0.98666686
76,0.997,8.774206,15.807039999999999,14.864510000000001,,9.375188170248228,,8.412366,15.807039999999999,1.0131588,1540,8.535009,13.888085,97.4417815208435,8.6602545,,1.0131578,9.167696000000001,0.99233466,8.620196,77,0.32,75.986855,0.11,0.36754817,14.468194,0.9868423000000001
77,0.997,8.831016,15.807039999999999,14.947257999999998,,9.368687347550829,,8.413889,15.807039999999999,1.0129888,1560,8.529753,13.853464,99.41734623908995,8.717798,,1.0129868,9.154793,0.99233466,8.619036999999999,78,0.32,76.987015,0.11,0.6364879,21.33195,0.9870129999999999
78,0.997,8.887464,15.807039999999999,14.913295000000002,,9.351140130192297,,8.415186,15.807039999999999,1.0128217,1580,8.515007,13.819324499999999,101.42376255989076,8.774964,,1.0128196,9.142054,0.99233466,8.61772,79,0.32,77.987175,0.11,0.78399813,12.277068,0.98717946
79,0.997,8.943555,15.807039999999999,14.938238,,9.376978448631638,,8.416702,15.807039999999999,1.0126594,1600,8.535046000000001,13.786088000000001,103.29589343070984,8.831759,,1.0126584,9.129475,0.99233466,8.616686,80,0.32,78.98733,0.11,0.98587644,16.921694,0.9873415999999999
80,0.997,8.999297,15.807039999999999,14.969937,,9.37264921036266,,8.418136,15.807039999999999,1.012501,1620,8.531391000000001,13.753429,105.53124642372131,8.888193,,1.0125,9.117052000000001,0.99233466,8.615633,81,0.32,79.98749000000001,0.11,1.1901358,17.518541,0.98749983
81,0.997,9.054694999999999,15.807039999999999,14.965886,,9.387188783503117,,8.419727,15.807039999999999,1.0123475,1640,8.546969,13.721570999999999,107.04359412193298,8.94427,,1.0123446,9.104782,0.99233466,8.614796,82,0.32,80.98764,0.11,1.3544326,14.650170000000001,0.98765415
82,0.997,9.109755999999999,15.807039999999999,14.978537,,9.290623985386134,,8.420192,15.807039999999999,1.0121969000000002,1660,8.457825,13.689205,109.07667899131776,8.999999,,1.0121950000000002,9.092661,0.99233466,8.612905,83,0.32,81.9878,0.11,1.5313714,16.028257,0.98780483
83,0.997,9.164485,15.807039999999999,14.992457,,9.320380086601348,,8.420992,15.807039999999999,1.0120492,1680,8.486614999999999,13.657778,111.3145718574524,9.055387,,1.0120482,9.080685,0.99233466,8.611400999999999,84,0.32,82.98795,0.11,1.7056651999999999,16.1601,0.9879518
84,0.997,9.218892,15.807039999999999,15.028746,,9.410246160349212,,8.422752000000001,15.807039999999999,1.0119064,1700,8.56888,13.627895,112.81349849700928,9.110435,,1.0119054,9.0688505,0.99233466,8.610902000000001,85,0.32,83.98810999999999,0.11,1.8985488000000001,18.088888,0.98809546
85,0.997,9.272977000000001,15.807039999999999,15.029342999999999,,9.320303244227828,,8.423483000000001,15.807039999999999,1.0117664000000002,1720,8.484772999999999,13.597551000000001,114.12458539009094,9.165152,,1.0117645,9.057153999999999,0.99233466,8.609435000000001,86,0.32,84.988235,0.11,2.0520970000000003,15.092020000000002,0.9882353000000001
86,0.997,9.326749000000001,15.807039999999999,15.01854,,9.312114551528893,,8.424147999999999,15.807039999999999,1.0116295,1740,8.480656,13.567689999999999,116.01170897483826,9.219544,,1.0116285,9.045592999999998,0.99233466,8.607954,87,0.32,85.98836999999999,0.11,2.190728,14.101408,0.9883721
87,0.997,9.380212,15.807039999999999,15.047676999999998,,9.334559286177189,,8.42501,15.807039999999999,1.0114954,1760,8.499325,13.53856,117.34615445137024,9.27362,,1.0114925,9.034164,0.99233466,8.60672,88,0.32,86.98852,0.11,2.3658967,17.594172,0.9885059000000002
88,0.997,9.4333725,15.807039999999999,15.070051999999999,,9.345694131190614,,8.425966,15.807039999999999,1.0113652,1780,8.508984,13.510044,118.95705199241638,9.327378,,1.0113633,9.022865,0.99233466,8.605621000000001,89,0.32,87.98863,0.11,2.5310183,17.050426,0.9886363000000001
89,0.997,9.486235,15.807039999999999,15.104501999999998,,9.353660763833764,,8.42698,15.807039999999999,1.0112379,1800,8.5162525,13.482088000000001,120.94248747825623,9.380832,,1.0112339,9.011692,0.99233466,8.6046295,90,0.32,88.98877,0.11,2.7050428,18.182001,0.9887640999999999
90,0.997,9.538803999999999,15.807039999999999,15.0976095,,9.389982877291354,,8.428342,15.807039999999999,1.0111125,1820,8.549551,13.454970999999999,123.09237766265869,9.43398,,1.0111105,9.000642,0.99233466,8.604024,91,0.32,89.988884,0.11,2.8346539,14.488581,0.98888886
91,0.997,9.591084,15.807039999999999,15.1212,,9.361720717295764,,8.429386000000001,15.807039999999999,1.010991,1840,8.523425999999999,13.428010999999998,125.2424247264862,9.486834,,1.0109891,8.989713,0.99233466,8.6031475,92,0.32,90.98901,0.11,2.9917762000000003,17.279057,0.9890110000000001
92,0.997,9.643081,15.807039999999999,15.153394,,9.369396168352038,,8.430480000000001,15.807039999999999,1.0108714,1860,8.530058,13.401564000000002,127.9619767665863,9.539392,,1.0108694999999999,8.978902,0.99233466,8.602362,93,0.32,91.989136,0.11,3.1546276,18.126175,0.9891305
