,IWNorm1,target_sum_log_mean,ReturnLastEpisode,LQGsigma,DenMISELogLast,IWLastEpisode,TimeElapsed,Bound,ReturnMax,ReturnMean,IWMean,Iteration,IWNorm2,ReturnStepMax,ReturnMin,MISE,DenMISEMeanLog,IWFirstEpisode,TimestepsSoFar,IWMax,DenMISELogFirst,LQGmu1,LQGmu01,SqrtESSClassic,URet,IWMin,ReturnAbsMax
21,20.952385,-37.635784,8.538034,0.11,15.280323000000001,1.0476192,6.90427565574646,15.190885,15.807039999999999,8.862378999999999,0.95238113,22,4.685096,0.99233466,,8.121761,13.796992999999999,,440,1.0476192,10.420459,1.0,0.587,4.472136,9.375719891836804,,15.807039999999999
22,21.954546,-35.37319,8.544834,0.11,14.359319000000001,1.0454545,7.219189167022705,15.039748999999999,15.807039999999999,8.848573,0.9545455,23,4.790875,0.99233466,,8.140991,13.819376,,460,1.0454555,10.376007000000001,1.0,0.587,4.582575299999999,9.382886654201428,,15.807039999999999
23,22.956522,-33.090595,8.512551,0.11,19.366575,1.0434793,7.587907075881957,14.89729,15.807039999999999,8.834572,0.95652175,24,4.894346700000001,0.99233466,,8.1571455,14.048617000000002,,480,1.0434793,10.333447,1.0,0.587,4.690416,9.34760561356085,,15.807039999999999
24,23.958336,-31.223467,8.490112,0.11,13.546857999999999,1.0416667,7.9284822940826425,14.763010000000001,15.807039999999999,8.820793,0.95833343,25,4.995658000000001,0.99233466,,8.17102,14.026812,,500,1.0416676999999999,10.292625,1.0,0.587,4.795832,9.320376335336157,,15.807039999999999
25,24.960003,-29.265635999999997,8.539197,0.11,19.640852,1.0400001,8.456913232803345,14.638943,15.807039999999999,8.809963,0.9600001,26,5.094939,0.99233466,,8.185746,14.241135,,520,1.0400001,10.253405,1.0,0.587,4.8989797,9.380775458959569,,15.807039999999999
26,25.961544,-27.583862,8.524643,0.11,16.10458,1.0384619000000002,8.817212343215944,14.521598999999998,15.807039999999999,8.799396,0.9615386999999999,27,5.192309,0.99233466,,8.198783,14.308672,,540,1.0384619000000002,10.215665,1.0,0.587,5.0,9.365661980522473,,15.807039999999999
27,26.96296,-26.053827,8.487088,0.11,15.220777499999999,1.0370368,9.03702449798584,14.409489,15.807039999999999,8.788241000000001,0.9629628,28,5.287871400000001,0.99233466,,8.209457,14.339875,,560,1.0370378,10.1792965,1.0,0.587,5.0990195,9.323470184373562,,15.807039999999999
28,27.964289,-24.843845,8.483118,0.11,9.000592999999999,1.0357144,9.302116155624391,14.303366,15.807039999999999,8.7777195,0.9642858,29,5.38173,0.99233466,,8.219233000000001,14.154487,,580,1.0357144,10.144205,1.0,0.587,5.196152,9.31608755556689,,15.807039999999999
29,28.965511,-23.465605,8.532307000000001,0.11,16.469463,1.0344824000000001,9.619953870773317,14.204525,15.807039999999999,8.76954,0.96551704,30,5.473967,0.99233466,,8.230025,14.230463,,600,1.0344834,10.110304,1.0,0.587,5.2915025,9.373132889874997,,15.807039999999999
30,29.966663,-22.52668,8.476275999999999,0.11,5.608235,1.0333332,10.084845542907717,14.108822,15.807039999999999,8.760079,0.9666665999999999,31,5.564669599999999,0.99233466,,8.2382345,13.951215,,620,1.0333347,10.077514,1.0,0.587,5.385164700000001,9.30904521639176,,15.807039999999999
31,30.967740000000003,-21.275856,8.565071000000001,0.11,17.467922,1.0322591,10.474027872085573,14.020695000000002,15.807039999999999,8.753985,0.96774185,32,5.65391,0.99233466,,8.248778999999999,14.060070999999999,,640,1.0322591,10.045766,1.0,0.587,5.4772253,9.403708882854401,,15.807039999999999
32,31.968742,-20.333166000000002,8.48932,0.11,9.802175,1.0312496,10.874586820602417,13.934351000000001,15.807039999999999,8.745965,0.96874976,33,5.7417555,0.99233466,,8.256294,13.930067999999999,,660,1.0312506,10.014994,1.0,0.587,5.5677642999999994,9.319472940863065,,15.807039999999999
33,32.9697,-19.212626,8.519513,0.11,17.735428,1.030304,11.606203556060793,13.852904999999998,15.807039999999999,8.739305,0.96969706,34,5.8282742999999995,0.99233466,,8.264274,14.041070999999999,,680,1.030304,9.985141,1.0,0.587,5.656854599999999,9.356596991702737,,15.807039999999999
34,33.970596,-18.258871,8.503587,0.11,14.139793,1.0294121999999999,12.164412260055542,13.774616,15.807039999999999,8.732569999999999,0.97058845,35,5.913521299999999,0.99233466,,8.271312,14.043026000000001,,700,1.0294121999999999,9.956153,1.0,0.587,5.744562999999999,9.341300393167133,,15.807039999999999
35,34.97143,-17.373146,8.545694000000001,0.11,13.599097,1.0285711,12.668723344802856,13.700922,15.807039999999999,8.72738,0.97142863,36,5.9975510000000005,0.99233466,,8.279152,14.029879000000001,,720,1.0285720999999999,9.927982,1.0,0.587,5.830952,9.386840195184648,,15.807039999999999
36,35.972225,-16.685314,8.462833,0.11,8.049182,1.0277779,13.265765190124512,13.62801,15.807039999999999,8.72023,0.9722223,37,6.0804160000000005,0.99233466,,8.284253999999999,13.867466,,740,1.0277779,9.900583000000001,1.0,0.587,5.9160794999999995,9.296898599416485,,15.807039999999999
37,36.972977,-15.885047,8.555984500000001,0.11,13.698181,1.0270274,13.861555337905884,13.560611999999999,15.807039999999999,8.715907000000001,0.97297305,38,6.162163,0.99233466,,8.291598,13.862282,,760,1.0270274,9.873916,1.0,0.587,6.0,9.397553280039904,,15.807039999999999
38,37.973686,-15.062764000000001,8.549733,0.11,16.157989999999998,1.0263145,14.518199920654295,13.495714000000001,15.807039999999999,8.711646,0.97368425,39,6.2428360000000005,0.99233466,,8.29839,13.920454000000001,,780,1.0263165,9.8479395,1.0,0.587,6.0827622,9.389780464187712,,15.807039999999999
39,38.97436,-14.275431,8.561886,0.11,16.405262,1.0256413,15.10267972946167,13.433628,15.807039999999999,8.707902,0.97435904,40,6.3224764,0.99233466,,8.305147,13.981914999999999,,800,1.0256413,9.822622,1.0,0.587,6.164414,9.40263232620272,,15.807039999999999
40,39.975,-13.5902815,8.469389,0.11,13.790989000000001,1.025,15.69883632659912,13.371556,15.807039999999999,8.702085,0.97499996,41,6.4011226,0.99233466,,8.309252,13.976633999999999,,820,1.0250009,9.797930000000001,1.0,0.587,6.244998000000001,9.302032869204423,,15.807039999999999
41,40.975609999999996,-13.043327,8.540152,0.11,9.357688000000001,1.0243901,16.620505332946774,13.313507000000001,15.807039999999999,8.698229,0.9756097,42,6.4788120000000005,0.99233466,,8.314883,13.866063,,840,1.024391,9.773831,1.0,0.587,6.324555999999999,9.382904138090698,,15.807039999999999
42,41.9762,-12.414666,8.515492,0.11,13.965587,1.0238091,17.27151370048523,13.256951999999998,15.807039999999999,8.693978999999999,0.9761907,43,6.555581599999999,0.99233466,,8.319662,13.867811999999999,,860,1.02381,9.750301,1.0,0.587,6.403124,9.354299643133466,,15.807039999999999
43,42.976738,-11.802605999999999,8.538002,0.11,14.493016,1.0232556000000002,17.8894534111023,13.202895999999999,15.807039999999999,8.690434,0.97674406,44,6.631455,0.99233466,,8.324738,13.881479,,880,1.0232565,9.727312,1.0,0.587,6.4807405,9.375690697683655,,15.807039999999999
44,43.977264,-11.230967,8.550980000000001,0.11,13.898646,1.0227268,18.54105138778686,13.150981,15.807039999999999,8.687335000000001,0.97727257,45,6.7064699999999995,0.99233466,,8.329879,13.881345000000001,,900,1.0227287,9.704839,1.0,0.587,6.5574384000000006,9.38984497337242,,15.807039999999999
45,44.977776,-10.5451145,8.56782,0.11,20.296229999999998,1.0222216999999998,19.12295126914978,13.10117,15.807039999999999,8.684737,0.9777777,46,6.780654400000001,0.99233466,,8.335167,14.020304999999999,,920,1.0222235999999998,9.68286,1.0,0.587,6.633249799999999,9.409329969481332,,15.807039999999999
46,45.97826,-10.01673,8.511736,0.11,14.267467499999999,1.0217392,19.761699199676517,13.051756,15.807039999999999,8.681056,0.9782609,47,6.8540344,0.99233466,,8.339006,14.025092,,940,1.0217402,9.661354,1.0,0.587,6.708203999999999,9.34769104568057,,15.807039999999999
47,46.97872,-9.476892999999999,8.503142,0.11,15.874376000000002,1.0212765,20.274869441986088,13.003739,15.807039999999999,8.67735,0.97872335,48,6.926634299999999,0.99233466,,8.342497999999999,14.063165,,960,1.0212774,9.640301,1.0,0.587,6.7823305,9.339450443722802,,15.807039999999999
48,47.979168,-8.901983,8.570041999999999,0.11,18.673060999999997,1.0208324,20.64263129234314,12.958625999999999,15.807039999999999,8.675158999999999,0.9791667,49,6.9984803,0.99233466,,8.347239,14.156811,,980,1.0208344,9.619681,1.0,0.587,6.8556550000000005,9.41429933385783,,15.807039999999999
49,48.979584,-8.379916999999999,8.515929,0.11,17.181116,1.020408,20.991687536239624,12.913780000000001,15.807039999999999,8.671975,0.97959167,50,7.069594400000001,0.99233466,,8.35068,14.216879999999998,,1000,1.0204091,9.599478999999999,1.0,0.587,6.9282026,9.356211584451136,,15.807039999999999
50,49.979996,-7.8414545,8.543688000000001,0.11,19.061922,1.0199995000000002,21.183177947998047,12.870838000000001,15.807039999999999,8.66946,0.9799999,51,7.14,0.99233466,,8.354541000000001,14.3114805,,1020,1.0200014000000002,9.579676,1.0,0.587,6.9999994999999995,9.385754874010336,,15.807039999999999
51,50.98039,-7.3504333,8.515779,0.11,17.672237,1.0196085,21.39802360534668,12.828608000000001,15.807039999999999,8.666505,0.9803921,52,7.209715400000001,0.99233466,,8.357702,14.375727,,1040,1.0196085,9.560258000000001,1.0,0.587,7.0710683,9.353142193709877,,15.807039999999999
52,51.980774,-6.8778744000000005,8.556675,0.11,17.676119,1.0192313,21.69546914100647,12.788385,15.807039999999999,8.664433,0.98076934,53,7.278764,0.99233466,,8.361528999999999,14.437628,,1060,1.0192313,9.541209,1.0,0.587,7.141429,9.397103616511508,,15.807039999999999
53,52.98113299999999,-6.47829,8.502367,0.11,14.681004000000001,1.0188679,22.488569498062134,12.74827,15.807039999999999,8.661431,0.9811321,54,7.347161,0.99233466,,8.364186,14.441779,,1080,1.0188688,9.522517,1.0,0.587,7.211103,9.340043875000587,,15.807039999999999
54,53.981472,-6.0445720000000005,8.5815735,0.11,17.357935,1.0185181,23.02518939971924,12.710741,15.807039999999999,8.659979,0.9814813,55,7.4149265,0.99233466,,8.368212,14.494457,,1100,1.01852,9.5041685,1.0,0.587,7.2801089999999995,9.424049457526603,,15.807039999999999
55,54.98181999999999,-5.719535400000001,8.47728,0.11,12.139434,1.018182,23.497706413269047,12.672328,15.807039999999999,8.656716000000001,0.9818181999999999,56,7.482078,0.99233466,,8.370196,14.452072,,1120,1.018182,9.48615,1.0,0.587,7.3484693,9.308995940800846,,15.807039999999999
56,55.98214300000001,-5.287114,8.512217999999999,0.11,18.910719,1.0178578,24.013767004013058,12.635574,15.807039999999999,8.6541815,0.98214287,57,7.5486317,0.99233466,,8.372732000000001,14.529976000000001,,1140,1.0178578,9.468451,1.0,0.587,7.416197299999999,9.349899504317376,,15.807039999999999
57,56.98245,-4.977251,8.495722,0.11,12.667529,1.0175433,24.613328695297238,12.599497999999999,15.807039999999999,8.651449000000001,0.982456,58,7.6146006999999996,0.99233466,,8.374888,14.497557,,1160,1.0175452,9.451058,1.0,0.587,7.483314,9.331260858837402,,15.807039999999999
58,57.982758,-4.7322674000000005,8.501843,0.11,9.459738,1.0172416,25.31189465522766,12.5644655,15.807039999999999,8.648914,0.9827585999999999,59,7.6800046,0.99233466,,8.377078,14.411874,,1180,1.0172425999999999,9.433964,1.0,0.587,7.549834,9.338051412462363,,15.807039999999999
59,58.98305500000001,-4.3891625,8.52993,0.11,15.837198,1.0169496999999998,26.282206296920773,12.530802,15.807039999999999,8.646931,0.98305094,60,7.7448545,0.99233466,,8.379669999999999,14.435342000000002,,1200,1.0169496999999998,9.417157000000001,1.0,0.587,7.615773,9.3692431481624,,15.807039999999999
60,59.98333,-3.9997163000000002,8.572375,0.11,19.350538,1.0166664,26.964158058166504,12.498682,15.807039999999999,8.645708,0.9833333000000001,61,7.809164,0.99233466,,8.38288,14.51564,,1220,1.0166684000000001,9.400627,1.0,0.587,7.681146000000001,9.415595207956292,,15.807039999999999
61,60.98360400000001,-3.6100464,8.559016999999999,0.11,20.143555,1.0163931000000002,27.64378309249878,12.467128,15.807039999999999,8.644311,0.9836065,62,7.872948599999999,0.99233466,,8.385767999999999,14.606144,,1240,1.0163950000000002,9.384367,1.0,0.587,7.7459674,9.400091639252539,,15.807039999999999
62,61.983880000000006,-3.325515,8.528138,0.11,14.299414,1.0161295,28.550834894180298,12.435833,15.807039999999999,8.642466,0.9838710999999999,63,7.936222,0.99233466,,8.388065,14.601015,,1260,1.0161295,9.368366,1.0,0.587,7.8102503,9.369669113815856,,15.807039999999999
63,62.984142000000006,-3.0308447,8.491222,0.11,15.517648999999999,1.0158737,29.09512138366699,12.404694000000001,15.807039999999999,8.640102,0.9841271999999999,64,7.998993400000001,0.99233466,,8.389702,14.615085999999998,,1280,1.0158737,9.352618,1.0,0.587,7.8740087,9.323512561027526,,15.807039999999999
64,63.98438,-2.790455,8.523937,0.11,12.579066000000001,1.0156246,29.94383215904236,12.374799000000001,15.807039999999999,8.638316,0.98437506,65,8.061274000000001,0.99233466,,8.391799,14.583518,,1300,1.0156257,9.337114,1.0,0.587,7.9372544000000005,9.363060386034242,,15.807039999999999
65,64.984634,-2.4469328,8.539446,0.11,19.866754999999998,1.0153855,30.913108110427856,12.345832000000001,15.807039999999999,8.636819000000001,0.9846156999999999,66,8.123078,0.99233466,,8.394072999999999,14.663329999999998,,1320,1.0153855,9.321847,1.0,0.587,8.000001,9.380978589390264,,15.807039999999999
66,65.98484,-2.1144435,8.516285,0.11,19.814768,1.015153,32.03824472427368,12.317166,15.807039999999999,8.635019,0.9848484000000001,67,8.184413000000001,0.99233466,,8.395922,14.739988,,1340,1.015153,9.306808,1.0,0.587,8.062257,9.3517682968025,,15.807039999999999
67,66.98508000000001,-1.8449620999999998,8.515055,0.11,16.195467,1.0149266,32.60536360740661,12.2891245,15.807039999999999,8.633255,0.98507464,68,8.245292999999998,0.99233466,,8.3977,14.761169,,1360,1.0149266,9.291994,1.0,0.587,8.124039,9.352665973178784,,15.807039999999999
68,67.98528,-1.6150871999999998,8.540445,0.11,14.001766,1.0147059,33.18193483352661,12.262074,15.807039999999999,8.631910000000001,0.985294,69,8.305725,0.99233466,,8.399799,14.749947,,1380,1.0147069,9.277395,1.0,0.587,8.185352,9.377371991741194,,15.807039999999999
69,68.985504,-1.3989053,8.469144,0.11,13.503252999999999,1.014492,33.64187884330749,12.234575,15.807039999999999,8.629584,0.9855072,70,8.365722,0.99233466,,8.4008045,14.731926999999999,,1400,1.0144940999999998,9.263005999999999,1.0,0.587,8.246211,9.303932781030998,,15.807039999999999
70,69.98572,-1.1671379,8.5189495,0.11,15.042344,1.0142851000000002,34.095977544784546,12.208382,15.807039999999999,8.628026,0.9857143,71,8.425289999999999,0.99233466,,8.4024935,14.736094,,1420,1.0142870000000002,9.248821000000001,1.0,0.587,8.306624000000001,9.354424395561812,,15.807039999999999
71,70.985916,-0.8445908999999999,8.534744,0.11,22.042273,1.0140848,34.555584192276,12.182962,15.807039999999999,8.626731,0.9859155000000001,72,8.484441,0.99233466,,8.404356,14.837372,,1440,1.0140858,9.234836,1.0,0.587,8.366599,9.374940890699936,,15.807039999999999
72,71.986115,-0.6306721,8.555655,0.11,14.757684,1.0138896000000002,35.0181519985199,12.158358999999999,15.807039999999999,8.625757,0.98611116,73,8.54318,0.99233466,,8.406457000000001,14.836085999999998,,1460,1.0138896000000002,9.221042,1.0,0.587,8.426149,9.39524690753667,,15.807039999999999
73,72.98631,-0.42571196,8.53858,0.11,14.522795,1.0136981,35.48291778564453,12.134023,15.807039999999999,8.624578999999999,0.98630154,74,8.601519999999999,0.99233466,,8.408267,14.831665,,1480,1.0137,9.207436999999999,1.0,0.587,8.485281,9.378147703587292,,15.807039999999999
74,73.986496,-0.19166341,8.531283,0.11,17.114520000000002,1.0135144,36.30232977867127,12.110078999999999,15.807039999999999,8.623335,0.9864866,75,8.659464,0.99233466,,8.409930000000001,14.861920000000001,,1500,1.0135144,9.194014,1.0,0.587,8.544004,9.372371388322724,,15.807039999999999
75,74.98668,0.014742400000000001,8.469952000000001,0.11,15.481926000000001,1.0133326999999999,37.20356440544128,12.085792999999999,15.807039999999999,8.621317,0.98666686,76,8.717024,0.99233466,,8.410730000000001,14.869901,,1520,1.0133345999999999,9.180767999999999,1.0,0.587,8.602325,9.306536139643509,,15.807039999999999
76,75.986855,0.2026185,8.535009,0.11,14.468194,1.0131578,37.919668436050415,12.062845,15.807039999999999,8.620196,0.9868423000000001,77,8.774206,0.99233466,,8.412366,14.864510000000001,,1540,1.0131588,9.167696000000001,1.0,0.587,8.6602545,9.375188170248228,,15.807039999999999
77,76.987015,0.47367272,8.529753,0.11,21.33195,1.0129868,38.690919399261475,12.040273,15.807039999999999,8.619036999999999,0.9870129999999999,78,8.831016,0.99233466,,8.413889,14.947257999999998,,1560,1.0129888,9.154793,1.0,0.587,8.717798,9.368687347550829,,15.807039999999999
78,77.987175,0.62324387,8.515007,0.11,12.277068,1.0128196,39.01877927780152,12.017944,15.807039999999999,8.61772,0.98717946,79,8.887464,0.99233466,,8.415186,14.913295000000002,,1580,1.0128217,9.142054,1.0,0.587,8.774964,9.351140130192297,,15.807039999999999
79,78.98733,0.8271315999999999,8.535046000000001,0.11,16.921694,1.0126584,39.890876293182366,11.996292,15.807039999999999,8.616686,0.9873415999999999,80,8.943555,0.99233466,,8.416702,14.938238,,1600,1.0126594,9.129475,1.0,0.587,8.831759,9.376978448631638,,15.807039999999999
80,79.98749000000001,1.0333523999999998,8.531391000000001,0.11,17.518541,1.0125,40.8764464855194,11.974998,15.807039999999999,8.615633,0.98749983,81,8.999297,0.99233466,,8.418136,14.969937,,1620,1.012501,9.117052000000001,1.0,0.587,8.888193,9.37264921036266,,15.807039999999999
81,80.98764,1.1995611000000002,8.546969,0.11,14.650170000000001,1.0123446,41.6393804550171,11.954289,15.807039999999999,8.614796,0.98765415,82,9.054694999999999,0.99233466,,8.419727,14.965886,,1640,1.0123475,9.104782,1.0,0.587,8.94427,9.387188783503117,,15.807039999999999
82,81.9878,1.3783658,8.457825,0.11,16.028257,1.0121950000000002,42.39602470397949,11.932867,15.807039999999999,8.612905,0.98780483,83,9.109755999999999,0.99233466,,8.420192,14.978537,,1660,1.0121969000000002,9.092661,1.0,0.587,8.999999,9.290623985386134,,15.807039999999999
83,82.98795,1.5544811,8.486614999999999,0.11,16.1601,1.0120482,43.215766429901116,11.912182000000001,15.807039999999999,8.611400999999999,0.9879518,84,9.164485,0.99233466,,8.420992,14.992457,,1680,1.0120492,9.080685,1.0,0.587,9.055387,9.320380086601348,,15.807039999999999
84,83.98810999999999,1.7491425999999999,8.56888,0.11,18.088888,1.0119054,44.42750930786133,11.892847999999999,15.807039999999999,8.610902000000001,0.98809546,85,9.218892,0.99233466,,8.422752000000001,15.028746,,1700,1.0119064,9.0688505,1.0,0.587,9.110435,9.410246160349212,,15.807039999999999
85,84.988235,1.9044281000000003,8.484772999999999,0.11,15.092020000000002,1.0117645,45.1967670917511,11.872862,15.807039999999999,8.609435000000001,0.9882353000000001,86,9.272977000000001,0.99233466,,8.423483000000001,15.029342999999999,,1720,1.0117664000000002,9.057153999999999,1.0,0.587,9.165152,9.320303244227828,,15.807039999999999
86,85.98836999999999,2.0447564,8.480656,0.11,14.101408,1.0116285,46.01367139816284,11.853176,15.807039999999999,8.607954,0.9883721,87,9.326749000000001,0.99233466,,8.424147999999999,15.01854,,1740,1.0116295,9.045592999999998,1.0,0.587,9.219544,9.312114551528893,,15.807039999999999
87,86.98852,2.221584,8.499325,0.11,17.594172,1.0114925,47.147257804870605,11.8340435,15.807039999999999,8.60672,0.9885059000000002,88,9.380212,0.99233466,,8.42501,15.047676999999998,,1760,1.0114954,9.034164,1.0,0.587,9.27362,9.334559286177189,,15.807039999999999
88,87.98863,2.388327,8.508984,0.11,17.050426,1.0113633,48.3931040763855,11.8153515,15.807039999999999,8.605621000000001,0.9886363000000001,89,9.4333725,0.99233466,,8.425966,15.070051999999999,,1780,1.0113652,9.022865,1.0,0.587,9.327378,9.345694131190614,,15.807039999999999
89,88.98877,2.5639369999999997,8.5162525,0.11,18.182001,1.0112339,49.45386672019959,11.797052,15.807039999999999,8.6046295,0.9887640999999999,90,9.486235,0.99233466,,8.42698,15.104501999999998,,1800,1.0112379,9.011692,1.0,0.587,9.380832,9.353660763833764,,15.807039999999999
90,89.988884,2.6950986,8.549551,0.11,14.488581,1.0111105,49.91717576980591,11.7794285,15.807039999999999,8.604024,0.98888886,91,9.538803999999999,0.99233466,,8.428342,15.0976095,,1820,1.0111125,9.000642,1.0,0.587,9.43398,9.389982877291354,,15.807039999999999
91,90.98901,2.8537377999999998,8.523425999999999,0.11,17.279057,1.0109891,50.30844783782959,11.761803,15.807039999999999,8.6031475,0.9890110000000001,92,9.591084,0.99233466,,8.429386000000001,15.1212,,1840,1.010991,8.989713,1.0,0.587,9.486834,9.361720717295764,,15.807039999999999
92,91.989136,3.0180736,8.530058,0.11,18.126175,1.0108694999999999,51.26044344902039,11.744535,15.807039999999999,8.602362,0.9891305,93,9.643081,0.99233466,,8.430480000000001,15.153394,,1860,1.0108714,8.978902,1.0,0.587,9.539392,9.369396168352038,,15.807039999999999
