,SqrtESSClassic,ReturnAbsMax,ReturnMean,LQGmu01,IWLastEpisode,ReturnStepMax,MISE,IWNorm2,IWMax,DenMISELogFirst,IWMin,LQGsigma,IWNorm1,ReturnMax,TimeElapsed,ReturnMin,DenMISEMeanLog,LQGmu1,IWMean,Iteration,TimestepsSoFar,Bound,target_sum_log_mean,ReturnLastEpisode,DenMISELogLast,URet,IWFirstEpisode
0,1.0,15.058442000000001,15.058442000000001,-0.011,1.2002747,0.9625284,18.074266,1.2002747,1.2002747,18.60218,,0.11,1.2002747,15.058442000000001,0.14880943298339844,,18.60218,-0.111,1.2002747,1,20,63.249596,18.78473,15.058442000000001,18.60218,16.687925283112616,1.2002747
1,1.3955263,15.953459,15.505951000000001,-0.01,0.51213133,0.9978268,9.45613,0.8781525,0.7133536,18.697615,,0.11,1.2254848,15.953459,3.5662517547607417,,19.81343,-0.097,0.6127424,2,40,43.751705,19.309956,15.953459,20.929247,17.662259126015382,0.7133536
2,1.0815846000000002,15.953459,15.611107,-0.008,1.7229120999999998,0.9978268,9.827254,1.7259558000000002,1.7229120999999998,18.597189,,0.11,1.8667672999999998,15.953459,3.7966384887695312,,19.963,-0.081,0.62225574,3,60,54.077490000000004,18.384726,15.821418,20.54004,17.5206779163727,0.08059981
3,2.0,15.953459,15.678381,-0.055,,0.9978268,,2e-10,,18.336018,,0.11,4e-10,15.953459,4.010031938552856,,19.556601999999998,-0.5,,4,80,23.930187,-190.53157,15.880206,18.699270000000002,17.583528741612408,
4,2.2360678,16.801416,15.9029875,-0.202,6.286032199999999e-21,0.99995655,2.1122848999999998e-20,2.2360681e-10,6.286032199999999e-21,18.112875,,0.11,5e-10,16.801416,4.192247390747069,,13.403903,-0.968,1.2572065000000001e-21,5,100,22.541468,-390.36295,16.801416,-10.314312,18.57340278832658,
5,1.0,17.070636999999998,16.097597,-0.194,6.232387999999999,0.99995655,17.731806,6.232387999999999,6.232387999999999,17.930553,,0.11,6.232387999999999,17.070636999999998,4.3545894622802725,,13.556067,-0.962,1.0387313,6,120,68.94372,-318.39096,17.070636999999998,15.228489000000001,18.845881845582575,
6,1.1101277,17.070636999999998,16.235155,-0.148,0.8324088,0.99998033,2.2678987999999998,0.8381649,0.8324088,17.776403,,0.11,0.93047005,17.070636999999998,4.774959087371826,,14.113169000000001,-0.904,0.13292429,7,140,48.39945,-244.94328,17.060514,17.66836,18.83763488137049,
7,2.7955053,17.157787,16.350485,-0.353,4.2827296e-21,0.99998033,1.0575331000000001e-10,3.0390226e-10,4.9441720000000004e-11,17.642872,,0.11,8.495604e-10,17.157787,5.07570219039917,,13.746143,-0.999,6.1950510000000005e-12,8,160,18.4129,-285.59192,17.157787,11.985412,18.937155124538123,
8,1.0,17.157787,16.393555,-0.346,14.479382000000001,0.99998033,26.928625,14.479382000000001,14.479382000000001,17.525087,,0.11,14.479382000000001,17.157787,5.405137062072754,,14.09631,-0.999,1.6088202,9,180,78.401985,-249.76144,16.738120000000002,17.839903,18.474716920543425,
9,1.3173073999999998,17.157787,16.435910999999997,-0.335,4.834663,0.99998033,26.594889000000002,12.044263,11.031333,17.419726999999998,,0.11,15.865995000000002,17.157787,5.899348974227905,,13.915085000000001,-0.998,1.5865996,10,200,65.66957,-220.97696000000002,16.817123000000002,12.273403,18.547841710896567,
10,1.4501783000000001,17.157787,16.461555,-0.318,3.4317010000000003,0.99998033,25.37787,11.49505,10.664764,17.324417,,0.11,16.669872,17.157787,6.190404176712036,,14.099484,-0.997,1.515443,11,220,60.872375,-195.98456000000002,16.718004,15.758769000000001,18.451485933840264,
11,1.3610813999999998,17.157787,16.489507999999997,-0.291,1.2097440000000002,0.99998033,12.089181,6.3634124000000005,6.1810217000000005,17.237406,,0.11,8.661122,17.157787,6.5386292934417725,,14.365101999999998,-0.995,0.7217602,12,240,49.90717,-173.21753,16.796957,17.084482,18.52961510855431,
12,1.2153007,17.157787,16.525675,-0.279,14.958338000000001,0.99998033,24.042572,15.200263,14.958338000000001,17.157364,,0.11,18.47289,17.157787,7.1570725440979,,13.917716,-0.994,1.4209916999999999,13,260,66.39699999999999,-157.01733000000002,16.95968,8.894978,18.7143792905422,
13,1.5115466999999998,17.157787,16.553373,-0.269,10.414209,0.99998033,23.991354,13.133454,10.414209,17.083256,,0.11,19.85183,17.157787,7.585925817489624,,14.016882999999998,-0.992,1.4179878000000001,14,280,58.044792,-143.1807,16.913456,15.252460999999998,18.659765076001182,
14,1.7997466,17.157787,16.578297,-0.957,,0.99998033,2.7999907e-09,2.2227080000000003e-09,2.0137143e-09,17.014263,,0.11,4.000311e-09,17.157787,8.342866897583008,,14.222420999999999,-1.0,1.6668741e-10,15,300,28.600338,-251.03365,16.927225,16.956305,18.67985917476936,
15,1.0,17.157787,16.580578,-0.974,25.45431,0.9999923000000001,26.432378999999997,25.45431,25.45431,16.949724,,0.11,25.45431,17.157787,8.965249776840212,,14.136729,-1.0,1.5908943000000002,16,320,77.90574000000001,-240.06537999999998,16.614792,13.819441000000001,18.33252864071923,
16,1.4126048,17.157787,16.584032,-0.993,12.323935,0.9999923000000001,25.314808,18.323257,13.5595875,16.8891,,0.11,25.883522,17.157787,9.456598043441774,,14.226345000000002,-1.0,1.5225601,17,340,61.75342,-234.17708,16.639329999999998,15.678185999999998,18.355985780454713,
17,1.2873183000000001,17.157787,16.581692,-0.918,6.9864435,0.9999923000000001,8.500206,7.1757455000000006,6.9864435,16.831942,,0.11,9.237469,17.157787,10.130494594573976,,14.360767999999998,-1.0,0.5131927,18,360,48.48516,-198.00725,16.541908,16.485996,18.25646458241299,
18,1.2358336,17.157787,16.583078,-0.806,2.655313,0.9999923000000001,10.82183,10.049004,9.69158,16.777874,,0.11,12.418897,17.157787,10.448861598968506,,14.436107999999999,-1.0,0.65362614,19,380,52.472553000000005,-171.17519,16.608006,16.316357,18.32447228322896,
19,4.4721355,17.157787,16.587425,0.129,,0.9999923000000001,,4.4721363e-10,,16.72658,,0.11,2e-09,17.157787,10.86118221282959,,14.405789000000002,0.861,,20,400,11.509795,-1424.3105,16.67003,14.257565,18.384676578820148,
20,4.582576,17.157787,16.217751999999997,0.129,,0.9999923000000001,,4.5825757e-10,,16.677789999999998,,0.11,2.0999999999999998e-09,17.157787,11.239516258239746,,13.0897665,0.861,,21,420,11.232409,-1363.2756,8.824282,-12.254863,9.66881076647152,
21,1.0,17.157787,15.865866,0.648,11.05056,0.9999923000000001,4.257606,11.05056,11.05056,16.63127,,0.11,11.05056,17.157787,11.46135663986206,,12.954568,1.0,0.5022982,22,440,55.73096999999999,-1937.4808,8.476252,11.092285,9.309807896589337,
22,1.4142128,17.157787,15.545851,0.648,7.675046400000001,0.9999923000000001,5.6723356,10.864822,7.690125,16.586819000000002,,0.11,15.365170999999998,17.157787,11.683507442474365,,12.627289999999999,1.0,0.66805094,23,460,42.069520000000004,-1852.8929999999998,8.505523,5.9981127,9.341643517420911,
23,1.7320497,17.157787,15.254052,0.648,5.9971514,0.9999923000000001,6.3867097,10.40145,6.0137599999999996,16.544258,,0.11,18.015829999999998,17.157787,12.170516729354858,,12.748745,1.0,0.7506595,24,480,36.104890000000005,-1774.9502,8.542710000000001,15.944695999999999,9.380548487618457,
24,1.9999993000000003,17.157787,14.985325,0.648,4.9991035,0.9999923000000001,6.8153396,10.004831,5.0091686,16.503436999999998,,0.11,20.009655,17.157787,12.571266651153564,,12.91002,1.0,0.8003861999999999,25,500,32.55203,-1703.2042,8.535862,17.090387,9.375194388018881,
25,2.2360678,17.157787,14.736826,0.648,4.334326,0.9999923000000001,7.1000440000000005,9.693187,4.339951,16.464216,,0.11,21.674622,17.157787,12.770756244659426,,12.998266000000001,1.0,0.83363926,26,520,30.119635,-1637.0455,8.524358,15.455358499999999,9.35995700231125,
26,2.449489,17.157787,14.506839999999999,0.648,3.8575668,0.9999923000000001,7.303735700000001,9.450685,3.8621902,16.426476,,0.11,23.14935,17.157787,13.073033332824707,,13.217535999999999,1.0,0.8573833000000001,27,540,28.317652000000002,-1575.6556,8.527177,19.128752,9.366397552698642,
27,2.6457509999999997,17.157787,14.293902,0.648,3.4988312999999995,0.9999923000000001,7.458266,9.261638,3.504007,16.390107999999998,,0.11,24.503988,17.157787,13.635353803634644,,13.272526999999998,1.0,0.87514246,28,560,26.91337,-1518.8041,8.544607000000001,14.93781,9.384100289601736,
28,2.8284266,17.157787,14.095181,0.648,3.2223985,0.9999923000000001,7.577387299999999,9.115038,3.2255008,16.355017,,0.11,25.781216,17.157787,13.986634254455565,,13.426353,1.0,0.88900745,29,580,25.775972,-1465.7743,8.530968,17.891441,9.366947474180204,
29,2.9999998,17.157787,13.910248000000001,0.648,2.998726,0.9999923000000001,7.673913499999999,9.000535000000001,3.0027466,16.321115,,0.11,27.001602000000002,17.157787,14.567373275756836,,13.302991,1.0,0.9000534,30,600,24.831703,-1416.5494,8.547193,9.865628,9.389765488989338,
30,3.1622772,17.157787,13.736629999999998,0.648,2.8179932,0.9999923000000001,7.751478,8.912248,2.8205287,16.288326,,0.11,28.182999,17.157787,15.00078582763672,,13.178054000000001,1.0,0.90912896,31,620,24.028788,-1370.5127,8.528096000000001,9.555813,9.368068690281968,
31,3.3166244,17.157787,13.573996,0.648,2.666509,0.9999923000000001,7.816483,8.844595,2.668702,16.256577,,0.11,29.3342,17.157787,15.441923379898071,,13.203257,1.0,0.91669375,32,640,23.336288,-1327.213,8.532341,14.098593,9.371305244419872,
32,3.4641016000000002,17.157787,13.420628,0.648,2.539063,0.9999923000000001,7.870188000000001,8.793883000000001,2.5402498,16.225804999999998,,0.11,30.462906,17.157787,15.984333276748655,,13.300302499999999,1.0,0.92311835,33,660,22.729269,-1286.4660000000001,8.512837,16.509966,9.349889390082307,
33,3.6055512000000003,17.157787,13.2762,0.648,2.4291532000000005,0.9999923000000001,7.916019400000001,8.756836999999999,2.4301589,16.195951,,0.11,31.573223,17.157787,16.344165802001953,,13.427397000000001,1.0,0.9286242,34,680,22.192162,-1248.0814,8.5101,17.717363,9.349219994042015,
34,3.7416574999999996,17.157787,13.14016,0.648,2.3338403999999997,0.9999923000000001,7.956032799999999,8.7311,2.3347576,16.166965,,0.11,32.668785,17.157787,16.486687898635864,,13.553961,1.0,0.93339384,35,700,21.712868,-1211.885,8.514786,17.945742000000003,9.349946727080123,
35,3.8729837,17.157787,13.012814,0.648,2.2493157000000004,0.9999923000000001,7.993317599999999,8.714528999999999,2.251288,16.138794,,0.11,33.75123,17.157787,16.666962623596188,,13.555036999999999,1.0,0.9375341,36,720,21.28368,-1177.8192,8.555683,13.675061999999999,9.396139817080776,
36,4.0,17.157787,12.893180000000001,0.648,2.1751709999999997,0.9999923000000001,8.0278845,8.705833,2.1776428,16.111395,,0.11,34.823334,17.157787,17.130651235580444,,13.529978,1.0,0.94117117,37,740,20.896225,-1145.6218,8.586405000000001,12.704844999999999,9.427524550830592,
37,4.1231055,17.157787,12.778379,0.648,2.111109,0.9999923000000001,8.055826,8.704292,2.1121842999999996,16.084726,,0.11,35.888718,17.157787,17.52345323562622,,13.591739000000002,1.0,0.94443995,38,760,20.539951000000002,-1115.0345,8.530761,15.949095000000002,9.368299598144556,
38,4.242641000000001,17.157787,12.669972999999999,0.648,2.0522034,0.9999923000000001,8.081772,8.708442,2.0536208,16.05875,,0.11,36.946793,17.157787,18.342952013015747,,13.675056,1.0,0.94735366,39,780,20.214157,-1085.992,8.550511,16.909060999999998,9.392955005513297,
39,4.358899,17.157787,12.566367999999999,0.648,2.0000963,0.9999923000000001,8.103997999999999,8.717694999999999,2.0009148000000003,16.033434,,0.11,37.999553999999996,17.157787,19.001451969146732,,13.819870000000002,1.0,0.94998884,40,800,19.912796,-1058.3365,8.525787,19.531666,9.364835918232679,
40,4.472136,17.157787,12.466588,0.648,1.9531531000000002,0.9999923000000001,8.12185,8.731394,1.9532313000000001,16.008741,,0.11,39.047979999999995,17.157787,19.732287168502808,,13.678401000000001,1.0,0.9523898000000001,41,820,19.631643,-1032.31,8.475416000000001,8.08039,9.311443717593116,
41,4.582576,17.157787,12.373381,0.648,1.9087,0.9999923000000001,8.141311,8.748541000000001,1.9098853999999998,15.984643,,0.11,40.09085,17.157787,20.317272186279297,,13.6846695,1.0,0.95454407,42,840,19.373718,-1007.38245,8.551833,13.999194000000001,9.394034100931892,
42,4.6904154,17.157787,12.285057,0.648,1.8688768,0.9999923000000001,8.16005,8.768882000000001,1.8703085,15.961113000000001,,0.11,41.1297,17.157787,20.971299886703488,,13.739873999999999,1.0,0.95650464,43,860,19.134209,-983.5658,8.57543,16.113373,9.41970300187578,
