,IWMax,DenMISELogLast,TimeElapsed,IWMean,ReturnMax,IWNorm1,URet,Iteration,LQGmu1,LQGsigma,Bound,IWLastEpisode,ReturnAbsMax,ReturnMin,MISE,IWNorm2,ReturnMean,target_sum_log_mean,LQGmu01,IWMin,TimestepsSoFar,IWFirstEpisode,ReturnLastEpisode,ReturnStepMax,DenMISELogFirst,SqrtESSClassic,DenMISEMeanLog
0,1.147175,18.60218,0.3995997905731201,1.147175,15.058442000000001,1.147175,16.687925283112616,1,-0.103,0.11,47.391552000000004,1.147175,15.058442000000001,,17.274668,1.147175,15.058442000000001,18.739483,-0.01,,20,1.147175,15.058442000000001,0.9625284,18.60218,1.0,18.60218
1,1.1756389999999999,21.235626,8.806100368499756,1.1702263000000002,15.841189000000002,2.3404527,17.539857673397375,2,-0.109,0.11,40.484970000000004,1.1756389999999999,15.841189000000002,,18.081902,1.6549677999999999,15.449816,20.111593,-0.011,,40,1.1648138000000001,15.841189000000002,0.9961013000000001,18.673187,1.4141983,19.954407
2,0.82099915,21.507011,9.928017377853395,0.58224607,15.958225,1.7467381999999998,17.670778816431106,3,-0.12,0.11,28.970695000000003,0.25671643,15.958225,,9.058927,1.0897404,15.619285999999999,19.855751,-0.012,,60,0.66902256,15.958225,0.997859,18.726670000000002,1.6028938,20.508734
3,1.3109174,18.096813,10.58253526687622,0.34377152,16.338123,1.3750861,18.079066509101683,4,-0.144,0.11,36.780525,1.3109174,16.338123,,5.606361,1.3118752,15.798995000000001,16.621881,-0.015,,80,0.012032166,16.338123,0.99994504,18.640299,1.0481836,19.821320999999998
4,0.9744782,11.820283,11.319949865341187,0.23674583,16.338123,1.1837292,17.76561197601226,5,-0.164,0.11,31.319437,0.9744782,16.338123,,3.8119739999999998,0.9964850000000001,15.849452,12.250682000000001,-0.017,,100,4.4697263e-05,16.051281,0.99994504,18.42016,1.1879046999999998,18.102488
5,6.708521000000001,15.467895,12.320156812667847,1.2589203000000002,16.445929,7.553522,18.193935861218094,6,-0.167,0.11,50.029778,6.708521000000001,16.445929,,20.655943,6.7456179999999994,15.948865,12.441335,-0.017,,120,1.5613909e-05,16.445929,0.99994504,18.237845999999998,1.1197673000000001,17.547964
6,5.3279676,17.876573999999998,13.468780040740967,1.2648754,16.445929,8.854128,18.16295042741465,7,-0.174,0.11,43.784763,3.145111,16.445929,,20.769941,6.1953382,16.015627,12.199286,-0.018,,140,1.2799308000000001e-06,16.416206,0.99994504,18.083698000000002,1.4291598,17.589191
7,2.4705336,13.355414999999999,14.24222207069397,0.34817803,16.445929,2.7854242,18.09230611812271,8,-0.214,0.11,35.058723,0.06259449,16.445929,,5.724439599999999,2.4841535,16.0578,3.5595794,-0.022,,160,5.6395754e-15,16.353004000000002,0.99994504,17.950169,1.121277,17.066936
8,2.7234766,17.93297,15.532437562942505,1.1265657,16.554947,10.1390915,18.309869857161992,9,-0.171,0.11,34.22305,1.697628,16.554947,,18.487114000000002,4.818743,16.113037,13.533453,-0.017,,180,5.5067594000000005e-06,16.554947,0.99994504,17.832384,2.1040945,17.092685999999997
9,3.3066961999999998,11.882796,17.083845853805542,1.2542263,16.92105,12.542263,18.692131151415502,10,-0.182,0.11,36.327020000000005,2.4709765999999997,16.92105,,20.754917000000003,5.771196,16.193838,12.029785,-0.018,,200,6.709728e-08,16.92105,0.99994504,17.727024,2.173252,16.57735
10,4.505052,16.4662,18.42950177192688,1.1813136,16.92105,12.99445,18.111876594431802,11,-0.199,0.11,37.446616999999996,0.365726,16.92105,,19.656633,6.8308716,16.209682,9.814392999999999,-0.02,,220,2.4032582999999998e-11,16.368114000000002,0.99994504,17.631714000000002,1.902312,16.58184
11,4.3796496,17.110373000000003,19.280178308486942,0.9445033000000002,16.92105,11.33404,18.475305812071024,12,-0.131,0.11,33.933353000000004,0.020598562,16.92105,,15.221587,6.266748000000001,16.251513,14.70105,-0.013,,240,0.58202016,16.71164,0.9999475,17.544703,1.8086,16.631582
12,4.099128,9.48321,20.75696277618408,0.8364011999999998,16.92105,10.873216000000001,18.279258987806767,13,-0.14,0.11,29.836717999999998,1.088932,16.92105,,13.579923999999998,5.2231874000000005,16.27294,14.670228,-0.014,,260,0.09921767599999999,16.530073,0.9999475,17.512022,2.0817203999999996,16.071915
13,4.478737000000001,16.095514,22.33113741874695,1.0615813,16.92105,14.862136999999999,18.18956609732923,14,-0.203,0.11,33.623707,0.019090094,16.92105,,17.688617999999998,6.9980725999999995,16.28503,9.761016999999999,-0.021,,280,2.6507120999999997e-12,16.442201999999998,0.9999475,17.445518,2.1237470000000003,16.05958
14,3.1662436,15.928164,23.551937580108643,1.1619655,16.92105,17.429482,18.32449115634849,15,-0.196,0.11,32.317608,3.091264,16.92105,,19.295647,6.706618300000001,16.304146,11.3864765,-0.02,,300,1.3663723e-10,16.57177,0.9999475,17.376526000000002,2.598848,16.0501
15,3.128234,15.954379000000001,24.427956342697144,1.1188399,16.92105,17.901438,18.37372070876296,16,-0.199,0.11,31.076683000000003,2.2375612,16.92105,,18.591023999999997,6.6045327,16.323563,11.237919,-0.02,,320,2.3699738e-11,16.6148,0.9999475,17.311987,2.7104776000000004,16.05068
16,3.189507,17.01008,25.880890369415283,1.1032495,16.92105,18.755243,18.54700847579453,17,-0.204,0.11,30.62378,3.0856915000000003,16.92105,,18.374283,6.788653999999999,16.350642999999998,10.952338000000001,-0.021,,340,1.8320366999999996e-12,16.783935999999997,0.9999475,17.251362,2.7627337000000005,16.111353
