,LQGsigma,IWMean,Iteration,URet,ReturnMax,SqrtESSClassic,MISE,IWFirstEpisode,ReturnMin,IWLastEpisode,ReturnAbsMax,DenMISELogFirst,TimeElapsed,LQGmu1,target_sum_log_mean,DenMISELogLast,Bound,DenMISEMeanLog,ReturnMean,ReturnStepMax,ReturnLastEpisode,IWNorm1,IWNorm2,LQGmu01,IWMin,TimestepsSoFar,IWMax
16,0.11,1.7237518,17,18.5876534234996,16.955692000000003,1.5546242000000001,28.936264,6.362828399999999e-27,,11.199891000000001,16.955692000000003,15.773969000000001,55.25310683250427,-0.267,-181.00533000000001,12.395004,50.7495,12.728997999999999,14.072460000000001,0.9999669,16.824182999999998,29.30378,18.849429999999998,-0.027,,340,14.795986
17,0.11,1.7992782999999999,18,18.54109444576481,16.955692000000003,1.7303592,30.179457,1.0557912400000001e-23,,6.8870163,16.955692000000003,15.71681,57.50815749168396,-0.254,-158.80188,15.903592999999999,49.777344,12.92416,14.22251,0.9999669,16.773357,32.38701,18.716928,-0.026,,360,14.5372095
18,0.11,1.5774441000000001,19,18.654062491975566,16.955692000000003,2.0429482,26.508692,3.7478914e-23,,7.573789,16.955692000000003,15.662744,59.57322883605957,-0.252,-147.81833,13.715388,43.107929999999996,12.989251,14.362661,0.99998593,16.885379999999998,29.971436999999998,14.670678,-0.026,,380,9.14051
19,0.11,3.195051e-17,20,18.625036714864105,16.955692000000003,4.4721355,5.388905000000001e-16,,,3.3971636e-18,16.955692000000003,15.61145,62.54600286483765,-0.618,-338.79062000000005,13.893203,7.5828169999999995,13.052752499999999,14.487267999999998,0.99998593,16.854785999999997,2.0000006e-09,4.4721377000000004e-10,-0.072,,400,3.2460542e-16
20,0.11,1.4880412,21,18.86516411479478,17.089754,1.0,25.430258,,,31.248863,17.089754,15.562660000000001,64.80813765525818,-0.662,-335.70337,3.2841008,59.609764,12.541115,14.611195,0.99998593,17.089754,31.248863,31.248863,-0.079,,420,31.248863
21,0.11,1.032051,22,18.960527804668487,17.17973,1.4102489,17.680443,,,10.500694000000001,17.17973,15.51614,68.58838701248169,-0.646,-315.00076,14.18205,42.044556,12.612726,14.727947,0.99998593,17.17973,22.70512,16.10008,-0.077,,440,12.204426
22,0.11,0.9534993,23,18.995316419055158,17.212818,1.344544,16.38158,,,15.329137,17.212818,15.471688,72.4890275001526,-0.719,-320.29276,14.263164499999998,41.985527000000005,12.678121,14.835985,0.99998593,17.212818,21.930485,16.310722,-0.09,,460,15.329137
23,0.11,0.0005877608,24,18.948102866682817,17.212818,1.0207629999999999,0.010090908,,,0.013816288000000001,17.212818,15.429129000000001,76.0118248462677,-0.928,-369.4475,13.254786,33.735485,12.693535,14.933129000000001,0.99998593,17.167460000000002,0.0141062625,0.01381933,-0.163,,480,0.013816288000000001
24,0.11,1.1513447,25,18.883549302511184,17.212818,1.0001128000000001,19.697819,,,28.780369,17.212818,15.388307000000001,78.6963541507721,-0.939,-359.08218,13.910994,54.119569999999996,12.703069000000001,15.020145000000001,0.99998593,17.108526,28.783615,28.780369,-0.171,,500,28.780369
25,0.11,0.08447614,26,18.878572072836327,17.212818,1.0384837,1.4318836000000001,,,9.289943000000001e-13,17.212818,15.349085999999998,80.87343430519105,-0.352,-167.51622,9.519692,34.581787,12.572386999999999,15.100213,0.99998593,17.101907999999998,2.1963797,2.1149871,-0.037,,520,2.114353
26,0.11,1.4909463,27,18.789483660402727,17.212818,1.0282645000000001,25.365084,,,39.133759999999995,17.212818,15.311345000000001,84.73315405845642,-0.363,-166.03055,11.510864999999999,58.844443999999996,12.499742,15.171111999999999,0.99998593,17.014484,40.25555,39.14902,-0.038,,540,39.133759999999995
27,0.11,1.6869996999999999,28,18.93301928560664,17.212818,1.4245646,28.813640000000003,,,22.455189,17.212818,15.274977999999999,89.01459288597107,-0.379,-166.61661999999998,8.749095,52.979362,12.364171,15.241891,0.99998593,17.152935,47.235991999999996,33.158195,-0.04,,560,24.394410999999998
28,0.11,0.99885744,29,18.635230021811246,17.212818,1.4251534,17.0686,,,0.13093786,17.212818,15.239885999999998,93.0704653263092,-0.434,-180.6186,11.731141000000001,41.224342,12.350847,15.297904,0.99998593,16.866272,28.966865999999996,20.325438000000002,-0.046,,580,15.355533
29,0.11,0.45519102,30,18.888359747870773,17.212818,1.6751441000000002,7.8002167,,,6.480071,17.212818,15.205985,96.72051620483398,-0.512,-197.72182,13.737507999999998,28.351067999999998,12.391396499999999,15.358329000000001,0.99998593,17.110654999999998,13.655729999999998,8.151974000000001,-0.056,,600,6.480071
30,0.11,0.9256749,31,18.9831558706039,17.212818,1.6233351999999999,15.835157,,,0.47465196,17.212818,15.173195000000002,102.3080472946167,-0.46,-176.07793999999998,15.330885,37.041893,12.468108,15.417779000000001,0.99998593,17.201256,28.695922999999997,17.677139999999998,-0.05,,620,15.323013000000001
31,0.11,1.1500397,32,18.859253928203657,17.212818,2.0090491999999998,19.652657,,,7.384336500000001,17.212818,15.141445999999998,106.93401861190796,-0.425,-159.60455,12.567895,36.787945,12.46539,15.469767000000001,0.99998593,17.08138,36.80127,18.317755,-0.045,,640,10.358117
32,0.11,1.0660370000000001,33,18.90002525139937,17.212818,1.1943924,18.233013,,,6.394918e-14,17.212818,15.110675,111.25259470939636,-0.902,-267.84317000000004,12.5584,47.055733000000004,12.469047,15.519781,0.99998593,17.12027,35.179221999999996,29.453653000000003,-0.147,,660,28.810356
33,0.11,1.0101773,34,18.935207472220316,17.212818,1.5795621000000002,17.300532999999998,,,14.717501,17.212818,15.080822,117.77487754821777,-0.893,-256.64444,16.836384,39.09495,12.592206,15.567870999999998,0.99999416,17.154833,34.346027,21.744019,-0.143,,680,15.601676000000001
34,0.11,1.0936373,35,18.947035485306174,17.212818,1.9409154999999998,18.741709,,,11.242771000000001,17.212818,15.051834,121.20423889160156,-0.902,-251.615,11.575808,36.47851,12.559311,15.613562,0.99999416,17.167054999999998,38.277306,19.721264,-0.147,,700,11.242771000000001
35,0.11,1.1076608000000001,36,18.924364266569505,17.212818,1.9838881000000002,19.02066,,,0.00015870997,17.212818,15.023663500000001,124.65657424926758,-0.611,-183.49863,13.764161999999999,36.37327,12.592086,15.656158,0.99999416,17.14701,39.875786,20.099815,-0.071,,720,13.0646
36,0.11,1.2471211000000002,37,18.922135580068463,17.212818,2.4045575,21.335667,,,6.174382,17.212818,14.996264000000002,129.10018229484558,-0.455,-145.59251,10.23124,35.652496,12.528082000000001,15.696378,0.99999416,17.144276,46.14348,19.190008,-0.049,,740,9.796399000000001
37,0.11,0.9047411,38,18.883075594219342,17.212818,1.8188585,15.187691000000001,3.234858e-14,,1.1655935e-08,17.212818,14.969596,134.61543202400208,-0.216,-67.87116,18.647856,34.114746000000004,12.692903999999999,15.733395999999999,0.99999416,17.10305,34.38016,18.902054,-0.022,,760,16.244488
38,0.11,1.2523956,39,18.63306459080789,17.212818,2.3209603,21.054560000000002,1.3474531000000002e-18,,3.5780244,17.212818,14.943620999999998,140.23030710220334,-0.235,-71.96427,12.8478565,35.887054,12.692178,15.762366,0.99999416,16.863301999999997,48.84343,21.04449,-0.024,,780,13.040382000000001
39,0.11,1.3178542,40,18.545523969273592,17.212818,2.626468,22.154385,7.4256017e-20,,9.25964,17.212818,14.918303,143.4932909011841,-0.24,-71.4035,15.932940499999999,35.26158,12.776705,15.787764000000001,0.99999416,16.778212,52.714165,20.070362,-0.025,,800,9.323750500000001
40,0.11,0.13659947,41,18.627422618792785,17.212818,1.1629638999999998,2.2110388,0.00016725714,,0.00011955883,17.212818,14.89361,146.7683303356171,-0.163,-48.296577,17.283987,31.812677,12.891979,15.813848499999999,0.99999416,16.857197,5.600578,4.8157797,-0.016,,820,4.803952
41,0.11,0.75983524,42,18.107158458380226,17.212818,1.2066551,12.410243,0.0002731829,,25.962120000000002,17.212818,14.869516,151.8723745346069,-0.161,-46.470627,13.426927,40.94005,12.884292,15.827077,0.99999416,16.369469,31.913079999999997,26.447556,-0.016,,840,25.962120000000002
42,0.11,0.69174707,43,18.110930243484844,17.212818,1.6359595,11.241454,0.0060980353000000004,,1.2248424999999998,17.212818,14.845993,159.0716397762299,-0.151,-43.5564,1.8271210999999998,32.284542,12.618497999999999,15.839594,0.99999416,16.365305,29.745123,18.182066,-0.015,,860,15.397369
43,0.11,0.87603015,44,18.23955870679912,17.212818,1.4800812,14.397810999999999,1.975343e-08,,5.436411,17.212818,14.823145000000002,162.7615866661072,-0.187,-49.46893,10.306744,37.6571,12.557525,15.854542000000002,0.99999416,16.497304999999997,38.545326,26.042710999999997,-0.019,,880,25.161621
44,0.11,1.3049728999999999,45,18.35722731883556,17.212818,2.710671,21.773512,1.6276492999999999e-15,,12.201143,17.212818,14.800673000000002,167.1660702228546,-0.222,-57.154854,10.156128,34.473553,12.498754,15.871075,0.99999416,16.598557999999997,58.723778,21.663926999999997,-0.023,,900,12.201143
45,0.11,1.2904010000000001,46,18.529317346408554,17.212818,3.2846910000000005,21.688824,4.6424215e-23,,6.1553154,17.212818,14.778692999999999,171.6906023025513,-0.253,-64.72527,10.490341,32.169456,12.459738,15.890567,0.99999416,16.76766,59.35844399999999,18.071241,-0.026,,920,6.507264
46,0.11,1.1874025,47,18.615270560248405,17.212818,2.6317914,20.31289,,,7.497798999999999e-09,17.212818,14.757187,175.34246706962585,-0.454,-118.42228,14.552787,33.393574,12.509162,15.910943,0.99999416,16.848254999999998,55.807919999999996,21.205297,-0.049,,940,9.835753
47,0.11,0.9513955,48,18.770236821834022,17.212818,2.6134150000000003,16.24288,,,6.9999685,17.212818,14.736134,178.58950638771057,-0.409,-104.73841,12.084728,29.415543,12.502545,15.933520000000001,0.99999416,16.994673000000002,45.666985,17.474066,-0.043,,960,9.854128
48,0.11,1.1826079,49,18.90584466001661,17.212818,2.9881724999999997,20.213726,,,6.9770555,17.212818,14.715514,182.99292826652527,-0.441,-110.14693999999999,13.498689,31.734358,12.520869,15.957857999999998,0.99999416,17.126127,57.947784,19.392382,-0.047,,980,7.614738000000001
49,0.11,0.81777906,50,18.917314026552123,17.212818,2.8526987999999998,13.965523999999998,,,0.3058026,17.212818,14.695312,187.04341912269592,-0.407,-99.76565,10.369061,26.033268,12.480249,15.981464,0.99999416,17.13815,40.888954,14.333428,-0.043,,1000,7.6442204
50,0.11,1.2107695,51,18.859615002169406,17.212818,2.5067663,20.768059,,,0.043622628,17.212818,14.675509,189.8670561313629,-0.567,-131.05328,15.87892,34.501144000000004,12.542761,16.003038,0.99999416,17.08171,61.749244999999995,24.633028,-0.064,,1020,14.022901000000001
51,0.11,0.028936597,52,18.943055647421108,17.212818,1.2139022,0.49529117,,,9.571326999999999e-19,17.212818,14.656091,193.4151132106781,-0.976,-242.48587,17.735032999999998,28.854772999999998,12.644897,16.025337,0.99999416,17.162565,1.5047030000000001,1.2395587,-0.216,,1040,1.2221342
52,0.11,0.9385143,53,18.89661397520773,17.212818,1.0978333,16.071514,,,45.15735,17.212818,14.637042999999998,197.5210258960724,-0.97,-232.03027000000003,11.087886,47.429314,12.597371,16.04609,0.99999416,17.125206,49.741257,45.30857,-0.206,,1060,45.15735
53,0.11,0.85461456,54,18.797613990056647,17.212818,1.429876,14.597814999999999,,,21.609941,17.212818,14.618351,202.26797819137573,-0.979,-236.77264,12.925203999999999,38.673775,12.598066000000001,16.064335,0.99999416,17.031370000000003,46.149184999999996,32.274956,-0.224,,1080,23.968071
54,0.11,1.0629214,55,18.835683805177997,17.212818,2.2524802999999998,18.214657,,,0.71321344,17.212818,14.600001,206.9978396892548,-0.91,-192.03898999999998,13.938704000000001,33.498093,12.617417,16.082506,0.99999416,17.06369,58.46068,25.953913,-0.151,,1100,12.808046000000001
55,0.11,1.3935008999999998,56,18.874700938449372,17.212818,2.0907636000000003,23.869345000000003,,,26.07676,17.212818,14.581983,210.91702342033386,-0.871,-176.7969,14.180029999999999,40.334922999999996,12.644862,16.100628,0.99999416,17.097379999999998,78.03605,37.324184,-0.133,,1120,26.07676
56,0.11,1.3695585,57,18.946812272241022,17.212818,2.4202461,23.472573999999998,,,17.3824,17.212818,14.564282999999998,214.9443225860596,-0.876,-174.61183,14.520303,37.696598,12.681695,16.119318,0.99999416,17.166002,78.064835,32.254917,-0.135,,1140,17.3824
57,0.11,1.3274252,58,18.96777731626755,17.212818,2.6184568,22.760015,,,10.168289,17.212818,14.546891,218.7469561100006,-0.869,-169.46588,13.003306,35.907314,12.691402,16.137741000000002,0.99999416,17.187885,76.99065999999999,29.403067,-0.132,,1160,15.545135
58,0.11,1.0314946,59,19.02882613697292,17.248514,2.4113545,17.69979,,,0.9843199,17.248514,14.529798000000001,222.73210072517395,-0.808,-153.03767,16.087444,32.005866999999995,12.752748,16.156569,0.99999416,17.248514,60.858185,25.238173,-0.112,,1180,15.409415
59,0.11,1.2062483999999998,60,19.00249655269782,17.248514,2.7577863,20.699333,,,1.0151821,17.248514,14.51299,227.25652647018435,-0.609,-118.73387,13.812879999999998,33.208290000000005,12.769745,16.174309,0.99999416,17.22099,72.3749,26.243840000000002,-0.071,,1200,12.833809
60,0.11,1.2728713,61,18.92361329191355,17.248514,1.7205018,12.034061999999999,3.8612877e-17,,,17.248514,14.496460999999998,232.08471059799197,0.011,-102.318306,8.365872999999999,32.084625,12.699666,16.190217999999998,0.99999416,17.144652999999998,77.64515,45.129364,0.001,,1220,32.691433
61,0.11,0.8812353999999999,62,11.702961609689186,17.248514,1.4122956,11.001698,7.987857499999999e-08,,1.6400202e-16,17.248514,14.4802,236.56965255737305,-0.023,-79.04451999999999,-13.337475,35.427906,12.280868,16.101788,0.99999416,10.707563,54.636596999999995,38.686375,-0.002,,1240,28.755238000000002
62,0.11,1.5886296,63,11.744968309973345,17.248514,1.3299266,17.704527,1.2470766000000003e-08,,72.703835,17.248514,14.4642,240.76664662361145,-0.02,-79.53676999999999,13.323729,43.643574,12.293262,16.015034,0.99999416,10.636353,100.083664,75.25503,-0.002,,1260,72.703835
63,0.11,1.898355,64,11.921337723025813,17.248514,1.5767968,20.690914000000003,1.7753959e-09,,54.40651,17.248514,14.448452,245.84309244155884,-0.016,-80.10109,12.212655,42.568832,12.29463,15.933088,0.99999416,10.770432000000001,121.49472,77.05160500000001,-0.002,,1280,54.40651
64,0.11,1.4900589,65,14.753222986595091,17.248514,1.4250933000000001,15.954817000000002,1.0735436e-11,,0.43785658,17.248514,14.432947,249.69751858711243,-0.008,-83.972206,7.0206094,40.161674,12.220122,15.893273,0.99999416,13.345165,96.85383,67.96315,-0.001,,1300,61.698353000000004
65,0.11,0.7778686,66,13.019346251399435,17.248514,1.9885373,12.861872,3.3870454e-10,,,17.248514,14.417679999999999,255.45109224319458,-0.198,-63.037315,11.512943,30.209812,12.211533,15.830754999999998,0.99999416,11.767109,51.33933,25.817635,-0.02,,1320,22.751274
66,0.11,1.1504268999999998,67,17.770126275437036,17.248514,3.3762648,19.366426,8.740330000000001e-26,,4.6260362000000003e-07,17.248514,14.402642000000002,263.45633268356323,-0.265,-81.14074000000001,8.32355,29.583939,12.149339999999999,15.833879999999999,0.99999416,16.040115,77.0786,22.829548000000003,-0.027,,1340,8.729557000000002
67,0.11,0.98780185,68,18.537365076378087,17.248514,2.9592533,16.47636,5.097734e-14,,4.773159,17.248514,14.387827,268.27823448181147,-0.216,-65.639336,14.003754999999998,28.133701000000002,12.178135000000001,15.847671,0.99999416,16.771632999999998,67.170525,22.698470999999998,-0.022,,1360,12.088692
68,0.11,1.206591,69,18.517511566487666,17.248514,2.1625242,20.736551000000002,,,,17.248514,14.373228,273.7952072620392,-0.772,-183.38693,15.871773000000001,36.688755,12.230853999999999,15.860822,0.99999416,16.755067999999998,83.25478000000001,38.49889,-0.102,,1380,27.356764000000002
69,0.11,1.2341601,70,18.814839530561628,17.248514,2.4008062000000003,21.16796,,,19.338707,17.248514,14.358839000000001,280.2104287147522,-0.752,-177.25052,10.957745,35.536896,12.213875999999999,15.87765,0.99999416,17.038834,86.391205,35.98425,-0.097,,1400,19.338707
70,0.11,1.0170017,71,18.87002558136935,17.248514,3.0109322,17.448826,,,0.9304173000000001,17.248514,14.344655,286.83415460586554,-0.829,-188.27472,7.366034,28.906084000000003,12.147392,15.894779000000002,0.99999416,17.093779,72.20711999999999,23.98165,-0.118,,1420,13.032531
71,0.11,1.3032421,72,18.911049703178037,17.248514,3.0367846000000003,22.330555,,,7.826864,17.248514,14.330668,291.7595944404602,-0.693,-162.82436,16.131535999999997,33.690277,12.202333,15.911942999999999,0.99999416,17.13066,93.83343,30.898940000000003,-0.085,,1440,15.885944
72,0.11,0.9818554,73,18.820146372096072,17.248514,1.8427479,10.8963,4.0442942999999996e-10,,,17.248514,14.316875,296.7045774459839,-0.013,-81.10475,12.762811,29.616726,12.213122,15.927423499999998,0.99999416,17.041948,71.675446,38.895958,-0.001,,1460,27.288596999999996
73,0.11,0.897876,74,13.899510962811872,17.248514,1.6367040000000002,8.565118,4.216986400000001e-16,,0.018956188,17.248514,14.303269,302.1861779689789,0.008,-94.12283000000001,-7.409262700000001,29.64225,11.946234,15.883142000000001,0.99999416,12.650639,66.442825,40.595504999999996,0.001,,1480,29.577076
74,0.11,0.62196577,75,10.447883817650462,17.248514,1.9529229,6.2286468,7.335068e-14,,2.596015,17.248514,14.289845999999999,308.2693920135498,0.0,-87.50605999999999,16.426652999999998,23.892951999999998,12.003088,15.798182999999998,0.99999416,9.511353,46.64743,23.885956,2.449e-05,,1500,17.374985000000002
75,0.11,0.6535834,76,10.614665804641024,17.248514,2.4252067000000004,10.839468,7.926379e-11,,,17.248514,14.276601999999999,313.23388838768005,-0.201,-69.53028,9.888478,25.063835,11.969783,15.717154999999998,0.99999416,9.639954,49.672340000000005,20.481693,-0.02,,1520,16.392025
76,0.11,1.1967093999999998,77,17.73193535317879,17.248514,3.054528,20.51825,,,,17.248514,14.263529,319.38741207122797,-0.569,-166.39091000000002,6.7834344,31.811984999999996,11.89759,15.720806,0.99999416,15.998254000000001,92.14662,30.167221,-0.064,,1540,14.007183
77,0.11,1.0877726,78,18.677472865422057,17.248514,3.3612309000000002,18.577568,,,7.3966246,17.248514,14.250626,326.0545852184296,-0.45,-141.46438999999998,6.3827844,28.840782,11.828593,15.735964000000001,0.99999416,16.903082,84.84626999999999,25.242619,-0.048,,1560,9.440189
78,0.11,1.2017243,79,18.843208177061452,17.248514,3.2894582999999997,20.594128,,,8.915997500000001,17.248514,14.237885999999998,332.6682758331299,-0.591,-165.52873,12.537875999999999,31.081272,11.838142,15.752792000000001,0.99999416,17.065409,94.93621999999999,28.860746000000002,-0.068,,1580,11.699187
79,0.11,1.2357103999999999,80,18.95616162566302,17.248514,3.5796517999999997,21.177094,,,10.014903,17.248514,14.225307999999998,337.97937130928034,-0.613,-166.6295,14.340898999999999,30.814071999999996,11.871257,15.770556,0.99999416,17.173952,98.85683,27.616325,-0.071,,1600,10.027604
80,0.11,0.9726564,81,18.874129159972288,17.248514,2.9815428,16.690706,,,0.00023878005,17.248514,14.212886,344.0129325389862,-0.887,-209.44173999999998,18.14935,28.2609,11.951066,15.786922,0.99999416,17.096289000000002,78.78517,26.424296999999996,-0.14,,1620,11.21493
81,0.11,1.1164726,82,18.900283698783312,17.248514,1.8231877,19.063206,,,0.037199106,17.248514,14.200614999999999,351.29164004325867,-0.967,-237.38128999999998,15.346518,37.984474,11.991611500000001,15.803215,0.99999416,17.12285,91.55075,50.214659999999995,-0.202,,1640,36.124396999999995
82,0.11,1.2677662,83,18.777241569210936,17.248514,3.5612492999999996,21.70919,,,2.1205244e-07,17.248514,14.188494,356.56782007217413,-0.686,-170.53346000000002,13.558791000000001,31.395967,12.010143,15.817699,0.99999416,17.005357999999998,105.2246,29.547103999999997,-0.084,,1660,13.344745000000001
83,0.11,1.2144271,84,18.91840143853204,17.248514,3.1803242999999997,20.812363,,,10.649783,17.248514,14.1765175,363.32884526252747,-0.754,-177.75618,16.910995,31.659378000000004,12.071046,15.833429,0.99999416,17.139072,102.01188,32.075935,-0.098,,1680,13.505151999999999
84,0.11,1.2649188,85,18.909211802049672,17.248514,3.664011,21.236214,5.596676999999999e-20,,6.595787e-18,17.248514,14.164682999999998,369.9040701389313,-0.242,-76.0081,15.000653,30.651314000000003,12.107319,15.848685999999999,0.99999416,17.130136,107.5181,29.34437,-0.025,,1700,9.713361
85,0.11,1.0229526,86,18.771441056720892,17.248514,3.6211905,17.138395000000003,3.9702665999999997e-16,,4.006903,17.248514,14.1529875,377.64385390281683,-0.226,-70.513214,12.804316499999999,26.66483,12.11792,15.862098999999999,0.99999416,17.002234,87.97391999999999,24.294199,-0.023,,1720,9.734523
86,0.11,1.0547309999999999,87,18.522128347800372,17.248514,2.2780218,17.122421,0.0039447644,,0.049610704000000005,17.248514,14.141426000000001,385.369345664978,-0.155,-54.52873,13.010731,32.265834999999996,12.128078,15.8724375,0.99999416,16.761705,91.7616,40.281265000000005,-0.016,,1740,22.300615
87,0.11,1.148734,88,18.172289872882192,17.248514,2.8824365000000003,18.19292,7.664784,,0.021403555,17.248514,14.130042999999999,391.1392793655396,-0.117,-51.211594,18.050703,30.16093,12.195006,15.878751000000001,0.99999416,16.427887,101.088585,35.070534,-0.012,,1760,15.958611
88,0.11,1.1802865,89,17.623755536484865,17.248514,3.912699,19.807423,4.1408960000000005e-18,,6.86926e-13,17.248514,14.202257000000001,398.27710914611816,-0.234,-70.1189,15.098388,28.624107000000002,12.228553999999999,15.879135,0.99999416,15.913056,105.0455,26.847324,-0.024,,1780,8.284344
89,0.11,,90,18.14860595530588,17.248514,9.486833,,,,,17.248514,14.191084,406.0959994792938,0.404,-518.0541,9.833517,3.636306,12.2035265,15.884920000000001,0.99999416,16.399755,9e-09,9.486834e-10,0.043,,1800,
90,0.11,,91,9.681160036102577,17.248514,9.539392,,,,6.2593693e-38,17.248514,14.180034,411.7143776416778,0.404,-513.4533,-13.7212,3.616271,11.907712,15.807403,0.99999416,8.830846000000001,9.1e-09,9.539391e-10,0.043,,1820,6.2593693e-38
91,0.11,,92,9.458071287347114,17.248514,9.591663,,,,,17.248514,14.169104999999998,415.7467336654663,0.119,-206.8988,14.907348,3.5965637999999998,11.929507000000001,15.72919,0.99999416,8.611816000000001,9.2e-09,9.591663e-10,0.012,,1840,
92,0.11,0.9386329,93,9.865285456035963,17.248514,3.2561497999999998,16.018425,,,,17.248514,14.158294,421.49327778816223,-0.424,-192.67314,7.064663,26.612848,11.8665,15.656617,0.99999416,8.979897,87.29286,26.808615000000003,-0.045,,1860,10.307772
