,SqrtESSClassic,ReturnAbsMax,IWFirstEpisode,ReturnLastEpisode,Bound,ReturnMin,IWMin,ReturnMean,target_sum_log_mean,DenMISELogFirst,Iteration,ReturnStepMax,IWNorm2,LQGsigma,TimeElapsed,IWMean,LQGmu01,IWNorm1,DenMISEMeanLog,TimestepsSoFar,IWLastEpisode,URet,MISE,LQGmu1,IWMax,ReturnMax,DenMISELogLast
14,3.6055512000000003,15.644507999999998,,8.553907,8.364714,,,9.020916999999999,-66.32481999999999,14.393967000000002,15,0.99262077,3.8630898,0.11,11.4820716381073,0.92857116,1.0,13.928567999999999,13.18425,300,1.0714283000000002,9.39803445243334,7.928627499999999,1.0,1.0714283000000002,15.644507999999998,13.019141000000001
15,3.7416577000000006,15.644507999999998,,8.513098,8.387818,,,8.989179,-61.362465,14.329428,16,0.99262077,3.9911017,0.11,11.622433423995972,0.9333334999999999,1.0,14.933335999999999,13.168806,320,1.0666671,9.347572604324338,7.967594999999999,1.0,1.0666671,15.644507999999998,13.008314
16,3.8729835,15.644507999999998,,8.523164999999999,8.408294,,,8.961766,-56.901814,14.268804000000001,17,0.99262077,4.1150455,0.11,11.775007486343384,0.93750024,1.0,15.937504,13.237786999999999,340,1.0625004999999998,9.364636960574991,8.002319,1.0,1.0625004999999998,15.644507999999998,14.407951999999998
17,4.0,15.644507999999998,,8.516451,8.425641,,,8.937026,-52.7651,14.211645,18,0.99262077,4.235293,0.11,11.992297410964966,0.9411761999999999,1.0,16.941172,13.471217999999999,360,1.0588226,9.354285692891224,8.032558,1.0,1.0588236,15.644507999999998,17.501844000000002
18,4.123106,15.644507999999998,,8.514043,8.440658,,,8.914764,-49.15278,14.157577499999999,19,0.99262077,4.3521676,0.11,12.481964588165285,0.94444466,1.0,17.944448,13.591482000000001,380,1.0555558999999999,9.350870392330243,8.059311,1.0,1.0555558999999999,15.644507999999998,15.814913
19,4.242641000000001,15.644507999999998,,8.532336,8.454806,,,8.895643,-45.924095,14.106284,20,0.99262077,4.465936,0.11,13.039609670639038,0.94736814,1.0,18.947363,13.677615,400,1.0526316,9.370902328206594,8.084204,1.0,1.0526316,15.644507999999998,15.369588
20,4.3588986,15.644507999999998,,8.56066,8.468744000000001,,,8.879691000000001,-43.328278000000005,14.057494,21,0.99262077,4.5768433,0.11,13.446744441986086,0.94999987,1.0,19.949997,13.430437,420,1.0499998,9.400272217347553,8.1080265,1.0,1.0499998,15.644507999999998,8.539377
21,4.4721364999999995,15.644507999999998,,8.549387,8.480630999999999,,,8.864677,-40.621340000000004,14.010974,22,0.99262077,4.6850953,0.11,13.832231044769287,0.95238113,1.0,20.952385,13.553045000000001,440,1.0476192,9.389018771829967,8.129046,1.0,1.0476192,15.644507999999998,16.177736
22,4.582576,15.644507999999998,,8.559844,8.491736999999999,,,8.851424,-38.144172999999995,13.966522,23,0.99262077,4.790874,0.11,14.130859375,0.9545454,1.0,21.954544,13.670805999999999,460,1.0454555,9.400169405550967,8.148626,1.0,1.0454555,15.644507999999998,16.309067000000002
23,4.690416,15.644507999999998,,8.559237,8.501699,,,8.83925,-35.899677000000004,13.923963,24,0.99262077,4.8943458,0.11,14.392942190170288,0.9565215,1.0,22.956516,13.752682,480,1.0434783,9.399493943036985,8.166477,1.0,1.0434793,15.644507999999998,15.681204000000001
24,4.7958317,15.644507999999998,,8.538298,8.509826,,,8.827211,-33.77882,13.883141,25,0.99262077,4.9956574,0.11,14.644523859024048,0.95833325,1.0,23.958332000000002,13.884072,500,1.0416676999999999,9.379596084069828,8.181972,1.0,1.0416676999999999,15.644507999999998,17.080896
25,4.8989797,15.644507999999998,,8.502951,8.515761999999999,,,8.814739,-32.024586,13.84392,26,0.99262077,5.094939,0.11,14.915426015853882,0.9600001,1.0,24.960003,13.802011499999999,520,1.0400001,9.342287291211194,8.194811,1.0,1.0400001,15.644507999999998,11.792084
26,5.0000005,15.644507999999998,,8.530049,8.522174,,,8.804195,-30.252396,13.80618,27,0.99262077,5.192309,0.11,15.209282875061035,0.96153873,1.0,25.961546,13.874042000000001,540,1.0384619000000002,9.366514013103517,8.207707000000001,1.0,1.0384619000000002,15.644507999999998,15.786781
27,5.0990195,15.644507999999998,,8.548941000000001,8.528702000000001,,,8.795079,-28.764979999999998,13.769812,28,0.99262077,5.287871400000001,0.11,15.647520303726196,0.9629628,1.0,26.96296,13.782844,560,1.0370368,9.389942981617496,8.220342,1.0,1.0370378,15.644507999999998,11.358913000000001
28,5.196152,15.644507999999998,,8.466183000000001,8.531719,,,8.783738,-27.327887,13.734720000000001,29,0.99262077,5.38173,0.11,16.248477935791016,0.9642858,1.0,27.964289,13.750282,580,1.0357144,9.298554221030132,8.229124,1.0,1.0357144,15.644507999999998,12.875562
29,5.2915025,15.644507999999998,,8.566061,8.537883,,,8.776483,-25.869104,13.700819000000001,30,0.99262077,5.473967,0.11,16.813564777374268,0.96551704,1.0,28.965511,13.837475,600,1.0344824000000001,9.407010375731627,8.240739999999999,1.0,1.0344834,15.644507999999998,16.401728
30,5.385164700000001,15.644507999999998,,8.579703,8.544014,,,8.770133999999999,-24.500536,13.668029,31,0.99262077,5.564669599999999,0.11,17.203088521957394,0.9666665999999999,1.0,29.966663,13.923015,620,1.0333326999999999,9.420514933092676,8.252039,1.0,1.0333347,15.644507999999998,16.523670000000003
31,5.477226,15.644507999999998,,8.567407000000001,8.549282,,,8.7638,-23.26961,13.636281,32,0.99262077,5.65391,0.11,17.767361402511593,0.96774197,1.0,30.967743,13.951172,640,1.0322582,9.41149832962167,8.262215,1.0,1.0322591,15.644507999999998,14.857377
32,5.5677642999999994,15.644507999999998,,8.573996000000001,8.554356,,,8.758047,-22.112339000000002,13.605509,33,0.99262077,5.741756400000001,0.11,18.22031569480896,0.9687498999999999,1.0,31.968746000000003,13.978632000000001,660,1.0312496,9.416464103429817,8.271956,1.0,1.0312506,15.644507999999998,14.889564000000002
33,5.656854,15.644507999999998,,8.520453,8.557438000000001,,,8.75106,-20.875553,13.575656,34,0.99262077,5.8282739999999995,0.11,18.745988845825195,0.96969694,1.0,32.969696,14.1521225,680,1.0303019,9.357920914318159,8.279487,1.0,1.030304,15.644507999999998,19.90854
34,5.744562999999999,15.644507999999998,,8.543241,8.560953999999999,,,8.745122,-19.879255,13.546667999999999,35,0.99262077,5.913521299999999,0.11,19.448740005493164,0.97058845,1.0,33.970596,14.145937,700,1.0294121999999999,9.384941724160468,8.287246000000001,1.0,1.0294121999999999,15.644507999999998,13.965882999999998
35,5.8309517,15.644507999999998,,8.4959955,8.562861,,,8.738201,-18.880644,13.518497,36,0.99262077,5.9975505,0.11,20.018977880477905,0.9714286,1.0,34.971428,14.197803500000001,720,1.0285720999999999,9.330042537246682,8.293209,1.0,1.0285720999999999,15.644507999999998,16.04259
36,5.91608,15.644507999999998,,8.493946000000001,8.564558,,,8.731601,-18.054807999999998,13.491098000000001,37,0.99262077,6.0804157,0.11,20.552400588989254,0.9722223,1.0,35.972225,14.128117999999999,740,1.0277779,9.332697439616656,8.298785,1.0,1.0277779,15.644507999999998,11.647925
37,6.0,15.644507999999998,,8.545019,8.567496,,,8.726689,-17.039814,13.464429999999998,38,0.99262077,6.162163,0.11,21.430742263793945,0.97297305,1.0,36.972977,14.29476,760,1.0270274,9.385134914605377,8.305441,1.0,1.0270274,15.644507999999998,20.4883
38,6.0827622,15.644507999999998,,8.54696,8.570286,,,8.722081,-16.197860000000002,13.438455,39,0.99262077,6.2428360000000005,0.11,22.021995782852173,0.97368425,1.0,37.973686,14.3319025,780,1.0263156,9.386715584375505,8.311796000000001,1.0,1.0263165,15.644507999999998,15.770413000000001
39,6.1644144,15.644507999999998,,8.529395,8.572442,,,8.717264,-15.338773000000002,13.413136999999999,40,0.99262077,6.3224764,0.11,22.555888652801514,0.97435915,1.0,38.974365,14.426457999999998,800,1.0256413,9.367586511844381,8.317376,1.0,1.0256413,15.644507999999998,18.140304999999998
40,6.244998000000001,15.644507999999998,,8.546608,8.574881,,,8.713102000000001,-14.522434,13.388444,41,0.99262077,6.4011226,0.11,23.20826530456543,0.97499996,1.0,39.975,14.51559,820,1.025,9.38411125574194,8.323106,1.0,1.0250009,15.644507999999998,18.106453
41,6.324555999999999,15.644507999999998,,8.4973755,8.575963,,,8.707966,-13.768407,13.3643465,42,0.99262077,6.4788120000000005,0.11,23.88612723350525,0.9756097,1.0,40.975609999999996,14.577067000000001,840,1.0243901,9.333537650710463,8.327355,1.0,1.024391,15.644507999999998,17.122648
42,6.403124299999999,15.644507999999998,,8.560396,8.578463000000001,,,8.704535,-13.372057999999999,13.3408165,43,0.99262077,6.5555806,0.11,24.496230363845825,0.9761905999999999,1.0,41.976196,14.313104999999998,860,1.0238093000000001,9.401563533616564,8.332906,1.0,1.02381,15.644507999999998,3.2510955000000004
43,6.4807405,15.644507999999998,,8.5429325,8.580403,,,8.700861,-12.7752905,13.317827,44,0.99262077,6.631455,0.11,25.14094305038452,0.97674406,1.0,42.976738,14.279599,880,1.0232556000000002,9.384054868593424,8.337788,1.0,1.0232565,15.644507999999998,12.862646
44,6.5574392999999995,15.644507999999998,,8.537974,8.582116000000001,,,8.697241,-12.227346,13.295354000000001,45,0.99262077,6.7064705,0.11,25.660935878753662,0.9772726999999999,1.0,43.977272,14.225306,900,1.0227277,9.374814844568274,8.342338,1.0,1.0227287,15.644507999999998,11.859652
45,6.6332493,15.644507999999998,,8.590516000000001,8.584891,,,8.6949215,-11.708305000000001,13.2733755,46,0.99262077,6.780655,0.11,26.371034622192386,0.9777777,1.0,44.977776,14.168319,920,1.0222226,9.436309482662956,8.347854,1.0,1.0222235999999998,15.644507999999998,11.626614
46,6.708203999999999,15.644507999999998,,8.548866,8.586613,,,8.691813,-11.120049,13.251869000000001,47,0.99262077,6.8540344,0.11,26.81402039527893,0.9782609,1.0,45.97826,14.205078,940,1.0217392,9.39048233941642,8.352223,1.0,1.0217402,15.644507999999998,15.9182625
47,6.7823305,15.644507999999998,,8.499830000000001,8.587193,,,8.687814,-10.5903845,13.230816,48,0.99262077,6.926634299999999,0.11,27.136821746826172,0.97872335,1.0,46.97872,14.206245000000001,960,1.0212765,9.333862912526774,8.355364999999999,1.0,1.0212774,15.644507999999998,14.282820000000001
48,6.8556547000000005,15.644507999999998,,8.528855,8.588327,,,8.684569999999999,-10.06363,13.2101965,49,0.99262077,6.9984813,0.11,27.39873218536377,0.97916675,1.0,47.97917,14.226091,980,1.0208335,9.36713083874749,8.358979,1.0,1.0208344,15.644507999999998,15.199959
49,6.928203599999999,15.644507999999998,,8.541707,8.589654,,,8.681713,-9.648567,13.189994,50,0.99262077,7.069595,0.11,27.92349362373352,0.97959185,1.0,48.97959,14.154539999999999,1000,1.020408,9.379809226594322,8.362707,1.0,1.0204091,15.644507999999998,10.669338
50,6.9999994999999995,15.644507999999998,,8.540914,8.590891000000001,,,8.678951,-9.115909,13.170191,51,0.99262077,7.1400003,0.11,28.6165235042572,0.98,1.0,49.98,14.219682999999998,1020,1.0199995000000002,9.383412381175358,8.366272,1.0,1.0200014000000002,15.644507999999998,17.497206
51,7.0710679999999995,15.644507999999998,,8.544851,8.592136,,,8.676373,-8.557310000000001,13.150773000000001,52,0.99262077,7.2097163,0.11,29.25805830955505,0.98039216,1.0,50.980391999999995,14.32876,1040,1.0196085,9.384827436190339,8.369775,1.0,1.0196085,15.644507999999998,19.911776
52,7.141429,15.644507999999998,,8.524704,8.592924,,,8.6735115,-8.11287,13.131723999999998,53,0.99262077,7.278764,0.11,29.602405071258545,0.98076934,1.0,51.980774,14.340659,1060,1.0192302,9.366079990328231,8.372753,1.0,1.0192313,15.644507999999998,14.978944
53,7.211103,15.644507999999998,,8.496108999999999,8.593123,,,8.670226,-7.662876600000001,13.113032,54,0.99262077,7.347161,0.11,29.987362384796143,0.9811321,1.0,52.98113299999999,14.374144,1080,1.0188679,9.329923537566,8.37508,1.0,1.0188688,15.644507999999998,16.16808
54,7.2801089999999995,15.644507999999998,,8.501425999999999,8.593396,,,8.667157000000001,-7.2378993000000005,13.094683999999999,55,0.99262077,7.4149265,0.11,30.718029975891113,0.9814813,1.0,53.981472,14.397772,1100,1.018519,9.336618877302008,8.377419,1.0,1.01852,15.644507999999998,15.692533
55,7.3484693,15.644507999999998,,8.489903,8.593433000000001,,,8.663992,-6.81763,13.076665,56,0.99262077,7.482078,0.11,31.55539464950561,0.9818181999999999,1.0,54.98181999999999,14.431039000000002,1120,1.018182,9.324225003115602,8.379466,1.0,1.018183,15.644507999999998,16.27921
56,7.416198,15.644507999999998,,8.578444500000002,8.595034,,,8.662491000000001,-6.391584,13.058966,57,0.99262077,7.5486320000000005,0.11,32.411428213119514,0.9821429,1.0,55.982147,14.483670000000002,1140,1.0178578,9.421009687921641,8.38302,1.0,1.0178578,15.644507999999998,17.449251
57,7.4833145000000005,15.644507999999998,,8.5468445,8.596003999999999,,,8.660498,-6.017251,13.041574,58,0.99262077,7.6146006999999996,0.11,33.00208330154419,0.9824560999999999,1.0,56.982452,14.497478,1160,1.0175433,9.388208931962184,8.385892,1.0,1.0175452,15.644507999999998,15.302344
58,7.5498343,15.644507999999998,,8.557134,8.597106,,,8.658745,-5.6094193,13.024479,59,0.99262077,7.680003999999999,0.11,33.214874505996704,0.9827585999999999,1.0,57.982758,14.557015,1180,1.0172425999999999,9.397404396967199,8.388845,1.0,1.0172425999999999,15.644507999999998,18.02768
59,7.615773,15.644507999999998,,8.539889,8.597863,,,8.656764,-5.235773,13.007672,60,0.99262077,7.744855,0.11,33.43309855461121,0.983051,1.0,58.983059999999995,14.593986,1200,1.0169476,9.37703084448774,8.391406,1.0,1.0169496999999998,15.644507999999998,16.79254
60,7.681146000000001,15.644507999999998,,8.550642,8.59876,,,8.655025,-4.9733863,12.991142,61,0.99262077,7.809164,0.11,33.651060342788696,0.9833333000000001,1.0,59.98333,14.530745499999998,1220,1.0166664,9.390521301309187,8.394059,1.0,1.0166684000000001,15.644507999999998,10.753288000000001
61,7.745967,15.644507999999998,,8.550971,8.599618,,,8.653346,-4.7070723,12.974882000000001,62,0.99262077,7.872949,0.11,34.03319358825684,0.9836065,1.0,60.98360400000001,14.481945000000001,1240,1.0163931000000002,9.392933666387963,8.39663,1.0,1.0163950000000002,15.644507999999998,11.521833
62,7.8102503,15.644507999999998,,8.490867,8.599469000000001,,,8.650766,-4.3378468,12.958881,63,0.99262077,7.936222,0.11,34.857539176940925,0.9838710999999999,1.0,61.983880000000006,14.54607,1260,1.0161295,9.325830949569248,8.398152,1.0,1.0161295,15.644507999999998,18.538162
63,7.8740087,15.644507999999998,,8.4779415,8.599105999999999,,,8.648066499999999,-4.0330580000000005,12.943133,64,0.99262077,7.998994000000001,0.11,35.71945357322693,0.9841273000000001,1.0,62.984145999999996,14.555299,1280,1.0158726999999999,9.312396454947985,8.39942,1.0,1.0158737,15.644507999999998,15.152859
64,7.937253999999999,15.644507999999998,,8.563143,8.600073,,,8.64676,-3.8363318,12.927629,65,0.99262077,8.0612755,0.11,36.33458828926087,0.98437524,1.0,63.984390000000005,14.465568,1300,1.0156257,9.401882881150154,8.401978,1.0,1.0156257,15.644507999999998,8.738650999999999
65,8.0,15.644507999999998,,8.5793915,8.601249000000001,,,8.645739,-3.5919754999999998,12.912362,66,0.99262077,8.123077,0.11,36.729820728302,0.98461545,1.0,64.98461999999999,14.432154999999998,1320,1.0153846,9.422033055016806,8.404707,1.0,1.0153855,15.644507999999998,12.275932000000001
66,8.062259,15.644507999999998,,8.5112095,8.601342,,,8.643730999999999,-3.2749042999999998,12.897324000000001,67,0.99262077,8.184412,0.11,37.45919394493103,0.9848485,1.0,65.98485,14.479754999999999,1340,1.0151511,9.347591350839783,8.406319,1.0,1.015153,15.644507999999998,17.636744
67,8.124038,15.644507999999998,,8.482249000000001,8.600992,,,8.641356,-2.9788162999999996,12.882508999999999,68,0.99262077,8.245292999999998,0.11,38.20708894729614,0.9850745000000001,1.0,66.98507,14.514304999999998,1360,1.0149266,9.31401508154816,8.407452000000001,1.0,1.0149266,15.644507999999998,16.844257
68,8.185352,15.644507999999998,,8.543502,8.601544,,,8.639938,-2.6884465,12.86791,69,0.99262077,8.305725,0.11,39.043047666549676,0.985294,1.0,67.98528,14.550723000000001,1380,1.0147059,9.382459837362012,8.409453,1.0,1.0147069,15.644507999999998,17.0421
69,8.246211,15.644507999999998,,8.489258,8.601282000000001,,,8.637786,-2.4127765,12.853521,70,0.99262077,8.365722,0.11,40.06723380088806,0.9855072,1.0,68.985504,14.579703,1400,1.0144931000000001,9.322872533715078,8.410609,1.0,1.0144940999999998,15.644507999999998,16.594065
70,8.306624000000001,15.644507999999998,,8.54802,8.60186,,,8.636522,-2.2376854,12.839336,71,0.99262077,8.425289999999999,0.11,41.20047950744629,0.9857143,1.0,69.98572,14.515061,1420,1.014286,9.386227418682306,8.412574000000001,1.0,1.0142870000000002,15.644507999999998,10.004474
71,8.366599,15.644507999999998,,8.549341,8.602428999999999,,,8.635311,-1.955911,12.825351,72,0.99262077,8.48444,0.11,42.15139484405517,0.9859154,1.0,70.98591,14.563765,1440,1.0140848,9.388498491383864,8.414499000000001,1.0,1.0140858,15.644507999999998,18.03611
72,8.426148,15.644507999999998,,8.542653999999999,8.602881,,,8.634041999999999,-1.7226216,12.811557,73,0.99262077,8.54318,0.11,42.911490201950066,0.98611104,1.0,71.98611,14.570376000000001,1460,1.0138886,9.380860199001544,8.41628,1.0,1.0138896000000002,15.644507999999998,15.060414000000002
73,8.48528,15.644507999999998,,8.484997,8.602521000000001,,,8.632028,-1.4843688,12.797952,74,0.99262077,8.601519,0.11,43.583704471588135,0.9863013,1.0,72.9863,14.58808,1480,1.0136981,9.321391145417808,8.41722,1.0,1.0137,15.644507999999998,15.894479
74,8.544005,15.644507999999998,,8.500132,8.602369,,,8.630268,-1.2222203999999999,12.784529,75,0.99262077,8.659463,0.11,44.47904562950134,0.9864866,1.0,73.986496,14.635568,1500,1.0135144,9.336416197452387,8.418341999999999,1.0,1.0135144,15.644507999999998,18.163334
75,8.602325,15.644507999999998,,8.524883,8.602542,,,8.628882,-1.0398571,12.771283,76,0.99262077,8.717023,0.11,45.38321399688721,0.9866666,1.0,74.986664,14.608923999999998,1520,1.0133326999999999,9.36334710512686,8.419762,1.0,1.0133345999999999,15.644507999999998,12.624141999999999
76,8.6602545,15.644507999999998,,8.521085000000001,8.602653,,,8.627481,-0.76461315,12.758211,77,0.99262077,8.774205,0.11,46.00179529190064,0.98684216,1.0,75.98685,14.680594000000001,1540,1.0131588,9.361543894868095,8.421095,1.0,1.0131588,15.644507999999998,20.14084
77,8.717798,15.644507999999998,,8.527047999999999,8.602829,,,8.626194,-0.5946264,12.745308,78,0.99262077,8.831014999999999,0.11,46.683916330337524,0.9870129000000001,1.0,76.98701,14.652231,1560,1.0129858,9.366875711909666,8.42247,1.0,1.0129888,15.644507999999998,12.481434
78,8.774964,15.644507999999998,,8.521949000000001,8.602929,,,8.624875,-0.42229685,12.732569,79,0.99262077,8.887464,0.11,47.3490960597992,0.98717946,1.0,77.987175,14.631236,1580,1.0128207,9.358767467812973,8.423745,1.0,1.0128226,15.644507999999998,13.006652
79,8.831760000000001,15.644507999999998,,8.5172205,8.602961,,,8.623529,-0.20984039,12.71999,80,0.99262077,8.943553999999999,0.11,48.006500482559204,0.9873415999999999,1.0,78.98733,14.655207,1600,1.0126584,9.35267204570478,8.424928999999999,1.0,1.0126604,15.644507999999998,16.561647
80,8.888194,15.644507999999998,,8.547608,8.603363,,,8.622592,0.04263719999999999,12.707567,81,0.99262077,8.999296000000001,0.11,48.294389963150024,0.98749983,1.0,79.98749000000001,14.723856,1620,1.0125,9.388533853821064,8.426461999999999,1.0,1.012502,15.644507999999998,20.228405
81,8.944271,15.644507999999998,,8.509411,8.603277,,,8.621211,0.25698182,12.695297,82,0.99262077,9.054694,0.11,49.04010248184204,0.98765415,1.0,80.98764,14.758860999999998,1640,1.0123475,9.346866026959963,8.427485,1.0,1.0123475,15.644507999999998,17.60667
82,8.999998,15.644507999999998,,8.52554,8.603385000000001,,,8.620058,0.43965092,12.683176,83,0.99262077,9.109755999999999,0.11,49.64346790313721,0.9878046999999999,1.0,81.98779,14.766511999999999,1660,1.0121959999999999,9.362334918804127,8.428681,1.0,1.0121969000000002,15.644507999999998,15.406413
83,9.055387,15.644507999999998,,8.532536,8.603569,,,8.619017,0.6606307,12.6712,84,0.99262077,9.164485,0.11,50.37071037292481,0.9879518,1.0,82.98795,14.816645999999999,1680,1.0120482,9.373217707193456,8.429934,1.0,1.0120502,15.644507999999998,18.989893
84,9.1104355,15.644507999999998,,8.503725,8.603399000000001,,,8.61766,0.8583639999999999,12.659366,85,0.99262077,9.218891000000001,0.11,51.66545987129211,0.98809546,1.0,83.98810999999999,14.847557,1700,1.0119054,9.33873266962569,8.430814,1.0,1.0119064,15.644507999999998,17.456152
85,9.165152,15.644507999999998,,8.493508,8.603106,,,8.616217,1.0555605,12.647669,86,0.99262077,9.272977000000001,0.11,52.606667757034295,0.9882353000000001,1.0,84.988235,14.881813000000001,1720,1.0117645,9.328050442484995,8.43155,1.0,1.0117664000000002,15.644507999999998,17.805595
86,9.219544,15.644507999999998,,8.506594,8.602967,,,8.614957,1.2190328000000001,12.636108,87,0.99262077,9.326749000000001,0.11,53.66395998001098,0.9883721,1.0,85.98836999999999,14.886095999999998,1740,1.0116276,9.342062479059637,8.432424000000001,1.0,1.0116295,15.644507999999998,15.266108
87,9.273621,15.644507999999998,,8.544209,8.603256,,,8.614153,1.4371976,12.62468,88,0.99262077,9.380211,0.11,54.69408988952637,0.9885059000000002,1.0,86.98852,14.948691,1760,1.0114925,9.383614053191893,8.433707,1.0,1.0114963,15.644507999999998,20.406132
88,9.327378,15.644507999999998,,8.502321,8.603060000000001,,,8.612897,1.621534,12.613380000000001,89,0.99262077,9.4333725,0.11,55.69493103027344,0.9886363000000001,1.0,87.98863,14.980957,1780,1.0113652,9.338393543343157,8.434488,1.0,1.0113652,15.644507999999998,17.831846
89,9.380833,15.644507999999998,,8.526437,8.603131,,,8.611936,1.8033371999999999,12.602207,90,0.99262077,9.486235,0.11,56.4754273891449,0.98876417,1.0,88.98878,15.014073000000002,1800,1.011236,9.364693088189052,8.43552,1.0,1.0112379,15.644507999999998,17.972668
90,9.433978999999999,15.644507999999998,,8.547937,8.603437,,,8.611233,1.9724698,12.591157,91,0.99262077,9.538803999999999,0.11,57.91708374023438,0.98888874,1.0,89.98888000000001,15.0377865,1820,1.0111125,9.389451909921776,8.43677,1.0,1.0111125,15.644507999999998,17.183342
91,9.486834,15.644507999999998,,8.543307,8.603678,,,8.610495,2.1546824,12.580228,92,0.99262077,9.591084,0.11,58.765992403030396,0.9890110000000001,1.0,90.98901,15.077745000000002,1840,1.0109891,9.382782840434556,8.43794,1.0,1.010991,15.644507999999998,18.725057999999997
92,9.539392,15.644507999999998,,8.558261,8.604074,,,8.609933,2.3453736000000003,12.569417,93,0.99262077,9.643081,0.11,60.118735790252686,0.9891305,1.0,91.989136,15.129245000000001,1860,1.0108694999999999,9.400747725317618,8.439248,1.0,1.0108714,15.644507999999998,19.878172
