,ReturnMean,MISE,LQGsigma,ReturnLastEpisode,Iteration,IWMax,IWNorm1,ReturnMin,IWMin,DenMISELogLast,ReturnStepMax,DenMISEMeanLog,IWLastEpisode,LQGmu1,SqrtESSClassic,DenMISELogFirst,target_sum_log_mean,ReturnMax,IWNorm2,TimestepsSoFar,IWMean,IWFirstEpisode,URet,LQGmu01,TimeElapsed,Bound,ReturnAbsMax
17,8.978483,8.464513,0.11,8.545009,18,1.5786585,17.860905,,,17.55865,0.99233466,12.958294,1.2552862,0.698,3.6737585,10.62113,-39.1216,15.807039999999999,4.861752500000001,360,0.9922725,,9.387123080691754,0.086,31.416379690170288,17.069891000000002,15.807039999999999
18,8.954949000000001,8.478328,0.11,8.531349,19,1.5397729,18.883514,,,13.80515,0.99233466,13.002039,1.3181382,0.7,3.8104465,10.567062,-36.409374,15.807039999999999,4.9557223,380,0.9938691999999999,,9.367252558393787,0.086,32.3722710609436,16.775015,15.807039999999999
19,8.934416,8.463085000000001,0.11,8.544278,20,1.5041441999999998,19.839382,,,15.868773999999998,0.99233466,13.144714000000002,1.2331428999999998,0.701,3.942219,10.515769,-33.839264,15.807039999999999,5.0325418,400,0.9919690999999999,,9.383476570466211,0.087,33.106784105300896,16.482449,15.807039999999999
20,8.914307,8.501711,0.11,8.512112,21,1.4749417,20.92926,,,17.110933,0.99233466,13.332906,1.3465688,0.703,4.068919,10.466978999999998,-31.466209999999997,15.807039999999999,5.143690599999999,420,0.99663144,,9.350516574308637,0.087,34.41263771057129,16.271362,15.807039999999999
21,8.897299,8.495864,0.11,8.540135000000001,22,1.4480479,21.909166,,,15.122693,0.99233466,13.413846,1.2261268,0.704,4.192267,10.420459,-29.38617,15.807039999999999,5.2260904,440,0.9958712,,9.378030713568188,0.087,35.354344129562385,16.036911,15.807039999999999
22,8.882064,8.480229,0.11,8.546883,23,1.4227376,22.860443,,,14.234975,0.99233466,13.449144,1.182621,0.704,4.3119287,10.376007000000001,-27.50775,15.807039999999999,5.301675,460,0.9939323,,9.38513949087764,0.087,36.56645059585571,15.812002,15.807039999999999
23,8.866754,8.510983,0.11,8.514642,24,1.401784,23.943314,,,19.148191,0.99233466,13.686164000000002,1.2991388000000001,0.705,4.427741999999999,10.333447,-25.591751000000002,15.807039999999999,5.4075675,480,0.99763805,,9.349904938024297,0.088,37.7098023891449,15.650984,15.807039999999999
24,8.851772,8.555227,0.11,8.4922,25,1.3860923,25.076574,,,13.296772,0.99233466,13.670322,1.3414955,0.707,4.5394315999999995,10.292625,-24.092625,15.807039999999999,5.524166,500,1.0030629999999998,,9.322678289923207,0.088,39.30815577507018,15.519553,15.807039999999999
25,8.839825,8.546558000000001,0.11,8.541146000000001,26,1.370809,26.051373,,,19.51569,0.99233466,13.8951025,1.1775645000000001,0.709,4.6496406,10.253405,-22.46123,15.807039999999999,5.602879,520,1.0019759,,9.382912775899667,0.088,40.69729995727539,15.345811,15.807039999999999
26,8.828222,8.550654,0.11,8.526565,27,1.3566642,27.06659,,,15.953025,0.99233466,13.971254,1.2081033,0.71,4.7572849999999995,10.215665,-21.077246,15.807039999999999,5.689503,540,1.0024663,,9.367767194694007,0.089,42.10881996154785,15.196057999999999,15.807039999999999
27,8.816108,8.583673,0.11,8.489027,28,1.3457651000000002,28.18351,,,14.998213,0.99233466,14.007895999999999,1.3004825,0.712,4.861375,10.1792965,-19.842579999999998,15.807039999999999,5.797436,560,1.0065539000000001,,9.325596923854377,0.089,43.81493544578552,15.086788,15.807039999999999
28,8.804689999999999,8.615714,0.11,8.484994,29,1.3373901000000001,29.305458,,,8.778414999999999,0.99233466,13.827679000000002,1.2978595,0.715,4.9630456,10.144205,-18.92336,15.807039999999999,5.9047327,580,1.0105331,,9.318149884275533,0.089,45.16151237487793,14.985609,15.807039999999999
29,8.795669,8.610866999999999,0.11,8.53404,30,1.3287908000000002,30.29772,,,16.351876999999998,0.99233466,13.912057999999998,1.1639076000000002,0.717,5.063571499999999,10.110304,-17.80708,15.807039999999999,5.9834685,600,1.009924,,9.375034319482973,0.09,46.97924327850342,14.854301000000001,15.807039999999999
30,8.785422,8.641775,0.11,8.478019,31,1.3221519,31.427266999999997,,,5.3900785,0.99233466,13.637376999999999,1.2923288,0.72,5.1610403,10.077514,-17.125998000000003,15.807039999999999,6.089328,620,1.0137829,,9.310960224788227,0.09,48.95500421524048,14.7673,15.807039999999999
31,8.778585000000001,8.609432,0.11,8.566623,32,1.3145653999999998,32.31433,,,17.449854000000002,0.99233466,13.756853,1.048041,0.722,5.2566977,10.045766,-16.1016,15.807039999999999,6.1472682999999995,640,1.0098228,,9.405419067580365,0.091,50.44221878051758,14.623489000000001,15.807039999999999
32,8.769867999999999,8.634379,0.11,8.490913,33,1.3082122999999999,33.425785,,,9.602456,0.99233466,13.631178,1.2634351000000001,0.725,5.3509139999999995,10.014994,-15.378983999999999,15.807039999999999,6.246743,660,1.0129025999999999,,9.321229030316108,0.091,51.69272994995117,14.542542999999998,15.807039999999999
33,8.762547999999999,8.640739,0.11,8.521011,34,1.3020809,34.464447,,,17.594582,0.99233466,13.74805,1.1868637,0.727,5.4441066,9.985141,-14.4628,15.807039999999999,6.3305974,680,1.0136602,,9.358242650535766,0.092,53.06465339660645,14.447767,15.807039999999999
34,8.755191,8.6532135,0.11,8.505044999999999,35,1.2963961000000002,35.53198,,,13.979238500000001,0.99233466,13.754973000000001,1.2112366,0.729,5.535549,9.956153,-13.702014000000002,15.807039999999999,6.4188714000000004,700,1.0151994,,9.342898521566694,0.092,54.6882472038269,14.364315,15.807039999999999
35,8.749409,8.636633,0.11,8.547042999999999,36,1.2902808000000001,36.474075,,,13.545794,0.99233466,13.749517,1.0843723,0.731,5.625454,9.927982,-12.990233,15.807039999999999,6.483757,720,1.0131688,,9.388320452397776,0.093,56.22285509109497,14.25646,15.807039999999999
36,8.741700999999999,8.666257,0.11,8.464229,37,1.2854074,37.624829999999996,,,7.8301773,0.99233466,13.589831,1.2853731000000002,0.734,5.712909,9.900583000000001,-12.475762,15.807039999999999,6.5859312999999995,740,1.0168873,,9.298428152794306,0.093,57.84030199050903,14.200054000000002,15.807039999999999
37,8.736847000000001,8.642613,0.11,8.557223,38,1.2800298,38.531925,,,13.683501999999999,0.99233466,13.59268,1.041328,0.736,5.7995980000000005,9.873916,-11.8312235,15.807039999999999,6.643895599999999,760,1.013998,,9.398914069262435,0.094,59.24270129203797,14.093695,15.807039999999999
38,8.7320795,8.627286999999999,0.11,8.550938,39,1.2744195,39.4722,,,16.113905,0.99233466,13.657634,1.0712832,0.737,5.8854938,9.8479395,-11.150592999999999,15.807039999999999,6.7066927,780,1.0121076,,9.391103444254783,0.094,60.12312698364258,13.998813,15.807039999999999
39,8.727853999999999,8.603978,0.11,8.563041,40,1.2685408999999999,40.370087,,,16.40338,0.99233466,13.726532,1.0261443000000001,0.739,5.969773,9.822622,-10.491481,15.807039999999999,6.762416,800,1.0092522,,9.403902121282849,0.095,61.47218108177185,13.899671,15.807039999999999
40,8.72158,8.629763,0.11,8.470608,41,1.2636435,41.51129,,,13.5854,0.99233466,13.723273999999998,1.2624125,0.741,6.052397,9.797930000000001,-9.934761,15.807039999999999,6.8586535,820,1.0124705,,9.303371411979086,0.095,63.074225425720215,13.853160999999998,15.807039999999999
41,8.717286999999999,8.6171665,0.11,8.541261,42,1.2586043,42.45933,,,9.314192,0.99233466,13.618552,1.0688034,0.742,6.134834,9.773831,-9.505675,15.807039999999999,6.921024000000001,840,1.0109365,,9.384118635640824,0.095,64.91701221466064,13.770375,15.807039999999999
42,8.71262,8.620777,0.11,8.516598,43,1.2537835,43.489340000000006,,,13.85268,0.99233466,13.624213000000001,1.1469878999999998,0.744,6.216361,9.750301,-8.988482000000001,15.807039999999999,6.995948299999999,860,1.0113801,,9.355512565897318,0.096,66.41716957092285,13.706401999999999,15.807039999999999
43,8.708675,8.614917,0.11,8.539058,44,1.2489788999999998,44.46837,,,14.425562,0.99233466,13.642648999999999,1.0941995,0.745,6.29683,9.727312,-8.480164,15.807039999999999,7.0620246,880,1.0106448000000001,,9.376851626868202,0.096,68.35150623321533,13.635551000000001,15.807039999999999
44,8.7051935,8.602097,0.11,8.551997,45,1.2441261000000001,45.407738,,,13.869519,0.99233466,13.647895000000002,1.0522784,0.746,6.376086,9.704839,-8.004287,15.807039999999999,7.121569,900,1.0090609,,9.390964743853836,0.096,70.28036427497864,13.560324,15.807039999999999
45,8.702228,8.58181,0.11,8.568805000000001,46,1.2391835,46.301987,,,20.31302,0.99233466,13.792955,1.0043716,0.747,6.4539349999999995,9.68286,-7.406243300000001,15.807039999999999,7.174225999999999,920,1.006565,,9.41041304568379,0.096,72.22171568870543,13.480229000000001,15.807039999999999
46,8.698196000000001,8.588096,0.11,8.51275,47,1.2345526000000002,47.344803000000006,,,14.1508255,0.99233466,13.800683,1.1483177,0.748,6.5314703000000005,9.661354,-6.9623289999999995,15.807039999999999,7.2487205999999995,940,1.0073363000000002,,9.348805173804188,0.097,74.0541124343872,13.428366,15.807039999999999
47,8.694154,8.597057000000001,0.11,8.504147,48,1.2302815,48.405365,,,15.744354999999999,0.99233466,13.841304000000001,1.1637844,0.749,6.6079454,9.640301,-6.504477,15.807039999999999,7.325327400000001,960,1.0084450999999999,,9.340553114219373,0.097,75.6440691947937,13.3813095,15.807039999999999
48,8.69164,8.57527,0.11,8.570971499999999,49,1.2258801000000001,49.283127,,,18.712652,0.99233466,13.940868,0.98046,0.75,6.682825,9.619681,-6.004871400000001,15.807039999999999,7.3745947,980,1.0057781,,9.4153194092971,0.097,77.589848279953,13.305916,15.807039999999999
49,8.688145,8.57901,0.11,8.51689,50,1.2217018999999998,50.311882000000004,,,17.081938,0.99233466,14.003781,1.1270613999999999,0.751,6.75777,9.599478999999999,-5.555075,15.807039999999999,7.445042,1000,1.0062376,,9.357263227690883,0.097,79.58809900283812,13.257193,15.807039999999999
50,8.68533,8.572859,0.11,8.544611,51,1.2176169,51.27881,,,19.019762,0.99233466,14.102235,1.0637435,0.752,6.831848,9.579676,-5.0844803,15.807039999999999,7.505847500000001,1020,1.0054668,,9.386767251959153,0.097,82.37525939941406,13.200315,15.807039999999999
51,8.682088,8.577436,0.11,8.51671,52,1.2137122,52.313297,,,17.570848,0.99233466,14.169027,1.1286424,0.752,6.905124000000001,9.560258000000001,-4.6589503,15.807039999999999,7.576011,1040,1.006025,,9.354165596776632,0.098,84.48297739028929,13.155787,15.807039999999999
52,8.679738,8.566904,0.11,8.557561,53,1.2098316,53.249878,,,17.665697,0.99233466,14.235095999999999,1.0295751,0.753,6.9774423,9.541209,-4.247526000000001,15.807039999999999,7.631719,1060,1.0047146999999998,,9.398077690465396,0.098,86.06497120857239,13.097802,15.807039999999999
53,8.676471000000001,8.574127,0.11,8.5032835,54,1.2062118,54.303318000000004,,,14.566154500000001,0.99233466,14.241298,1.143276,0.754,7.049082,9.522517,-3.907656,15.807039999999999,7.703602,1080,1.005617,,9.341049153630742,0.098,87.80310106277466,13.058978,15.807039999999999
54,8.674761,8.551105999999999,0.11,8.5824175,55,1.2025043,55.154076,,,17.437319,0.99233466,14.299493,0.9401103000000001,0.754,7.118854499999999,9.5041685,-3.5289896,15.807039999999999,7.7476053,1100,1.0028014,,9.424977770090491,0.098,90.33729696273805,12.992001,15.807039999999999
55,8.67125,8.56504,0.11,8.478193,56,1.1991763,56.255035,,,11.987652,0.99233466,14.258245,1.1857944999999999,0.755,7.1886644,9.48615,-3.2593215,15.807039999999999,7.8255196,1120,1.0045541999999998,,9.31000024485633,0.098,91.9140326976776,12.962809,15.807039999999999
56,8.668476,8.570129,0.11,8.513097,57,1.19604,57.295190000000005,,,18.811417000000002,0.99233466,14.338192000000001,1.124519,0.756,7.258266000000001,9.468451,-2.8806853,15.807039999999999,7.8937845,1140,1.0051788000000001,,9.350864017146149,0.098,93.77034831047058,12.925726,15.807039999999999
57,8.665513,8.57802,0.11,8.496597,58,1.1931167,58.35784,,,12.549493,0.99233466,14.307426999999999,1.1455985,0.757,7.3270516,9.451058,-2.6236607999999997,15.807039999999999,7.9647098,1160,1.0061697,,9.332222762303873,0.098,96.14869356155396,12.892727,15.807039999999999
58,8.662753,8.583431,0.11,8.5027,59,1.1903754,59.404334999999996,,,9.356571,0.99233466,14.223606,1.1283518999999997,0.757,7.395269,9.433964,-2.4301531,15.807039999999999,8.032748,1180,1.0068530999999998,,9.338992621743404,0.099,98.30873036384584,12.858336999999999,15.807039999999999
59,8.660553,8.582462,0.11,8.530757000000001,60,1.1876788999999999,60.403503,,,15.7767935,0.99233466,14.249594,1.0802364,0.758,7.4629607,9.417157000000001,-2.1362436000000002,15.807039999999999,8.093772,1200,1.0067251,,9.370150632660524,0.099,100.17039775848387,12.818594000000001,15.807039999999999
60,8.659121,8.56771,0.11,8.573160000000001,61,1.1849116000000002,61.299023,,,19.391119,0.99233466,14.333979999999999,0.9756973,0.759,7.5294213,9.400627,-1.7926581000000001,15.807039999999999,8.141266,1220,1.004902,,9.416458105830387,0.099,102.3896131515503,12.76645,15.807039999999999
61,8.657518,8.559613,0.11,8.559803,62,1.1821395000000001,62.24084499999999,,,20.140104,0.99233466,14.427694,1.0196085,0.759,7.5957539999999995,9.384367,-1.4461645,15.807039999999999,8.194162,1240,1.0038846,,9.400955354807325,0.099,104.81704616546631,12.721685,15.807039999999999
62,8.655477000000001,8.558817999999999,0.11,8.528934,63,1.1794437,63.238377,,,14.244791000000001,0.99233466,14.424843,1.0732178999999997,0.76,7.6617045,9.368366,-1.2030383,15.807039999999999,8.253826,1260,1.0037837,,9.370541838600193,0.099,107.02409434318542,12.685064,15.807039999999999
63,8.652924,8.567514,0.11,8.492036,64,1.1769558999999998,64.31193499999999,,,15.396142000000001,0.99233466,14.440067,1.1475962,0.761,7.7267747,9.352618,-0.94955397,15.807039999999999,8.323257,1280,1.004874,,9.32440892626474,0.099,108.59775900840759,12.659011999999999,15.807039999999999
64,8.650951,8.56772,0.11,8.524718,65,1.1745273,65.318405,,,12.517481,0.99233466,14.410554000000001,1.0801303,0.761,7.791579,9.337114,-0.74881685,15.807039999999999,8.383205,1300,1.0048985000000001,,9.363917784509217,0.1,110.91941237449646,12.625188,15.807039999999999
65,8.649274,8.565272,0.11,8.540211,66,1.1721549999999998,66.302444,,,19.82686,0.99233466,14.492685,1.0566133999999998,0.762,7.855823,9.321847,-0.44319755,15.807039999999999,8.439911,1320,1.0045825000000002,,9.381817868820061,0.1,112.89742302894592,12.589559,15.807039999999999
66,8.6473,8.568809,0.11,8.517056,67,1.1698478,67.33585,,,19.730420000000002,0.99233466,14.570920000000001,1.1046466000000001,0.762,7.919499000000001,9.306808,-0.14769597,15.807039999999999,8.50254,1340,1.0050128,,9.35261806330764,0.1,114.85889077186584,12.560738,15.807039999999999
67,8.645366000000001,8.571462,0.11,8.515819,68,1.1676743,68.36321,,,16.117428,0.99233466,14.593727,1.097569,0.763,7.9826665,9.291994,0.08577773,15.807039999999999,8.563957,1360,1.0053414,,9.35350451143426,0.1,117.22813725471495,12.531803,15.807039999999999
68,8.643856,8.568901,0.11,8.541183,69,1.1655004,69.34581,,,13.965273999999999,0.99233466,14.584688,1.0522482,0.763,8.045353,9.277395,0.28119206,15.807039999999999,8.619361999999999,1380,1.0050118000000001,,9.378183658487565,0.1,119.54740786552428,12.498384,15.807039999999999
69,8.641372,8.578655,0.11,8.469919,70,1.1635369,70.438446,,,13.369504000000001,0.99233466,14.567393,1.1605005,0.764,8.107109,9.263005999999999,0.46264124,15.807039999999999,8.688478,1400,1.0062635,,9.30478367650392,0.1,121.33943629264832,12.478206,15.807039999999999
70,8.639657000000001,8.580475,0.11,8.519684,71,1.1616476999999998,71.460464,,,14.970707999999998,0.99233466,14.573154,1.0895938,0.765,8.168804,9.248821000000001,0.6606565999999999,15.807039999999999,8.747972,1420,1.0064855,,9.355233150646947,0.1,123.08820652961731,12.450574000000001,15.807039999999999
71,8.63821,8.5795555,0.11,8.535463,72,1.1597614,72.45778,,,21.99389,0.99233466,14.676304,1.0642955,0.765,8.230053999999999,9.234836,0.9507191999999999,15.807039999999999,8.804047,1440,1.006358,,9.37573003421184,0.101,125.16405653953552,12.420853,15.807039999999999
72,8.637089,8.573343,0.11,8.556349,73,1.1578959,73.407135,,,14.755923999999998,0.99233466,14.677473,1.0154804,0.766,8.290704,9.221042,1.1337866,15.807039999999999,8.85415,1460,1.0055771999999998,,9.396010874010882,0.101,127.84022927284241,12.386538999999999,15.807039999999999
73,8.635767,8.570896000000001,0.11,8.539276,74,1.1560313,74.38969399999999,,,14.489911,0.99233466,14.675006,1.0474085,0.766,8.351044,9.207436999999999,1.3091431,15.807039999999999,8.907832,1480,1.0052662,,9.378913703903796,0.101,130.72616195678708,12.356541,15.807039999999999
74,8.634383,8.569925,0.11,8.53198,75,1.154207,75.38555,,,17.070073999999998,0.99233466,14.7070055,1.059655,0.767,8.410963,9.194014,1.5146378,15.807039999999999,8.962773,1500,1.0051406999999999,,9.373134642846145,0.101,133.55415320396423,12.328600999999999,15.807039999999999
75,8.63223,8.578157000000001,0.11,8.470677,76,1.1525329,76.47142,,,15.357493,0.99233466,14.715626,1.1483352,0.767,8.470075999999999,9.180767999999999,1.6922857,15.807039999999999,9.028422,1520,1.0062029000000001,,9.307331172605057,0.101,135.86334538459778,12.310601,15.807039999999999
76,8.630975,8.576265,0.11,8.5356865,77,1.1508744,77.45914,,,14.432231,0.99233466,14.712019,1.0501209999999999,0.768,8.529129,9.167696000000001,1.852493,15.807039999999999,9.0817175,1540,1.0059628,,9.375932625687923,0.101,138.40895962715152,12.282866499999999,15.807039999999999
77,8.629686999999999,8.576385499999999,0.11,8.530431,78,1.1492555,78.46545400000001,,,21.27931,0.99233466,14.796287,1.0677907,0.769,8.587779,9.154793,2.0967278,15.807039999999999,9.136874,1560,1.0059674,,9.369430852237377,0.101,140.65666460990906,12.257672,15.807039999999999
78,8.628243,8.577972,0.11,8.515682,79,1.1476893,79.487274,,,12.21064,0.99233466,14.763627,1.0824516000000002,0.769,8.646007,9.142054,2.2201307,15.807039999999999,9.193524,1580,1.006168,,9.351882096182877,0.101,143.05976462364197,12.234467500000001,15.807039999999999
79,8.627088,8.576174,0.11,8.535703999999999,80,1.1461296,80.475174,,,16.887325,0.99233466,14.790245,1.048075,0.77,8.703853,9.129475,2.3988004000000003,15.807039999999999,9.245925999999999,1600,1.0059396999999999,,9.377699696256508,0.102,145.57163405418396,12.208366999999999,15.807039999999999
80,8.625914,8.575182,0.11,8.532045,81,1.1445981,81.47078,,,17.477476,0.99233466,14.823489000000002,1.0549118999999998,0.77,8.76132,9.117052000000001,2.5806332000000003,15.807039999999999,9.298916,1620,1.0058120000000002,,9.373366060808891,0.102,148.14116692543033,12.183552,15.807039999999999
81,8.624958,8.571557,0.11,8.547606,82,1.1430928,82.43898,,,14.635825,0.99233466,14.821264999999999,1.0267532,0.77,8.818357,9.104782,2.7234557,15.807039999999999,9.348564,1640,1.0053535,,9.387889205941509,0.102,150.7301256656647,12.156588000000001,15.807039999999999
82,8.622952,8.580319,0.11,8.458507,83,1.1569026000000002,83.53868,,,15.895292000000001,0.99233466,14.834266,1.1569026000000002,0.771,8.874596,9.092661,2.8784650000000003,15.807039999999999,9.413238,1660,1.0064901,,9.29137312703251,0.102,153.05031490325928,12.142632,15.807039999999999
83,8.621338,8.58564,0.11,8.487275,84,1.1555077,84.602455,,,16.058624,0.99233466,14.848915,1.1206242,0.772,8.930757,9.080685,3.0308857000000002,15.807039999999999,9.473157,1680,1.0071721,,9.321104832165481,0.102,155.3975827693939,12.12555,15.807039999999999
84,8.620728,8.578244999999999,0.11,8.569486999999999,85,1.1540837,85.530594,,,18.115463000000002,0.99233466,14.887423000000002,0.98504114,0.772,8.986477,9.0688505,3.2030237,15.807039999999999,9.5177,1700,1.0062423,,9.41091370970068,0.102,158.00181365013125,12.096207000000001,15.807039999999999
85,8.619155000000001,8.583285,0.11,8.485418,86,1.1527604999999999,86.59278,,,14.993022,0.99233466,14.888720499999998,1.1174792,0.773,9.041948,9.057153999999999,3.33589,15.807039999999999,9.576783,1720,1.0068928,,9.321011582668467,0.102,160.3826801776886,12.079664,15.807039999999999
86,8.617569999999999,8.588961999999999,0.11,8.481297,87,1.1515156000000002,87.66323,,,13.9954195,0.99233466,14.878526,1.1252141000000002,0.773,9.097025,9.045592999999998,3.4538337999999995,15.807039999999999,9.636472999999999,1740,1.0076233,,9.312818718595594,0.103,163.54886984825134,12.064173,15.807039999999999
87,8.616233,8.592419,0.11,8.499948,88,1.1503456,88.70955,,,17.509992999999998,0.99233466,14.908510999999999,1.1005898,0.774,9.151889,9.034164,3.6085822999999997,15.807039999999999,9.693031,1760,1.0080631,,9.33524426798779,0.103,166.04735445976254,12.046797,15.807039999999999
88,8.615035,8.594502,0.11,8.509594,89,1.1492073999999999,89.74109,,,16.979960000000002,0.99233466,14.931873000000001,1.0853965,0.775,9.206475,9.022865,3.7536910000000003,15.807039999999999,9.747605,1780,1.0083269,,9.346364210042292,0.103,168.56594729423526,12.0283985,15.807039999999999
89,8.613944,8.595735000000001,0.11,8.516850999999999,90,1.1480845,90.76318,,,18.120483,0.99233466,14.967391000000001,1.0755315,0.775,9.2607565,9.011692,3.9081748,15.807039999999999,9.800839,1800,1.0084798000000001,,9.354318431777823,0.103,170.99720382690433,12.009503,15.807039999999999
90,8.613242999999999,8.591932,0.11,8.550123,91,1.1469715,91.72780999999999,,,14.481867000000001,0.99233466,14.962145000000001,1.017683,0.776,9.31466,9.000642,4.0190586999999995,15.807039999999999,9.847682,1820,1.007998,,9.390612028855529,0.103,173.41987204551697,11.985946,15.807039999999999
91,8.612273,8.592151,0.11,8.524005,92,1.1458563999999998,92.73805,,,17.229307000000002,0.99233466,14.986870000000001,1.0626363,0.777,9.368328,8.989713,4.157962,15.807039999999999,9.899104,1840,1.0080223,,9.362357396322713,0.103,175.08869886398315,11.966721000000001,15.807039999999999
92,8.611395,8.591543,0.11,8.530628,93,1.1447498999999999,93.73850999999999,,,18.085929999999998,0.99233466,15.020273999999999,1.052446,0.777,9.42169,8.978902,4.303138,15.807039999999999,9.949224000000001,1860,1.007941,,9.370021605928894,0.103,177.36453676223755,11.9470005,15.807039999999999
