,IWMean,DenMISEMeanLog,ReturnLastEpisode,TimestepsSoFar,IWMin,ReturnStepMax,ReturnAbsMax,Iteration,ReturnMean,ReturnMax,LQGmu1,IWNorm2,SqrtESSClassic,LQGsigma,DenMISELogFirst,LQGmu01,IWLastEpisode,ReturnMin,IWMax,target_sum_log_mean,IWFirstEpisode,IWNorm1,DenMISELogLast,MISE,URet,Bound,TimeElapsed
19,1.1623938,15.957607999999999,16.82615,400,,0.9999882,16.837801000000002,20,16.641287,16.837801000000002,-0.997,7.685867,3.0247564,0.11,15.606448,-0.319,3.3486016000000003,,4.5428805,-10.682648,,23.247875,15.714414000000001,19.476389,18.561223110141427,30.609715,26.588388204574585
20,1.1903541000000002,15.959429,16.78371,420,,0.9999882,16.837801000000002,21,16.648067,16.837801000000002,-0.997,7.5204883,3.3239114,0.11,15.557657999999998,-0.321,2.925818,,3.6932511,-9.291718,,24.997436999999998,15.876154000000001,19.948551000000002,18.51589825982482,30.079867999999998,27.63982915878296
21,1.1986195,15.801594,16.912174,440,,0.9999882,16.912174,22,16.660072,16.912174,-0.997,7.946894599999999,3.3182306000000006,0.11,15.511138,-0.316,3.61988,,3.6969724000000004,-8.434994999999999,,26.369628999999996,12.332825,20.112919,18.659575530252766,30.306408,28.835297107696533
22,1.1890508,15.440747,16.8879,460,,0.9999882,16.912174,23,16.66998,16.912174,-0.997,7.5428405,3.625712,0.11,15.466686,-0.319,2.0295095,,3.0990627,-7.612491599999999,,27.348167,7.341545,19.95825,18.63107380120362,29.287273,29.9527440071106
23,1.1712395,15.527160999999998,16.892294,480,,0.9999882,16.912174,24,16.679243,16.912174,-0.998,7.194534,3.9070980000000004,0.11,15.424126999999999,-0.322,1.5507487,,2.6048088,-6.450115,,28.109749,17.354845,19.662733,18.634216309034787,28.319886999999998,31.152475833892822
24,1.157968,15.648766,16.707811,500,,0.9999882,16.912174,25,16.680386,16.912174,-0.998,6.9508023,4.164872,0.11,15.383304999999998,-0.326,1.4343777,,2.190442,-5.348273799999999,,28.949202000000003,18.418303,19.432261999999998,18.441476920963982,27.553603999999996,32.564646005630486
25,1.1589154,15.681357,16.816457999999997,520,,0.9999882,16.912174,26,16.68562,16.912174,-0.998,6.9342523,4.345357,0.11,15.344084,-0.327,1.7689176,,1.9842210999999998,-4.4556217,,30.131802,16.355612,19.448812,18.554017943659943,27.232834000000004,33.845332145690925
26,1.1504873,15.857247000000001,16.7453,540,,0.9999882,16.912174,27,16.687829999999998,16.912174,-0.998,6.803476299999999,4.5657773,0.11,15.306344000000001,-0.331,1.3843908,,1.7401915000000001,-3.4527333,,31.063158,20.286795,19.301918,18.473201094750333,26.710152,35.14654445648193
27,1.1442288,15.856248999999998,16.907660999999997,560,,0.9999882,16.912174,28,16.69568,16.912174,-0.998,6.9580535999999995,4.604507,0.11,15.269976000000002,-0.328,1.8130383,,1.8303015,-2.8111682,,32.038406,15.691285,19.207685,18.649656772098048,26.553608,36.49426031112671
28,1.1365676000000002,15.951794,16.774126000000003,580,,0.9999882,16.912174,29,16.698385000000002,16.912174,-0.998,7.251502,4.5453285999999995,0.11,15.234884,-0.322,2.1943015999999997,,2.1943015999999997,-2.175765,,32.96046,18.49515,19.082968,18.51098964187994,26.52453,37.75596380233765
29,1.1349709,15.765135,16.879257,600,,0.9999882,16.912174,30,16.704414,16.912174,-0.997,7.57855,4.492829,0.11,15.200982999999999,-0.318,2.382837,,2.4386419999999998,-1.8488897000000002,,34.049126,10.228639999999999,19.066221,18.616079903987643,26.59474,38.903014421463006
30,1.1374651000000002,15.577689999999999,16.889374,620,,0.9999882,16.912174,31,16.710382,16.912174,-0.997,7.7530465,4.548072299999999,0.11,15.168192999999999,-0.317,2.2153685000000003,,2.4543955000000004,-1.4967897,,35.261417,9.833713000000001,19.115612,18.634182300876006,26.552684999999997,40.29282736778259
31,1.1231753999999998,15.567845000000002,16.770052,640,,0.9999882,16.912174,32,16.712246,16.912174,-0.997,7.4800143,4.8050194,0.11,15.136445000000002,-0.32,1.0619007,,2.1225998,-0.8885975,,35.941612,15.139442,18.870106,18.50462327807785,25.909485,41.86872124671936
32,1.126215,15.609812,16.78621,660,,0.9999882,16.912174,33,16.714485,16.912174,-0.997,7.5533834,4.9203243,0.11,15.105673000000001,-0.32,1.8263505000000002,,2.060035,-0.33574146,,37.165096000000005,16.84065,18.919952,18.528989793961696,25.794367,42.89226388931274
33,1.1093411,15.71084,16.83598,680,,0.9999882,16.912174,34,16.718061,16.912174,-0.998,7.3463535,5.134193,0.11,15.075820000000002,-0.323,0.8439834,,1.7893970000000001,0.29433218,,37.717597999999995,18.929132,18.633523999999998,18.568693028962496,25.22158,44.24402165412903
34,1.1108941,15.787865,16.8836,700,,0.9999882,16.912174,35,16.722788,16.912174,-0.998,7.4233503,5.237701400000001,0.11,15.046832,-0.323,1.6304364,,1.7572553,0.82057714,,38.881294,18.305555,18.663412,18.625898920015885,25.121273000000002,45.91229271888733
35,1.1115495000000002,15.741376999999998,16.878193,720,,0.9999882,16.912174,36,16.727106,16.912174,-0.998,7.507189299999999,5.330328,0.11,15.018661499999999,-0.322,1.6135386999999999,,1.7437398000000002,1.1931119,,40.01578,14.011223999999999,18.677938,18.61331997945797,25.023579,47.37534403800965
36,1.111259,15.671185500000002,16.78799,740,,0.9999882,16.912174,37,16.728754000000002,16.912174,-0.997,7.5784554,5.4254565,0.11,14.991261999999999,-0.322,1.5592654,,1.7247138,1.5204897,,41.11658,13.040303999999999,18.672321,18.514706120464663,24.9067,49.106234788894646
37,1.1058445,15.698594,16.734556,760,,0.9999882,16.912174,38,16.728904999999997,16.912174,-0.998,7.5066853,5.5979557,0.11,14.964594,-0.324,1.1643583999999998,,1.5556041999999999,1.9621401000000003,,42.022090000000006,16.60859,18.576553,18.46064387422816,24.61882,50.92816162109375
38,1.105856,15.739861,16.886587,780,,0.9999882,16.912174,39,16.732948,16.912174,-0.998,7.607077,5.669508,0.11,14.938619000000001,-0.324,1.5398874,,1.5767114,2.3508751,,43.128384000000004,17.208265,18.580804999999998,18.63293625236856,24.546816,52.860562324523926
39,1.1006453999999999,15.843397,16.73509,800,,0.9999882,16.912174,40,16.733002,16.912174,-0.997,7.941349499999999,5.543871,0.11,14.913301,-0.318,2.1341696,,2.1341696,2.6922727,,44.025818,19.781462,18.495108,18.470170965241547,24.596323,54.74735593795776
40,1.0998013,15.657295000000001,16.66947,820,,0.9999882,16.912174,41,16.731451,16.912174,-0.997,8.247356,5.4674309999999995,0.11,14.888608999999999,-0.315,2.1191572999999995,,2.4635224,2.7586923,,45.091854,8.119511,18.47607,18.403575866462127,24.662585999999997,56.53707838058472
41,1.1010947,15.622902999999999,16.880058,840,,0.9999882,16.912174,42,16.734991,16.912174,-0.997,8.292349,5.5769459999999995,0.11,14.864510999999998,-0.315,1.6907870999999999,,2.3831825,3.041125,,46.245979999999996,14.120697,18.500914,18.624562285628265,24.565945000000003,57.86823654174805
42,1.0908562,15.657221,16.796685999999998,860,,0.9999882,16.912174,43,16.736425,16.912174,-0.997,8.092872999999999,5.7960650000000005,0.11,14.840981,-0.317,0.8602799000000001,,2.035806,3.4211035000000005,,46.906815,17.004686,18.327389,18.539364056328267,24.163132,59.207716941833496
43,1.0926957,15.662648999999998,16.709864000000003,880,,0.9999882,16.912174,44,16.73582,16.912174,-0.997,8.152403999999999,5.8974767,0.11,14.817991000000001,-0.317,1.5774529,,1.9820348,3.7145326,,48.078613,15.811124,18.354816,18.43368659159513,24.09021,60.67972898483277
44,1.0931411,15.666957,16.821127,900,,0.9999882,16.912174,45,16.737717,16.912174,-0.997,8.21677,5.9867015,0.11,14.795518,-0.317,1.5345262,,1.9548227999999999,3.9887457000000004,,49.19135,15.769368,18.363012,18.55546265293447,24.012926,62.06236171722412
45,1.0939623,15.694779999999998,16.881554,920,,0.9999882,16.912174,46,16.740845,16.912174,-0.997,8.299905,6.062993,0.11,14.773539999999999,-0.317,1.5733589,,1.9525162,4.270506,,50.322266,16.859116,18.379686,18.618999219042514,23.958508,63.27526903152466
46,1.0957193,15.496638,16.844260000000002,940,,0.9999882,16.912174,47,16.743044,16.912174,-0.997,8.448332,6.095737000000001,0.11,14.752032999999999,-0.316,1.7403691000000003,,2.0327523000000003,4.2997155,,51.49881,6.293311599999999,18.411253,18.584980571637832,23.960106,64.80784082412721
47,1.0868752,15.521119,16.63168,960,,0.9999882,16.912174,48,16.740725,16.912174,-0.997,8.327728,6.264614599999999,0.11,14.730979999999999,-0.317,0.88372654,,1.8118751,4.589826,,52.17001,16.581336999999998,18.258337,18.35534791479939,23.657608,66.56809878349304
48,1.0867676000000002,15.546485,16.902088,980,,0.9999882,16.912174,49,16.744017000000003,16.912174,-0.997,8.617714,6.17932,0.11,14.710360999999999,-0.314,2.0018787000000002,,2.1002650000000003,4.7797894,,53.25161,16.681688,18.262644,18.643743468659967,23.736442999999998,68.575541973114
49,1.0863707,15.6228895,16.775318,1000,,0.9999882,16.912174,50,16.744644,16.912174,-0.997,8.576638,6.3333129999999995,0.11,14.690157999999998,-0.315,1.3266432,,1.9472499,5.099973,,54.318535,19.285027,18.254135,18.513651753306558,23.594839999999998,70.94013166427612
50,1.0664513999999998,15.538385,16.700504000000002,1020,,0.9999882,16.912174,51,16.743778,16.912174,-0.997,8.451402999999999,6.4355025,0.11,14.670354999999999,-0.316,0.29484686,,1.8002112000000001,5.220151400000001,,54.389023,11.231338000000001,17.917696,18.427390669761373,23.173595000000002,72.44653654098511
51,1.0460786,15.512231,16.65917,1040,,0.9999882,16.912174,52,16.742151,16.912174,-0.997,8.342779,6.5201400000000005,0.11,14.650936999999999,-0.318,0.19865926,,1.6745539,5.381379,,54.396088,14.115657999999998,17.573729,18.382045356087296,22.7614,73.88195943832396
52,1.0426927,15.499904999999998,16.683765,1060,,0.9999882,16.912174,53,16.741049,16.912174,-0.997,8.230891999999999,6.714061,0.11,14.631888,-0.32,0.8921913,,1.4255246000000001,5.605533,,55.26271,14.816054999999999,17.512129,18.407606255182003,22.549967000000002,75.50068426132201
53,1.0444863000000002,15.582831,16.792261,1080,,0.9999882,16.912174,54,16.741997,16.912174,-0.997,8.284096,6.8084993,0.11,14.613195999999999,-0.321,1.3276887,,1.3916600000000001,5.8825035,,56.40226,19.937808999999998,17.5416,18.522988136595746,22.50956,77.44462943077087
54,1.0463054,15.548169,16.767971,1100,,0.9999882,16.912174,55,16.74247,16.912174,-0.997,8.292805,6.9393644,0.11,14.594848,-0.322,1.2403576,,1.3253055,6.049909599999999,,57.546794999999996,13.634323,17.569702,18.501505739247886,22.443974,79.46425366401671
55,1.0364004,15.538602,16.885804999999998,1120,,0.9999882,16.912174,56,16.74503,16.912174,-0.997,8.795171,6.598897,0.11,14.576829,-0.314,2.2812493,,2.2812493,6.063614,,58.038425,14.968354000000001,17.414953,18.627999153255406,22.54071,81.30571818351746
56,1.0307865,15.5295,16.774836999999998,1140,,0.9999882,16.912174,57,16.745552,16.912174,-0.997,8.99709,6.5304255,0.11,14.559129,-0.312,1.4461833999999998,,2.6085129,6.171643700000001,,58.754830000000005,14.986745,17.321941,18.511640322530766,22.501442,83.25803923606874
57,1.0279367,15.510871,16.815254,1160,,0.9999882,16.912174,58,16.746754,16.912174,-0.997,9.362855,6.367751,0.11,14.541738,-0.309,2.028219,,3.1097267000000004,6.238915,,59.62033,14.4218025,17.277098000000002,18.54782295517184,22.588917000000002,85.10666370391846
58,0.9437152,15.502648,16.849007,1180,,0.9999882,16.912174,59,16.748487,16.912174,-0.995,14.098339000000001,3.9493446000000003,0.11,14.524643,-0.289,8.965015,,8.965015,5.4460893,,55.6792,15.001979,15.880422,18.594710818691002,24.44497,87.04050040245056
59,0.9630816999999999,15.509629,16.688961,1200,,0.9999882,16.912174,60,16.747495999999998,16.912174,-0.995,12.511678999999999,4.6184773,0.11,14.507836,-0.293,1.583639,,7.0741186,5.8643947,,57.784904000000004,15.996123,16.198995999999998,18.421627315132238,23.522697,89.5665283203125
60,1.0040396,15.504666,16.850487,1220,,0.9999882,16.912174,61,16.749184,16.912174,-0.995,11.789019999999999,5.195208999999999,0.11,14.491306,-0.296,3.045034,,5.720972,6.204426,,61.24641999999999,15.256333999999999,16.886406,18.59439531482384,23.397087,91.97107219696044
61,1.0277735000000001,15.457284,16.720537,1240,,0.9999882,16.912174,62,16.748722,16.912174,-0.996,11.50128,5.5404230000000005,0.11,14.475045999999999,-0.297,2.8562431,,4.9706660000000005,6.3995266,,63.721954000000004,12.572778999999999,17.279320000000002,18.45476670647582,23.38433,94.2276406288147
62,1.0313915,15.532109,16.666588,1260,,0.9999882,16.912174,63,16.74742,16.912174,-0.996,10.856739,5.9850072999999995,0.11,14.459045000000001,-0.3,1.1295491000000002,,4.082115,6.742387299999999,,64.97766,20.15221,17.33522,18.400686079951925,22.986732,96.08225584030151
63,1.034586,15.523031,16.822010000000002,1280,,0.9999882,16.912174,64,16.748585000000002,16.912174,-0.996,11.717360000000001,5.6508894,0.11,14.443297,-0.296,3.870446,,4.646710400000001,6.7262383,,66.2135,14.926362,17.392065,18.555822036798602,23.377733,97.96300840377808
64,1.022303,15.571035,16.763845,1300,,0.9999882,16.912174,65,16.748820000000002,16.912174,-0.996,11.137715,5.966187000000001,0.11,14.4277935,-0.298,0.44033688,,4.021013,6.9851503,,66.44969,18.61723,17.183502,18.489800271583334,22.852844,100.04811453819276
65,1.033911,15.536166,16.8149,1320,,0.9999882,16.912174,66,16.749819,16.912174,-0.996,10.904494999999999,6.257798,0.11,14.412526000000002,-0.3,2.0299664,,3.5722623,7.153017999999999,,68.23813,13.254087,17.377434,18.551610811782922,22.782585,101.91063570976256
66,0.42344272,15.45604,16.873596,1340,,0.9999882,16.912174,67,16.751667,16.912174,-0.989,17.765472,1.5969552,0.11,14.397488000000001,-0.255,17.41479,,17.41479,2.960789,,28.370663,10.139660000000001,7.138048599999999,18.61933264821007,28.318572999999997,104.23942947387695
67,1.0278783,15.321623,17.017138,1360,,0.9999882,17.017138,68,16.755570000000002,17.017138,-0.984,64.40597,1.0852367,0.11,14.382673,-0.238,64.2557,,64.2557,-0.23357166,,69.89572,6.915149700000001,17.478947,18.780618324350453,48.840103000000006,106.44671940803528
68,1.6143978,15.334702499999999,17.04993,1380,,0.9999882,17.04993,69,16.759836,17.04993,-0.98,86.53529,1.2872603,0.11,14.368073999999998,-0.225,81.51565,,81.51565,-3.224696,,111.39345,16.47055,27.509361,18.823908549908506,53.999621999999995,108.24509382247923
69,0.7593732,15.272658999999999,16.874271,1400,,0.9999882,17.04993,70,16.761470000000003,17.04993,-0.971,44.434044,1.1962928,0.11,14.353685,-0.208,0.39451897,,43.450306,-8.529249,,53.156124,10.84126,12.941863,18.62879958112376,41.446476000000004,110.2915585041046
70,1.1056225,15.216273999999999,16.9483,1420,,0.9999882,17.04993,71,16.764101,17.04993,-0.982,39.937447,1.9655538000000001,0.11,14.3395,-0.231,25.876099,,25.876099,-1.1910281999999999,,78.4992,11.648658,18.774302,18.71096928016965,36.12303,112.51408052444458
71,0.96143067,15.172197,17.174046,1440,,0.9999882,17.174046,72,16.769796,17.174046,-0.967,46.555336,1.4868973,0.11,14.325515,-0.201,42.05693,,42.05693,-10.705996,,69.22301,12.062063,16.456924,18.95027779890593,39.557438,114.82230067253113
72,1.0830826,15.138077,17.03624,1460,,0.9999882,17.174046,73,16.773445000000002,17.174046,-0.976,34.886627000000004,2.266342,0.11,14.311720999999999,-0.218,17.681831,,17.681831,-4.269074,,79.065025,12.870274,18.46167,18.802663282328407,33.61741,116.60953783988951
73,1.2017124,15.135032999999998,16.809020999999998,1480,,0.9999882,17.174046,74,16.773926,17.174046,-0.983,34.345978,2.5891452,0.11,14.298116,-0.232,17.974741,,17.974741,-0.110051334,,88.92671999999999,14.922785000000001,20.37781,18.560999324785715,33.643997,118.5487163066864
74,1.0989256,15.152918,17.019428,1500,,0.9999882,17.174046,75,16.7772,17.174046,-0.977,30.58434,2.6948242000000002,0.11,14.284692999999999,-0.22,13.611048,,13.611048,-3.1689327,,82.41942,16.363525,18.693506,18.78040354694836,31.439455,120.53122806549072
75,1.0481124,15.1219,17.03439,1520,,0.9999956,17.174046,76,16.780584,17.174046,-0.973,30.279743,2.6306875,0.11,14.271447,-0.212,12.897217999999999,,15.290359,-5.4778633,,79.65654,12.7653885,17.859057999999997,18.807849741728376,30.915756,122.37134003639221
76,1.1084795,15.142346,16.870420000000003,1540,,0.9999956,17.174046,77,16.781751999999997,17.174046,-0.976,28.316609999999997,3.0142349999999998,0.11,14.258375,-0.217,11.327686,,11.327686,-3.372232,,85.35292,16.713102,18.84225,18.62606991267152,30.237543,124.21959495544434
77,1.0864676000000002,15.135429,17.037014000000003,1560,,0.9999956,17.174046,78,16.785025,17.174046,-0.973,27.921907,3.0350533,0.11,14.245472,-0.212,11.435568,,11.435568,-4.73304,,84.74448000000001,14.550351000000001,18.487432000000002,18.80464642731079,29.804562,126.16598343849182
78,1.0834603,15.185315,17.026224,1580,,0.99999994,17.174046,79,16.788076,17.174046,-0.972,27.103621999999998,3.1580048,0.11,14.232732999999998,-0.21,9.977162,,10.689741999999999,-4.945696,,85.59337,19.042585,18.440466,18.80078554627086,29.316982,128.36544227600098
79,1.090454,15.129223999999999,16.880292999999998,1600,,0.99999994,17.174046,80,16.78923,17.174046,-0.973,25.80292,3.38087,0.11,14.220154,-0.212,8.21363,,9.067138,-4.244207,,87.23631999999999,10.662937,18.540228,18.639463546829372,28.69977,130.2702853679657
80,1.0967790000000002,15.07131,16.955969,1620,,0.99999994,17.174046,81,16.791288,17.174046,-0.974,24.830263000000002,3.5778556000000004,0.11,14.207730999999999,-0.213,7.618885499999999,,7.953941,-3.5868900000000004,,88.839096,10.390476,18.6393,18.71853763696027,28.239489000000003,131.90084838867188
81,1.0930496,15.110347,16.947922,1640,,0.99999994,17.174046,82,16.793198,17.174046,-0.976,23.634145999999998,3.7923975,0.11,14.195460999999998,-0.217,6.3818283,,7.0713463,-2.2489002,,89.63006999999999,18.213715,18.563910999999997,18.701725060038505,27.621002,134.66447830200195
82,1.0918341,15.116957999999999,16.91001,1660,,0.99999994,17.174046,83,16.794604999999997,17.174046,-0.976,23.147644,3.9149654000000003,0.11,14.18334,-0.216,6.4613914,,6.5946774,-2.2143900000000003,,90.62222,15.59956,18.53908,18.672474953925896,27.312616,138.06201815605164
83,0.7089866,15.059707000000001,17.014332,1680,,0.99999994,17.174046,84,16.797220000000003,17.174046,-0.925,56.714043000000004,1.0500903999999998,0.11,14.171364,-0.161,56.694477,,56.694477,-28.453014000000003,,59.554874,10.247035,12.064209,18.785853735480792,44.77386,140.5516757965088
84,0.70785093,15.033373000000001,17.03698,1700,,0.99999994,17.174046,85,16.800043,17.174046,-0.927,41.586754,1.4467907,0.11,14.159529999999998,-0.162,20.9199,,35.901157,-27.039740000000002,,60.167328000000005,13.265678,12.050691,18.812988119592443,35.791576,143.5404999256134
85,0.9213138000000001,14.981747,17.124126,1720,,0.99999994,17.174046,86,16.803810000000002,17.174046,-0.937,42.409424,1.8682872,0.11,14.147832999999999,-0.169,23.800539,,30.05785,-21.802994,,79.23299,10.976195,15.714169,18.900481655813266,34.09897,146.76427936553958
86,0.56816864,14.950369,17.15561,1740,,0.99999994,17.174046,87,16.807856,17.174046,-0.886,37.53086,1.3170674,0.11,14.136272,-0.139,36.75155,,36.75155,-44.75419,,49.43067,12.426938,9.7326145,18.934207308719657,35.811836,148.9647068977356
87,1.0504978999999999,14.949148999999998,17.165058,1760,,0.99999994,17.174046,88,16.811914,17.174046,-0.917,43.674766999999996,2.1166412999999995,0.11,14.124844,-0.155,27.229640000000003,,27.229640000000003,-30.357882,,92.44382,15.342848000000002,17.981154999999998,18.944753112469638,34.208794,151.25045442581174
88,1.0871198,14.929701000000001,17.147516,1780,,0.99999994,17.174046,89,16.815685000000002,17.174046,-0.917,40.61996,2.3819242000000003,0.11,14.113544000000001,-0.156,20.42444,,20.970357999999997,-29.673132,,96.75366,13.267209,18.61177,18.92744703425816,33.03208,153.52446937561038
89,1.074236,14.939054500000001,17.0694,1800,,0.99999994,17.174046,90,16.818502,17.174046,-0.921,36.367508,2.658451,0.11,14.102371,-0.158,12.9753475,,16.465223,-27.439648,,96.68124399999999,15.770418,18.378334,18.84834655164612,31.298674,156.54858255386353
90,1.1230708,14.729566,17.022512,1820,,0.99999994,17.174046,91,16.820744,17.174046,-0.926,35.43111,2.8844552000000006,0.11,14.091320999999999,-0.161,16.256052,,16.256052,-24.933111,,102.19945,-4.1301985,19.19295,18.79150271142958,31.100948,159.28927493095395
91,1.1299093999999998,14.734266,17.136843,1840,,0.99999994,17.174046,92,16.824182999999998,17.174046,-0.932,33.433636,3.109194,0.11,14.080392000000002,-0.166,12.761519999999999,,14.149445000000002,-21.742573,,103.95166,15.10285,19.310863,18.91360380241769,30.358128000000004,161.2585108280182
92,1.1356897,14.764341,17.038641000000002,1860,,0.99999994,17.174046,93,16.826487,17.174046,-0.932,32.139736,3.2862480000000005,0.11,14.069581,-0.166,11.408869000000001,,12.345055,-21.084393,,105.61913999999999,17.456945,19.403288,18.814867866354376,29.855358000000003,163.81052803993225
93,1.1316351999999998,14.745075,17.157078,1880,,0.99999994,17.174046,94,16.830004000000002,17.174046,-0.934,30.703267999999998,3.4645726999999997,0.11,14.058886,-0.167,9.620057000000001,,10.826042999999999,-20.077782,,106.3737,12.867992999999998,19.340861999999998,18.934708298409813,29.254953000000004,166.33878016471863
94,1.1393069,14.781653,17.093122,1900,,0.99999994,17.174046,95,16.832773,17.174046,-0.935,29.803929999999998,3.6315398,0.11,14.048304000000002,-0.168,9.837705,,10.077589999999999,-19.0365,,108.23416,18.133045000000003,19.471697,18.867383503229803,28.92997,169.4264464378357
