,MISE,IWFirstEpisode,target_sum_log_mean,LQGsigma,IWLastEpisode,Bound,ReturnStepMax,DenMISELogFirst,ReturnAbsMax,IWNorm2,DenMISEMeanLog,URet,LQGmu1,IWMin,Iteration,SqrtESSClassic,ReturnLastEpisode,TimeElapsed,ReturnMean,IWMax,IWNorm1,DenMISELogLast,TimestepsSoFar,IWMean,ReturnMin,ReturnMax,LQGmu01
0,,,-1110.9623,0.11,,1.5723323,0.99262077,17.102016,15.644507999999998,1e-10,17.102016,17.332240856619553,1.0,,1,1.0,15.644507999999998,0.15833806991577148,15.644507999999998,,1e-10,17.102016,20,,,15.644507999999998,0.995
1,1.4226164999999999e-30,,-595.5287,0.11,3.2822884e-31,1.1118069,0.99262077,16.408869,15.644507999999998,1.4142136e-10,3.2526908,9.507751597648364,1.0,,2,1.4142135,8.668443,7.0900750160217285,12.156475,3.2822884e-31,2e-10,-9.903487,40,1.6411442e-31,,15.644507999999998,0.995
2,4.289283999999999,,-393.47278,0.11,1.5,5.8616166,0.99262077,16.003404999999997,15.644507999999998,1.5,5.30936,9.422409868982331,1.0,,3,1.0,8.578567999999999,7.188793420791626,10.96384,1.5,1.5,10.233627,60,0.5,,15.644507999999998,0.995
3,5.711077700000001,,-290.95867999999996,0.11,1.3333327,6.822884599999999,0.99262077,15.715722,15.644507999999998,1.8856171000000002,7.941613,9.39539435135737,1.0,,4,1.4142135,8.554674,7.319844007492065,10.361547999999999,1.3333327,2.6666653,16.295956,80,0.6666663,,15.644507999999998,0.995
4,6.41929,,-228.7293,0.11,1.2499988000000002,7.327076400000001,0.99262077,15.4925785,15.644507999999998,2.1650622000000004,10.282872,9.38565713922478,1.0,,5,1.7320508000000001,8.543934,7.501278400421143,9.998026,1.25,3.7499976000000004,19.965117000000003,100,0.7499995,,15.644507999999998,0.995
5,6.8415027,,-187.69008,0.11,1.2,7.627669,0.99262077,15.310257,15.644507999999998,2.4,11.415962,9.368423600919428,1.0,,6,2.0,8.530333,7.6449952125549325,9.75341,1.2,4.8,17.323593,120,0.8,,15.644507999999998,0.995
6,7.1113043000000005,,-158.87105,0.11,1.166667,7.8144727,0.99262077,15.156106,15.644507999999998,2.608745,11.741313,9.292158092186963,1.0,,7,2.2360682,8.460329,7.831086158752441,9.568685,1.166667,5.833332,13.889041,140,0.83333313,,15.644507999999998,0.995
7,7.320530000000001,,-137.09386,0.11,1.1428573,7.962432000000001,0.99262077,15.022575,15.644507999999998,2.7994173,12.154778,9.416776407126124,1.0,,8,2.4494898,8.575863,7.969580888748169,9.444582,1.1428573,6.857144,15.21299,160,0.857143,,15.644507999999998,0.995
8,7.476508,,-119.58221999999999,0.11,1.1249995000000002,8.070794,0.99262077,14.904792,15.644507999999998,2.9764692999999998,13.054469000000001,9.41093806981763,1.0,,9,2.6457512000000003,8.568379,8.114116191864014,9.347225,1.1250006000000001,7.8749975999999995,20.393068,180,0.87499976,,15.644507999999998,0.995
9,7.5931425,,-106.67966499999999,0.11,1.1111106000000002,8.149046,0.99262077,14.799432000000001,15.644507999999998,3.1426957000000004,12.670439,9.365008787086587,1.0,,10,2.828427,8.526228999999999,8.29204273223877,9.265125999999999,1.1111116,8.888885499999999,9.337937,200,0.88888854,,15.644507999999998,0.995
10,7.6868114,,-95.52005,0.11,1.1,8.210922,0.99262077,14.704122,15.644507999999998,3.3,12.961355000000001,9.369556973885944,1.0,,11,3.0,8.529800999999999,8.48017954826355,9.198278,1.1,9.9,15.980732000000001,220,0.9,,15.644507999999998,0.995
11,7.763765299999999,,-86.35074,0.11,1.090909,8.260981,0.99262077,14.61711,15.644507999999998,3.449757,13.075025,9.372613162150424,1.0,,12,3.1622777,8.533317,8.657368183135986,9.142864,1.090909,10.909089999999999,14.424725,240,0.9090908000000001,,15.644507999999998,0.995
12,7.829973,,-78.738976,0.11,1.0833335,8.3040495,0.99262077,14.537067,15.644507999999998,3.5930101999999997,13.025538000000001,9.399888412199688,1.0,,13,3.3166246,8.558255,8.88407278060913,9.097895,1.0833343999999998,11.916666000000001,12.522103999999999,260,0.9166665999999999,,15.644507999999998,0.995
13,7.8805323000000005,,-71.99718,0.11,1.0769233,8.334425999999999,0.99262077,14.462959,15.644507999999998,3.7305714999999995,13.201514999999999,9.32272670762826,1.0,,14,3.4641016000000002,8.487219,9.123423814773561,9.054275,1.0769233,12.923079,15.572153,280,0.92307705,,15.644507999999998,0.995
14,7.928627499999999,,-66.32481999999999,0.11,1.0714283000000002,8.364714,0.99262077,14.393967000000002,15.644507999999998,3.8630898,13.18425,9.39803445243334,1.0,,15,3.6055512000000003,8.553907,9.516905546188353,9.020916999999999,1.0714283000000002,13.928567999999999,13.019141000000001,300,0.92857116,,15.644507999999998,0.995
15,7.967594999999999,,-61.362465,0.11,1.0666671,8.387818,0.99262077,14.329428,15.644507999999998,3.9911017,13.168806,9.347572604324338,1.0,,16,3.7416577000000006,8.513098,9.869700193405153,8.989179,1.0666671,14.933335999999999,13.008314,320,0.9333334999999999,,15.644507999999998,0.995
16,8.002319,,-56.901814,0.11,1.0625004999999998,8.408294,0.99262077,14.268804000000001,15.644507999999998,4.1150455,13.237786999999999,9.364636960574991,1.0,,17,3.8729835,8.523164999999999,10.109611272811891,8.961766,1.0625004999999998,15.937504,14.407951999999998,340,0.93750024,,15.644507999999998,0.995
17,8.032558,,-52.7651,0.11,1.0588226,8.425641,0.99262077,14.211645,15.644507999999998,4.235293,13.471217999999999,9.354285692891224,1.0,,18,4.0,8.516451,10.4677152633667,8.937026,1.0588236,16.941172,17.501844000000002,360,0.9411761999999999,,15.644507999999998,0.995
18,8.059311,,-49.15278,0.11,1.0555558999999999,8.440658,0.99262077,14.157577499999999,15.644507999999998,4.3521676,13.591482000000001,9.350870392330243,1.0,,19,4.123106,8.514043,10.926392078399658,8.914764,1.0555558999999999,17.944448,15.814913,380,0.94444466,,15.644507999999998,0.995
19,8.084204,,-45.924095,0.11,1.0526316,8.454806,0.99262077,14.106284,15.644507999999998,4.465936,13.677615,9.370902328206594,1.0,,20,4.242641000000001,8.532336,11.300243139266968,8.895643,1.0526316,18.947363,15.369588,400,0.94736814,,15.644507999999998,0.995
20,8.1080265,,-43.328278000000005,0.11,1.0499998,8.468744000000001,0.99262077,14.057494,15.644507999999998,4.5768433,13.430437,9.400272217347553,1.0,,21,4.3588986,8.56066,11.661734104156494,8.879691000000001,1.0499998,19.949997,8.539377,420,0.94999987,,15.644507999999998,0.995
21,8.129046,,-40.621340000000004,0.11,1.0476192,8.480630999999999,0.99262077,14.010974,15.644507999999998,4.6850953,13.553045000000001,9.389018771829967,1.0,,22,4.4721364999999995,8.549387,12.134825944900513,8.864677,1.0476192,20.952385,16.177736,440,0.95238113,,15.644507999999998,0.995
22,8.148626,,-38.144172999999995,0.11,1.0454555,8.491736999999999,0.99262077,13.966522,15.644507999999998,4.790874,13.670805999999999,9.400169405550967,1.0,,23,4.582576,8.559844,12.49160861968994,8.851424,1.0454555,21.954544,16.309067000000002,460,0.9545454,,15.644507999999998,0.995
23,8.166477,,-35.899677000000004,0.11,1.0434783,8.501699,0.99262077,13.923963,15.644507999999998,4.8943458,13.752682,9.399493943036985,1.0,,24,4.690416,8.559237,13.011648654937744,8.83925,1.0434793,22.956516,15.681204000000001,480,0.9565215,,15.644507999999998,0.995
24,8.181972,,-33.77882,0.11,1.0416676999999999,8.509826,0.99262077,13.883141,15.644507999999998,4.9956574,13.884072,9.379596084069828,1.0,,25,4.7958317,8.538298,13.469055891036987,8.827211,1.0416676999999999,23.958332000000002,17.080896,500,0.95833325,,15.644507999999998,0.995
25,8.194811,,-32.024586,0.11,1.0400001,8.515761999999999,0.99262077,13.84392,15.644507999999998,5.094939,13.802011499999999,9.342287291211194,1.0,,26,4.8989797,8.502951,13.781476020812988,8.814739,1.0400001,24.960003,11.792084,520,0.9600001,,15.644507999999998,0.995
26,8.207707000000001,,-30.252396,0.11,1.0384619000000002,8.522174,0.99262077,13.80618,15.644507999999998,5.192309,13.874042000000001,9.366514013103517,1.0,,27,5.0000005,8.530049,14.097412347793579,8.804195,1.0384619000000002,25.961546,15.786781,540,0.96153873,,15.644507999999998,0.995
27,8.220342,,-28.764979999999998,0.11,1.0370368,8.528702000000001,0.99262077,13.769812,15.644507999999998,5.287871400000001,13.782844,9.389942981617496,1.0,,28,5.0990195,8.548941000000001,14.48511266708374,8.795079,1.0370378,26.96296,11.358913000000001,560,0.9629628,,15.644507999999998,0.995
28,8.229124,,-27.327887,0.11,1.0357144,8.531719,0.99262077,13.734720000000001,15.644507999999998,5.38173,13.750282,9.298554221030132,1.0,,29,5.196152,8.466183000000001,14.928791999816895,8.783738,1.0357144,27.964289,12.875562,580,0.9642858,,15.644507999999998,0.995
29,8.240739999999999,,-25.869104,0.11,1.0344824000000001,8.537883,0.99262077,13.700819000000001,15.644507999999998,5.473967,13.837475,9.407010375731627,1.0,,30,5.2915025,8.566061,15.23076868057251,8.776483,1.0344834,28.965511,16.401728,600,0.96551704,,15.644507999999998,0.995
30,8.252039,,-24.500536,0.11,1.0333326999999999,8.544014,0.99262077,13.668029,15.644507999999998,5.564669599999999,13.923015,9.420514933092676,1.0,,31,5.385164700000001,8.579703,16.02381181716919,8.770133999999999,1.0333347,29.966663,16.523670000000003,620,0.9666665999999999,,15.644507999999998,0.995
31,8.262215,,-23.26961,0.11,1.0322582,8.549282,0.99262077,13.636281,15.644507999999998,5.65391,13.951172,9.41149832962167,1.0,,32,5.477226,8.567407000000001,16.613085269927982,8.7638,1.0322591,30.967743,14.857377,640,0.96774197,,15.644507999999998,0.995
32,8.271956,,-22.112339000000002,0.11,1.0312496,8.554356,0.99262077,13.605509,15.644507999999998,5.741756400000001,13.978632000000001,9.416464103429817,1.0,,33,5.5677642999999994,8.573996000000001,16.898569107055664,8.758047,1.0312506,31.968746000000003,14.889564000000002,660,0.9687498999999999,,15.644507999999998,0.995
