,IWLastEpisode,TimeElapsed,ReturnMean,DenMISELogFirst,Iteration,LQGmu01,target_sum_log_mean,ReturnLastEpisode,LQGsigma,Bound,ReturnAbsMax,IWNorm2,DenMISELogLast,TimestepsSoFar,ReturnStepMax,DenMISEMeanLog,ReturnMax,ReturnMin,URet,IWMax,IWMean,IWFirstEpisode,IWNorm1,IWMin,SqrtESSClassic,MISE,LQGmu1
0,0.9803347,0.6611006259918213,15.644507999999998,17.102016,1,-0.01,17.082155,15.644507999999998,0.11,62.27038,15.644507999999998,0.9803347,17.102016,20,0.99262077,17.102016,15.644507999999998,,17.332240856619553,0.9803347,0.9803347,0.9803347,0.9803347,,1.0,15.336854,-0.102
1,1.0464809000000002,18.18655776977539,15.555016,17.092133999999998,2,-0.01,13.877139999999999,15.465523000000001,0.11,49.148094,15.644507999999998,1.4509816999999998,10.611626,40,0.9978294,13.85188,15.644507999999998,,17.14510254600088,1.0464809000000002,1.0257905,1.0050999,2.051581,,1.4139261,15.954334,-0.098
2,2.1992166,19.220995903015137,15.667893,17.093834,3,-0.011,12.980838,15.89365,0.11,50.914665,15.89365,2.4429824,11.010403,60,0.9978294,12.910413,15.89365,,17.601260240579265,2.1992166,1.2336239,0.79624826,3.7008715,,1.5148989,19.439991,-0.108
3,2.2252803,20.29521656036377,15.686564,17.041552,4,-0.012,13.712810000000001,15.742576000000001,0.11,52.258163,15.89365,3.54789,16.30187,80,0.9978294,13.791634,15.89365,,17.43901226145037,2.7177842,1.4108671999999998,0.39501518,5.6434690000000005,,1.590655,22.282494,-0.118
4,1.4475868,21.405712842941284,15.703505999999999,16.912585999999997,5,-0.011,15.108347,15.771273,0.11,42.01404,15.89365,2.9124436,19.665144,100,0.99931145,15.013529,15.89365,,17.47490032155316,1.7114601000000003,1.2106806,0.6830082,6.053403,,2.078462,19.073545000000003,-0.113
5,1.6483708e-13,22.3377902507782,15.746467,16.858307,6,-0.002,-11.986313,15.961265,0.11,23.638855,15.961265,5.7002086e-10,16.99648,120,0.99931145,15.370235999999998,15.961265,,17.66957412415793,2.9287175e-10,9.2442776e-11,2.9287175e-10,1.1546567e-09,,2.0256393,1.438449e-09,-0.017
6,12.640818,23.369336128234863,14.936401000000002,16.704157000000002,7,-0.001,-9.6310835,10.076012,0.11,66.07937,15.961265,12.640818,12.059894,140,0.99931145,14.7652,15.961265,,11.078065874419543,12.640818,1.8058311000000002,7.221966e-11,12.640818,,1.0,18.195576000000003,-0.015
7,1.2171756999999999,24.66691517829895,14.609735500000001,16.570625,8,-0.001,-8.060605,12.323072999999999,0.11,54.209972,15.961265,8.211214,14.05839,160,0.99931145,14.688972,15.961265,,13.613981796743465,8.120500999999999,1.1672095,1.3366455499999999e-11,9.337676,,1.1371858,12.1027,-0.011
8,0.754274,26.182042598724365,14.272675,16.45284,9,-0.001,-6.862830000000001,11.576178,0.11,48.820705,15.961265,5.9025707,19.89828,180,0.99931145,15.256675,15.961265,,12.776202083005185,5.845715,0.7682966999999999,1.2884261999999998e-12,6.914670500000001,,1.1714677,7.945661,-0.007
9,1.6002433,27.403295278549194,13.852834,16.347479999999997,10,-7.24e-05,-8.630839,10.074271000000001,0.11,38.26017,15.961265,3.0310092,8.448824,200,0.99931145,14.542598000000002,15.961265,,11.059350943713056,2.57269,0.42770392,1.8051805e-14,4.277039,,1.4110941000000001,4.3263644999999995,-0.001
10,0.016892076000000002,29.07020115852356,13.563523000000002,16.25217,11,0.002,-20.253447,10.670424,0.11,46.342632,15.961265,0.016898681999999998,14.108585,220,0.99931145,14.451748,15.961265,,11.7617505716474,0.016892076000000002,0.0015879123,2.0586107999999998e-21,0.017467035,,1.033633,0.016912647,0.021
11,9.200469,30.737338781356808,13.213374,16.16516,12,0.001,-12.526349,9.361733000000001,0.11,53.426437,15.961265,9.207908,11.839343,240,0.99931145,14.154419,15.961265,,10.292563598750117,9.200469,0.8006996999999999,7.037693000000001e-19,9.608397,,1.0434940000000001,7.538492,0.014
12,0.58551747,31.775580167770386,12.958414,16.085117,13,0.002,-15.620406,9.898883999999999,0.11,49.7673,15.961265,7.034727,11.282558,260,0.99931145,13.905976999999998,15.961265,,10.891893205228024,7.0103035,0.5854241,1.4693270000000001e-21,7.6105137,,1.0818492,5.506236,0.021
13,12.709805000000001,33.168781042099,12.685251,16.01101,14,0.002,-15.437339000000001,9.134151,0.11,49.342987,15.961265,13.169707,14.210410999999999,280,0.99931145,13.892942999999999,15.961265,,10.036132085588065,12.709805000000001,1.1661718,1.1281068e-22,16.326404999999998,,1.2396938,10.717485,0.025
14,1.2238966,34.66870617866516,12.4620075,15.942016,15,0.003,-16.04262,9.336597,0.11,46.17737,15.961265,10.172741,12.097469,300,0.99931145,13.767395,15.961265,,10.273106871892033,9.997259,0.84531516,5.1041682999999994e-24,12.679727999999999,,1.2464416,7.7609770000000005,0.028
15,6.116787400000001,35.993931770324714,12.258384,15.877478,16,0.003,-13.155810999999998,9.204024,0.11,35.855263,15.961265,8.812916,10.796166,320,0.99931145,13.563820000000002,15.961265,,10.1026761121345,6.116787400000001,0.98501784,2.3278913e-23,15.760285000000001,,1.7883168,9.079363,0.027
16,0.007074175,37.401182651519775,12.0870075,15.816853,17,0.005,-30.012940000000004,9.344973,0.11,36.168808,15.961265,0.10467601,13.065767999999998,340,0.99931145,13.528114000000002,15.961265,,10.288949201311844,0.09924531,0.008168746999999999,7.560260999999999e-33,0.13886869,,1.3266525,0.07511062,0.05
17,,38.7507381439209,11.919718,15.759694,18,-0.012,-115.53132,9.075794,0.11,40.697094,15.961265,9.701373,15.457892999999999,360,0.99931145,13.581794,15.961265,,9.968181866277066,5.812776599999999,1.1369628999999999,0.8138451999999999,20.465332,,2.1095295,17.998291000000002,-0.122
18,0.15503213,40.18568849563599,12.101105,15.749848000000002,19,-0.012,-110.12191999999999,15.366071,0.11,36.556526,15.961265,7.985488,4.98161,380,0.99931145,13.131287,15.961265,,17.050382167071806,4.6427107,0.9050438000000001,0.765735,17.195831,,2.1533852,14.320007,-0.123
19,4.174498000000001,41.772292852401726,12.301242,15.738067000000001,20,-0.013,-112.5259,16.10386,0.11,34.331542999999996,16.10386,7.2080674,14.001191,400,0.9996806999999999,13.167425,16.10386,,17.833946708953725,4.174498000000001,0.814542,0.3301423,16.29084,,2.2600843999999998,12.955536,-0.129
20,13.848107,43.18146634101868,12.494989,15.705648000000002,21,-0.014,-115.24306999999999,16.369936,0.11,48.26828,16.369936,14.731507999999998,6.433039,420,0.9996806999999999,12.836281,16.369936,,18.110795600849848,13.848107,1.1811106000000002,0.12199991,24.803322,,1.6836919999999997,19.10035,-0.134
21,10.710712,44.508217334747314,12.658883,15.664921,22,-0.014,-119.2415,16.10063,0.11,50.86314,16.369936,17.65259,14.350648999999999,440,0.9996806999999999,12.906239999999999,16.369936,,17.817333112071395,13.723486,1.3874131,0.029519108999999998,30.523088,,1.7290998,22.461187,-0.141
22,17.856525,45.94817090034485,12.826857,15.62181,23,-0.015,-120.43558999999999,16.522272,0.11,56.45157,16.522272,22.60342,14.027925,460,0.9996806999999999,12.962480000000001,16.522272,,18.266230260959425,17.856525,1.769857,0.009164892,40.70671,,1.8009093999999997,28.928356,-0.146
23,14.030044,47.80241560935974,12.972911,15.579649,24,-0.015,-123.14078500000001,16.332169,0.11,56.89156,16.522272,23.642748,13.403633,480,0.9996938,12.999478,16.522272,,18.072384768216207,15.595428,1.9355288,0.0018679509,46.452690000000004,,1.9647754000000002,31.663834,-0.152
24,4.9465294,49.16268372535706,13.099325,15.538904999999998,25,-0.015,-118.51928000000001,16.133274,0.11,47.14797,16.522272,17.119669000000002,15.5991535,500,0.9996938,13.127366,16.522272,,17.858449155228012,10.245724000000001,1.5276041,0.0015751235,38.1901,,2.2307734,24.928404,-0.153
25,,50.6566903591156,13.218893,15.499747,26,-0.279,-646.97375,16.208103,0.11,9.720852,16.522272,5.0990195e-10,11.972407,520,0.9996938,13.096598,16.522272,,17.942325304932652,,,,2.6e-09,,5.0990195,,-0.994
26,39.79883,51.6298086643219,13.343034,15.462007,27,-0.29,-625.0003,16.570656,0.11,74.13762,16.570656,39.79883,6.950506699999999,540,0.9996938,12.832623,16.570656,,18.299564855882547,39.79883,1.4740306,,39.79883,,1.0,24.425655,-0.995
