,IWMax,ReturnLastEpisode,IWLastEpisode,ReturnMin,LQGmu1,TimeElapsed,Bound,IWNorm1,TimestepsSoFar,ReturnMax,IWMin,IWFirstEpisode,IWNorm2,URet,DenMISELogFirst,DenMISELogLast,target_sum_log_mean,Iteration,LQGmu01,LQGsigma,MISE,ReturnAbsMax,IWMean,ReturnStepMax,ReturnMean,SqrtESSClassic,DenMISEMeanLog
17,7.1579223,16.587193,7.1579223,,-1.0,39.538826704025276,36.626778,17.638184,360,17.144747,,,10.456271000000001,18.30734398915668,11.824900999999999,16.09303,-424.65295,18,-0.996,0.11,16.299276000000003,17.144747,0.9798991,0.99999136,15.175479999999999,1.6868522000000001,12.909626
18,22.22431,16.647987,0.027528955,,-1.0,41.07875847816467,52.449096999999995,26.670215999999996,380,17.144747,,,22.652820000000002,18.36989949152636,11.770833,12.581088000000001,-389.75142999999997,19,-0.878,0.11,23.324709,17.144747,1.4036956,0.99999136,15.252979000000002,1.1773463,12.885480000000001
19,12.770627000000001,16.609821,0.014725327,,-1.0,42.567893743515015,44.85862,12.808339,400,17.144747,,,12.770657,18.326568768131565,11.71954,13.544526000000001,-359.41913,20,-0.661,0.11,10.670007,17.144747,0.640417,0.99999136,15.320822,1.0029507,12.918978
20,8.135492,16.580576,7.5839224000000005,,-1.0,44.217047214508064,36.627193,23.309887,420,17.144747,,,12.367985000000001,18.29460880478509,11.67075,14.823460999999998,-347.80023,21,-0.813,0.11,18.433544,17.144747,1.1099946000000003,0.99999136,15.38081,1.8846956000000001,12.986803
21,13.575709,16.579204999999998,2.6615446,,-1.0,45.92885828018189,40.314674,26.219402000000002,440,17.144747,,,15.689998999999998,18.291806307187294,11.624229,14.314707,-335.79175,22,-0.901,0.11,19.795437,17.144747,1.191791,0.99999136,15.435284,1.6710901000000002,13.0467415
22,7.0439386,16.609360000000002,4.239089,,-1.0,47.57835578918457,34.67511,27.338764,460,17.144747,,,11.891167999999999,18.321739601790775,11.579778,13.101333,-328.13156000000004,23,-0.989,0.11,19.760679999999997,17.144747,1.1886419,0.99999136,15.486329000000001,2.2990816,13.050127999999999
23,6.1195297,16.619626999999998,6.1195297,,-1.0,48.981968641281135,34.023228,29.565946999999998,480,17.144747,,,11.678737,18.329881218660788,11.537218,17.593222,-313.79092,24,-0.99,0.11,20.478659,17.144747,1.2319143999999997,0.99999136,15.53355,2.5316047999999998,13.243394
24,23.186493,16.578186,,,-0.888,50.90463972091675,48.6634,25.77828,500,17.144747,,,23.329604999999997,18.283698572732924,11.496396,12.262497999999999,-319.5579,25,-0.14,0.11,17.631056,17.144747,1.0311313,0.99999136,15.575335500000001,1.10496,13.210089000000002
25,,17.13562,,,0.692,52.73015594482422,6.724723,2.6e-09,520,17.144747,,,5.0990195e-10,18.91407147935876,11.457175999999999,16.9779,-1267.7716,26,0.085,0.11,,17.144747,,0.99999136,15.635345999999998,5.0990195,13.346328
26,,8.755941,,,0.692,54.1997857093811,6.599015700000001,2.7e-09,540,17.144747,,,5.1961524e-10,9.599732224752886,11.419435499999999,-12.506177000000001,-1226.9352,27,0.085,0.11,,17.144747,,0.99999136,15.380554,5.1961527,12.352485
27,15.813881,8.489658,15.813881,,1.0,55.130908250808716,39.084293,15.813881,560,17.144747,,,15.813881,9.32629029184918,11.383068,12.618091,-1914.7865,28,1.0,0.11,4.7948010000000005,17.144747,0.5647814999999999,0.99999136,15.134451,1.0,12.326902
28,10.568987,8.483238,10.568987,,1.0,56.6284875869751,30.402511999999998,21.036047,580,17.144747,,,14.874907,9.316207412183845,11.347977,6.655887,-1848.4485,29,1.0,0.11,6.155896,17.144747,0.72538096,0.99999136,14.905099,1.414197,12.112907
29,8.013083,8.532307000000001,7.4591494,,1.0,57.82012939453125,26.445991999999997,23.428532,600,17.144747,,,13.533334,9.373132889874997,11.3140745,14.493923,-1786.2836,30,1.0,0.11,6.6388974,17.144747,0.7809510999999999,0.99999136,14.692672,1.7311721999999998,12.180133999999999
30,6.566653,8.476275999999999,6.566653,,1.0,59.143040895462036,24.212248000000002,25.772491,620,17.144747,,,12.890113000000001,9.30904521639176,11.281285,3.7590203,-1728.4795,31,1.0,0.11,7.062357400000001,17.144747,0.8313707,0.99999136,14.492142999999999,1.9994,11.89914
31,5.5936017,8.565071000000001,5.158284,,1.0,60.50146102905274,22.569656,27.18232,640,17.144747,,,12.162352,9.403708882854401,11.249536500000001,15.859067999999999,-1673.9176,32,1.0,0.11,7.2273005999999995,17.144747,0.8494475,0.99999136,14.306922,2.234956,12.015736
32,4.910114,8.48932,4.883649,,1.0,61.7653386592865,21.43666,28.841721999999997,660,17.144747,,,11.778449,9.319472940863065,11.218764,8.247053,-1622.8949,33,1.0,0.11,7.4334393,17.144747,0.8739916,0.99999136,14.130630499999999,2.448686,11.895466
33,4.4036756,8.519513,4.29164,,1.0,63.462398052215576,20.526344,30.227253,680,17.144747,,,11.427334,9.356596991702737,11.188911000000001,16.308613,-1574.6401,34,1.0,0.11,7.563291499999999,17.144747,0.88903683,0.99999136,13.965598000000002,2.6451712000000005,12.020287
34,4.0133834,8.503587,3.953078,,1.0,65.1284375190735,19.796170999999998,31.561583000000002,700,17.144747,,,11.1604,9.341300393167133,11.159924499999999,12.794286999999999,-1529.2456,35,1.0,0.11,7.671162599999999,17.144747,0.9017594999999999,0.99999136,13.809541000000001,2.8279973999999997,12.038153999999999
35,3.7033910000000003,8.545694000000001,3.5584643,,1.0,66.49738144874573,19.17004,32.732409999999994,720,17.144747,,,10.912321,9.386840195184648,11.131753,12.357939,-1486.3881,36,1.0,0.11,7.738620299999999,17.144747,0.9092336,0.99999136,13.663323000000002,2.9995827999999998,12.043383
36,3.4732854,8.462833,3.4732854,,1.0,68.1680109500885,18.667522,34.027393,740,17.144747,,,10.761771000000001,9.296898599416485,11.104353999999999,6.83148,-1445.9972,37,1.0,0.11,7.822856,17.144747,0.91965926,0.99999136,13.522769,3.1618767000000005,11.899272
37,3.2610362,8.555984500000001,3.1191687999999997,,1.0,69.73603439331055,18.206160999999998,35.122337,760,17.144747,,,10.591096,9.397553280039904,11.077686,12.587283,-1407.5835,38,1.0,0.11,7.8662095,17.144747,0.92427206,0.99999136,13.392064000000001,3.3162135999999998,11.914563000000001
38,3.082337,8.549733,2.9719071,,1.0,71.33638000488281,17.807497,36.223884999999996,780,17.144747,,,10.458064,9.389780464187712,11.051711,15.09476,-1371.0765,39,1.0,0.11,7.907903999999999,17.144747,0.9288175999999999,0.99999136,13.267902,3.4637275,11.993554
39,2.9298148,8.561886,2.816521,,1.0,73.02248263359071,17.453733,37.299644,800,17.144747,,,10.346097,9.40263232620272,11.026392999999999,15.395078,-1336.3889,40,1.0,0.11,7.942586,17.144747,0.9324911,0.99999136,13.150251,3.6051898,12.076273
40,2.798111,8.469389,2.7973863999999997,,1.0,74.67586040496826,17.153894,38.47023,820,17.144747,,,10.28256,9.302032869204423,11.0017,12.786996,-1303.4569999999999,41,1.0,0.11,7.988786999999999,17.144747,0.9382983,0.99999136,13.036083,3.7413084999999997,12.091481
41,2.6832368,8.540152,2.606705,,1.0,76.13313794136046,16.871208,39.539516,840,17.144747,,,10.209887,9.382904138090698,10.977603,8.423698,-1272.1989999999998,42,1.0,0.11,8.016983,17.144747,0.94141704,0.99999136,12.929038,3.8726694999999998,12.002253999999999
42,2.582158,8.515492,2.5405478,,1.0,77.78116941452026,16.619564,40.630547,860,17.144747,,,10.15832,9.354299643133466,10.954072,13.056737,-1242.2876,43,1.0,0.11,8.046615,17.144747,0.94489646,0.99999136,12.826398,3.9997307999999996,12.025027
43,2.4925308,8.538002,2.4382490000000003,,1.0,79.43508982658386,16.387913,41.69505,880,17.144747,,,10.113116999999999,9.375690697683655,10.931083000000001,13.624725,-1213.7239,44,1.0,0.11,8.071009,17.144747,0.9476146999999999,0.99999136,12.728933999999999,4.122868,12.059781
44,2.4125147,8.550980000000001,2.35186,,1.0,81.0431351661682,16.17427,42.742805,900,17.144747,,,10.075094,9.38984497337242,10.908609,13.065911999999999,-1186.4429,45,1.0,0.11,8.091745,17.144747,0.9498401,0.99999136,12.636089,4.242422599999999,12.080658999999999
45,2.3406408,8.56782,2.274309,,1.0,82.50152516365051,15.976673000000002,43.776707,920,17.144747,,,10.043555,9.409329969481332,10.886631,19.496532000000002,-1160.2091,46,1.0,0.11,8.109739999999999,17.144747,0.95166755,0.99999136,12.54765,4.3586864,12.240492999999999
46,2.2757267999999997,8.511736,2.2501094,,1.0,83.73138546943666,15.798081,44.844814,940,17.144747,,,10.028029,9.34769104568057,10.865125,13.477995000000002,-1135.2197,47,1.0,0.11,8.130393,17.144747,0.954145,0.99999136,12.461781,4.4719467,12.265532
47,2.2168097,8.503142,2.198099,,1.0,85.45702147483827,15.632412,45.911438000000004,960,17.144747,,,10.019072999999999,9.339450443722802,10.844071000000001,15.107837,-1111.2382,48,1.0,0.11,8.14955,17.144747,0.9564883,0.99999136,12.379308,4.582404,12.323551
48,2.1630943,8.570041999999999,2.1060696,,1.0,87.18432307243347,15.473679999999998,46.932156,980,17.144747,,,10.006335,9.41429933385783,10.823452,17.948856,-1088.1782,49,1.0,0.11,8.162868,17.144747,0.9577991,0.99999136,12.301567,4.690244,12.437242999999999
49,2.1139205000000003,8.515929,2.0900707,,1.0,88.74755454063416,15.3283615,47.981926,1000,17.144747,,,10.005244,9.356211584451136,10.803249000000001,16.46412,-1066.0707,50,1.0,0.11,8.178279,17.144747,0.95963854,0.99999136,12.225855000000001,4.795677700000001,12.516732000000001
50,2.068736,8.543688000000001,2.0330779999999997,,1.0,90.39448928833008,15.190814999999999,49.0143,1020,17.144747,,,10.005291999999999,9.385754874010336,10.783446000000001,18.372173,-1044.7932,51,1.0,0.11,8.1912985,17.144747,0.96106476,0.99999136,12.153655,4.898837599999999,12.630564999999999
51,2.0270743,8.515779,2.0074419999999997,,1.0,91.81929230690002,15.062728,50.058525,1040,17.144747,,,10.011963,9.353142193709877,10.764028999999999,16.994795,-1024.3608,52,1.0,0.11,8.204653,17.144747,0.96266395,0.99999136,12.083696,4.9998713,12.713571
52,1.9885384,8.556675,1.9513211,,1.0,93.58451294898987,14.940346,51.080612,1060,17.144747,,,10.017972,9.397103616511508,10.744981,17.02666,-1004.69934,53,1.0,0.11,8.215461999999999,17.144747,0.9637851000000001,0.99999136,12.017149,5.0988975,12.794083
53,1.9527898999999997,8.502367,1.9393051,,1.0,95.71253037452698,14.826310999999999,52.123363,1080,17.144747,,,10.031364,9.340043875000587,10.726288,14.037366,-985.8216,54,1.0,0.11,8.227151,17.144747,0.96524745,0.99999136,11.952061,5.196039,12.816285
54,1.9195377,8.5815735,1.8747354999999999,,1.0,97.6054413318634,14.71594,53.130869999999994,1100,17.144747,,,10.041015,9.424049457526603,10.707939,16.747816,-967.5816699999999,55,1.0,0.11,8.235691000000001,17.144747,0.9660158000000001,0.99999136,11.890779,5.2913847,12.886996
55,1.8885268,8.47728,1.8857578999999998,,1.0,99.68275237083435,14.614029,54.178436,1120,17.144747,,,10.060901,9.308995940800846,10.689919999999999,11.523123,-950.0863,56,1.0,0.11,8.246492,17.144747,0.9674721,0.99999136,11.8298235,5.3850484000000005,12.861903
56,1.8595404999999998,8.512217999999999,1.8458077000000002,,1.0,101.96200609207152,14.516404999999999,55.211304000000005,1140,17.144747,,,10.0803585,9.349899504317376,10.672221,18.315502,-933.086,57,1.0,0.11,8.255904,17.144747,0.96861935,0.99999136,11.771619,5.477117,12.956888000000001
57,1.8323851999999998,8.495722,1.8235119999999998,,1.0,103.89549660682678,14.423470000000002,56.24621,1160,17.144747,,,10.102303,9.331260858837402,10.654829,12.084156,-916.7796599999999,58,1.0,0.11,8.264782,17.144747,0.9697621999999999,0.99999136,11.715138,5.5676622,12.941185
58,1.8068925,8.501843,1.7957428,,1.0,105.64503622055055,14.334527,57.27608000000001,1180,17.144747,,,10.125247,9.338051412462363,10.637734,8.891414,-901.0804,59,1.0,0.11,8.272841,17.144747,0.9707809999999999,0.99999136,11.660675999999999,5.656759,12.871925
59,1.7829154999999999,8.52993,1.7645941000000003,,1.0,107.41202664375305,14.249248499999998,58.296406000000005,1200,17.144747,,,10.148258,9.3692431481624,10.620928,15.286085,-885.7981,60,1.0,0.11,8.280122,17.144747,0.9716068000000001,0.99999136,11.608497,5.744473999999999,12.911572999999999
60,1.7603223000000001,8.572375,1.729454,,1.0,109.09353399276732,14.167034,59.302322,1220,17.144747,,,10.170419,9.415595207956292,10.604399,18.819262,-870.95935,61,1.0,0.11,8.2863455,17.144747,0.9721692,0.99999136,11.558722999999999,5.8308635,13.007859
61,1.7389970000000001,8.559016999999999,1.7142157999999998,,1.0,111.11801719665527,14.088705,60.313114,1240,17.144747,,,10.194923,9.400091639252539,10.588138,19.62086,-856.5864,62,1.0,0.11,8.292639999999999,17.144747,0.97279215,0.99999136,11.510342999999999,5.915994599999999,13.113982
62,1.7188345,8.528138,1.7021787,,1.0,113.11016607284546,14.013798000000001,61.330734,1260,17.144747,,,10.221924000000001,9.369669113815856,10.572138,13.783504999999998,-842.7626300000001,63,1.0,0.11,8.298807,17.144747,0.9735037,0.99999136,11.463005,5.999921,13.124095
63,1.6997436999999997,8.491222,1.6951009999999997,,1.0,115.05159592628479,13.942426999999999,62.358833,1280,17.144747,,,10.251859,9.323512561027526,10.556389,15.005654999999999,-829.35175,64,1.0,0.11,8.305197,17.144747,0.9743568000000001,0.99999136,11.416572,6.0826855,13.153001000000001
64,1.6816403000000002,8.523937,1.6674879,,1.0,117.46276998519896,13.873325,63.375626000000004,1300,17.144747,,,10.281004,9.363060386034242,10.540885000000001,12.083252,-816.3987400000001,65,1.0,0.11,8.310769,17.144747,0.9750095999999999,0.99999136,11.372069999999999,6.1643419999999995,13.136073999999999
65,1.66445,8.539446,1.6478158,,1.0,119.321457862854,13.806838,64.38859599999999,1320,17.144747,,,10.310538000000001,9.380978589390264,10.525618,19.382572,-803.7278,66,1.0,0.11,8.316066000000001,17.144747,0.9755848,0.99999136,11.329151,6.2449307,13.2302685
66,1.6481058999999998,8.516285,1.6386513999999999,,1.0,121.39702200889587,13.743103,65.40760999999999,1340,17.144747,,,10.341957,9.3517682968025,10.510580000000001,19.335933999999998,-791.43585,67,1.0,0.11,8.321403,17.144747,0.97623295,0.99999136,11.287168,6.3244905,13.320966
67,1.6325455,8.515055,1.6226339,,1.0,123.39475584030151,13.681509,66.4249,1360,17.144747,,,10.373924,9.352665973178784,10.495764999999999,15.726232999999999,-779.5587,68,1.0,0.11,8.326339,17.144747,0.9768367,0.99999136,11.246400999999999,6.403064,13.355923
68,1.6177158,8.540445,1.6024914,,1.0,125.45196270942688,13.621957,67.4357,1380,17.144747,,,10.405647,9.377371991741194,10.481166,13.544806,-768.0576,69,1.0,0.11,8.330926,17.144747,0.97732896,0.99999136,11.207184,6.480683,13.358265
69,1.6035645,8.469144,1.6030524,,1.0,127.92300868034364,13.564569,68.46030400000001,1400,17.144747,,,10.440191,9.303932781030998,10.466777,13.045732000000001,-756.8923,70,1.0,0.11,8.335423,17.144747,0.97800434,0.99999136,11.16807,6.55738,13.353419
70,1.590048,8.5189495,1.5805278999999999,,1.0,130.2437927722931,13.509077,69.47461,1420,17.144747,,,10.473778999999999,9.354424395561812,10.452592999999998,14.598769,-746.01984,71,1.0,0.11,8.339698,17.144747,0.9785155999999999,0.99999136,11.130758,6.633194400000001,13.370594
71,1.5771228000000002,8.534744,1.5649458,,1.0,132.94769644737244,13.455385,70.48533,1440,17.144747,,,10.507414,9.374940890699936,10.438606,21.608407999999997,-735.35205,72,1.0,0.11,8.34377,17.144747,0.9789629000000001,0.99999136,11.094702,6.708152,13.484658
72,1.5647526000000003,8.555655,1.5478143999999998,,1.0,135.8306655883789,13.403270999999998,71.4905,1460,17.144747,,,10.540777,9.39524690753667,10.424813,14.334634,-725.0764,73,1.0,0.11,8.347524,17.144747,0.97932196,0.99999136,11.05992,6.78228,13.495965
73,1.5529013,8.53858,1.5397346,,1.0,138.36097359657288,13.352848000000002,72.49884,1480,17.144747,,,10.575116,9.378147703587292,10.411207000000001,14.10479,-715.0816,74,1.0,0.11,8.351175999999999,17.144747,0.97971404,0.99999136,11.025849000000001,6.855607000000001,13.503865
74,1.5415367,8.531283,1.5301524,,1.0,140.3059823513031,13.304001000000001,73.50831,1500,17.144747,,,10.610081,9.372371388322724,10.397784,16.702576,-705.3188,75,1.0,0.11,8.354707000000001,17.144747,0.98011076,0.99999136,10.992588,6.9281573000000005,13.5462
75,1.5306303999999997,8.469952000000001,1.5300357,,1.0,141.68986558914185,13.256575,74.52789,1520,17.144747,,,10.646912,9.306536139643509,10.384539,15.06988,-695.8344,76,1.0,0.11,8.358044,17.144747,0.98063016,0.99999136,10.959394999999999,6.999954,13.565944
76,1.5201542,8.535009,1.5085343,,1.0,143.12877583503726,13.210567000000001,75.535545,1540,17.144747,,,10.682406,9.375188170248228,10.371466999999999,14.0701275,-686.60956,77,1.0,0.11,8.36127,17.144747,0.9809810999999999,0.99999136,10.92791,7.0710235,13.572199
77,1.5100837999999999,8.529753,1.5007169,,1.0,145.42433166503906,13.166011,76.54489000000001,1560,17.144747,,,10.718491,9.368687347550829,10.358563,20.93891,-677.5332,78,1.0,0.11,8.364493,17.144747,0.98134476,0.99999136,10.897164,7.141387,13.666360000000001
78,1.5003963,8.515007,1.4929571000000001,,1.0,147.97231340408325,13.1226225,77.55556999999999,1580,17.144747,,,10.755082000000002,9.351140130192297,10.345824,11.889047999999999,-668.8013,79,1.0,0.11,8.367499,17.144747,0.9817161,0.99999136,10.86701,7.211063,13.643589000000002
79,1.4910696,8.535046000000001,1.4803163000000001,,1.0,150.57422804832458,13.080437,78.56234,1600,17.144747,,,10.791424000000001,9.376978448631638,10.333245,16.542017,-660.2296,80,1.0,0.11,8.370388,17.144747,0.98202926,0.99999136,10.837861,7.280071700000001,13.679554999999999
80,1.4820841999999999,8.531391000000001,1.4723362,,1.0,153.0658860206604,13.039423,79.56963,1620,17.144747,,,10.82811,9.37264921036266,10.320824,17.144114000000002,-651.8622,81,1.0,0.11,8.373191,17.144747,0.9823412,0.99999136,10.809386,7.3484324999999995,13.722072
81,1.4734219,8.546969,1.461309,,1.0,155.86447620391849,12.999523,80.5741,1640,17.144747,,,10.864661,9.387188783503117,10.308553,14.283107000000001,-643.7338,82,1.0,0.11,8.375906,17.144747,0.98261094,0.99999136,10.7817955,7.416163,13.728664000000002
82,1.4665582,8.457825,1.4665582,,1.0,159.05023455619812,12.9604845,81.59177,1660,17.144747,,,10.903213000000001,9.290623985386134,10.296432000000001,15.65746,-635.7847,83,1.0,0.11,8.378336000000001,17.144747,0.98303336,0.99999136,10.753796000000001,7.483278,13.751662
83,1.4584576,8.486614999999999,1.4548569,,1.0,161.6328768730164,12.922562,82.60512,1680,17.144747,,,10.941369,9.320380086601348,10.284455,15.797170000000001,-628.0233,84,1.0,0.11,8.380785000000001,17.144747,0.98339427,0.99999136,10.726805,7.549797,13.77578
84,1.450634,8.56888,1.4347773000000001,,1.0,163.75055575370786,12.88574,83.60562,1700,17.144747,,,10.978007,9.410246160349212,10.272621000000001,17.739714000000003,-620.4219,85,1.0,0.11,8.383287,17.144747,0.98359555,0.99999136,10.701417999999999,7.615737400000001,13.822191
85,1.4430711,8.484772999999999,1.4395399,,1.0,165.71938037872312,12.849647500000001,84.61815,1720,17.144747,,,11.016396,9.320303244227828,10.260925,14.739392,-613.03204,86,1.0,0.11,8.385515,17.144747,0.98393196,0.99999136,10.675644,7.681110400000001,13.832635999999999
86,1.4357600000000001,8.480656,1.4331771999999998,,1.0,169.5342891216278,12.8144455,85.631096,1740,17.144747,,,11.054977000000001,9.312114551528893,10.249364,13.753076,-605.8235,87,1.0,0.11,8.3876705,17.144747,0.98426545,0.99999136,10.650413499999999,7.745931,13.831510999999999
87,1.4286848,8.499325,1.4238425,,1.0,172.103520154953,12.780155,86.64125,1760,17.144747,,,11.093325,9.334559286177189,10.237935,17.25224,-598.7391,88,1.0,0.11,8.389816,17.144747,0.98455966,0.99999136,10.62597,7.8102149999999995,13.870176999999998
88,1.421837,8.508984,1.4157158,,1.0,174.70901966094968,12.746694,87.64966,1780,17.144747,,,11.131565,9.345694131190614,10.226636,16.71409,-591.81995,89,1.0,0.11,8.391905,17.144747,0.98482764,0.99999136,10.602183,7.8739743,13.901933999999999
89,1.4152029,8.5162525,1.4083525,,1.0,179.13162708282468,12.714041,88.656944,1800,17.144747,,,11.169769,9.353660763833764,10.215463,17.850752,-585.0419999999999,90,1.0,0.11,8.393953,17.144747,0.98507714,0.99999136,10.579006,7.937222500000001,13.945617000000002
90,1.4087756,8.549551,1.3971646999999998,,1.0,181.8586623668671,12.682195,89.6591,1820,17.144747,,,11.207432,9.389982877291354,10.204412,14.165185000000001,-578.4537,91,1.0,0.11,8.395991,17.144747,0.9852648999999999,0.99999136,10.5567045,7.9999685,13.947842999999999
91,1.4025435,8.523425999999999,1.394932,,1.0,186.20903253555298,12.651036999999999,90.66501,1840,17.144747,,,11.245650999999999,9.361720717295764,10.193483,16.95714,-571.97815,92,1.0,0.11,8.397933,17.144747,0.98548925,0.99999136,10.534604,8.062228,13.98037
92,1.3964987,8.530058,1.3882036,,1.0,189.77051544189453,12.620596,91.66989000000001,1860,17.144747,,,11.283823,9.369396168352038,10.1826725,17.808975,-565.6329,93,1.0,0.11,8.399837,17.144747,0.98569775,0.99999136,10.51305,8.12401,14.0213585
93,1.3906323999999999,8.487111,1.3874784,,1.0,192.71386408805847,12.59065,92.67961,1880,17.144747,,,11.322657000000001,9.321457342415359,10.171978,14.332521,-559.45953,94,1.0,0.11,8.401506,17.144747,0.98595333,0.99999136,10.491497,8.185324000000001,14.024497
94,1.3849375,8.542086999999999,1.375707,,1.0,196.1772527694702,12.561589999999999,93.68290999999999,1900,17.144747,,,11.360759,9.3817037264017,10.161394999999999,19.995024,-553.3567,95,1.0,0.11,8.403364,17.144747,0.98613584,0.99999136,10.470977,8.246184,14.087176000000001
95,1.3794066,8.491388,1.3759065000000001,,1.0,200.1931116580963,12.532927,94.69168,1920,17.144747,,,11.399575,9.326558225270118,10.150924,15.014064000000001,-547.4328,96,1.0,0.11,8.404943,17.144747,0.9863716999999999,0.99999136,10.450356,8.306598,14.096668
