,ReturnStepMax,IWNorm1,DenMISEMeanLog,IWLastEpisode,ReturnMax,URet,Iteration,LQGmu1,ReturnLastEpisode,IWNorm2,MISE,ReturnMean,LQGsigma,IWMax,ReturnMin,IWMean,ReturnAbsMax,IWMin,LQGmu01,SqrtESSClassic,target_sum_log_mean,TimeElapsed,IWFirstEpisode,TimestepsSoFar,DenMISELogFirst,DenMISELogLast,Bound
18,0.99233466,17.94445,13.422364000000002,1.0555558999999999,15.807039999999999,9.364743809008043,19,1.0,8.529069999999999,4.352168,8.05372,8.914859,0.11,1.0555558999999999,,0.9444448000000001,15.807039999999999,,1.0,4.123106,-46.166626,10.506250858306883,,380,10.567062,14.027704,8.439029
19,0.99233466,18.947364999999998,13.549895999999999,1.0526307,15.807039999999999,9.381070278028718,20,1.0,8.542089,4.465936699999999,8.079421,8.89622,0.11,1.0526327,,0.94736826,15.807039999999999,,1.0,4.242641000000001,-43.05431,10.877570152282717,,400,10.515769,16.028444,8.453874
20,0.99233466,19.949997,13.728735,1.0499998,15.807039999999999,9.348091654525565,21,1.0,8.509901,4.5768433,8.1009445,8.877824,0.11,1.0500003,,0.94999987,15.807039999999999,,1.0,4.3588986,-40.175205,11.331819534301758,,420,10.466978999999998,17.358027,8.46541
21,0.99233466,20.952385,13.796992999999999,1.0476192,15.807039999999999,9.375719891836804,22,1.0,8.538034,4.685096,8.121761,8.862378999999999,0.11,1.0476192,,0.95238113,15.807039999999999,,1.0,4.472136,-37.652386,11.733270168304445,,440,10.420459,15.280323000000001,8.476998
22,0.99233466,21.954546,13.819376,1.0454545,15.807039999999999,9.382886654201428,23,1.0,8.544834,4.790875,8.140991,8.848573,0.11,1.0454555,,0.9545455,15.807039999999999,,1.0,4.582575299999999,-35.389072,12.083468198776245,,460,10.376007000000001,14.359319000000001,8.487667
23,0.99233466,22.956522,14.048617000000002,1.0434793,15.807039999999999,9.34760561356085,24,1.0,8.512551,4.894346700000001,8.1571455,8.834572,0.11,1.0434793,,0.95652175,15.807039999999999,,1.0,4.690416,-33.105816,12.35243844985962,,480,10.333447,19.366575,8.495851
24,0.99233466,23.958336,14.026812,1.0416667,15.807039999999999,9.320376335336157,25,1.0,8.490112,4.995658000000001,8.17102,8.820793,0.11,1.0416676999999999,,0.95833343,15.807039999999999,,1.0,4.795832,-31.238075,12.717649698257446,,500,10.292625,13.546857999999999,8.502279
25,0.99233466,24.960003,14.241135,1.0400001,15.807039999999999,9.380775458959569,26,1.0,8.539197,5.094939,8.185746,8.809963,0.11,1.0400001,,0.9600001,15.807039999999999,,1.0,4.8989797,-29.279684000000003,13.030578136444092,,520,10.253405,19.640852,8.510032
26,0.99233466,25.961544,14.308672,1.0384619000000002,15.807039999999999,9.365661980522473,27,1.0,8.524643,5.192309,8.198783,8.799396,0.11,1.0384619000000002,,0.9615386999999999,15.807039999999999,,1.0,5.0,-27.59739,13.347992420196533,,540,10.215665,16.10458,8.516517
27,0.99233466,26.96296,14.339875,1.0370368,15.807039999999999,9.323470184373562,28,1.0,8.487088,5.287871400000001,8.209457,8.788241000000001,0.11,1.0370378,,0.9629628,15.807039999999999,,1.0,5.0990195,-26.06687,13.558496713638306,,560,10.1792965,15.220777499999999,8.521021000000001
28,0.99233466,27.964289,14.154487,1.0357144,15.807039999999999,9.31608755556689,29,1.0,8.483118,5.38173,8.219233000000001,8.7777195,0.11,1.0357144,,0.9642858,15.807039999999999,,1.0,5.196152,-24.85644,13.955910444259644,,580,10.144205,9.000592999999999,8.524972
29,0.99233466,28.965511,14.230463,1.0344824000000001,15.807039999999999,9.373132889874997,30,1.0,8.532307000000001,5.473967,8.230025,8.76954,0.11,1.0344834,,0.96551704,15.807039999999999,,1.0,5.2915025,-23.47778,14.27478814125061,,600,10.110304,16.469463,8.530255
30,0.99233466,29.966663,13.951215,1.0333332,15.807039999999999,9.30904521639176,31,1.0,8.476275999999999,5.564669599999999,8.2382345,8.760079,0.11,1.0333347,,0.9666665999999999,15.807039999999999,,1.0,5.385164700000001,-22.538462,14.674752473831177,,620,10.077514,5.608235,8.533242
31,0.99233466,30.967740000000003,14.060070999999999,1.0322591,15.807039999999999,9.403708882854401,32,1.0,8.565071000000001,5.65391,8.248778999999999,8.753985,0.11,1.0322591,,0.96774185,15.807039999999999,,1.0,5.4772253,-21.28727,15.131742715835571,,640,10.045766,17.467922,8.538829
32,0.99233466,31.968742,13.930067999999999,1.0312496,15.807039999999999,9.319472940863065,33,1.0,8.48932,5.7417555,8.256294,8.745965,0.11,1.0312506,,0.96874976,15.807039999999999,,1.0,5.5677642999999994,-20.344234,15.54149293899536,,660,10.014994,9.802175,8.541627
33,0.99233466,32.9697,14.041070999999999,1.030304,15.807039999999999,9.356596991702737,34,1.0,8.519513,5.8282742999999995,8.264274,8.739305,0.11,1.030304,,0.96969706,15.807039999999999,,1.0,5.656854599999999,-19.223368,15.777144432067873,,680,9.985141,17.735428,8.545113
34,0.99233466,33.970596,14.043026000000001,1.0294121999999999,15.807039999999999,9.341300393167133,35,1.0,8.503587,5.913521299999999,8.271312,8.732569999999999,0.11,1.0294121999999999,,0.97058845,15.807039999999999,,1.0,5.744562999999999,-18.269306,15.925244092941284,,700,9.956153,14.139793,8.547863000000001
35,0.99233466,34.97143,14.029879000000001,1.0285711,15.807039999999999,9.386840195184648,36,1.0,8.545694000000001,5.9975510000000005,8.279152,8.72738,0.11,1.0285720999999999,,0.97142863,15.807039999999999,,1.0,5.830952,-17.383291,16.490381479263306,,720,9.927982,13.599097,8.551606
36,0.99233466,35.972225,13.867466,1.0277779,15.807039999999999,9.296898599416485,37,1.0,8.462833,6.0804160000000005,8.284253999999999,8.72023,0.11,1.0277779,,0.9722223,15.807039999999999,,1.0,5.9160794999999995,-16.695185000000002,17.002238035202026,,740,9.900583000000001,8.049182,8.552788
37,0.99233466,36.972977,13.862282,1.0270274,15.807039999999999,9.397553280039904,38,1.0,8.555984500000001,6.162163,8.291598,8.715907000000001,0.11,1.0270274,,0.97297305,15.807039999999999,,1.0,6.0,-15.894657999999998,17.557011127471927,,760,9.873916,13.698181,8.556376
38,0.99233466,37.973686,13.920454000000001,1.0263145,15.807039999999999,9.389780464187712,39,1.0,8.549733,6.2428360000000005,8.29839,8.711646,0.11,1.0263165,,0.97368425,15.807039999999999,,1.0,6.0827622,-15.072129,18.089454412460327,,780,9.8479395,16.157989999999998,8.559566
39,0.99233466,38.97436,13.981914999999999,1.0256413,15.807039999999999,9.40263232620272,40,1.0,8.561886,6.3224764,8.305147,8.707902,0.11,1.0256413,,0.97435904,15.807039999999999,,1.0,6.164414,-14.284560999999998,18.496254920959476,,800,9.822622,16.405262,8.562863
40,0.99233466,39.975,13.976633999999999,1.025,15.807039999999999,9.302032869204423,41,1.0,8.469389,6.4011226,8.309252,8.702085,0.11,1.0250009,,0.97499996,15.807039999999999,,1.0,6.244998000000001,-13.59919,18.9139883518219,,820,9.797930000000001,13.790989000000001,8.5636425
41,0.99233466,40.975609999999996,13.866063,1.0243901,15.807039999999999,9.382904138090698,42,1.0,8.540152,6.4788120000000005,8.314883,8.698229,0.11,1.024391,,0.9756097,15.807039999999999,,1.0,6.324555999999999,-13.052024000000001,19.204877853393555,,840,9.773831,9.357688000000001,8.566073
42,0.99233466,41.9762,13.867811999999999,1.0238091,15.807039999999999,9.354299643133466,43,1.0,8.515492,6.555581599999999,8.319662,8.693978999999999,0.11,1.02381,,0.9761907,15.807039999999999,,1.0,6.403124,-12.423160000000001,19.48921513557434,,860,9.750301,13.965587,8.56777
43,0.99233466,42.976738,13.881479,1.0232556000000002,15.807039999999999,9.375690697683655,44,1.0,8.538002,6.631455,8.324738,8.690434,0.11,1.0232565,,0.97674406,15.807039999999999,,1.0,6.4807405,-11.810906,19.89928412437439,,880,9.727312,14.493016,8.569874
44,0.99233466,43.977264,13.881345000000001,1.0227268,15.807039999999999,9.38984497337242,45,1.0,8.550980000000001,6.7064699999999995,8.329879,8.687335000000001,0.11,1.0227287,,0.97727257,15.807039999999999,,1.0,6.5574384000000006,-11.239083,20.67416930198669,,900,9.704839,13.898646,8.572148
45,0.99233466,44.977776,14.020304999999999,1.0222216999999998,15.807039999999999,9.409329969481332,46,1.0,8.56782,6.780654400000001,8.335167,8.684737,0.11,1.0222235999999998,,0.9777777,15.807039999999999,,1.0,6.633249799999999,-10.553054,21.270283937454227,,920,9.68286,20.296229999999998,8.574667999999999
46,0.99233466,45.97826,14.025092,1.0217392,15.807039999999999,9.34769104568057,47,1.0,8.511736,6.8540344,8.339006,8.681056,0.11,1.0217402,,0.9782609,15.807039999999999,,1.0,6.708203999999999,-10.024500999999999,21.794283628463745,,940,9.661354,14.267467499999999,8.575830999999999
47,0.99233466,46.97872,14.063165,1.0212765,15.807039999999999,9.339450443722802,48,1.0,8.503142,6.926634299999999,8.342497999999999,8.67735,0.11,1.0212774,,0.97872335,15.807039999999999,,1.0,6.7823305,-9.484503,22.310006380081177,,960,9.640301,15.874376000000002,8.576734
48,0.99233466,47.979168,14.156811,1.0208324,15.807039999999999,9.41429933385783,49,1.0,8.570041999999999,6.9984803,8.347239,8.675158999999999,0.11,1.0208344,,0.9791667,15.807039999999999,,1.0,6.8556550000000005,-8.909436999999999,22.92539668083191,,980,9.619681,18.673060999999997,8.578969
49,0.99233466,48.979584,14.216879999999998,1.020408,15.807039999999999,9.356211584451136,50,1.0,8.515929,7.069594400000001,8.35068,8.671975,0.11,1.0204091,,0.97959167,15.807039999999999,,1.0,6.9282026,-8.387221,23.74553918838501,,1000,9.599478999999999,17.181116,8.579985
50,0.99233466,49.979996,14.3114805,1.0199995000000002,15.807039999999999,9.385754874010336,51,1.0,8.543688000000001,7.14,8.354541000000001,8.66946,0.11,1.0200014000000002,,0.9799999,15.807039999999999,,1.0,6.9999994999999995,-7.848616000000001,24.63321876525879,,1020,9.579676,19.061922,8.581493
51,0.99233466,50.98039,14.375727,1.0196085,15.807039999999999,9.353142193709877,52,1.0,8.515779,7.209715400000001,8.357702,8.666505,0.11,1.0196085,,0.9803921,15.807039999999999,,1.0,7.0710683,-7.357457000000001,25.42475271224976,,1040,9.560258000000001,17.672237,8.582374
52,0.99233466,51.980774,14.437628,1.0192313,15.807039999999999,9.397103616511508,53,1.0,8.556675,7.278764,8.361528999999999,8.664433,0.11,1.0192313,,0.98076934,15.807039999999999,,1.0,7.141429,-6.884765600000001,25.99852228164673,,1060,9.541209,17.676119,8.583986999999999
53,0.99233466,52.98113299999999,14.441779,1.0188679,15.807039999999999,9.340043875000587,54,1.0,8.502367,7.347161,8.364186,8.661431,0.11,1.0188688,,0.9811321,15.807039999999999,,1.0,7.211103,-6.4850535,26.743024826049805,,1080,9.522517,14.681004000000001,8.584495
54,0.99233466,53.981472,14.494457,1.0185181,15.807039999999999,9.424049457526603,55,1.0,8.5815735,7.4149265,8.368212,8.659979,0.11,1.01852,,0.9814813,15.807039999999999,,1.0,7.2801089999999995,-6.0512122999999995,27.29109120368957,,1100,9.5041685,17.357935,8.586432
55,0.99233466,54.98181999999999,14.452072,1.018182,15.807039999999999,9.308995940800846,56,1.0,8.47728,7.482078,8.370196,8.656716000000001,0.11,1.018182,,0.9818181999999999,15.807039999999999,,1.0,7.3484693,-5.7260575,27.76187062263489,,1120,9.48615,12.139434,8.586387
56,0.99233466,55.98214300000001,14.529976000000001,1.0178578,15.807039999999999,9.349899504317376,57,1.0,8.512217999999999,7.5486317,8.372732000000001,8.6541815,0.11,1.0178578,,0.98214287,15.807039999999999,,1.0,7.416197299999999,-5.293522,28.849406003952023,,1140,9.468451,18.910719,8.586948
57,0.99233466,56.98245,14.497557,1.0175433,15.807039999999999,9.331260858837402,58,1.0,8.495722,7.6146006999999996,8.374888,8.651449000000001,0.11,1.0175452,,0.982456,15.807039999999999,,1.0,7.483314,-4.983548000000001,29.70261120796204,,1160,9.451058,12.667529,8.587183
58,0.99233466,57.982758,14.411874,1.0172416,15.807039999999999,9.338051412462363,59,1.0,8.501843,7.6800046,8.377078,8.648914,0.11,1.0172425999999999,,0.9827585999999999,15.807039999999999,,1.0,7.549834,-4.7384577000000005,30.57510542869568,,1180,9.433964,9.459738,8.5875025
59,0.99233466,58.98305500000001,14.435342000000002,1.0169496999999998,15.807039999999999,9.3692431481624,60,1.0,8.52993,7.7448545,8.379669999999999,8.646931,0.11,1.0169496999999998,,0.98305094,15.807039999999999,,1.0,7.615773,-4.39525,31.44130158424377,,1200,9.417157000000001,15.837198,8.588272
60,0.99233466,59.98333,14.51564,1.0166664,15.807039999999999,9.415595207956292,61,1.0,8.572375,7.809164,8.38288,8.645708,0.11,1.0166684000000001,,0.9833333000000001,15.807039999999999,,1.0,7.681146000000001,-4.005704,32.468100786209106,,1220,9.400627,19.350538,8.589707
61,0.99233466,60.98360400000001,14.606144,1.0163931000000002,15.807039999999999,9.400091639252539,62,1.0,8.559016999999999,7.872948599999999,8.385767999999999,8.644311,0.11,1.0163950000000002,,0.9836065,15.807039999999999,,1.0,7.7459674,-3.6159372000000003,33.61243796348572,,1240,9.384367,20.143555,8.590864
62,0.99233466,61.983880000000006,14.601015,1.0161295,15.807039999999999,9.369669113815856,63,1.0,8.528138,7.936222,8.388065,8.642466,0.11,1.0161295,,0.9838710999999999,15.807039999999999,,1.0,7.8102503,-3.3313123999999994,34.379221677780144,,1260,9.368366,14.299414,8.591474
63,0.99233466,62.984142000000006,14.615085999999998,1.0158737,15.807039999999999,9.323512561027526,64,1.0,8.491222,7.998993400000001,8.389702,8.640102,0.11,1.0158737,,0.9841271999999999,15.807039999999999,,1.0,7.8740087,-3.0365515,35.127846717834466,,1280,9.352618,15.517648999999999,8.591463000000001
64,0.99233466,63.98438,14.583518,1.0156246,15.807039999999999,9.363060386034242,65,1.0,8.523937,8.061274000000001,8.391799,8.638316,0.11,1.0156257,,0.98437506,15.807039999999999,,1.0,7.9372544000000005,-2.796074,35.922008991241455,,1300,9.337114,12.579066000000001,8.591952000000001
65,0.99233466,64.984634,14.663329999999998,1.0153855,15.807039999999999,9.380978589390264,66,1.0,8.539446,8.123078,8.394072999999999,8.636819000000001,0.11,1.0153855,,0.9846156999999999,15.807039999999999,,1.0,8.000001,-2.4524665,36.581639051437385,,1320,9.321847,19.866754999999998,8.592656
66,0.99233466,65.98484,14.739988,1.015153,15.807039999999999,9.3517682968025,67,1.0,8.516285,8.184413000000001,8.395922,8.635019,0.11,1.015153,,0.9848484000000001,15.807039999999999,,1.0,8.062257,-2.119895,37.17082667350768,,1340,9.306808,19.814768,8.592972
67,0.99233466,66.98508000000001,14.761169,1.0149266,15.807039999999999,9.352665973178784,68,1.0,8.515055,8.245292999999998,8.3977,8.633255,0.11,1.0149266,,0.98507464,15.807039999999999,,1.0,8.124039,-1.8503332,37.78213000297546,,1360,9.291994,16.195467,8.593252
68,0.99233466,67.98528,14.749947,1.0147059,15.807039999999999,9.377371991741194,69,1.0,8.540445,8.305725,8.399799,8.631910000000001,0.11,1.0147069,,0.985294,15.807039999999999,,1.0,8.185352,-1.6203803999999997,38.41537737846375,,1380,9.277395,14.001766,8.593886
69,0.99233466,68.985504,14.731926999999999,1.014492,15.807039999999999,9.303932781030998,70,1.0,8.469144,8.365722,8.4008045,8.629584,0.11,1.0144940999999998,,0.9855072,15.807039999999999,,1.0,8.246211,-1.404123,39.08036732673646,,1400,9.263005999999999,13.503252999999999,8.593459
70,0.99233466,69.98572,14.736094,1.0142851000000002,15.807039999999999,9.354424395561812,71,1.0,8.5189495,8.425289999999999,8.4024935,8.628026,0.11,1.0142870000000002,,0.9857143,15.807039999999999,,1.0,8.306624000000001,-1.1722821,39.68759989738464,,1420,9.248821000000001,15.042344,8.593746000000001
71,0.99233466,70.985916,14.837372,1.0140848,15.807039999999999,9.374940890699936,72,1.0,8.534744,8.484441,8.404356,8.626731,0.11,1.0140858,,0.9859155000000001,15.807039999999999,,1.0,8.366599,-0.8496636000000001,40.32807993888854,,1440,9.234836,22.042273,8.594238
72,0.99233466,71.986115,14.836085999999998,1.0138896000000002,15.807039999999999,9.39524690753667,73,1.0,8.555655,8.54318,8.406457000000001,8.625757,0.11,1.0138896000000002,,0.98611116,15.807039999999999,,1.0,8.426149,-0.6356753,41.05297875404358,,1460,9.221042,14.757684,8.594997
73,0.99233466,72.98631,14.831665,1.0136981,15.807039999999999,9.378147703587292,74,1.0,8.53858,8.601519999999999,8.408267,8.624578999999999,0.11,1.0137,,0.98630154,15.807039999999999,,1.0,8.485281,-0.43064755,42.04984664916992,,1480,9.207436999999999,14.522795,8.595493
74,0.99233466,73.986496,14.861920000000001,1.0135144,15.807039999999999,9.372371388322724,75,1.0,8.531283,8.659464,8.409930000000001,8.623335,0.11,1.0135144,,0.9864866,15.807039999999999,,1.0,8.544004,-0.19653320000000002,42.78146624565125,,1500,9.194014,17.114520000000002,8.59587
75,0.99233466,74.98668,14.869901,1.0133326999999999,15.807039999999999,9.306536139643509,76,1.0,8.469952000000001,8.717024,8.410730000000001,8.621317,0.11,1.0133345999999999,,0.98666686,15.807039999999999,,1.0,8.602325,0.009936684,43.545746088027954,,1520,9.180767999999999,15.481926000000001,8.595409
76,0.99233466,75.986855,14.864510000000001,1.0131578,15.807039999999999,9.375188170248228,77,1.0,8.535009,8.774206,8.412366,8.620196,0.11,1.0131588,,0.9868423000000001,15.807039999999999,,1.0,8.6602545,0.19787519,44.268632650375366,,1540,9.167696000000001,14.468194,8.595809
77,0.99233466,76.987015,14.947257999999998,1.0129868,15.807039999999999,9.368687347550829,78,1.0,8.529753,8.831016,8.413889,8.619036999999999,0.11,1.0129888,,0.9870129999999999,15.807039999999999,,1.0,8.717798,0.46899024,44.75094866752625,,1560,9.154793,21.33195,8.596122
78,0.99233466,77.987175,14.913295000000002,1.0128196,15.807039999999999,9.351140130192297,79,1.0,8.515007,8.887464,8.415186,8.61772,0.11,1.0128217,,0.98717946,15.807039999999999,,1.0,8.774964,0.6186206999999999,45.936617851257324,,1580,9.142054,12.277068,8.596231
79,0.99233466,78.98733,14.938238,1.0126584,15.807039999999999,9.376978448631638,80,1.0,8.535046000000001,8.943555,8.416702,8.616686,0.11,1.0126594,,0.9873415999999999,15.807039999999999,,1.0,8.831759,0.8225662,47.091530561447144,,1600,9.129475,16.921694,8.596583
80,0.99233466,79.98749000000001,14.969937,1.0125,15.807039999999999,9.37264921036266,81,1.0,8.531391000000001,8.999297,8.418136,8.615633,0.11,1.012501,,0.98749983,15.807039999999999,,1.0,8.888193,1.0288433000000001,48.21201729774475,,1620,9.117052000000001,17.518541,8.596874
81,0.99233466,80.98764,14.965886,1.0123446,15.807039999999999,9.387188783503117,82,1.0,8.546969,9.054694999999999,8.419727,8.614796,0.11,1.0123475,,0.98765415,15.807039999999999,,1.0,8.94427,1.1951071000000002,49.080291509628296,,1640,9.104782,14.650170000000001,8.597344999999999
82,0.99233466,81.9878,14.978537,1.0121950000000002,15.807039999999999,9.290623985386134,83,1.0,8.457825,9.109755999999999,8.420192,8.612905,0.11,1.0121969000000002,,0.98780483,15.807039999999999,,1.0,8.999999,1.3739654,49.94752502441406,,1660,9.092661,16.028257,8.59671
83,0.99233466,82.98795,14.992457,1.0120482,15.807039999999999,9.320380086601348,84,1.0,8.486614999999999,9.164485,8.420992,8.611400999999999,0.11,1.0120492,,0.9879518,15.807039999999999,,1.0,9.055387,1.5501331,51.108114957809455,,1680,9.080685,16.1601,8.596430999999999
84,0.99233466,83.98810999999999,15.028746,1.0119054,15.807039999999999,9.410246160349212,85,1.0,8.56888,9.218892,8.422752000000001,8.610902000000001,0.11,1.0119064,,0.98809546,15.807039999999999,,1.0,9.110435,1.7448457,51.81287980079651,,1700,9.0688505,18.088888,8.597132
85,0.99233466,84.988235,15.029342999999999,1.0117645,15.807039999999999,9.320303244227828,86,1.0,8.484772999999999,9.272977000000001,8.423483000000001,8.609435000000001,0.11,1.0117664000000002,,0.9882353000000001,15.807039999999999,,1.0,9.165152,1.9001813000000003,52.67378425598145,,1720,9.057153999999999,15.092020000000002,8.596821
86,0.99233466,85.98836999999999,15.01854,1.0116285,15.807039999999999,9.312114551528893,87,1.0,8.480656,9.326749000000001,8.424147999999999,8.607954,0.11,1.0116295,,0.9883721,15.807039999999999,,1.0,9.219544,2.0405580000000003,53.504957675933845,,1740,9.045592999999998,14.101408,8.596463
87,0.99233466,86.98852,15.047676999999998,1.0114925,15.807039999999999,9.334559286177189,88,1.0,8.499325,9.380212,8.42501,8.60672,0.11,1.0114954,,0.9885059000000002,15.807039999999999,,1.0,9.27362,2.2174337000000004,54.362221240997314,,1760,9.034164,17.594172,8.59632
88,0.99233466,87.98863,15.070051999999999,1.0113633,15.807039999999999,9.345694131190614,89,1.0,8.508984,9.4333725,8.425966,8.605621000000001,0.11,1.0113652,,0.9886363000000001,15.807039999999999,,1.0,9.327378,2.3842232000000005,54.71867728233338,,1780,9.022865,17.050426,8.59629
89,0.99233466,88.98877,15.104501999999998,1.0112339,15.807039999999999,9.353660763833764,90,1.0,8.5162525,9.486235,8.42698,8.6046295,0.11,1.0112379,,0.9887640999999999,15.807039999999999,,1.0,9.380832,2.5598788,55.03709125518799,,1800,9.011692,18.182001,8.596333
90,0.99233466,89.988884,15.0976095,1.0111105,15.807039999999999,9.389982877291354,91,1.0,8.549551,9.538803999999999,8.428342,8.604024,0.11,1.0111125,,0.98888886,15.807039999999999,,1.0,9.43398,2.6910849,55.45038175582886,,1820,9.000642,14.488581,8.596741
91,0.99233466,90.98901,15.1212,1.0109891,15.807039999999999,9.361720717295764,92,1.0,8.523425999999999,9.591084,8.429386000000001,8.6031475,0.11,1.010991,,0.9890110000000001,15.807039999999999,,1.0,9.486834,2.849768,56.13117027282715,,1840,8.989713,17.279057,8.596847
92,0.99233466,91.989136,15.153394,1.0108694999999999,15.807039999999999,9.369396168352038,93,1.0,8.530058,9.643081,8.430480000000001,8.602362,0.11,1.0108714,,0.9891305,15.807039999999999,,1.0,9.539392,3.0141463,57.082160234451294,,1860,8.978902,18.126175,8.597017
93,0.99233466,92.98924,15.147916,1.0107518,15.807039999999999,9.321457342415359,94,1.0,8.487111,9.6948,8.43109,8.601135000000001,0.11,1.0107539,,0.98924726,15.807039999999999,,1.0,9.591661,3.1380388999999997,57.78139472007752,,1880,8.968206,14.649315,8.596721
