,SqrtESSClassic,IWNorm1,Iteration,ReturnStepMax,target_sum_log_mean,IWMean,ReturnMin,DenMISELogFirst,LQGsigma,ReturnLastEpisode,Bound,IWMin,IWFirstEpisode,TimeElapsed,DenMISEMeanLog,ReturnAbsMax,URet,DenMISELogLast,LQGmu01,ReturnMean,IWMax,IWLastEpisode,TimestepsSoFar,LQGmu1,ReturnMax,IWNorm2,MISE
0,1.0,0.6105839,1,0.99262077,16.608677,0.6105839,,17.102016,0.11,15.644507999999998,56.48581,,0.6105839,0.4309442043304443,17.102016,15.644507999999998,17.332240856619553,17.102016,-0.011,15.644507999999998,0.6105839,0.6105839,20,-0.112,15.644507999999998,0.6105839,9.552285000000001
1,1.388518,1.9532218999999997,2,0.9989526,13.816862,0.97661096,,16.885466,0.11,15.624429999999998,49.071853999999995,,1.1653626,10.841972589492798,13.859564,15.644507999999998,17.317801493530848,10.833663,-0.01,15.634469000000001,1.1653626,0.7878593,40,-0.095,15.644507999999998,1.4066955,15.270689
2,1.7081404999999998,3.6007394999999995,3,0.9989526,13.40562,1.2002465,,16.939121,0.11,15.888498,46.792427,,0.9602792,11.500628232955933,13.237332,15.888498,17.59406914827186,12.012554,-0.011,15.719145999999999,1.4533882,1.4533882,60,-0.108,15.888498,2.1079879,18.887524
3,1.7441723000000002,5.0669394,4,0.9989526,14.137616,1.2667348,,16.929142000000002,0.11,15.72151,47.306778,,0.42126614,11.914107084274292,14.098482,15.888498,17.416548661061853,16.538826,-0.012,15.719736,2.1366255,1.7785119999999999,80,-0.118,15.888498,2.9050682,19.978344
4,1.1879483,0.007675116,5,0.9993386999999999,6.927017,0.0015350231,,16.80613,0.11,15.774726000000001,40.148228,,0.0063574593999999995,12.354984283447266,15.252792000000001,15.888498,17.47873212349485,19.698904000000002,-0.006,15.730734,0.0063574593999999995,0.00010648283999999999,100,-0.058,15.888498,0.0064608159999999994,0.024014847000000002
5,1.0039561,7.4776936,6,0.9993386999999999,9.312177,1.2462822,,16.625078,0.11,14.855692000000001,65.99594,,0.023568107,13.16382098197937,14.592770999999999,15.888498,16.450029857206047,12.202739,-0.006,15.584893,7.4481883,7.4481883,120,-0.063,15.888498,7.4482274,18.518269
6,1.1405195,5.0592194,7,0.9993386999999999,10.594808,0.7227456,,16.474848,0.11,13.206199,52.403156,,0.06477068,13.769206762313845,14.378067000000001,15.888498,14.644512689523664,13.202748999999999,-0.007,15.245079999999998,4.397655,0.57732344,140,-0.067,15.888498,4.4358900000000006,10.610364
7,1.4165967,4.1846065999999995,8,0.9993386999999999,12.133688000000001,0.5230758,,16.350527,0.11,15.211882000000001,41.490120000000005,,0.26939827,14.48655366897583,14.638221,15.888498,16.847265784961163,16.815279999999998,-0.007,15.240931,2.771665,0.9804413000000001,160,-0.074,15.888498,2.953986,7.842223
8,1.4297513000000002,6.0786430000000005,9,0.9993386999999999,11.04386,0.6754048,,16.265864999999998,0.11,15.230131,42.699318,,0.019352589,15.20805311203003,15.168551999999998,15.888498,16.870721895109543,19.886946,-0.006,15.239730999999999,3.7529642999999995,0.23485842,180,-0.061,15.888498,4.2515388,9.361006
9,1.5652363999999999,8.375602,10,0.9993386999999999,10.510302000000001,0.8375601999999999,,16.162653,0.11,14.218785,41.997368,,0.0122309495,15.943490028381348,14.541179000000001,15.888498,15.720498814053496,9.257686999999999,-0.006,15.137635999999999,4.786232,1.8431779,200,-0.058,15.888498,5.3510137,11.544782000000001
10,1.6714971,10.290509,11,0.9993386999999999,10.564276,0.93550086,,16.068563,0.11,14.701369,41.482647,,0.007296249,17.079498291015625,14.578996,15.888498,16.297000039958903,15.185967000000002,-0.006,15.097976000000001,5.5033374,2.0546963,220,-0.056,15.888498,6.1564627,12.965997999999999
11,1.7351536,11.586214,12,0.9993386999999999,10.388897,0.9655178,,15.982216000000001,0.11,13.604115,40.71483,,0.0038555749,18.246014118194577,14.501785,15.888498,15.108696003583455,13.797254,-0.005,14.973488,6.029518,1.8700801999999999,240,-0.054,15.888498,6.6773424,13.24435
12,1.6856520000000002,10.958454,13,0.9993386999999999,9.995821000000001,0.84295803,,15.902494,0.11,14.904736999999999,39.839040000000004,,0.0019033076000000001,19.2613468170166,14.343144,15.888498,16.5181059973212,12.556080999999999,-0.005,14.968198999999998,6.0728803,0.667565,260,-0.051,15.888498,6.501018,11.561852
13,1.7625128,16.852234,14,0.9993386999999999,9.960103,1.2037309999999999,,15.828532999999998,0.11,13.052629,43.160576,,0.0010196838,20.0784695148468,14.312135999999999,15.888498,14.47297170555682,14.128292000000002,-0.005,14.831373000000001,7.592975599999999,7.592975599999999,280,-0.049,15.888498,9.561481,16.116518
14,1.7826403000000002,16.48078,15,0.9993386999999999,9.525186,1.0987186000000002,,15.759613,0.11,13.975242999999999,41.431003999999994,,0.00040569174,21.33474326133728,14.197919,15.888498,15.513847557306333,12.540001,-0.005,14.774297,7.4566526,1.4190464,300,-0.046,15.888498,9.2451515,14.692297
15,1.7016997,15.187783999999999,16,0.9993386999999999,7.7242804000000005,0.9492364999999999,,15.695101999999999,0.11,13.628014000000002,40.60893,,2.2319993e-05,22.55819892883301,14.035857,15.888498,15.058067557720733,11.623232000000002,-0.004,14.702654,7.540845,2.7496185,320,-0.038,15.888498,8.925067,12.598409
16,4.1231055,1.6999999e-09,17,0.9993386999999999,-528.3474,,,15.634479,0.11,12.53352,11.560580999999999,,,24.0295991897583,13.930748000000001,15.888498,13.887855773083727,12.393963000000001,0.035,14.575057000000001,,,340,0.333,15.888498,4.1231057e-10,
