,IWMax,TimeElapsed,ReturnMin,IWMin,SqrtESSClassic,LQGsigma,LQGmu01,IWFirstEpisode,TimestepsSoFar,target_sum_log_mean,Iteration,ReturnAbsMax,DenMISELogFirst,ReturnLastEpisode,DenMISEMeanLog,IWNorm2,Bound,LQGmu1,DenMISELogLast,IWLastEpisode,MISE,IWMean,URet,ReturnStepMax,IWNorm1,ReturnMax,ReturnMean
10,1.1,4.2899672985076895,,,3.0,0.11,0.28,,220,-93.227806,11,15.644507999999998,14.704122,8.529800999999999,12.961355000000001,3.3,18.116484,0.994,15.980732000000001,1.1,7.6868114,0.9,9.369556973885944,0.99262077,9.9,15.644507999999998,9.198278
11,1.090909,4.395491600036621,,,3.1622777,0.11,0.28,,240,-84.24951,12,15.644507999999998,14.61711,8.533317,13.075025,3.449757,17.658222,0.994,14.424725,1.090909,7.763765299999999,0.9090908000000001,9.372613162150424,0.99262077,10.909089999999999,15.644507999999998,9.142864
12,1.0833343999999998,4.501292943954468,,,3.3166246,0.11,0.28,,260,-76.799385,13,15.644507999999998,14.537067,8.558255,13.025538000000001,3.5930101999999997,17.263966,0.994,12.522103999999999,1.0833335,7.829973,0.9166665999999999,9.399888412199688,0.99262077,11.916666000000001,15.644507999999998,9.097895
13,1.0769233,4.598523139953613,,,3.4641016000000002,0.11,0.28,,280,-70.19612,14,15.644507999999998,14.462959,8.487219,13.201514999999999,3.7305714999999995,16.912893,0.994,15.572153,1.0769233,7.8805323000000005,0.92307705,9.32272670762826,0.99262077,12.923079,15.644507999999998,9.054275
14,1.0714283000000002,4.72601580619812,,,3.6055512000000003,0.11,0.28,,300,-64.64384,15,15.644507999999998,14.393967000000002,8.553907,13.18425,3.8630898,16.60664,0.994,13.019141000000001,1.0714283000000002,7.928627499999999,0.92857116,9.39803445243334,0.99262077,13.928567999999999,15.644507999999998,9.020916999999999
15,1.0666671,4.84430456161499,,,3.7416577000000006,0.11,0.28,,320,-59.786545,16,15.644507999999998,14.329428,8.513098,13.168806,3.9911017,16.329935,0.994,13.008314,1.0666671,7.967594999999999,0.9333334999999999,9.347572604324338,0.99262077,14.933335999999999,15.644507999999998,8.989179
16,1.0625004999999998,4.996451139450073,,,3.8729835,0.11,0.28,,340,-55.41859399999999,17,15.644507999999998,14.268804000000001,8.523164999999999,13.237786999999999,4.1150455,16.081108,0.994,14.407951999999998,1.0625004999999998,8.002319,0.93750024,9.364636960574991,0.99262077,15.937504,15.644507999999998,8.961766
17,1.0588236,5.135841131210327,,,4.0,0.11,0.28,,360,-51.36428,18,15.644507999999998,14.211645,8.516451,13.471217999999999,4.235293,15.854813,0.994,17.501844000000002,1.0588226,8.032558,0.9411761999999999,9.354285692891224,0.99262077,16.941172,15.644507999999998,8.937026
18,1.0555558999999999,5.337332010269165,,,4.123106,0.11,0.28,,380,-47.825687,19,15.644507999999998,14.157577499999999,8.514043,13.591482000000001,4.3521676,15.648012,0.994,15.814913,1.0555558999999999,8.059311,0.94444466,9.350870392330243,0.99262077,17.944448,15.644507999999998,8.914764
19,1.0526316,5.53800106048584,,,4.242641000000001,0.11,0.28,,400,-44.66336,20,15.644507999999998,14.106284,8.532336,13.677615,4.465936,15.459095000000001,0.994,15.369588,1.0526316,8.084204,0.94736814,9.370902328206594,0.99262077,18.947363,15.644507999999998,8.895643
20,1.0499998,5.765086889266968,,,4.3588986,0.11,0.28,,420,-42.127575,21,15.644507999999998,14.057494,8.56066,13.430437,4.5768433,15.286220000000002,0.994,8.539377,1.0499998,8.1080265,0.94999987,9.400272217347553,0.99262077,19.949997,15.644507999999998,8.879691000000001
21,1.0476192,6.0101478099823,,,4.4721364999999995,0.11,0.28,,440,-39.475215999999996,22,15.644507999999998,14.010974,8.549387,13.553045000000001,4.6850953,15.125483,0.994,16.177736,1.0476192,8.129046,0.95238113,9.389018771829967,0.99262077,20.952385,15.644507999999998,8.864677
22,1.0454555,6.303953170776367,,,4.582576,0.11,0.28,,460,-37.047882,23,15.644507999999998,13.966522,8.559844,13.670805999999999,4.790874,14.976448999999999,0.994,16.309067000000002,1.0454555,8.148626,0.9545454,9.400169405550967,0.99262077,21.954544,15.644507999999998,8.851424
23,1.0434793,6.628880977630615,,,4.690416,0.11,0.28,,480,-34.849064,24,15.644507999999998,13.923963,8.559237,13.752682,4.8943458,14.837318,0.994,15.681204000000001,1.0434783,8.166477,0.9565215,9.399493943036985,0.99262077,22.956516,15.644507999999998,8.83925
24,1.0416676999999999,6.952108860015869,,,4.7958317,0.11,0.28,,500,-32.770233000000005,25,15.644507999999998,13.883141,8.538298,13.884072,4.9956574,14.7061825,0.994,17.080896,1.0416676999999999,8.181972,0.95833325,9.379596084069828,0.99262077,23.958332000000002,15.644507999999998,8.827211
25,1.0400001,7.292518854141235,,,4.8989797,0.11,0.28,,520,-31.054789000000003,26,15.644507999999998,13.84392,8.502951,13.802011499999999,5.094939,14.581655,0.994,11.792084,1.0400001,8.194811,0.9600001,9.342287291211194,0.99262077,24.960003,15.644507999999998,8.814739
26,1.0384619000000002,7.647712469100952,,,5.0000005,0.11,0.28,,540,-29.318518,27,15.644507999999998,13.80618,8.530049,13.874042000000001,5.192309,14.46551,0.994,15.786781,1.0384619000000002,8.207707000000001,0.96153873,9.366514013103517,0.99262077,25.961546,15.644507999999998,8.804195
27,1.0370378,8.081249952316284,,,5.0990195,0.11,0.28,,560,-27.864454,28,15.644507999999998,13.769812,8.548941000000001,13.782844,5.287871400000001,14.356623,0.994,11.358913000000001,1.0370368,8.220342,0.9629628,9.389942981617496,0.99262077,26.96296,15.644507999999998,8.795079
28,1.0357144,8.412456512451174,,,5.196152,0.11,0.28,,580,-26.458414,29,15.644507999999998,13.734720000000001,8.466183000000001,13.750282,5.38173,14.250698000000002,0.994,12.875562,1.0357144,8.229124,0.9642858,9.298554221030132,0.99262077,27.964289,15.644507999999998,8.783738
29,1.0344834,8.97299027442932,,,5.2915025,0.11,0.28,,600,-25.028614,30,15.644507999999998,13.700819000000001,8.566061,13.837475,5.473967,14.153808999999999,0.994,16.401728,1.0344824000000001,8.240739999999999,0.96551704,9.407010375731627,0.99262077,28.965511,15.644507999999998,8.776483
30,1.0333347,9.588840007781982,,,5.385164700000001,0.11,0.28,,620,-23.687157,31,15.644507999999998,13.668029,8.579703,13.923015,5.564669599999999,14.0622635,0.994,16.523670000000003,1.0333326999999999,8.252039,0.9666665999999999,9.420514933092676,0.99262077,29.966663,15.644507999999998,8.770133999999999
31,1.0322591,9.984764337539671,,,5.477226,0.11,0.28,,640,-22.48165,32,15.644507999999998,13.636281,8.567407000000001,13.951172,5.65391,13.974781,0.994,14.857377,1.0322582,8.262215,0.96774197,9.41149832962167,0.99262077,30.967743,15.644507999999998,8.7638
32,1.0312506,10.332592010498047,,,5.5677642999999994,0.11,0.28,,660,-21.348254999999998,33,15.644507999999998,13.605509,8.573996000000001,13.978632000000001,5.741756400000001,13.89163,0.994,14.889564000000002,1.0312496,8.271956,0.9687498999999999,9.416464103429817,0.99262077,31.968746000000003,15.644507999999998,8.758047
33,1.030304,10.94070839881897,,,5.656854,0.11,0.28,,680,-20.133944,34,15.644507999999998,13.575656,8.520453,14.1521225,5.8282739999999995,13.810656,0.994,19.90854,1.0303019,8.279487,0.96969694,9.357920914318159,0.99262077,32.969696,15.644507999999998,8.75106
34,1.0294121999999999,11.460843801498413,,,5.744562999999999,0.11,0.28,,700,-19.158834,35,15.644507999999998,13.546667999999999,8.543241,14.145937,5.913521299999999,13.733964000000002,0.994,13.965882999999998,1.0294121999999999,8.287246000000001,0.97058845,9.384941724160468,0.99262077,33.970596,15.644507999999998,8.745122
35,1.0285720999999999,11.945297002792358,,,5.8309517,0.11,0.28,,720,-18.180232999999998,36,15.644507999999998,13.518497,8.4959955,14.197803500000001,5.9975505,13.659231,0.994,16.04259,1.0285720999999999,8.293209,0.9714286,9.330042537246682,0.99262077,34.971428,15.644507999999998,8.738201
36,1.0277779,12.298235654830933,,,5.91608,0.11,0.28,,740,-17.373327,37,15.644507999999998,13.491098000000001,8.493946000000001,14.128117999999999,6.0804157,13.587594000000001,0.994,11.647925,1.0277779,8.298785,0.9722223,9.332697439616656,0.99262077,35.972225,15.644507999999998,8.731601
37,1.0270274,12.498937845230104,,,6.0,0.11,0.28,,760,-16.376266,38,15.644507999999998,13.464429999999998,8.545019,14.29476,6.162163,13.520276999999998,0.994,20.4883,1.0270274,8.305441,0.97297305,9.385134914605377,0.99262077,36.972977,15.644507999999998,8.726689
38,1.0263165,12.714845180511475,,,6.0827622,0.11,0.28,,780,-15.551328,39,15.644507999999998,13.438455,8.54696,14.3319025,6.2428360000000005,13.455679,0.994,15.770413000000001,1.0263156,8.311796000000001,0.97368425,9.386715584375505,0.99262077,37.973686,15.644507999999998,8.722081
39,1.0256413,13.142194747924805,,,6.1644144,0.11,0.28,,800,-14.708403,40,15.644507999999998,13.413136999999999,8.529395,14.426457999999998,6.3224764,13.393125,0.994,18.140304999999998,1.0256413,8.317376,0.97435915,9.367586511844381,0.99262077,38.974365,15.644507999999998,8.717264
40,1.0250009,13.594225883483887,,,6.244998000000001,0.11,0.28,,820,-13.907438,41,15.644507999999998,13.388444,8.546608,14.51559,6.4011226,13.333359,0.994,18.106453,1.025,8.323106,0.97499996,9.38411125574194,0.99262077,39.975,15.644507999999998,8.713102000000001
41,1.024391,14.1895432472229,,,6.324555999999999,0.11,0.28,,840,-13.168053,42,15.644507999999998,13.3643465,8.4973755,14.577067000000001,6.4788120000000005,13.274582999999998,0.994,17.122648,1.0243901,8.327355,0.9756097,9.333537650710463,0.99262077,40.975609999999996,15.644507999999998,8.707966
42,1.02381,15.12149167060852,,,6.403124299999999,0.11,0.28,,860,-12.7856655,43,15.644507999999998,13.3408165,8.560396,14.313104999999998,6.5555806,13.219429000000002,0.994,3.2510955000000004,1.0238093000000001,8.332906,0.9761905999999999,9.401563533616564,0.99262077,41.976196,15.644507999999998,8.704535
43,1.0232565,15.757726192474365,,,6.4807405,0.11,0.28,,880,-12.202226,44,15.644507999999998,13.317827,8.5429325,14.279599,6.631455,13.165789000000002,0.994,12.862646,1.0232556000000002,8.337788,0.97674406,9.384054868593424,0.99262077,42.976738,15.644507999999998,8.700861
44,1.0227287,16.400066614151,,,6.5574392999999995,0.11,0.28,,900,-11.667017,45,15.644507999999998,13.295354000000001,8.537974,14.225306,6.7064705,13.113868,0.994,11.859652,1.0227277,8.342338,0.9772726999999999,9.374814844568274,0.99262077,43.977272,15.644507999999998,8.697241
45,1.0222235999999998,17.048221349716187,,,6.6332493,0.11,0.28,,920,-11.160156,46,15.644507999999998,13.2733755,8.590516000000001,14.168319,6.780655,13.06485,0.994,11.626614,1.0222226,8.347854,0.9777777,9.436309482662956,0.99262077,44.977776,15.644507999999998,8.6949215
46,1.0217402,17.560919046401978,,,6.708203999999999,0.11,0.28,,940,-10.583563999999999,47,15.644507999999998,13.251869000000001,8.548866,14.205078,6.8540344,13.016515,0.994,15.9182625,1.0217392,8.352223,0.9782609,9.39048233941642,0.99262077,45.97826,15.644507999999998,8.691813
47,1.0212774,18.050771474838253,,,6.7823305,0.11,0.28,,960,-10.065076,48,15.644507999999998,13.230816,8.499830000000001,14.206245000000001,6.926634299999999,12.9686775,0.994,14.282820000000001,1.0212765,8.355364999999999,0.97872335,9.333862912526774,0.99262077,46.97872,15.644507999999998,8.687814
48,1.0208344,18.51751279830933,,,6.8556547000000005,0.11,0.28,,980,-9.549042,49,15.644507999999998,13.2101965,8.528855,14.226091,6.9984813,12.922951,0.994,15.199959,1.0208335,8.358979,0.97916675,9.36713083874749,0.99262077,47.97917,15.644507999999998,8.684569999999999
49,1.0204091,18.99073052406311,,,6.928203599999999,0.11,0.28,,1000,-9.14427,50,15.644507999999998,13.189994,8.541707,14.154539999999999,7.069595,12.878886999999999,0.994,10.669338,1.020408,8.362707,0.97959185,9.379809226594322,0.99262077,48.97959,15.644507999999998,8.681713
50,1.0200014000000002,19.445816040039066,,,6.9999994999999995,0.11,0.28,,1020,-8.621499,51,15.644507999999998,13.170191,8.540914,14.219682999999998,7.1400003,12.836132000000001,0.994,17.497206,1.0199995000000002,8.366272,0.98,9.383412381175358,0.99262077,49.98,15.644507999999998,8.678951
51,1.0196085,19.797525644302368,,,7.0710679999999995,0.11,0.28,,1040,-8.072409,52,15.644507999999998,13.150773000000001,8.544851,14.32876,7.2097163,12.79471,0.994,19.911776,1.0196085,8.369775,0.98039216,9.384827436190339,0.99262077,50.980391999999995,15.644507999999998,8.676373
52,1.0192313,20.428358554840084,,,7.141429,0.11,0.28,,1060,-7.6371183,53,15.644507999999998,13.131723999999998,8.524704,14.340659,7.278764,12.754091,0.994,14.978944,1.0192302,8.372753,0.98076934,9.366079990328231,0.99262077,51.980774,15.644507999999998,8.6735115
53,1.0188688,21.22282767295837,,,7.211103,0.11,0.28,,1080,-7.1959352,54,15.644507999999998,13.113032,8.496108999999999,14.374144,7.347161,12.714086,0.994,16.16808,1.0188679,8.37508,0.9811321,9.329923537566,0.99262077,52.98113299999999,15.644507999999998,8.670226
54,1.01852,22.004778385162354,,,7.2801089999999995,0.11,0.28,,1100,-6.7794479999999995,55,15.644507999999998,13.094683999999999,8.501425999999999,14.397772,7.4149265,12.675297,0.994,15.692533,1.018519,8.377419,0.9814813,9.336618877302008,0.99262077,53.981472,15.644507999999998,8.667157000000001
55,1.018183,22.27076482772827,,,7.3484693,0.11,0.28,,1120,-6.3673644,56,15.644507999999998,13.076665,8.489903,14.431039000000002,7.482078,12.637362,0.994,16.27921,1.018182,8.379466,0.9818181999999999,9.324225003115602,0.99262077,54.98181999999999,15.644507999999998,8.663992
56,1.0178578,22.48480582237244,,,7.416198,0.11,0.28,,1140,-5.9492183,57,15.644507999999998,13.058966,8.578444500000002,14.483670000000002,7.5486320000000005,12.602031,0.994,17.449251,1.0178578,8.38302,0.9821429,9.421009687921641,0.99262077,55.982147,15.644507999999998,8.662491000000001
57,1.0175452,23.36276364326477,,,7.4833145000000005,0.11,0.28,,1160,-5.582512400000001,58,15.644507999999998,13.041574,8.5468445,14.497478,7.6146006999999996,12.567062,0.994,15.302344,1.0175433,8.385892,0.9824560999999999,9.388208931962184,0.99262077,56.982452,15.644507999999998,8.660498
58,1.0172425999999999,24.17613959312439,,,7.5498343,0.11,0.28,,1180,-5.182049299999999,59,15.644507999999998,13.024479,8.557134,14.557015,7.680003999999999,12.533176,0.994,18.02768,1.0172425999999999,8.388845,0.9827585999999999,9.397404396967199,0.99262077,57.982758,15.644507999999998,8.658745
59,1.0169496999999998,24.706433534622192,,,7.615773,0.11,0.28,,1200,-4.815526,60,15.644507999999998,13.007672,8.539889,14.593986,7.744855,12.499855,0.994,16.79254,1.0169476,8.391406,0.983051,9.37703084448774,0.99262077,58.983059999999995,15.644507999999998,8.656764
60,1.0166684000000001,25.01295590400696,,,7.681146000000001,0.11,0.28,,1220,-4.560028,61,15.644507999999998,12.991142,8.550642,14.530745499999998,7.809164,12.467542,0.994,10.753288000000001,1.0166664,8.394059,0.9833333000000001,9.390521301309187,0.99262077,59.98333,15.644507999999998,8.655025
61,1.0163950000000002,25.75701117515564,,,7.745967,0.11,0.28,,1240,-4.300381,62,15.644507999999998,12.974882000000001,8.550971,14.481945000000001,7.872949,12.436026,0.994,11.521833,1.0163931000000002,8.39663,0.9836065,9.392933666387963,0.99262077,60.98360400000001,15.644507999999998,8.653346
62,1.0161295,26.315303087234497,,,7.8102503,0.11,0.28,,1260,-3.9376108999999997,63,15.644507999999998,12.958881,8.490867,14.54607,7.936222,12.404301,0.994,18.538162,1.0161295,8.398152,0.9838710999999999,9.325830949569248,0.99262077,61.983880000000006,15.644507999999998,8.650766
63,1.0158737,26.927955865859985,,,7.8740087,0.11,0.28,,1280,-3.6390762000000003,64,15.644507999999998,12.943133,8.4779415,14.555299,7.998994000000001,12.373128999999999,0.994,15.152859,1.0158726999999999,8.39942,0.9841273000000001,9.312396454947985,0.99262077,62.984145999999996,15.644507999999998,8.648066499999999
64,1.0156257,27.59233117103577,,,7.937253999999999,0.11,0.28,,1300,-3.4484112000000002,65,15.644507999999998,12.927629,8.563143,14.465568,8.0612755,12.344023,0.994,8.738650999999999,1.0156257,8.401978,0.98437524,9.401882881150154,0.99262077,63.984390000000005,15.644507999999998,8.64676
65,1.0153855,28.486960411071774,,,8.0,0.11,0.28,,1320,-3.2099322999999997,66,15.644507999999998,12.912362,8.5793915,14.432154999999998,8.123077,12.315833999999999,0.994,12.275932000000001,1.0153846,8.404707,0.98461545,9.422033055016806,0.99262077,64.98461999999999,15.644507999999998,8.645739
66,1.015153,29.18981122970581,,,8.062259,0.11,0.28,,1340,-2.8985631,67,15.644507999999998,12.897324000000001,8.5112095,14.479754999999999,8.184412,12.287243,0.994,17.636744,1.0151511,8.406319,0.9848485,9.347591350839783,0.99262077,65.98485,15.644507999999998,8.643730999999999
67,1.0149266,30.23213505744934,,,8.124038,0.11,0.28,,1360,-2.6080097999999996,68,15.644507999999998,12.882508999999999,8.482249000000001,14.514304999999998,8.245292999999998,12.258863,0.994,16.844257,1.0149266,8.407452000000001,0.9850745000000001,9.31401508154816,0.99262077,66.98507,15.644507999999998,8.641356
68,1.0147069,31.047665357589718,,,8.185352,0.11,0.28,,1380,-2.323014,69,15.644507999999998,12.86791,8.543502,14.550723000000001,8.305725,12.232016,0.994,17.0421,1.0147059,8.409453,0.985294,9.382459837362012,0.99262077,67.98528,15.644507999999998,8.639938
69,1.0144940999999998,31.79727578163147,,,8.246211,0.11,0.28,,1400,-2.0525644,70,15.644507999999998,12.853521,8.489258,14.579703,8.365722,12.20496,0.994,16.594065,1.0144931000000001,8.410609,0.9855072,9.322872533715078,0.99262077,68.985504,15.644507999999998,8.637786
70,1.0142870000000002,32.363751649856574,,,8.306624000000001,0.11,0.28,,1420,-1.8825468999999997,71,15.644507999999998,12.839336,8.54802,14.515061,8.425289999999999,12.179329,0.994,10.004474,1.014286,8.412574000000001,0.9857143,9.386227418682306,0.99262077,69.98572,15.644507999999998,8.636522
71,1.0140858,32.93167018890381,,,8.366599,0.11,0.28,,1440,-1.6057048,72,15.644507999999998,12.825351,8.549341,14.563765,8.48444,12.154253,0.994,18.03611,1.0140848,8.414499000000001,0.9859154,9.388498491383864,0.99262077,70.98591,15.644507999999998,8.635311
72,1.0138896000000002,35.01219081878662,,,8.426148,0.11,0.28,,1460,-1.3772128000000001,73,15.644507999999998,12.811557,8.542653999999999,14.570376000000001,8.54318,12.129603,0.994,15.060414000000002,1.0138886,8.41628,0.98611104,9.380860199001544,0.99262077,71.98611,15.644507999999998,8.634041999999999
73,1.0137,35.909733772277825,,,8.48528,0.11,0.28,,1480,-1.1436276,74,15.644507999999998,12.797952,8.484997,14.58808,8.601519,12.104667,0.994,15.894479,1.0136981,8.41722,0.9863013,9.321391145417808,0.99262077,72.9863,15.644507999999998,8.632028
74,1.0135144,36.824072599411004,,,8.544005,0.11,0.28,,1500,-0.88602257,75,15.644507999999998,12.784529,8.500132,14.635568,8.659463,12.080442999999999,0.994,18.163334,1.0135144,8.418341999999999,0.9864866,9.336416197452387,0.99262077,73.986496,15.644507999999998,8.630268
75,1.0133345999999999,37.51322388648987,,,8.602325,0.11,0.28,,1520,-0.7080829000000001,76,15.644507999999998,12.771283,8.524883,14.608923999999998,8.717023,12.057035,0.994,12.624141999999999,1.0133326999999999,8.419762,0.9866666,9.36334710512686,0.99262077,74.986664,15.644507999999998,8.628882
76,1.0131588,38.28945398330689,,,8.6602545,0.11,0.28,,1540,-0.43714765,77,15.644507999999998,12.758211,8.521085000000001,14.680594000000001,8.774205,12.034039,0.994,20.14084,1.0131588,8.421095,0.98684216,9.361543894868095,0.99262077,75.98685,15.644507999999998,8.627481
77,1.0129888,39.3102171421051,,,8.717798,0.11,0.28,,1560,-0.27135918,78,15.644507999999998,12.745308,8.527047999999999,14.652231,8.831014999999999,12.011566,0.994,12.481434,1.0129858,8.42247,0.9870129000000001,9.366875711909666,0.99262077,76.98701,15.644507999999998,8.626194
78,1.0128226,40.2083592414856,,,8.774964,0.11,0.28,,1580,-0.10312199,79,15.644507999999998,12.732569,8.521949000000001,14.631236,8.887464,11.989460000000001,0.994,13.006652,1.0128207,8.423745,0.98717946,9.358767467812973,0.99262077,77.987175,15.644507999999998,8.624875
79,1.0126604,40.77157306671143,,,8.831760000000001,0.11,0.28,,1600,0.10534477,80,15.644507999999998,12.71999,8.5172205,14.655207,8.943553999999999,11.967711999999999,0.994,16.561647,1.0126584,8.424928999999999,0.9873415999999999,9.35267204570478,0.99262077,78.98733,15.644507999999998,8.623529
80,1.012502,41.126226902008064,,,8.888194,0.11,0.28,,1620,0.3539312,81,15.644507999999998,12.707567,8.547608,14.723856,8.999296000000001,11.946752,0.994,20.228405,1.0125,8.426461999999999,0.98749983,9.388533853821064,0.99262077,79.98749000000001,15.644507999999998,8.622592
81,1.0123475,41.7943172454834,,,8.944271,0.11,0.28,,1640,0.56447953,82,15.644507999999998,12.695297,8.509411,14.758860999999998,9.054694,11.925704,0.994,17.60667,1.0123475,8.427485,0.98765415,9.346866026959963,0.99262077,80.98764,15.644507999999998,8.621211
82,1.0121969000000002,42.51158118247986,,,8.999998,0.11,0.28,,1660,0.74344426,83,15.644507999999998,12.683176,8.52554,14.766511999999999,9.109755999999999,11.905239,0.994,15.406413,1.0121959999999999,8.428681,0.9878046999999999,9.362334918804127,0.99262077,81.98779,15.644507999999998,8.620058
83,1.0120502,43.32139563560486,,,9.055387,0.11,0.28,,1680,0.96080744,84,15.644507999999998,12.6712,8.532536,14.816645999999999,9.164485,11.885227,0.994,18.989893,1.0120482,8.429934,0.9879518,9.373217707193456,0.99262077,82.98795,15.644507999999998,8.619017
84,1.0119064,44.35975766181946,,,9.1104355,0.11,0.28,,1700,1.1550091999999998,85,15.644507999999998,12.659366,8.503725,14.847557,9.218891000000001,11.865229,0.994,17.456152,1.0119054,8.430814,0.98809546,9.33873266962569,0.99262077,83.98810999999999,15.644507999999998,8.61766
85,1.0117664000000002,45.305514812469475,,,9.165152,0.11,0.28,,1720,1.3487563,86,15.644507999999998,12.647669,8.493508,14.881813000000001,9.272977000000001,11.845461,0.994,17.805595,1.0117645,8.43155,0.9882353000000001,9.328050442484995,0.99262077,84.988235,15.644507999999998,8.616217
86,1.0116295,46.168614149093635,,,9.219544,0.11,0.28,,1740,1.5088586000000002,87,15.644507999999998,12.636108,8.506594,14.886095999999998,9.326749000000001,11.826194000000001,0.994,15.266108,1.0116276,8.432424000000001,0.9883721,9.342062479059637,0.99262077,85.98836999999999,15.644507999999998,8.614957
87,1.0114963,47.06547355651856,,,9.273621,0.11,0.28,,1760,1.72373,88,15.644507999999998,12.62468,8.544209,14.948691,9.380211,11.807688,0.994,20.406132,1.0114925,8.433707,0.9885059000000002,9.383614053191893,0.99262077,86.98852,15.644507999999998,8.614153
88,1.0113652,48.38529777526856,,,9.327378,0.11,0.28,,1780,1.9048468999999997,89,15.644507999999998,12.613380000000001,8.502321,14.980957,9.4333725,11.789023,0.994,17.831846,1.0113652,8.434488,0.9886363000000001,9.338393543343157,0.99262077,87.98863,15.644507999999998,8.612897
89,1.0112379,49.47210741043091,,,9.380833,0.11,0.28,,1800,2.0835023,90,15.644507999999998,12.602207,8.526437,15.014073000000002,9.486235,11.77094,0.994,17.972668,1.011236,8.43552,0.98876417,9.364693088189052,0.99262077,88.98878,15.644507999999998,8.611936
90,1.0111125,50.43758797645569,,,9.433978999999999,0.11,0.28,,1820,2.249556,91,15.644507999999998,12.591157,8.547937,15.0377865,9.538803999999999,11.753401,0.994,17.183342,1.0111125,8.43677,0.98888874,9.389451909921776,0.99262077,89.98888000000001,15.644507999999998,8.611233
91,1.010991,51.10508155822754,,,9.486834,0.11,0.28,,1840,2.4287567,92,15.644507999999998,12.580228,8.543307,15.077745000000002,9.591084,11.736092,0.994,18.725057999999997,1.0109891,8.43794,0.9890110000000001,9.382782840434556,0.99262077,90.98901,15.644507999999998,8.610495
92,1.0108714,51.999979496002204,,,9.539392,0.11,0.28,,1860,2.616501,93,15.644507999999998,12.569417,8.558261,15.129245000000001,9.643081,11.719228,0.994,19.878172,1.0108694999999999,8.439248,0.9891305,9.400747725317618,0.99262077,91.989136,15.644507999999998,8.609933
93,1.0107539,52.87059617042542,,,9.591661,0.11,0.28,,1880,2.7638062999999997,94,15.644507999999998,12.558722,8.512880000000001,15.143207,9.6948,11.702146,0.994,16.452513,1.0107539,8.44004,0.98924726,9.350817821470956,0.99262077,92.98924,15.644507999999998,8.6089
