,IWMean,ReturnMax,LQGmu1,URet,IWNorm2,IWFirstEpisode,ReturnStepMax,IWMin,SqrtESSClassic,ReturnMean,target_sum_log_mean,IWLastEpisode,Bound,TimeElapsed,IWMax,LQGsigma,ReturnAbsMax,ReturnMin,MISE,Iteration,DenMISELogFirst,DenMISELogLast,LQGmu01,ReturnLastEpisode,TimestepsSoFar,DenMISEMeanLog,IWNorm1
28,0.9642858,15.807039999999999,1.0,9.31608755556689,5.38173,,0.99233466,,5.196152,8.7777195,-24.85644,1.0357144,17.345432000000002,8.081886768341063,1.0357144,0.11,15.807039999999999,,8.219233000000001,29,10.144205,9.000592999999999,1.0,8.483118,580,14.154487,27.964289
29,0.96551704,15.807039999999999,1.0,9.373132889874997,5.473967,,0.99233466,,5.2915025,8.76954,-23.47778,1.0344824000000001,17.191776,8.489038228988647,1.0344834,0.11,15.807039999999999,,8.230025,30,10.110304,16.469463,1.0,8.532307000000001,600,14.230463,28.965511
30,0.9666665999999999,15.807039999999999,1.0,9.30904521639176,5.564669599999999,,0.99233466,,5.385164700000001,8.760079,-22.538462,1.0333332,17.044117,8.819661617279053,1.0333347,0.11,15.807039999999999,,8.2382345,31,10.077514,5.608235,1.0,8.476275999999999,620,13.951215,29.966663
31,0.96774185,15.807039999999999,1.0,9.403708882854401,5.65391,,0.99233466,,5.4772253,8.753985,-21.28727,1.0322591,16.906651999999998,9.131035804748537,1.0322591,0.11,15.807039999999999,,8.248778999999999,32,10.045766,17.467922,1.0,8.565071000000001,640,14.060070999999999,30.967740000000003
32,0.96874976,15.807039999999999,1.0,9.319472940863065,5.7417555,,0.99233466,,5.5677642999999994,8.745965,-20.344234,1.0312496,16.77338,9.511247158050537,1.0312506,0.11,15.807039999999999,,8.256294,33,10.014994,9.802175,1.0,8.48932,660,13.930067999999999,31.968742
33,0.96969706,15.807039999999999,1.0,9.356596991702737,5.8282742999999995,,0.99233466,,5.656854599999999,8.739305,-19.223368,1.030304,16.647223,9.890316724777223,1.030304,0.11,15.807039999999999,,8.264274,34,9.985141,17.735428,1.0,8.519513,680,14.041070999999999,32.9697
34,0.97058845,15.807039999999999,1.0,9.341300393167133,5.913521299999999,,0.99233466,,5.744562999999999,8.732569999999999,-18.269306,1.0294121999999999,16.526267999999998,10.270025014877321,1.0294121999999999,0.11,15.807039999999999,,8.271312,35,9.956153,14.139793,1.0,8.503587,700,14.043026000000001,33.970596
35,0.97142863,15.807039999999999,1.0,9.386840195184648,5.9975510000000005,,0.99233466,,5.830952,8.72738,-17.383291,1.0285711,16.411807999999997,10.560110092163086,1.0285720999999999,0.11,15.807039999999999,,8.279152,36,9.927982,13.599097,1.0,8.545694000000001,720,14.029879000000001,34.97143
36,0.9722223,15.807039999999999,1.0,9.296898599416485,6.0804160000000005,,0.99233466,,5.9160794999999995,8.72023,-16.695185000000002,1.0277779,16.299887,10.883351564407349,1.0277779,0.11,15.807039999999999,,8.284253999999999,37,9.900583000000001,8.049182,1.0,8.462833,740,13.867466,35.972225
37,0.97297305,15.807039999999999,1.0,9.397553280039904,6.162163,,0.99233466,,6.0,8.715907000000001,-15.894657999999998,1.0270274,16.195118,11.250244379043579,1.0270274,0.11,15.807039999999999,,8.291598,38,9.873916,13.698181,1.0,8.555984500000001,760,13.862282,36.972977
38,0.97368425,15.807039999999999,1.0,9.389780464187712,6.2428360000000005,,0.99233466,,6.0827622,8.711646,-15.072129,1.0263145,16.094376,11.84001350402832,1.0263165,0.11,15.807039999999999,,8.29839,39,9.8479395,16.157989999999998,1.0,8.549733,780,13.920454000000001,37.973686
39,0.97435904,15.807039999999999,1.0,9.40263232620272,6.3224764,,0.99233466,,6.164414,8.707902,-14.284560999999998,1.0256413,15.9978695,12.217692613601685,1.0256413,0.11,15.807039999999999,,8.305147,40,9.822622,16.405262,1.0,8.561886,800,13.981914999999999,38.97436
40,0.97499996,15.807039999999999,1.0,9.302032869204423,6.4011226,,0.99233466,,6.244998000000001,8.702085,-13.59919,1.025,15.902707999999999,12.560158729553224,1.0250009,0.11,15.807039999999999,,8.309252,41,9.797930000000001,13.790989000000001,1.0,8.469389,820,13.976633999999999,39.975
41,0.9756097,15.807039999999999,1.0,9.382904138090698,6.4788120000000005,,0.99233466,,6.324555999999999,8.698229,-13.052024000000001,1.0243901,15.81282,13.042515277862547,1.024391,0.11,15.807039999999999,,8.314883,42,9.773831,9.357688000000001,1.0,8.540152,840,13.866063,40.975609999999996
42,0.9761907,15.807039999999999,1.0,9.354299643133466,6.555581599999999,,0.99233466,,6.403124,8.693978999999999,-12.423160000000001,1.0238091,15.725597,13.748791217803955,1.02381,0.11,15.807039999999999,,8.319662,43,9.750301,13.965587,1.0,8.515492,860,13.867811999999999,41.9762
43,0.97674406,15.807039999999999,1.0,9.375690697683655,6.631455,,0.99233466,,6.4807405,8.690434,-11.810906,1.0232556000000002,15.641975,14.188670635223387,1.0232565,0.11,15.807039999999999,,8.324738,44,9.727312,14.493016,1.0,8.538002,880,13.881479,42.976738
44,0.97727257,15.807039999999999,1.0,9.38984497337242,6.7064699999999995,,0.99233466,,6.5574384000000006,8.687335000000001,-11.239083,1.0227268,15.561532000000001,14.757890939712524,1.0227287,0.11,15.807039999999999,,8.329879,45,9.704839,13.898646,1.0,8.550980000000001,900,13.881345000000001,43.977264
45,0.9777777,15.807039999999999,1.0,9.409329969481332,6.780654400000001,,0.99233466,,6.633249799999999,8.684737,-10.553054,1.0222216999999998,15.484169,15.406051635742188,1.0222235999999998,0.11,15.807039999999999,,8.335167,46,9.68286,20.296229999999998,1.0,8.56782,920,14.020304999999999,44.977776
46,0.9782609,15.807039999999999,1.0,9.34769104568057,6.8540344,,0.99233466,,6.708203999999999,8.681056,-10.024500999999999,1.0217392,15.408129999999998,16.049222469329838,1.0217402,0.11,15.807039999999999,,8.339006,47,9.661354,14.267467499999999,1.0,8.511736,940,14.025092,45.97826
47,0.97872335,15.807039999999999,1.0,9.339450443722802,6.926634299999999,,0.99233466,,6.7823305,8.67735,-9.484503,1.0212765,15.33436,16.560391664505005,1.0212774,0.11,15.807039999999999,,8.342497999999999,48,9.640301,15.874376000000002,1.0,8.503142,960,14.063165,46.97872
48,0.9791667,15.807039999999999,1.0,9.41429933385783,6.9984803,,0.99233466,,6.8556550000000005,8.675158999999999,-8.909436999999999,1.0208324,15.264319,17.219224452972412,1.0208344,0.11,15.807039999999999,,8.347239,49,9.619681,18.673060999999997,1.0,8.570041999999999,980,14.156811,47.979168
49,0.97959167,15.807039999999999,1.0,9.356211584451136,7.069594400000001,,0.99233466,,6.9282026,8.671975,-8.387221,1.020408,15.195329999999998,18.001244068145756,1.0204091,0.11,15.807039999999999,,8.35068,50,9.599478999999999,17.181116,1.0,8.515929,1000,14.216879999999998,48.979584
50,0.9799999,15.807039999999999,1.0,9.385754874010336,7.14,,0.99233466,,6.9999994999999995,8.66946,-7.848616000000001,1.0199995000000002,15.128987,18.730457305908203,1.0200014000000002,0.11,15.807039999999999,,8.354541000000001,51,9.579676,19.061922,1.0,8.543688000000001,1020,14.3114805,49.979996
51,0.9803921,15.807039999999999,1.0,9.353142193709877,7.209715400000001,,0.99233466,,7.0710683,8.666505,-7.357457000000001,1.0196085,15.064060999999999,19.37701797485352,1.0196085,0.11,15.807039999999999,,8.357702,52,9.560258000000001,17.672237,1.0,8.515779,1040,14.375727,50.98039
52,0.98076934,15.807039999999999,1.0,9.397103616511508,7.278764,,0.99233466,,7.141429,8.664433,-6.884765600000001,1.0192313,15.001814000000001,20.04779314994812,1.0192313,0.11,15.807039999999999,,8.361528999999999,53,9.541209,17.676119,1.0,8.556675,1060,14.437628,51.980774
53,0.9811321,15.807039999999999,1.0,9.340043875000587,7.347161,,0.99233466,,7.211103,8.661431,-6.4850535,1.0188679,14.940311999999999,20.485971212387085,1.0188688,0.11,15.807039999999999,,8.364186,54,9.522517,14.681004000000001,1.0,8.502367,1080,14.441779,52.98113299999999
54,0.9814813,15.807039999999999,1.0,9.424049457526603,7.4149265,,0.99233466,,7.2801089999999995,8.659979,-6.0512122999999995,1.0185181,14.882005,20.965835571289066,1.01852,0.11,15.807039999999999,,8.368212,55,9.5041685,17.357935,1.0,8.5815735,1100,14.494457,53.981472
55,0.9818181999999999,15.807039999999999,1.0,9.308995940800846,7.482078,,0.99233466,,7.3484693,8.656716000000001,-5.7260575,1.018182,14.823393,21.455412387847897,1.018182,0.11,15.807039999999999,,8.370196,56,9.48615,12.139434,1.0,8.47728,1120,14.452072,54.98181999999999
56,0.98214287,15.807039999999999,1.0,9.349899504317376,7.5486317,,0.99233466,,7.416197299999999,8.6541815,-5.293522,1.0178578,14.766995999999999,22.15235185623169,1.0178578,0.11,15.807039999999999,,8.372732000000001,57,9.468451,18.910719,1.0,8.512217999999999,1140,14.529976000000001,55.98214300000001
57,0.982456,15.807039999999999,1.0,9.331260858837402,7.6146006999999996,,0.99233466,,7.483314,8.651449000000001,-4.983548000000001,1.0175433,14.711803,22.71001434326172,1.0175452,0.11,15.807039999999999,,8.374888,58,9.451058,12.667529,1.0,8.495722,1160,14.497557,56.98245
58,0.9827585999999999,15.807039999999999,1.0,9.338051412462363,7.6800046,,0.99233466,,7.549834,8.648914,-4.7384577000000005,1.0172416,14.658159,23.550981283187863,1.0172425999999999,0.11,15.807039999999999,,8.377078,59,9.433964,9.459738,1.0,8.501843,1180,14.411874,57.982758
59,0.98305094,15.807039999999999,1.0,9.3692431481624,7.7448545,,0.99233466,,7.615773,8.646931,-4.39525,1.0169496999999998,14.606368,24.36960363388061,1.0169496999999998,0.11,15.807039999999999,,8.379669999999999,60,9.417157000000001,15.837198,1.0,8.52993,1200,14.435342000000002,58.98305500000001
60,0.9833333000000001,15.807039999999999,1.0,9.415595207956292,7.809164,,0.99233466,,7.681146000000001,8.645708,-4.005704,1.0166664,14.556582999999998,24.95531702041626,1.0166684000000001,0.11,15.807039999999999,,8.38288,61,9.400627,19.350538,1.0,8.572375,1220,14.51564,59.98333
61,0.9836065,15.807039999999999,1.0,9.400091639252539,7.872948599999999,,0.99233466,,7.7459674,8.644311,-3.6159372000000003,1.0163931000000002,14.507807999999999,25.538832902908325,1.0163950000000002,0.11,15.807039999999999,,8.385767999999999,62,9.384367,20.143555,1.0,8.559016999999999,1240,14.606144,60.98360400000001
62,0.9838710999999999,15.807039999999999,1.0,9.369669113815856,7.936222,,0.99233466,,7.8102503,8.642466,-3.3313123999999994,1.0161295,14.459717000000001,26.123109340667725,1.0161295,0.11,15.807039999999999,,8.388065,63,9.368366,14.299414,1.0,8.528138,1260,14.601015,61.983880000000006
63,0.9841271999999999,15.807039999999999,1.0,9.323512561027526,7.998993400000001,,0.99233466,,7.8740087,8.640102,-3.0365515,1.0158737,14.412189499999998,26.70983028411865,1.0158737,0.11,15.807039999999999,,8.389702,64,9.352618,15.517648999999999,1.0,8.491222,1280,14.615085999999998,62.984142000000006
64,0.98437506,15.807039999999999,1.0,9.363060386034242,8.061274000000001,,0.99233466,,7.9372544000000005,8.638316,-2.796074,1.0156246,14.366299,27.73404598236084,1.0156257,0.11,15.807039999999999,,8.391799,65,9.337114,12.579066000000001,1.0,8.523937,1300,14.583518,63.98438
65,0.9846156999999999,15.807039999999999,1.0,9.380978589390264,8.123078,,0.99233466,,8.000001,8.636819000000001,-2.4524665,1.0153855,14.3217125,28.714417934417725,1.0153855,0.11,15.807039999999999,,8.394072999999999,66,9.321847,19.866754999999998,1.0,8.539446,1320,14.663329999999998,64.984634
66,0.9848484000000001,15.807039999999999,1.0,9.3517682968025,8.184413000000001,,0.99233466,,8.062257,8.635019,-2.119895,1.015153,14.277788000000001,29.50959944725037,1.015153,0.11,15.807039999999999,,8.395922,67,9.306808,19.814768,1.0,8.516285,1340,14.739988,65.98484
67,0.98507464,15.807039999999999,1.0,9.352665973178784,8.245292999999998,,0.99233466,,8.124039,8.633255,-1.8503332,1.0149266,14.234836999999999,30.263532876968387,1.0149266,0.11,15.807039999999999,,8.3977,68,9.291994,16.195467,1.0,8.515055,1360,14.761169,66.98508000000001
68,0.985294,15.807039999999999,1.0,9.377371991741194,8.305725,,0.99233466,,8.185352,8.631910000000001,-1.6203803999999997,1.0147059,14.1932125,31.167721271514893,1.0147069,0.11,15.807039999999999,,8.399799,69,9.277395,14.001766,1.0,8.540445,1380,14.749947,67.98528
69,0.9855072,15.807039999999999,1.0,9.303932781030998,8.365722,,0.99233466,,8.246211,8.629584,-1.404123,1.014492,14.151461,32.06051516532898,1.0144940999999998,0.11,15.807039999999999,,8.4008045,70,9.263005999999999,13.503252999999999,1.0,8.469144,1400,14.731926999999999,68.985504
70,0.9857143,15.807039999999999,1.0,9.354424395561812,8.425289999999999,,0.99233466,,8.306624000000001,8.628026,-1.1722821,1.0142851000000002,14.111325,32.67886185646057,1.0142870000000002,0.11,15.807039999999999,,8.4024935,71,9.248821000000001,15.042344,1.0,8.5189495,1420,14.736094,69.98572
71,0.9859155000000001,15.807039999999999,1.0,9.374940890699936,8.484441,,0.99233466,,8.366599,8.626731,-0.8496636000000001,1.0140848,14.072265,33.5491943359375,1.0140858,0.11,15.807039999999999,,8.404356,72,9.234836,22.042273,1.0,8.534744,1440,14.837372,70.985916
72,0.98611116,15.807039999999999,1.0,9.39524690753667,8.54318,,0.99233466,,8.426149,8.625757,-0.6356753,1.0138896000000002,14.034309,34.52891612052917,1.0138896000000002,0.11,15.807039999999999,,8.406457000000001,73,9.221042,14.757684,1.0,8.555655,1460,14.836085999999998,71.986115
73,0.98630154,15.807039999999999,1.0,9.378147703587292,8.601519999999999,,0.99233466,,8.485281,8.624578999999999,-0.43064755,1.0136981,13.996901000000001,35.630654335021966,1.0137,0.11,15.807039999999999,,8.408267,74,9.207436999999999,14.522795,1.0,8.53858,1480,14.831665,72.98631
74,0.9864866,15.807039999999999,1.0,9.372371388322724,8.659464,,0.99233466,,8.544004,8.623335,-0.19653320000000002,1.0135144,13.960151999999999,36.115383863449104,1.0135144,0.11,15.807039999999999,,8.409930000000001,75,9.194014,17.114520000000002,1.0,8.531283,1500,14.861920000000001,73.986496
75,0.98666686,15.807039999999999,1.0,9.306536139643509,8.717024,,0.99233466,,8.602325,8.621317,0.009936684,1.0133326999999999,13.923324,36.77221775054932,1.0133345999999999,0.11,15.807039999999999,,8.410730000000001,76,9.180767999999999,15.481926000000001,1.0,8.469952000000001,1520,14.869901,74.98668
76,0.9868423000000001,15.807039999999999,1.0,9.375188170248228,8.774206,,0.99233466,,8.6602545,8.620196,0.19787519,1.0131578,13.888085,37.360342741012566,1.0131588,0.11,15.807039999999999,,8.412366,77,9.167696000000001,14.468194,1.0,8.535009,1540,14.864510000000001,75.986855
77,0.9870129999999999,15.807039999999999,1.0,9.368687347550829,8.831016,,0.99233466,,8.717798,8.619036999999999,0.46899024,1.0129868,13.853464,38.40517354011536,1.0129888,0.11,15.807039999999999,,8.413889,78,9.154793,21.33195,1.0,8.529753,1560,14.947257999999998,76.987015
78,0.98717946,15.807039999999999,1.0,9.351140130192297,8.887464,,0.99233466,,8.774964,8.61772,0.6186206999999999,1.0128196,13.819324499999999,39.25136351585388,1.0128217,0.11,15.807039999999999,,8.415186,79,9.142054,12.277068,1.0,8.515007,1580,14.913295000000002,77.987175
79,0.9873415999999999,15.807039999999999,1.0,9.376978448631638,8.943555,,0.99233466,,8.831759,8.616686,0.8225662,1.0126584,13.786088000000001,39.992491960525506,1.0126594,0.11,15.807039999999999,,8.416702,80,9.129475,16.921694,1.0,8.535046000000001,1600,14.938238,78.98733
80,0.98749983,15.807039999999999,1.0,9.37264921036266,8.999297,,0.99233466,,8.888193,8.615633,1.0288433000000001,1.0125,13.753429,40.724631071090705,1.012501,0.11,15.807039999999999,,8.418136,81,9.117052000000001,17.518541,1.0,8.531391000000001,1620,14.969937,79.98749000000001
81,0.98765415,15.807039999999999,1.0,9.387188783503117,9.054694999999999,,0.99233466,,8.94427,8.614796,1.1951071000000002,1.0123446,13.721570999999999,41.715374946594245,1.0123475,0.11,15.807039999999999,,8.419727,82,9.104782,14.650170000000001,1.0,8.546969,1640,14.965886,80.98764
82,0.98780483,15.807039999999999,1.0,9.290623985386134,9.109755999999999,,0.99233466,,8.999999,8.612905,1.3739654,1.0121950000000002,13.689205,42.615220546722405,1.0121969000000002,0.11,15.807039999999999,,8.420192,83,9.092661,16.028257,1.0,8.457825,1660,14.978537,81.9878
83,0.9879518,15.807039999999999,1.0,9.320380086601348,9.164485,,0.99233466,,9.055387,8.611400999999999,1.5501331,1.0120482,13.657778,43.448458194732666,1.0120492,0.11,15.807039999999999,,8.420992,84,9.080685,16.1601,1.0,8.486614999999999,1680,14.992457,82.98795
84,0.98809546,15.807039999999999,1.0,9.410246160349212,9.218892,,0.99233466,,9.110435,8.610902000000001,1.7448457,1.0119054,13.627895,44.286682844161994,1.0119064,0.11,15.807039999999999,,8.422752000000001,85,9.0688505,18.088888,1.0,8.56888,1700,15.028746,83.98810999999999
85,0.9882353000000001,15.807039999999999,1.0,9.320303244227828,9.272977000000001,,0.99233466,,9.165152,8.609435000000001,1.9001813000000003,1.0117645,13.597551000000001,45.41506028175354,1.0117664000000002,0.11,15.807039999999999,,8.423483000000001,86,9.057153999999999,15.092020000000002,1.0,8.484772999999999,1720,15.029342999999999,84.988235
86,0.9883721,15.807039999999999,1.0,9.312114551528893,9.326749000000001,,0.99233466,,9.219544,8.607954,2.0405580000000003,1.0116285,13.567689999999999,46.454655170440674,1.0116295,0.11,15.807039999999999,,8.424147999999999,87,9.045592999999998,14.101408,1.0,8.480656,1740,15.01854,85.98836999999999
87,0.9885059000000002,15.807039999999999,1.0,9.334559286177189,9.380212,,0.99233466,,9.27362,8.60672,2.2174337000000004,1.0114925,13.53856,47.354805707931526,1.0114954,0.11,15.807039999999999,,8.42501,88,9.034164,17.594172,1.0,8.499325,1760,15.047676999999998,86.98852
88,0.9886363000000001,15.807039999999999,1.0,9.345694131190614,9.4333725,,0.99233466,,9.327378,8.605621000000001,2.3842232000000005,1.0113633,13.510044,48.43108820915222,1.0113652,0.11,15.807039999999999,,8.425966,89,9.022865,17.050426,1.0,8.508984,1780,15.070051999999999,87.98863
89,0.9887640999999999,15.807039999999999,1.0,9.353660763833764,9.486235,,0.99233466,,9.380832,8.6046295,2.5598788,1.0112339,13.482088000000001,49.328498363494866,1.0112379,0.11,15.807039999999999,,8.42698,90,9.011692,18.182001,1.0,8.5162525,1800,15.104501999999998,88.98877
90,0.98888886,15.807039999999999,1.0,9.389982877291354,9.538803999999999,,0.99233466,,9.43398,8.604024,2.6910849,1.0111105,13.454970999999999,50.45743274688721,1.0111125,0.11,15.807039999999999,,8.428342,91,9.000642,14.488581,1.0,8.549551,1820,15.0976095,89.988884
91,0.9890110000000001,15.807039999999999,1.0,9.361720717295764,9.591084,,0.99233466,,9.486834,8.6031475,2.849768,1.0109891,13.428010999999998,50.87681794166565,1.010991,0.11,15.807039999999999,,8.429386000000001,92,8.989713,17.279057,1.0,8.523425999999999,1840,15.1212,90.98901
92,0.9891305,15.807039999999999,1.0,9.369396168352038,9.643081,,0.99233466,,9.539392,8.602362,3.0141463,1.0108694999999999,13.401564000000002,51.92818522453308,1.0108714,0.11,15.807039999999999,,8.430480000000001,93,8.978902,18.126175,1.0,8.530058,1860,15.153394,91.989136
