,ReturnAbsMax,ReturnMean,IWLastEpisode,ReturnMax,DenMISEMeanLog,DenMISELogFirst,LQGsigma,IWMean,target_sum_log_mean,TimeElapsed,TimestepsSoFar,IWNorm1,IWFirstEpisode,ReturnLastEpisode,SqrtESSClassic,DenMISELogLast,LQGmu01,IWMin,ReturnMin,Bound,Iteration,MISE,ReturnStepMax,IWMax,IWNorm2,LQGmu1,URet
18,15.901051,10.774189999999999,5.498023,15.901051,11.261794,15.393486,0.11,1.1581199,-122.49786,40.79559326171875,380,22.004278,,8.825356,1.9809275000000002,14.301651999999999,0.022,,,11.022586,19,10.215835,0.99971086,6.6300693,11.108068,0.212,9.692914070222997
19,15.901051,10.676703,4.579161,15.901051,11.390329,15.342193,0.11,1.1318996000000001,-113.38306999999999,41.83925008773804,400,22.63799,,8.824468,2.2344708,13.791887,0.021,,,10.701317999999999,20,9.986108,0.99971086,4.7410345000000005,10.131254,0.21,9.691840150353304
20,15.901051,10.58951,,15.901051,11.206881,15.293403,0.11,1.6072434e-32,-411.21587999999997,43.30474257469177,420,2.0999999999999998e-09,,8.845649,4.582576,7.493498,0.135,,,0.34873742,21,1.4154793e-31,0.99971086,3.3615616999999998e-31,4.5825757e-10,0.877,9.713882040457225
21,15.901051,10.497394,,15.901051,10.906072,15.246882000000001,0.11,,-1579.0639999999999,44.45404577255249,440,2.2e-09,,8.562945,4.6904154,5.566001,-0.533,,,0.34071946,22,,0.99971086,,4.690416e-10,-1.0,9.402581370773966
22,16.25602,10.747769,,16.25602,9.8526,15.202430999999999,0.11,,-1516.2609,45.50242686271668,460,2.3e-09,,16.25602,4.7958317,-12.345835000000001,-0.533,,,0.34066907,23,,0.99971086,,4.7958315e-10,-1.0,17.96741920180302
23,16.703278,10.995915,12.186294,16.703278,9.952908500000001,15.159870999999999,0.11,0.50776225,-1452.7334,46.63062596321106,480,12.186294,,16.703278,1.0,13.23886,-0.554,,,10.160036,24,8.481294,0.99971086,12.186294,12.186294,-1.0,18.429801420947676
24,16.703278,11.22216,7.1510039999999995,16.703278,10.128995,15.119048999999999,0.11,0.596379,-1393.45,48.197293996810906,500,14.909474,,16.652051999999998,1.4130412,14.924194,-0.52,,,11.134866,25,9.946831,0.99971086,7.7584705000000005,10.551337,-1.0,18.36533724697523
25,16.703278,11.429697,10.839034,16.703278,10.096058,15.079828,0.11,0.7323727,-1338.8915,49.975665807724,520,19.04169,,16.618107000000002,1.5485826999999999,9.731272,-0.49,,,13.273857000000001,26,12.189805999999999,0.99971086,10.839034,12.2962055,-1.0,18.331405432096442
26,16.703278,11.6241255,22.088444,16.703278,10.202447,15.0420885,0.11,1.2579865,-1288.1864,51.43134498596192,540,33.965637,,16.679254999999998,1.4380605,13.308441,-0.462,,,22.131563,27,20.964197,0.99971086,22.088444,23.61906,-1.0,18.407253482889992
27,16.703278,11.804293,0.04423325,16.703278,10.220006,15.005720000000002,0.11,0.56305104,-1240.3594,53.046600103378296,560,15.765429500000002,,16.668812,1.094981,10.679321,-0.392,,,10.921675,28,9.38855,0.99971086,14.346808,14.397902499999999,-0.999,18.388012081313764
28,16.703278,11.970974,1.0769553e-09,16.703278,10.184305,14.970629,0.11,0.0020907836,-1204.425,54.67212080955506,580,0.06063272,,16.638037,1.2779833,9.703759,-0.86,,,1.3484274,29,0.0348402,0.99971086,0.04554037,0.047444064,-1.0,18.369498957595336
29,16.703278,12.125382,30.015970000000003,16.703278,10.246630999999999,14.936728,0.11,1.0026765,-1163.7214,56.186585426330566,600,30.080296,,16.603258,1.0021415999999999,13.035139,-0.859,,,18.322979999999998,30,16.647825,0.99971086,30.015970000000003,30.016012,-1.0,18.31664521539965
30,16.703278,12.27166,29.815292,16.703278,10.352652,14.903936999999999,0.11,1.2008518999999998,-1127.3002,57.80697441101074,620,37.226409999999994,,16.659943,1.2116972,13.821428,-0.953,,,21.378020000000003,31,19.992573,0.99971086,29.815292,30.722534000000003,-1.0,18.379083889639872
31,16.703278,12.407305000000001,10.038474,16.703278,10.420098,14.872189,0.11,1.1621542,-1091.0862,59.280110836029046,640,37.188934,,16.612331,1.6214322,12.606919,-0.929,,,20.367217999999998,32,19.331873,0.99971086,18.900925,22.935856,-1.0,18.32653660570014
32,16.703278,12.536302000000001,0.0012252261,16.703278,10.47764,14.841417000000002,0.11,0.40467617,-1054.6935,60.929229974746704,660,13.354314000000002,,16.664215,1.8257444,12.337302000000001,-0.654,,,7.658621000000001,33,6.7391366999999995,0.99971086,6.212313,7.314449000000001,-1.0,18.38204340559729
33,16.703278,12.656162,3.2264328,16.703278,10.695975,14.811564,0.11,0.7871503000000001,-1022.4401,62.75764918327332,680,26.763111,,16.611542,2.2309473,18.503826,-0.552,,,13.866470999999999,34,13.113992000000001,0.99971086,6.4979496,11.996299,-1.0,18.326484389219143
34,16.703278,12.770764,0.045022726,16.703278,10.7403965,14.782576999999998,0.11,1.2612196000000002,-995.99774,64.77338886260986,700,44.14269,,16.66723,2.1143317,12.50503,-0.909,,,21.777756,35,20.983772000000002,0.99971086,12.155685,20.877844,-1.0,18.3823182470103
35,16.703278,12.877896,,16.703278,10.840512,14.754406,0.11,0.99800503,-1475.1406,66.30501675605774,720,35.92818,,16.627522,1.0,14.218147,0.985,,,10.224606,36,8.545863,0.99971086,35.92818,35.92818,1.0,18.342573359686718
36,16.703278,12.766157000000002,,16.703278,10.193052,14.727007,0.11,0.49950084,-1439.0521,68.11233973503114,740,18.481531,,8.743536,1.0,-12.821259,0.985,,,5.955941,37,4.2771989999999995,0.99971086,18.481531,18.481531,1.0,9.58470400664254
37,16.703278,12.655074,12.663731,16.703278,10.382568,14.700338,0.11,0.66636735,-1400.6425,69.21420955657959,760,25.32196,,8.545019,1.4142135,17.976226999999998,0.985,,,6.887144,38,5.700093700000001,0.99971086,12.663731,17.90533,1.0,9.385134914605377
38,16.703278,12.549739,9.747686,16.703278,10.452436,14.674363,0.11,0.7497724,-1364.3235,70.75767421722412,780,29.241125,,8.54696,1.7320508000000001,13.519359,0.985,,,7.381007,39,6.4117846,0.99971086,9.748308999999999,16.882372,1.0,9.386715584375505
39,16.703278,12.449228999999999,8.0001335,16.703278,10.585326,14.649045999999998,0.11,0.79985744,-1329.7614,72.15623736381532,800,31.994296999999996,,8.529395,2.0,16.086164,0.985,,,7.675016,40,6.8356447,0.99971086,8.0001335,15.997148499999998,1.0,9.367586511844381
40,16.703278,12.354044,6.832495699999999,16.703278,10.716194,14.624351999999998,0.11,0.8332141,-1296.8859,73.52945590019227,820,34.161777,,8.546608,2.236068,16.209455,0.985,,,7.8715577,41,7.120801400000001,0.99971086,6.833434,15.277612,1.0,9.38411125574194
41,16.703278,12.262217999999999,6.0014763,16.703278,10.821461,14.600254999999999,0.11,0.85709035,-1265.5994,75.08402514457704,840,35.997795,,8.4973755,2.4494898,15.35474,0.985,,,8.0032215,42,7.317878,0.99971086,6.0014763,14.696038,1.0,9.333537650710463
42,16.703278,12.176129,5.3735523,16.703278,10.602496,14.576725,0.11,0.8749261999999999,-1236.0907,76.76767611503602,860,37.621826,,8.560396,2.6457515,1.5931365,0.985,,,8.107459,43,7.472954,0.99971086,5.37616,14.219713,1.0,9.401563533616564
43,16.703278,12.093555,4.888383,16.703278,10.614591,14.553735999999999,0.11,0.8888193000000001,-1207.7047,78.0805103778839,880,39.108047,,8.5429325,2.8284276000000004,11.298774,0.985,,,8.185331,44,7.591806,0.99971086,4.889828700000001,13.826781,1.0,9.384054868593424
44,16.703278,12.014544,4.4997706,16.703278,10.6060915,14.531262,0.11,0.8999383,-1180.6029,80.1040585041046,900,40.497223,,8.537974,3.0,10.3780985,0.985,,,8.246013,45,7.686432000000001,0.99971086,4.500775,13.499073999999998,1.0,9.374814844568274
45,16.703278,11.940108,4.180466,16.703278,10.594803,14.509282999999998,0.11,0.9090108,-1154.6843,81.95489501953125,920,41.8145,,8.590516000000001,3.1622777,10.218169999999999,0.985,,,8.299278999999999,46,7.7684145000000004,0.99971086,4.182476,13.222904999999999,1.0,9.436309482662956
46,16.703278,11.867953,3.9162972000000003,16.703278,10.676944,14.487778,0.11,0.9165912,-1129.7775,83.61188197135925,940,43.07979,,8.548866,3.3166246,14.574622,0.985,,,8.339596,47,7.833435499999999,0.99971086,3.9172309999999997,12.989044999999999,1.0,9.39048233941642
47,16.703278,11.797784,3.6927614,16.703278,10.723015,14.466724,0.11,0.9230222,-1105.9424,85.48549699783325,960,44.305065,,8.499830000000001,3.4641017999999995,12.9974985,0.985,,,8.369435000000001,48,7.8848243,0.99971086,3.6927967000000006,12.789769999999999,1.0,9.333862912526774
48,16.703278,11.731071,3.4999995000000004,16.703278,10.787184,14.446105,0.11,0.92852443,-1083.0615,87.2903881072998,980,45.497696000000005,,8.528855,3.6055515,13.967815,0.985,,,8.396458,49,7.9308586,0.99971086,3.50043,12.618789999999999,1.0,9.36713083874749
49,16.703278,11.667285000000001,3.3331553999999994,16.703278,10.759292,14.425901999999999,0.11,0.9332886,-1061.1865,88.92615485191345,1000,46.664429999999996,,8.541707,3.7416572999999995,9.485621,0.985,,,8.4202385,50,7.9715753,0.99971086,3.333718,12.471594,1.0,9.379809226594322
50,16.703278,11.605984,3.187354,16.703278,10.867367999999999,14.406099,0.11,0.937458,-1040.0355,90.87464904785156,1020,47.810356,,8.540914,3.8729837,16.357817,0.985,,,8.440607,51,8.007157000000001,0.99971086,3.1878436000000003,12.34458,1.0,9.383412381175358
51,16.703278,11.547115,3.0586957999999997,16.703278,11.018616,14.386682,0.11,0.9411368,-1019.6514,92.3561418056488,1040,48.939114000000004,,8.544851,4.0000005,18.813206,0.985,,,8.458471000000001,52,8.038786,0.99971086,3.0591333,12.234777000000001,1.0,9.384827436190339
52,16.703278,11.490089,2.9444517999999995,16.703278,11.071888000000001,14.367632999999998,0.11,0.9444091999999998,-1000.1299,94.18128538131714,1060,50.053688,,8.524704,4.123106,13.918069000000001,0.985,,,8.472956,53,8.065800999999999,0.99971086,2.9447240000000003,12.139802,1.0,9.366079990328231
53,16.703278,11.434645,2.8423847999999996,16.703278,11.145937,14.348941,0.11,0.947342,-981.3091400000001,95.99882125854492,1080,51.156467,,8.496108999999999,4.2426405,15.142128,0.985,,,8.484191000000001,54,8.088508000000001,0.99971086,2.8423847999999996,12.057694999999999,1.0,9.329923537566
54,16.703278,11.381314,2.7502086,16.703278,11.209311999999999,14.330592000000001,0.11,0.9499799000000001,-963.1815,97.9098825454712,1100,52.248894,,8.501425999999999,4.358899,14.699205,0.985,,,8.494326,55,8.109196,0.99971086,2.7502584,11.986717,1.0,9.336618877302008
55,16.703278,11.329680999999999,2.6669388,16.703278,11.281509,14.312573,0.11,0.9523678,-945.6908599999999,99.64081621170044,1120,53.332595999999995,,8.489903,4.472136,15.316297,0.985,,,8.502754,56,8.127376,0.99971086,2.6669388,11.92553,1.0,9.324225003115602
56,16.703278,11.281414999999999,2.5906038,16.703278,11.372259,14.294873,0.11,0.95452785,-928.7933300000001,101.45586657524107,1140,54.40809,,8.578444500000002,4.582575299999999,16.515060000000002,0.985,,,8.514169,57,8.147836999999999,0.99971086,2.5911622000000003,11.872819,1.0,9.421009687921641
57,16.703278,11.234266,2.5216258,16.703278,11.423374,14.277482000000001,0.11,0.9565039000000001,-912.5155,103.01522898674013,1160,55.477226,,8.5468445,4.690416,14.394832000000001,0.985,,,8.523085,58,8.165175,0.99971086,2.5219746,11.827785,1.0,9.388208931962184
58,16.703278,11.188891,2.4581904,16.703278,11.519423,14.260387,0.11,0.9583144,-896.7433,105.40441966056824,1180,56.54055,,8.557134,4.7958317,17.14535,0.985,,,8.531533999999999,59,8.181492,0.99971086,2.4585538,11.789519,1.0,9.397404396967199
59,16.703278,11.144741,2.3999577000000003,16.703278,11.592118,14.243580999999999,0.11,0.9599818999999999,-881.5174,107.5075113773346,1200,57.598915000000005,,8.539889,4.89898,15.933894,0.985,,,8.538499,60,8.1958275,0.99971086,2.400207,11.757328,1.0,9.37703084448774
60,16.703278,11.102215,2.3460332999999998,16.703278,11.563830000000001,14.227051000000001,0.11,0.96151984,-866.8897,108.90305995941162,1220,58.65271,,8.550642,5.0000005,9.917091000000001,0.985,,,8.545213,61,8.209464,0.99971086,2.3463466,11.730541,1.0,9.390521301309187
61,16.703278,11.061067,2.2961767,16.703278,11.549228,14.210791,0.11,0.96294373,-852.7215,110.29406070709229,1240,59.70251,,8.550971,5.0990195,10.706847999999999,0.985,,,8.55133,62,8.222101,0.99971086,2.2964787,11.708625999999999,1.0,9.392933666387963
62,16.703278,11.020269,2.2501717,16.703278,11.646806,14.19479,0.11,0.96427053,-838.8917,112.21173930168152,1260,60.74904300000001,,8.490867,5.196152,17.743156,0.985,,,8.554803999999999,63,8.2317295,0.99971086,2.2501717,11.691158999999999,1.0,9.325830949569248
63,16.703278,10.980545,2.207102,16.703278,11.6887665,14.179042,0.11,0.96550626,-825.5471,114.53534555435179,1280,61.7924,,8.4779415,5.291503,14.376926000000001,0.985,,,8.557503,64,8.240250999999999,0.99971086,2.207102,11.677666,1.0,9.312396454947985
64,16.703278,10.943354,2.1665254000000003,16.703278,11.6310625,14.163538,0.11,0.96665424,-812.7117,116.34524488449095,1300,62.832527,,8.563143,5.385164700000001,7.9810314,0.985,,,8.562733,65,8.2509985,0.99971086,2.1668622,11.667707,1.0,9.401882881150154
65,16.703278,10.907537,2.1288376,16.703278,11.628987,14.148271,0.11,0.9677273000000001,-800.2117,118.39650678634644,1320,63.870003000000004,,8.5793915,5.477226,11.535624,0.985,,,8.568064,66,8.261569,0.99971086,2.1292174,11.661014,1.0,9.422033055016806
66,16.703278,10.871771,2.0938171999999997,16.703278,11.7072525,14.133232000000001,0.11,0.96873724,-788.0047,120.75903081893921,1340,64.905396,,8.5112095,5.567764,16.912792,0.985,,,8.570894000000001,67,8.269383,0.99971086,2.0939271,11.657354,1.0,9.347591350839783
67,16.703278,10.836631,2.0607738,16.703278,11.7718115,14.118417,0.11,0.9696875,-776.16846,122.71665000915527,1360,65.93875,,8.482249000000001,5.6568537,16.135992,0.985,,,8.57262,68,8.275858,0.99971086,2.0607758,11.656436,1.0,9.31401508154816
68,16.703278,10.803397,2.0293703,16.703278,11.8376045,14.103819,0.11,0.97057873,-764.6724,124.84475231170654,1380,66.96993,,8.543502,5.7445626,16.348974,0.985,,,8.575958,69,8.283727,0.99971086,2.0295734,11.657968499999999,1.0,9.382459837362012
69,16.703278,10.770338,2.0001268,16.703278,11.89534,14.089429999999998,0.11,0.9714216,-753.5113,126.89994502067566,1400,67.99951,,8.489258,5.8309517,15.915242999999998,0.985,,,8.577519,70,8.289617999999999,0.99971086,2.0001554,11.66182,1.0,9.322872533715078
70,16.703278,10.7390375,1.9721586,16.703278,11.858848,14.075245,0.11,0.9722146,-742.7574,128.97102522850037,1420,69.02724,,8.54802,5.91608,9.33953,0.985,,,8.580548,71,8.296789,0.99971086,1.9723711,11.667732,1.0,9.386227418682306
71,16.703278,10.708625,1.9458947,16.703278,11.935117,14.061257999999999,0.11,0.972965,-732.1906,131.5289797782898,1440,70.05348000000001,,8.549341,5.9999995,17.384375,0.985,,,8.583402,72,8.303611,0.99971086,1.9460877,11.675581,1.0,9.388498491383864
72,16.703278,10.678954,1.9210174,16.703278,11.968721,14.047464999999999,0.11,0.97367626,-721.9541,134.5143404006958,1460,71.07836999999999,,8.542653999999999,6.0827622,14.421351999999999,0.985,,,8.585883,73,8.309899,0.99971086,1.9211895,11.685212,1.0,9.380860199001544
73,16.703278,10.649307,1.8975471000000002,16.703278,12.012867,14.03386,0.11,0.97435296,-711.98303,136.43021249771118,1480,72.10212,,8.484997,6.164414,15.267522,0.985,,,8.586732000000001,74,8.314404,0.99971086,1.8975669999999998,11.696508,1.0,9.321391145417808
74,16.703278,10.620650999999999,1.8750752,16.703278,12.086253,14.020437,0.11,0.9749953000000001,-702.2475,139.051344871521,1500,73.12465,,8.500132,6.2449985,17.54811,0.985,,,8.58787,75,8.319056,0.99971086,1.8751271,11.709314,1.0,9.336416197452387
75,16.703278,10.593076,1.853663,16.703278,12.084985000000001,14.007192000000002,0.11,0.9756053,-692.8412,141.61494922637942,1520,74.146,,8.524883,6.324555999999999,12.020223,0.985,,,8.58951,76,8.324078,0.99971086,1.8537815,11.723512,1.0,9.36334710512686
76,16.703278,10.566165,1.8333553,16.703278,12.181519999999999,13.99412,0.11,0.9761864,-683.5815,144.09222030639646,1540,75.16635,,8.521085000000001,6.403124,19.547766,0.985,,,8.590947,77,8.328772,0.99971086,1.8334514,11.739013,1.0,9.361543894868095
77,16.703278,10.540024,1.813948,16.703278,12.177526,13.981216,0.11,0.97674024,-674.6574,147.54669857025146,1560,76.18574,,8.527047999999999,6.48074,11.89883,0.985,,,8.592419,78,8.333383,0.99971086,1.8140673999999999,11.755714999999999,1.0,9.366875711909666
78,16.703278,10.514479,1.795467,16.703278,12.180419,13.968476999999998,0.11,0.9772690999999999,-665.9526400000001,150.05550050735476,1580,77.20425999999999,,8.521949000000001,6.557439,12.434126,0.985,,,8.593676,79,8.337669,0.99971086,1.7955647000000001,11.773539,1.0,9.358767467812973
79,16.703278,10.489512,1.7778082,16.703278,12.227808,13.955898000000001,0.11,0.9777747999999999,-657.421,152.65490126609802,1600,78.221985,,8.5172205,6.633249799999999,15.998845000000001,0.985,,,8.594746,80,8.341664999999999,0.99971086,1.7778845,11.792408,1.0,9.35267204570478
80,16.703278,10.465538,1.7608352999999999,16.703278,12.319417,13.943476,0.11,0.97825754,-649.0549,155.31400585174558,1620,79.23886,,8.547608,6.7082043,19.67504,0.985,,,8.596391,81,8.346138999999999,0.99971086,1.760973,11.812231,1.0,9.388533853821064
81,16.703278,10.441683,1.7447213,16.703278,12.376941,13.931206,0.11,0.9787208000000001,-640.9247,157.8586006164551,1640,80.255104,,8.509411,6.78233,17.062347,0.985,,,8.597134,82,8.349617,0.99971086,1.7447813,11.83297,1.0,9.346866026959963
82,16.703278,10.418597,1.7291753,16.703278,12.406680999999999,13.919085,0.11,0.97916424,-633.01697,161.57534813880918,1660,81.27063000000001,,8.52554,6.8556547000000005,14.870891,0.985,,,8.598153,83,8.353283,0.99971086,1.7292627,11.85454,1.0,9.362334918804127
83,16.703278,10.396144,1.7142811000000002,16.703278,12.478482000000001,13.907108,0.11,0.97958946,-625.2547599999999,164.89379167556763,1680,82.285515,,8.532536,6.928203,18.462875,0.985,,,8.599247,84,8.356941,0.99971086,1.7143793,11.876891,1.0,9.373217707193456
84,16.703278,10.373878999999999,1.7000486000000001,16.703278,12.530650999999999,13.895273999999999,0.11,0.97999823,-617.69336,169.108393907547,1700,83.29985,,8.503725,7.0,16.93733,0.985,,,8.599703,85,8.359882,0.99971086,1.7000906000000002,11.899979,1.0,9.33873266962569
85,16.703278,10.3520155,1.6863426,16.703278,12.585772,13.883576999999999,0.11,0.9803914,-610.3037,173.40798211097717,1720,84.31366,,8.493508,7.0710690000000005,17.294729999999998,0.985,,,8.59992,86,8.362511,0.99971086,1.6863651000000002,11.923751,1.0,9.328050442484995
86,16.703278,10.330803999999999,1.6731156000000003,16.703278,12.610528,13.872017000000001,0.11,0.98076874,-603.1131,176.42601609230042,1740,85.32688,,8.506594,7.1414285,14.762979999999999,0.985,,,8.600355,87,8.365283999999999,0.99971086,1.6731651,11.9481535,1.0,9.342062479059637
87,16.703278,10.310501,1.6603564999999998,16.703278,12.693223,13.860588,0.11,0.9811315,-596.0275,178.57466793060303,1760,86.33957,,8.544209,7.211102,19.910526,0.985,,,8.601459,88,8.368659,0.99971086,1.6604611,11.973145,1.0,9.383614053191893
88,16.703278,10.290184,1.6481962,16.703278,12.745221,13.849289,0.11,0.98148155,-589.13007,181.7704119682312,1780,87.35186,,8.502321,7.280110400000001,17.343466,0.985,,,8.601732,89,8.371139999999999,0.99971086,1.6482308,11.9987,1.0,9.338393543343157
89,16.703278,10.270588,1.6363714,16.703278,12.797713,13.838116000000001,0.11,0.98181814,-582.3844,186.25752663612369,1800,88.36363,,8.526437,7.348469000000001,17.49136,0.985,,,8.60241,90,8.373961999999999,0.99971086,1.6364431000000002,12.024768,1.0,9.364693088189052
90,16.703278,10.2516575,1.6249692,16.703278,12.840458,13.827065,0.11,0.9821424999999999,-575.79565,189.69979882240293,1820,89.37496999999999,,8.547937,7.416198700000001,16.708904,0.985,,,8.603427,91,8.377066000000001,0.99971086,1.6250777,12.051317999999998,1.0,9.389451909921776
91,16.703278,10.233088,1.6140159,16.703278,12.899106,13.816135999999998,0.11,0.98245573,-569.3334,193.22744178771973,1840,90.385925,,8.543307,7.483314999999999,18.257261,0.985,,,8.604314,92,8.379982,0.99971086,1.6141113999999999,12.078327,1.0,9.382782840434556
92,16.703278,10.215078,1.6034055,16.703278,12.968967,13.8053255,0.11,0.98275775,-562.9976,196.66276955604556,1860,91.39647,,8.558261,7.549834700000001,19.416853,0.985,,,8.605406,93,8.383051,0.99971086,1.6035217,12.105758,1.0,9.400747725317618
93,16.703278,10.196971000000001,1.5932447,16.703278,13.00097,13.794629999999998,0.11,0.9830502000000001,-556.8331,199.01857471466062,1880,92.40671999999999,,8.512880000000001,7.615773,15.997437,0.985,,,8.605684,94,8.385255,0.99971086,1.5932933,12.133597,1.0,9.350817821470956
94,16.703278,10.178858,1.583408,16.703278,13.010223,13.784048,0.11,0.9833334,-550.82056,203.69993233680725,1900,93.41667,,8.476192,7.681145699999999,13.899949,0.985,,,8.6053295,95,8.386776,0.99971086,1.583408,12.161814999999999,1.0,9.310123791594226
95,16.703278,10.161679,1.5737729999999999,16.703278,13.075833,13.773577,0.11,0.98360664,-544.8768,207.4423213005066,1920,94.42624,,8.529775,7.7459664,19.328442000000003,0.985,,,8.605845,96,8.389121000000001,0.99971086,1.5738436000000002,12.190375,1.0,9.368033199375569
96,16.703278,10.144763000000001,1.5645189,16.703278,13.05903,13.763214000000001,0.11,0.98387116,-539.13666,212.9458341598511,1940,95.4355,,8.520796,7.8102503,11.465084,0.985,,,8.606186,97,8.391245,0.99971086,1.5645876,12.219263,1.0,9.362796600902547
