,IWFirstEpisode,ReturnStepMax,ReturnLastEpisode,IWNorm2,SqrtESSClassic,Bound,IWMax,LQGmu1,target_sum_log_mean,Iteration,MISE,TimeElapsed,ReturnMax,IWNorm1,LQGsigma,DenMISEMeanLog,ReturnMin,ReturnMean,DenMISELogLast,DenMISELogFirst,URet,LQGmu01,ReturnAbsMax,TimestepsSoFar,IWLastEpisode,IWMean,IWMin
0,1.1758598999999998,0.99233466,15.807039999999999,1.1758598999999998,1.0,50.200943,1.1758598999999998,-0.094,13.673501000000002,1,18.586864000000002,0.14949321746826172,15.807039999999999,1.1758598999999998,0.11,13.511501,,15.807039999999999,13.511501,13.511501,17.497854397219367,-0.009,15.807039999999999,20,1.1758598999999998,1.1758598999999998,
1,1.0839732,0.99233466,15.405872,2.1286478,1.3698609,45.75713,1.8319781000000002,-0.092,16.906706,2,22.678814000000003,4.72150468826294,15.807039999999999,2.9159512999999997,0.11,16.563692,,15.606457,19.531605,13.595778,17.065959785496393,-0.009,15.807039999999999,40,1.8319781000000002,1.4579756000000001,
2,1.0349225,0.99233466,15.203698999999999,2.457274,1.6649879,40.059093,1.9131156000000002,-0.09,16.11767,3,21.07152,5.16305685043335,15.807039999999999,4.0913315,0.11,15.845347,,15.472203,14.136282000000001,13.623384,16.84047170517265,-0.009,15.807039999999999,60,1.1432934,1.3637772,
3,0.94507146,0.99233466,15.724016,2.8446462,1.8452708999999998,37.468887,2.259707,-0.087,16.176804999999998,4,20.3364,5.42828631401062,15.807039999999999,5.2491426,0.11,15.976493,,15.535156,16.120432,13.632076999999999,17.41745838950005,-0.009,15.807039999999999,80,0.9843331,1.3122856999999999,
4,0.78010684,0.99233466,15.029244,3.4662241999999996,1.9808086,37.061603999999996,2.6124065,-0.082,14.94599,5,21.101414000000002,5.772799253463745,15.807039999999999,6.865926700000001,0.11,14.753572,,15.433975,9.6394415,13.621031,16.623941279790508,-0.008,15.807039999999999,100,1.7679327,1.3731854,
5,0.6388943,0.99233466,14.301628,4.5483623,2.0602063999999998,38.766094,3.2304602000000004,-0.079,15.541341000000001,6,23.420992000000002,6.207398653030396,15.807039999999999,9.370565,0.11,15.310042999999999,,15.245251000000001,17.821005,13.583693499999999,15.896716243392158,-0.008,15.807039999999999,120,3.2304602000000004,1.5617609,
6,0.6201129,0.99233466,15.229973999999999,4.120166,2.3386102,34.244803999999995,2.6063842999999998,-0.078,15.124001000000002,7,20.726484,6.573760032653809,15.807039999999999,9.635462,0.11,14.952714000000002,,15.243068,12.396564999999999,13.530729000000001,16.86258517350143,-0.008,15.807039999999999,140,1.4575704,1.3764945,
7,0.00041772635,0.99233466,15.343197,0.07447819,1.414166,22.554205,0.06923809,-0.042,8.910677,8,0.19892274,7.0742454528808585,15.807039999999999,0.10532451400000001,0.11,15.00811,,15.255583999999999,15.099901000000001,13.482079,16.99099162106566,-0.004,15.807039999999999,160,0.0010987706,0.013165564,
8,0.0010976499000000001,0.99233466,13.786836,9.393226,1.0243852,45.634377,9.391941000000001,-0.044,9.5905695,9,14.772862,7.640487670898437,15.807039999999999,9.622281,0.11,13.920921,,15.09239,6.1525517,13.364347,15.22691658068795,-0.004,15.807039999999999,180,9.391941000000001,1.0691423,
9,0.0008470236,0.99233466,14.401507999999998,5.066438,1.0464996,37.54672,5.064538,-0.043,9.744508999999999,10,7.3373612999999995,8.153388738632202,15.807039999999999,5.3020252999999995,0.11,14.210234,,15.023302,17.02216,13.259109500000001,15.99467528105056,-0.004,15.807039999999999,200,0.04760257,0.5302024999999999,
10,0.0056555634,0.99233466,14.143684,5.4700627,1.5875549999999998,31.04697,4.409800499999999,-0.049,12.165277,11,11.133277,8.696933031082152,15.807039999999999,8.684026,0.11,14.652534,,14.943337,19.595219,13.163882999999998,15.6882692521978,-0.005,15.807039999999999,220,4.409800499999999,0.7894569,
