,IWNorm2,URet,Bound,LQGmu01,Iteration,ReturnStepMax,ReturnLastEpisode,MISE,IWMin,IWLastEpisode,ReturnMean,DenMISELogFirst,ReturnAbsMax,IWMax,DenMISEMeanLog,IWNorm1,LQGsigma,SqrtESSClassic,LQGmu1,DenMISELogLast,IWMean,TimeElapsed,TimestepsSoFar,target_sum_log_mean,IWFirstEpisode,ReturnMin,ReturnMax
12,3.5930092000000005,9.360806005529788,17.35045,1.0,13,0.99233466,8.524119,7.8184457,,1.0833324,9.095135,10.946552,15.807039999999999,1.0833335,12.967692,11.916664,0.11,3.3166248999999994,1.0,19.234545,0.91666645,5.87136697769165,260,-74.18526,,,15.807039999999999
13,3.7305714999999995,9.301084130393486,16.994792999999998,1.0,14,0.99233466,8.470346000000001,7.8685946,,1.0769233,9.050507000000001,10.872444,15.807039999999999,1.0769233,13.207106,12.923079,0.11,3.4641016000000002,1.0,16.402418,0.92307705,6.0255370140075675,280,-67.70942,,,15.807039999999999
14,3.8630898,9.356480528754362,16.68358,1.0,15,0.99233466,8.524075999999999,7.915412,,1.0714288,9.015411,10.803452,15.807039999999999,1.0714288,12.753071,13.928567999999999,0.11,3.6055512000000003,1.0,6.4731793,0.92857116,6.129986524581909,300,-62.759319999999995,,,15.807039999999999
15,3.9911022000000003,9.37736215181045,16.406319,1.0,16,0.99233466,8.540718,7.957103,,1.0666671,8.985743,10.738913,15.807039999999999,1.0666671,12.98348,14.933338000000001,0.11,3.7416577000000006,1.0,16.510809,0.93333364,6.238886594772339,320,-57.8009,,,15.807039999999999
16,4.1150459999999995,9.376705631716883,16.156174,1.0,17,0.99233466,8.538686,7.993453,,1.0625004999999998,8.959446,10.6782875,15.807039999999999,1.0625004999999998,13.140497,15.937505999999999,0.11,3.8729837,1.0,15.719211999999999,0.93750036,6.372336387634277,340,-53.472626,,,15.807039999999999
17,4.235294000000001,9.384558070745626,15.929275500000001,1.0,18,0.99233466,8.542669,8.025757,,1.0588226,8.936291,10.62113,15.807039999999999,1.0588245,13.391994,16.941177,0.11,4.0000005,1.0,17.729765,0.94117653,6.5120909214019775,360,-49.51376,,,15.807039999999999
18,4.352168,9.364743809008043,15.721260000000001,1.0,19,0.99233466,8.529069999999999,8.05372,,1.0555558999999999,8.914859,10.567062,15.807039999999999,1.0555558999999999,13.422364000000002,17.94445,0.11,4.123106,1.0,14.027704,0.9444448000000001,6.615511894226074,380,-46.166626,,,15.807039999999999
19,4.465936699999999,9.381070278028718,15.530930999999999,1.0,20,0.99233466,8.542089,8.079421,,1.0526307,8.89622,10.515769,15.807039999999999,1.0526327,13.549895999999999,18.947364999999998,0.11,4.242641000000001,1.0,16.028444,0.94736826,6.763221502304077,400,-43.05431,,,15.807039999999999
20,4.5768433,9.348091654525565,15.353712,1.0,21,0.99233466,8.509901,8.1009445,,1.0499998,8.877824,10.466978999999998,15.807039999999999,1.0500003,13.728735,19.949997,0.11,4.3588986,1.0,17.358027,0.94999987,6.942523002624513,420,-40.175205,,,15.807039999999999
21,4.685096,9.375719891836804,15.190885,1.0,22,0.99233466,8.538034,8.121761,,1.0476192,8.862378999999999,10.420459,15.807039999999999,1.0476192,13.796992999999999,20.952385,0.11,4.472136,1.0,15.280323000000001,0.95238113,7.06313943862915,440,-37.652386,,,15.807039999999999
22,4.790875,9.382886654201428,15.039748999999999,1.0,23,0.99233466,8.544834,8.140991,,1.0454545,8.848573,10.376007000000001,15.807039999999999,1.0454555,13.819376,21.954546,0.11,4.582575299999999,1.0,14.359319000000001,0.9545455,7.210063457489014,460,-35.389072,,,15.807039999999999
23,4.894346700000001,9.34760561356085,14.89729,1.0,24,0.99233466,8.512551,8.1571455,,1.0434793,8.834572,10.333447,15.807039999999999,1.0434793,14.048617000000002,22.956522,0.11,4.690416,1.0,19.366575,0.95652175,7.34188985824585,480,-33.105816,,,15.807039999999999
24,4.995658000000001,9.320376335336157,14.763010000000001,1.0,25,0.99233466,8.490112,8.17102,,1.0416667,8.820793,10.292625,15.807039999999999,1.0416676999999999,14.026812,23.958336,0.11,4.795832,1.0,13.546857999999999,0.95833343,7.473829746246338,500,-31.238075,,,15.807039999999999
25,5.094939,9.380775458959569,14.638943,1.0,26,0.99233466,8.539197,8.185746,,1.0400001,8.809963,10.253405,15.807039999999999,1.0400001,14.241135,24.960003,0.11,4.8989797,1.0,19.640852,0.9600001,7.599915504455566,520,-29.279684000000003,,,15.807039999999999
26,5.192309,9.365661980522473,14.521598999999998,1.0,27,0.99233466,8.524643,8.198783,,1.0384619000000002,8.799396,10.215665,15.807039999999999,1.0384619000000002,14.308672,25.961544,0.11,5.0,1.0,16.10458,0.9615386999999999,7.847417116165161,540,-27.59739,,,15.807039999999999
27,5.287871400000001,9.323470184373562,14.409489,1.0,28,0.99233466,8.487088,8.209457,,1.0370368,8.788241000000001,10.1792965,15.807039999999999,1.0370378,14.339875,26.96296,0.11,5.0990195,1.0,15.220777499999999,0.9629628,8.191803693771362,560,-26.06687,,,15.807039999999999
28,5.38173,9.31608755556689,14.303366,1.0,29,0.99233466,8.483118,8.219233000000001,,1.0357144,8.7777195,10.144205,15.807039999999999,1.0357144,14.154487,27.964289,0.11,5.196152,1.0,9.000592999999999,0.9642858,8.620173215866089,580,-24.85644,,,15.807039999999999
29,5.473967,9.373132889874997,14.204525,1.0,30,0.99233466,8.532307000000001,8.230025,,1.0344824000000001,8.76954,10.110304,15.807039999999999,1.0344834,14.230463,28.965511,0.11,5.2915025,1.0,16.469463,0.96551704,9.048528671264648,600,-23.47778,,,15.807039999999999
30,5.564669599999999,9.30904521639176,14.108822,1.0,31,0.99233466,8.476275999999999,8.2382345,,1.0333332,8.760079,10.077514,15.807039999999999,1.0333347,13.951215,29.966663,0.11,5.385164700000001,1.0,5.608235,0.9666665999999999,9.53152322769165,620,-22.538462,,,15.807039999999999
31,5.65391,9.403708882854401,14.020695000000002,1.0,32,0.99233466,8.565071000000001,8.248778999999999,,1.0322591,8.753985,10.045766,15.807039999999999,1.0322591,14.060070999999999,30.967740000000003,0.11,5.4772253,1.0,17.467922,0.96774185,10.115961313247679,640,-21.28727,,,15.807039999999999
32,5.7417555,9.319472940863065,13.934351000000001,1.0,33,0.99233466,8.48932,8.256294,,1.0312496,8.745965,10.014994,15.807039999999999,1.0312506,13.930067999999999,31.968742,0.11,5.5677642999999994,1.0,9.802175,0.96874976,10.523640632629396,660,-20.344234,,,15.807039999999999
33,5.8282742999999995,9.356596991702737,13.852904999999998,1.0,34,0.99233466,8.519513,8.264274,,1.030304,8.739305,9.985141,15.807039999999999,1.030304,14.041070999999999,32.9697,0.11,5.656854599999999,1.0,17.735428,0.96969706,10.82049322128296,680,-19.223368,,,15.807039999999999
34,5.913521299999999,9.341300393167133,13.774616,1.0,35,0.99233466,8.503587,8.271312,,1.0294121999999999,8.732569999999999,9.956153,15.807039999999999,1.0294121999999999,14.043026000000001,33.970596,0.11,5.744562999999999,1.0,14.139793,0.97058845,11.209842205047607,700,-18.269306,,,15.807039999999999
35,5.9975510000000005,9.386840195184648,13.700922,1.0,36,0.99233466,8.545694000000001,8.279152,,1.0285711,8.72738,9.927982,15.807039999999999,1.0285720999999999,14.029879000000001,34.97143,0.11,5.830952,1.0,13.599097,0.97142863,11.631815433502195,720,-17.383291,,,15.807039999999999
36,6.0804160000000005,9.296898599416485,13.62801,1.0,37,0.99233466,8.462833,8.284253999999999,,1.0277779,8.72023,9.900583000000001,15.807039999999999,1.0277779,13.867466,35.972225,0.11,5.9160794999999995,1.0,8.049182,0.9722223,12.192073106765747,740,-16.695185000000002,,,15.807039999999999
37,6.162163,9.397553280039904,13.560611999999999,1.0,38,0.99233466,8.555984500000001,8.291598,,1.0270274,8.715907000000001,9.873916,15.807039999999999,1.0270274,13.862282,36.972977,0.11,6.0,1.0,13.698181,0.97297305,12.764225721359253,760,-15.894657999999998,,,15.807039999999999
38,6.2428360000000005,9.389780464187712,13.495714000000001,1.0,39,0.99233466,8.549733,8.29839,,1.0263145,8.711646,9.8479395,15.807039999999999,1.0263165,13.920454000000001,37.973686,0.11,6.0827622,1.0,16.157989999999998,0.97368425,13.156028509140015,780,-15.072129,,,15.807039999999999
39,6.3224764,9.40263232620272,13.433628,1.0,40,0.99233466,8.561886,8.305147,,1.0256413,8.707902,9.822622,15.807039999999999,1.0256413,13.981914999999999,38.97436,0.11,6.164414,1.0,16.405262,0.97435904,13.632987022399902,800,-14.284560999999998,,,15.807039999999999
40,6.4011226,9.302032869204423,13.371556,1.0,41,0.99233466,8.469389,8.309252,,1.025,8.702085,9.797930000000001,15.807039999999999,1.0250009,13.976633999999999,39.975,0.11,6.244998000000001,1.0,13.790989000000001,0.97499996,14.172715187072756,820,-13.59919,,,15.807039999999999
41,6.4788120000000005,9.382904138090698,13.313507000000001,1.0,42,0.99233466,8.540152,8.314883,,1.0243901,8.698229,9.773831,15.807039999999999,1.024391,13.866063,40.975609999999996,0.11,6.324555999999999,1.0,9.357688000000001,0.9756097,14.638204336166382,840,-13.052024000000001,,,15.807039999999999
42,6.555581599999999,9.354299643133466,13.256951999999998,1.0,43,0.99233466,8.515492,8.319662,,1.0238091,8.693978999999999,9.750301,15.807039999999999,1.02381,13.867811999999999,41.9762,0.11,6.403124,1.0,13.965587,0.9761907,15.115517377853394,860,-12.423160000000001,,,15.807039999999999
43,6.631455,9.375690697683655,13.202895999999999,1.0,44,0.99233466,8.538002,8.324738,,1.0232556000000002,8.690434,9.727312,15.807039999999999,1.0232565,13.881479,42.976738,0.11,6.4807405,1.0,14.493016,0.97674406,15.635467290878296,880,-11.810906,,,15.807039999999999
44,6.7064699999999995,9.38984497337242,13.150981,1.0,45,0.99233466,8.550980000000001,8.329879,,1.0227268,8.687335000000001,9.704839,15.807039999999999,1.0227287,13.881345000000001,43.977264,0.11,6.5574384000000006,1.0,13.898646,0.97727257,16.161328077316284,900,-11.239083,,,15.807039999999999
45,6.780654400000001,9.409329969481332,13.10117,1.0,46,0.99233466,8.56782,8.335167,,1.0222216999999998,8.684737,9.68286,15.807039999999999,1.0222235999999998,14.020304999999999,44.977776,0.11,6.633249799999999,1.0,20.296229999999998,0.9777777,16.615026950836178,920,-10.553054,,,15.807039999999999
46,6.8540344,9.34769104568057,13.051756,1.0,47,0.99233466,8.511736,8.339006,,1.0217392,8.681056,9.661354,15.807039999999999,1.0217402,14.025092,45.97826,0.11,6.708203999999999,1.0,14.267467499999999,0.9782609,16.904072761535645,940,-10.024500999999999,,,15.807039999999999
47,6.926634299999999,9.339450443722802,13.003739,1.0,48,0.99233466,8.503142,8.342497999999999,,1.0212765,8.67735,9.640301,15.807039999999999,1.0212774,14.063165,46.97872,0.11,6.7823305,1.0,15.874376000000002,0.97872335,17.236682653427124,960,-9.484503,,,15.807039999999999
48,6.9984803,9.41429933385783,12.958625999999999,1.0,49,0.99233466,8.570041999999999,8.347239,,1.0208324,8.675158999999999,9.619681,15.807039999999999,1.0208344,14.156811,47.979168,0.11,6.8556550000000005,1.0,18.673060999999997,0.9791667,17.788234233856198,980,-8.909436999999999,,,15.807039999999999
49,7.069594400000001,9.356211584451136,12.913780000000001,1.0,50,0.99233466,8.515929,8.35068,,1.020408,8.671975,9.599478999999999,15.807039999999999,1.0204091,14.216879999999998,48.979584,0.11,6.9282026,1.0,17.181116,0.97959167,18.525195121765137,1000,-8.387221,,,15.807039999999999
50,7.14,9.385754874010336,12.870838000000001,1.0,51,0.99233466,8.543688000000001,8.354541000000001,,1.0199995000000002,8.66946,9.579676,15.807039999999999,1.0200014000000002,14.3114805,49.979996,0.11,6.9999994999999995,1.0,19.061922,0.9799999,19.26613998413086,1020,-7.848616000000001,,,15.807039999999999
51,7.209715400000001,9.353142193709877,12.828608000000001,1.0,52,0.99233466,8.515779,8.357702,,1.0196085,8.666505,9.560258000000001,15.807039999999999,1.0196085,14.375727,50.98039,0.11,7.0710683,1.0,17.672237,0.9803921,19.75296902656555,1040,-7.357457000000001,,,15.807039999999999
52,7.278764,9.397103616511508,12.788385,1.0,53,0.99233466,8.556675,8.361528999999999,,1.0192313,8.664433,9.541209,15.807039999999999,1.0192313,14.437628,51.980774,0.11,7.141429,1.0,17.676119,0.98076934,20.015544176101685,1060,-6.884765600000001,,,15.807039999999999
53,7.347161,9.340043875000587,12.74827,1.0,54,0.99233466,8.502367,8.364186,,1.0188679,8.661431,9.522517,15.807039999999999,1.0188688,14.441779,52.98113299999999,0.11,7.211103,1.0,14.681004000000001,0.9811321,20.28472137451172,1080,-6.4850535,,,15.807039999999999
54,7.4149265,9.424049457526603,12.710741,1.0,55,0.99233466,8.5815735,8.368212,,1.0185181,8.659979,9.5041685,15.807039999999999,1.01852,14.494457,53.981472,0.11,7.2801089999999995,1.0,17.357935,0.9814813,20.533061027526852,1100,-6.0512122999999995,,,15.807039999999999
55,7.482078,9.308995940800846,12.672328,1.0,56,0.99233466,8.47728,8.370196,,1.018182,8.656716000000001,9.48615,15.807039999999999,1.018182,14.452072,54.98181999999999,0.11,7.3484693,1.0,12.139434,0.9818181999999999,21.2961699962616,1120,-5.7260575,,,15.807039999999999
56,7.5486317,9.349899504317376,12.635574,1.0,57,0.99233466,8.512217999999999,8.372732000000001,,1.0178578,8.6541815,9.468451,15.807039999999999,1.0178578,14.529976000000001,55.98214300000001,0.11,7.416197299999999,1.0,18.910719,0.98214287,22.330416679382324,1140,-5.293522,,,15.807039999999999
57,7.6146006999999996,9.331260858837402,12.599497999999999,1.0,58,0.99233466,8.495722,8.374888,,1.0175433,8.651449000000001,9.451058,15.807039999999999,1.0175452,14.497557,56.98245,0.11,7.483314,1.0,12.667529,0.982456,22.87681484222412,1160,-4.983548000000001,,,15.807039999999999
58,7.6800046,9.338051412462363,12.5644655,1.0,59,0.99233466,8.501843,8.377078,,1.0172416,8.648914,9.433964,15.807039999999999,1.0172425999999999,14.411874,57.982758,0.11,7.549834,1.0,9.459738,0.9827585999999999,23.45536994934082,1180,-4.7384577000000005,,,15.807039999999999
59,7.7448545,9.3692431481624,12.530802,1.0,60,0.99233466,8.52993,8.379669999999999,,1.0169496999999998,8.646931,9.417157000000001,15.807039999999999,1.0169496999999998,14.435342000000002,58.98305500000001,0.11,7.615773,1.0,15.837198,0.98305094,24.112078428268433,1200,-4.39525,,,15.807039999999999
60,7.809164,9.415595207956292,12.498682,1.0,61,0.99233466,8.572375,8.38288,,1.0166664,8.645708,9.400627,15.807039999999999,1.0166684000000001,14.51564,59.98333,0.11,7.681146000000001,1.0,19.350538,0.9833333000000001,25.06521368026733,1220,-4.005704,,,15.807039999999999
61,7.872948599999999,9.400091639252539,12.467128,1.0,62,0.99233466,8.559016999999999,8.385767999999999,,1.0163931000000002,8.644311,9.384367,15.807039999999999,1.0163950000000002,14.606144,60.98360400000001,0.11,7.7459674,1.0,20.143555,0.9836065,25.94765281677246,1240,-3.6159372000000003,,,15.807039999999999
62,7.936222,9.369669113815856,12.435833,1.0,63,0.99233466,8.528138,8.388065,,1.0161295,8.642466,9.368366,15.807039999999999,1.0161295,14.601015,61.983880000000006,0.11,7.8102503,1.0,14.299414,0.9838710999999999,26.779800176620483,1260,-3.3313123999999994,,,15.807039999999999
63,7.998993400000001,9.323512561027526,12.404694000000001,1.0,64,0.99233466,8.491222,8.389702,,1.0158737,8.640102,9.352618,15.807039999999999,1.0158737,14.615085999999998,62.984142000000006,0.11,7.8740087,1.0,15.517648999999999,0.9841271999999999,27.67557406425476,1280,-3.0365515,,,15.807039999999999
64,8.061274000000001,9.363060386034242,12.374799000000001,1.0,65,0.99233466,8.523937,8.391799,,1.0156246,8.638316,9.337114,15.807039999999999,1.0156257,14.583518,63.98438,0.11,7.9372544000000005,1.0,12.579066000000001,0.98437506,28.47468566894531,1300,-2.796074,,,15.807039999999999
65,8.123078,9.380978589390264,12.345832000000001,1.0,66,0.99233466,8.539446,8.394072999999999,,1.0153855,8.636819000000001,9.321847,15.807039999999999,1.0153855,14.663329999999998,64.984634,0.11,8.000001,1.0,19.866754999999998,0.9846156999999999,29.31979465484619,1320,-2.4524665,,,15.807039999999999
66,8.184413000000001,9.3517682968025,12.317166,1.0,67,0.99233466,8.516285,8.395922,,1.015153,8.635019,9.306808,15.807039999999999,1.015153,14.739988,65.98484,0.11,8.062257,1.0,19.814768,0.9848484000000001,30.50502371788025,1340,-2.119895,,,15.807039999999999
67,8.245292999999998,9.352665973178784,12.2891245,1.0,68,0.99233466,8.515055,8.3977,,1.0149266,8.633255,9.291994,15.807039999999999,1.0149266,14.761169,66.98508000000001,0.11,8.124039,1.0,16.195467,0.98507464,31.340895652771,1360,-1.8503332,,,15.807039999999999
68,8.305725,9.377371991741194,12.262074,1.0,69,0.99233466,8.540445,8.399799,,1.0147059,8.631910000000001,9.277395,15.807039999999999,1.0147069,14.749947,67.98528,0.11,8.185352,1.0,14.001766,0.985294,32.556248664855964,1380,-1.6203803999999997,,,15.807039999999999
69,8.365722,9.303932781030998,12.234575,1.0,70,0.99233466,8.469144,8.4008045,,1.014492,8.629584,9.263005999999999,15.807039999999999,1.0144940999999998,14.731926999999999,68.985504,0.11,8.246211,1.0,13.503252999999999,0.9855072,33.376369714736946,1400,-1.404123,,,15.807039999999999
70,8.425289999999999,9.354424395561812,12.208382,1.0,71,0.99233466,8.5189495,8.4024935,,1.0142851000000002,8.628026,9.248821000000001,15.807039999999999,1.0142870000000002,14.736094,69.98572,0.11,8.306624000000001,1.0,15.042344,0.9857143,34.056331396102905,1420,-1.1722821,,,15.807039999999999
71,8.484441,9.374940890699936,12.182962,1.0,72,0.99233466,8.534744,8.404356,,1.0140848,8.626731,9.234836,15.807039999999999,1.0140858,14.837372,70.985916,0.11,8.366599,1.0,22.042273,0.9859155000000001,34.93158721923828,1440,-0.8496636000000001,,,15.807039999999999
72,8.54318,9.39524690753667,12.158358999999999,1.0,73,0.99233466,8.555655,8.406457000000001,,1.0138896000000002,8.625757,9.221042,15.807039999999999,1.0138896000000002,14.836085999999998,71.986115,0.11,8.426149,1.0,14.757684,0.98611116,36.18552041053772,1460,-0.6356753,,,15.807039999999999
73,8.601519999999999,9.378147703587292,12.134023,1.0,74,0.99233466,8.53858,8.408267,,1.0136981,8.624578999999999,9.207436999999999,15.807039999999999,1.0137,14.831665,72.98631,0.11,8.485281,1.0,14.522795,0.98630154,37.2370593547821,1480,-0.43064755,,,15.807039999999999
74,8.659464,9.372371388322724,12.110078999999999,1.0,75,0.99233466,8.531283,8.409930000000001,,1.0135144,8.623335,9.194014,15.807039999999999,1.0135144,14.861920000000001,73.986496,0.11,8.544004,1.0,17.114520000000002,0.9864866,38.3979434967041,1500,-0.19653320000000002,,,15.807039999999999
75,8.717024,9.306536139643509,12.085792999999999,1.0,76,0.99233466,8.469952000000001,8.410730000000001,,1.0133326999999999,8.621317,9.180767999999999,15.807039999999999,1.0133345999999999,14.869901,74.98668,0.11,8.602325,1.0,15.481926000000001,0.98666686,39.27390599250794,1520,0.009936684,,,15.807039999999999
76,8.774206,9.375188170248228,12.062845,1.0,77,0.99233466,8.535009,8.412366,,1.0131578,8.620196,9.167696000000001,15.807039999999999,1.0131588,14.864510000000001,75.986855,0.11,8.6602545,1.0,14.468194,0.9868423000000001,40.119808912277215,1540,0.19787519,,,15.807039999999999
77,8.831016,9.368687347550829,12.040273,1.0,78,0.99233466,8.529753,8.413889,,1.0129868,8.619036999999999,9.154793,15.807039999999999,1.0129888,14.947257999999998,76.987015,0.11,8.717798,1.0,21.33195,0.9870129999999999,41.180792331695564,1560,0.46899024,,,15.807039999999999
78,8.887464,9.351140130192297,12.017944,1.0,79,0.99233466,8.515007,8.415186,,1.0128196,8.61772,9.142054,15.807039999999999,1.0128217,14.913295000000002,77.987175,0.11,8.774964,1.0,12.277068,0.98717946,42.408735990524285,1580,0.6186206999999999,,,15.807039999999999
79,8.943555,9.376978448631638,11.996292,1.0,80,0.99233466,8.535046000000001,8.416702,,1.0126584,8.616686,9.129475,15.807039999999999,1.0126594,14.938238,78.98733,0.11,8.831759,1.0,16.921694,0.9873415999999999,43.149325847625725,1600,0.8225662,,,15.807039999999999
80,8.999297,9.37264921036266,11.974998,1.0,81,0.99233466,8.531391000000001,8.418136,,1.0125,8.615633,9.117052000000001,15.807039999999999,1.012501,14.969937,79.98749000000001,0.11,8.888193,1.0,17.518541,0.98749983,43.843819379806526,1620,1.0288433000000001,,,15.807039999999999
81,9.054694999999999,9.387188783503117,11.954289,1.0,82,0.99233466,8.546969,8.419727,,1.0123446,8.614796,9.104782,15.807039999999999,1.0123475,14.965886,80.98764,0.11,8.94427,1.0,14.650170000000001,0.98765415,44.290915727615356,1640,1.1951071000000002,,,15.807039999999999
82,9.109755999999999,9.290623985386134,11.932867,1.0,83,0.99233466,8.457825,8.420192,,1.0121950000000002,8.612905,9.092661,15.807039999999999,1.0121969000000002,14.978537,81.9878,0.11,8.999999,1.0,16.028257,0.98780483,44.98960566520691,1660,1.3739654,,,15.807039999999999
83,9.164485,9.320380086601348,11.912182000000001,1.0,84,0.99233466,8.486614999999999,8.420992,,1.0120482,8.611400999999999,9.080685,15.807039999999999,1.0120492,14.992457,82.98795,0.11,9.055387,1.0,16.1601,0.9879518,45.83994650840759,1680,1.5501331,,,15.807039999999999
84,9.218892,9.410246160349212,11.892847999999999,1.0,85,0.99233466,8.56888,8.422752000000001,,1.0119054,8.610902000000001,9.0688505,15.807039999999999,1.0119064,15.028746,83.98810999999999,0.11,9.110435,1.0,18.088888,0.98809546,46.69942808151245,1700,1.7448457,,,15.807039999999999
85,9.272977000000001,9.320303244227828,11.872862,1.0,86,0.99233466,8.484772999999999,8.423483000000001,,1.0117645,8.609435000000001,9.057153999999999,15.807039999999999,1.0117664000000002,15.029342999999999,84.988235,0.11,9.165152,1.0,15.092020000000002,0.9882353000000001,48.116134881973274,1720,1.9001813000000003,,,15.807039999999999
86,9.326749000000001,9.312114551528893,11.853176,1.0,87,0.99233466,8.480656,8.424147999999999,,1.0116285,8.607954,9.045592999999998,15.807039999999999,1.0116295,15.01854,85.98836999999999,0.11,9.219544,1.0,14.101408,0.9883721,48.707367181777954,1740,2.0405580000000003,,,15.807039999999999
87,9.380212,9.334559286177189,11.8340435,1.0,88,0.99233466,8.499325,8.42501,,1.0114925,8.60672,9.034164,15.807039999999999,1.0114954,15.047676999999998,86.98852,0.11,9.27362,1.0,17.594172,0.9885059000000002,49.07906150817871,1760,2.2174337000000004,,,15.807039999999999
88,9.4333725,9.345694131190614,11.8153515,1.0,89,0.99233466,8.508984,8.425966,,1.0113633,8.605621000000001,9.022865,15.807039999999999,1.0113652,15.070051999999999,87.98863,0.11,9.327378,1.0,17.050426,0.9886363000000001,50.15902662277222,1780,2.3842232000000005,,,15.807039999999999
89,9.486235,9.353660763833764,11.797052,1.0,90,0.99233466,8.5162525,8.42698,,1.0112339,8.6046295,9.011692,15.807039999999999,1.0112379,15.104501999999998,88.98877,0.11,9.380832,1.0,18.182001,0.9887640999999999,50.97778868675232,1800,2.5598788,,,15.807039999999999
90,9.538803999999999,9.389982877291354,11.7794285,1.0,91,0.99233466,8.549551,8.428342,,1.0111105,8.604024,9.000642,15.807039999999999,1.0111125,15.0976095,89.988884,0.11,9.43398,1.0,14.488581,0.98888886,51.9009575843811,1820,2.6910849,,,15.807039999999999
91,9.591084,9.361720717295764,11.761803,1.0,92,0.99233466,8.523425999999999,8.429386000000001,,1.0109891,8.6031475,8.989713,15.807039999999999,1.010991,15.1212,90.98901,0.11,9.486834,1.0,17.279057,0.9890110000000001,52.338623762130744,1840,2.849768,,,15.807039999999999
92,9.643081,9.369396168352038,11.744535,1.0,93,0.99233466,8.530058,8.430480000000001,,1.0108694999999999,8.602362,8.978902,15.807039999999999,1.0108714,15.153394,91.989136,0.11,9.539392,1.0,18.126175,0.9891305,52.68408203125,1860,3.0141463,,,15.807039999999999
