,DenMISEMeanLog,TimestepsSoFar,IWNorm2,URet,LQGsigma,ReturnMean,IWMax,IWLastEpisode,ReturnMin,IWNorm1,ReturnAbsMax,IWMean,LQGmu01,Iteration,LQGmu1,IWFirstEpisode,DenMISELogLast,MISE,target_sum_log_mean,SqrtESSClassic,IWMin,Bound,TimeElapsed,ReturnMax,DenMISELogFirst,ReturnLastEpisode,ReturnStepMax
17,16.171804,360,6.6310825,18.475288941529588,0.11,16.370613,2.5813357999999997,2.5286431,,20.389136999999998,16.92105,1.1327299,-0.02,18,-0.201,1.3793962e-11,17.140099,18.855705,11.834280999999999,3.0747826000000003,,29.862045000000002,34.295212268829346,16.92105,17.194204,16.710085,0.9999475
18,16.222801,380,8.161151,18.503738638118232,0.11,16.39007,6.579375,6.579375,,18.197210000000002,16.92105,0.95774794,-0.023,19,-0.23,9.443484e-19,17.043777,16.014107,7.892572,2.2297359,,31.191734000000004,35.83180165290833,16.92105,17.140137,16.74031,0.9999475
19,16.166248,400,4.4721363e-10,18.715829337137748,0.11,16.417652,,,,2e-09,16.941702,,0.999,20,1.0,,15.187448499999999,,-1172.1917,4.4721355,,7.576560499999999,36.83907675743103,16.941702,17.088842,16.941702,0.9999475
20,14.766395999999999,420,4.5825757e-10,9.586967928200561,0.11,16.052229999999998,,,,2.0999999999999998e-09,16.941702,,0.999,21,1.0,,-12.254863,,-1121.2368,4.582576,,7.3939642999999995,38.28755259513854,16.941702,17.040052,8.7438345,0.9999475
21,14.554984,440,10.999995,9.30972694226515,0.11,15.707865,10.999995,10.999995,,10.999995,16.941702,0.49999979999999994,0.999,22,1.0,,11.092285,4.2380867,-1069.6583,1.0,,38.12149,39.0038206577301,16.941702,16.993532000000002,8.476177,0.9999475
22,14.158113,460,10.842300999999999,9.341639795315883,0.11,15.394720000000001,7.666666499999999,7.666666499999999,,15.333329999999998,16.941702,0.6666665,0.999,23,1.0,,5.9994062999999995,5.6605644,-1022.8019400000001,1.4142137,,29.619746999999997,40.123909950256355,16.941702,16.949081,8.505519999999999,0.9999475
23,14.215720999999998,480,10.392304,9.380548487618457,0.11,15.109219,6.0,6.0,,18.0,16.941702,0.75,0.999,24,1.0,,15.9442215,6.381101999999999,-979.4463,1.7320508999999997,,25.943693,41.516080617904656,16.941702,16.90652,8.542710000000001,0.9999475
24,14.318289000000002,500,10.0,9.375194388018881,0.11,14.846283999999999,5.0,5.0,,20.0,16.941702,0.8,0.999,25,1.0,,17.090207999999997,6.8120537,-939.5204,2.0,,23.753756,42.404816627502434,16.941702,16.8657,8.535862,0.9999475
25,14.352367000000001,520,9.689630000000001,9.35995700231125,0.11,14.603133999999999,4.333334,4.333334,,21.66667,16.941702,0.83333343,0.999,26,1.0,,15.455587,7.0974383,-902.73413,2.236068,,22.250557,43.92911744117737,16.941702,16.826479,8.524358,0.9999475
26,14.521479999999999,540,9.448029,9.366397552698642,0.11,14.378098999999999,3.8571436,3.8571400000000002,,23.142849,16.941702,0.85714257,0.999,27,1.0,,19.128861999999998,7.3016834,-868.5411,2.4494898,,21.134525,44.96761965751648,16.941702,16.788738000000002,8.527177,0.9999475
27,14.5298815,560,9.260132,9.384100289601736,0.11,14.16976,3.5000025999999997,3.4999995000000004,,24.500006,16.941702,0.8750002,0.999,28,1.0,,14.937476,7.457053,-836.94354,2.6457512000000003,,20.263776999999997,46.04100799560547,16.941702,16.752370000000003,8.544607000000001,0.9999475
28,14.640348000000001,580,9.113817999999998,9.366947474180204,0.11,13.975319,3.2222232999999996,3.2222202,,25.77777,16.941702,0.8888886,0.999,29,1.0,,17.891497,7.576372999999999,-807.4262,2.828427,,19.555965,47.32423424720764,16.941702,16.71728,8.530968,0.9999475
29,14.476501,600,8.999998,9.389765488989338,0.11,13.794381,3.0000014,2.9999986,,26.999996000000003,16.941702,0.89999986,0.999,30,1.0,,9.865203999999999,7.673455000000001,-780.1465,3.0000002,,18.967922,48.60117840766907,16.941702,16.683378,8.547193,0.9999475
30,14.313706,620,8.911877,9.368068690281968,0.11,13.6245,2.8181841,2.8181814999999997,,28.181826,16.941702,0.9090912,0.999,31,1.0,,9.555746000000001,7.751154,-754.6388,3.1622772,,18.46603,49.797049045562744,16.941702,16.650589,8.528096000000001,0.9999475
31,14.303416,640,8.844333,9.371305244419872,0.11,13.465370000000002,2.6666665000000003,2.6666665000000003,,29.333332000000002,16.941702,0.9166665999999999,0.999,32,1.0,,14.098533999999999,7.816250999999999,-730.5851,3.3166246,,18.032482,51.129071950912476,16.941702,16.61884,8.532341,0.9999475
32,14.36713,660,8.79349,9.349889390082307,0.11,13.315292999999999,2.5384626,2.5384626,,30.461544,16.941702,0.9230771000000001,0.999,33,1.0,,16.510202,7.869835000000001,-707.9176,3.4641016000000002,,17.65113,52.30006647109985,16.941702,16.588068,8.512837,0.9999475
33,14.462854,680,8.756336,9.349219994042015,0.11,13.173964499999999,2.4285740000000002,2.4285740000000002,,31.571423,16.941702,0.9285711999999999,0.999,34,1.0,,17.717602,7.915566,-686.5493,3.6055517,,17.313129999999997,53.55222487449646,16.941702,16.558214000000003,8.5101,0.9999475
34,14.559839000000002,700,8.730532,9.349946727080123,0.11,13.040845,2.3333328,2.3333328,,32.666656,16.941702,0.93333304,0.999,35,1.0,,17.94596,7.955514,-666.39667,3.7416572999999995,,17.011233999999998,54.56516909599304,16.941702,16.529226,8.514786,0.9999475
35,14.532963,720,8.714212,9.396139817080776,0.11,12.916257,2.25,2.25,,33.75,16.941702,0.9375,0.999,36,1.0,,13.674757999999999,7.9930259999999995,-647.4832,3.8729835,,16.741684,55.96543002128601,16.941702,16.501057,8.555683,0.9999475
36,14.481457,740,8.705881,9.427524550830592,0.11,12.799234,2.176472,2.176472,,34.823524,16.941702,0.94117635,0.999,37,1.0,,12.704247,8.027928,-629.6193,4.0,,16.49878,57.09722328186035,16.941702,16.473658,8.586405000000001,0.9999475
37,14.518179,760,8.704336,9.368299598144556,0.11,12.686906,2.111113,2.111111,,35.8889,16.941702,0.9444448000000001,0.999,38,1.0,,15.949094,8.055867999999998,-612.611,4.123106,,16.2738,58.20030951499939,16.941702,16.44699,8.530761,0.9999475
38,14.577736999999999,780,8.708577,9.392955005513297,0.11,12.580845,2.052634,2.0526302,,36.947365000000005,16.941702,0.9473683,0.999,39,1.0,,16.908854,8.081899,-596.45105,4.242641000000001,,16.068293,59.62374401092529,16.941702,16.421013000000002,8.550511,0.9999475
39,14.699985,800,8.7178,9.364835918232679,0.11,12.479467,2.0000009999999997,2.0000009999999997,,38.000009999999996,16.941702,0.9500003,0.999,40,1.0,,19.531713,8.104096,-581.0342,4.358899,,15.877482,60.73005938529968,16.941702,16.395697,8.525787,0.9999475
40,14.537059,820,8.731316,9.311443717593116,0.11,12.381808,1.9523821,1.9523802,,39.04763,16.941702,0.95238125,0.999,41,1.0,,8.080786,8.1217785,-566.6492,4.472136,,15.698338,62.267539262771606,16.941702,16.371004,8.475416000000001,0.9999475
41,14.522877,840,8.748555999999999,9.394034100931892,0.11,12.290617,1.9090915000000002,1.9090915000000002,,40.090920000000004,16.941702,0.9545457,0.999,42,1.0,,13.998989000000002,8.141326,-552.80884,4.582575299999999,,15.535292000000002,63.809854984283454,16.941702,16.346905,8.551833,0.9999475
42,14.558582000000001,860,8.769036999999999,9.41970300187578,0.11,12.204218,1.8695656999999999,1.8695648999999999,,41.130424,16.941702,0.9565215,0.999,43,1.0,,16.113004999999998,8.160196000000001,-539.56354,4.690415,,15.384163000000001,64.92575454711914,16.941702,16.323376,8.57543,0.9999475
43,14.582460999999999,880,8.79236,9.359840909346012,0.11,12.1205635,1.8333343,1.8333343,,42.16668,16.941702,0.9583335999999999,0.999,44,1.0,,15.661495,8.175332000000001,-526.931,4.7958317,,15.24051,66.47970533370972,16.941702,16.300386,8.52335,0.9999475
44,14.604142999999999,900,8.818164999999999,9.339597242009246,0.11,12.040213,1.8000017,1.8,,43.200005,16.941702,0.9600001,0.999,45,1.0,,15.608054000000001,8.188511,-514.8616,4.898979,,15.104932000000002,68.02200961112976,16.941702,16.277912,8.504817,0.9999475
45,14.649462,920,8.846156,9.390539191091165,0.11,11.964356,1.7692313000000002,1.7692313000000002,,44.230778,16.941702,0.9615386999999999,0.999,46,1.0,,16.73649,8.202448,-503.29265999999996,4.9999995,,14.97913,69.4652636051178,16.941702,16.255934,8.550871,0.9999475
46,14.470082000000001,940,8.87607,9.366417702745132,0.11,11.891277,1.7407423999999998,1.7407408,,45.259254,16.941702,0.96296287,0.999,47,1.0,,6.264441000000001,8.214561999999999,-492.4392,5.0990195,,14.859644,70.76989769935608,16.941702,16.234428,8.529611000000001,0.9999475
47,14.497704,960,8.907691,9.36618496576876,0.11,11.821228,1.7142876,1.7142861,,46.285717,16.941702,0.9642858,0.999,48,1.0,,15.839901999999999,8.225789,-481.83884000000006,5.196152,,14.746653,72.36543798446654,16.941702,16.213375,8.528875,0.9999475
48,14.541903,980,8.940817,9.373932220134167,0.11,11.75413,1.6896555,1.6896555,,47.310356,16.941702,0.96551746,0.999,49,1.0,,16.705626000000002,8.236400999999999,-471.65378,5.2915025,,14.639763,74.05942010879518,16.941702,16.192755,8.533499,0.9999475
49,14.631182,1000,8.975277,9.373153867260676,0.11,11.689727,1.6666675,1.6666675,,48.33335,16.941702,0.966667,0.999,50,1.0,,19.046670000000002,8.246319,-461.82953,5.385165,,14.538307999999999,75.95781469345094,16.941702,16.172552,8.533902000000001,0.9999475
50,14.528267999999999,1020,9.010922,9.400672478756,0.11,11.628327,1.6451622,1.6451622,,49.354855,16.941702,0.96774226,0.999,51,1.0,,9.421711,8.256383999999999,-452.5796,5.477226,,14.442619,77.42014217376709,16.941702,16.15275,8.558327,0.9999475
51,14.477363,1040,9.047618,9.38301209277501,0.11,11.568969000000001,1.6250002000000001,1.6250002000000001,,50.375008,16.941702,0.9687501000000001,0.999,52,1.0,,11.919074,8.265298,-443.63754000000006,5.5677648,,14.350937,79.08722114562987,16.941702,16.133331,8.541701,0.9999475
52,14.469547,1060,9.085251,9.347935476105203,0.11,11.511291499999999,1.6060623,1.6060607,,51.39394,16.941702,0.9696969999999999,0.999,53,1.0,,14.099769,8.272776,-434.99203,5.656854,,14.262571,80.80387091636658,16.941702,16.114283,8.512075999999999,0.9999475
53,14.566888,1080,9.123717,9.375280395805742,0.11,11.45623,1.5882353999999999,1.5882353999999999,,52.411766,16.941702,0.97058827,0.999,54,1.0,,19.761251,8.280575,-426.56212999999997,5.7445626,,14.178919,82.1202323436737,16.941702,16.095589999999998,8.53797,0.9999475
54,14.544633,1100,9.162924,9.349351546915354,0.11,11.402681,1.5714304,1.5714275,,53.428566000000004,16.941702,0.97142845,0.999,55,1.0,,13.377193,8.287158,-418.55505,5.8309517,,14.098114,83.56073713302612,16.941702,16.077242000000002,8.511022,0.9999475
55,14.546422,1120,9.202792,9.383057165000203,0.11,11.351588000000001,1.5555568000000002,1.5555552,,54.44445,16.941702,0.9722223,0.999,56,1.0,,14.678033,8.294225,-410.81082000000004,5.9160794999999995,,14.021564999999999,85.39421319961549,16.941702,16.059223,8.54147,0.9999475
56,14.552303,1140,9.243242,9.409009293020166,0.11,11.302746,1.5405425,1.540541,,55.45945,16.941702,0.9729728000000001,0.999,57,1.0,,14.913856,8.301611999999999,-403.33437999999995,5.9999995,,13.948847,87.05359244346619,16.941702,16.041525,8.567617,0.9999475
57,14.552885999999999,1160,9.284218,9.392597997620557,0.11,11.2553005,1.5263163999999998,1.5263163999999998,,56.473693999999995,16.941702,0.9736844000000001,0.999,58,1.0,,14.617328,8.308174000000001,-396.12102999999996,6.0827627,,13.878570999999999,89.12176465988159,16.941702,16.024132,8.550915,0.9999475
58,14.573127,1180,9.325652999999999,9.402781029534225,0.11,11.209605,1.5128218,1.5128204,,57.487182999999995,16.941702,0.97435904,0.999,59,1.0,,15.777574,8.314612,-389.1327,6.1644135,,13.811226999999999,90.97460603713988,16.941702,16.007038,8.559266000000001,0.9999475
59,14.596147,1200,9.3674965,9.399661575471935,0.11,11.16545,1.5000014,1.5,,58.5,16.941702,0.975,0.999,60,1.0,,15.983798,8.320753999999999,-382.37396,6.2449985,,13.746441,93.0784947872162,16.941702,15.990231,8.560321,0.9999475
60,14.618701000000001,1220,9.409705,9.307072407458461,0.11,11.121311,1.4878061000000002,1.4878031999999999,,59.5122,16.941702,0.97560984,0.999,61,1.0,,16.00072,8.324467,-375.83676,6.3245554,,13.681904000000001,94.59668850898744,16.941702,15.9737015,8.472928999999999,0.9999475
61,14.596229000000001,1240,9.452233,9.331091068983081,0.11,11.078958,1.4761913,1.4761898999999998,,60.52381999999999,16.941702,0.9761905999999999,0.999,62,1.0,,13.253457000000001,8.328539,-369.5548,6.403124,,13.620237,96.45008325576781,16.941702,15.957441000000001,8.495455,0.9999475
62,14.678694,1260,9.49504,9.394542488097015,0.11,11.038853999999999,1.465117,1.4651142,,61.534896999999994,16.941702,0.9767444,0.999,63,1.0,,19.81873,8.333744,-363.36823,6.480741,,13.562067,98.67147064208984,16.941702,15.941441000000001,8.552377,0.9999475
63,14.695201999999998,1280,9.538089999999999,9.373976782081217,0.11,10.999737,1.454546,1.4545447,,62.545432999999996,16.941702,0.9772724,0.999,64,1.0,,15.761801,8.338322,-357.43847999999997,6.557438,,13.505493,100.82663917541504,16.941702,15.925692999999999,8.535332,0.9999475
64,14.734993,1300,9.581361,9.352005507937355,0.11,10.961547999999999,1.4444454,1.4444424999999999,,63.55555699999999,16.941702,0.9777778,0.999,65,1.0,,17.307573,8.342307,-351.66747999999995,6.633249799999999,,13.450422,103.12709712982178,16.941702,15.910188,8.517519,0.9999475
65,14.717548999999998,1320,9.624815,9.350996009536527,0.11,10.924432000000001,1.434784,1.4347827,,64.56522,16.941702,0.978261,0.999,66,1.0,,13.609043,8.345993,-346.1275,6.7082043,,13.397032000000001,105.32488417625427,16.941702,15.89492,8.511859,0.9999475
66,14.664012,1340,9.668429,9.370390665230447,0.11,10.888745,1.4255328,1.4255328,,65.57448000000001,16.941702,0.9787235000000001,0.999,67,1.0,,11.155289,8.349983,-340.78963999999996,6.78233,,13.3458185,107.7308382987976,16.941702,15.879883,8.533461,0.9999475
67,14.600331,1360,9.712178,9.318467837473902,0.11,10.853406,1.4166678999999998,1.4166666,,66.58333,16.941702,0.97916657,0.999,68,1.0,,10.357885000000001,8.352808,-335.62057000000004,6.855653299999999,,13.295212,109.96722960472107,16.941702,15.865067499999999,8.485689,0.9999475
68,14.678982000000001,1380,9.756041,9.354959235427362,0.11,10.819550999999999,1.4081645,1.4081645,,67.59184,16.941702,0.9795919,0.999,69,1.0,,20.050736999999998,8.356167999999998,-330.46097000000003,6.9282045,,13.246815,112.23285913467407,16.941702,15.850469,8.517441,0.9999475
69,14.642871,1400,9.799999,9.401045843698789,0.11,10.787301,1.4000018,1.4000003,,68.6,16.941702,0.97999996,0.999,70,1.0,,12.17428,8.360284,-325.56137,7.0000005000000005,,13.200769000000001,114.40847444534302,16.941702,15.836079999999999,8.561958,0.9999475
70,14.629795000000001,1420,9.844036000000001,9.360662714214264,0.11,10.755410000000001,1.3921583999999998,1.3921571000000001,,69.60785,16.941702,0.9803921999999998,0.999,71,1.0,,13.737201,8.363478,-320.77786000000003,7.0710679999999995,,13.155315,116.54781579971312,16.941702,15.821895999999999,8.523095,0.9999475
71,14.622151,1440,9.888131,9.340173443922305,0.11,10.724206,1.3846166000000002,1.3846152,,70.61539,16.941702,0.9807693000000001,0.999,72,1.0,,14.1015,8.366268,-316.12222,7.141429,,13.110892999999999,118.23171806335449,16.941702,15.807909,8.508646,0.9999475
72,14.619280999999999,1460,9.932274000000001,9.407547048295724,0.11,10.694668,1.3773598999999999,1.3773598999999999,,71.62264,16.941702,0.9811321,0.999,73,1.0,,14.434191,8.370073,-311.5897,7.211102499999999,,13.068855000000001,120.41764259338379,16.941702,15.794116,8.567953,0.9999475
73,14.650529,1480,9.976445,9.362614656408878,0.11,10.665328,1.3703711,1.3703698,,72.62961999999999,16.941702,0.9814814000000001,0.999,74,1.0,,16.952885000000002,8.372913,-307.14563,7.280110400000001,,13.027157,122.4305546283722,16.941702,15.780510000000001,8.523513000000001,0.9999475
74,14.691648,1500,10.020641,9.354603485214398,0.11,10.636704,1.3636377,1.3636351,,73.636375,16.941702,0.9818183000000001,0.999,75,1.0,,17.755238000000002,8.375564,-302.8095,7.3484693,,12.986511,124.63821387290956,16.941702,15.767087,8.518523,0.9999475
75,14.693437,1520,10.064841,9.340602401279527,0.11,10.608649,1.3571444,1.357143,,74.64287,16.941702,0.982143,0.999,76,1.0,,14.848053,8.377866000000001,-298.62576,7.416199000000001,,12.946703,126.57814836502077,16.941702,15.753842,8.504499000000001,0.9999475
76,14.746347,1540,10.109041,9.342590465561056,0.11,10.581344,1.3508778000000001,1.3508778000000001,,75.64913,16.941702,0.98245627,0.999,77,1.0,,18.787554,8.380116000000001,-294.49962999999997,7.483314,,12.907977,128.79880809783936,16.941702,15.740770000000001,8.506158000000001,0.9999475
77,14.768044,1560,10.153226,9.350297804553826,0.11,10.554838,1.3448286,1.3448286,,76.655174,16.941702,0.98275864,0.999,78,1.0,,16.458395,8.382423,-290.5092,7.5498343,,12.870389999999999,130.96352791786194,16.941702,15.727866,8.513977,0.9999475
78,14.846743,1580,10.197389999999999,9.382854803310792,0.11,10.529339,1.338984,1.3389826999999999,,77.66101,16.941702,0.98305076,0.999,79,1.0,,21.004503,8.385099,-286.56232,7.615773700000001,,12.834208,133.21361207962036,16.941702,15.715126999999999,8.54036,0.9999475
79,14.816889000000002,1600,10.241527,9.368350348824402,0.11,10.504324,1.3333351999999998,1.3333327,,78.666664,16.941702,0.9833333000000001,0.999,80,1.0,,12.477222,8.387485,-282.8207,7.681146000000001,,12.798727,135.1269359588623,16.941702,15.702549,8.528198,0.9999475
80,14.783423,1620,10.285627999999999,9.368296507226523,0.11,10.479928,1.3278698,1.3278686000000002,,79.672134,16.941702,0.9836065999999999,0.999,81,1.0,,12.124854,8.389792,-279.17587000000003,7.745967,,12.764121000000001,137.38339257240295,16.941702,15.690126000000001,8.528208,0.9999475
81,14.841863,1640,10.329686,9.365181642242263,0.11,10.456094,1.322582,1.3225806999999998,,80.67742,16.941702,0.9838709999999999,0.999,82,1.0,,19.59368,8.391981,-275.52893,7.810249000000001,,12.730307,140.01923155784607,16.941702,15.677856,8.525534,0.9999475
82,14.869807999999999,1660,10.3736925,9.351126829631736,0.11,10.432715,1.3174621000000002,1.3174596,,81.68254,16.941702,0.9841270000000001,0.999,83,1.0,,17.179266000000002,8.393946000000001,-271.99902000000003,7.874008,,12.697142,142.2191264629364,16.941702,15.665734,8.515735000000001,0.9999475
83,14.828253,1680,10.417647,9.355350764027962,0.11,10.409934,1.3125011,1.3125011,,82.68751,16.941702,0.9843751000000001,0.999,84,1.0,,11.396867,8.3959,-268.622,7.937253500000001,,12.664808,144.38975620269775,16.941702,15.653757999999998,8.518981,0.9999475
84,14.842072,1700,10.461539,9.350099968642676,0.11,10.387589,1.3076934,1.3076908999999999,,83.69232,16.941702,0.98461556,0.999,85,1.0,,16.02006,8.397666000000001,-265.27013999999997,8.000001,,12.633091,147.19843363761905,16.941702,15.641924,8.510660000000001,0.9999475
85,14.829020000000002,1720,10.505366,9.322269670858237,0.11,10.365485000000001,1.3030324,1.3030312,,84.69697,16.941702,0.98484844,0.999,86,1.0,,13.7366,8.399013499999999,-262.0228,8.062258,,12.601732,149.70184445381162,16.941702,15.630228,8.486696,0.9999475
86,14.833472,1740,10.549125,9.342231644840592,0.11,10.344101,1.2985096,1.2985083,,85.70149,16.941702,0.98507464,0.999,87,1.0,,15.233206,8.400596,-258.83292,8.124038,,12.571355,151.86036300659183,16.941702,15.618668,8.504976,0.9999475
87,14.871054,1760,10.592811,9.393612464682096,0.11,10.323722,1.2941184,1.2941184,,86.70589,16.941702,0.98529416,0.999,88,1.0,,18.15716,8.402805,-255.68239,8.185352,,12.542322,154.0531806945801,16.941702,15.607239000000002,8.550768,0.9999475
88,14.883918,1780,10.636419,9.378854670137526,0.11,10.303688000000001,1.2898564,1.2898551999999999,,87.710144,16.941702,0.98550725,0.999,89,1.0,,16.032217000000003,8.404802,-252.62656,8.246210000000001,,12.513769,156.62347388267514,16.941702,15.595939000000001,8.540649,0.9999475
89,14.919138,1800,10.679944,9.361905319541806,0.11,10.283897999999999,1.2857163999999999,1.2857139,,88.71429,16.941702,0.9857143,0.999,90,1.0,,18.069727,8.406486,-249.61601000000002,8.306624000000001,,12.485567999999999,159.09510779380795,16.941702,15.584764999999999,8.522662,0.9999475
90,14.736504,1820,10.723389,9.38832152291559,0.11,10.264794,1.2816911,1.2816833,,89.718315,16.941702,0.98591554,0.999,91,1.0,,-1.6848004,8.4084425,-246.88877999999997,8.366601,,12.458283,161.74616861343384,16.941702,15.573716000000001,8.545417,0.9999475
91,14.763071,1840,10.766747,9.384156777641762,0.11,10.246108999999999,1.2777783999999999,1.2777783999999999,,90.72224,16.941702,0.9861113000000001,0.999,92,1.0,,17.196293,8.41035,-244.01562,8.42615,,12.431569999999999,164.63793420791623,16.941702,15.562787,8.545767999999999,0.9999475
92,14.815431,1860,10.810015,9.378997698053595,0.11,10.227745,1.2739747,1.2739723,,91.72601999999999,16.941702,0.9863013,0.999,93,1.0,,19.647627,8.412102,-241.17792000000003,8.485282000000002,,12.405299000000001,167.58996963500974,16.941702,15.551976000000002,8.538287,0.9999475
93,14.815888000000001,1880,10.853193,9.365684473672284,0.11,10.209661,1.2702719999999998,1.2702696000000002,,92.72972,16.941702,0.9864864,0.999,94,1.0,,14.873525,8.413665,-238.45145,8.5440035,,12.379417,170.05361366271973,16.941702,15.541281,8.527797,0.9999475
94,14.872036999999999,1900,10.896279,9.398974068116651,0.11,10.192247,1.2666671,1.2666671,,93.73334,16.941702,0.98666674,0.999,95,1.0,,20.164806,8.415556,-235.72668,8.602325,,12.354422,172.7599606513977,16.941702,15.530698999999998,8.555365,0.9999475
95,14.886867,1920,10.939269,9.380031111156594,0.11,10.175032,1.2631591999999998,1.2631591999999998,,94.73685,16.941702,0.98684216,0.999,96,1.0,,16.310316,8.417187,-233.09886,8.660254,,12.329705,174.9829728603363,16.941702,15.520226999999998,8.539553999999999,0.9999475
