,ReturnLastEpisode,ReturnAbsMax,DenMISELogLast,TimestepsSoFar,SqrtESSClassic,DenMISELogFirst,IWMean,Bound,URet,IWMax,IWLastEpisode,MISE,Iteration,LQGmu01,DenMISEMeanLog,IWNorm1,ReturnMin,TimeElapsed,ReturnMean,LQGmu1,ReturnMax,ReturnStepMax,LQGsigma,IWMin,target_sum_log_mean,IWFirstEpisode,IWNorm2
14,8.846209,17.208996,-11.918389999999999,300,3.8729835,10.8080435,,0.44657284,9.683459934459961,,,,15,0.609,12.943528,1.5e-09,,34.96091151237488,16.145726999999997,1.0,17.208996,0.9999915,0.11,,-1014.85065,,3.8729833e-10
15,8.540718,17.208996,14.495906,320,1.0,10.743505,0.50000024,5.99993,9.37736215181045,8.000003999999999,8.000003999999999,4.270361,16,0.609,12.980047,8.000003999999999,,35.850611925125115,15.670414000000001,1.0,17.208996,0.9999915,0.11,,-950.3865,,8.000003999999999
16,8.538686,17.208996,14.045236,340,1.4142135,10.68288,0.6666666,6.9161243,9.376705631716883,5.6666665,5.6666665,5.6931343,17,0.609,13.009499,11.333333,,36.4804573059082,15.250901,1.0,17.208996,0.9999915,0.11,,-893.5532,,8.013877
17,8.542669,17.208996,16.282845000000002,360,1.7320508999999997,10.625722,0.7500001999999999,7.404086599999999,9.384558070745626,4.5000024000000005,4.5000024000000005,6.4055195,18,0.609,13.169331,13.500003,,37.278877973556526,14.8782215,1.0,17.208996,0.9999915,0.11,,-842.9231599999999,,7.794230000000001
18,8.529069999999999,17.208996,12.746771,380,2.0,10.571653999999999,0.79999995,7.695013,9.364743809008043,3.7999997000000003,3.7999997000000003,6.8302283,19,0.609,13.1311035,15.199998999999998,,38.0582811832428,14.544054999999998,1.0,17.208996,0.9999915,0.11,,-797.8176,,7.599999400000001
19,8.542089,17.208996,14.875764000000002,400,2.236068,10.520361,0.8333332,7.8890247,9.381070278028718,3.3333334999999997,3.3333334999999997,7.115538000000001,20,0.609,13.206073000000002,16.666664,,39.081742286682136,14.243955999999999,1.0,17.208996,0.9999915,0.11,,-757.12274,,7.453558999999999
20,8.509901,17.208996,16.308204999999997,420,2.4494898,10.471571,0.85714287,8.020827,9.348091654525565,3.0000014,2.9999986,7.314733500000001,21,0.609,13.344029,18.0,,40.099339485168464,13.970906,1.0,17.208996,0.9999915,0.11,,-720.2404,,7.3484693
21,8.538034,17.208996,14.315242999999999,440,2.6457512000000003,10.425051,0.8749998,8.121360000000001,9.375719891836804,2.7500014,2.7499987999999997,7.467644,22,0.609,13.380187,19.249996,,41.27717971801758,13.723957,1.0,17.208996,0.9999915,0.11,,-686.8056,,7.275815
22,8.544834,17.208996,13.465501000000001,460,2.8284272999999995,10.380599,0.8888891,8.198830000000001,9.382886654201428,2.555558,2.5555553,7.587334599999999,23,0.609,13.377223999999998,20.444448,,42.368598461151116,13.498779,1.0,17.208996,0.9999915,0.11,,-656.3182,,7.228203999999999
23,8.512551,17.208996,18.533667,480,3.0000002,10.338039,0.9000003000000001,8.25638,9.34760561356085,2.400001,2.400001,7.6798573,24,0.609,13.586410500000001,21.600006,,43.33400654792785,13.291019,1.0,17.208996,0.9999915,0.11,,-628.1628400000001,,7.2000017000000005
24,8.490112,17.208996,12.7667,500,3.1622777,10.297217,0.90909076,8.300450999999999,9.320376335336157,2.2727284,2.272726,7.7535133,25,0.609,13.548744000000001,22.727268,,44.44974184036255,13.098983,1.0,17.208996,0.9999915,0.11,,-602.4928,,7.186992999999999
25,8.539197,17.208996,18.906882999999997,520,3.3166248999999994,10.2579975,0.91666657,8.340472,9.380775458959569,2.166668,2.166666,7.818988,26,0.609,13.75058,23.83333,,45.44711947441101,12.923606,1.0,17.208996,0.9999915,0.11,,-578.5631,,7.1860194
26,8.524643,17.208996,15.411432999999999,540,3.4641016000000002,10.220257,0.923077,8.372554,9.365661980522473,2.0769248,2.076923,7.87327,27,0.609,13.808360999999998,24.923079,,46.55500912666321,12.760681,1.0,17.208996,0.9999915,0.11,,-556.5369999999999,,7.194673
27,8.487088,17.208996,14.563997,560,3.6055515,10.183889,0.9285716999999999,8.3968115,9.323470184373562,2.0000009999999997,2.0000009999999997,7.917115700000001,28,0.609,13.832038,26.000007999999998,,47.654799699783325,12.608053,1.0,17.208996,0.9999915,0.11,,-536.1158,,7.211104400000001
28,8.483118,17.208996,8.376439,580,3.7416572999999995,10.148798,0.93333346,8.417095,9.31608755556689,1.9333349999999998,1.9333330000000002,7.954849,29,0.609,13.640962,27.066670000000002,,49.449135303497314,12.465814,1.0,17.208996,0.9999915,0.11,,-517.3175,,7.233872
29,8.532307000000001,17.208996,15.874756,600,3.8729835,10.114896,0.93750006,8.437512,9.373132889874997,1.8750001,1.8750001,7.990939,30,0.609,13.712767999999999,28.125002000000002,,50.80597186088562,12.334698,1.0,17.208996,0.9999915,0.11,,-499.52344000000005,,7.261844
30,8.476275999999999,17.208996,5.0402510000000005,620,3.9999998,10.082107,0.94117653,8.451881,9.30904521639176,1.8235310000000002,1.8235293999999997,8.019489,31,0.609,13.430610999999999,29.176471999999997,,51.78568983078003,12.210233,1.0,17.208996,0.9999915,0.11,,-483.22778,,7.294118400000001
31,8.565071000000001,17.208996,16.924307000000002,640,4.1231055,10.050358000000001,0.9444446,8.469281,9.403708882854401,1.7777794999999998,1.7777794999999998,8.049799,32,0.609,13.537612,30.222227,,52.94159913063049,12.096321000000001,1.0,17.208996,0.9999915,0.11,,-467.58008,,7.329966499999999
32,8.48932,17.208996,9.280877,660,4.2426405,10.019586,0.9473685,8.480595,9.319472940863065,1.7368424,1.7368424,8.072931,33,0.609,13.406634,31.26316,,53.951534032821655,11.987017999999999,1.0,17.208996,0.9999915,0.11,,-453.11298,,7.368798
33,8.519513,17.208996,17.234653,680,4.358899,9.989733,0.95,8.49205,9.356596991702737,1.6999999,1.6999999,8.095260000000001,34,0.609,13.517403,32.3,,54.98401427268982,11.885032,1.0,17.208996,0.9999915,0.11,,-439.26364,,7.410128
34,8.503587,17.208996,13.657955,700,4.4721355,9.960746,0.9523809999999999,8.501449000000001,9.341300393167133,1.6666675,1.6666675,8.114705,35,0.609,13.519746,33.333335999999996,,56.15299439430237,11.788419000000001,1.0,17.208996,0.9999915,0.11,,-426.30844,,7.453561
35,8.545694000000001,17.208996,13.134791,720,4.582576,9.932574,0.95454574,8.51172,9.386840195184648,1.6363652,1.6363636000000001,8.134296,36,0.609,13.507508999999999,34.363647,,57.07884287834168,11.698344,1.0,17.208996,0.9999915,0.11,,-414.088,,7.498762599999999
36,8.462833,17.208996,7.601157000000001,740,4.6904154,9.905175999999999,0.95652175,8.517325,9.296898599416485,1.6086958999999998,1.6086958999999998,8.14858,37,0.609,13.346447,35.391304,,57.97207093238831,11.610897999999999,1.0,17.208996,0.9999915,0.11,,-402.67816,,7.545452
37,8.555984500000001,17.208996,13.265317000000001,760,4.7958317,9.878508,0.9583332,8.526194,9.397553280039904,1.583334,1.583334,8.165553,38,0.609,13.342986999999999,36.41666,,59.17087745666504,11.530505,1.0,17.208996,0.9999915,0.11,,-391.72017999999997,,7.593398599999999
38,8.549733,17.208996,15.739278,780,4.8989797,9.852530999999999,0.9600003,8.53397,9.389780464187712,1.5600016,1.5600002,8.180923,39,0.609,13.403195000000002,37.44001,,60.58848023414612,11.454075,1.0,17.208996,0.9999915,0.11,,-381.26108,,7.642410000000001
39,8.561886,17.208996,15.999797000000001,800,4.9999995,9.827214,0.9615383,8.541487,9.40263232620272,1.5384636,1.538462,8.195573,40,0.609,13.466957,38.461533,,62.00716519355774,11.38177,1.0,17.208996,0.9999915,0.11,,-371.3188,,7.6923070000000004
40,8.469389,17.208996,13.397946,820,5.0990195,9.802522,0.9629631999999999,8.544913000000001,9.302032869204423,1.5185198999999998,1.5185183,8.205717,41,0.609,13.464196,39.48149,,63.01248288154602,11.310737,1.0,17.208996,0.9999915,0.11,,-361.92526000000004,,7.7429570000000005
41,8.540152,17.208996,8.97632,840,5.1961527,9.778424000000001,0.9642859,8.550517,9.382904138090698,1.5000014,1.5,8.217661,42,0.609,13.356332,40.500008,,64.56410145759583,11.244771,1.0,17.208996,0.9999915,0.11,,-353.08463,,7.794230000000001
42,8.515492,17.208996,13.595212,860,5.291503,9.754893,0.9655171,8.554785,9.354299643133466,1.4827591999999998,1.4827591999999998,8.227927000000001,43,0.609,13.360938,41.517235,,66.11399006843567,11.181298,1.0,17.208996,0.9999915,0.11,,-344.548,,7.8460193
43,8.538002,17.208996,14.133013,880,5.3851643,9.731904,0.9666664,8.559436,9.375690697683655,1.4666674,1.4666674,8.238263,44,0.609,13.377593,42.53332,,67.81274175643921,11.121224,1.0,17.208996,0.9999915,0.11,,-336.38748,,7.8982399999999995
44,8.550980000000001,17.208996,13.548444,900,5.477226,9.709431,0.96774185,8.564127000000001,9.38984497337242,1.4516138,1.4516125,8.248352,45,0.609,13.380545999999999,43.54838,,69.49848389625551,11.064107,1.0,17.208996,0.9999915,0.11,,-328.60284,,7.950810000000001
45,8.56782,17.208996,19.955303,920,5.5677642999999994,9.687452,0.96875,8.568975,9.409329969481332,1.4375,1.4375,8.258336,46,0.609,13.522681,44.5625,,71.08221912384033,11.009839999999999,1.0,17.208996,0.9999915,0.11,,-321.0176,,8.003661
46,8.511736,17.208996,13.935332999999998,940,5.6568537,9.665946,0.9696966999999999,8.571761,9.34769104568057,1.4242431999999998,1.4242431999999998,8.266013000000001,47,0.609,13.530707000000001,45.575745,,72.76223373413086,10.956689,1.0,17.208996,0.9999915,0.11,,-313.88342,,8.05673
47,8.503142,17.208996,15.55059,960,5.744562999999999,9.644893,0.97058845,8.574071,9.339450443722802,1.4117655,1.4117641,8.272991000000001,48,0.609,13.572075,46.588245,,74.30666923522948,10.905574,1.0,17.208996,0.9999915,0.11,,-307.01302999999996,,8.109972
48,8.570041999999999,17.208996,18.357208,980,5.830952,9.624272999999999,0.9714285,8.578094,9.41429933385783,1.4000018,1.399999,8.281475,49,0.609,13.669054999999998,47.6,,75.85618948936462,10.857909,1.0,17.208996,0.9999915,0.11,,-300.36597,,8.163332
49,8.515929,17.208996,16.872816,1000,5.9160794999999995,9.604071000000001,0.9722221999999999,8.58034,9.356211584451136,1.3888896000000002,1.3888869,8.287989999999999,50,0.609,13.732488,48.61111,,77.56677126884459,10.8110695,1.0,17.208996,0.9999915,0.11,,-294.01462000000004,,8.216778
50,8.543688000000001,17.208996,18.760817000000003,1020,5.9999995,9.584268,0.9729728000000001,8.583160000000001,9.385754874010336,1.3783796,1.3783782,8.294899000000001,51,0.609,13.830472,49.621613,,79.20368504524231,10.766611,1.0,17.208996,0.9999915,0.11,,-287.87546000000003,,8.270269
51,8.515779,17.208996,17.377998,1040,6.0827627,9.56485,0.9736843000000001,8.5850525,9.353142193709877,1.3684213,1.3684213,8.300714,52,0.609,13.898110999999998,50.631584000000004,,81.01864385604857,10.723326,1.0,17.208996,0.9999915,0.11,,-281.99917999999997,,8.323781
52,8.556675,17.208996,17.388437,1060,6.164414,9.545800999999999,0.9743589,8.587848,9.397103616511508,1.3589743,1.3589743,8.307275,53,0.609,13.963410999999999,51.641020000000005,,82.74051761627197,10.682446,1.0,17.208996,0.9999915,0.11,,-276.34457000000003,,8.37728
53,8.502367,17.208996,14.3995905,1080,6.244998000000001,9.527109,0.9749999,8.589103999999999,9.340043875000587,1.3500018999999999,1.3500006000000002,8.312151,54,0.609,13.97096,52.64999399999999,,84.42133045196533,10.642074000000001,1.0,17.208996,0.9999915,0.11,,-270.95486,,8.430746000000001
54,8.5815735,17.208996,17.082523000000002,1100,6.324555,9.50876,0.9756098,8.592193,9.424049457526603,1.3414648999999998,1.3414624,8.318724000000001,55,0.609,14.027026000000001,53.65854,,86.25264811515808,10.6046095,1.0,17.208996,0.9999915,0.11,,-265.71246,,8.484160000000001
55,8.47728,17.208996,11.869769999999999,1120,6.403124299999999,9.490742,0.97619045,8.592611999999999,9.308995940800846,1.3333351999999998,1.333334,8.322499,56,0.609,13.98802,54.666664000000004,,87.85955572128296,10.566622,1.0,17.208996,0.9999915,0.11,,-260.75052,,8.537498
56,8.512217999999999,17.208996,18.646568,1140,6.4807415,9.4730425,0.9767440999999999,8.593788,9.349899504317376,1.3255834999999998,1.325581,8.32691,57,0.609,14.069285,55.674416,,89.7410032749176,10.53058,1.0,17.208996,0.9999915,0.11,,-255.84386,,8.590748
57,8.495722,17.208996,12.408667999999999,1160,6.557438,9.45565,0.9772726999999999,8.594503999999999,9.331260858837402,1.3181835,1.318181,8.330748,58,0.609,14.04021,56.681816000000005,,91.38742733001708,10.495496000000001,1.0,17.208996,0.9999915,0.11,,-251.21405,,8.643897
58,8.501843,17.208996,9.205957000000001,1180,6.633249799999999,9.438556,0.9777779000000001,8.595292,9.338051412462363,1.3111124,1.3111111999999998,8.33455,59,0.609,13.957848,57.688896,,92.61439418792723,10.461705,1.0,17.208996,0.9999915,0.11,,-246.79556000000002,,8.696928
59,8.52993,17.208996,15.588303,1200,6.7082043,9.421749,0.97826093,8.596625,9.3692431481624,1.3043479,1.3043479,8.338797,60,0.609,13.984613000000001,58.69565600000001,,94.71698665618895,10.429509,1.0,17.208996,0.9999915,0.11,,-242.41806,,8.749831
60,8.572375,17.208996,19.10634,1220,6.7823305,9.40522,0.97872365,8.598778999999999,9.415595207956292,1.2978733,1.2978733,8.343767999999999,61,0.609,14.068181,59.70214,,96.77924203872679,10.399064,1.0,17.208996,0.9999915,0.11,,-238.12651,,8.8026
61,8.559016999999999,17.208996,19.903881,1240,6.8556542,9.388959,0.9791668,8.600537,9.400091639252539,1.2916671999999998,1.2916671999999998,8.348253,62,0.609,14.161928,60.708344,,99.44932198524477,10.369386,1.0,17.208996,0.9999915,0.11,,-233.9606,,8.855222999999999
62,8.528138,17.208996,14.0641,1260,6.928203,9.372959,0.9795917,8.6015625,9.369669113815856,1.2857163999999999,1.2857139,8.351921,63,0.609,14.160012,61.71428,,101.39375019073486,10.340159,1.0,17.208996,0.9999915,0.11,,-230.01971,,8.907689
63,8.491222,17.208996,15.286537,1280,7.0000005000000005,9.35721,0.9800002,8.601791,9.323512561027526,1.2800006000000002,1.2800006000000002,8.35471,64,0.609,14.177263,62.720013,,103.44366478919984,10.31127,1.0,17.208996,0.9999915,0.11,,-226.18295,,8.960001
64,8.523937,17.208996,12.352008999999999,1300,7.0710679999999995,9.341706,0.98039204,8.602625,9.363060386034242,1.2745118,1.2745094,8.3580265,65,0.609,14.148845000000001,63.725483,,105.64996695518494,10.283773,1.0,17.208996,0.9999915,0.11,,-222.50942999999998,,9.012144000000001
65,8.539446,17.208996,19.643612,1320,7.1414285,9.326439,0.98076916,8.6037035,9.380978589390264,1.2692318999999999,1.2692306,8.361514999999999,66,0.609,14.231772,64.73076999999999,,107.70132493972778,10.257344,1.0,17.208996,0.9999915,0.11,,-218.83684,,9.064119999999999
66,8.516285,17.208996,19.595406,1340,7.211102499999999,9.311401,0.98113203,8.604284,9.3517682968025,1.2641521999999998,1.2641521999999998,8.364436,67,0.609,14.311513,65.73585,,109.81936001777649,10.231358,1.0,17.208996,0.9999915,0.11,,-215.27466,,9.115922
67,8.515055,17.208996,15.979759,1360,7.2801094,9.296586,0.98148143,8.6048,9.352665973178784,1.2592596999999999,1.2592596999999999,8.367225999999999,68,0.609,14.335742999999999,66.74074,,112.2267680168152,10.206118,1.0,17.208996,0.9999915,0.11,,-211.87047,,9.167546000000002
68,8.540445,17.208996,13.789592,1380,7.34847,9.281986999999999,0.9818184000000001,8.605741,9.377371991741194,1.2545466,1.2545455,8.370376,69,0.609,14.327534,67.74547,,114.91142678260805,10.181977999999999,1.0,17.208996,0.9999915,0.11,,-208.59676000000002,,9.218989
69,8.469144,17.208996,13.2944975,1400,7.4161983,9.267598,0.98214287,8.605353,9.303932781030998,1.2500011999999998,1.25,8.372138,70,0.609,14.312495000000002,68.75,,116.81020283699036,10.157509,1.0,17.208996,0.9999915,0.11,,-205.42369,,9.270247999999999
70,8.5189495,17.208996,14.8369,1420,7.4833155,9.253414,0.98245627,8.605838,9.354424395561812,1.2456148999999999,1.2456136999999998,8.374715,71,0.609,14.319607000000001,69.754395,,119.08488821983336,10.13443,1.0,17.208996,0.9999915,0.11,,-202.31833,,9.321322
71,8.534744,17.208996,21.840035999999998,1440,7.549835000000001,9.239428,0.98275864,8.60656,9.374940890699936,1.2413813,1.2413789,8.377473,72,0.609,14.423793,70.75862,,121.42292547225952,10.112213,1.0,17.208996,0.9999915,0.11,,-199.20201,,9.372208
72,8.555655,17.208996,14.558556,1460,7.615773700000001,9.225635,0.98305094,8.607597,9.39524690753667,1.2372893999999999,1.2372882,8.380494,73,0.609,14.425382,71.76272,,123.05052971839905,10.090891000000001,1.0,17.208996,0.9999915,0.11,,-196.27087,,9.422906
73,8.53858,17.208996,14.32668,1480,7.681145699999999,9.2120285,0.9833334,8.608299,9.378147703587292,1.2333345,1.2333323,8.383128,74,0.609,14.423798999999999,72.76666999999999,,125.29277992248535,10.069913,1.0,17.208996,0.9999915,0.11,,-193.42212,,9.473413
74,8.531283,17.208996,16.921328,1500,7.745966,9.198606,0.9836065999999999,8.608842999999998,9.372371388322724,1.2295097,1.2295097,8.385556,75,0.609,14.456859,73.77049,,127.735910654068,10.049397,1.0,17.208996,0.9999915,0.11,,-190.61479,,9.52373
75,8.469952000000001,17.208996,15.291572,1520,7.81025,9.185360000000001,0.98387104,8.608367,9.306536139643509,1.2258076999999998,1.2258065,8.386918,76,0.609,14.467607999999998,74.7742,,130.0277667045593,10.028616,1.0,17.208996,0.9999915,0.11,,-187.90282,,9.573855
76,8.535009,17.208996,14.280596,1540,7.874008,9.172288,0.9841269,8.608922999999999,9.375188170248228,1.222224,1.2222216000000001,8.389268,77,0.609,14.464951500000002,75.77776999999999,,132.36232209205627,10.009217999999999,1.0,17.208996,0.9999915,0.11,,-185.27444,,9.623786
77,8.529753,17.208996,21.147026,1560,7.9372544000000005,9.159385,0.9843751000000001,8.609369000000001,9.368687347550829,1.2187507,1.2187507,8.391464,78,0.609,14.5504,76.78126,,134.27501702308658,9.990250999999999,1.0,17.208996,0.9999915,0.11,,-182.62548999999999,,9.673528999999998
78,8.515007,17.208996,12.094746,1580,8.0,9.146646,0.98461545,8.609561,9.351140130192297,1.2153858999999998,1.2153848,8.393365,79,0.609,14.519101999999998,77.78461999999999,,137.5188627243042,9.971577,1.0,17.208996,0.9999915,0.11,,-180.1582,,9.723078
79,8.535046000000001,17.208996,16.741901000000002,1600,8.062258,9.134067,0.9848485,8.610037,9.376978448631638,1.2121229,1.2121205,8.395511,80,0.609,14.546679000000001,78.78788,,140.59176254272458,9.953621,1.0,17.208996,0.9999915,0.11,,-177.69455,,9.772434
80,8.531391000000001,17.208996,17.341207999999998,1620,8.124039,9.121644,0.98507464,8.610435,9.37264921036266,1.2089573,1.208955,8.397539,81,0.609,14.580976999999999,79.791046,,142.906430721283,9.936062,1.0,17.208996,0.9999915,0.11,,-175.28436000000002,,9.821599
81,8.546969,17.208996,14.475228,1640,8.185353,9.109374,0.9852941999999999,8.611038,9.387188783503117,1.2058829,1.2058817,8.399737,82,0.609,14.579492000000002,80.79413000000001,,145.2507917881012,9.919122,1.0,17.208996,0.9999915,0.11,,-172.96794,,9.870573
82,8.457825,17.208996,15.855644,1660,8.246211,9.097253,0.98550725,8.610319,9.290623985386134,1.2028999,1.2028988999999999,8.4005785,83,0.609,14.594676999999999,81.797104,,147.83110857009888,9.901516,1.0,17.208996,0.9999915,0.11,,-170.69072,,9.919356
83,8.486614999999999,17.208996,15.989754999999999,1680,8.306623,9.085277,0.9857143,8.6100235,9.320380086601348,1.2000011,1.2000011,8.401808,84,0.609,14.611098000000002,82.8,,149.89162802696228,9.884672,1.0,17.208996,0.9999915,0.11,,-168.46617,,9.96795
84,8.56888,17.208996,17.920752,1700,8.3666,9.073442,0.9859155999999999,8.610885000000001,9.410246160349212,1.1971846000000002,1.1971835,8.404161,85,0.609,14.649857,83.802826,,152.26593327522278,9.869191,1.0,17.208996,0.9999915,0.11,,-166.27126,,10.016354
85,8.484772999999999,17.208996,14.926035,1720,8.42615,9.061747,0.9861110999999999,8.610542,9.320303244227828,1.1944464,1.1944442,8.40528,86,0.609,14.652892000000001,84.80556,,154.26473140716553,9.853094,1.0,17.208996,0.9999915,0.11,,-164.16225,,10.064568
86,8.480656,17.208996,13.937520000000001,1740,8.485281,9.050185,0.98630154,8.610146,9.312114551528893,1.1917816,1.1917816,8.406314,87,0.609,14.644498,85.808235,,156.65715003013608,9.837318,1.0,17.208996,0.9999915,0.11,,-162.1131,,10.112597000000001
87,8.499325,17.208996,17.432326999999997,1760,8.5440035,9.038756,0.9864866,8.610002,9.334559286177189,1.1891909,1.1891885,8.407571,88,0.609,14.67601,86.81081999999999,,159.4438054561615,9.822114,1.0,17.208996,0.9999915,0.11,,-160.07085,,10.160439
88,8.508984,17.208996,16.890577,1780,8.6023245,9.027457,0.9866666,8.609981,9.345694131190614,1.1866678,1.1866667,8.408922,89,0.609,14.700729999999998,87.81333000000001,,162.2675173282623,9.807360000000001,1.0,17.208996,0.9999915,0.11,,-158.0806,,10.208094000000001
89,8.5162525,17.208996,18.024097,1800,8.6602545,9.016283999999999,0.98684216,8.610047999999999,9.353660763833764,1.1842113,1.184209,8.410335,90,0.609,14.737497,88.81579599999999,,165.25859928131104,9.793014999999999,1.0,17.208996,0.9999915,0.11,,-156.12201000000002,,10.255564999999999
90,8.549551,17.208996,14.332576000000001,1820,8.717798,9.005234,0.9870131,8.610536999999999,9.389982877291354,1.1818194,1.1818182,8.412142,91,0.609,14.732892999999999,89.81819,,168.17698192596438,9.77935,1.0,17.208996,0.9999915,0.11,,-154.24704,,10.302853
91,8.523425999999999,17.208996,17.124905,1840,8.774963,8.994305,0.9871796,8.610673,9.361720717295764,1.1794886999999998,1.1794886999999998,8.41357,92,0.609,14.758742000000002,90.82052,,172.31233811378482,9.765698,1.0,17.208996,0.9999915,0.11,,-152.3825,,10.349959
92,8.530058,17.208996,17.973835,1860,8.831760000000001,8.983494,0.9873417999999999,8.61088,9.369396168352038,1.1772163999999998,1.1772141,8.415045,93,0.609,14.793165,91.82279,,177.007892370224,9.752413,1.0,17.208996,0.9999915,0.11,,-150.54895,,10.396884
93,8.487111,17.208996,14.498741,1880,8.888195,8.972798,0.98749995,8.610536,9.321457342415359,1.1750013000000001,1.1750001,8.415944,94,0.609,14.789891,92.825,,181.48257756233212,9.738952000000001,1.0,17.208996,0.9999915,0.11,,-148.79141,,10.443627000000001
94,8.542086999999999,17.208996,20.154564,1900,8.944272,8.962216,0.9876543,8.610874,9.3817037264017,1.1728417,1.1728393999999998,8.417502,95,0.609,14.84622,93.82715999999999,,185.07646036148068,9.726353,1.0,17.208996,0.9999915,0.11,,-147.01137,,10.490195
95,8.491388,17.208996,15.175548000000001,1920,8.999999,8.951744999999999,0.9878046999999999,8.610577000000001,9.326558225270118,1.1707329,1.1707318000000002,8.418403,96,0.609,14.849514000000001,94.829254,,189.61173367500302,9.713489,1.0,17.208996,0.9999915,0.11,,-145.32027,,10.536585
