,MISE,LQGmu1,DenMISEMeanLog,LQGsigma,IWNorm2,IWMin,TimestepsSoFar,ReturnMax,ReturnStepMax,DenMISELogFirst,target_sum_log_mean,IWNorm1,ReturnMean,TimeElapsed,SqrtESSClassic,Iteration,URet,ReturnAbsMax,ReturnMin,IWFirstEpisode,IWLastEpisode,Bound,ReturnLastEpisode,LQGmu01,IWMean,IWMax,DenMISELogLast
0,18.802618,-0.106,18.60218,0.11,1.2486429,,20,15.058442000000001,0.9625284,18.60218,18.824238,1.2486429,15.058442000000001,0.463247299194336,1.0,1,16.687925283112616,15.058442000000001,,1.2486429,1.2486429,63.977943,15.058442000000001,-0.011,1.2486429,1.2486429,18.60218
1,10.604148,-0.124,19.919296,0.11,1.00758,,40,15.889657999999999,0.9969084999999999,18.71936,19.480675,1.3590708,15.4740505,12.4450044631958,1.3488464,2,17.592751311251504,15.889657999999999,,0.46543187,0.89363897,45.9447,15.889657999999999,-0.012,0.6795354,0.89363897,21.119229999999998
2,15.458644,-0.118,20.437817000000003,0.11,1.7215623,,60,16.125818,0.9990937,18.523115,20.413301,2.9540043,15.691307,13.52884030342102,1.7158859,3,17.851814141849392,16.125818,,0.920746,0.8602110000000001,43.652508000000005,16.125818,-0.012,0.9846681,1.1730473999999997,21.7072
3,17.370247,-0.106,19.922283,0.11,2.2848504000000003,,80,16.366870000000002,0.99995077,18.503103,19.9712,4.407527,15.860198,14.548161506652832,1.9290221999999997,4,18.108612683209426,16.366870000000002,,1.3770065,0.6006753,42.823875,16.366870000000002,-0.011,1.1018816999999999,1.3770065,18.388920000000002
4,6.154162400000001,-0.141,18.717056,0.11,1.609769,,100,16.366870000000002,0.99995077,18.575796,16.544242999999998,1.8896511000000003,15.798807,15.086018323898315,1.1738647,5,17.21942820084287,16.366870000000002,,0.027497312000000003,0.039857812,47.982334,15.553239999999999,-0.014,0.37793022,1.6005120000000002,13.822726999999999
5,19.882267000000002,-0.144,18.093393,0.11,5.962581,,120,16.366870000000002,0.99995077,18.39896,16.361458,7.354311999999999,15.866191,15.546263933181764,1.2334108,6,17.936169950971166,16.366870000000002,,0.01887557,5.8154325,59.691074,16.203110000000002,-0.014,1.2257186000000002,5.8154325,15.551731
6,19.370632,-0.148,18.081493,0.11,5.3803196,,140,16.366870000000002,0.99995077,18.24795,16.199257,8.360224,15.915032,16.286872625350952,1.5538527,7,17.940694399076445,16.366870000000002,,0.006611896999999999,2.7864459,50.969902000000005,16.20809,-0.015,1.1943177,4.501041000000001,18.021967
7,14.17499,-0.162,17.502598000000003,0.11,4.6351,,160,16.366870000000002,0.99995077,18.115362,13.971623999999998,7.000087700000001,15.94072,17.504217863082886,1.5102345,8,17.845651207274173,16.366870000000002,,0.000105005274,0.9147821,46.686904999999996,16.120537,-0.016,0.87501097,4.2720795,13.408824
8,14.945141,-0.162,17.652153,0.11,4.321776,,180,16.366870000000002,0.99995077,17.997593,14.726695999999999,8.297295,15.973884,18.66280460357666,1.9198807,9,17.973730954725767,16.366870000000002,,0.00014747278,2.362797,40.519966,16.239199,-0.016,0.9219216,3.135097,19.044775
9,18.486542,-0.167,17.131104999999998,0.11,6.1617365,,200,16.829588,0.99995077,17.892248000000002,13.849362,11.203073,16.059454000000002,19.64547181129456,1.818168,10,18.597226227322174,16.829588,,2.1266895e-05,5.257068599999999,46.25557,16.829588,-0.017,1.1203072,5.257068599999999,12.56528
10,14.887096,-0.174,17.09127,0.11,5.6322074,,220,16.829588,0.99995077,17.79694,13.173248999999998,9.904525999999999,16.077710999999997,20.67672181129456,1.7585514,11,17.99683797390223,16.829588,,2.0051131999999997e-06,0.8668536,43.597527,16.260270000000002,-0.018,0.9004114,5.0950050000000005,16.674603
11,12.938075,-0.183,17.094624,0.11,5.4659767,,240,16.829588,0.99997073,17.709929000000002,12.141903999999998,9.339492,16.121454,21.99839973449707,1.7086593,12,18.36091157986049,16.829588,,5.064517700000001e-08,2.0439336,42.486835,16.602638,-0.018,0.778291,4.902707,17.292745999999998
12,16.181906,-0.191,16.512747,0.11,7.430989299999999,,260,16.829588,0.99997073,17.629887,10.694726,12.601728999999999,16.166698,23.37049436569214,1.6958346000000002,13,18.47006216990427,16.829588,,1.3244377e-09,6.0175695,45.95413,16.709606,-0.019,0.9693638000000001,6.0175695,9.797007
13,17.090999999999998,-0.187,16.456356,0.11,6.7125273000000005,,280,16.829588,0.99997073,17.555779,11.696187,14.344114000000001,16.208551,24.56028151512146,2.136917,14,18.51669388780903,16.829588,,6.5982837e-09,3.7360091,40.71792,16.752653,-0.019,1.0245796,4.1217976,15.847244
14,19.798698,-0.196,16.483099,0.11,8.457042,,300,16.829588,0.99997073,17.486786,10.853196,17.811153,16.234316,25.505109786987305,2.1060736,15,18.34563929476705,16.829588,,1.3828821e-10,5.9343069999999996,43.77163,16.595013,-0.02,1.1874102,5.9343069999999996,16.897284
15,11.843838,-0.098,16.425688,0.11,5.8728337,,320,16.829588,0.99997073,17.422247,10.808710000000001,12.081289,16.256523,26.67358016967773,2.0571482,16,18.34776816204807,16.829588,,2.9053922,2.2219134e-05,36.386925,16.589663,-0.01,0.7550806,3.3367715,15.477735999999998
16,16.362862,-0.114,16.377726000000003,0.11,6.901372,,340,16.829588,0.99997073,17.52848,13.535260000000001,17.576256,16.257611999999998,28.00340175628662,2.546777,17,18.005416775980446,16.829588,,3.2806002999999997,1.8645971000000001,36.18743,16.27502,-0.011,1.0338974,3.3844602,15.885207999999999
17,17.727966000000002,-0.151,16.395847,0.11,6.5555744,,360,16.829588,0.99997073,17.647774,15.387338,19.589869,16.243658,29.438911199569702,2.9882765,18,17.73137304835109,16.829588,,0.0051741109999999995,0.21444368,34.62358,16.006426,-0.015,1.0883260000000001,2.9113388,16.715670000000003
18,16.673067,-0.206,16.487482,0.11,8.906036,,380,16.829588,0.99997073,17.593994,9.306201,19.007965,16.249653,30.701747179031372,2.1342787999999997,19,18.101476958101703,16.829588,,5.771459700000001e-13,0.27001068,40.329193,16.357565,-0.021,1.0004193000000001,6.7355413,18.082575
19,17.413559,-0.202,16.384201,0.11,8.29064,,400,16.838936,0.9999981,17.542702,10.217685000000001,20.862495000000003,16.279118,31.72421646118164,2.5163915,20,18.6097668612299,16.838936,,3.5771017e-12,3.4314132000000006,37.488659999999996,16.838936,-0.021,1.0431248,5.007625599999999,14.489552
20,18.804207,-0.198,16.33981,0.11,8.318452,,420,16.838936,0.9999981,17.493911999999998,11.255721000000001,23.640951,16.30424,32.771538734436035,2.8419893,21,18.572692419686526,16.838936,,3.9079483e-11,3.8667123,36.579365,16.806679000000003,-0.02,1.1257596,3.8667123,15.461246
