,TimeElapsed,DenMISEMeanLog,IWMin,URet,MISE,IWMax,IWNorm2,IWFirstEpisode,DenMISELogLast,LQGsigma,LQGmu01,Bound,ReturnLastEpisode,Iteration,ReturnMean,ReturnMax,TimestepsSoFar,SqrtESSClassic,target_sum_log_mean,ReturnMin,DenMISELogFirst,ReturnStepMax,IWLastEpisode,IWNorm1,IWMean,LQGmu1,ReturnAbsMax
0,0.24292230606079104,18.60218,,16.687925283112616,,,1e-10,,18.60218,0.11,-1.0,45.175327,15.058442000000001,1,15.058442000000001,15.058442000000001,20,1.0,-503.26215,,18.60218,0.9625284,,1e-10,,-1.0,15.058442000000001
1,6.166937828063965,10.876511,,18.144620389642924,16.43224,1.999999,1.999999,,3.8439879999999995,0.11,-1.0,65.72898,16.432247,2,15.745344000000001,16.432247,40,1.0,-249.3625,,17.909032999999997,0.9725062,1.999999,1.999999,0.9999995,-1.0,16.432247
2,6.4835379123687735,14.1328,,18.404055518430862,16.563375,1.5006367,2.121772,,20.763158999999998,0.11,-1.0,51.962692,16.687397,3,16.059362,16.687397,60,1.4142137,-159.18532,,17.503569,0.99995995,1.5006367,3.000639,1.000213,-1.0,16.687397
3,6.84531831741333,15.202497,,18.353452474634175,16.61979,1.3396571000000002,2.3141901000000002,,18.463564,0.11,-1.0,45.523262,16.636251,4,16.203583,16.687397,80,1.7320476000000002,-114.6997,,17.215887,0.99995995,1.3396571000000002,4.0082873999999995,1.0020719,-1.0,16.687397
4,7.058145523071289,14.869845000000002,,18.299885520712113,16.77054,1.2865824,2.5281866,,13.567223,0.11,-1.0,41.803191999999996,16.581598,5,16.279186,16.687397,100,1.9998756999999998,-88.99374399999999,,16.992743,0.99995995,1.2865824,5.056058999999999,1.0112118,-1.0,16.687397
5,7.403511762619018,15.173029999999999,,18.180838377274704,16.707369,1.2439042,2.7068803,,16.699028,0.11,-1.0,39.098859999999995,16.478823000000002,6,16.31246,16.687397,120,2.2357682999999997,-71.34671999999999,,16.810420999999998,0.99995995,1.1848121999999999,6.051957,1.0086595,-1.0,16.687397
6,7.6426641941070566,15.705295000000001,,18.22411218230193,16.927881,1.2501895,2.9233685,,18.904985,0.11,-1.0,37.375355,16.515107999999998,7,16.34141,16.687397,140,2.4483316000000004,-58.417988,,16.656271,0.99995995,1.2501895,7.1573753,1.0224822,-1.0,16.687397
7,7.965190887451173,15.482246,,18.297081540703246,16.937517,1.2422149,3.0946542999999997,,13.911547,0.11,-1.0,35.87188,16.588324,8,16.372273999999997,16.687397,160,2.643986,-49.354893,,16.52274,0.99995995,1.1379263000000002,8.182222,1.0227778,-1.0,16.687397
8,8.333859205245973,15.971287,,18.328468103766035,17.115019,1.2444868,3.2905083,,19.871319,0.11,-1.0,34.83178,16.607676,9,16.398429999999998,16.687397,180,2.8256962000000003,-41.636707,,16.404957,0.99995995,1.2041108999999999,9.2979765,1.0331085,-1.0,16.687397
9,8.692594766616821,15.752848,,18.348840663073922,17.222186999999998,1.2491504,3.4677087999999996,,13.763613000000001,0.11,-1.0,33.929512,16.637947,10,16.422382,16.687397,200,2.9964218,-36.075077,,16.299595,0.99995995,1.1563423000000002,10.390718,1.0390718,-1.0,16.687397
