,IWMin,Bound,IWFirstEpisode,LQGsigma,TimestepsSoFar,LQGmu01,DenMISELogFirst,IWNorm1,LQGmu1,ReturnMin,IWMean,ReturnAbsMax,DenMISEMeanLog,IWNorm2,IWLastEpisode,IWMax,ReturnLastEpisode,ReturnStepMax,ReturnMax,URet,SqrtESSClassic,TimeElapsed,DenMISELogLast,Iteration,target_sum_log_mean,ReturnMean,MISE
46,,16.144232000000002,,0.11,940,0.161,13.251869000000001,46.503616,0.926,,0.98943865,16.208206,13.194238,7.360508,1.1747940000000001,1.1749978,8.548872,0.9994574,16.208206,9.390487697299283,6.3179903,64.19100713729857,15.778678,47,-32.215633000000004,8.877087,8.448015
47,,16.052315,,0.11,960,0.161,13.230816,47.515076,0.926,,0.98989743,16.208206,13.213817,7.4278564,1.1707284,1.1707295,8.499835000000001,0.9994574,16.208206,9.333868564896637,6.396876,65.82318329811096,14.146247,48,-31.246374,8.869227,8.451008
48,,15.964313500000001,,0.11,980,0.161,13.2101965,48.525967,0.926,,0.99032587,16.208206,13.251388,7.494602,1.1666582,1.1666682,8.52886,0.9994574,16.208206,9.367136343385988,6.4747887,67.45117545127869,15.066434,49,-30.29798,8.862281,8.454474000000001
49,,15.879623,,0.11,1000,0.161,13.189994,49.53634,0.926,,0.99072677,16.208206,13.196914000000001,7.5607643,1.1627139,1.1627927,8.541712,0.9994574,16.208206,9.379814589318704,6.5517635,69.48785948753357,10.538781,50,-29.478127,8.855869,8.458015
50,,15.797735999999999,,0.11,1020,0.161,13.170192000000002,50.54618,0.926,,0.99110156,16.208206,13.278519000000001,7.626351,1.1590273000000002,1.1591035,8.540918,0.9994574,16.208206,9.383417744943051,6.627833,71.09735679626466,17.369425,51,-28.556568,8.849694,8.461308500000001
51,,15.718647,,0.11,1040,0.161,13.150773000000001,51.55578,0.926,,0.9914573,16.208206,13.403478,7.691413400000001,1.1555,1.1555573000000001,8.544856,0.9994574,16.208206,9.384832674076362,6.7030306,72.61812520027159,19.786663,52,-27.624012,8.843832,8.464522
52,,15.641649,,0.11,1060,0.161,13.131725,52.564972,0.926,,0.9917919,16.208206,13.430705,7.755938,1.152167,1.1521723999999998,8.524709,0.9994574,16.208206,9.36608539246554,6.7773843,74.58444499969481,14.856344,53,-26.819729,8.8378105,8.467108999999999
53,,15.566451,,0.11,1080,0.161,13.113032999999998,53.573719999999994,0.926,,0.9921059000000001,16.208206,13.478999,7.8199277,1.1489356000000002,1.1489377,8.496115,0.9994574,16.208206,9.32992922133503,6.8509226,76.18768382072449,16.047937,54,-26.023232999999998,8.831483,8.468923
54,,15.493691,,0.11,1100,0.161,13.094683999999999,54.582165,0.926,,0.992403,16.208206,13.516938,7.883412400000001,1.1458334,1.1458343999999998,8.5014305,0.9994574,16.208206,9.33662446163817,6.923672,77.83804702758789,15.574748999999999,55,-25.26436,8.825481,8.470739
55,,15.422903,,0.11,1120,0.161,13.076665,55.590340000000005,0.926,,0.99268466,16.208206,13.564044,7.9464045,1.1428486,1.1428552,8.489908,0.9994574,16.208206,9.324230652908419,6.9956594,79.79869866371155,16.163694,56,-24.522125,8.8194895,8.4722185
56,,15.354629999999998,,0.11,1140,0.161,13.058966,56.589226000000004,0.926,,0.99279344,16.208206,13.630206,8.007636999999999,1.1311618,1.1400008999999998,8.578449,0.9994574,16.208206,9.421015036824578,7.0669070000000005,81.23661422729492,17.343695,57,-23.785414000000003,8.815261,8.474022
57,,15.289029999999999,,0.11,1160,0.161,13.041574,57.596718,0.926,,0.9930469000000001,16.208206,13.656979000000002,8.069666,1.1371268,1.1372678,8.546849,0.9994574,16.208206,9.388214284454891,7.137435400000001,83.29519081115724,15.191225,58,-23.11112,8.810633000000001,8.476413
