,DenMISEMeanLog,ReturnStepMax,target_sum_log_mean,TimeElapsed,ReturnMax,ReturnAbsMax,ReturnLastEpisode,LQGsigma,ReturnMin,IWNorm2,IWMean,DenMISELogFirst,LQGmu01,MISE,DenMISELogLast,TimestepsSoFar,URet,IWLastEpisode,SqrtESSClassic,IWMax,LQGmu1,IWNorm1,ReturnMean,IWMin,Iteration,IWFirstEpisode,Bound
10,17.497673000000002,0.999835,17.567091,16.047296047210693,16.439709,16.439709,15.481501000000002,0.11,,3.7648406000000003,1.1078261999999999,18.479546,-0.01,17.295189,17.009628,220,17.158151913680786,1.2515924999999999,3.236814,1.3028511,-0.103,12.186088999999999,15.574461999999999,,11,1.3028511,27.453146000000004
11,17.556787,0.999835,2.7674406000000005,17.177414894104007,16.439709,16.439709,15.972309,0.11,,0.0683174,0.005792310500000001,18.50447,-0.018,0.09519822,18.110985,240,17.690510922498046,1.5052179999999998e-05,1.0174235,0.06830755599999999,-0.176,0.06950772599999999,15.607615,,12,3.3385453000000006e-07,32.411552
12,16.750767,0.999835,10.040656,18.578007221221927,16.552532,16.552532,16.552532,0.11,,6.7566648,0.61199725,18.424426999999998,-0.015,10.115779,8.033251,260,18.30762465576245,6.649379700000001,1.1774988000000002,6.649379700000001,-0.154,7.9559646,15.6803,,13,0.0011901238,38.230509999999995
13,16.658610999999997,0.9999082,10.239794,20.110339164733887,16.608083999999998,16.608083999999998,16.608083999999998,0.11,,8.857845,0.95783377,18.35041,-0.016,15.871564999999999,15.9143715,280,18.363628883797947,7.103790299999999,1.5138752,7.103790299999999,-0.155,13.409673000000002,15.746572,,14,0.00080503547,37.812717
14,16.659678,0.9999082,10.459473,21.28097939491272,16.608083999999998,16.608083999999998,16.351132999999997,0.11,,8.376658,1.0234803,18.281475,-0.016,16.887983,16.837667,300,18.0842129292993,4.7466984000000005,1.8327363,5.246635400000001,-0.157,15.352205,15.786876000000001,,15,0.0005486693,35.011795
15,16.555153,0.999936,10.207614999999999,22.651697397232056,16.608083999999998,16.608083999999998,16.347126,0.11,,8.535055999999999,1.1072303999999997,18.216974,-0.016,18.229689,15.060982000000001,320,18.09139369301096,4.0346839999999995,2.075638,4.396825,-0.16,17.715687,15.821891,,16,0.00022712958,34.23256
16,16.567014999999998,0.999936,10.063835000000001,24.14582586288452,16.608083999999998,16.608083999999998,16.589443,0.11,,8.470818,1.1380997,18.156364,-0.016,18.770132,16.740845,340,18.343226923163787,3.9507112999999996,2.2840409999999998,4.051959,-0.163,19.347694,15.867041,,17,9.19207e-05,33.31285
17,16.5931,0.999936,9.70319,25.190049648284912,16.608083999999998,16.608083999999998,16.501982,0.11,,8.5426855,1.1662214,18.09921,-0.017,19.240528,16.978344,360,18.256906795108527,3.6498127,2.4573052000000004,3.8201222,-0.166,20.991985,15.902317000000002,,18,2.4620342e-05,32.757843
18,16.606981,0.999936,9.581563000000001,26.031962871551514,16.608083999999998,16.608083999999998,16.547005,0.11,,8.856796000000001,1.2168106,18.045145,-0.017,20.088629,16.763481,380,18.300357611855926,4.419939,2.610357,4.419939,-0.169,23.1194,15.936247,,19,9.453521e-06,32.813390000000005
19,16.573547,0.9999624,9.2075615,27.496583938598636,16.77776,16.77776,16.77776,0.11,,8.983039,1.2308207,17.993853,-0.017,20.36876,15.792891000000001,400,18.54503908610884,3.3486686000000003,2.7403214,4.6812615,-0.173,24.616413,15.978323000000001,,20,2.4611386000000003e-06,32.613859999999995
20,16.538391,0.9999624,8.543391,29.19691824913025,16.77776,16.77776,16.656817999999998,0.11,,9.362499,1.2566918,17.945063,-0.018,20.823454,15.670722,420,18.415318678189664,4.065851,2.8187482000000004,5.0303617,-0.178,26.390528000000003,16.010632,,21,3.4175082e-07,32.72786
21,16.402971,0.9999624,9.195126,30.363744497299194,16.77776,16.77776,16.44872,0.11,,8.360606,1.1530713,17.898542000000003,-0.018,19.093231,13.3686495,440,18.18973823660338,1.4965451,3.0341782999999998,3.8961138999999996,-0.176,25.367569,16.030544,,22,8.338817e-07,30.152409000000002
22,16.012398,0.9999624,13.199164000000001,32.232654094696045,16.77776,16.77776,16.515947,0.11,,5.47182,0.73000693,17.85409,-0.015,12.026282,7.3110332,460,18.263943818443533,1.411725,3.068478,3.1348789,-0.148,16.79016,16.05165,,23,0.009865536999999999,22.96184
23,16.06354,0.99998367,13.031222,34.066351175308235,16.77776,16.77776,16.595562,0.11,,5.7109447,0.80473995,17.81196,-0.015,13.278407999999999,17.515266,480,18.35051447532169,1.2876184,3.381885,2.8760462,-0.152,19.313759,16.074312,,24,0.0038243447999999998,23.200542000000002
24,16.130232,0.99998367,12.971753999999999,35.57521533966065,16.77776,16.77776,16.270124,0.11,,6.301801,0.9077251000000001,17.771297,-0.016,14.966610000000001,17.9327,500,18.002684373424078,2.2612116,3.601054,2.5969757999999996,-0.155,22.693127,16.082145999999998,,25,0.0017752117,24.284859
25,16.132611999999998,0.99998367,12.842671000000001,37.21928095817565,16.77776,16.77776,16.401344,0.11,,6.7639084,0.98461384,17.732147,-0.016,16.236788,16.295162,520,18.150829946939847,1.9847775,3.7847881,2.3264825,-0.157,25.59996,16.094421,,26,0.0008314975,25.10268
26,16.262972,0.99998367,12.746373,38.497713804245,16.77776,16.77776,16.520326999999998,0.11,,7.2974190000000005,1.0641383,17.694439000000003,-0.016,17.560593,19.681227,540,18.27242240069655,1.9939144,3.937246,2.0934858,-0.16,28.731734999999997,16.110195,,27,0.00029919067000000005,26.08318
27,16.247,0.99998367,12.441154,39.94071388244629,16.77776,16.77776,16.568386,0.11,,7.7094164,1.1157598,17.658081,-0.017,18.426897,15.768482,560,18.320354256818312,2.0044155,4.052353,2.04766,-0.164,31.241276,16.12656,,28,9.185761e-05,26.7074
28,16.32687,0.99998367,12.07388,41.763829708099365,16.77776,16.77776,16.447315,0.11,,8.203643,1.1609545000000001,17.622993,-0.017,19.179707999999998,18.466286,580,18.198324877898667,2.2206544999999998,4.1039915,2.3847650000000002,-0.169,33.66768,16.137620000000002,,29,1.7895e-05,27.356021999999996
29,16.141829,0.99998367,8.254109,43.893163204193115,16.77776,16.77776,16.600979000000002,0.11,,7.5285378,0.8064088,17.589092,-0.019,13.354389000000001,10.636078999999999,600,18.35404021005806,0.335474,3.2134082000000004,4.9291434,-0.191,24.192265,16.153067,,30,1.2775678e-09,23.796734
30,15.900951000000001,0.9999921999999999,8.912302,45.308324098587036,16.77776,16.77776,16.628353,0.11,,7.631083,0.8899311,17.556303,-0.019,14.736545000000001,8.881254,620,18.388136065088524,1.7946025,3.6151964999999997,4.263679,-0.188,27.587864,16.168398,,31,6.0760965e-09,24.018341
31,15.824357999999998,0.9999921999999999,9.979902000000001,47.48092770576477,16.77776,16.77776,16.647129999999997,0.11,,8.615814,1.0680058000000001,17.524555,-0.018,17.687186999999998,13.572899,640,18.40395459870229,3.711955,3.966681,3.711955,-0.183,34.176186,16.183357,,32,6.163608999999999e-08,26.14653
32,15.85415,0.9999921999999999,11.352539,49.19570183753967,16.77776,16.77776,16.444326,0.11,,8.54894,1.1535084999999998,17.493782,-0.018,19.077408,16.758623,660,18.191640019970507,2.1275976,4.4526900000000005,2.4718819,-0.175,38.06578,16.191264999999998,,33,1.6022634e-06,26.613419
33,15.936638,0.9999921999999999,11.509624,50.94927716255188,16.77776,16.77776,16.565466,0.11,,8.395298,1.1230166000000001,17.463929999999998,-0.018,18.574326,18.52261,680,18.318216312887934,1.2068838,4.548089,2.4182987000000002,-0.175,38.182564,16.202270000000002,,34,1.3815113e-06,25.952263000000002
34,16.000007999999998,0.9999921999999999,12.947941,51.726364374160774,16.77776,16.77776,16.54063,0.11,,8.028931,1.1073297,17.434942000000003,-0.017,18.293789999999998,18.046478,700,18.291131514863213,1.5729327,4.8271112,1.8390990000000003,-0.165,38.756541999999996,16.211939,,35,7.921015e-05,25.245262
35,15.951355,0.9999921999999999,12.291855,53.350192070007324,16.77776,16.77776,16.646538,0.11,,8.443804,1.1433029,17.406773,-0.017,18.907585,14.152667999999998,720,18.398961212738627,1.8791818999999998,4.874450700000001,1.9410349999999998,-0.171,41.158905,16.224012,,36,7.0522119999999995e-06,25.791544000000002
36,15.884851000000001,0.9999946,10.791043,55.08858895301819,16.838827,16.838827,16.838827,0.11,,9.545094500000001,1.1221348,17.379375,-0.019,18.616535,13.360514000000002,740,18.608209740593384,4.4175625,4.3497725,4.4175625,-0.183,41.51899,16.24063,,37,4.858836e-08,26.358928999999996
37,15.87785,0.9999946,9.8665495,57.01848983764648,16.838827,16.838827,16.704369,0.11,,11.301364,1.1040825,17.352707000000002,-0.019,18.361867999999998,15.515073000000001,760,18.46231337616859,3.5723815,3.7123953999999997,7.4076405,-0.19,41.95513,16.252832,,38,1.8613088e-09,27.433544
38,15.905064000000001,0.9999946,9.165308999999999,58.83742213249207,16.838827,16.838827,16.537470000000003,0.11,,12.3164835,1.0340677,17.326729999999998,-0.02,17.216894,16.863129999999998,780,18.286828280452735,2.0012488,3.2743634999999998,9.407036,-0.196,40.328644,16.260132000000002,,39,1.316953e-10,27.502148
39,15.99279,0.9999946,8.577011,60.48539233207703,16.838827,16.838827,16.474298,0.11,,12.754127,0.9470641,17.301413,-0.02,15.777170000000002,19.412495,800,18.227466791155635,2.0870113,2.9702203,10.519096000000001,-0.201,37.882565,16.265484,,40,1.0744265e-11,27.115606
40,15.866901,0.9999946,7.8402652999999995,62.334677457809455,16.838827,16.838827,16.143497,0.11,,12.216130999999999,0.8096926999999999,17.27672,-0.021,13.498541000000001,10.917060000000001,820,17.879633819082784,0.056487583,2.7175052,10.517502,-0.205,33.1974,16.26251,,41,1.3383285e-12,25.891397
41,15.793061999999999,0.9999946,7.1268406,63.66988182067871,16.838827,16.838827,16.717361,0.11,,13.175238,0.81738156,17.252623,-0.021,13.6449585,12.983277000000001,840,18.47524956581817,6.0851245,2.6056476,10.511585,-0.209,34.330025,16.273338,,42,1.1123522e-13,26.569828
42,15.763953,0.9999946,6.1599645999999995,65.62418222427368,16.838827,16.838827,16.587967000000003,0.11,,14.498641000000001,0.8306773999999999,17.229092,-0.022,13.862631,14.755884,860,18.33850461035146,7.369295,2.463619,10.590857000000002,-0.215,35.719128000000005,16.280657,,43,3.8338304e-15,27.532622999999997
43,15.720320999999998,0.9999946,5.128367400000001,67.34296536445618,16.838827,16.838827,16.694370000000003,0.11,,16.78306,0.90078735,17.206101999999998,-0.023,15.043232000000001,14.052469,880,18.45703287977589,10.621687,2.3615863,10.621687,-0.222,39.634644,16.290058,,44,1.0911769600000001e-16,29.303839
44,15.693856,0.9999946,8.627763999999999,69.22905874252321,16.838827,16.838827,16.814259,0.11,,12.03956,1.0248426,17.183629999999997,-0.021,17.074554,14.681496,900,18.579083575327648,4.7259207000000005,3.8305316,4.849901999999999,-0.204,46.117915999999994,16.301707999999998,,45,1.8632702e-12,25.866455
45,15.691199,0.9999946,7.991873299999999,70.9521598815918,16.88025,16.88025,16.88025,0.11,,13.552695000000002,1.0531571000000002,17.161652,-0.021,17.587362,15.56962,920,18.649024063720606,5.594098000000001,3.5745826000000003,5.6161213,-0.209,48.44523,16.314285,,46,1.3846563e-13,27.031963
46,15.46875,0.9999946,7.1340284,72.78615093231201,16.88025,16.88025,16.58168,0.11,,14.942228,1.0870022,17.140144,-0.022,18.153053,5.212912599999999,940,18.333982365005152,5.790742,3.4191089,6.194453,-0.214,51.089104,16.319975,,47,1.0009126999999999e-14,28.027119
47,15.453695999999999,0.9999946,5.979754,74.34303188323975,16.88025,16.88025,16.490059,0.11,,16.308226,1.0984826,17.119091,-0.022,18.33483,14.695714,960,18.239191686128603,6.013628,3.2331638,6.964517599999999,-0.221,52.727165,16.323519,,48,1.4974823e-16,28.776768
48,15.463813,0.9999946,-630.889,76.31911826133728,16.88025,16.88025,16.673223,0.11,,7.000000599999999e-10,,17.098473000000002,0.069,,15.894036999999999,980,18.427517545107133,,6.9999994999999995,,0.597,4.9e-09,16.330654,,49,,4.822929
49,14.87229,0.9999946,-620.2980299999999,76.78583216667175,16.88025,16.88025,8.712764,0.11,,7.071068e-10,,17.07827,0.069,,-13.122363,1000,9.554485591625019,,7.071067299999999,,0.597,5e-09,16.178295000000002,,50,,4.774456
50,14.692260999999998,0.9999946,-581.1885,77.52670025825499,16.88025,16.88025,8.567248,0.11,,31.604063,0.6196875,17.058467999999998,0.063,5.3090167,6.680871499999999,1020,9.410469913689797,31.604063,1.0,31.604063,0.559,31.604063,16.02906,,51,,39.069520000000004
51,14.582697,0.9999946,-549.5633,79.3424563407898,16.88025,16.88025,8.555703999999999,0.11,,31.599072999999997,0.85720754,17.03905,0.059,7.3393145,9.503116,1040,9.398400698547672,20.699081,1.4106361,23.87571,0.53,44.57479,15.885341,,52,,31.272137
52,14.532129999999999,0.9999946,-515.9532,80.73257827758789,16.88025,16.88025,8.531946000000001,0.11,,27.711304,0.86991966,17.02,0.055,7.4429240000000005,12.180178,1060,9.369803316983967,9.563818,1.6637883000000002,20.367826,0.499,46.105743,15.746598,,53,,27.734268
53,14.588123000000001,0.9999946,-487.97244000000006,82.6440875530243,16.88025,16.88025,8.565154,0.11,,25.291420000000002,0.8927864999999999,17.001307999999998,0.052,7.641548599999999,17.78906,1080,9.405232572390233,12.7506695,1.9061987,16.846885999999998,0.475,48.210471999999996,15.613609,,54,,25.352451000000002
54,14.531143,0.9999946,-439.66718,84.5301945209503,16.88025,16.88025,8.546472999999999,0.11,,15.349502,0.5427078000000001,16.982960000000002,0.045,4.6455407,11.646057,1100,9.388286826849043,3.7725716,1.9446188000000002,11.641935,0.425,29.84893,15.485114000000001,,55,,22.006527
55,14.477951000000001,0.9999946,-425.33282,86.05279183387756,16.88025,16.88025,8.597141,0.11,,28.512017999999998,0.86914855,16.964941,0.044,7.457177000000001,12.0357895,1120,9.444223783465944,26.008808,1.7070807000000001,26.008808,0.417,48.672318,15.362115,,56,,27.233925
56,14.432208,0.9999946,-414.72745,87.59316921234131,16.88025,16.88025,8.626957,0.11,,36.460196999999994,1.1831969,16.94724,0.044,10.175278,12.095744999999999,1140,9.474263678225396,29.861506,1.8497491999999998,29.861506,0.413,67.44221999999999,15.243955,,57,,28.426671999999996
57,14.393669000000001,0.9999946,-403.70996,88.8762731552124,16.88025,16.88025,8.613286,0.11,,34.058777,1.2445964,16.92985,0.043,10.706884,12.164912,1160,9.461072318359626,19.308466,2.119471,22.618858,0.409,72.18659,15.129632,,58,,26.635624
58,14.378651000000001,0.9999946,-393.06223,91.53943991661072,16.88025,16.88025,8.623814,0.11,,33.505943,1.3183957,16.912755999999998,0.043,11.34832,13.396770000000002,1180,9.473571789217477,18.388176,2.3215387,18.631067,0.404,77.78535,15.019364000000001,,59,,25.890615
59,14.3713045,0.9999946,-382.65607,93.40214037895204,16.88025,16.88025,8.627497,0.11,,32.867126,1.369687,16.895948,0.042,11.795597,13.74763,1200,9.473618680999847,15.89365,2.500408,16.12898,0.399,82.18122,14.912833,,60,,25.297596
60,14.405223999999999,0.9999946,-371.94327000000004,95.45997953414916,16.88025,16.88025,8.548665,0.11,,29.34545,1.1985848,16.87942,0.042,10.322353999999999,16.19189,1220,9.390207332413523,0.90831614,2.4914825,14.597051,0.394,73.11367,14.808503,,61,,23.87272
61,14.372978,0.9999946,-360.61224,97.46425938606262,16.88025,16.88025,8.573236999999999,0.11,,26.989991999999997,1.0957398,16.86316,0.041,9.436655,12.300656,1240,9.416523474952204,2.9754236,2.5170763,13.630741,0.387,67.93587,14.707934,,62,,22.849241
62,14.426449,0.9999946,-348.80672999999996,99.63464474678041,16.88025,16.88025,8.63105,0.11,,28.150441999999998,1.1618971000000002,16.847158,0.04,10.01267,17.721815,1260,9.480891148494186,13.758783,2.6002972,13.758783,0.38,73.19951999999999,14.611475,,63,,22.995995
63,14.4195595,0.9999946,-321.64056,101.60480213165285,16.88025,16.88025,8.620493,0.11,,23.514727,0.9166968000000001,16.83141,0.037,7.905011999999999,13.904484,1280,9.467599601379314,7.456375599999999,2.4949725,12.521185000000001,0.351,58.66859399999999,14.517866,,64,,21.436424
64,14.437562,0.9999946,-323.58542,104.28514170646669,16.88025,16.88025,8.626717999999999,0.11,,25.029158,1.0768919,16.815904999999997,0.038,9.285117,15.726435999999998,1300,9.472348890457864,9.134706,2.796657,11.331339,0.361,69.99797,14.427233,,65,,21.356852
65,14.403070000000001,0.9999946,-314.44417999999996,106.50897431373596,16.88025,16.88025,8.614657000000001,0.11,,21.76341,0.9686988999999999,16.800638,0.037,8.352019,12.144236,1320,9.463662510377462,6.10738,2.9376888,9.578961,0.355,63.934128,14.339164000000002,,66,,19.844217
66,14.322245,0.9999946,-369.9769,109.37215256690979,16.88025,16.88025,8.637932000000001,0.11,,16.858648000000002,0.88251585,16.7856,0.047,7.569660000000001,9.061927,1340,9.485372170454015,0.6812484999999999,3.5073135000000004,6.890695,0.443,59.128563,14.254071,,67,,17.195404
67,14.248863,0.9999946,-376.20935,111.84582948684692,16.88025,16.88025,8.539319,0.11,,18.15142,0.89933676,16.770784,0.05,7.7037587,9.472469,1360,9.377122173525608,5.6453276,3.3691523,6.8862934000000005,0.461,61.1549,14.170032,,68,,17.724232
68,14.309698999999998,0.9999946,-384.88068,114.89034509658812,16.88025,16.88025,8.55896,0.11,,20.009712,0.9495515999999999,16.756186,0.053,8.127247,18.573494,1380,9.400525043316463,6.99403,3.2743627999999996,7.1810875,0.485,65.51906,14.088712,,69,,18.437803
69,14.268629999999998,0.9999946,-495.38525,116.8504753112793,16.88025,16.88025,8.593347999999999,0.11,,17.297977,0.6616536,16.741798,0.089,5.655946,11.517652,1400,9.435554756912012,0.40255076,2.677524,10.649794,0.713,46.31575,14.010206,,70,,18.264797
70,14.230916,0.9999946,-380.6629,119.02046513557434,16.88025,16.88025,8.526744,0.11,,19.048042000000002,0.93160754,16.727613,0.055,7.9711485,11.950716,1420,9.364488829819773,5.902699,3.4724898,6.5120935,0.497,66.14413499999999,13.932974,,71,,17.693424
71,14.210761999999999,0.9999946,-412.0084,120.89931678771973,16.88025,16.88025,8.535995,0.11,,20.483187,0.923681,16.713627,0.064,7.894748,12.875293,1440,9.370464764031873,8.123428,3.246811,8.5801,0.567,66.50503499999999,13.858015,,72,,18.292799
72,14.206113,0.9999946,-380.63608,122.54666256904602,16.88025,16.88025,8.581406,0.11,,18.567411,0.92443955,16.699832999999998,0.057,7.9072766,13.978871,1460,9.422278073572473,3.112771,3.6345446000000003,6.142614,0.517,67.484085,13.785732999999999,,73,,17.196062
73,14.221504999999999,0.9999946,-202.36275,125.10691404342651,16.88025,16.88025,8.545842,0.11,,4.5155357e-08,6.8309985e-10,16.686228,0.024,5.899808000000001e-09,15.444653500000001,1480,9.387176384354051,1.0047120000000002e-20,1.2833335,4.4944254999999994e-08,0.236,5.794938200000001e-08,13.714925,,74,,26.306879
74,14.181989000000002,0.9999946,-200.3385,127.57763934135436,16.88025,16.88025,8.763112,0.11,,83.54245,1.1138994,16.672804,0.024,9.761225,12.251122,1500,9.624842504534188,83.54245,1.0,83.54245,0.237,83.54245,13.648901,,75,,43.52173
75,14.143669000000001,0.9999946,-198.48164,129.66127490997314,16.88025,16.88025,8.761786,0.11,,62.7774,1.1681643,16.65956,0.024,10.235978999999999,11.514565,1520,9.623261651452392,44.475906,1.4142108999999998,44.475906,0.239,88.78049,13.584597,,76,,34.108303
76,14.163116,0.9999946,-196.68618999999998,131.76139569282532,16.88025,16.88025,8.760872,0.11,,54.557747,1.2269529,16.646488,0.025,10.750447,15.714509,1540,9.622338348711764,32.435417,1.7316581999999998,32.435417,0.241,94.47537,13.521951000000001,,77,,30.246502000000003
77,14.156898000000002,0.9999946,-195.26062,134.62977719306946,16.88025,16.88025,8.763364,0.11,,49.559578,1.2702901000000002,16.633582999999998,0.025,11.130612,13.643203,1560,9.624436653792836,24.405254,1.9992629000000002,25.93057,0.243,99.08263000000001,13.460944,,78,,28.017086
78,14.214935999999998,0.9999946,-195.69627,137.62209224700928,16.88025,16.88025,8.780447,0.11,,43.695507,1.2134106000000002,16.620846,0.025,10.63493,18.63239,1580,9.645903290892722,11.871178,2.1938052000000003,22.899235,0.249,95.859436,13.401694,,79,,26.023945
79,14.16421,0.9999946,-182.0278,140.19358611106873,16.88025,16.88025,8.761333,0.11,,15.00821,0.43086854,16.608267,0.023,3.7777087999999996,10.068151,1600,9.624007671331873,5.436276,2.2967082999999997,10.421948,0.228,34.469482,13.343692,,80,,18.477224
80,14.095348999999999,0.9999946,-177.53313,142.96734714508057,16.88025,16.88025,8.79163,0.11,,18.832975,0.4425691,16.595844,0.023,3.8854330000000004,9.165851,1620,9.657450635467976,16.69266,1.903475,16.69266,0.224,35.8481,13.287492000000002,,81,,21.621679999999998
81,14.123721,0.9999946,-172.11917,145.41062664985657,16.88025,16.88025,8.799782,0.11,,16.134052,0.3517269,16.583574,0.022,3.0917232000000006,16.99749,1640,9.666121397186783,12.093178,1.7876232,12.093178,0.217,28.841606,13.232764000000001,,82,,21.977415
82,14.1242075,0.9999946,-174.75876,146.67493605613708,16.88025,16.88025,8.803229,0.11,,27.300245,0.8678745000000001,16.571451,0.023,7.624434,14.82409,1660,9.667523590503174,14.4179125,2.638569,14.4179125,0.228,72.033585,13.179397,,83,,20.419437
83,14.067430499999999,0.9999946,-176.88959,148.56520056724545,16.88025,16.88025,8.788280499999999,0.11,,30.462315000000004,1.143105,16.559475,0.024,10.032314,9.530525,1680,9.65141127611952,9.782376,3.1521183999999995,10.641052,0.237,96.02082,13.127122,,84,,20.742731
84,14.070448,0.9999946,-177.14908,150.1287181377411,16.88025,16.88025,8.768237,0.11,,32.155640000000005,1.2007691999999999,16.547642,0.025,10.532909,14.235833,1700,9.63226892282398,10.816905,3.1741052000000005,12.166727,0.242,102.065384,13.07584,,85,,21.169135999999998
85,14.044029,0.9999946,-176.94928000000002,153.2468619346619,16.88025,16.88025,8.741234,0.11,,34.15871,1.2486476999999998,16.535946,0.025,10.944825,11.658025,1720,9.601508218561564,16.456259,3.1436696,16.456259,0.246,107.3837,13.025437,,86,,21.684027
86,14.033203,0.9999946,-177.18343000000002,155.77784085273746,16.88025,16.88025,8.748741,0.11,,36.10163,1.2697941000000001,16.524385000000002,0.026,11.12396,12.920052,1740,9.609733383058296,15.8060255,3.0600305,19.256388,0.25,110.47209,12.976280000000001,,87,,22.156694
87,14.065825,0.9999946,-159.29913,158.8381872177124,16.88025,16.88025,8.777159,0.11,,14.381170999999998,0.38441363,16.512957,0.022,3.3798508999999997,16.706379000000002,1760,9.641772699581898,1.5089545,2.3522701,9.088001,0.217,33.8284,12.928564,,88,,17.732157
88,14.055929,0.9999946,-156.25053,159.79922604560855,16.88025,16.88025,8.819439,0.11,,21.678776,0.48548535,16.501656,0.022,4.2745414,13.8078375,1780,9.685796843370758,18.797473999999998,1.9931104,18.797473999999998,0.214,43.208195,12.882392999999999,,89,,21.213142
89,14.068411,0.9999946,-151.62073,161.1786119937897,16.88025,16.88025,8.813958,0.11,,15.977573999999999,0.33535346,16.490482,0.021,2.9548007999999997,15.714811,1800,9.68159413940645,8.761292,1.8890109,12.6488,0.207,30.181812,12.837188000000001,,90,,20.826855
90,13.851842999999999,0.9999946,-149.72656,163.52119541168213,16.88025,16.88025,8.837849,0.11,,49.29128,0.8067821,16.479433,0.021,7.122497999999999,-4.965564700000001,1820,9.708784701729448,47.350124,1.4894557,47.350124,0.206,73.417175,12.793239999999999,,91,,29.788832
91,13.852484,0.9999946,-147.51865,165.4260153770447,16.88025,16.88025,8.843831,0.11,,45.336586,0.9031635,16.468504,0.021,7.977479499999999,14.210517000000001,1840,9.712162075368733,26.676778999999996,1.8327591,34.83473,0.205,83.09104,12.750311,,92,,26.39807
92,13.883282999999999,0.9999946,-145.13733,167.5309216976166,16.88025,16.88025,8.841175999999999,0.11,,42.77288,0.94686884,16.457693,0.021,8.365756,16.908479999999997,1860,9.711372381097844,20.281755,2.058753,29.219122,0.203,88.0588,12.708279,,93,,24.764275
93,13.866172,0.9999946,-142.39165,168.98850464820862,16.88025,16.88025,8.836139999999999,0.11,,39.742523,0.9175156999999999,16.446998999999998,0.02,8.107714,12.413145,1880,9.704557029771602,14.401476999999998,2.1701307,26.972927000000002,0.2,86.246475,12.667085,,94,,23.664611999999998
