,ReturnStepMax,DenMISELogLast,DenMISEMeanLog,IWFirstEpisode,ReturnMax,IWMax,target_sum_log_mean,LQGmu1,ReturnMin,LQGsigma,TimeElapsed,IWMin,TimestepsSoFar,LQGmu01,Bound,IWLastEpisode,ReturnAbsMax,ReturnMean,URet,IWNorm2,SqrtESSClassic,Iteration,IWMean,DenMISELogFirst,IWNorm1,ReturnLastEpisode,MISE
20,0.9997767,-8.4673815,11.977984,0.002711414,15.950946,8.205988,-123.67461999999999,-0.146,,0.11,58.50891375541687,,420,-0.015,54.071953,8.205988,15.950946,12.916812,17.67753566495742,8.205989,1.0003335,21,0.3908917,11.857152000000001,8.208725999999999,15.950946,6.235074
21,0.99995244,13.14986,12.001845,5.777177e-05,16.501991,13.844732999999998,-135.72523,-0.158,,0.11,60.8600640296936,,440,-0.016,56.945556999999994,13.844732999999998,16.501991,13.079775999999999,18.253504528963106,13.898242000000002,1.0838195,22,0.68469024,11.810760499999999,15.063185999999998,16.501991,11.268233
22,0.99995244,12.913383,12.022526,8.128267e-05,16.501991,8.712042,-127.91402,-0.158,,0.11,63.48675537109375,,460,-0.016,45.623955,8.120903,16.501991,13.228325,18.250491997665293,11.989479,1.5189173999999999,23,0.79178387,11.766312,18.211029999999997,16.496407,13.03102
23,0.99995244,17.484845999999997,12.237744000000001,3.1744394e-25,16.579226000000002,0.0030526952000000003,-257.4435,-0.254,,0.11,66.08030176162721,,480,-0.026,41.313297,0.00012708365,16.579226000000002,13.367946,18.327133903568168,0.0031062566999999998,1.2039893999999998,24,0.00015582906999999998,11.723756,0.0037399,16.579226000000002,0.0025711884
24,0.99999326,11.241449000000001,12.158709,3.2405029999999994e-21,16.829885,35.978516,-225.74573999999998,-0.238,,0.11,68.64662456512451,,500,-0.024,74.67376999999999,35.978516,16.829885,13.506423000000002,18.596632575618266,35.978535,1.0013674000000001,25,1.4411093000000001,11.682934,36.027733000000005,16.829885,24.253061
25,0.99999326,16.740273000000002,12.33158,3.6294742e-14,16.829885,14.282932,-177.17868,-0.209,,0.11,71.15832471847534,,520,-0.021,51.068832,11.307654,16.829885,13.633357,18.572121765890312,18.285420000000002,1.5300962,26,1.0760943,11.643713,27.97845,16.806715,18.071133
26,0.99999326,12.962579,12.351534,,16.829885,,-590.46277,-0.84,,0.11,75.07376003265381,,540,-0.122,9.716739,,16.829885,13.745287,18.412189308396997,5.1961524e-10,5.1961527,27,,11.605972,2.7e-09,16.655458,
27,0.99999326,1.8550749,11.941591,,16.967411,28.483303000000003,-572.6918,-0.854,,0.11,79.04913210868834,,560,-0.126,68.16251,28.483303000000003,16.967411,13.860362,18.743092487000293,28.483303000000003,1.0,28,1.0172608,11.569605000000001,28.483303000000003,16.967411,17.260282999999998
28,0.99999326,6.4996339999999995,11.744254,,17.159428,10.295304,-513.91547,-0.71,,0.11,82.77238750457764,,580,-0.088,53.594376000000004,10.295304,17.159428,13.974123,18.93824604867675,10.350974,1.0981954,29,0.39197904,11.534513,11.367393,17.159428,6.719038
29,0.99999326,13.376918,11.777242,,17.159428,17.723910999999998,-518.7151,-0.793,,0.11,86.3234748840332,,600,-0.107,53.807037,14.056869500000001,17.159428,14.078446,18.883090285902213,24.114470999999998,1.6643089,30,1.3377976,11.500612,40.13393,17.103796,22.87631
30,0.99999326,3.7562165000000003,11.522062,,17.159428,20.20361,-486.4872,-0.733,,0.11,89.45509243011475,,620,-0.093,55.774513,20.20361,17.159428,14.171426,18.736536367351675,27.23252,1.6870797,31,1.482046,11.467822,45.943428000000004,16.960846,25.261263
31,0.99999326,15.261366,11.6456375,,17.263346,14.700822,-464.18245999999994,-0.709,,0.11,91.44650292396544,,640,-0.088,47.70627,7.0161424,17.263346,14.268049,19.045114109840394,20.068714,1.8751322,32,1.1759841,11.436073,37.631493,17.263346,20.086863
32,0.99999326,7.3297734,11.515855,,17.263346,17.876742999999998,-434.10925,-0.654,,0.11,93.75305604934692,,660,-0.078,48.807625,17.876742999999998,17.263346,14.356597,18.971342340695735,20.707748000000002,1.6893262999999998,33,1.0600649,11.405302,34.982143,17.190132000000002,18.150412
33,0.99999803,15.231266,11.622850999999999,,17.263346,3.716736e-10,-515.6923,-0.991,,0.11,98.83706164360045,,680,-0.263,10.224395,8.312898e-17,17.263346,14.436644,18.857260937270482,7.674055e-10,5.0653405,34,1.4328537e-11,11.375449,3.887170000000001e-09,17.078194,2.4377045e-10
34,0.99999803,10.576288,11.564789999999999,,17.263346,0.039274745,-484.64245999999997,-0.964,,0.11,102.7379720211029,,700,-0.197,44.612072,0.039274745,17.263346,14.504957999999998,18.565423774000536,0.039830173999999996,1.1614773,35,0.0013217669,11.346461,0.046261843,16.827633,0.022272136
35,0.99999803,10.074032,11.496027999999999,,17.263346,55.86786,-473.69867,-0.971,,0.11,105.55998229980469,,720,-0.208,77.81532,55.86786,17.263346,14.572583999999999,18.700686262772024,55.87096999999999,1.0105152,36,1.5682907,11.318291,56.458466,16.93948,26.564197999999998
36,0.99999803,5.210780000000001,11.325258,,17.263346,19.685593,-459.52603,-0.968,,0.11,109.04458093643187,,740,-0.204,54.304066000000006,19.098827,17.263346,14.637964000000002,18.759664716894502,27.428717,1.421967,37,1.0541279,11.290892,39.00273,16.99166,17.88266
37,0.99999803,11.159543,11.317264,,17.263346,27.105639,-455.08127,-0.985,,0.11,112.18107390403748,,760,-0.238,55.523937,2.3247880000000003,17.263346,14.699916,18.7600031746581,27.814970000000002,1.3202205,38,0.96636564,11.264223,36.721893,16.992098000000002,16.295612
38,0.99999803,13.414055,11.365692999999998,,17.263346,22.184901999999997,-448.3053,-0.991,,0.11,115.3900864124298,,780,-0.264,57.76177,1.7825872999999999,17.263346,14.759312,18.780367473355575,22.258297,1.096837,39,0.62599295,11.238248,24.413725,17.016422,10.544144000000001
39,0.99999803,13.694981,11.411901,,17.263346,10.303123,-439.19452,-0.993,,0.11,118.6486747264862,,800,-0.276,44.151733,10.303123,17.263346,14.814801000000001,18.732911473785947,13.303695999999999,1.4355572,40,0.47745544,11.21293,19.098217,16.978825,8.075125
40,0.99999803,11.538121,11.401369,,17.263346,11.2198925,-427.1775,-0.992,,0.11,123.13102459907532,,820,-0.271,42.280243,11.2198925,17.263346,14.86625,18.67956433397907,17.84279,1.7710618000000002,41,0.77074844,11.188236999999999,31.600685,16.924257,13.037875999999999
41,0.99999803,7.918775999999999,11.311342,,17.263346,20.099085000000002,-409.21587999999997,-0.982,,0.11,127.20554256439208,,840,-0.232,47.990596999999994,14.495457,17.263346,14.914720999999998,18.643680936965648,27.49587,2.2486312,42,1.4720969,11.16414,61.82807,16.902002,24.958792000000003
42,0.99999803,11.947386,11.333364,,17.263346,12.645575,-391.88943,-0.962,,0.11,130.86506462097168,,860,-0.194,41.072777,5.4516800000000005,17.263346,14.960403,18.6407136773399,19.011705,1.9691314999999998,43,0.87061733,11.14061,37.436546,16.879074,14.771822
43,0.99999803,13.263047,11.372631,,17.263346,14.870791,-388.31392999999997,-0.979,,0.11,134.05073475837708,,880,-0.223,43.286476,0.21807717,17.263346,15.009164000000002,18.885777997790772,23.456770000000002,2.4683304,44,1.3158876,11.1176195,57.899055000000004,17.105826999999998,22.304668
44,0.99999803,11.777713,11.386189,,17.263346,10.242333,-383.97283999999996,-0.987,,0.11,138.09033489227295,,900,-0.247,38.820282,1.1396129,17.263346,15.054001000000001,18.7908995080859,19.153337,2.4262912,45,1.0327017,11.095147,46.471577,17.02686,17.47493
45,0.99999803,18.311692999999998,11.535950999999999,,17.263346,0.03228144,-392.35437,-0.998,,0.11,142.65945911407468,,920,-0.339,33.88897,0.0036427898,17.263346,15.094704,18.67549552574568,0.035155836,1.5291196000000002,46,0.0011686407000000001,11.073167999999999,0.053757478,16.926346,0.019782752
46,0.99999803,11.24427,11.508721000000001,,17.263346,23.960894,-383.08133,-0.998,,0.11,147.0654494762421,,940,-0.336,60.21176,23.960894,17.263346,15.131369,18.54776207925809,23.960957,1.0035405000000002,47,0.51161253,11.0516615,24.04579,16.817888,8.604442
47,0.99999803,14.280605,11.554474,,17.263346,20.40682,-367.0437,-0.995,,0.11,149.99939918518066,,960,-0.293,47.23761,18.856742999999998,17.263346,15.1649065,18.474499795341348,28.104435,1.6944669999999997,48,0.99212575,11.030608,47.622036,16.741209,16.673405
48,0.99999803,16.140057000000002,11.6453285,,17.263346,1.660875e-05,-398.32797,-1.0,,0.11,152.5453059673309,,980,-0.519,46.52827,1.7574778999999998e-06,17.263346,15.199166,18.582149454954905,1.6703048e-05,1.1130877000000001,49,3.7932766999999996e-07,11.009989,1.8591956e-05,16.843637,6.380068e-06
49,0.99999803,13.289335999999999,11.658411,,17.263346,78.60221999999999,-399.82678,-1.0,,0.11,155.83821654319763,,1000,-0.582,77.80289,78.60221999999999,17.263346,15.226126,18.257210963811442,78.60221999999999,1.0,50,1.5720444,10.989786,78.60221999999999,16.547148,26.012852
50,0.99999803,15.649815,11.735783,,17.263346,34.063255,-398.7221,-1.0,,0.11,161.51467394828796,,1020,-0.63,58.28164,34.063255,17.263346,15.253544,18.346865508567227,47.084976,1.4138273000000001,51,1.3052945,10.969984,66.57002,16.624474,21.650548999999998
51,0.99999803,14.408135999999999,11.78745,,17.263346,26.18329,-392.43207,-1.0,,0.11,167.55918240547183,,1040,-0.642,51.496292,26.18329,17.263346,15.279001999999998,18.290174027099614,38.981094,1.7191869999999998,52,1.2887652,10.950565,67.01579,16.5774,21.371569
52,0.99999803,14.533853,11.840771,,17.263346,27.345,-390.30115,-1.0,,0.11,171.05615234375,,1060,-0.683,48.882607,27.345,17.263346,15.3024,18.23560316950268,36.401608,1.8943023999999997,53,1.30105,10.931517999999999,68.95565,16.51905,21.54271
53,0.99999803,12.862165,11.8619585,,17.263346,18.442497,-382.46802,-1.0,,0.11,174.8161928653717,,1080,-0.68,42.40587,6.374918,17.263346,15.325025,18.23463453661263,27.678905,2.1249444,54,1.0891877,10.912825999999999,58.816140000000004,16.52417,18.033451
54,0.99999803,15.014802,11.919029,,17.263346,13.83973,-376.01767,-1.0,,0.11,180.65054965019226,,1100,-0.686,39.153015,10.393591,17.263346,15.348273999999998,18.317532768450366,24.25005,2.3752207999999997,55,1.0472584999999999,10.894476,57.599219999999995,16.603731,17.348707
55,0.99999803,9.757314,11.879892,,17.263346,10.499032000000001,-363.68167,-1.0,,0.11,183.891405582428,,1120,-0.645,38.914093,10.260029,17.263346,15.372912,18.45044007589204,24.66497,2.6236525,56,1.155577,10.876458,64.71231,16.728003,19.174421
56,0.99999803,16.86555,11.968714,,17.263346,9.67052,-359.41967999999997,-1.0,,0.11,187.50874924659732,,1140,-0.664,37.697617,9.588028,17.263346,15.394145000000002,18.297652040848643,23.56022,2.7901645,57,1.1532788,10.858758,65.73689,16.583128,19.135975
57,0.99999803,10.582942999999998,11.946275,,17.263346,8.07795,-351.64474,-1.0,,0.11,192.00217294692996,,1160,-0.654,36.027687,7.3607545,17.263346,15.4141035,18.266880241956574,21.88035,2.983066,58,1.1253539,10.841367,65.27053000000001,16.551773,18.666344
58,0.99999803,7.5653415,11.873178,,17.263346,7.935378,-347.7117,-1.0,,0.11,195.26990365982056,,1180,-0.671,35.47919,6.9884059999999995,17.263346,15.434245,18.318015402974254,21.517029,3.1261094,59,1.1400777,10.824272,67.26459,16.602529999999998,18.91226
59,0.99999803,13.894426999999999,11.908311999999999,,17.263346,8.477494,-345.85843,-1.0,,0.11,198.5768678188324,,1200,-0.705,34.2573,7.739419,17.263346,15.453923999999999,18.32499099979926,20.419792,3.2083888,60,1.0919106,10.807464999999999,65.51463000000001,16.614994,18.11523
60,0.99999803,17.582045,12.002083,,17.263346,7.583133999999999,-340.05835,-1.0,,0.11,201.78238463401797,,1220,-0.707,33.283875,5.968782,17.263346,15.473894,18.39369571681616,19.535572,3.3734815,61,1.0803753,10.7909355,65.90289,16.672037,17.931772
61,0.99999803,18.356998,12.105231,,17.263346,5.798249,-328.9603,-1.0,,0.11,205.42518758773804,,1240,-0.662,32.72793,5.1578217,17.263346,15.492179,18.318497341437066,19.037209,3.5949129999999996,62,1.1038244,10.774675,68.43711,16.607534,18.321451
62,0.99999803,12.695021,12.11566,,17.263346,5.981660400000001,-325.62698,-1.0,,0.11,210.99962711334229,,1260,-0.68,32.727924,5.981660400000001,17.263346,15.511084,18.405195376414046,19.189686,3.7123769999999996,63,1.1307833,10.758675,71.23935,16.683178,18.777285
63,0.99999803,13.856081,12.144333999999999,,17.263346,7.8680325,-324.63275,-1.0,,0.11,217.21040225028992,,1280,-0.718,32.259068,7.8680325,17.263346,15.529485999999999,18.41157987189448,18.979277,3.7261772000000004,64,1.1050023000000002,10.742927,70.720146,16.688847,18.360094
64,0.99999803,13.245915,12.1623745,,17.263346,6.767187,-318.80408,-1.0,,0.11,221.420862197876,,1300,-0.713,31.013075,0.649065,17.263346,15.546870000000002,18.38705010331406,17.894363000000002,3.8028266000000004,65,1.0469102,10.727423,68.049164,16.659445,17.394249
65,0.99999803,18.217152,12.254392999999999,,17.263346,5.14737,-311.51898,-1.0,,0.11,225.16998076438904,,1320,-0.693,30.846184,4.932585700000001,17.263346,15.563425,18.35574641668563,17.742739,4.0258709999999995,66,1.0822723,10.712154,71.42997,16.639426999999998,17.981878
66,0.99999803,18.557028,12.349287,,17.263346,6.52401,-310.06417999999996,-1.0,,0.11,228.4362413883209,,1340,-0.725,29.601647999999997,2.9329753,17.263346,15.579582,18.36484613335896,16.786173,3.9997537000000003,67,1.0020978,10.697117,67.14056,16.64615,16.653341
67,0.99999803,14.727001000000001,12.38395,,17.263346,4.636242,-302.12872000000004,-1.0,,0.11,232.0361557006836,,1360,-0.696,29.913646999999997,4.399501,17.263346,15.593538,18.24068263637644,17.053064000000003,4.267953400000001,68,1.0703188999999997,10.6823015,72.781685,16.528408,17.779016
68,0.99999803,12.472373,12.385919,,17.263346,18.397789000000003,-311.1303,-1.0,,0.11,237.08834409713745,,1380,-0.819,33.702521999999995,18.397789000000003,17.263346,15.609632999999999,18.419956416483934,21.666002,2.5278966,69,0.79375964,10.667703,54.769417000000004,16.704242999999998,13.215117999999999
69,0.99999803,11.247407,12.366192,,17.263346,14.612803,-305.79745,-1.0,,0.11,240.72125482559204,,1400,-0.813,32.13492,9.839197,17.263346,15.623073000000002,18.26336383316637,20.807709,2.952165,70,0.8775398000000001,10.653315,61.427788,16.550316,14.591849
70,0.99999803,11.877899000000001,12.357122,,17.263346,26.444048,-302.8946,-1.0,,0.11,245.1798207759857,,1420,-0.827,39.46457,26.444048,17.263346,15.638988500000002,18.477698179475567,31.894958000000003,2.4698906000000003,71,1.109536,10.63913,78.77705999999999,16.75299,18.496016
71,0.99999803,19.16602,12.452129,,17.263346,25.205885000000002,-303.70227,-1.0,,0.11,249.7445454597473,,1440,-0.872,40.47738,25.205885000000002,17.263346,15.653303,18.385965503597916,33.71047,2.2968156000000004,72,1.0753713,10.625143,77.42673,16.669744,17.928753
72,0.99999803,13.772670999999999,12.470077999999999,,17.263346,18.148332999999997,-298.27463,-1.0,,0.11,254.10954570770264,,1460,-0.863,35.98703,2.7164626,17.263346,15.666264000000002,18.314038751591955,27.163332,2.6408139999999998,73,0.982648,10.61135,71.73331,16.599363,16.375639000000003
73,0.99999803,11.887278,12.461233,,17.263346,14.254464000000002,-293.07324,-1.0,,0.11,259.9048330783844,,1480,-0.855,35.637446999999995,14.254464000000002,17.263346,15.680542,18.439344591154477,27.199589000000003,2.9721687,74,1.0924563,10.597744,80.84177,16.7228,18.212448000000002
74,0.99999803,14.427610000000001,12.487961,,17.263346,14.715171,-288.79874,-1.0,,0.11,264.26640844345087,,1500,-0.854,35.994442,14.715171,17.263346,15.693079000000001,18.339629082005274,27.930390000000003,3.159911,75,1.1767671999999998,10.584321000000001,88.257545,16.620977,19.604727
75,0.99999803,13.2556715,12.499645,,17.263346,13.277756,-285.6534,-1.0,,0.11,269.958340883255,,1520,-0.861,35.021053,9.762442,17.263346,15.703420999999999,18.192835268486224,26.720993,3.3196185,76,1.1671513,10.571076,88.7035,16.47889,19.419853
76,0.99999803,13.868473999999999,12.518939999999999,,17.263346,11.6169815,-282.00097999999997,-1.0,,0.11,275.36281824111944,,1540,-0.863,32.924706,1.7749892,17.263346,15.71504,18.315424239229614,24.035666,3.4459968,77,1.0756731000000002,10.558003999999999,82.82683,16.598263,17.89566
77,0.99999803,18.90706,12.601311,,17.263346,31.531253999999997,-294.2776,-1.0,,0.11,280.71086406707764,,1560,-0.969,43.03965,31.531253999999997,17.263346,15.724891,18.189280886751888,32.531315,1.6273319,78,0.67870826,10.5451,52.939243000000005,16.483366,11.214523
78,0.99999803,15.383206,12.631654,,17.263346,22.744272,-297.1573,-1.0,,0.11,286.3418672084808,,1580,-0.989,40.685584999999996,0.00875549,17.263346,15.73722,18.4183290753943,23.359377,1.5680133,79,0.46364322,10.532362,36.627815000000005,16.698833,7.6565065
79,0.99999803,12.932489,12.6283245,,17.263346,57.004540000000006,-295.23892,-1.0,,0.11,293.2607336044312,,1600,-0.993,53.462708,57.004540000000006,17.263346,15.745923999999999,18.14118730109648,59.92187,1.4610555,80,1.0943648000000001,10.519783,87.54918,16.433573000000003,18.015705
80,0.99999803,15.035701999999999,12.656842,,17.263346,33.68285,-290.98306,-1.0,,0.11,301.58281016349787,,1620,-0.992,42.559,13.0639515,17.263346,15.757311999999999,18.38839938184924,39.3282,1.888584,81,0.91697055,10.50736,74.27461,16.668329999999997,15.136316
81,0.99999803,12.088519999999999,12.647798,,17.263346,21.717396,-284.5979,-1.0,,0.11,309.3512222766876,,1640,-0.987,38.602028000000004,16.976063,17.263346,15.769198999999999,18.454444969662195,34.861282,2.3474882000000004,82,0.99800545,10.4950905,81.83645,16.73201,16.540129999999998
82,0.99999803,13.237360999999998,12.6539955,,17.263346,18.790751999999998,-282.4209,-1.0,,0.11,314.32061362266535,,1660,-0.99,37.454421999999994,18.548841,17.263346,15.776297,18.066780787144754,33.759056,2.5414956,83,1.0337167999999999,10.482969,85.79849,16.358273999999998,17.076643
83,0.99999803,13.618313,12.6650715,,17.263346,14.600991,-277.6963,-1.0,,0.11,321.17441105842585,,1680,-0.987,36.005856,13.578273000000001,17.263346,15.78568,18.274511191915952,31.774646999999998,2.8304102,84,1.0706582,10.470993,89.93529000000001,16.564438,17.708143
84,0.99999803,16.807812,12.713944,,17.263346,12.098980000000001,-273.6523,-1.0,,0.11,326.6121182441712,,1700,-0.986,33.742573,3.7871637000000002,17.263346,15.795595,18.34270120319052,28.215662,3.0040572,85,0.99719363,10.459158,84.76146,16.628565,16.502542000000002
85,0.99999803,12.789280999999999,12.714266,,17.263346,11.638938000000001,-271.58994,-1.0,,0.11,333.0977029800415,,1720,-0.989,33.151634,11.463149000000001,17.263346,15.804289,18.25361329641927,27.581999999999997,3.1539054,86,1.0115235,10.447462,86.99101999999999,16.543233999999998,16.730713
86,0.99999803,11.8255005,12.7037,,17.263346,10.545050999999999,-268.65292,-1.0,,0.11,341.5490093231201,,1740,-0.99,32.580740000000006,9.91145,17.263346,15.812942999999999,18.265317356866863,26.895767,3.329242,87,1.0292244000000002,10.435902,89.54252,16.557291,17.024639999999998
87,0.99999803,15.328139000000002,12.733413,,17.263346,9.827531,-265.64816,-1.0,,0.11,348.5947148799896,,1760,-0.991,32.23401,9.827531,17.263346,15.822257,18.351723476711246,26.499021999999997,3.4911494,88,1.0512732,10.424472999999999,92.51205,16.632547,17.399342
88,0.99999803,14.966872,12.758668,,17.263346,8.730865,-261.8847,-1.0,,0.11,355.0764181613922,,1780,-0.989,31.732159000000003,8.459945,17.263346,15.830917000000001,18.310109849978357,25.781631,3.6874992999999994,89,1.0681994,10.413173,95.06975,16.593098,17.687399
89,0.99999803,16.142006,12.79664,,17.263346,7.967249400000001,-258.3836,-1.0,,0.11,362.5663826465607,,1800,-0.988,31.327240000000003,7.8996935,17.263346,15.8389635,18.265692261063414,25.217798000000002,3.8594687000000008,90,1.0814145,10.401999,97.3273,16.554995,17.908285
90,0.99999803,12.572600999999999,12.794724,,17.263346,7.984615,-256.26599999999996,-1.0,,0.11,368.79112839698786,,1820,-0.99,30.980109999999996,7.984615,17.263346,15.846867000000001,18.271110859205443,24.823095000000002,3.9741223,91,1.0840662,10.39095,98.65002,16.558128,17.948294
91,0.99999803,15.523301000000002,12.824969,,17.263346,7.308391599999999,-253.19456,-1.0,,0.11,375.77714133262634,,1840,-0.99,30.414719,5.869261,17.263346,15.854685,18.279025549371227,24.049023000000002,4.129225,92,1.0793893,10.380021000000001,99.30382,16.566141000000002,17.872401999999997
92,0.99999803,17.936526999999998,12.880494,,17.263346,6.782628999999999,-250.22105,-1.0,,0.11,383.005535364151,,1860,-0.99,29.358821999999996,1.22197,17.263346,15.861842999999999,18.233389916814,22.765148,4.2040185999999995,93,1.0290872,10.36921,95.70510999999999,16.520418,17.039645999999998
93,0.99999803,12.831930999999999,12.880038,,17.263346,6.8153605,-247.8186,-1.0,,0.11,389.8322205543518,,1880,-0.991,29.166325,6.483656400000001,17.263346,15.869841000000001,18.324002589393523,22.571776999999997,4.319285,94,1.0371696,10.358514999999999,97.49394000000001,16.613579,17.175905
