,target_sum_log_mean,TimeElapsed,URet,LQGmu01,SqrtESSClassic,IWMin,IWMean,ReturnMax,ReturnAbsMax,ReturnMean,IWMax,DenMISELogFirst,ReturnStepMax,LQGmu1,IWNorm1,IWNorm2,MISE,LQGsigma,Iteration,IWLastEpisode,TimestepsSoFar,ReturnMin,ReturnLastEpisode,IWFirstEpisode,DenMISELogLast,DenMISEMeanLog,Bound
0,17.09536,0.8100006580352783,17.332240856619553,-0.01,1.0,,0.99336547,15.644507999999998,15.644507999999998,15.644507999999998,0.99336547,17.102016,0.99262077,-0.098,0.99336547,0.99336547,15.540714000000001,0.11,1,0.99336547,20,,15.644507999999998,0.99336547,17.102016,17.102016,17.113047
1,13.763169,31.283792972564697,17.064454941188142,-0.01,1.4142092,,1.0016790999999998,15.644507999999998,15.644507999999998,15.518020000000002,1.0041552,17.098694000000002,0.9970642,-0.099,2.0033581000000003,1.4165925,15.544389,0.11,2,0.9992030000000001,40,,15.391531,1.0041552,10.424294999999999,13.761495000000002,16.656198999999997
2,12.126016,32.77610921859741,17.599576848442567,-0.012,1.101159,,1.5583459,15.891503,15.891503,15.642514000000002,4.2321854000000005,17.100079,0.9970642,-0.119,4.675038,4.245561,24.716711,0.11,3,4.2321854000000005,60,,15.891503,0.30899775,10.596642999999998,12.706917,26.167143
3,12.896135000000001,35.03925466537476,17.598379609035078,-0.013,1.4397418,,1.5424123,15.891503,15.891503,15.704229000000002,3.5509758000000002,16.910429,0.9989059000000001,-0.125,6.169649,4.285247,24.491684,0.11,4,3.5509758000000002,80,,15.889377,0.16824928,15.790099,13.517354000000001,25.601019
4,-62.19710500000001,36.62192511558533,17.614069532001942,0.004,2.2360678,,4.327411e-31,15.901051,15.901051,15.743594,1.5140948e-30,16.728487,0.99971086,0.044,5e-10,2.2360681e-10,6.737157e-30,0.11,5,1.311962e-35,100,,15.901051,1.5140948e-30,19.464806,14.760294,0.7146991
5,-48.09454,37.867496728897095,10.398920930329599,0.004,1.0,,2.028896,15.901051,15.901051,14.701526000000001,12.173377,16.546165,0.99971086,0.038,12.173377,12.173377,19.256632,0.11,6,12.173377,120,,9.491186,2.9484196e-28,-6.3810077000000005,11.084811,20.854748
6,-122.49853,39.531900882720954,9.984737388617473,0.012,2.6457512000000003,,2.378154e-19,15.901051,15.901051,13.899887,1.6647078999999998e-18,16.392015,0.99971086,0.119,7.000000000000001e-10,2.6457514e-10,2.1617543999999998e-18,0.11,7,1.6647078999999998e-18,140,,9.090053,,13.65802,11.478597,0.60403097
7,-103.101265,40.68118238449097,9.925950329721037,0.012,1.0,,2.1392477000000003,15.901051,15.901051,13.292507,17.113981,16.258484,0.99971086,0.116,17.113981,17.113981,19.340616,0.11,8,17.113981,160,,9.04085,,3.2035728,10.327378999999999,20.938732
8,-85.73935,43.03594660758972,9.895077346292759,0.011,1.3963827,,2.4401452999999997,15.901051,15.901051,12.816576,12.741048,16.1407,0.99971086,0.112,21.961308,15.727284,22.028485999999997,0.11,9,9.220259,180,,9.009127000000001,,18.748823,11.285507,23.172954999999998
9,-59.040936,45.226515531539924,9.876217975578886,0.009,1.1740754,,0.6295725000000001,15.901051,15.901051,12.434077,5.2795143,16.035339999999998,0.99971086,0.092,6.2957253,5.3622837,5.688504,0.11,10,0.08121244,200,,8.991589,,7.9257089999999994,11.0134325,7.049674
10,-59.258556000000006,46.83201003074646,9.914314623705042,0.01,1.7257662,,2.0877175,15.901051,15.901051,12.124267999999999,10.91698,15.940029999999998,0.99971086,0.102,22.964893,13.307070999999999,18.844416,0.11,11,4.5264682999999994,220,,9.026164999999999,,14.559160999999998,11.296525,19.770449
11,-59.325714000000005,48.875170469284065,9.90068352181676,0.011,2.0148897,,1.2307025,15.901051,15.901051,11.865102,4.4945297,15.853019,0.99971086,0.11,14.768429999999999,7.3296466,11.092641,0.11,12,2.4783327999999996,240,,9.014275999999999,,12.678525,11.465347999999999,11.885794
12,-48.564144,51.218364000320435,9.897201570917844,0.01,2.3075142000000004,,1.830598,15.901051,15.901051,11.645564,5.3874207,15.772976000000002,0.99971086,0.103,23.797773,10.313165,16.509453,0.11,13,5.2575445,260,,9.011119,,11.287516,11.460573,17.202023
13,-37.8212,53.40683221817017,9.878616177061966,0.009,1.5663382,,0.8739289000000001,15.901051,15.901051,11.456141,7.3310995,15.698868,0.99971086,0.091,12.235004,7.811215,7.8856,0.11,14,0.02348901,280,,8.9936495,,15.09721,11.764092,8.905888000000001
14,-165.95533999999998,55.65831208229065,9.924239575132534,0.022,3.8729835,,8.745098e-30,15.901051,15.901051,11.294714,1.2204409e-28,15.629875,0.99971086,0.218,1.5e-09,3.8729833e-10,7.86491e-29,0.11,15,,300,,9.034727,,10.948573,11.695611,0.4126317
15,-138.43024,57.26614737510681,9.670319502806104,0.021,1.0,,0.5692139,15.901051,15.901051,11.139219,9.107422999999999,15.565335999999999,0.99971086,0.204,9.107422999999999,9.107422999999999,5.0129538,0.11,16,9.107422999999999,320,,8.806801,,-1.7215143,10.796535,6.6110697
16,-129.91638,59.46486258506775,9.700697363417694,0.021,1.3674012,,1.0254706,15.901051,15.901051,11.003381,11.01675,15.504710999999999,0.99971086,0.204,17.433,12.7490015,9.046128999999999,0.11,17,11.01675,340,,8.829968,,11.98391,10.835825999999999,10.214853999999999
17,-121.32411,61.5464255809784,9.69500884305195,0.021,1.7109236,,1.0019746999999999,15.901051,15.901051,10.882458,7.054413,15.447553,0.99971086,0.204,18.035545000000003,10.5414095,8.840174000000001,0.11,18,6.2199306,360,,8.826774,,15.726341,11.099084,9.774239999999999
18,-122.49786,63.59576773643494,9.692914070222997,0.022,1.9809275000000002,,1.1581199,15.901051,15.901051,10.774189999999999,6.6300693,15.393486,0.99971086,0.212,22.004278,11.108068,10.215835,0.11,19,5.498023,380,,8.825356,,14.301651999999999,11.261794,11.022586
19,-113.38306999999999,67.77751779556274,9.691840150353304,0.021,2.2344708,,1.1318996000000001,15.901051,15.901051,10.676703,4.7410345000000005,15.342193,0.99971086,0.21,22.63799,10.131254,9.986108,0.11,20,4.579161,400,,8.824468,,13.791887,11.390329,10.701317999999999
20,-395.87366000000003,71.81983685493468,9.713882040457225,0.108,4.582576,,1.872897e-32,15.901051,15.901051,10.58951,3.9170720000000002e-31,15.293403,0.99971086,0.793,2.0999999999999998e-09,4.5825757e-10,1.649437e-31,0.11,21,,420,,8.845649,,7.493498,11.206881,0.34873742
21,-288.01678,74.4791576862335,9.40295066891905,0.049,1.0,,2.2987227000000003,15.901051,15.901051,10.497409,50.5719,15.246882000000001,0.99971086,0.454,50.5719,50.5719,19.684607,0.11,22,50.5719,440,,8.56328,,5.577721599999999,10.906605,21.282722
22,-293.66476,77.96768260002136,9.444624929444402,0.055,1.3823181,,1.1171988000000002,15.901051,15.901051,10.414916,15.623631,15.202430999999999,0.99971086,0.5,25.695572,18.588755,9.582997,0.11,23,10.07194,460,,8.600073,,13.494579000000002,11.0285,10.73911
23,-253.68752,80.51193475723268,9.429595132593473,0.046,1.643736,,1.8453913,15.901051,15.901051,10.33874,20.614807,15.159870999999999,0.99971086,0.434,44.289390000000004,26.944345000000002,15.848897000000001,0.11,24,15.061,480,,8.586692999999999,,13.578864999999999,11.13071,16.821142000000002
24,-220.07019,83.62222838401793,9.435635727440268,0.041,1.7749099,,1.2112417,15.901051,15.901051,10.268763,13.086808,15.119048999999999,0.99971086,0.389,30.281044,17.06061,10.406445,0.11,25,8.492602,500,,8.589281,,14.8960905,11.298687,11.306837
25,-240.22224,85.70670104026793,9.429400422634188,0.049,2.232862,,1.3443889999999998,15.901051,15.901051,10.203897999999999,7.3095136,15.079828,0.99971086,0.451,34.954113,15.654399,11.540069,0.11,26,7.1380987000000005,520,,8.582301,,9.530985000000001,11.232548,12.255794
26,-230.20117000000002,88.63444423675537,9.41750222163978,0.048,2.4476426,,1.2936927,15.901051,15.901051,10.143626,6.0636787000000005,15.0420885,0.99971086,0.45,34.929703,14.270753,11.103461,0.11,27,6.0636787000000005,540,,8.576545,,13.77816,11.334572999999999,11.756382
27,-215.16281,92.68383526802064,9.438727507362405,0.046,2.6350515,,1.3389043,15.901051,15.901051,10.088258999999999,5.757243,15.005720000000002,0.99971086,0.433,37.48932,14.227167000000001,11.495092999999999,0.11,28,5.7488212999999995,560,,8.593359,,9.851892999999999,11.288385,12.101577
28,-195.7309,96.75334048271179,9.359528511461331,0.043,2.5717508999999996,,1.0791872,15.901051,15.901051,10.034239,5.987128,14.970629,0.99971086,0.405,31.296427,12.169308000000001,9.266856,0.11,29,0.29175633,580,,8.521651,,12.64963,11.343666,9.8882675
29,-105.8362,100.43175530433656,9.479048621113764,0.01,2.4991226,,1.3150368000000001,15.901051,15.901051,9.987478999999999,7.8278713,14.936728,0.99971086,0.103,39.451103,15.785982,11.857165,0.11,30,,600,,8.631501,,14.55264,11.451198,12.496636
30,-114.1817,104.0962371826172,9.8959656077489,0.009,2.0246725,,1.1893091,15.901051,15.901051,9.955913,14.057084,14.903936999999999,0.99971086,0.092,36.868584000000006,18.209654,10.734183999999999,0.11,31,4.420995,620,,9.008877,,3.200119,11.191842,11.523505
31,-119.07717,108.24786114692688,9.929120435342409,0.008,1.565069,,1.5009238999999999,15.901051,15.901051,9.9272785,24.955051,14.872189,0.99971086,0.084,48.029564,30.688465,13.562031,0.11,32,24.955051,640,,9.039594000000001,,12.450053,11.233207,14.583146
32,-123.79286,112.37181496620178,9.941506144788557,0.008,1.2650417,,2.7499404,15.901051,15.901051,9.900737,70.30453,14.841417000000002,0.99971086,0.078,90.74803,71.73521,24.882282,0.11,33,70.30453,660,,9.051407000000001,,12.34313,11.272785,26.145573000000002
33,-125.14655,115.8812611103058,9.934164267223974,0.007,1.5178816000000002,,1.2997866000000002,15.901051,15.901051,9.875561,27.51632,14.811564,0.99971086,0.074,44.192745,29.11475,11.761273,0.11,34,7.302817999999999,680,,9.044789999999999,,17.342962,11.47187,12.814133
34,-94.50046999999999,120.63745999336244,9.945432763385083,0.01,2.7090085,,1.0655669,15.901051,15.901051,9.852103,6.703585,14.782576999999998,0.99971086,0.097,37.29484,13.766972,9.610951,0.11,35,0.009671833000000001,700,,9.054538,,11.015021,11.460612,10.200878
35,-84.28409,124.07610964775084,9.893984355540267,0.02,2.2572405,,0.9130391,15.901051,15.901051,9.828678,10.209182,14.754406,0.99971086,0.2,32.869408,14.561766,8.062992999999999,0.11,36,6.245975999999999e-27,720,,9.008806,,13.622810000000001,11.520944,8.770988000000001
36,-88.189705,128.6867609024048,9.698334198933132,0.022,2.56705,,1.0036121999999998,15.901051,15.901051,9.80166,7.323929,14.727007,0.99971086,0.213,37.13365,14.465496,8.856211,0.11,37,4.617408999999999,740,,8.828977,,8.306788000000001,11.430146,9.478760000000001
37,-82.48983,132.08042931556702,9.701785853345216,0.021,2.826897,,1.0973997,15.901051,15.901051,9.776177,5.349794999999999,14.700338,0.99971086,0.207,41.701190000000004,14.751578,9.687558000000001,0.11,38,5.3435690000000005,760,,8.833364999999999,,18.92172,11.625916,10.252883
38,-71.50849000000001,136.67735767364502,9.710312074139225,0.019,2.076151,,0.32929823,15.901051,15.901051,9.752208,5.227654,14.674363,0.99971086,0.188,12.84263,6.1857885999999995,2.9102767000000003,0.11,39,2.4972062000000004,780,,8.841344,,14.247098999999999,11.694182000000001,3.6800260000000002
39,-72.52354,140.09279036521912,9.734894681248834,0.02,2.6712613,,0.9812892,15.901051,15.901051,9.729989999999999,9.796679,14.649045999999998,0.99971086,0.196,39.251568,14.694020000000002,8.675786,0.11,40,9.796679,800,,8.863494000000001,,15.703398000000002,11.777667,9.274049
40,-158.1843,146.8216655254364,9.731662167558065,0.005,1.0252702,,2.5481653,15.901051,15.901051,9.708825,101.87338000000001,14.624351999999998,0.99971086,0.05,104.47478000000001,101.89975,23.18521,0.11,41,,820,,8.862212,2.1720012999999997e-32,16.043617,11.880081,24.743935
41,-139.27411,152.7346189022064,9.962991412165424,0.006,1.4580872,,2.1225142000000004,15.901051,15.901051,9.6935835,53.206863,14.600254999999999,0.99971086,0.058,89.1456,61.13873,19.262152,0.11,42,53.206863,840,,9.068717999999999,8.3854016e-36,3.9690266000000003,11.699397,20.358187
42,-131.0062,157.65747213363647,10.049369327369671,0.006,1.6673787,,1.3896389,15.901051,15.901051,9.681021000000001,31.964893,14.576725,0.99971086,0.061,59.75447,35.83737,12.610211,0.11,43,2.991628,860,,9.153372000000001,4.5109859999999996e-37,1.8010901000000001,11.480986,13.568670999999998
43,-1861.8594,160.9826283454895,9.988068319249678,-0.086,6.633249799999999,,,15.901051,15.901051,9.667699,,14.553735999999999,0.99971086,-0.695,4.4e-09,6.6332495e-10,,0.11,44,,880,,9.09484,,10.19928,11.455323,0.240925
44,-1821.5209,166.97176361083984,18.380142555880386,-0.086,6.708203299999999,,5.6487264e-17,16.613836,16.613836,9.822058,2.5419268e-15,14.531262,0.99980766,-0.695,4.500002e-09,6.708208e-10,9.384702e-16,0.11,45,2.5419268e-15,900,,16.613836,,-13.017003,10.889521,0.24891216
45,-1798.0183,170.94359302520755,18.98190188431407,-0.142,1.0000124,,7.8981775e-06,17.20076,17.20076,9.982465,0.00036331617999999996,14.509282999999998,0.99980766,-0.892,0.00036332078,0.00036331627,0.00013585466999999998,0.11,46,0.00036331617999999996,920,,17.20076,,8.5131,10.816358000000001,1.7288558
46,-1762.0299,175.11678123474118,18.929595278342887,-0.161,1.0000001,,0.5753045,17.20076,17.20076,10.134938,27.039309999999997,14.487778,0.99998903,-0.925,27.039312,27.039309999999997,9.865768,0.11,47,27.039309999999997,940,,17.148777,,12.113889,10.822917,11.594509
47,-1725.2767,180.27893662452698,18.86816849342981,-0.163,1.2776653999999998,,1.2466458,17.20076,17.20076,10.279889,44.116875,14.466724,0.99998903,-0.928,59.838997,46.83464,21.32679,0.11,48,44.116875,960,,17.092570000000002,,10.616995,10.80748,22.679835999999998
48,-1693.3911,185.1610004901886,18.918374869688183,-0.195,1.4134862,,0.6707687,17.20076,17.20076,10.419899000000001,19.353614999999998,14.446105,0.99998903,-0.962,32.867664000000005,23.252907,11.478441,0.11,49,12.873415,980,,17.140324,,12.161031,10.833989,12.701475
49,-1659.979,190.0639531612396,18.783914229884285,-0.202,1.1747736,,2.0812638,17.20076,17.20076,10.55198,87.84572,14.425901999999999,0.99998903,-0.967,104.063194,88.58149,35.460426,0.11,50,87.84572,1000,,17.023948999999998,,6.7797365,10.744689,36.931979999999996
50,-1628.0769,193.51412796974185,18.80635695124315,-0.213,1.4876505,,1.7499168,17.20076,17.20076,10.679167999999999,48.68557,14.406099,0.99998903,-0.974,89.24576,59.991077000000004,29.810746999999996,0.11,51,34.8194,1020,,17.038626,,14.136692000000002,10.81757,30.972809
51,-1587.1489,197.95910811424253,18.794763486329007,-0.122,1.0468389999999999,,0.29651576,17.20076,17.20076,10.801403,14.718975,14.386682,0.99998903,-0.842,15.418820000000002,14.728932,5.084783,0.11,52,7.0937414000000004e-12,1040,,17.03539,,16.466557,10.932163000000001,6.736175
52,-1547.9196,203.04699897766116,18.984748320151304,-0.085,1.032016,,0.5290767,17.20459,17.20459,10.922217999999999,27.15832,14.367632999999998,0.99998903,-0.693,28.041065000000003,27.171153999999998,9.100533500000001,0.11,53,0.83356625,1060,,17.20459,,11.877522,10.936266999999999,10.776017
53,-1499.0692,207.76527094841003,18.92100110312763,-0.065,1.3635393,,0.45991823,17.20459,17.20459,11.037408000000001,15.839026,14.348941,0.99998903,-0.572,24.835585000000002,18.214057999999998,7.8938355,0.11,54,15.839026,1080,,17.142435,,13.269054999999998,10.969088000000001,9.161952000000001
54,-1461.9563,211.1999831199646,18.93298433852765,-0.06,1.0978541000000002,,1.9286081000000002,17.20459,17.20459,11.148586,96.34881,14.330592000000001,0.99998903,-0.541,106.07343999999999,96.61888,33.08177,0.11,55,96.34881,1100,,17.15227,,11.62324,10.970444,34.656776
55,-1417.0245,215.37402296066284,18.87043957059336,-0.054,1.3928133,,2.014564,17.20459,17.20459,11.254717,69.79361999999999,14.312573,0.99998903,-0.496,112.81558000000001,80.99835,34.4793,0.11,56,69.79361999999999,1120,,17.091883,,12.65933,11.003996,35.720764
56,-1356.6917,221.588205575943,18.93734697428107,-0.047,1.2952112,,0.69957095,17.20459,17.20459,11.358253,29.60438,14.294873,0.99998903,-0.44,39.875546,30.786904999999997,11.968005,0.11,57,1.9393863999999998,1140,,17.156292,,15.136895999999998,11.083567,13.303020499999999
57,-1329.4620000000002,227.2010304927826,18.935352169541773,-0.047,1.5396105,,1.0482829,17.20459,17.20459,11.4581995,34.151207,14.277482000000001,0.99998903,-0.435,60.80040699999999,39.490772,17.962688,0.11,58,34.151207,1160,,17.155119,,11.555136,11.08475,19.085781
58,-279.83176000000003,230.1482675075531,19.03466066998782,-0.001,6.788448,,1.0293368e-11,17.252382,17.252382,11.556405999999999,4.3141626e-10,14.260387,0.99999636,-0.012,6.5073094e-09,9.585858e-10,1.5564995e-10,0.11,59,,1180,,17.252382,1.4197188e-10,15.944714999999999,11.165123,0.25542358
59,-1351.3112,233.73309779167172,15.83439350799307,-0.062,2.2874053,,1.1810747,17.252382,17.252382,11.603164,20.212263,14.243580999999999,0.99999636,-0.549,70.86449,30.980295,20.276258,0.11,60,,1200,,14.361903,,-13.304685000000001,10.740766,21.034292
60,-1329.5658,237.91275191307068,18.45290742323886,-0.062,2.3582813999999996,,0.9684593,17.252382,17.252382,11.686463999999999,15.382839,14.227051000000001,0.99999636,-0.549,59.07601999999999,25.050455,16.625856,0.11,61,0.00032633627,1220,,16.684465,,-13.321175,10.347544000000001,17.361107
61,-1289.6646,244.13328838348392,18.956612759409264,-0.055,2.4578166,,1.1790228999999999,17.252382,17.252382,11.775021,14.398415,14.210791,0.99999636,-0.5,73.09942,29.741609999999998,20.239501999999998,0.11,62,12.704725999999999,1240,,17.176962,,9.10558,10.32593,20.944976999999998
62,-1229.4408,248.70305705070496,18.83264505597813,-0.046,2.036683,,0.76529825,17.252382,17.252382,11.858851,18.588542999999998,14.19479,0.99999636,-0.433,48.21379,23.672703,13.11219,0.11,63,9.051706,1260,,17.056348999999997,,16.180567,10.42022,13.96354
63,-1152.9868,253.2774434089661,18.71913367304681,-0.039,1.1026192,,1.5895358,17.252382,17.252382,11.938322,92.016235,14.179042,0.99999636,-0.372,101.73029,92.2624,26.963343,0.11,64,92.016235,1280,,16.944954,,12.496994,10.448166,28.535898
64,-1243.036,255.20790338516238,18.965862213517095,-0.06,2.8889877999999998,,1.0445411,17.252382,17.252382,12.019035,10.77308,14.163538,0.99999636,-0.536,67.89517,23.501371,17.924273,0.11,65,5.2856402000000005,1300,,17.184717000000003,,7.960216,10.410588,18.524458
65,-1208.7635,259.19532489776606,18.848597889368328,-0.054,2.95879,,1.1367842,17.252382,17.252382,12.095553,10.148681,14.148271,0.99999636,-0.496,75.02775600000001,25.35758,19.49491,0.11,66,3.0632262000000003,1320,,17.069254,,10.356752,10.409655,20.080935999999998
66,-1196.3708,264.27484464645386,18.89336348157585,-0.056,3.2056057,,1.1025183,17.252382,17.252382,12.170461,9.021999000000001,14.133232000000001,0.99999636,-0.51,73.86873,23.04361,18.904667,0.11,67,6.908573,1340,,17.11439,,15.418138,10.485553,19.445572
67,-139.40358,269.1428124904633,18.876910025024703,0.01,2.8947937,,1.1322477,17.252382,17.252382,12.242928,11.24675,14.118417,0.99999636,0.1,76.99284,26.597006,10.208293,0.11,68,,1360,,17.098095,,14.802364,10.549843,10.807275
68,-143.72496,274.8803412914276,10.332126007073377,0.008,2.2938004000000003,,1.2424171,17.252382,17.252382,12.202268,20.422082999999997,14.103819,0.99999636,0.08,85.726776,37.37325,11.236763,0.11,69,5.4000693e-17,1380,,9.437439,,-13.444447,10.203111,11.992683
