,URet,ReturnMax,IWNorm2,DenMISELogFirst,IWFirstEpisode,target_sum_log_mean,TimestepsSoFar,IWMean,TimeElapsed,DenMISEMeanLog,ReturnLastEpisode,LQGsigma,ReturnStepMax,Iteration,IWMin,MISE,LQGmu1,Bound,ReturnAbsMax,ReturnMean,LQGmu01,ReturnMin,IWNorm1,DenMISELogLast,IWLastEpisode,IWMax,SqrtESSClassic
17,17.967417072621213,17.074305,7.994587400000001,15.660773999999998,0.022263266,6.417331,360,1.1846383999999999,38.478144645690925,13.41288,16.228748,0.11,0.99999106,18,,19.158987,-0.143,38.363440000000004,17.074305,16.252407,-0.014,,21.32349,16.584976,3.1904197,3.555296,2.6672409
18,18.0244554246651,17.074305,6.6990924,15.607942999999999,0.00031832952,6.96271,380,0.88842565,39.999568462371826,13.465720999999998,16.291098,0.11,0.99999106,19,,14.429559,-0.158,34.758068,17.074305,16.254444,-0.016,,16.880087,14.293721,1.4159683,3.8029434999999996,2.5197572999999998
19,18.152938217784012,17.074305,7.706042299999999,15.556666,0.002163322,7.4697433,400,1.0986063,41.57435178756714,13.50738,16.40367,0.11,0.99999106,20,,17.851395,-0.152,35.816241999999995,17.074305,16.261906,-0.015,,21.972128,14.441514999999999,3.0495937,3.1497877,2.8512857000000005
20,18.331138935897066,17.074305,11.465641999999999,15.507984,1.8942058000000002,-2.9064919999999996,420,0.68886817,43.182881593704224,13.238370999999999,16.578613,0.11,0.99999106,21,,10.4683,-0.082,51.066544,17.074305,16.276987,-0.008,,14.466231,7.803375,4.0022485e-07,11.285246,1.2617027
21,17.04933543495217,17.074305,6.225018,15.547826,0.5405565,-5.1003003,440,0.32602093,44.56457352638245,13.130866000000001,15.405376,0.11,0.99999106,22,,4.935245500000001,-0.073,49.391895,17.074305,16.237368,-0.007,,7.1724606,11.273017,0.21312153,6.1964498,1.1521991000000003
22,17.17941219312811,17.074305,0.09309412,15.527648000000001,0.0010721164999999999,-14.210683,460,0.0043426096,46.13749575614929,13.214257,15.527342,0.11,0.99999106,23,,0.06556601,-0.048,47.808365,17.074305,16.206497,-0.005,,0.099880025,15.734664000000002,0.0056873555000000004,0.092913955,1.072893
23,15.912255667665047,17.074305,17.792131,15.485135000000001,0.07805313,-6.783169,480,0.83432907,47.99785232543945,13.19725,14.351617000000001,0.11,0.99999106,24,,12.051473,-0.063,57.56533,17.074305,16.12921,-0.006,,20.023897,13.780615,17.682539000000002,17.682539000000002,1.1254356
24,15.501145813985946,17.074305,14.428207,15.447559,0.027464526,-7.4343944,500,0.85553366,49.99345111846924,13.250235,13.968957999999999,0.11,0.99999106,25,,12.144598,-0.059,46.698692,17.074305,16.0428,-0.006,,21.388342,14.855207,10.957476,10.957476,1.4823977
25,15.64539142359056,17.074305,14.197548999999999,15.409436999999999,0.0011039656,-10.978456,520,0.7217372,52.01236081123352,13.1194105,14.101694,0.11,0.99999106,26,,10.189083,-0.048,48.94386,17.074305,15.968142000000002,-0.005,,18.765167,10.105476,13.762851999999999,13.762851999999999,1.3217188
26,14.605858409909143,17.074305,0.08574167,15.371739000000002,3.5036269999999997e-09,-24.681932,540,0.0034594472999999997,54.27210760116577,13.114378,13.191513,0.11,0.99999106,27,,0.04853006,-0.019,47.068863,17.074305,15.865304,-0.002,,0.093405075,13.355988,0.007573171,0.08540603,1.0893779
27,15.133108540391927,17.074305,31.490295,15.335370999999999,8.452079e-08,-20.047232,560,1.1462878,56.17430090904236,12.846652,13.690667000000001,0.11,0.99999106,28,,15.699485000000001,-0.025,65.95565,17.074305,15.787639000000002,-0.003,,32.096058,6.5965333,31.485985,31.485985,1.0192364
28,10.90171564545902,17.074305,18.429185999999998,15.300279999999999,2.4493538e-06,-15.480194000000001,580,0.7527013000000001,58.16627073287964,12.781606,9.898498,0.11,0.99999106,29,,10.293271,-0.032,53.53965,17.074305,15.584565,-0.003,,21.828337,11.167707,0.25211003,18.25198,1.184444
29,15.111535633555679,17.074305,55.766169999999995,15.266378,2.248945e-11,-26.223540000000003,600,1.8861772,59.727903842926025,12.853634,13.639702,0.11,0.99999106,30,,18.77465,-0.01,69.25604,17.074305,15.519735999999998,-0.001,,56.585316000000006,15.317745,0.004719941,55.760178,1.014689
30,15.298190410872092,17.074305,16.910921,15.233589000000002,5.4412076e-06,-12.624348,620,1.0319922,61.64906692504883,12.969738000000001,13.834512,0.11,0.99999106,31,,14.1908045,-0.034,41.26736,17.074305,15.465373999999999,-0.003,,31.991756,16.35911,11.238462,11.238462,1.8917808999999997
31,14.567249222153617,17.074305,19.239485000000002,15.201839999999999,1.8237757e-10,-21.833000000000002,640,0.68599945,63.49184942245483,12.954436999999999,13.119458999999999,0.11,0.99999106,32,,7.129058000000001,-0.014,52.02261,17.074305,15.392064999999999,-0.001,,21.951982,12.554865,0.030736495,19.140839,1.140986
32,13.71609370007292,17.074305,13.134257,15.171068,1.4794894e-11,-23.270007999999997,660,0.4409181,64.88359379768372,12.918241499999999,12.403609,0.11,0.99999106,33,,4.513790599999999,-0.009,50.751675,17.074305,15.301504999999999,-0.001,,14.550297,12.189781,0.47006390000000003,13.108192,1.1078126
33,12.979087152205718,17.074305,1.0508517,15.141214999999999,4.94743e-17,-34.285133,680,0.033051282,67.98031616210939,13.037752000000001,11.7520485,0.11,0.99999106,34,,0.38438568,0.009,48.284702,17.074305,15.197109,0.001,,1.1237438,17.588886,1.0481869000000001,1.0481869000000001,1.0693648
34,10.402093094488023,17.074305,38.68793,15.112228,1.8126249999999997e-15,-29.483217,700,1.2233642,71.18418669700624,12.931838,9.468374,0.11,0.99999106,35,,11.831916,0.004,58.114326,17.074305,15.033432000000001,0.0,,42.81775,10.283764,38.507690000000004,38.507690000000004,1.1067468999999999
35,10.642128140932355,17.074305,27.742110999999998,15.084057000000001,5.9325327e-18,-33.587852000000005,720,0.9773248,73.9050178527832,12.951551,9.676464999999999,0.11,0.99999106,36,,9.4308,0.012,49.81973,17.074305,14.884626,0.001,,35.183693,13.767645000000002,26.459562,26.459562,1.2682414
36,10.316822221943255,17.074305,35.34852,15.056657999999999,2.2165370000000002e-19,-35.431152000000004,740,1.2970561999999999,77.08039736747743,12.832911,9.374536500000001,0.11,0.99999106,37,,12.273296,0.016,50.002266,17.074305,14.735704,0.002,,47.99108,8.778122,32.913948,32.913948,1.3576546999999999
37,10.368659525886887,17.074305,0.7584774999999999,15.02999,6.385591e-26,-48.314827,760,0.022180194,80.4308123588562,12.971667,9.448138,0.11,0.99999106,38,,0.20830773,0.034,46.303757,17.074305,14.596557999999998,0.003,,0.8428474,18.098451999999998,0.05180098,0.75589854,1.1112358999999998
38,10.080220385167756,17.074305,31.789406,15.004014999999999,7.149246000000001e-22,-37.93615,780,1.2265793,82.69425415992738,12.923426,9.180076,0.11,0.99999106,39,,11.382636999999999,0.024,45.422394,17.074305,14.457676000000001,0.002,,47.836594,12.055414,28.667755,28.667755,1.5047966999999998
39,10.219381496601518,17.074305,9.1590395,14.978697,1.2900219999999998e-27,-48.860217999999996,800,0.26982054,86.77666878700256,12.980411,9.301981,0.11,0.99999106,40,,2.4826357000000003,0.039,45.95159,17.074305,14.328783,0.004,,10.792822,15.199304999999999,1.7018427,8.999141999999999,1.1783792
40,10.05455000138783,17.074305,0.07925115,14.954004000000001,4.5613099999999997e-35,-64.09276,820,0.0020174673000000003,89.49606251716614,13.013796000000001,9.158711,0.11,0.99999106,41,,0.018479545,0.056,49.095646,17.074305,14.202682500000002,0.006,,0.08271616,15.090036999999999,0.07917643,0.07917643,1.0437219000000002
41,9.966105875184308,17.074305,65.023605,14.929907,,-71.40113000000001,840,1.5481907,94.70557856559752,13.002645,9.073253999999999,0.11,0.99999106,42,,14.047127,0.065,65.26971999999999,17.074305,14.080554999999999,0.006,,65.02401,13.531369,65.023605,65.023605,1.0000062
42,10.024566826592464,17.074305,0.0067977104,14.906376000000002,,-99.76637,860,0.00015902292,98.83227205276488,12.729302,9.130022,0.11,0.99999106,43,,0.0014429087,0.09,50.922626,17.074305,13.9654255,0.009,,0.0068379897,1.3018533,4.0395324e-05,0.006797590300000001,1.0059254000000002
43,9.92361306726092,17.074305,52.9295,14.883386999999999,,-94.44846,880,1.2034955,103.6601493358612,12.605332,9.034958999999999,0.11,0.99999106,44,,10.873553999999999,0.088,62.072959999999995,17.074305,13.853369,0.009,,52.953804000000005,8.263085,52.929497,52.929497,1.0004591999999999
44,9.930423587326144,17.074305,22.692019000000002,14.860913,,-80.63299599999999,900,0.7481382,107.24141144752502,12.514744,9.042024000000001,0.11,0.99999106,45,,6.7633149999999995,0.078,41.289062,17.074305,13.74645,0.008,,33.666218,8.72728,13.903957,17.837837,1.4836148999999998
45,9.95346214851272,17.074305,27.417872999999997,14.838935000000001,,-84.68479,920,0.8532931,111.23174738883972,12.478367,9.062097999999999,0.11,0.99999106,46,,7.712708,0.083,43.492844,17.074305,13.644616000000001,0.008,,39.251484000000005,11.185374000000001,0.27565643,19.946877,1.431602
46,9.935504179371664,17.074305,1.4026856000000001e-08,14.817429,,-539.84125,940,2.9871375e-10,115.04964637756348,12.4859085,9.045656,0.11,0.99999106,47,,5.1002007e-09,-0.686,38.341190000000005,17.074305,13.546766,-0.084,,1.8739544999999998e-08,13.108326000000002,,1.3908906999999999e-08,1.3359761
47,18.41311071090189,17.074305,3.72047e-08,14.796375,,-527.4469,960,7.7988666e-10,118.98592782020569,11.932637,16.644354,0.11,0.99999815,48,,1.3315696e-08,-0.678,45.122603999999995,17.074305,13.6113,-0.082,,4.2234554000000004e-08,-13.081541,2.913176e-16,3.7095937000000006e-08,1.1351941
48,18.944201152565853,17.163818,42.994827,14.775756,,-529.2797,980,0.87744546,122.44304060935974,11.9154825,17.163818,0.11,0.99999815,49,,15.060314000000002,-0.724,66.55176999999999,17.163818,13.683801,-0.091,,42.994827,12.081691000000001,42.994827,42.994827,1.0
49,18.945135870284602,17.166138,58.242096,14.755552999999999,,-520.8738400000001,1000,1.5567064,125.57122778892516,11.811621,17.166138,0.11,0.99999815,50,,26.721455,-0.733,65.25635,17.166138,13.753448,-0.093,,77.83532,7.082445599999999,52.389359999999996,52.389359999999996,1.33641
50,18.913345698677915,17.166138,46.03895,14.73575,,-513.3517,1020,1.4121562,129.2527825832367,11.874536,17.13419,0.11,0.99999815,51,,24.232054,-0.744,57.15255,17.166138,13.819735999999999,-0.096,,72.019966,14.882204999999999,13.338892000000001,39.826828000000006,1.5643268
51,18.963267570112336,17.183020000000003,44.6499,14.716332000000001,,-506.37885,1040,1.5522901000000002,133.0122351646423,11.977502000000001,17.183020000000003,0.11,0.99999815,52,,26.646694,-0.757,55.16114,17.183020000000003,13.884414000000001,-0.099,,80.719086,17.095045000000002,20.31145,35.42677,1.8078223000000002
52,18.9912289024601,17.210379999999997,42.7946,14.697284,,-500.26797,1060,1.5710815,137.24145603179932,11.993518,17.210379999999997,0.11,0.99999815,53,,26.979994,-0.773,53.515423,17.210379999999997,13.947167000000002,-0.102,,83.26732,12.538716,11.891755,34.377823,1.9457436000000001
53,18.919586358605567,17.210379999999997,40.75132,14.678592000000002,,-495.00115999999997,1080,1.4629966,141.91374564170837,12.041725,17.14132,0.11,0.99999815,54,,25.120639999999998,-0.791,51.753409999999995,17.210379999999997,14.006317999999998,-0.107,,79.001816,14.263598000000002,5.166856,34.653534,1.9386321
54,18.94380089308611,17.210379999999997,37.872409999999995,14.660243,,-490.56192000000004,1100,1.2454981,146.59814119338992,12.089797,17.16287,0.11,0.99999815,55,,21.386114000000003,-0.811,49.931038,17.210379999999997,14.063711999999999,-0.113,,68.50239599999999,14.428656,1.9512558999999998,34.127506,1.8087678
55,18.891040818246747,17.210379999999997,33.054764,14.642223999999999,,-486.9609,1120,0.95560664,149.77087998390198,12.155466,17.111977,0.11,0.99999815,56,,16.407637,-0.834,48.299403999999996,17.210379999999997,14.118144000000001,-0.12,,53.513973,15.690742499999999,0.7991909,31.149759999999997,1.6189489
56,18.948519268046848,17.210379999999997,24.12973,14.624525,,-487.92023,1140,0.5949065,154.824303150177,12.208675999999999,17.167587,0.11,0.99999815,57,,10.21381,-0.875,46.953934000000004,17.210379999999997,14.171643,-0.134,,33.90967,15.356091000000001,3.5276487000000003,23.56113,1.4053067
57,18.9681266984404,17.210379999999997,25.26827,14.607133,,-476.86422999999996,1160,0.83223224,160.41691088676453,12.205629,17.188194,0.11,0.99999815,58,,14.294614000000001,-0.865,41.322662,17.210379999999997,14.223653,-0.131,,48.26947,12.499806,16.781342000000002,17.623835,1.91028
58,19.0305298086462,17.250038,29.985462,14.590038,,-470.99875,1180,0.9966654,164.95412945747375,12.249818,17.250038,0.11,0.99999815,59,,17.147935999999998,-0.875,43.536797,17.250038,14.274948,-0.135,,58.803259999999995,15.052328,22.99693,22.99693,1.961059
59,18.990972271674963,17.250038,24.552398999999998,14.573232,,-465.14465,1200,0.8777415999999999,171.74109411239627,12.286835,17.210392000000002,0.11,0.99999815,60,,15.103109,-0.885,39.22922,17.250038,14.323870999999999,-0.139,,52.664494,14.573078,7.9597690000000005,17.879309,2.1449835
60,18.91224688091114,17.250038,64.66289499999999,14.556703,,-279.8108,1220,1.5076068999999999,175.00289463996887,12.223614999999999,17.134491,0.11,0.99999815,61,,25.693623000000002,-0.347,62.080814000000004,17.250038,14.369947,-0.036,,91.96401999999999,8.617253999999999,6.045349e-16,61.412113,1.422207
61,18.842390917202138,17.250038,1.4191604,14.5404415,,-370.77774,1240,0.036168143,180.99299359321597,12.119049,17.068922,0.11,0.99999815,62,,0.61943614,-0.548,33.370457,17.250038,14.413479999999998,-0.061,,2.242425,5.5819635000000005,4.284545999999999e-05,1.3416542,1.5801068999999999
62,18.807455779336504,17.250038,59.809452,14.524442,,-358.37164,1260,0.9691035,186.41719460487369,12.127153999999999,17.031511,0.11,0.99999815,63,,16.507067000000003,-0.529,67.20269,17.250038,14.455035,-0.059,,61.05351999999999,13.585835999999999,59.8042,59.8042,1.0208005
63,18.766928264818656,17.250038,57.018055000000004,14.508693,,-342.58437999999995,1280,1.2346834,190.4196050167084,12.121694,16.990714999999998,0.11,0.99999815,64,,20.998096,-0.501,58.339282999999995,17.250038,14.494655999999999,-0.055,,79.01974,12.08252,49.281494,49.281494,1.3858721999999999
64,18.997704984452728,17.250038,47.259663,14.493189000000001,,-327.72488,1300,1.01605,195.5355293750763,12.038127000000001,17.215517000000002,0.11,0.99999815,65,,17.287315,-0.476,54.31900400000001,17.250038,14.536515,-0.052,,66.04325,6.724402400000001,2.9196912999999998,44.451015000000005,1.397455
65,18.86131128129291,17.250038,46.623034999999994,14.477921499999999,,-292.27097000000003,1320,1.2246284,199.47999286651608,12.005386,17.081812,0.11,0.99999815,66,,20.865515,-0.408,50.716834999999996,17.250038,14.575079999999998,-0.043,,80.82548,10.042842,0.97507685,33.454370000000004,1.7335953999999998
66,18.844693538728922,17.250038,50.302209999999995,14.462883999999999,,-272.1749,1340,1.5871438999999998,203.22014355659485,12.035594,17.067944,0.11,0.99999815,67,,27.066628,-0.379,51.546394,17.250038,14.612287,-0.04,,106.33863999999998,13.989028,30.571663,30.571663,2.1139952999999996
67,18.810451587629906,17.250038,32.76938,14.448069,,-246.05334,1360,1.2747941999999999,208.2051236629486,12.069984,17.034203,0.11,0.99999815,68,,21.703772,-0.341,41.26655,17.250038,14.647902499999999,-0.036,,86.68600500000001,14.003870999999998,14.113152,17.65765,2.6453357000000004
68,18.78278130292623,17.250038,38.585552,14.433470000000002,,-261.473,1380,1.4739746999999999,212.730473279953,12.118684,17.007257,0.11,0.99999815,69,,25.116405,-0.374,44.74987,17.250038,14.6820965,-0.039,,101.704254,15.250791,15.576104999999998,18.183933,2.6358118
69,18.833115937364074,17.250038,23.448715,14.419081,,-294.85385,1400,0.7562207,216.1462295055389,12.159546,17.056904,0.11,0.99999815,70,,12.877332000000001,-0.454,35.800983,17.250038,14.716022500000001,-0.049,,52.935448,14.633834,0.31445247,17.512903,2.2574987
70,18.80306167320813,17.250038,29.287622,14.404897,6.837737e-11,-135.53156,1420,0.4559873,220.07108092308044,12.085109,17.029789,0.11,0.99999815,71,,7.5612164,-0.201,54.376144,17.250038,14.748610500000002,-0.02,,32.3751,7.1611753,6.696409e-11,29.251345,1.1054191999999998
71,18.59555971615447,17.250038,20.034151,14.39091,1.8840808999999998e-11,-135.58208,1440,0.39623785,226.02161955833438,12.078113,16.831379000000002,0.11,0.99999815,72,,6.596801299999999,-0.204,42.937542,17.250038,14.777536999999999,-0.021,,28.529125,12.18553,6.3619814,18.918392,1.4240247
72,18.256823313179318,17.250038,51.039165000000004,14.377117000000002,1.111393e-14,-144.8984,1460,1.1033095,232.16133713722232,12.06407,16.504803,0.11,0.99999815,73,,18.341516,-0.219,51.135536,17.250038,14.801198999999999,-0.022,,80.541595,11.6834345,46.755886,46.755886,1.5780351000000001
73,18.331589118254954,17.250038,30.538534000000002,14.363510999999999,,-308.62102999999996,1480,0.8316041,238.2278542518616,12.088562,16.580853,0.11,0.99999815,74,,14.219901,-0.54,39.900856,17.250038,14.825248,-0.06,,61.538704,13.946289000000002,1.6688160999999999e-32,18.040499,2.0151165
74,18.71915403243357,17.250038,22.45451,14.350088000000001,,-327.40085,1500,0.68379194,241.6876347064972,12.04808,16.943801999999998,0.11,0.99999815,75,,11.725655999999999,-0.629,34.384075,17.250038,14.853497,-0.074,,51.284397,9.288133,0.71578026,18.425655,2.2839240000000003
75,18.869740170155325,17.250038,24.00004,14.336843,,-307.08862,1520,0.6842495,247.69791269302368,12.042371000000001,17.091534,0.11,0.99999815,76,,11.699975,-0.565,35.583324,17.250038,14.882944,-0.064,,52.002964,11.963667,0.40685838,15.650735000000001,2.1667864
76,18.891327203850103,17.250038,27.492725,14.323770499999998,,-362.6522,1540,1.1128348,253.20442152023315,12.125469,17.112479999999998,0.11,1.0,77,,19.116367,-0.84,35.720177,17.250038,14.911897,-0.121,,85.68828,18.794926,5.8563794e-09,11.807508,3.116762
77,18.8364538909308,17.250038,0.15512028,14.310867000000002,,-395.95403999999996,1560,0.0030837562,258.51876378059393,12.136650999999999,17.058449,0.11,1.0,78,,0.053021763,-0.962,33.426790000000004,17.250038,14.939419000000001,-0.194,,0.240533,12.937206,6.559034e-09,0.14532684,1.5506225
78,18.778875422447445,17.250038,110.69003000000001,14.298128,,-393.57653999999997,1580,1.4022021999999998,264.9951491355896,12.079979,17.012562,0.11,1.0,79,,23.855242,-0.967,75.56614,17.250038,14.965659,-0.201,,110.77398000000001,8.650107,110.69001999999999,110.69001999999999,1.0007584
79,18.8544817050308,17.250038,75.83317,14.285549,,-393.9422,1600,1.3401954,270.52404856681824,12.086497999999999,17.08537,0.11,1.0,80,,22.850239000000002,-0.975,59.452877,17.250038,14.992157,-0.215,,107.21564,12.718262,55.00832,55.00832,1.4138356
80,18.6527690442398,17.250038,100.98645,14.273126999999999,,-390.56406,1620,1.8516141,276.7277538776397,12.135828,16.89927,0.11,1.0,81,,31.397839,-0.977,66.242714,17.250038,15.015702,-0.22,,149.98074,16.0503,92.41778599999999,92.41778599999999,1.4851571000000001
81,18.849938606471873,17.250038,66.6279,14.260857000000001,,-390.2723,1640,1.1423876,281.2601044178009,12.172272999999999,17.077868,0.11,1.0,82,,19.362188,-0.983,56.170013,17.250038,15.040851000000002,-0.232,,93.67578,14.748741,8.69812,64.44066,1.4059542
82,18.782721533592856,17.250038,9.2448136e-07,14.248735,,-422.54602,1660,1.1806993e-08,287.8557777404785,12.184014,17.008734,0.11,1.0,83,,1.9962979999999998e-07,-0.999,48.409355,17.250038,15.064559,-0.35,,9.882804e-07,13.224188,2.5525759999999996e-08,9.235106999999999e-07,1.0690106000000001
83,18.533493988254087,17.250038,77.95149,14.236759,,-426.39044,1680,0.92799395,293.74029493331915,12.200598,16.7936,0.11,1.0,84,,15.584359,-0.999,67.33447,17.250038,15.085144,-0.384,,77.95149,14.571053,77.95149,77.95149,1.0
84,18.34776731960913,17.250038,106.93753000000001,14.224925,,-423.6218,1700,1.587649,300.6650590896606,12.208102,16.631332,0.11,1.0,85,,26.468374,-1.0,67.476326,17.250038,15.103334,-0.393,,134.95016,13.176145000000002,101.60616999999999,101.60616999999999,1.2619532
85,18.501899127462405,17.250038,83.80250500000001,14.213229,,-423.06158,1720,1.4438353000000002,307.8939807415008,12.232558000000001,16.771366,0.11,1.0,86,,24.097506,-1.0,59.02378,17.250038,15.122729000000001,-0.411,,124.16983,14.188053,36.074856,74.38808,1.4816958999999998
86,18.44618994343748,17.250038,62.43948,14.201668,,-434.72625999999997,1740,0.89983016,314.41992568969727,12.227628,16.725494,0.11,1.0,87,,14.986405,-1.0,56.261756999999996,17.250038,15.141151999999998,-0.482,,78.285225,11.676496499999999,13.428082,60.8648,1.2537776000000003
87,18.338615018580075,17.250038,106.444855,14.190239000000002,,-433.8032,1760,1.6004666,320.1056816577912,12.268247,16.618525,0.11,1.0,88,,26.611828000000003,-1.0,65.723526,17.250038,15.157941000000001,-0.501,,140.84106,16.077414,101.26517,101.26517,1.3231363999999999
88,18.31928439032888,17.250038,60.402126,14.178939999999999,,-437.39764,1780,0.9222316999999999,327.0853271484375,12.303764,16.60039,0.11,1.0,89,,15.328132,-1.0,53.41134,17.250038,15.174148,-0.543,,82.07862,15.264612,7.381576,57.76732,1.3588697
89,18.240789826043585,17.250038,81.76935999999999,14.167767000000001,,-437.38284000000004,1800,1.3477776000000001,333.63582086563116,12.318777,16.526642000000002,0.11,1.0,90,,22.322754,-1.0,57.20795,17.250038,15.189175,-0.568,,121.29999,13.893771,74.5414,74.5414,1.4834405000000002
90,18.43416160564917,17.250038,48.243015,14.156716000000001,,-436.3448,1820,0.94574744,340.9913711547852,12.341439999999999,16.712276,0.11,1.0,91,,15.692479,-1.0,44.701240000000006,17.250038,15.205913,-0.588,,86.06302,14.31042,15.607420000000001,40.561172,1.7839477
91,18.394176074541235,17.250038,68.62635,14.145787,,-438.02438,1840,1.1844985000000001,347.0664846897125,12.369301,16.676378,0.11,1.0,92,,19.716154,-1.0,52.305817,17.250038,15.221896,-0.624,,108.97386999999999,15.067216,64.26263,64.26263,1.5879303999999999
