,LQGmu1,IWMin,IWFirstEpisode,URet,LQGmu01,LQGsigma,MISE,DenMISELogFirst,IWMax,IWMean,ReturnMax,Bound,DenMISELogLast,Iteration,ReturnLastEpisode,IWNorm2,target_sum_log_mean,IWNorm1,ReturnAbsMax,DenMISEMeanLog,ReturnStepMax,ReturnMin,IWLastEpisode,ReturnMean,TimeElapsed,TimestepsSoFar,SqrtESSClassic
27,-0.211,,2.4507073e-13,18.727820087491946,-0.021,0.11,16.707684,15.204512,9.818435000000001,1.0030337999999999,17.04148,39.281677,11.404333,28,16.955761,12.400907499999999,5.4496913000000005,28.084946000000002,17.04148,13.693257000000001,0.99999166,,0.72975785,16.533367000000002,23.74631857872009,560,2.2647493
28,-0.209,,7.4641665e-13,18.05631965344038,-0.021,0.11,21.427633,15.16942,12.885797,1.295361,17.04148,44.319717,10.605855,29,16.32131,16.82076,5.8280330000000005,37.56547,17.04148,13.584641,0.99999166,,12.885797,16.526054000000002,24.984068870544434,580,2.2332802000000003
29,-0.206,,2.6905757999999996e-12,18.55377916778917,-0.021,0.11,18.786358,15.135518,11.47633,1.135485,17.04148,41.4232,16.695870000000003,30,16.789568,15.0830765,6.296604599999999,34.064552,17.04148,13.694189000000001,0.99999166,,0.62556803,16.534838,25.64775657653809,600,2.2584617000000002
30,-0.203,,1.1052685e-11,18.757699272837304,-0.021,0.11,16.464941,15.102729,10.725258,0.9955204,17.04148,39.65,19.349134,31,16.9831,13.995601999999998,6.726198700000001,30.861134000000003,17.04148,13.878098999999999,0.99999964,,0.04430511,16.5493,26.443580865859985,620,2.2050595
31,-0.2,,5.671441e-11,18.41138511015765,-0.02,0.11,15.653775,15.070979999999999,10.4023075,0.9466176,17.04148,38.456375,14.044259,32,16.650362,13.510779000000001,7.06775,30.291763,17.04148,13.880949,0.99999964,,2.1389132,16.552456,27.41994380950928,640,2.2420442000000005
32,-0.196,,3.3928e-10,18.522103143025568,-0.02,0.11,14.000554999999999,15.040208999999999,10.127110499999999,0.84703887,17.04148,37.571976,14.965054,33,16.756613,12.887671000000001,7.35273,27.952282,17.04148,13.910335,0.99999964,,0.5948730999999999,16.558641,28.27939820289612,660,2.1689165
33,-0.191,,3.9922874e-09,18.53553172905217,-0.019,0.11,14.322806,15.010354999999999,10.200339999999999,0.8654744000000001,17.04148,37.551876,18.474249,34,16.770319,13.370154000000001,7.737087,29.42613,17.04148,14.038573999999999,0.99999964,,4.67358,16.564869,28.87703275680542,680,2.200882
34,-0.165,,7.197297e-05,18.318698659865294,-0.017,0.11,7.1885095,14.981368,7.223632,0.43571487,17.04148,35.566596999999994,12.553386,35,16.56709,8.464962,6.924395,15.250020000000001,17.04148,13.990793,0.99999964,,1.2071762,16.564932000000002,29.62886643409729,700,1.8015462
35,-0.149,,0.008681093,18.166900837547928,-0.015,0.11,9.217588000000001,14.953199,16.152239,0.56071633,17.04148,50.529213,12.133633,36,16.427353,16.311329999999998,5.6142235000000005,20.185787,17.04148,13.92319,0.99999964,,16.152239,16.56111,30.401111125946045,720,1.2375315
36,-0.146,,0.021223709,17.793058512975076,-0.015,0.11,12.554031,14.926041,16.070911,0.77324307,17.04148,46.14679,9.442881,37,16.082113,18.799006,5.3736180000000004,28.609993,17.04148,13.788435,0.99999964,,16.070911,16.548164,30.850931644439697,740,1.5218886
37,-0.141,,0.07191634,18.099486370449924,-0.014,0.11,14.445473000000002,14.899946,16.979965,0.8903675999999999,17.04148,44.862015,18.092758,38,16.35584,20.129559,5.1008315,33.83397,17.04148,13.893367000000001,0.99999964,,9.205955,16.543104,31.737036943435672,760,1.6808102999999999
38,-0.135,,0.2420187,18.04473441798815,-0.014,0.11,13.248377,14.875862,16.364035,0.8189394,17.04148,42.347435,13.868298999999999,39,16.302382,18.178867,4.5334597,31.938637,17.04148,13.887348000000001,0.99999964,,4.626882,16.536929999999998,32.55056715011597,780,1.7569101999999999
39,-0.129,,0.7704406,17.972571928888687,-0.013,0.11,14.023849499999999,14.856729999999999,14.1175,0.87049836,17.04148,39.64283,15.804984,40,16.235119,17.448627,3.8265007000000004,34.819935,17.04148,13.928869,0.99999964,,8.866553999999999,16.529385,33.24401307106018,800,1.9955688000000003
40,-0.148,,0.012704634,17.986915544285463,-0.015,0.11,18.60059,14.851115,8.694239,1.1403382,17.04148,38.4492,16.837183,41,16.255104,18.151773000000002,6.899959599999999,46.753864,17.04148,13.994992000000002,0.99999964,,8.694239,16.522696,34.122628688812256,820,2.5757189
41,-0.166,,5.5145083e-05,17.746424179455772,-0.017,0.11,17.403425,14.827328,8.769384,1.0613545,17.04148,35.63477,15.294204,42,16.027548,15.896442,8.487903999999999,44.57689,17.04148,14.027476,0.99999964,,0.5142358,16.510907999999997,34.886383295059204,840,2.8042054
42,-0.108,,7.9178705,18.106893652954675,-0.011,0.11,18.25761,14.803799,12.349794000000001,1.1680632,17.04148,37.706505,2.6081061,43,16.360364999999998,19.107382,-0.10774506,50.226715000000006,17.04148,13.7621,0.99999964,,9.632798e-06,16.507406,35.919519901275635,860,2.6286549999999997
43,-0.098,,8.544147500000001,17.846604362909464,-0.01,0.11,18.276954999999997,14.949823,8.606176,1.1789011999999999,17.04148,37.798590000000004,9.1936455,44,16.137123000000003,19.80696,-2.7084916,51.87165,17.04148,13.660371,0.99999964,,1.2224011000000001,16.498991,37.13790488243103,880,2.6188597999999996
44,-0.092,,6.175671599999999,17.579561477820047,-0.009,0.11,14.496338,15.104814999999999,7.5740275,0.93731654,17.04148,34.097115,10.345142,45,15.871476999999999,16.17125,-4.205613,42.179245,17.04148,13.588913,0.99999964,,1.8672199,16.485044,37.98972058296204,900,2.6082861
45,-0.104,,6.2198124,17.29547423637752,-0.01,0.11,18.7833,15.211437,7.853923299999999,1.2002685,17.04148,35.026897,10.799779,46,15.615526000000001,17.542437,-0.36100194,55.212353,17.04148,13.525876,0.99999964,,7.180067,16.466143,38.91654229164124,920,3.1473593999999996
46,-0.113,,3.3368987999999997,17.330551376701383,-0.011,0.11,21.545855,15.3167515,9.645274,1.3639714,17.04148,37.555477,14.280207999999998,47,15.650164000000002,20.075003,2.2010002,64.10665,17.04148,13.544993,0.99999964,,7.7140265,16.448782,39.77052927017212,940,3.193357
47,-0.111,,3.828069,17.18432372220948,-0.011,0.11,20.800554,15.364289000000001,7.7075844,1.3221637,17.04148,35.627434,12.686408,48,15.515614999999999,18.4055,1.9266423,63.46386,17.04148,13.533183,0.99999964,,6.420164,16.429342000000002,40.52512335777283,960,3.448092
48,-0.119,,1.6971878,17.844367516834975,-0.012,0.11,20.902369,15.420401000000002,7.173216,1.3151224,17.04148,35.69623,13.354464000000002,49,16.120047,18.647270000000002,3.8457877999999996,64.44099399999999,17.04148,13.534932999999999,0.99999964,,6.442901,16.423029,41.405499696731574,980,3.4557870000000004
49,-0.065,,0.12287061,17.877183203943037,-0.006,0.11,0.52292365,15.434248,0.9260014000000001,0.03417991,17.04148,30.4505,9.600254,50,16.154660999999997,1.0004237,-12.286685,1.7089956000000002,17.04148,13.461407000000001,0.99999964,,3.1644457e-05,16.417662,42.79092526435853,1000,1.7082718999999997
50,-0.064,,0.10678442,16.879561544014294,-0.006,0.11,4.3502665,15.4169,13.059192999999999,0.28541633,17.04148,50.32124,15.029453,51,15.235434,13.088931,-11.994494,14.556232000000001,17.04148,13.473403,0.99999964,,13.059192999999999,16.394482,43.6903760433197,1020,1.1121025
51,-0.068,,0.25617766,16.164795989824633,-0.007,0.11,8.766641,15.399573,14.862554999999999,0.5870586,17.04148,41.35314,17.3927,52,14.597153,19.457811,-9.755413,30.527046000000002,17.04148,13.534675,0.99999964,,14.862554999999999,16.359917000000003,44.88675785064697,1040,1.5688838999999999
52,-0.044,,0.00028398726,16.3282043603466,-0.004,0.11,1.2258453,15.38544,3.3829017,0.08287774,17.04148,41.482265000000005,12.348208,53,14.736642999999999,3.4587595,-20.091396,4.3925204,17.04148,13.503551500000002,0.99999964,,3.3829017,16.329288000000002,45.86342406272888,1060,1.2699698
53,-0.042,,0.00014859412,15.168261951334422,-0.004,0.11,16.088684,15.366753,60.139812,1.169585,17.04148,64.80913000000001,11.684071000000001,54,13.703942999999999,60.187775,-20.329729999999998,63.15759,17.04148,13.453007999999999,0.99999964,,60.139812,16.280672,46.182324647903435,1080,1.0493424999999998
54,-0.04,,6.231107e-05,14.07003177230984,-0.004,0.11,17.145355,15.348407,36.90088,1.2972914,17.04148,52.450244999999995,12.2299795,55,12.707042999999999,49.272724,-20.829674,71.35103000000001,17.04148,13.4273615,0.99999964,,36.90088,16.215695999999998,46.504835844039924,1100,1.4480836000000001
55,-0.038,,3.0848598e-05,14.480471740969035,-0.004,0.11,19.066313,15.330389000000002,33.266533,1.4494536,17.04148,48.623363,13.021844,56,13.067255000000001,46.927227,-21.0702,81.1694,17.04148,13.420495,0.99999964,,33.266533,16.159473000000002,47.16260623931885,1120,1.7296866999999998
56,-0.035,,1.0420048e-05,16.082748313135777,-0.004,0.11,15.004876000000001,15.31269,28.243740000000003,1.1391316999999999,17.04148,44.449635,16.50946,57,14.507387,37.396267,-21.741870000000002,64.930504,17.04148,13.478076999999999,0.99999964,,1.5707831,16.130489999999998,47.64915990829468,1140,1.7362831000000003
57,-0.028,,3.9624624e-07,15.322525071512455,-0.003,0.11,10.726778,15.295298999999998,25.20586,0.81400275,17.04148,41.510567,12.925957,58,13.82615,28.42807,-24.964886,47.21216,17.04148,13.468171,0.99999964,,4.102229,16.090760999999997,48.38746953010559,1160,1.6607584999999998
58,-0.011,,4.6129864e-11,15.813366994274222,-0.001,0.11,0.5024164000000001,15.278204,1.7880749,0.038171407000000004,17.04148,41.503640000000004,15.862858,59,14.299879,1.8061694,-34.290859999999995,2.252113,17.04148,13.504105,0.99999964,,0.09146726,16.060406,49.613791227340705,1180,1.2469003
59,-0.012,,5.650289300000001e-11,13.28077181540007,-0.001,0.11,9.475885,15.261397,44.57412,0.7834966,17.04148,57.997040000000005,12.299441999999999,60,12.035817999999999,44.61603,-33.253547999999995,47.009796,17.04148,13.468128,0.99999964,,44.57412,15.993329999999998,51.16697907447815,1200,1.0536524999999999
60,-0.02,,5.065085e-09,12.068583184187473,-0.002,0.11,15.102864000000002,15.244867000000001,37.73457,1.2900934,17.04148,45.795196999999995,7.7550360000000005,61,10.907867999999999,47.244617,-27.788211999999998,78.6957,17.04148,13.367976,0.99999964,,37.73457,15.909962,52.1885666847229,1220,1.6657072
61,-0.002,,1.4367421999999998e-13,11.138006105838382,-0.0,0.11,0.9999683000000001,15.228607,4.046698999999999,0.084675744,17.04148,41.797965999999995,9.41531,62,10.118125,4.1894884,-38.073036,5.249896,17.04148,13.305432999999999,0.99999964,,0.03454993,15.816545000000001,53.25033974647522,1240,1.2531115
62,-0.001,,7.406160599999999e-14,10.350059790222636,-0.0,0.11,11.05213,15.212606,69.17437,1.1584041999999999,17.04148,59.558890000000005,14.776065,63,9.415268,69.242775,-37.85585,72.97946999999999,17.04148,13.31434,0.99999964,,69.17437,15.714936999999999,54.22829723358154,1260,1.0539651
63,-0.0,,3.9478884e-14,10.713379375838274,-1.788e-05,0.11,13.344060999999998,15.196857999999999,46.540703,1.3817306999999999,17.04148,48.50727,11.665345,64,9.729803,60.82236999999999,-37.663452,88.43075999999999,17.04148,13.285575,0.99999964,,46.540703,15.621419,56.14555954933167,1280,1.4539185
64,0.001,,1.9491013999999998e-14,12.98486938528837,8.808e-05,0.11,10.536886,15.181354500000001,35.340687,1.0767825,17.04148,43.84424,7.0183425,65,11.781626,45.598746999999996,-37.656096999999995,69.99086,17.04148,13.190296,0.99999964,,4.2096696,15.562346,57.575355052948,1300,1.5349294
65,0.002,,9.0971576e-15,11.98517887532161,0.0,0.11,8.721963,15.166087,29.614684999999998,0.8897195,17.04148,41.37735,11.258813,66,10.857996,37.50795,-37.654022,58.721484999999994,17.04148,13.159485,0.99999964,,1.9880909,15.491069,58.787265062332146,1320,1.5655743999999998
66,0.004,,2.8270296e-15,10.155804035965351,0.0,0.11,10.29123,15.151048999999999,28.147904999999998,1.0719584,17.04148,38.714317,14.729342,67,9.243555,39.929646000000005,-37.960705,71.82121,17.04148,13.179469000000001,0.99999964,,20.540155,15.397820999999999,60.64353036880493,1340,1.7986939999999998
67,0.005,,1.2702380999999999e-15,10.257391686288695,0.0,0.11,13.14613,15.136232999999999,35.05941,1.3850346000000002,17.04148,39.373016,13.625617000000002,68,9.333871,48.31564,-37.918853999999996,94.18235,17.04148,13.185077,0.99999964,,35.05941,15.308646,61.71222805976868,1360,1.949314
68,0.006,,4.721954e-16,10.311130570439245,0.001,0.11,12.354984,15.121635000000001,32.335654999999996,1.3050545,17.04148,37.228603,14.853001,69,9.383503,43.81151,-38.055153000000004,90.04876999999999,17.04148,13.212036,0.99999964,,8.00024,15.222773000000002,62.40194654464722,1380,2.055368
69,0.008,,1.9174875000000001e-16,10.29470083504516,0.001,0.11,14.362096,15.107246,30.448090000000004,1.5222719999999998,17.04148,37.651268,13.445648,70,9.374684,48.541786,-38.11229,106.55904,17.04148,13.217498,0.99999964,,30.448090000000004,15.13923,63.43752026557922,1400,2.195202
70,0.009,,6.1479054e-17,10.953970580918806,0.001,0.11,13.034981,15.093060999999999,28.375246,1.3791081,17.04148,36.061035,8.205678,71,9.93918,44.100918,-38.48148,97.91667,17.04148,13.151620000000001,0.99999964,,4.7977347,15.06599,64.7356560230255,1420,2.2202864
71,0.011,,1.3434556000000001e-17,10.538825181017438,0.001,0.11,11.602773,15.079075,26.85802,1.2283043,17.04148,34.854279999999996,16.121212,72,9.581642,40.22175,-39.084988,88.437904,17.04148,13.196023,0.99999964,,5.1206026,14.989819,65.74804425239563,1440,2.1987584
72,0.015,,1.0060477e-18,10.155384957185968,0.001,0.11,9.253634,15.065282,24.367834,0.98334104,17.04148,33.856196999999995,12.956228999999999,73,9.244108,34.544495,-40.696822999999995,71.7839,17.04148,13.194182999999999,0.99999964,,5.743128,14.911110999999998,67.46827626228333,1460,2.0780127
73,0.015,,5.084786e-19,10.345511471107306,0.002,0.11,13.454734,15.051677,49.8136,1.4288718,17.04148,40.784748,12.415957,74,9.421744,56.52445,-40.552,105.73651000000001,17.04148,13.182260000000001,0.99999964,,49.8136,14.836929999999999,69.17569351196289,1480,1.8706331999999999
74,0.017,,2.0389648999999997e-19,10.340424346160047,0.002,0.11,14.315432999999999,15.038254,37.99603,1.5204598,17.04148,38.712963,14.913557,75,9.414299,54.419373,-40.588703,114.034485,17.04148,13.208276999999999,0.99999964,,32.802578000000004,14.764626999999999,70.19678497314453,1500,2.0954759999999997
75,0.018,,5.2957153e-20,10.27402742133567,0.002,0.11,13.232076999999999,15.025007999999998,33.539629999999995,1.4070003,17.04148,36.499718,9.881142,76,9.340591,48.66667,-41.086684999999996,106.93202,17.04148,13.1687155,0.99999964,,14.19012,14.693257999999998,71.35373163223268,1520,2.1972332000000003
76,0.021,,4.7030662e-21,10.569180021832741,0.002,0.11,12.453525,15.011935999999999,31.787256,1.3192297,17.04148,35.771946,17.24905,77,9.592971,46.332077000000005,-42.429688,101.58069,17.04148,13.224914000000002,0.99999964,,18.783801999999998,14.627020000000002,72.4361035823822,1540,2.1924484
77,0.024,,5.684762400000001e-22,10.898917125749287,0.002,0.11,10.504619,14.999032999999999,24.602345,1.1032064,17.04148,32.78134,9.790392,78,9.8975525,37.495067999999996,-43.59545,86.050095,17.04148,13.183143,0.99999964,,15.159421,14.566386999999999,73.34238982200624,1560,2.294971
78,0.023,,1.5100123000000001e-21,10.165087155691703,0.002,0.11,11.911318,14.986294000000001,20.90261,1.2586255,17.04148,31.531982,9.91393,79,9.254538,38.160038,-42.038540000000005,99.43141999999999,17.04148,13.141888,0.99999964,,20.90261,14.499148000000002,74.74274110794067,1580,2.6056426
79,-0.072,,0.7616833000000001,10.290225076995727,-0.007,0.11,12.018491000000001,14.973714999999999,17.83435,0.8083769000000001,17.04148,35.004173,13.699504000000001,80,9.377873,29.075870000000002,-20.22847,64.67015,17.04148,13.150888,0.99999964,,,14.435132000000001,76.05956172943115,1600,2.2241862
80,-0.065,,0.20005798,16.191100007860697,-0.007,0.11,14.184142000000001,14.970768,17.16299,0.96437263,17.04148,36.1341,12.75358,81,14.565567000000001,33.537838,-18.365251999999998,78.11418,17.04148,13.142967,0.99999964,,16.93176,14.436744000000001,77.25721120834349,1620,2.329136
81,-0.062,,0.104196124,16.087874636269323,-0.006,0.11,14.842094,14.960965,16.106524,1.0137931999999998,17.04148,35.134,15.106845999999999,82,14.526523999999998,32.995712,-17.447994,83.13104,17.04148,13.165628,0.99999964,,16.106524,14.437837,78.75689005851746,1640,2.51945
82,-0.096,,8.296924,16.25317094047688,-0.01,0.11,14.347026999999999,14.950113,9.213165,0.92366725,17.04148,29.464409000000003,12.992654,83,14.636478,22.669489000000002,-27.114458000000003,76.66438000000001,17.04148,13.162907999999998,0.99999964,,0.1714604,14.440229,79.8204629421234,1660,3.3818312000000006
83,-0.11,,5.5039406,16.821743111622354,-0.011,0.11,18.495516000000002,15.033414000000002,9.60997,1.1732097,17.04148,32.014088,15.4806,84,15.174382999999999,26.058966,-33.592293,98.549614,17.04148,13.189244,0.99999964,,1.6395533,14.448970000000001,81.26537966728209,1680,3.7817928999999997
84,-0.128,,0.67421836,17.272167240526883,-0.013,0.11,18.059305,15.085045000000001,11.100891,1.1253520000000001,17.04148,32.639027,15.282922,85,15.593094,27.278975,-43.309128,95.65491999999999,17.04148,13.215448,0.99999964,,0.736318,14.462431,82.08093571662903,1700,3.5065439
85,-0.15,,0.0060254564,17.758182550768282,-0.015,0.11,15.747218,15.08125,12.277527000000001,0.9668556,17.04148,32.478634,16.190507999999998,86,16.051785,27.212233,-57.25489399999999,83.14958,17.04148,13.251007999999999,0.99999964,,0.397559,14.480910999999999,83.69248270988464,1720,3.0555956
86,-0.097,,7.4660953999999995,17.896881248497838,-0.01,0.11,15.662073999999999,15.069759,8.253322,1.0083258,17.04148,29.179370000000002,13.02949,87,16.175620000000002,23.194311,-25.44884,87.72435,17.04148,13.247615,0.99999964,,0.15177691,14.50039,85.61514234542847,1740,3.7821492999999995
87,-0.109,,5.2800255,17.356905640810805,-0.011,0.11,19.107176000000003,15.140663,7.9780083,1.2129688,17.04148,31.24992,18.745325,88,15.671457,25.352491,-30.745977000000003,106.74126000000001,17.04148,13.309864000000001,0.99999964,,7.9780083,14.513698999999999,86.80018877983093,1760,4.2102866
88,-0.195,,5.849924e-10,17.30637334835271,-0.02,0.11,14.269345999999999,15.187632999999998,10.260498,0.86173564,17.04148,29.722735999999998,16.17387,89,15.614267000000002,23.18245,-89.14125,76.69447,17.04148,13.344057000000001,0.99999964,,2.0027124e-10,14.526066,88.41228151321411,1780,3.308299
89,-0.304,,5.8903963999999995e-37,17.929618277376914,-0.031,0.11,26.473974,15.176459,57.58619,1.5584337,17.04148,50.07235,11.243608,90,16.19549,64.74174000000001,-177.40202,140.25903,17.04148,13.31889,0.99999964,,1.3527887e-07,14.544614000000001,90.18263483047484,1800,2.166439
