,DenMISELogFirst,DenMISEMeanLog,LQGmu01,IWFirstEpisode,Iteration,ReturnMin,LQGmu1,IWNorm1,ReturnStepMax,IWMin,IWMean,IWMax,URet,ReturnLastEpisode,ReturnAbsMax,IWLastEpisode,LQGsigma,Bound,DenMISELogLast,ReturnMean,ReturnMax,MISE,TimeElapsed,IWNorm2,SqrtESSClassic,TimestepsSoFar,target_sum_log_mean
0,17.102016,17.102016,-0.035,,1,,-0.34,1e-10,0.99262077,,,,17.332240856619553,15.644507999999998,15.644507999999998,,0.11,31.289016999999998,17.102016,15.644507999999998,15.644507999999998,,0.23540282249450686,1e-10,1.0,20,-92.01430500000001
1,16.408869,9.96595,-0.035,,2,,-0.335,2.4826523999999996,0.9996768,,1.2413261999999998,2.4826523999999996,18.474866750887244,16.710129000000002,16.710129000000002,2.4826523999999996,0.11,54.162980000000005,3.5230322,16.177319,16.710129000000002,20.742722,9.137864589691162,2.4826523999999996,1.0,40,-42.14775
2,16.003404999999997,10.094324,-0.034,,3,,-0.325,3.4164366999999998,0.9999804,,1.1388121999999998,2.471594,18.821180082790328,17.044477,17.044477,0.9448426,0.11,45.53695,10.354933,16.466372,17.044477,19.135,9.733907938003538,2.6460357000000005,1.291153,60,-22.330927
3,15.715722,11.668219,-0.032,,4,,-0.313,4.0479083,0.9999804,,1.0119771,2.69171,18.781777136177226,17.00716,17.044477,0.80665207,0.11,41.1283,16.378193,16.601570000000002,17.044477,17.016102,10.28356957435608,2.8632134999999996,1.413764,80,-10.78455
4,15.4925785,13.253069,-0.031,9.547613e-36,5,,-0.299,5.596613,0.9999804,,1.1193225,2.8424132,18.72171813704359,16.948416,17.044477,2.0201132,0.11,40.336967,19.65803,16.670938,17.044477,18.845910999999997,10.791214227676392,3.5283318,1.5861923999999998,100,-2.9406705
5,15.310257,13.935507999999999,-0.028,2.1752631999999996e-29,6,,-0.277,4.7124043,0.9999804,,0.7854007,2.7082328999999996,18.785506126115905,17.010979000000003,17.044477,0.43103004,0.11,35.49038,17.328522,16.727613,17.044477,13.210312,11.619932889938354,3.0799618,1.5300204,120,2.182688
6,15.156106,13.725547,-0.028,1.8318471e-28,7,,-0.273,10.953683999999999,0.9999804,,1.564812,7.021658,18.487441623378114,16.725983,17.044477,7.021658,0.11,49.44104,12.710336999999999,16.72738,17.044477,26.229553000000003,12.463808059692385,7.458464599999999,1.4686245,140,4.1334834
7,15.022575,14.173835,-0.028,3.9091240000000004e-27,8,,-0.269,8.679260000000001,0.9999804,,1.0849075000000001,5.27013,18.802718321009433,17.02789,17.044477,0.112094216,0.11,40.513763,17.045101000000003,16.764942,17.044477,18.191175,13.528019189834595,5.68347,1.5271059,160,5.710529
8,14.904792,14.907959,-0.027,1.7663495e-25,9,,-0.263,8.158522,0.9999894,,0.9065023999999999,4.841597599999999,18.757159992033642,16.982946,17.044477,0.5679015000000001,0.11,36.88046,20.822294,16.789165,17.044477,15.208117999999999,14.093782424926758,5.186848599999999,1.5729246000000001,180,7.502165
9,14.799432000000001,14.342313,-0.026,2.3436265e-23,10,,-0.255,8.0373125,0.9999894,,0.80373126,4.7968884,18.677124653213912,16.910967000000003,17.044477,0.825109,0.11,35.003098,9.420297999999999,16.801346,17.044477,13.485342000000001,15.055809259414673,5.073342,1.5842245000000001,200,7.777289
