,ReturnStepMax,Bound,LQGsigma,IWLastEpisode,ReturnAbsMax,MISE,DenMISEMeanLog,target_sum_log_mean,DenMISELogFirst,ReturnMean,IWFirstEpisode,SqrtESSClassic,IWMean,Iteration,IWNorm1,TimeElapsed,DenMISELogLast,IWNorm2,TimestepsSoFar,ReturnLastEpisode,IWMin,LQGmu01,IWMax,ReturnMax,URet,LQGmu1,ReturnMin
17,0.99999267,19.905334,0.11,1.5041499,17.077892000000002,19.404888,13.701970999999999,10.225702,14.211645,16.764464999999998,1.6871715000000002e-20,3.4297237000000003,1.1553285,18,20.795914,8.90183401107788,16.606276,6.063437,360,16.669632,,-0.025,2.0377405,17.077892000000002,18.43318099655648,-0.244,
18,0.99999994,18.525292999999998,0.11,8.9259665e-08,17.077892000000002,17.582783,13.800220499999998,-4.0928664,14.157577499999999,16.768660999999998,,1.8210866,1.0317558,19,19.603361,9.241183042526243,15.439738,10.76465,380,16.844202,,-0.042,7.7852864,17.077892000000002,18.61114682128064,-0.397,
19,0.99999994,16.844044,0.11,3.1631832,17.077892000000002,16.011662,13.806073999999999,-3.7407288999999997,14.106284,16.779795,,2.0620255000000003,0.9400488000000001,20,18.800976000000002,9.623616695404053,13.991204999999999,9.117722,400,16.991301999999997,,-0.042,6.212283599999999,17.077892000000002,18.767735724764663,-0.401,
20,0.99999994,22.2861,0.11,14.715487,17.11414,21.206554,13.472701,-8.646281,14.057494,16.795714999999998,,1.5932944,1.241066,21,26.062386,9.943209648132324,6.930474799999999,16.357546,420,17.11414,,-0.047,14.715487,17.11414,18.88969195380318,-0.438,
21,0.99999994,13.707275,0.11,0.0048698516999999995,17.11414,13.035217999999999,13.537551,8.509469000000001,14.010974,16.809944,3.4148222999999996e-32,2.559361,0.77327245,22,17.011993,10.282308816909788,14.854078,6.646969,440,17.108767,,-0.03,5.1885824000000005,17.11414,18.88633434188153,-0.289,
22,0.99999994,16.660051,0.11,0.04226752,17.124825,16.130851999999997,13.6348505,9.444585,13.966522,16.823636999999998,5.843229499999999e-26,3.2522852,0.95895964,23,22.056072,10.779893398284912,16.020979999999998,6.781715400000001,460,17.124825,,-0.027,3.2892089999999996,17.124825,18.903280309121048,-0.266,
23,0.99999994,15.387684,0.11,0.04382658,17.124825,14.745999,13.682223,8.228633,13.923963,16.827919,2.2312453999999998e-13,2.6821754,0.88313454,24,21.195229,11.303555250167847,14.832355999999999,7.9022527,480,16.926413,,-0.022,4.805528,17.124825,18.697071189468566,-0.214,
24,0.99999994,14.622601000000001,0.11,0.024903826,17.124825,14.032334,13.732439999999999,9.319413,13.883141,16.821365,3.7913175e-31,2.9158204,0.83186364,25,20.79659,11.838770627975464,15.083170999999998,7.1323295,500,16.664118,,-0.029,4.172026600000001,17.124825,18.42028327120964,-0.285,
25,0.99999994,17.568037,0.11,1.1418257,17.124825,17.113401,13.602483,9.96884,13.84392,16.820414000000003,4.854555999999999e-23,3.7856864999999997,1.0179073,26,26.465588,12.385475635528564,10.539615,6.990961,520,16.79661,,-0.026,2.3466802,17.124825,18.564568379308287,-0.255,
26,0.99999994,17.683586,0.11,1.70288,17.124825,17.24887,13.647746,10.167803999999999,13.80618,16.819607,1.5178541999999998e-22,3.9591648999999998,1.0261977,27,27.707335999999998,12.942290782928467,14.822320000000001,6.998278,540,16.798637,,-0.026,2.2258767999999995,17.124825,18.5632404214192,-0.253,
27,0.99999994,0.32525915,0.11,,17.124825,1.1753006999999999e-26,13.549520000000001,-103.99738,13.769812,16.827406,2.1035125e-26,5.2915025,7.5125447e-28,28,2.8000000000000003e-09,13.949401378631592,10.885213,5.291503e-10,560,17.037948999999998,,0.004,2.1035125e-26,17.124825,18.813650351258627,0.037,
28,0.99999994,0.31960204,0.11,,17.124825,,12.614726,-364.87408,13.734720000000001,16.56868,,5.385164700000001,,29,2.9e-09,14.62524151802063,-12.576907,5.385165e-10,580,9.324342999999999,,0.031,,17.124825,10.222200590160304,0.298,
29,0.99999994,9.214797,0.11,25.713888,17.124825,7.4936869999999995,11.757153,-347.62012000000004,13.700819000000001,16.307816,,1.0,0.85712963,30,25.713888,14.845117568969727,-12.129338,25.713888,600,8.74277,,0.03,25.713888,17.124825,9.59966621234271,0.292,
30,0.99999994,14.955364999999999,0.11,26.856306,17.124825,13.731889,11.803934,-332.88217000000003,13.668029,16.063826000000002,,1.4067367,1.5705261000000001,31,48.68631,15.477229833602905,13.572054000000001,34.609398,620,8.744085,,0.03,26.856306,17.124825,9.601618762496516,0.288,
31,0.99999994,16.728157,0.11,18.88433,17.124825,15.734402,11.821497,-319.1792,13.636281,15.834892000000002,,1.7319247,1.7999359000000001,32,57.59795,16.548120260238647,12.193075,33.256615000000004,640,8.737996,,0.029,19.43531,17.124825,9.5985997827093,0.285,
32,0.99999994,18.220413,0.11,17.311529999999998,17.124825,17.357986,11.853616,-306.39763999999997,13.605509,15.620125,,1.995657,1.9853029999999998,33,65.515,17.812682390213013,12.45618,32.828790000000005,660,8.747558999999999,,0.029,17.584398,17.124825,9.60728554876634,0.282,
33,0.99999994,18.070597,0.11,5.695473000000001,17.124825,17.264538,12.053942999999999,-293.3683,13.575656,15.416831,,2.1352162,1.975281,34,67.15955,19.058801174163822,18.038773000000003,31.453281,680,8.708153,,0.028,17.89939,17.124825,9.56417692405472,0.278,
34,0.99999994,19.099384,0.11,10.441566,17.124825,18.349773000000003,12.065453,-280.50406,13.546667999999999,15.225823000000002,,2.2960012,2.09957,35,73.484955,20.174494266510013,11.798401,32.005627000000004,700,8.731565,,0.028,18.654232,17.124825,9.591543448670512,0.272,
35,0.99999994,18.306456,0.11,0.8741883,17.124825,17.497295,12.170892,-263.06737999999996,13.518497,15.044566,,2.1270342,2.001752,36,72.06306500000001,21.60589957237244,15.076082000000001,33.8796,720,8.7006035,,0.027,24.320728,17.124825,9.555048812729849,0.261,
36,0.99999994,13.386988,0.11,4.687632,17.124825,12.717744999999999,12.140563,-260.91696,13.491098000000001,14.873498999999999,,2.5717267999999995,1.4557826999999999,37,53.86396,22.96463322639465,10.3673315,20.944666,740,8.715009,,0.027,10.724997,17.124825,9.574810971690457,0.268,
37,0.99999994,10.170364,0.11,4.6519957000000005,17.124825,9.594092999999999,12.315631,-261.1242,13.464429999999998,14.712306,,2.9866330000000003,1.0988779,38,41.75736,24.601261854171753,18.462685,13.981416000000001,760,8.748251,,0.029,5.1734877,17.124825,9.608342677647604,0.278,
38,0.99999994,13.064093,0.11,5.289333999999999,17.124825,12.44052,12.366236,-241.6902,13.438455,14.559053,,2.7600794,1.4234846,39,55.515896,25.80676031112671,14.239985999999998,20.113876,780,8.735413000000001,,0.027,11.03107,17.124825,9.593750289605582,0.261,
39,0.99999994,0.27213132,0.11,2.8866803e-17,17.124825,2.4474342e-15,12.475317,-171.63304,13.413136999999999,14.413663,,6.324555,2.7993242e-16,40,4.000011e-09,27.495288372039795,16.410496,6.324573e-10,800,8.743441,,0.016,1.0735481000000001e-14,17.124825,9.602908294254613,0.161,
40,0.99999994,10.416806,0.11,39.997009999999996,17.124825,8.695697000000001,12.458264999999999,-165.90863000000002,13.388444,14.279520000000002,,1.0,0.9755368000000001,41,39.997009999999996,30.0697762966156,12.763919999999999,39.997009999999996,820,8.913755,,0.016,39.997009999999996,17.124825,9.789502139000419,0.159,
41,0.99999994,11.347239,0.11,34.877625,17.124825,9.997877,12.492809,-167.1299,13.3643465,14.151402,,1.2754992,1.1230329,42,47.16738,32.13300633430481,14.216248,36.979546,840,8.898626,,0.017,34.877625,17.124825,9.773962910946668,0.17,
42,0.99999994,9.241586,0.11,8.342661,17.124825,8.185276,12.240423,-162.3364,13.3408165,14.029557999999998,,1.6293603,0.9190855,43,39.520676,33.82164144515991,1.7672484,24.255333,860,8.912106,,0.017,19.63171,17.124825,9.788149622556489,0.169,
43,0.99999994,10.597903,0.11,11.282653,17.124825,9.703582,12.197277,-153.76113999999998,13.317827,13.913110999999999,,1.9244874,1.0891753,44,47.923714000000004,35.40194821357728,10.539335000000001,24.902067000000002,880,8.9058485,,0.016,16.392172,17.124825,9.78222316905409,0.159,
44,0.99999994,8.748867,0.11,12.437636999999999,17.124825,7.9028964,12.134932000000001,-147.97552,13.295354000000001,13.802143,,2.0344799,0.8866752,45,39.900383000000005,37.00414848327637,9.424686,19.612082,900,8.919558,,0.015,12.437636999999999,17.124825,9.795103509966054,0.153,
45,0.99999994,17.470266,0.11,56.870743000000004,17.124825,16.268295000000002,12.049341,-143.54396,13.2733755,13.696832999999998,,1.431906,1.8189851000000001,46,83.67331999999999,38.55383491516113,8.382464,58.43492,920,8.957915,,0.015,56.870743000000004,17.124825,9.839331186594086,0.151,
46,0.99999994,17.699635999999998,0.11,20.820822,17.124825,16.615595000000003,12.080712,-139.0618,13.251869000000001,13.595641,,1.5876776000000001,1.8574107,47,87.2983,40.28187370300293,13.164059,54.984905000000005,940,8.94074,,0.015,50.188732,17.124825,9.820508153063157,0.148,
47,0.99999994,16.039904,0.11,2.0320080000000003,17.124825,14.785781,12.105653,-134.28638999999998,13.230816,13.498215,,1.3723613000000001,1.652019,48,79.29691,41.53143167495728,12.842601,57.781369999999995,960,8.919198,,0.014,55.537758,17.124825,9.795346420150654,0.143,
48,0.99999994,12.837963,0.11,12.414885,17.124825,11.717016000000001,12.122457,-130.17606,13.2101965,13.405264,,1.5354065000000001,1.3091116000000003,49,64.14647,43.16652894020081,12.701122,41.778168,980,8.943648,,0.014,38.650146,17.124825,9.822865665512493,0.139,
49,0.99999994,12.613368,0.11,23.01391,17.124825,11.669516999999999,12.036069,-126.806854,13.189994,13.316265,,1.8234962,1.3035388,50,65.17694,44.821418046951294,7.736770599999999,35.742844,1000,8.955297999999999,,0.014,25.076148999999997,17.124825,9.834935011013592,0.137,
50,0.99999994,8.086296,0.11,15.224037,17.124825,7.1386523,12.088008,-122.06061000000001,13.170191,13.230865,,1.8161991000000002,0.79695725,51,40.64482,46.23731637001038,14.569756,22.379057,1020,8.9608555,,0.013,15.224037,17.124825,9.843390653231811,0.128,
51,0.99999994,13.12848,0.11,19.907308999999998,17.124825,12.344306,12.166839999999999,-120.29243999999998,13.150773000000001,13.149099,,2.1948068,1.3773977,52,71.62468,47.83907842636109,16.462988,32.633705,1040,8.979078,,0.013,19.907308999999998,17.124825,9.862007932789034,0.133,
52,0.99999994,5.0818176,0.11,0.00018934146,17.124825,4.151451,12.176843,-132.26726000000002,13.131723999999998,13.070061,,1.8499261999999999,0.46615648,53,24.706293,48.48412823677063,12.473742999999999,13.355285999999998,1060,8.960013,,0.018,11.577662,17.124825,9.842538935077027,0.173,
53,0.99999994,9.157767,0.11,2.2455006,17.124825,8.517000000000001,12.168591000000001,-123.980125,13.113032,12.992353,,2.6860137,0.95571136,54,51.608414,49.730470180511475,12.284131,19.213757,1080,8.873897,,0.016,8.602024,17.124825,9.745066790763193,0.161,
54,0.99999994,6.7156606,0.11,1.1157405000000001e-07,17.124825,5.5037985,12.203996,-111.95433999999999,13.094683999999999,12.917866,,1.4202188,0.61339575,55,33.736767,51.40177416801453,14.208967000000001,23.754625,1100,8.895536,,0.012,23.14655,17.124825,9.769978703883726,0.12,
55,0.99999994,9.842385,0.11,8.053588000000001,17.124825,9.075274,12.241846,-110.04751,13.076665,12.847235000000001,,2.2436247000000002,1.0122056000000001,56,56.683514,52.516525506973274,14.7753935,25.26426,1120,8.962530000000001,,0.013,19.320126000000002,17.124825,9.84392613431316,0.126,
56,0.99999994,11.841396000000001,0.11,0.6317816999999999,17.124825,11.223028999999999,12.289373,-109.28258500000001,13.058966,12.779712,,2.7833126,1.2528687,57,71.41351,53.6752769947052,15.017263,25.657742000000002,1140,8.998398,,0.014,10.746359,17.124825,9.88281537896516,0.136,
57,0.99999994,11.427622999999999,0.11,10.5252075,17.124825,10.830617,12.301832000000001,-106.07085,13.041574,12.713966000000001,,2.8829007,1.2079643999999998,58,70.06193499999999,54.683559894561775,12.841467,24.302584,1160,8.966505999999999,,0.013,11.57179,17.124825,9.848668697374977,0.129,
58,0.99999994,10.724706,0.11,3.180152,17.124825,10.172959,12.370683999999999,-105.04161,13.024479,12.650718,,3.1193838,1.1354540000000002,59,66.99179000000001,55.818021535873406,16.227135,21.47597,1180,8.982323,,0.014,8.358336999999999,17.124825,9.86519830698084,0.136,
59,0.99999994,14.782851,0.11,,17.124825,13.498546,12.410014,-1113.2793,13.007672,12.589262,,1.3401091,0.7891501,60,47.349007,56.9698052406311,14.647824,35.332203,1200,8.963358,,-0.054,34.255947,17.124825,9.84340521994201,-0.497,
60,0.99999994,14.752421,0.11,9.511962999999999e-26,17.124825,13.819197,11.982754,-1078.9912,12.991142,12.654352000000001,,1.8442599999999998,0.80839926,61,49.312355,58.65371656417847,-13.321214999999999,26.738289,1220,16.55975,,-0.05,22.000326,17.124825,18.324939756583703,-0.462,
61,0.99999994,18.716667,0.11,2.1992836,17.143520000000002,18.081566,11.926066,-991.9011,12.974882000000001,12.726757000000001,,2.7129385,1.0610396,62,65.784454,60.331175804138184,8.732277,24.248413,1240,17.143520000000002,,-0.039,11.9084835,17.143520000000002,18.921440151776466,-0.372,
62,0.99999994,7.99034,0.11,,17.143520000000002,7.441142599999999,12.000483000000001,-197.63074,12.958881,12.794272,,3.1372826000000003,0.8526528,63,53.717125,61.74230360984802,16.614442999999998,17.122183,1260,16.980204,,0.029,7.785814,17.143520000000002,18.753108548622684,0.284,
63,0.99999994,11.317053,0.11,1.0432863399999999e-26,17.143520000000002,10.775675999999999,11.601358,-184.99303999999998,12.943133,12.732599,,3.1826015,1.2333618,64,78.93516,63.09436917304993,-13.369223999999999,24.802088,1280,8.847134,,0.028,9.114504,17.143520000000002,9.701893438087382,0.269,
64,0.99999994,12.140166,0.11,11.969831,17.143520000000002,11.598186,11.533501,-178.12105,12.927629,12.671453,,3.1790578,1.3268051,65,86.24233000000001,64.69362497329712,7.018818,27.128266999999997,1300,8.758109,,0.027,11.969831,17.143520000000002,9.616795790292203,0.263,
65,0.99999994,14.442389000000002,0.11,64.05911,17.143520000000002,13.307215,11.511299000000001,-159.87028999999998,12.912362,12.612485000000001,,1.5178194999999999,1.5176791,66,100.16682,66.14076185226439,9.81344,65.99389000000001,1320,8.779553,,0.025,64.05911,17.143520000000002,9.642162793632457,0.241,
66,0.99999994,7.181739,0.11,3.8427439,17.143520000000002,6.002722,11.578304,-150.83553,12.897324000000001,12.554983,,1.4613774,0.6844276999999999,67,45.856654999999996,67.56545495986938,15.794091,31.379065,1340,8.759903,,0.024,30.608538,17.143520000000002,9.621044771084593,0.231,
67,0.99999994,9.931459,0.11,5.7384577000000005,17.143520000000002,9.239856,11.639667999999999,-155.04883,12.882508999999999,12.499103,,2.4912944,1.0548226,68,71.727936,69.13677382469177,16.144964,28.791433,1360,8.755041,,0.025,22.676655,17.143520000000002,9.614307219177716,0.241,
68,0.99999994,13.056667,0.11,6.339119,17.143520000000002,12.581161,11.676703,-161.89767,12.86791,12.445284,,3.623478,1.4376440000000001,69,99.19743000000001,70.80611658096312,14.210317000000002,27.376305,1380,8.785715,,0.026,10.165239,17.143520000000002,9.648663841095173,0.256,
69,0.99999994,11.984505,0.11,3.032766,17.143520000000002,11.533739,11.740198,-161.87923,12.853521,12.392095,,3.8223616999999996,1.3185759,70,92.30031,72.30922985076904,15.749564000000001,24.147454999999997,1400,8.721938,,0.027,7.899603,17.143520000000002,9.578557452953007,0.26,
70,0.99999994,9.597824000000001,0.11,7.580725999999999,17.143520000000002,8.961822999999999,11.692067,-146.75208,12.839336,12.340942,,2.7091007,1.0223691,71,72.58821,73.69177961349487,8.053164500000001,26.794209000000002,1420,8.760291,,0.024,16.827032,17.143520000000002,9.619841698971259,0.239,
71,0.99999994,3.7693315000000003,0.11,9.622553,17.143520000000002,2.8323987,11.743513,-132.4288,12.825351,12.291632,,1.8389669999999998,0.3224356,72,23.215363,74.80935406684874,15.430297,12.624132000000001,1440,8.7906,,0.022,9.622553,17.143520000000002,9.654013750280566,0.219,
72,0.99999994,11.502925,0.11,0.14588088,17.143520000000002,11.075911,11.725684,-154.30997,12.811557,12.244038,,4.0349636,1.2660029,73,92.41821,76.05108261108398,11.126964,22.904348000000002,1460,8.817263,,0.026,6.998133,17.143520000000002,9.683209002500996,0.259,
73,0.99999994,9.393835000000001,0.11,5.120837,17.143520000000002,8.975183,11.787033000000001,-159.7189,12.797952,12.196371000000001,,4.115554299999999,1.0273598,74,76.02463,77.1794295310974,16.039381,18.472513,1480,8.716698,,0.028,5.3975363,17.143520000000002,9.575024645667348,0.271,
74,0.99999994,10.633367,0.11,1.1626252000000001,17.143520000000002,10.220982000000001,11.8569975,-149.20761000000002,12.784529,12.14985,,4.178104,1.1683208,75,87.624054,78.29389119148254,17.030151,20.972206,1500,8.707263000000001,,0.026,6.46345,17.143520000000002,9.563763981971855,0.258,
75,0.99999994,10.472641000000001,0.11,5.426817400000001,17.143520000000002,10.079343,11.850439999999999,-148.98933,12.771283,12.105030000000001,,4.380873,1.1526124,76,87.59855,79.24938058853151,11.221045,19.995682000000002,1520,8.74359,,0.027,5.531614299999999,17.143520000000002,9.603665113215907,0.261,
76,0.99999994,10.193999999999999,0.11,4.809288,17.143520000000002,9.814848,11.939878,-148.77704,12.758211,12.061304,,4.544323,1.1228329,77,86.45813000000001,81.13848924636841,18.611242,19.025524,1540,8.738108,,0.027,4.9045819999999996,17.143520000000002,9.599366719553501,0.265,
77,0.99999994,1.6846159,0.11,,17.143520000000002,4.0391427e-08,11.929153,-235.53185,12.745308,12.018683,2.0180607e-15,1.0227784,4.3318256e-09,78,3.456822800000001e-07,82.45641064643858,11.003435000000001,3.3798355e-07,1560,8.7368965,,0.001,3.3788240000000003e-07,17.143520000000002,9.597111137234682,0.008,
78,0.99999994,8.473013,0.11,55.17324,17.143520000000002,6.750025,11.598179,-223.80086,12.732569,11.98889,9.216011999999999e-17,1.0000001,0.69839555,79,55.17325,84.20455121994019,-13.224217999999999,55.17324,1580,9.665046,,0.001,55.17324,17.143520000000002,10.633289438679768,0.012,
79,0.99999994,1.6957772,0.11,3.279711e-08,17.143520000000002,5.0395414e-07,11.605453500000001,-313.24102999999997,12.71999,11.958778,2.556608e-06,1.0160469,3.2374373e-08,80,2.5979502e-06,85.984628200531,12.644186999999999,2.5569198e-06,1600,9.579897,,-0.003,2.556608e-06,17.143520000000002,10.515172693495376,-0.027,
80,0.99999994,5.0150847,0.11,21.063478,17.143520000000002,3.292193,11.637264,-278.34882000000005,12.707567,11.96743,4.6971422e-09,1.0000563,0.2600576,81,21.064664999999998,87.51995086669922,15.175964000000002,21.063478,1620,12.659651,,-0.001,21.063478,17.143520000000002,14.074377985119446,-0.015,
81,0.99999994,13.958663,0.11,85.240326,17.143520000000002,12.352099,11.650985,-264.80484,12.695297,11.954747,4.3181800000000005e-10,1.0724684,1.1180018,82,91.67615,89.74291944503784,13.525001999999999,85.481445,1640,10.927435000000001,,-0.001,85.240326,17.143520000000002,12.03974435955014,-0.011,
82,0.99999994,13.5109215,0.11,36.61878,17.143520000000002,12.453876,11.650132000000001,-270.19296,12.683176,11.95589,3.7571657e-09,1.6300031000000001,1.0666573000000001,83,88.532555,91.2331030368805,11.785898,54.31434599999999,1660,12.049608000000001,,-0.001,37.39458,17.143520000000002,13.348028220801453,-0.014,
83,0.99999994,11.719625,0.11,20.10683,17.143520000000002,10.756114,11.695683,-255.02547,12.6712,11.937949,1.9900365e-10,1.7882388999999999,0.9543486999999999,84,80.16529,93.01356506347656,15.571786,44.829184999999995,1680,10.448830000000001,,-0.001,28.815193,17.143520000000002,11.526102625001284,-0.009,
84,0.99999994,12.45956,0.11,17.943929999999998,17.143520000000002,11.652574000000001,11.724207,-257.8953,12.659366,11.919665,9.780535e-10,2.135088,1.0485735,85,89.12874599999999,94.44103741645813,14.278228,41.744766,1700,10.383844,,-0.001,21.97071,17.143520000000002,11.428389353060513,-0.012,
85,0.99999994,11.286905,0.11,32.374970000000005,17.143520000000002,10.318954,11.763288000000001,-229.56617999999997,12.647669,11.903977000000001,7.5776906e-13,1.7800381,0.97356653,86,83.72672,95.00293159484863,15.135112,47.036476,1720,10.570509,,-7.795e-05,32.688034,17.143520000000002,11.629516418005547,-0.001,
86,0.99999994,11.560686,0.11,,17.143520000000002,10.633934,11.761924,-1273.8939,12.636108,11.875081,,1.8591686,0.62150633,87,54.071053000000006,95.87668919563292,11.786333,29.083458,1740,9.389923,,-0.053,23.905920000000002,17.143520000000002,10.307441574129085,-0.488,
87,0.99999994,13.907272,0.11,0.00013253507,17.143520000000002,13.156998999999999,11.467933,-1240.1552,12.62468,11.928949000000001,,2.2964814,0.76935524,88,67.70326,96.57359385490416,-13.687660000000001,29.481303999999998,1760,16.615463000000002,,-0.049,16.860853,17.143520000000002,18.384445666832928,-0.455,
88,0.99999994,18.287958,0.11,2.5813015,17.143520000000002,17.698278,11.508185000000001,-1147.826,12.613380000000001,11.986478,,2.9219062,1.0392678,89,92.49483000000001,97.18204522132874,15.32613,31.655645,1780,17.049028,,-0.039,14.034072,17.143520000000002,18.827662649517787,-0.37,
89,0.99999994,17.494242,0.11,0.010096728000000001,17.143520000000002,17.07076,11.556113999999999,-939.05536,12.602207,12.041530999999999,1.1885448e-22,4.0686406999999996,1.0145796999999999,90,91.312164,97.92492580413818,15.834802,22.442917,1800,16.941303,,-0.026,6.884015,17.143520000000002,18.714450429672052,-0.256,
90,0.99999994,12.2089405,0.11,5.5889653e-16,17.143520000000002,10.485951,11.590635,-446.41265999999996,12.591157,12.095998,60.994026,1.0,0.6702640000000001,91,60.994026,99.00731444358826,14.707244000000001,60.994026,1820,16.997989999999998,,-0.009,60.994026,17.143520000000002,18.77039127309152,-0.088,
91,0.99999994,14.550189999999999,0.11,30.212063,17.143520000000002,13.303739000000002,11.568182,-453.8726,13.093209,12.141079,46.8662,1.3823147,0.8378072,92,77.07826,100.74293112754822,10.006521000000001,55.760284,1840,16.243357,,-0.009,46.8662,17.143520000000002,17.972277648365605,-0.092,
92,0.99999994,19.379087,0.11,36.485615,17.143520000000002,18.384228,11.618032000000001,-459.90997000000004,13.494121,12.175348,35.514515,1.7318903,1.1679837,93,108.622475,101.90473413467407,16.503232999999998,62.719030000000004,1860,15.328129,,-0.01,36.622337,17.143520000000002,16.985967121415438,-0.096,
