,LQGmu1,DenMISELogFirst,DenMISELogLast,IWMin,ReturnMin,target_sum_log_mean,ReturnMean,ReturnStepMax,Bound,MISE,ReturnLastEpisode,Iteration,TimeElapsed,URet,DenMISEMeanLog,IWMean,TimestepsSoFar,IWMax,IWFirstEpisode,SqrtESSClassic,LQGsigma,IWLastEpisode,IWNorm2,LQGmu01,IWNorm1,ReturnAbsMax,ReturnMax
186,0.957,13.696975,8.954227000000001,,,-466.81976,12.267629,0.9999966,16.515710000000002,8.707767500000001,8.56255,187,1210.0455214977264,9.402605386163094,11.909352,1.0209517,3740,4.65796,,6.631187400000001,0.11,3.7930372,28.790915999999996,0.188,190.91797,17.258644,17.258644
187,0.957,13.691641,18.880713,,,-464.22827,12.247662,0.9999966,16.43291,8.714194,8.513691,188,1218.4841339588165,9.352289740077133,11.946498,1.0217425,3760,4.5690584,,6.707841999999999,0.11,4.5027328,28.636271999999998,0.188,192.08758999999998,17.258644,17.258644
188,0.957,13.686335999999999,10.479279,,,-461.7087,12.227882000000001,0.9999966,16.352531,8.719985000000001,8.509478,189,1232.3954062461853,9.344840731087194,11.938804,1.0224689,3780,4.484376,,6.7835717,0.11,4.4238485999999995,28.487446000000002,0.188,193.24663,17.258644,17.258644
189,0.957,13.681059,14.192079000000001,,,-459.19625999999994,12.20836,0.9999966,16.273228,8.724026,8.51881,190,1244.338526248932,9.35696445868444,11.950735,1.0229629,3800,4.403619,,6.8584647,0.11,4.3155339999999995,28.339132,0.188,194.36295,17.258644,17.258644
190,0.957,13.67581,15.447247,,,-456.7037,12.189116,0.9999966,16.193548,8.72505,8.532437,191,1253.761355638504,9.370812292857062,11.969119000000001,1.023067,3820,4.326520400000001,,6.932575999999999,0.11,4.177544999999999,28.186605,0.188,195.40579,17.258644,17.258644
191,0.957,13.670588,13.477891,,,-454.24838,12.170238000000001,0.9999966,16.090555,8.699019,8.564478,192,1262.7445328235624,9.407370636743645,11.977055,1.0199326,3840,4.252838,,7.0047603,0.11,3.4915513999999996,27.956284999999998,0.188,195.82707,17.258644,17.258644
192,0.957,13.665393,19.561506,,,-451.7862,12.151421000000001,0.9999966,16.015429,8.699638,8.538725999999999,193,1274.5485188961031,9.37815232266275,12.016415,1.0199769,3860,4.1823483,,7.077285300000001,0.11,4.0161114,27.815119,0.188,196.85553000000002,17.258644,17.258644
193,0.957,13.660225,16.38147,,,-449.3658,12.132758,0.9999966,15.944207999999998,8.701786,8.53088,194,1286.9421670436861,9.369025297519938,12.03898,1.0202203,3880,4.1148477,,7.1489806,0.11,3.9954593000000003,27.685447999999997,0.188,197.92273,17.258644,17.258644
194,0.957,13.655084,17.461129999999997,,,-446.96477999999996,12.114278,0.9999966,15.875391,8.704113000000001,8.529121,195,1298.9471497535706,9.367700135968539,12.06685,1.0204891999999999,3900,4.050153,,7.2199035,0.11,3.9452596,27.562057,0.188,198.99539,17.258644,17.258644
195,0.957,13.649968,13.021598,,,-444.61084000000005,12.095672,0.9999966,15.811678,8.709283000000001,8.467524000000001,196,1306.176010131836,9.302215804740118,12.071786999999999,1.0212388000000001,3920,3.9880892999999995,,7.2899259999999995,0.11,3.9867203,27.457453000000005,0.188,200.1628,17.258644,17.258644
196,0.957,13.644879000000001,19.058113,,,-442.2504,12.077575999999999,0.9999966,15.746153,8.710821000000001,8.530631,197,1321.7243657112124,9.369922421974042,12.107323,1.0214094,3940,3.928503,,7.359416,0.11,3.8261747,27.341524,0.188,201.21765,17.258644,17.258644
197,0.957,13.639816,18.341366,,,-439.91745,12.059669,0.9999966,15.682207,8.712039,8.532001,198,1333.2884640693665,9.370212655363133,12.138882,1.0215398,3960,3.8712451,,7.428219,0.11,3.7686017,27.229259999999996,0.188,202.2649,17.258644,17.258644
198,0.957,13.634778,15.643709,,,-437.62152000000003,12.041756,0.9999966,15.622767999999999,8.715847,8.494837,199,1342.7853379249573,9.331986689176807,12.156566999999999,1.0220578000000002,3980,3.8161843,,7.4962387,0.11,3.7975652,27.132206,0.188,203.3895,17.258644,17.258644
199,0.957,13.6297655,19.024147,,,-435.33205999999996,12.02432,0.9999966,15.553548999999999,8.70824,8.5546665,200,1352.6075632572176,9.39655412400164,12.190983000000001,1.0211073,4000,3.7631947999999995,,7.56371,0.11,3.4608564,27.00017,0.188,204.22146999999998,17.258644,17.258644
200,0.957,13.624778,10.181293,,,-433.10907000000003,12.006786,0.9999966,15.496898999999999,8.711485,8.499989999999999,201,1363.9929511547086,9.335460053566567,12.181058,1.0215450000000001,4020,3.7121623,,7.630476,0.11,3.6865122,26.909273,0.188,205.33057,17.258644,17.258644
201,0.957,13.619815,16.058247,,,-430.87917999999996,11.989552,0.9999966,15.439689999999999,8.712667999999999,8.525447,202,1374.4133710861206,9.36486900620782,12.200325999999999,1.0216854,4040,3.6629812999999993,,7.696709599999999,0.11,3.5858673999999997,26.814111999999998,0.188,206.38043000000002,17.258644,17.258644
202,0.957,13.614876999999998,16.586025,,,-428.66864000000004,11.97242,0.9999966,15.385344,8.715161,8.511762,203,1385.3450305461884,9.347763175047708,12.222007000000001,1.0220076,4060,3.6155517,,7.762296000000001,0.11,3.5812879,26.727597999999997,0.188,207.46753,17.258644,17.258644
203,0.957,13.609962,20.874968,,,-426.4588,11.955497,0.9999966,15.331852,8.717084,8.520313,204,1394.628286600113,9.357426157631123,12.2645,1.0222445,4080,3.569783,,7.8273244,0.11,3.5253012000000004,26.642291999999998,0.188,208.53786000000002,17.258644,17.258644
204,0.957,13.605073,18.557382999999998,,,-424.28278,11.938989999999999,0.9999966,15.257932,8.69638,8.571635,205,1404.482581615448,9.414768856278954,12.295277,1.0197394,4100,3.5255870000000002,,7.8908059999999995,0.11,2.925221,26.492421999999998,0.188,209.04657,17.258644,17.258644
205,0.957,13.600206,15.561948999999998,,,-422.1416,11.922382,0.9999966,15.207382,8.69858,8.5177145,206,1413.6405441761015,9.35325098576475,12.311200999999999,1.0200145,4120,3.4828862999999997,,7.9547563,0.11,3.4412084000000003,26.414762,0.188,210.123,17.258644,17.258644
206,0.957,13.595365,16.392198999999998,,,-420.01712000000003,11.905868,0.9999966,15.158463000000001,8.7011175,8.503843,207,1425.900895357132,9.340476766252099,12.330986,1.0203558000000001,4140,3.4416056000000004,,8.0181465,0.11,3.4197862,26.341955,0.188,211.21365,17.258644,17.258644
207,0.957,13.590545,11.3587885,,,-417.9375,11.889635,0.9999966,15.107775,8.700736000000001,8.529738,208,1437.6730663776398,9.37044194956782,12.326384,1.0203042,4160,3.401675,,8.081101,0.11,3.3046439,26.261675,0.188,212.22327,17.258644,17.258644
208,0.957,13.585749,12.409816000000001,,,-415.87282999999996,11.873633,0.9999966,15.055176000000001,8.697274,8.545078,209,1446.772916316986,9.385047118677825,12.326853,1.0198641,4180,3.3630288,,8.143558,0.11,3.1881413,26.174260999999998,0.188,213.1516,17.258644,17.258644
209,0.957,13.580976000000001,15.538162,,,-413.81287000000003,11.857667999999999,0.9999966,15.008579000000001,8.698642,8.520789,210,1459.8496146202087,9.358073644539813,12.342213000000001,1.0200348,4200,3.3256080000000003,,8.205459,0.11,3.2792554,26.105463,0.188,214.2073,17.258644,17.258644
210,0.957,13.576225,15.578807999999999,,,-411.7722,11.841688000000001,0.9999966,14.963961,8.700864,8.486056,211,1469.7596654891968,9.321512098864364,12.357623,1.020369,4220,3.2893534,,8.266826,0.11,3.2822525999999996,26.043596,0.188,215.29788,17.258644,17.258644
211,0.957,13.571497,12.640858,,,-409.7647,11.825981,0.9999966,14.919776999999998,8.702501,8.511797,212,1482.64883518219,9.3443831419419,12.359031,1.020586,4240,3.2542107000000002,,8.327753,0.11,3.2279873,25.981106,0.188,216.36423,17.258644,17.258644
212,0.957,13.566791,18.752360999999997,,,-407.7477,11.810636500000001,0.9999966,14.869760500000002,8.697328,8.557507000000001,213,1490.3803751468658,9.395935963077369,12.389119,1.0199261999999998,4260,3.2201327999999996,,8.388253,0.11,3.0118607999999996,25.898629999999997,0.188,217.24427999999997,17.258644,17.258644
213,0.957,13.562107000000001,15.973187,,,-405.76306,11.795499000000001,0.9999966,14.810580999999999,8.681486999999999,8.571246,214,1506.3271934986115,9.412743055920467,12.405937,1.0180011999999998,4280,3.1870685,,8.447567999999999,0.11,2.7063856,25.788755,0.188,217.85226,17.258644,17.258644
214,0.957,13.557445000000001,11.1141615,,,-403.81882,11.780221000000001,0.9999966,14.769195999999999,8.683044,8.510675,215,1517.301684141159,9.349064788540176,12.399989999999999,1.018211,4300,3.1549752,,8.507172,0.11,3.1232377999999996,25.733038,0.188,218.91537000000002,17.258644,17.258644
215,0.957,13.552805,15.560210000000001,,,-401.87457,11.765471,0.9999966,14.684470999999998,8.63372,8.594242999999999,216,1530.5300343036652,9.438285436282607,12.414681,1.0123603,4320,3.1238097999999996,,8.556944999999999,0.11,1.7873348999999998,25.554660000000002,0.188,218.66983,17.258644,17.258644
216,0.957,13.548185,16.246560000000002,,,-399.94263,11.750575999999999,0.9999966,14.643942000000001,8.634632,8.533412,217,1543.5195360183716,9.374029179571489,12.432377,1.0124562,4340,3.093532,,8.615953,0.11,3.0164716,25.499557,0.188,219.703,17.258644,17.258644
217,0.957,13.543588,12.465317,,,-398.04587000000004,11.735862,0.9999966,14.603278,8.634565,8.543066,218,1556.1925146579742,9.377971822449927,12.432564999999999,1.0124226,4360,3.0641057000000003,,8.674555999999999,0.11,2.9621196,25.44316,0.188,220.70811,17.258644,17.258644
218,0.957,13.539010999999999,14.252251999999999,,,-396.1582,11.721136999999999,0.9999966,14.565788000000001,8.636806,8.51089,219,1564.66876912117,9.351484154604604,12.440909,1.0127114,4380,3.0354962000000003,,8.732683999999999,0.11,3.0065402999999997,25.39698,0.188,221.7838,17.258644,17.258644
219,0.957,13.534455,18.660646,,,-394.26773,11.706605,0.9999966,14.528694,8.638657,8.524051,220,1575.2571692466736,9.362127771895773,12.469218,1.0129331,4400,3.0076687,,8.790425,0.11,2.9684541,25.350912,0.188,222.84528999999998,17.258644,17.258644
220,0.957,13.529921,12.528682,,,-392.42258,11.692383999999999,0.9999966,14.482262,8.630265,8.563809,221,1585.563663482666,9.404073403193207,12.469527000000001,1.0118966999999999,4420,2.9805908,,8.8475685,0.11,2.6672466,25.275778,0.188,223.62917000000002,17.258644,17.258644
221,0.957,13.525406,10.809791,,,-390.6014,11.67815,0.9999966,14.445619,8.63108,8.532611,222,1598.145653963089,9.369685334722659,12.462085,1.0119842,4440,2.9542346,,8.904564,0.11,2.886031,25.229815,0.188,224.66048999999998,17.258644,17.258644
222,0.957,13.520910999999998,13.725912,,,-388.78378,11.664139,0.9999966,14.404985,8.627169,8.553500999999999,223,1610.180349111557,9.395635727210948,12.467788,1.0114882,4460,2.9285702999999996,,8.961159,0.11,2.7330959999999997,25.17106,0.188,225.56186,17.258644,17.258644
223,0.957,13.516437,15.483939000000001,,,-386.97433,11.650103,0.9999966,14.370885999999999,8.6290865,8.520059,224,1620.1003632545471,9.357366447498396,12.481285,1.0117246,4480,2.9035723,,9.017371,0.11,2.8711900000000004,25.132193,0.188,226.62631000000002,17.258644,17.258644
224,0.957,13.511982999999999,17.584293,,,-385.17194,11.63638,0.9999966,14.330009,8.623514,8.562698,225,1631.1174793243408,9.403851752204051,12.504000999999999,1.011023,4500,2.879213,,9.073159,0.11,2.6394978,25.071772,0.188,227.48018,17.258644,17.258644
225,0.957,13.507548000000002,19.135984,,,-383.37847999999997,11.622699,0.9999966,14.295085999999998,8.623313000000001,8.544075,226,1644.8014423847198,9.38502357725904,12.533375999999999,1.0109766,4520,2.8554697,,9.128702,0.11,2.7614255,25.028826000000002,0.188,228.4807,17.258644,17.258644
226,0.957,13.503132999999998,17.017975,,,-381.61008,11.608888,0.9999966,14.263454000000001,8.625716,8.487679,227,1653.2889397144318,9.320446901770117,12.553163,1.0113177,4540,2.8323188,,9.183813,0.11,2.828065,24.997149,0.188,229.56914,17.258644,17.258644
227,0.957,13.498737,14.892514000000002,,,-379.86652000000004,11.595105,0.9999966,14.232192000000001,8.627874,8.466492,228,1665.3905546665192,9.299716870634047,12.5634575,1.0116595,4560,2.8097577,,9.238579,0.11,2.8097577,24.966866,0.188,230.65836000000002,17.258644,17.258644
228,0.957,13.494360999999998,8.701199,,,-378.1654,11.581791,0.9999966,14.1975975,8.626156,8.546253,229,1678.953733921051,9.384907914629206,12.546625,1.0114318000000002,4580,2.787727,,9.293092999999999,0.11,2.6614937999999997,24.92366,0.188,231.61789,17.258644,17.258644
229,0.957,13.490004,12.8635435,,,-376.46094,11.568501,0.9999966,14.166317000000001,8.627156,8.525231,230,1693.391628742218,9.365940540245733,12.548038,1.011552,4600,2.7662253,,9.347252000000001,0.11,2.7203903,24.890411,0.188,232.65695,17.258644,17.258644
230,0.957,13.485665,8.146916000000001,,,-374.7916,11.555064,0.9999966,14.1364565,8.628986,8.464328,231,1706.3916311264038,9.301327327612313,12.529019,1.0118545,4620,2.7452349999999996,,9.401036999999999,0.11,2.7441278,24.863045,0.188,233.7384,17.258644,17.258644
231,0.957,13.481345000000001,12.607700999999999,,,-373.11758,11.542085,0.9999966,14.1045475,8.628267999999998,8.544004,232,1717.1412889957428,9.382305216014483,12.529394,1.011747,4640,2.7247392999999995,,9.454581,0.11,2.6321352000000005,24.826622,0.188,234.72531,17.258644,17.258644
232,0.957,13.477044,14.913409,,,-371.44800000000004,11.529113,0.9999966,14.0752945,8.629652,8.519514,233,1731.8668613433838,9.356330440508552,12.5396595,1.0119193000000002,4660,2.7047187999999998,,9.5077715,0.11,2.6783116000000002,24.798365,0.188,235.77718,17.258644,17.258644
233,0.957,13.472762,13.136857000000001,,,-369.80054,11.516413,0.9999966,14.041726999999998,8.626204,8.557282,234,1742.7497901916504,9.39641732726337,12.542249,1.0114762,4680,2.6851554,,9.560653,0.11,2.5174856,24.756199,0.188,236.68542000000002,17.258644,17.258644
234,0.957,13.468497,13.249398999999999,,,-368.16635,11.503487,0.9999966,14.013823,8.627907,8.478726,235,1756.893805027008,9.313166631828423,12.545292,1.0117402,4700,2.6660385,,9.613208,0.11,2.6634438,24.732529,0.188,237.75894,17.258644,17.258644
235,0.957,13.464251500000001,11.084945,,,-366.55593999999996,11.491069,0.9999966,13.972563000000001,8.61533,8.573089999999999,236,1771.848263502121,9.415430389686536,12.53914,1.0102136,4720,2.6473505,,9.664679,0.11,2.2253312999999997,24.66822,0.188,238.41042000000002,17.258644,17.258644
236,0.957,13.460023000000001,14.748351999999999,,,-364.94308,11.478581,0.9999966,13.944907999999998,8.616363,8.531537,237,1782.826379776001,9.367291796569466,12.54849,1.010329,4740,2.6290746,,9.71671,0.11,2.5889043999999997,24.642906,0.188,239.44797000000003,17.258644,17.258644
237,0.957,13.455812,9.911519,,,-363.36404,11.466136,0.9999966,13.918054000000001,8.617726,8.516413,238,1796.8405475616455,9.352547222984066,12.537439,1.0105022,4760,2.611201,,9.768441000000001,0.11,2.5870657,24.620054,0.188,240.49954,17.258644,17.258644
238,0.957,13.451619,15.084407,,,-361.7772,11.454024,0.9999966,13.881297,8.608500999999999,8.571568,239,1812.791835784912,9.414411410005853,12.548127000000001,1.0093709000000002,4780,2.5937161,,9.819447,0.11,2.2602134,24.567541000000002,0.188,241.23965,17.258644,17.258644
239,0.957,13.447444,14.718860999999999,,,-360.20462000000003,11.441904,0.9999966,13.853453,8.608019,8.544991,240,1826.2383770942688,9.38531842280848,12.557199,1.009293,4800,2.5766063,,9.870666499999999,0.11,2.4908127999999996,24.540422,0.188,242.23032,17.258644,17.258644
240,0.957,13.443285999999999,15.734956,,,-358.64087,11.4298,0.9999966,13.827770000000001,8.609255000000001,8.524787,241,1842.2506432533264,9.36323037857707,12.570409,1.0094413,4820,2.5598607,,9.921582,0.11,2.5295572,24.519811999999998,0.188,243.27532999999997,17.258644,17.258644
241,0.957,13.439145000000002,16.964577,,,-357.08496,11.417769,0.9999966,13.802597,8.610583,8.518378,242,1854.84863615036,9.358811629509592,12.5885935,1.0096083,4840,2.5434666,,9.972224,0.11,2.5199623,24.500574,0.188,244.32521,17.258644,17.258644
242,0.957,13.435020999999999,21.283533,,,-355.5241,11.405872,0.9999966,13.777768,8.611853,8.526814,243,1869.2701110839844,9.36425602207708,12.624400999999999,1.0097578999999999,4860,2.5274112,,10.022605,0.11,2.5019403,24.481775,0.188,245.37115,17.258644,17.258644
243,0.957,13.430914999999999,8.511576,,,-354.029,11.39424,0.9999966,13.743212,8.6027565,8.567587,244,1882.4196457862854,9.410890417851551,12.607575,1.008649,4880,2.5116897000000002,,10.072247,0.11,2.181347,24.434504,0.188,246.11035,17.258644,17.258644
244,0.957,13.426825,4.897345,,,-352.56027,11.382430000000001,0.9999966,13.719366,8.604233,8.500883,245,1896.707369327545,9.338293681549724,12.576127,1.0088540000000001,4900,2.4962869999999997,,10.122109,0.11,2.4829,24.418749,0.188,247.16925,17.258644,17.258644
245,0.957,13.422751000000002,14.390486,,,-351.0649,11.370633999999999,0.9999966,13.695988,8.605798,8.480607000000001,246,1908.35667347908,9.316392016192474,12.583527,1.0090932,4920,2.4811945,,10.171709,0.11,2.478581,24.40464,0.188,248.23691000000002,17.258644,17.258644
246,0.957,13.4186945,10.584483,,,-349.59722999999997,11.359183,0.9999966,13.670824,8.605239,8.542204,247,1920.0417077541351,9.382983072059057,12.575459500000001,1.0090103000000001,4940,2.4664047000000004,,10.221115,0.11,2.3869061,24.383402,0.188,249.22556,17.258644,17.258644
247,0.957,13.414654,18.304909,,,-348.11017000000004,11.347760000000001,0.9999966,13.647679,8.606328999999999,8.526566,248,1933.0516290664675,9.364547677532746,12.598585,1.0091391,4960,2.4519064,,10.27025,0.11,2.4255698,24.368101,0.188,250.2665,17.258644,17.258644
248,0.957,13.41063,17.134775,,,-346.64005,11.33658,0.9999966,13.619703,8.602200999999999,8.564003,249,1942.412177324295,9.406889026899568,12.616829,1.0086161,4980,2.4376933999999997,,10.319066000000001,0.11,2.2509487,24.338,0.188,251.14542000000003,17.258644,17.258644
249,0.957,13.406622,11.187616,,,-345.20592999999997,11.325539,0.9999966,13.585245,8.590863,8.575882,250,1954.102536201477,9.418951105753337,12.611136,1.0072408000000002,5000,2.4237545,,10.366836,0.11,2.0220716,24.289974,0.188,251.81017999999997,17.258644,17.258644
250,0.957,13.402629999999998,12.478864999999999,,,-343.7774,11.314189,0.9999966,13.563592000000002,8.592427,8.476563,251,1970.6533694267275,9.313638376679158,12.610628,1.0074818,5020,2.4100837999999998,,10.415252,0.11,2.4078967999999996,24.27958,0.188,252.87793,17.258644,17.258644
251,0.957,13.398654,8.189572,,,-342.37723,11.302894,0.9999966,13.542167999999998,8.593895,8.468047,252,1981.0147943496704,9.298553438463076,12.5931015,1.0077201,5040,2.3966732000000004,,10.463435,0.11,2.3962297,24.269798,0.188,253.94547000000003,17.258644,17.258644
252,0.957,13.394693,13.870381,,,-340.96573,11.291849000000001,0.9999966,13.520988000000001,8.595299,8.5087,253,1992.7281539440155,9.344638793408999,12.598171,1.0079049,5060,2.3835144,,10.511407,0.11,2.3719158,24.259352,0.188,254.99992000000003,17.258644,17.258644
253,0.957,13.390749,15.767555999999999,,,-339.5579,11.280869000000001,0.9999966,13.500105,8.596688,8.502676,254,2004.834662437439,9.339558530703409,12.610671,1.0080938,5080,2.370602,,10.559153,0.11,2.3621955000000003,24.249659,0.188,256.05585,17.258644,17.258644
254,0.957,13.386820000000002,11.173223,,,-338.17917,11.270064999999999,0.9999966,13.479006,8.597569,8.526087,255,2019.8596968650816,9.36295179655773,12.605053,1.0081978999999999,5100,2.357928,,10.6067,0.11,2.3298352,24.238497,0.188,257.09045,17.258644,17.258644
255,0.957,13.382906,10.145277,,,-336.8152,11.259226,0.9999966,13.458582,8.598819,8.495138,256,2034.8736996650696,9.332224264913412,12.595468499999999,1.0083778,5120,2.3454876000000002,,10.654005,0.11,2.3384655,24.229828,0.188,258.1447,17.258644,17.258644
256,0.957,13.379007000000001,16.812124,,,-335.43616000000003,11.24873,0.9999966,13.434448000000001,8.596067999999999,8.561816,257,2049.1356887817387,9.403441214358738,12.611899000000001,1.0080198,5140,2.3332705000000002,,10.701088,0.11,2.1899033,24.208857000000002,0.188,259.0611,17.258644,17.258644
257,0.957,13.375123,16.138145,,,-334.0703,11.238264,0.9999966,13.412949,8.59569,8.548477,258,2064.106248378753,9.387657380042134,12.6255865,1.007953,5160,2.3212767000000003,,10.748007000000001,0.11,2.2520137000000005,24.195358,0.188,260.05188,17.258644,17.258644
258,0.957,13.371255,8.741551,,,-332.74365,11.227905,0.9999966,13.390310000000001,8.593886999999999,8.555391,259,2082.0256736278534,9.392965490053056,12.610612,1.0077132,5180,2.309494,,10.794697,0.11,2.1959805,24.178328,0.188,260.9977,17.258644,17.258644
259,0.957,13.367401000000001,17.98901,,,-331.3916,11.217572,0.9999966,13.370216000000001,8.594364,8.541217999999999,260,2095.1455204486847,9.378044208677846,12.631317999999998,1.0077546,5200,2.2979205,,10.841191,0.11,2.257075,24.168577,0.188,262.01617000000005,17.258644,17.258644
260,0.957,13.363563000000001,13.4281645,,,-330.06726000000003,11.206992999999999,0.9999966,13.350985000000001,8.595423,8.456458,261,2104.161283493042,9.287105129041876,12.634393,1.0079514,5220,2.2874167,,10.887446,0.11,2.2874167,24.16318,0.188,263.07532000000003,17.258644,17.258644
261,0.957,13.359738,15.898207999999999,,,-328.74368,11.196769999999999,0.9999966,13.331748999999999,8.596229,8.528733,262,2119.394509077072,9.365714644460262,12.646871,1.0080436,5240,2.2762314999999997,,10.933527,0.11,2.2507662999999996,24.155739,0.188,264.10742,17.258644,17.258644
262,0.957,13.355929000000001,14.998645000000002,,,-327.4336,11.186435000000001,0.9999966,13.313063,8.597322,8.478429,263,2133.7940232753754,9.309614225704873,12.655835,1.0082204,5260,2.2652392000000003,,10.979387,0.11,2.263354,24.15089,0.188,265.16200000000003,17.258644,17.258644
263,0.957,13.352134,10.655191,,,-326.1499,11.176412,0.9999966,13.293610000000001,8.597418,8.540488,264,2147.0513422489166,9.37662687167844,12.64828,1.0082176999999999,5280,2.2544334,,11.025088,0.11,2.2069125,24.142162,0.188,266.16946,17.258644,17.258644
264,0.957,13.348353,9.770626,,,-324.8793,11.166379,0.9999966,13.275057,8.598163000000001,8.517607,265,2159.332962989807,9.356982075832343,12.637443,1.0083137,5300,2.2438116000000004,,11.07058,0.11,2.2232714,24.136326,0.188,267.20312,17.258644,17.258644
265,0.957,13.344585999999998,14.061251,,,-323.60208,11.156353,0.9999966,13.256964000000002,8.599125,8.49944,266,2177.0196096897125,9.337751123737586,12.642818,1.0084528,5320,2.2333697999999997,,11.11587,0.11,2.2255986,24.132023,0.188,268.24844,17.258644,17.258644
266,0.957,13.340835,14.891132,,,-322.33136,11.146517999999999,0.9999966,13.238551000000001,8.599544,8.530206,267,2193.251616001129,9.371280432550401,12.651263,1.0084978,5340,2.2230997,,11.160993,0.11,2.1917272,24.125895,0.188,269.26892000000004,17.258644,17.258644
267,0.957,13.337095999999999,12.422872,,,-321.07937999999996,11.136769000000001,0.9999966,13.220185999999998,8.599782000000001,8.534127999999999,268,2204.429130077362,9.373475959723539,12.650433999999999,1.0085182,5360,2.2129993,,11.205933,0.11,2.17598,24.119623,0.188,270.28287,17.258644,17.258644
268,0.957,13.333371,12.006953999999999,,,-319.8382,11.126941,0.9999966,13.2027,8.600666,8.492768,269,2219.6423830986027,9.327838972792858,12.648066,1.0086539,5380,2.2030644,,11.250665,0.11,2.1979125,24.11661,0.188,271.32788,17.258644,17.258644
269,0.957,13.329660999999998,8.532788,,,-318.61914,11.117202,0.9999966,13.185324,8.601443,8.497487,270,2235.191523075104,9.336616762052225,12.632847,1.0087721,5400,2.1932932999999997,,11.295219,0.11,2.1848655,24.113605,0.188,272.36847,17.258644,17.258644
270,0.957,13.325964,13.958896,,,-317.38903999999997,11.107463000000001,0.9999966,13.168171,8.602226,8.477874,271,2249.7335574626927,9.311535738070127,12.637764,1.008909,5420,2.1836782,,11.339589,0.11,2.1816673,24.111485000000002,0.188,273.41434,17.258644,17.258644
271,0.957,13.322281,13.370505,,,-316.17017000000004,11.097884,0.9999966,13.151198999999998,8.602984,8.502182000000001,272,2267.647219657898,9.339100760904858,12.640485,1.0090195,5440,2.1742147999999997,,11.383792,0.11,2.1663995,24.109129,0.188,274.4533,17.258644,17.258644
272,0.957,13.318610999999999,19.205656,,,-314.93887,11.088389,0.9999966,13.134435999999999,8.603743,8.505703,273,2282.409694671631,9.342787843657836,12.664558,1.0091264000000002,5460,2.164904,,11.427817999999998,0.11,2.1574204,24.107096,0.188,275.49152000000004,17.258644,17.258644
273,0.957,13.314955,11.301739,,,-313.78452000000004,11.078837,0.9999966,13.117756,8.604382000000001,8.471399,274,2299.6727330684657,9.3034699468155,12.65961,1.0092508,5480,2.1556968999999997,,11.471669,0.11,2.1544042,24.10588,0.189,276.5347,17.258644,17.258644
274,0.957,13.311312,4.5970945,,,-312.6651,11.069492,0.9999966,13.10121,8.604959,8.508556,275,2315.9236557483678,9.343154668290227,12.630317999999999,1.009333,5500,2.146703,,11.515358,0.11,2.1348026,24.104034,0.189,277.5666,17.258644,17.258644
275,0.957,13.307682000000002,17.693342,,,-311.50177,11.060315,0.9999966,13.084391,8.605074,8.536783,276,2334.122580051422,9.376802719011515,12.648688,1.0093355,5520,2.1377935000000003,,11.558892,0.11,2.105182,24.100632,0.189,278.5766,17.258644,17.258644
276,0.957,13.304066,18.175148,,,-310.35474,11.051065,0.9999966,13.068315,8.605734,8.497996,277,2351.3353955745692,9.333400412718133,12.668666,1.0094370000000001,5540,2.1290753,,11.602241000000001,0.11,2.1242077,24.100004000000002,0.189,279.61404,17.258644,17.258644
277,0.957,13.300462,14.72481,,,-309.22815,11.041745,0.9999966,13.052238000000001,8.606206,8.460233,278,2371.113112688065,9.293844778765607,12.676088,1.0095496,5560,2.120437,,11.645423,0.11,2.1201155,24.100008,0.189,280.6548,17.258644,17.258644
278,0.958,13.296871,14.767647,,,-308.11182,11.032744000000001,0.9999966,13.036194,8.606529,8.530621,279,2387.481402397156,9.366262103296084,12.683613000000001,1.0095816999999998,5580,2.111981,,11.688456,0.11,2.0900407,24.098417,0.189,281.67328,17.258644,17.258644
279,0.958,13.293292999999998,10.795059,,,-307.0157,11.0240345,0.9999966,12.998825,8.583176,8.593916,280,2405.22007226944,9.442153806005306,12.676896000000001,1.0068038000000001,5600,2.1036005,,11.725552,0.11,1.2959375,24.041945000000002,0.189,281.90506,17.258644,17.258644
280,0.958,13.289728,18.641388,,,-305.87134,11.015183,0.9999966,12.983162,8.583567,8.536674,281,2421.391253948212,9.37629129453351,12.698139,1.006839,5620,2.0954235,,11.76834,0.11,2.0661776,24.040922,0.19,282.92175,17.258644,17.258644
281,0.958,13.286176000000001,20.107609,,,-304.71283,11.006399,0.9999966,12.967614999999999,8.583901,8.538281,282,2436.625926733017,9.378553654372286,12.724431,1.0068663,5640,2.0873158,,11.810975,0.11,2.0568902,24.04004,0.19,283.9363,17.258644,17.258644
282,0.958,13.282635999999998,17.34212,,,-303.57232999999997,10.997728,0.9999966,12.951159,8.583155,8.552472,283,2450.612908124924,9.394754936366704,12.740766,1.0067552,5660,2.0793269,,11.853453,0.11,2.010473,24.036182,0.19,284.91174,17.258644,17.258644
283,0.958,13.279109,20.453561999999998,,,-302.42886,10.988951,0.9999966,12.936436,8.583965,8.504866999999999,284,2468.9216775894165,9.340032577006903,12.767941,1.006867,5680,2.0714533,,11.895758,0.11,2.0658348,24.038002,0.19,285.95026,17.258644,17.258644
284,0.958,13.275594,13.271203,,,-301.31906000000004,10.980496,0.9999966,12.915017,8.577766,8.579214,285,2484.076794624329,9.419495434384253,12.769726,1.0060992,5700,2.0636964,,11.937501,0.11,1.8084242,24.019958,0.19,286.73828,17.258644,17.258644
